CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESM,MM,MICH1,TMX,CAND_IND7,CAND_IND8,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2482,1,1,152,20,5,9,10,29,46,0,23,0,4,0,0,7,0,1,3,0,0,4,0,313,0,7,320,480
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2483,1,1,90,11,5,6,14,19,36,0,10,1,0,0,0,4,1,0,3,0,0,1,0,201,0,13,214,373
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2484,1,1,85,24,2,9,3,13,56,0,18,0,0,0,0,10,2,0,2,0,0,4,0,228,9,0,237,384
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2485,2,2,247,23,7,23,17,26,108,0,21,2,0,0,0,10,0,2,3,0,0,7,0,496,0,19,515,946
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2486,2,2,178,27,11,14,16,33,76,0,13,1,4,0,0,8,1,2,2,0,0,7,0,393,1,21,415,770
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2487,2,2,188,37,5,19,17,50,178,0,20,3,3,0,0,13,3,3,0,0,0,9,0,548,0,19,567,1029
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2488,2,2,153,17,7,25,11,26,122,0,28,1,1,0,0,6,0,0,1,0,0,3,0,401,2,18,421,818
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2489,3,3,233,44,18,53,24,59,233,0,31,5,2,0,0,25,1,4,6,0,0,7,0,745,0,41,786,1562
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2490,2,2,372,37,3,39,19,34,150,0,54,1,3,0,0,7,10,1,0,0,0,7,0,737,1,18,756,1318
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2491,2,2,386,36,8,13,13,57,123,0,27,1,4,0,0,15,1,1,4,0,0,10,0,699,0,23,722,1087
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2492,2,2,248,15,11,25,19,44,110,0,34,3,2,0,0,14,1,3,0,0,0,5,0,534,0,25,559,918
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2493,2,2,373,52,10,11,22,45,77,0,29,3,5,0,0,9,2,1,0,0,0,5,0,644,0,12,656,940
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2494,1,1,203,15,2,15,13,24,54,0,9,1,1,0,0,8,0,1,1,0,0,5,0,352,0,9,361,678
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2495,4,5,809,101,42,39,39,131,376,0,70,5,22,0,0,25,1,6,2,0,0,18,0,1686,11,49,1746,2034
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2496,2,2,371,36,9,18,12,43,74,0,34,0,1,0,0,3,0,0,0,0,0,14,0,615,2,9,626,883
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2497,2,2,468,57,36,52,20,47,129,0,38,2,2,0,0,11,2,0,0,0,0,7,0,871,0,22,893,1286
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2498,2,2,315,28,23,16,22,140,116,0,38,1,4,0,0,0,0,0,0,0,0,0,0,703,0,27,730,1258
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2499,2,2,291,24,14,23,27,31,137,0,48,2,0,0,0,17,1,10,0,0,0,7,0,632,1,29,662,1138
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2500,2,2,401,40,6,26,22,68,172,0,41,4,0,0,0,22,2,3,3,0,0,20,0,830,1,25,856,1220
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2501,3,3,142,37,16,48,33,53,165,0,35,2,1,0,0,20,0,2,4,0,0,6,0,564,0,22,586,1588
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2502,2,2,462,46,17,27,25,70,169,0,33,4,3,0,0,16,3,4,3,0,0,15,0,897,0,25,922,1480
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2503,2,2,234,38,11,34,29,43,148,0,27,3,2,0,0,12,1,2,2,0,0,4,0,590,0,20,610,1103
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2504,2,2,237,30,7,28,17,50,117,0,38,1,1,0,0,14,2,4,0,0,0,5,0,551,0,14,565,928
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2505,2,2,167,21,3,29,18,40,110,0,26,0,2,0,0,21,1,6,3,0,0,8,0,455,0,17,472,755
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2506,2,2,381,48,12,19,21,60,207,0,31,1,1,0,0,11,0,0,0,0,0,5,0,797,0,18,815,1227
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2507,3,3,93,24,13,29,13,41,179,0,12,4,5,0,0,10,1,2,6,0,0,3,0,435,1,18,454,1819
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2508,2,2,82,35,8,13,23,22,196,0,9,4,15,0,0,18,3,5,4,0,0,1,0,438,3,21,462,1344
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2509,3,3,97,36,20,25,26,39,246,0,9,2,4,0,0,23,3,6,4,0,0,1,0,541,0,32,573,1768
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2510,5,5,185,77,25,36,45,71,390,0,17,4,9,0,0,42,5,7,13,0,0,5,0,931,0,52,983,3536
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2511,2,2,38,18,5,39,15,8,119,0,6,4,1,0,0,13,1,2,1,0,0,1,0,271,0,10,281,829
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2512,1,1,15,19,7,11,11,11,57,0,4,3,0,0,0,8,1,1,2,0,0,0,0,150,0,10,160,549
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2513,2,2,52,35,5,32,12,18,104,0,8,0,2,0,0,12,5,3,5,0,0,1,0,294,0,44,338,982
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2514,2,2,99,70,21,29,45,49,238,0,11,2,1,0,0,18,2,1,3,0,0,4,0,593,0,31,624,1409
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2515,2,2,47,58,20,33,36,15,167,0,6,5,1,0,0,14,3,4,3,0,0,1,0,413,0,27,440,1259
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2516,1,1,26,24,11,31,14,16,130,0,2,3,0,0,0,0,0,0,0,0,0,0,0,257,0,12,269,628
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2517,1,1,31,5,2,6,15,5,55,0,2,4,1,0,0,0,0,0,0,0,0,0,0,126,0,14,140,649
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2518,1,1,25,9,7,10,11,10,71,0,3,2,1,0,0,7,2,0,2,0,0,0,0,160,0,6,166,618
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2519,3,3,126,32,14,44,28,41,283,0,21,5,0,0,0,25,1,5,6,0,0,9,0,640,0,23,663,1745
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2520,4,4,339,45,20,63,33,78,330,0,32,10,1,0,0,31,7,10,10,0,0,7,0,1016,0,44,1060,2474
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2521,3,3,66,20,24,40,29,45,446,0,10,6,2,0,0,33,8,5,9,0,0,6,0,749,0,29,778,1686
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2522,3,3,68,22,14,57,30,45,336,0,14,1,2,0,0,33,3,6,3,0,0,1,0,635,0,44,679,1723
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2523,2,2,25,35,9,39,11,9,262,0,5,2,1,0,0,19,4,5,5,0,0,1,0,432,0,11,443,1077
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2524,2,2,99,8,12,21,10,14,204,0,14,2,1,0,0,17,1,6,0,0,0,1,0,410,0,11,421,1087
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2525,3,3,81,30,14,141,40,30,151,0,6,6,2,0,0,3,2,1,0,0,0,0,0,507,0,2,509,1593
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2526,2,2,47,10,8,23,22,11,94,0,8,2,0,0,0,7,2,2,2,0,0,2,0,240,0,19,259,786
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2527,2,2,19,26,3,32,18,6,80,0,1,0,0,0,0,11,2,2,4,0,0,0,0,204,0,15,219,804
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2529,17,17,1259,173,95,242,172,421,1331,0,155,17,10,0,0,112,7,25,11,0,0,57,0,4087,2,140,4229,12036
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2530,2,2,25,9,4,19,24,18,230,0,4,5,0,0,0,4,3,5,4,0,0,5,0,359,0,11,370,1000
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2676,1,1,54,15,8,27,23,16,82,0,3,2,0,0,0,6,1,2,0,0,0,1,0,240,0,11,251,594
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2725,3,3,305,63,11,48,38,43,179,0,43,2,14,0,0,17,1,1,3,0,0,10,0,778,0,31,809,2026
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2726,3,3,370,28,19,34,24,105,220,0,52,5,4,0,0,16,0,2,3,0,0,19,0,901,0,30,931,1787
5,16,MICHOACAN,7,ZACAPU,43,JACONA,685,2,2,158,49,12,10,4,6,68,6,13,5,1,0,0,8,0,1,0,8,3,0,0,352,0,9,361,1176
5,16,MICHOACAN,7,ZACAPU,43,JACONA,686,2,2,58,38,9,3,12,9,52,2,26,4,2,0,0,5,1,2,1,3,5,0,0,232,0,10,242,949
5,16,MICHOACAN,7,ZACAPU,43,JACONA,687,2,2,295,119,37,24,29,29,224,18,77,14,3,0,0,12,1,3,4,10,10,0,2,911,0,21,932,1497
5,16,MICHOACAN,7,ZACAPU,43,JACONA,688,5,5,180,227,70,79,82,76,407,20,93,28,22,0,0,77,4,9,2,42,18,3,2,1441,2,64,1507,3172
5,16,MICHOACAN,7,ZACAPU,43,JACONA,689,4,6,463,271,97,61,50,84,441,49,143,15,17,0,0,28,1,17,6,23,21,1,0,1788,1,79,1868,1297
5,16,MICHOACAN,7,ZACAPU,43,JACONA,690,2,2,131,104,37,17,31,30,134,22,78,14,5,0,0,14,2,5,3,14,10,0,1,652,0,17,669,1221
5,16,MICHOACAN,7,ZACAPU,43,JACONA,691,2,2,69,62,37,25,20,34,111,24,51,8,6,0,0,5,3,5,1,11,5,0,0,477,0,8,485,991
5,16,MICHOACAN,7,ZACAPU,43,JACONA,692,2,2,188,94,43,33,32,36,183,17,63,2,6,0,0,10,1,5,3,4,4,0,1,725,0,28,753,1500
5,16,MICHOACAN,7,ZACAPU,43,JACONA,693,2,2,134,131,37,23,24,27,128,13,73,6,5,0,0,6,1,0,4,13,13,0,0,638,0,23,661,1128
5,16,MICHOACAN,7,ZACAPU,43,JACONA,694,1,1,76,65,21,13,14,10,57,6,42,3,1,0,0,3,1,0,0,5,4,0,0,321,0,11,332,648
5,16,MICHOACAN,7,ZACAPU,43,JACONA,695,2,2,59,72,60,24,32,31,200,10,79,6,10,0,0,19,1,4,2,6,3,0,0,618,0,27,645,1314
5,16,MICHOACAN,7,ZACAPU,43,JACONA,696,2,2,41,87,24,21,28,24,156,13,28,1,4,0,0,18,8,3,4,4,4,0,1,469,0,27,496,1163
5,16,MICHOACAN,7,ZACAPU,43,JACONA,697,2,2,110,75,38,21,22,38,123,15,42,10,4,0,0,16,9,2,6,5,6,2,2,546,0,29,575,1172
5,16,MICHOACAN,7,ZACAPU,43,JACONA,698,4,4,163,137,235,40,43,60,361,12,79,12,14,0,0,42,12,9,10,19,7,3,0,1258,0,61,1319,2639
5,16,MICHOACAN,7,ZACAPU,43,JACONA,699,2,2,43,66,52,15,12,21,126,5,28,8,1,0,0,6,2,1,0,5,7,0,0,398,0,14,412,1007
5,16,MICHOACAN,7,ZACAPU,43,JACONA,700,2,2,20,20,34,12,18,23,87,16,21,1,3,0,0,8,0,1,0,1,0,0,0,265,0,18,283,1219
5,16,MICHOACAN,7,ZACAPU,43,JACONA,701,7,7,73,161,544,78,89,110,276,72,89,12,21,0,0,48,11,6,9,11,19,2,4,1635,0,60,1695,4805
5,16,MICHOACAN,7,ZACAPU,43,JACONA,702,2,2,94,96,22,11,23,21,118,25,29,5,3,0,0,30,4,2,3,12,4,0,0,502,0,18,520,1167
5,16,MICHOACAN,7,ZACAPU,43,JACONA,704,2,2,40,91,33,16,26,9,112,55,28,0,19,0,0,13,3,5,1,3,13,2,1,470,0,24,494,1052
5,16,MICHOACAN,7,ZACAPU,43,JACONA,705,2,2,55,108,65,32,21,25,114,40,24,2,6,0,0,14,5,1,3,2,12,0,0,529,0,33,562,1257
5,16,MICHOACAN,7,ZACAPU,43,JACONA,706,2,2,46,44,54,20,20,31,116,20,24,4,9,0,0,24,0,2,0,11,3,0,0,428,0,20,448,1192
5,16,MICHOACAN,7,ZACAPU,43,JACONA,707,6,6,197,181,214,98,91,107,612,78,115,21,39,0,0,70,8,5,9,21,18,1,0,1885,2,89,1976,4267
5,16,MICHOACAN,7,ZACAPU,43,JACONA,708,6,6,144,195,253,70,67,67,496,49,138,20,24,0,0,29,13,10,12,23,22,3,1,1636,0,91,1727,4061
5,16,MICHOACAN,7,ZACAPU,43,JACONA,709,7,7,107,176,186,105,79,65,476,75,90,14,14,0,0,44,14,7,12,9,20,3,0,1496,0,71,1567,4753
5,16,MICHOACAN,7,ZACAPU,43,JACONA,710,3,3,35,147,30,45,40,28,273,6,52,2,5,0,0,19,5,3,8,5,5,0,0,708,0,38,746,1528
5,16,MICHOACAN,7,ZACAPU,43,JACONA,711,2,2,35,111,29,24,23,22,204,7,58,4,5,0,0,16,8,6,4,4,6,0,0,566,0,24,590,1434
5,16,MICHOACAN,7,ZACAPU,43,JACONA,2766,2,2,64,44,61,5,27,28,192,15,41,9,18,0,0,18,0,1,2,6,6,1,0,538,0,30,568,1126
5,16,MICHOACAN,7,ZACAPU,43,JACONA,2767,3,3,35,89,88,44,40,25,193,36,42,3,13,0,0,18,21,5,3,4,4,0,1,664,0,31,695,1747
5,16,MICHOACAN,7,ZACAPU,43,JACONA,2768,3,3,55,105,96,50,62,28,272,33,37,3,17,0,0,38,3,2,9,9,10,1,1,831,0,39,870,1918
5,16,MICHOACAN,7,ZACAPU,43,JACONA,2769,3,3,66,104,113,45,53,50,251,88,71,10,24,0,0,40,3,4,7,8,10,0,1,948,0,27,975,2044
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1590,2,2,77,149,135,126,43,32,197,23,44,12,4,0,0,0,0,0,0,0,0,0,0,842,0,45,887,1332
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1591,2,2,47,88,69,66,25,17,91,12,27,6,6,0,0,1,0,0,0,2,0,0,0,457,0,26,483,769
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1592,3,3,125,207,243,196,61,96,267,32,32,16,8,0,0,5,1,1,2,10,4,2,0,1308,0,57,1365,2074
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1593,2,2,34,53,78,61,19,24,89,6,25,10,7,0,0,2,1,0,1,1,0,0,3,414,0,31,445,1492
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1594,3,3,64,139,209,244,70,82,219,26,51,24,11,0,0,3,0,4,0,8,2,0,1,1157,0,83,1240,2011
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1595,2,2,62,69,80,87,22,46,109,11,5,11,4,0,0,1,0,0,0,3,1,0,0,511,0,47,558,916
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1596,2,2,26,75,109,142,33,53,111,20,25,11,3,0,0,1,1,0,0,1,1,0,0,612,0,30,642,1372
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1597,2,2,53,115,117,123,40,30,208,35,52,7,6,0,0,0,0,2,0,0,0,0,0,788,0,74,862,1417
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1598,2,2,79,135,99,128,26,40,146,13,36,16,4,0,0,2,3,0,0,8,0,2,0,737,0,55,792,1333
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1599,1,1,18,17,67,42,10,43,3,3,5,0,1,0,0,0,0,0,0,0,0,0,0,209,0,8,217,481
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1600,2,2,6,38,112,94,25,24,110,7,20,5,1,0,0,2,2,2,2,2,0,0,0,452,0,31,483,908
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1912,3,3,256,219,31,25,39,13,172,11,47,5,1,0,0,14,3,1,1,1,3,7,1,850,1,50,901,2052
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1913,2,2,184,97,14,9,23,13,128,4,32,14,1,0,0,4,2,0,8,7,1,3,0,544,0,17,561,1064
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1914,3,3,199,167,24,17,33,8,183,6,36,5,4,0,0,11,0,0,0,5,1,15,0,714,0,31,745,1503
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1915,3,3,280,141,18,27,36,22,256,7,52,12,7,0,0,12,2,1,9,12,1,8,0,903,0,35,938,1655
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1916,2,2,178,110,8,8,27,14,121,6,29,11,1,0,0,7,0,1,3,8,1,7,2,542,0,23,565,1162
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1917,1,1,72,52,8,3,14,11,72,3,21,4,1,0,0,8,1,0,3,6,0,3,0,282,0,22,304,632
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1918,1,1,115,92,6,8,10,7,60,2,21,3,0,0,0,3,0,1,0,6,3,3,0,340,0,19,359,700
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1919,2,2,149,103,6,10,19,18,156,0,30,5,2,0,0,7,0,1,4,10,2,5,0,527,0,13,540,984
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1920,5,5,399,441,36,26,73,32,321,12,100,29,14,0,0,11,1,5,4,19,6,12,2,1543,1,68,1612,3343
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1921,2,2,92,88,9,5,16,15,96,2,29,6,4,0,0,5,0,0,4,2,0,1,0,374,0,28,402,860
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1922,2,2,153,76,8,16,34,21,145,3,38,3,5,0,0,9,1,0,3,10,0,4,0,529,0,26,555,1131
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1923,3,3,166,148,27,18,25,25,200,7,52,16,6,0,0,5,6,1,3,13,1,6,0,725,0,40,765,1439
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1924,1,1,17,8,7,5,10,2,2,5,4,0,1,0,0,2,0,0,3,1,1,3,0,71,0,11,82,576
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1925,1,1,48,20,5,7,19,5,42,7,6,3,1,0,0,0,0,3,2,0,0,0,0,168,0,5,173,712
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1926,1,1,14,7,12,0,2,0,20,0,2,0,0,0,0,2,1,0,0,0,0,3,0,63,0,5,68,347
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1927,1,1,26,27,9,2,7,4,35,1,7,0,1,0,0,3,0,0,1,2,0,1,0,126,0,4,130,603
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1928,1,1,29,19,8,2,7,2,28,1,1,1,0,0,0,4,1,0,1,1,0,0,0,105,0,5,110,653
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1929,3,3,96,37,23,25,59,14,403,3,32,4,28,0,0,26,5,5,9,2,1,3,1,776,0,41,817,1887
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1930,2,2,83,32,19,15,42,8,169,7,42,3,27,0,0,28,0,0,0,9,0,0,0,484,0,28,512,1132
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1931,2,2,57,66,18,8,18,2,38,4,15,0,1,0,0,2,0,0,0,0,1,2,0,232,0,24,256,971
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1932,2,2,55,17,3,5,14,7,51,3,10,3,0,0,0,4,0,0,1,1,1,2,0,177,0,6,183,786
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1933,1,1,14,13,2,6,4,0,29,0,4,1,0,0,0,5,0,2,3,1,0,1,0,85,0,11,96,459
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1934,2,2,77,120,28,9,23,9,133,8,28,5,3,0,0,0,0,0,0,0,0,0,0,443,0,16,459,1241
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1935,2,2,151,133,9,10,49,19,123,3,50,0,2,0,0,9,3,1,1,4,2,4,1,574,1,7,582,1094
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1936,3,3,161,43,124,17,45,12,182,3,21,3,2,0,0,7,6,0,4,11,2,8,1,652,0,32,684,1320
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1937,1,1,82,56,7,6,10,2,33,3,15,1,1,0,0,0,3,0,1,0,3,2,0,225,0,12,237,599
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1938,3,3,120,105,17,17,49,8,173,11,42,7,5,0,0,8,2,0,3,6,2,10,0,585,0,50,635,1518
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2040,2,2,27,40,99,6,6,9,149,12,43,6,3,0,0,4,0,5,2,3,0,0,0,414,0,36,450,894
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2041,1,1,19,27,50,3,5,5,90,12,34,3,0,0,0,2,2,0,0,2,0,0,1,255,0,0,255,496
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2042,1,1,12,32,49,9,15,3,157,15,38,9,1,0,0,2,1,0,0,5,0,0,0,348,0,15,363,717
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2043,1,1,22,47,78,9,9,21,120,6,35,2,2,0,0,1,0,1,3,3,0,0,1,360,0,20,380,689
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2044,2,2,23,45,105,12,15,4,260,16,63,4,4,0,0,5,2,1,1,4,1,1,0,566,0,40,606,1230
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2045,2,2,9,24,29,6,10,2,56,8,19,0,2,0,0,1,1,2,0,0,0,0,0,169,0,20,189,759
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2046,1,1,8,5,21,0,2,62,78,12,14,0,0,0,0,3,0,0,0,0,3,0,0,208,0,11,219,596
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2047,1,1,0,2,29,3,4,2,30,5,4,0,0,0,0,0,0,0,0,0,0,0,0,79,0,4,83,339
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2048,2,2,3,8,60,5,6,3,92,5,10,2,1,0,0,5,0,4,1,0,0,0,0,205,0,5,210,768
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2049,1,1,3,1,72,11,2,2,93,17,34,1,0,0,0,4,0,1,0,0,0,0,0,241,0,27,268,560
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2050,2,2,6,6,118,3,11,6,158,13,23,3,0,0,0,3,2,1,1,1,0,2,1,358,0,30,388,786
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2051,1,1,4,15,81,4,10,0,151,2,21,0,3,0,0,3,2,1,1,0,1,1,0,300,0,9,309,676
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2389,2,2,87,35,43,49,72,65,276,26,7,17,20,0,0,17,1,1,4,5,1,0,0,726,0,46,772,1443
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2390,4,4,68,36,99,60,100,102,442,28,14,20,27,0,0,40,3,8,4,9,1,1,1,1063,0,71,1134,2930
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2391,6,6,45,37,149,102,119,178,651,45,18,24,40,0,0,64,8,13,18,11,1,0,0,1523,0,187,1710,3765
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2392,3,3,63,33,71,58,93,102,457,44,14,25,62,0,0,41,3,9,5,9,1,3,0,1093,0,71,1164,2120
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2393,2,2,43,21,31,27,42,45,257,8,5,13,31,0,0,16,1,2,10,1,1,0,0,554,0,39,593,1083
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2394,2,2,57,19,33,37,62,37,212,26,11,17,22,0,0,12,1,6,1,6,0,0,0,559,0,26,585,1107
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2395,1,1,56,27,18,15,42,17,139,20,1,6,6,0,0,5,0,0,2,6,1,0,0,361,0,23,384,603
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2396,2,2,48,16,47,45,100,78,289,37,8,10,34,0,0,15,2,8,2,7,0,2,1,749,0,55,804,1470
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2397,2,2,36,23,43,39,36,32,273,31,3,3,10,0,0,10,3,1,1,6,0,0,0,550,0,33,583,1007
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2398,2,2,50,26,36,29,39,25,189,14,6,13,22,0,0,17,1,3,1,10,0,1,0,482,1,21,504,766
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2399,2,2,104,46,46,36,80,77,311,25,4,30,7,0,0,27,2,0,7,7,2,1,0,812,0,26,838,1368
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2400,2,3,115,45,48,58,51,44,406,19,9,39,16,0,0,18,2,3,1,7,0,0,0,881,0,54,935,721
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2401,2,2,63,26,35,34,33,40,153,12,5,11,6,0,0,11,1,2,1,12,3,0,0,448,0,17,465,778
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2402,2,2,29,15,26,18,45,27,157,19,15,13,21,0,0,12,1,2,4,8,1,2,0,415,1,21,437,777
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2403,2,2,76,47,28,47,52,34,204,17,6,15,16,0,0,22,6,1,1,6,1,0,0,579,0,26,605,1068
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2404,3,3,130,43,64,53,98,57,438,40,15,56,23,0,0,36,4,3,5,20,0,1,0,1086,0,47,1133,1837
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2405,2,2,35,20,19,32,43,42,220,17,5,10,11,0,0,13,3,4,5,3,0,0,0,482,0,35,517,886
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2406,3,3,50,37,53,52,87,65,407,47,10,19,20,0,0,43,4,6,10,11,0,1,0,922,0,54,976,1631
