CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAEM,PAN_PRI_PRD_NAEM,PAN_PRI_PRD,PAN_PRI_NAEM,PAN_PRD_NAEM,PRI_PRD_NAEM,PAN_PRI,PAN_PRD,PAN_NAEM,PRI_PRD,PRI_NAEM,PRD_NAEM,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CC_PAN_PRI_PRD_NAEM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,20,COACALCO DE BERRIOZABAL,623,2,2,71,178,7,14,5,55,208,3,2,5,0,0,0,1,0,0,2,0,0,13,0,5,1,0,0,0,0,0,0,0,0,0,0,570,0,11,581,792
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,20,COACALCO DE BERRIOZABAL,624,2,2,100,201,7,28,14,48,314,3,3,6,0,0,1,3,0,0,0,0,0,21,3,4,5,0,0,0,0,0,0,0,0,0,0,761,0,17,778,1076
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,20,COACALCO DE BERRIOZABAL,625,1,1,38,111,4,11,7,41,161,3,1,5,1,0,1,5,0,0,1,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,405,1,11,417,603
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,20,COACALCO DE BERRIOZABAL,626,2,2,111,225,15,20,14,64,268,3,0,10,0,0,0,3,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,747,4,20,771,1042
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,20,COACALCO DE BERRIOZABAL,627,2,2,37,127,7,4,3,39,121,3,1,5,0,0,0,2,1,0,1,0,0,13,1,3,0,0,0,0,0,0,0,0,0,0,0,368,1,8,377,1063
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,20,COACALCO DE BERRIOZABAL,628,1,1,27,155,6,12,8,33,189,1,0,4,1,0,0,2,0,0,1,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,456,0,9,465,665
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,20,COACALCO DE BERRIOZABAL,6705,3,3,148,449,8,15,11,130,424,15,8,18,0,0,0,5,0,0,0,1,0,12,0,4,2,0,0,0,0,0,0,0,0,0,0,1250,1,24,1275,1704
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,20,COACALCO DE BERRIOZABAL,6706,5,5,177,861,36,44,30,200,720,14,6,25,0,0,0,3,0,0,2,2,0,41,0,5,5,0,0,0,0,0,0,0,0,0,0,2171,4,74,2249,3162
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,20,COACALCO DE BERRIOZABAL,6707,3,3,112,517,9,145,12,139,450,11,5,25,0,0,1,5,0,0,0,0,0,32,0,3,5,0,0,0,0,0,0,0,0,0,0,1471,18,23,1512,1942
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,20,COACALCO DE BERRIOZABAL,6708,4,4,139,750,21,46,18,154,568,12,6,27,2,0,0,7,0,0,0,0,9,47,0,0,5,0,0,0,0,0,0,0,0,0,0,1811,0,56,1867,2544
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,20,COACALCO DE BERRIOZABAL,6709,3,3,67,721,7,15,6,61,321,16,4,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1224,2,52,1278,1721
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5569,3,3,0,0,0,55,16,106,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,935,0,53,988,1519
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5570,2,2,0,0,0,36,17,82,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,678,0,50,728,1169
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5571,2,2,0,0,0,33,12,54,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,541,1,13,555,1010
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5572,5,5,0,0,0,100,44,254,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,1827,0,83,1910,3119
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5573,2,2,0,0,0,33,19,79,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,633,0,28,661,1296
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5574,2,2,0,0,0,34,23,82,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,576,0,46,622,957
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5575,3,3,0,0,0,44,32,130,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,990,0,46,1036,1590
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5576,8,8,0,0,0,151,92,452,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,3152,0,161,3313,5659
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5583,3,3,0,0,0,52,18,174,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,1144,2,35,1181,1891
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5584,3,3,0,0,0,45,26,118,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,957,1,41,999,1577
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5585,2,2,0,0,0,28,12,64,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,554,2,31,587,1000
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5586,1,1,0,0,0,14,9,15,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,351,0,17,368,584
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5587,2,2,0,0,0,41,19,88,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,834,2,63,899,1335
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5588,7,7,0,0,0,108,56,420,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,2687,2,168,2857,4730
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5589,2,2,0,0,0,67,18,104,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,907,0,41,948,1441
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5590,8,8,0,0,0,152,73,416,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,2878,0,181,3059,5337
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5591,2,2,0,0,0,34,19,100,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,711,0,64,775,1243
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5592,2,2,0,0,0,31,18,67,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,581,1,22,604,868
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5593,2,2,0,0,0,29,20,143,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,587,0,40,627,921
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5594,2,2,0,0,0,28,14,130,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,660,0,37,697,1021
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5595,7,7,0,0,0,172,80,318,1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,2798,4,122,2924,4701
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5596,2,2,0,0,0,34,11,60,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,638,0,40,678,1025
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5597,5,5,0,0,0,85,50,210,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,1739,4,71,1814,3101
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5598,8,8,0,0,0,177,73,445,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,3144,1,203,3348,5652
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5600,9,9,0,0,0,167,96,534,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,3559,4,189,3752,6515
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5601,2,2,0,0,0,42,18,91,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,740,2,31,773,1185
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5602,2,2,0,0,0,46,21,110,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,789,1,43,833,1347
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5603,2,2,0,0,0,34,16,80,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,537,0,27,564,899
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5604,2,2,0,0,0,16,17,72,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,585,2,42,629,983
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5605,2,2,0,0,0,34,23,113,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,871,1,51,923,1343
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5606,2,2,0,0,0,40,25,99,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,723,0,37,760,1263
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5607,3,3,0,0,0,38,22,137,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,932,0,56,988,1517
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5608,1,1,0,0,0,36,9,55,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,409,0,26,435,730
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5610,4,4,0,0,0,82,56,243,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,1665,4,106,1775,2945
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5611,2,2,0,0,0,41,38,84,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,809,2,55,866,1347
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5612,4,4,0,0,0,95,45,291,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,1699,1,103,1803,2892
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5613,3,3,0,0,0,78,40,174,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,1297,1,50,1348,2199
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5614,2,2,0,0,0,21,7,87,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,457,1,27,485,801
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5615,1,1,0,0,0,22,9,52,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,369,0,9,378,598
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5616,3,3,0,0,0,89,24,140,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,1084,2,54,1140,1769
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5617,2,2,0,0,0,47,24,189,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,900,0,56,956,1473
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5618,2,2,0,0,0,26,16,104,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,754,1,14,769,1129
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5619,2,2,0,0,0,43,28,97,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,834,0,63,897,1401
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5620,2,2,0,0,0,37,14,64,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,532,0,33,565,861
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5621,2,2,0,0,0,27,17,81,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,615,1,43,659,985
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5622,3,3,0,0,0,49,24,135,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,952,2,49,1003,1555
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5623,2,2,0,0,0,42,22,116,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,887,0,50,937,1305
5,15,MEXICO,38,COACALCO DE BERRIOZABAL,110,TULTITLAN,5624,3,3,0,0,0,44,39,129,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,815,1,59,875,1583
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,33,4,4,0,0,0,41,22,128,869,0,0,0,0,0,0,0,0,0,0,0,0,36,3,8,4,802,0,0,0,0,0,0,0,0,0,1913,1,39,1953,2652
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,34,5,5,0,0,0,43,27,113,829,0,0,0,0,0,0,0,0,0,0,0,0,33,4,7,8,768,0,0,0,0,0,0,0,0,0,1832,3,36,1871,2614
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,35,7,7,0,0,0,92,105,134,1794,0,0,0,0,0,0,0,0,0,0,0,0,73,9,22,13,973,0,0,0,0,0,0,0,0,0,3215,3,72,3290,4895
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,36,1,1,0,0,0,11,9,26,176,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,1,121,0,0,0,0,0,0,0,0,0,362,0,14,376,535
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,37,3,3,0,0,0,30,29,93,618,0,0,0,0,0,0,0,0,0,0,0,0,21,2,3,3,430,0,0,0,0,0,0,0,0,0,1229,0,49,1278,1976
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,38,5,5,0,0,0,45,27,114,767,0,0,0,0,0,0,0,0,0,0,0,0,87,2,5,5,841,0,0,0,0,0,0,0,0,0,1893,4,50,1947,2694
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,39,1,1,0,0,0,3,0,8,49,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,59,0,0,0,0,0,0,0,0,0,124,0,2,126,181
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,40,2,2,0,0,0,31,17,33,417,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,1,208,0,0,0,0,0,0,0,0,0,725,1,10,736,1076
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,41,4,4,0,0,0,120,46,156,801,0,0,0,0,0,0,0,0,0,0,0,0,35,3,11,6,527,0,0,0,0,0,0,0,0,0,1705,1,48,1754,2454
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,42,3,3,0,0,0,86,29,98,598,0,0,0,0,0,0,0,0,0,0,0,0,26,1,4,3,583,0,0,0,0,0,0,0,0,0,1428,2,50,1480,2114
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,43,4,4,0,0,0,44,26,92,702,0,0,0,0,0,0,0,0,0,0,0,0,29,3,5,5,900,0,0,0,0,0,0,0,0,0,1806,2,43,1851,2653
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,45,4,4,0,0,0,58,43,158,769,0,0,0,0,0,0,0,0,0,0,0,0,36,2,14,6,554,0,0,0,0,0,0,0,0,0,1640,1,40,1681,2448
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,46,4,4,0,0,0,103,45,236,909,0,0,0,0,0,0,0,0,0,0,0,0,54,2,13,5,518,0,0,0,0,0,0,0,0,0,1885,3,40,1928,2953
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,47,4,4,0,0,0,83,41,239,927,0,0,0,0,0,0,0,0,0,0,0,0,58,7,10,8,476,0,0,0,0,0,0,0,0,0,1849,2,25,1876,2913
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,48,4,4,0,0,0,82,40,276,836,0,0,0,0,0,0,0,0,0,0,0,0,42,2,14,8,569,0,0,0,0,0,0,0,0,0,1869,1,35,1905,2781
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,49,5,5,0,0,0,111,53,319,1033,0,0,0,0,0,0,0,0,0,0,0,0,35,3,10,19,716,0,0,0,0,0,0,0,0,0,2299,1,49,2349,3363
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,50,4,4,0,0,0,79,46,316,744,0,0,0,0,0,0,0,0,0,0,0,0,31,1,8,2,675,0,0,0,0,0,0,0,0,0,1902,1,43,1946,2817
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,51,5,5,0,0,0,93,32,144,794,0,0,0,0,0,0,0,0,0,0,0,0,36,6,6,9,951,0,0,0,0,0,0,0,0,0,2071,0,50,2121,3405
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,52,5,5,0,0,0,68,46,178,816,0,0,0,0,0,0,0,0,0,0,0,0,48,2,8,13,902,0,0,0,0,0,0,0,0,0,2081,1,51,2133,3421
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,53,3,3,0,0,0,63,26,129,485,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,5,634,0,0,0,0,0,0,0,0,0,1363,0,48,1411,2030
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,54,4,4,0,0,0,47,28,143,630,0,0,0,0,0,0,0,0,0,0,0,0,35,1,9,2,738,0,0,0,0,0,0,0,0,0,1633,2,43,1678,2306
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,55,5,5,0,0,0,71,31,179,916,0,0,0,0,0,0,0,0,0,0,0,0,50,4,9,6,778,0,0,0,0,0,0,0,0,0,2044,0,44,2088,3072
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,56,6,6,0,0,0,109,67,169,908,0,0,0,0,0,0,0,0,0,0,0,0,57,4,12,9,897,0,0,0,0,0,0,0,0,0,2232,3,54,2289,3754
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6538,4,4,0,0,0,61,37,116,763,0,0,0,0,0,0,0,0,0,0,0,0,45,2,13,3,572,0,0,0,0,0,0,0,0,0,1612,1,46,1659,2727
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6539,4,4,0,0,0,87,41,192,829,0,0,0,0,0,0,0,0,0,0,0,0,32,0,4,161,572,0,0,0,0,0,0,0,0,0,1918,2,35,1955,2940
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6540,3,3,0,0,0,84,33,117,548,0,0,0,0,0,0,0,0,0,0,0,0,46,2,13,2,280,0,0,0,0,0,0,0,0,0,1125,0,43,1168,2102
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6541,3,3,0,0,0,79,23,101,649,0,0,0,0,0,0,0,0,0,0,0,0,26,7,5,6,349,0,0,0,0,0,0,0,0,0,1245,1,28,1274,2127
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6542,2,2,0,0,0,46,23,64,368,0,0,0,0,0,0,0,0,0,0,0,0,26,5,3,6,190,0,0,0,0,0,0,0,0,0,731,0,23,754,1436
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6543,5,5,0,0,0,142,42,175,885,0,0,0,0,0,0,0,0,0,0,0,0,49,2,8,6,393,0,0,0,0,0,0,0,0,0,1702,1,36,1739,3035
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6544,3,3,0,0,0,60,36,98,489,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,4,365,0,0,0,0,0,0,0,0,0,1079,0,100,1179,2099
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6545,4,4,0,0,0,84,30,128,707,0,0,0,0,0,0,0,0,0,0,0,0,30,3,7,10,388,0,0,0,0,0,0,0,0,0,1387,1,26,1414,2432
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6700,2,2,0,0,0,27,21,46,295,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,4,263,0,0,0,0,0,0,0,0,0,668,0,18,686,1010
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6701,3,3,0,0,0,41,13,84,452,0,0,0,0,0,0,0,0,0,0,0,0,23,1,5,6,359,0,0,0,0,0,0,0,0,0,984,0,19,1003,1895
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6702,4,4,0,0,0,81,40,198,834,0,0,0,0,0,0,0,0,0,0,0,0,46,0,8,8,495,0,0,0,0,0,0,0,0,0,1710,0,46,1756,2806
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6703,4,4,0,0,0,159,45,181,777,0,0,0,0,0,0,0,0,0,0,0,0,50,2,16,9,376,0,0,0,0,0,0,0,0,0,1615,0,35,1650,2842
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6704,4,4,0,0,0,98,35,140,790,0,0,0,0,0,0,0,0,0,0,0,0,62,0,6,13,415,0,0,0,0,0,0,0,0,0,1559,2,36,1597,2728
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6876,3,3,0,0,0,39,19,77,524,0,0,0,0,0,0,0,0,0,0,0,0,31,2,6,11,698,0,0,0,0,0,0,0,0,0,1407,1,50,1458,2239
5,15,MEXICO,39,TEPEXPAN,2,ACOLMAN,6877,5,5,0,0,0,96,47,172,842,0,0,0,0,0,0,0,0,0,0,0,0,36,7,10,4,519,0,0,0,0,0,0,0,0,0,1733,2,33,1768,3064
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,233,5,5,0,0,0,483,294,211,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,2399,2,104,2505,3723
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,234,4,4,0,0,0,346,151,135,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,1554,2,61,1617,2310
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,235,6,6,0,0,0,492,210,225,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,2323,4,73,2400,3914
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,236,4,4,0,0,0,303,230,141,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,1833,7,79,1919,3000
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,237,5,5,0,0,0,507,237,268,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,2182,5,85,2272,3574
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,238,16,16,0,0,0,1092,790,343,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,0,5178,182,405,5765,10647
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,239,6,6,0,0,0,641,210,155,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,2083,6,119,2208,3778
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,240,4,4,0,0,0,635,125,77,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,1639,0,99,1738,2683
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,241,4,4,0,0,0,415,157,86,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,1624,1,86,1711,2868
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,242,5,5,0,0,0,478,365,147,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,2050,2,105,2157,3536
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,243,5,5,0,0,0,485,420,156,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,2035,2,81,2118,3490
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,244,2,2,0,0,0,93,232,65,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,831,1,35,867,1269
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,245,5,5,0,0,0,337,318,146,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,1856,2,122,1980,3551
5,15,MEXICO,39,TEPEXPAN,11,ATENCO,6918,2,2,0,0,0,81,42,39,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,612,0,23,635,1118
