ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PUP,NAO,FXMO,MUJER,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,PVEM_MORENA_FXMO,PVEM_MORENA,PVEM_FXMO,MORENA_FXMO,C_PVEM_FXMO,PT_PUP,PT_NAO,PUP_NAO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
20,OAXACA,532,SANTOS REYES TEPEJILLO,1,1,1,2,5,1,17,18,4,285,5,1,0,9,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,355,0,32,387,713,
20,OAXACA,533,SANTOS REYES YUCUNA,1,2,2,5,14,11,18,31,11,187,0,0,1,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,292,3,32,327,962,
20,OAXACA,534,SILACAYOAPAM,15,17,17,43,162,26,91,738,42,1651,11,200,15,17,0,1,0,1,0,0,0,0,1,9,0,0,0,0,0,0,3008,1,177,3186,5638,
20,OAXACA,535,SITIO DE XITLAPEHUA,1,1,1,8,13,4,12,13,7,114,109,0,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,290,0,15,305,538,
20,OAXACA,536,VILLA SOLA DE VEGA,10,22,23,117,105,44,690,1774,97,2495,54,60,50,72,2,1,0,0,0,0,0,0,1,32,3,0,0,0,0,0,5597,2,413,6012,9532,
20,OAXACA,537,SOLEDAD ETLA,3,9,9,209,386,52,251,336,230,1340,40,250,33,320,31,4,0,0,0,0,0,0,4,12,3,1,0,0,2,0,3504,1,173,3678,5299,
20,OAXACA,538,TANICHE,1,1,1,20,38,2,74,17,20,98,5,1,0,5,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,302,0,32,334,677,
20,OAXACA,539,VILLA DE TAMAZULAPAM DEL PROGRESO,7,15,16,110,256,33,195,237,132,2634,47,111,421,97,10,2,0,0,0,0,0,0,8,31,2,8,0,0,0,0,4334,7,213,4554,6273,
20,OAXACA,540,TAMAZULAPAM DEL ESPIRITU SANTO,5,12,12,69,91,116,173,243,68,1496,19,19,21,87,3,2,1,1,0,0,0,0,0,18,2,1,0,0,0,0,2430,0,215,2645,5369,
20,OAXACA,541,TANETZE DE ZARAGOZA,2,3,3,8,7,3,29,68,4,356,97,3,6,4,2,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,592,1,31,624,1241,
20,OAXACA,542,TATALTEPEC DE VALDES,3,8,8,36,250,43,109,278,21,789,18,11,10,18,8,2,0,4,0,0,0,0,3,6,0,1,0,0,0,0,1607,0,120,1727,4233,
20,OAXACA,543,VILLA TEJUPAM DE LA UNION,3,6,6,31,87,226,47,55,46,795,4,33,14,8,2,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1355,0,75,1430,2004,
20,OAXACA,544,TEOCOCUILCO DE MARCOS PEREZ,1,2,2,7,2,1,17,40,2,214,35,5,2,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,339,0,22,361,819,
20,OAXACA,545,TEOTITLAN DE FLORES MAGON,6,14,16,118,399,84,715,809,615,2351,50,38,44,132,19,2,1,0,0,0,0,0,3,18,2,1,0,0,0,0,5401,1,359,5761,7701,
20,OAXACA,546,TEOTITLAN DEL VALLE,4,9,9,106,110,29,206,256,141,1655,26,20,16,52,6,2,0,1,0,0,0,0,2,28,0,0,0,0,0,0,2656,1,173,2830,5158,
20,OAXACA,547,TEOTONGO,1,2,2,6,11,2,36,61,8,302,2,47,7,8,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,500,0,39,539,832,
20,OAXACA,548,TEPELMEME VILLA DE MORELOS,3,4,4,15,17,9,30,24,13,316,4,95,4,8,0,5,0,1,0,0,0,0,1,9,0,0,0,0,0,0,551,0,38,589,1403,
20,OAXACA,549,H VILLA TEZOATLAN SEGURA Y LUNA CUNA IND OAX,13,20,20,147,705,64,224,1106,92,2223,25,22,31,30,1,3,2,1,0,0,0,0,6,20,2,0,0,0,0,0,4704,2,358,5064,9414,
20,OAXACA,550,TLACOLULA DE MATAMOROS,10,40,43,390,961,110,947,2242,1418,5727,185,382,380,434,32,5,1,2,0,0,0,0,15,37,5,8,0,0,0,0,13281,15,835,14131,23146,
20,OAXACA,551,TLACOTEPEC PLUMAS,1,1,1,3,2,1,11,12,2,100,2,47,0,2,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,189,0,11,200,327,
20,OAXACA,552,TLALIXTAC DE CABRERA,4,14,14,332,390,44,295,271,255,1616,55,45,27,100,25,5,3,0,0,0,0,0,2,28,0,0,0,0,0,0,3493,1,220,3714,8657,
20,OAXACA,553,HEROICA CIUDAD DE TLAXIACO,21,62,65,234,570,386,1008,5152,969,8676,815,462,1472,437,28,4,1,3,0,0,0,0,38,79,9,27,0,0,0,0,20370,24,1172,21566,33608,
20,OAXACA,554,TOTONTEPEC VILLA DE MORELOS,5,10,10,49,87,26,118,228,36,751,12,8,6,76,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1404,0,141,1545,3935,
20,OAXACA,555,TRINIDAD ZAACHILA,2,5,5,28,53,41,77,133,71,960,25,17,183,26,0,0,1,0,0,0,0,0,1,0,1,7,0,0,0,0,1624,0,148,1772,2636,
20,OAXACA,556,LA TRINIDAD VISTA HERMOSA,1,1,1,1,0,8,10,16,6,103,1,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,152,0,11,163,235,
20,OAXACA,557,UNION HIDALGO,11,22,22,55,98,50,160,2669,132,4777,263,22,26,84,4,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,8353,1,299,8653,11665,
20,OAXACA,558,VALERIO TRUJANO,2,2,2,9,54,16,21,16,28,532,219,2,3,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,911,0,61,972,1271,
20,OAXACA,559,CAPULALPAM DE MENDEZ,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,
20,OAXACA,560,VILLA DE ETLA,4,14,16,214,607,58,458,415,594,2575,89,107,425,949,16,2,1,0,0,0,0,0,5,28,5,4,0,0,0,0,6552,1,365,6918,8718,
20,OAXACA,561,VILLA DIAZ ORDAZ,5,10,10,68,124,30,204,313,77,1065,15,30,17,67,0,0,1,0,0,0,0,0,1,14,0,1,0,0,0,0,2027,0,163,2190,5061,
20,OAXACA,562,VILLA HIDALGO YALALAG,2,3,3,5,9,3,47,56,6,462,3,3,3,5,0,0,0,0,0,0,0,0,6,2,1,0,0,0,0,0,611,0,38,649,1429,
20,OAXACA,563,YAXE,2,4,4,16,57,10,53,113,15,425,6,12,16,6,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,736,0,63,799,2157,
20,OAXACA,564,YOGANA,1,2,2,23,43,6,76,31,7,218,3,1,3,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,433,0,55,488,1035,
20,OAXACA,565,YUTANDUCHI DE GUERRERO,1,2,2,8,38,6,23,52,12,305,9,2,6,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,55,533,905,
20,OAXACA,566,VILLA DE ZAACHILA,7,51,51,543,1132,199,1113,2806,2451,8599,623,983,216,465,49,12,5,2,0,0,0,0,9,80,1,2,0,0,0,0,19290,4,1337,20631,33655,
20,OAXACA,567,SAN MATEO YUCUTINDOO,2,4,4,8,27,17,79,55,15,555,9,3,1,18,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,797,0,51,848,2300,
20,OAXACA,568,ZAPOTITLAN LAGUNAS,3,4,4,26,91,47,78,54,24,754,6,5,12,11,1,2,0,1,0,0,0,0,0,23,0,1,0,0,0,0,1136,0,137,1273,2310,
20,OAXACA,569,ZAPOTITLAN PALMAS,1,2,2,11,34,11,42,17,15,204,4,17,4,4,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,371,1,41,413,1366,
20,OAXACA,570,ZIMATLAN DE ALVAREZ,13,30,33,440,405,314,2196,1677,1386,4200,199,160,310,211,8,2,2,1,0,0,0,0,4,26,3,5,0,0,0,0,11549,2,757,12308,16835,
