CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,PAN_PRI,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,360,B,1,0,B,0,2,1,1,4,4,1,570,0,0,0,0,0,0,0,0,0,0,1,3,587,0,0,587,632,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMHIDALGO/0360_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,362,B,1,0,B,0,6,3,0,6,8,3,157,0,0,0,0,0,0,0,0,3,1,2,3,192,0,5,197,295,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMHIDALGO/0362_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,363,B,1,0,B,0,13,8,2,6,12,10,190,0,0,0,0,0,0,0,1,0,1,3,13,259,2,5,266,497,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMHIDALGO/0363_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,363,C,1,0,C01,0,11,13,1,8,11,18,167,0,0,0,0,0,0,0,0,3,0,2,3,237,3,11,251,496,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMHIDALGO/0363_C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,364,B,1,0,B,0,13,18,2,8,14,6,252,0,0,0,0,0,0,0,0,7,0,2,6,328,0,7,335,663,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMHIDALGO/0364_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,364,C,1,0,C01,0,13,14,1,3,18,10,270,0,0,0,0,0,0,0,0,8,1,1,5,344,0,1,345,663,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMHIDALGO/0364_C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,365,B,1,0,B,0,17,12,3,8,15,12,267,0,0,0,0,0,0,0,0,6,1,0,4,345,0,10,355,692,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMHIDALGO/0365_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,366,B,1,0,B,0,4,6,0,11,11,6,163,0,0,0,0,0,0,0,1,6,1,0,0,209,1,9,219,398,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMHIDALGO/0366_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,366,C,1,0,C01,0,11,6,0,6,8,7,190,0,0,0,0,0,0,0,0,1,1,3,0,233,0,11,244,398,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMHIDALGO/0366_C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,367,B,1,0,B,0,11,10,2,8,19,7,192,0,0,0,0,0,0,0,0,5,3,2,1,260,0,14,274,522,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMHIDALGO/0367_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,367,C,1,0,C01,0,14,16,2,6,16,7,192,0,0,0,0,0,0,0,1,7,2,0,6,269,0,6,275,521,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMHIDALGO/0367_C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0,A,2,0,VA02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ACTA CASILLA,,,
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,368,B,1,0,B,0,13,1,5,3,9,0,132,0,116,26,0,0,0,0,1,2,1,1,1,311,1,14,326,429,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0368_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,368,C,1,0,C01,0,17,3,11,6,4,0,122,0,118,16,0,0,0,0,0,4,1,0,0,302,2,6,310,428,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0368_C1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,368,E,1,0,E01,0,8,0,79,8,11,0,135,0,115,8,0,0,0,0,1,1,1,1,1,369,0,12,381,500,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0368_E1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,369,B,1,0,B,0,11,5,10,8,10,0,193,0,155,14,0,0,0,0,1,6,0,3,2,418,5,12,435,602,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0369_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,369,C,1,0,C01,0,11,4,11,7,2,0,175,0,148,21,0,0,0,0,0,6,4,4,1,394,3,12,409,602,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0369_C1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,369,C,2,0,C02,0,17,3,14,6,10,0,189,0,149,17,0,0,0,0,0,3,0,0,0,408,2,10,420,602,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0369_C2.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,369,C,3,0,C03,0,17,6,4,7,4,0,191,0,161,27,0,0,0,0,0,3,1,1,1,423,1,8,432,602,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0369_C3.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,370,B,1,0,B,0,6,3,5,4,10,0,206,0,140,8,0,0,0,0,1,8,2,1,0,394,0,9,403,580,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0370_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,370,C,1,0,C01,0,5,2,7,14,10,0,180,0,167,12,0,0,0,0,1,5,0,1,2,406,1,8,415,580,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0370_C1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,370,C,2,0,C02,0,9,3,11,14,2,0,191,0,137,16,0,0,0,0,1,4,0,0,0,388,2,11,401,580,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0370_C2.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,371,B,1,0,B,0,10,4,5,9,6,0,142,0,154,51,0,0,0,0,1,1,1,0,0,384,1,15,400,556,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0371_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,372,B,1,0,B,0,10,4,4,6,13,0,154,0,162,18,0,0,0,0,0,0,2,0,3,376,6,19,401,582,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0372_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,372,C,1,0,C01,0,13,12,2,6,9,0,183,0,135,14,0,0,0,0,0,0,0,0,0,374,9,16,399,581,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0372_C1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,372,E,1,0,E01,0,3,0,3,1,2,0,60,0,39,21,0,0,0,0,0,1,0,0,1,131,0,6,137,181,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0372_E1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,372,E,2,0,E02,0,17,0,1,2,2,0,44,0,37,5,0,0,0,0,1,2,0,2,0,113,0,6,119,145,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0372_E2.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,373,B,1,0,B,0,5,5,1,2,26,0,127,0,50,37,0,0,0,0,0,3,2,0,1,259,1,18,278,324,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0373_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,374,B,1,0,B,0,2,6,2,4,0,0,94,0,61,5,0,0,0,0,0,0,2,0,1,177,0,11,188,248,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0374_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,375,B,1,0,B,0,7,7,14,5,13,0,148,0,162,33,0,0,0,0,0,1,0,1,0,391,1,5,397,604,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0375_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,375,C,1,0,C01,0,9,2,14,8,13,0,156,0,136,31,0,0,0,0,2,3,0,1,0,375,2,29,406,603,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0375_C1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,375,E,1,0,E01,0,4,0,0,6,1,0,77,0,58,7,0,0,0,0,0,0,0,0,0,153,0,3,156,181,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0375_E1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,376,B,1,0,B,0,4,0,4,5,5,0,108,0,82,12,0,0,0,0,0,1,0,0,2,223,1,14,238,330,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0376_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,376,E,1,0,E01,0,12,8,5,5,22,0,150,0,160,54,0,0,0,0,1,1,0,1,5,424,0,10,434,638,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0376_E1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,377,B,1,0,B,0,5,3,21,4,6,0,119,0,123,12,0,0,0,0,0,3,0,2,3,301,2,9,312,423,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0377_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,377,C,1,0,C01,0,3,7,20,5,11,0,129,0,114,7,0,0,0,0,0,2,2,1,1,302,1,11,314,423,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0377_C1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,377,E,1,0,E01,0,5,0,4,1,2,0,103,0,61,1,0,0,0,0,0,0,0,0,0,177,1,10,188,254,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0377_E1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,378,B,1,0,B,0,19,2,4,9,10,0,151,0,149,26,0,0,0,0,0,2,1,3,3,379,1,14,394,548,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0378_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,17,JAUMAVE,378,C,1,0,C01,0,9,4,6,8,7,0,118,0,100,26,0,0,0,0,0,3,0,0,1,282,0,2,284,385,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJAUMAVE/0378_C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,381,B,1,0,B,0,8,85,0,9,19,62,131,0,0,0,0,0,0,0,3,1,0,0,4,322,0,11,333,518,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0381_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,381,C,1,0,C01,0,10,89,0,8,17,78,128,0,0,0,0,0,0,0,2,4,0,0,3,339,0,12,351,517,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0381_C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,381,C,2,0,C02,0,9,81,0,5,33,72,124,0,0,0,0,0,0,0,3,1,1,0,3,332,0,4,336,517,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0381_C2.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,382,B,1,0,B,0,8,106,0,6,31,61,70,0,0,0,0,0,0,0,3,1,1,0,3,290,0,7,297,444,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0382_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,382,C,1,0,C01,0,6,95,0,6,22,67,102,0,0,0,0,0,0,0,1,9,0,0,0,308,0,8,316,444,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0382_C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,383,B,1,0,B,0,14,101,0,3,45,66,154,0,0,0,0,0,0,0,2,4,0,0,1,390,0,6,396,544,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0383_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,384,B,1,0,B,0,7,118,0,5,51,80,174,0,0,0,0,0,0,0,8,10,1,0,0,454,0,15,469,690,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0384_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,384,E,1,0,E01,0,0,14,0,4,15,36,109,0,0,0,0,0,0,0,1,2,1,1,2,185,1,6,192,337,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0384_E1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,385,B,1,0,B,0,9,89,0,8,24,67,98,0,0,0,0,0,0,0,1,1,0,0,2,299,0,3,302,435,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0385_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,385,C,1,0,C01,0,7,65,0,5,17,66,114,0,0,0,0,0,0,0,3,2,0,0,0,279,0,8,287,435,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0385_C1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,386,B,1,0,B,0,2,24,0,1,7,42,44,0,0,0,0,0,0,0,0,0,0,0,0,120,0,3,123,166,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0386_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,386,E,1,0,E01,0,1,24,0,3,7,13,37,0,0,0,0,0,0,0,0,0,2,0,0,87,0,1,88,149,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0386_E1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,387,B,1,0,B,0,3,29,0,1,12,53,62,0,0,0,0,0,0,0,0,0,0,0,0,160,0,7,167,251,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0387_B1.pdf
2,28,TAMAULIPAS,13,SAN FERNANDO,18,JIMENEZ,388,B,1,0,B,0,6,38,0,5,35,63,173,0,0,0,0,0,0,0,2,8,1,0,2,333,0,10,343,636,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMJIMENEZ/0388_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,389,B,1,0,B,0,143,1,0,2,6,6,89,0,0,0,113,0,0,0,4,0,1,0,2,367,0,14,381,547,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0389_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,389,C,1,0,C01,0,136,3,0,1,5,12,89,0,0,0,98,0,0,0,2,1,0,1,2,350,2,16,368,547,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0389_C1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,390,B,1,0,B,0,123,5,0,1,3,11,83,0,0,0,63,0,0,0,1,1,0,0,1,292,0,7,299,403,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0390_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,390,C,1,0,C01,0,111,5,0,2,1,3,85,0,0,0,89,0,0,0,0,0,0,0,0,296,0,9,305,402,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0390_C1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,391,B,1,0,B,0,195,1,0,2,4,10,144,0,0,0,98,0,0,0,3,8,1,0,3,469,0,11,480,716,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0391_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,391,C,1,0,C01,0,223,3,0,7,7,14,131,0,0,0,123,0,0,0,2,2,0,0,2,514,0,11,525,716,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0391_C1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,393,B,1,0,B,0,68,3,0,6,4,6,85,0,0,0,24,0,0,0,0,0,0,0,0,196,0,2,198,261,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0393_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,393,E,1,0,E01,0,112,5,0,8,9,8,128,0,0,0,34,0,0,0,4,6,0,0,0,314,0,4,318,424,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0393_E1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,394,B,1,0,B,0,173,1,0,3,4,10,82,0,0,0,18,0,0,0,0,0,0,0,0,291,0,5,296,392,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0394_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,394,C,1,0,C01,0,119,2,0,2,2,21,106,0,0,0,18,0,0,0,1,3,1,0,0,275,0,5,280,391,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0394_C1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,395,B,1,0,B,0,148,2,0,4,4,3,164,0,0,0,31,0,0,0,2,3,3,0,2,366,0,8,374,494,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0395_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,396,B,1,0,B,0,122,1,0,3,4,6,99,0,0,0,83,0,0,0,1,1,3,1,0,324,0,14,338,474,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0396_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,396,C,1,0,C01,0,110,4,0,7,4,5,119,0,0,0,68,0,0,0,0,1,1,0,2,321,0,12,333,473,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0396_C1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,397,B,1,0,B,0,88,3,0,4,7,17,125,0,0,0,78,0,0,0,0,5,2,0,5,334,0,14,348,450,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0397_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,397,C,1,0,C01,0,94,1,0,6,7,19,102,0,0,0,87,0,0,0,2,1,0,0,1,320,0,15,335,450,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0397_C1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,398,B,1,0,B,0,101,1,0,2,0,4,86,0,0,0,22,0,0,0,4,1,0,2,1,224,0,4,228,301,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0398_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,399,B,1,0,B,0,110,4,0,1,1,1,42,0,0,0,11,0,0,0,0,2,1,1,0,174,0,5,179,223,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0399_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,399,E,1,0,E01,0,52,2,0,2,10,1,45,0,0,0,4,0,0,0,0,0,0,0,2,118,1,4,123,146,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0399_E1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,400,B,1,0,B,0,182,0,0,4,5,12,86,0,0,0,32,0,0,0,1,2,0,0,1,325,0,3,328,432,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0400_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,400,E,1,0,E01,0,115,4,0,3,5,3,61,0,0,0,24,0,0,0,2,2,1,0,0,220,0,9,229,267,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0400_E1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,401,B,1,0,B,0,208,1,0,6,4,13,215,0,0,0,39,0,0,0,2,1,1,0,2,492,0,12,504,688,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0401_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,402,B,1,0,B,0,231,4,0,6,6,33,125,0,0,0,79,0,0,0,4,5,1,2,1,497,0,14,511,696,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0402_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,403,B,1,0,B,0,18,1,0,3,3,5,75,0,0,0,20,0,0,0,1,2,0,0,2,130,0,3,133,194,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0403_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,403,E,1,0,E01,0,30,1,0,0,2,6,13,0,0,0,16,0,0,0,1,0,0,1,0,70,0,3,73,102,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0403_E1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,404,B,1,0,B,0,166,4,0,6,10,13,148,0,0,0,108,0,0,0,3,0,0,0,0,458,0,25,483,689,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0404_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,404,E,1,0,E01,0,88,1,0,4,1,7,83,0,0,0,21,0,0,0,5,4,1,0,2,217,0,10,227,344,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0404_E1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,405,B,1,0,B,0,95,2,0,3,6,7,100,0,0,0,51,0,0,0,3,3,0,0,2,272,0,11,283,394,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0405_B1.pdf
2,28,TAMAULIPAS,16,XICOTENCATL,19,LLERA,405,C,1,0,C01,0,91,5,0,6,7,9,90,0,0,0,63,0,0,0,0,4,1,2,2,280,0,17,297,393,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMLLERA/0405_C1.pdf
