CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAN_MLN,NAN,MLN,RSPN,FXMN,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMN,PVEM_PT_MORENA,PVEM_PT_FXMN,PVEM_MORENA_FXMN,PT_MORENA_FXMN,PVEM_PT,PVEM_MORENA,PVEM_FXMN,PT_MORENA,PT_FXMN,MORENA_FXMN,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,239,1,1,100,25,6,36,9,23,128,15,0,0,7,4,2,4,0,0,6,1,0,0,0,1,4,0,0,0,0,371,0,39,410,637
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,240,1,1,89,23,2,33,10,15,91,0,0,0,18,2,2,4,1,0,4,3,0,1,1,1,1,0,1,0,0,302,0,19,321,507
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,241,2,2,205,72,4,43,20,18,185,20,0,0,5,4,15,4,0,0,4,3,0,0,0,0,0,0,0,2,1,605,9,25,639,945
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,242,2,2,221,77,5,54,14,22,176,37,0,0,4,9,14,5,1,0,9,7,0,0,1,1,2,0,3,0,0,662,0,33,695,980
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,243,1,1,123,24,2,50,7,20,100,16,0,0,1,3,9,0,1,0,7,5,0,0,0,1,1,0,2,0,0,372,0,29,401,602
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,244,2,2,214,42,4,59,16,38,210,37,0,0,4,21,17,2,2,0,26,12,0,1,0,5,1,1,4,0,0,716,0,54,770,1145
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,245,1,1,13,6,3,12,9,1,39,2,0,0,0,4,0,3,0,0,2,1,0,0,0,0,7,0,3,0,1,106,0,9,115,172
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,246,2,2,80,10,35,41,2,1,85,3,0,0,0,0,6,3,0,0,0,1,0,0,0,1,4,0,0,0,0,272,0,5,277,391
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,247,1,1,42,16,2,20,8,4,109,3,0,0,0,6,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,224,0,16,240,347
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,248,3,3,344,21,8,214,16,94,244,24,0,0,12,11,11,4,1,2,8,5,0,0,2,1,4,0,2,2,0,1030,0,77,1107,1605
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,249,2,2,291,24,4,104,18,18,211,19,0,0,16,2,21,7,2,0,12,8,0,0,0,0,7,1,4,0,1,770,0,39,809,1165
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,250,2,2,143,16,2,90,10,39,191,5,0,0,2,3,7,7,0,0,7,6,1,1,0,1,6,0,1,0,0,538,0,32,570,837
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,251,1,1,115,9,1,83,17,12,142,2,0,0,0,1,3,4,0,0,0,4,0,0,0,0,2,0,1,0,0,396,0,24,420,618
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,252,3,3,281,53,2,169,36,42,376,11,0,0,6,4,13,5,2,0,12,8,0,1,1,2,3,0,1,0,1,1029,0,59,1088,1510
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,253,2,2,180,45,4,115,46,76,271,42,0,0,5,8,5,6,0,0,10,16,1,1,0,1,3,0,3,0,0,838,0,50,888,1353
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,254,2,2,123,19,3,59,35,82,188,17,0,0,6,5,4,0,0,0,7,3,0,0,0,3,3,0,1,0,0,558,0,38,596,848
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,255,1,1,56,13,3,40,22,28,77,11,0,0,3,1,2,0,0,0,2,2,0,0,1,0,1,0,2,0,0,264,0,23,287,401
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,256,1,1,82,15,2,58,40,45,154,19,0,0,1,6,4,2,0,0,4,6,1,0,0,2,0,0,3,0,1,445,0,22,467,682
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,257,3,3,61,110,11,233,24,56,184,22,0,0,25,3,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,743,3,40,786,1539
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,258,4,4,101,277,9,204,50,89,242,34,0,0,19,7,21,4,0,1,0,5,0,0,0,1,1,1,2,0,0,1068,7,74,1149,2318
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,260,3,3,64,57,3,378,17,31,54,2,0,0,15,2,9,2,0,0,0,0,0,0,1,2,1,0,0,0,0,638,0,22,660,1065
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,261,1,1,26,47,0,128,17,38,61,25,0,0,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,34,394,673
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,262,3,3,6,74,7,63,52,479,58,2,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,0,28,781,1278
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,263,1,1,2,11,0,50,2,29,6,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,108,0,8,116,154
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,264,2,2,104,48,2,91,33,8,97,5,0,0,5,10,4,1,1,0,0,1,0,0,0,1,2,0,0,0,2,415,3,76,494,819
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,265,1,1,25,28,0,42,17,19,62,7,0,0,21,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,233,47,32,312,494
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,266,1,1,35,27,5,114,10,23,78,3,0,0,4,7,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,310,0,39,349,662
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,268,4,4,55,237,13,133,51,209,98,43,0,0,184,1,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1032,0,72,1104,1812
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,269,2,2,14,127,2,77,18,378,37,2,0,0,30,3,8,1,0,5,0,1,0,0,0,0,0,0,0,0,0,703,5,64,772,1341
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,270,6,6,98,109,7,417,77,730,326,11,0,0,44,13,8,7,1,0,1,1,0,0,1,2,4,0,1,0,1,1859,0,168,2027,3094
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,271,2,2,17,51,7,91,33,130,59,57,0,0,16,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,468,0,16,484,952
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,272,2,2,17,125,2,204,12,66,213,0,0,0,28,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,678,1,12,691,946
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,273,2,2,11,90,0,81,131,207,153,3,0,0,36,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,718,0,49,767,1259
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,274,2,2,38,65,1,270,8,118,100,0,0,0,17,1,3,5,0,0,0,3,0,1,0,0,7,0,1,0,0,638,0,31,669,1180
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,275,2,2,3,61,0,72,40,111,120,3,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,417,0,24,441,755
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,276,4,4,57,127,2,387,10,173,261,66,0,0,36,12,10,1,0,0,1,3,0,0,0,1,2,0,0,0,0,1149,0,24,1173,1820
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,3,3,56,177,11,35,80,83,155,46,0,0,27,1,12,4,0,0,1,4,3,0,1,0,3,0,0,0,1,700,0,30,730,1111
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,278,2,2,28,84,9,21,32,32,107,9,0,0,13,2,1,0,0,0,2,3,0,0,0,2,0,0,3,0,0,348,0,29,377,556
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,279,1,1,17,45,4,8,16,16,23,3,0,0,4,0,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,145,0,5,150,201
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,280,1,1,17,35,3,11,38,13,25,18,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,173,1,4,178,237
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,281,2,2,23,120,20,14,48,49,103,59,0,0,16,1,12,0,0,0,0,5,0,0,0,1,2,0,2,1,0,476,0,13,489,765
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,282,1,1,23,87,11,16,45,49,90,30,0,0,10,0,1,1,0,0,0,0,1,1,1,0,1,0,6,0,0,373,0,19,392,582
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,283,1,1,32,80,9,20,39,12,69,32,0,0,12,2,6,1,0,0,1,3,0,0,0,1,1,0,3,1,1,325,0,16,341,652
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,284,1,1,6,12,2,11,10,29,44,6,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,14,142,210
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,285,1,1,12,19,8,34,25,22,140,6,0,0,2,0,0,0,0,0,21,4,0,1,2,0,0,4,0,0,1,301,0,22,323,504
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,286,2,2,39,122,9,16,53,32,137,18,0,0,26,4,2,1,0,1,0,1,0,0,0,2,2,0,0,0,0,465,0,53,518,889
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,287,1,1,14,145,6,14,51,18,116,1,0,0,8,0,7,2,0,0,2,6,0,0,0,0,1,0,1,0,0,392,0,15,407,493
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,288,2,2,68,103,6,14,60,72,167,9,0,0,15,4,4,0,0,0,4,0,0,0,0,0,0,0,8,0,0,534,0,38,572,856
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,289,2,2,28,135,7,17,35,127,166,1,0,0,4,0,3,0,0,0,1,4,0,0,0,0,1,0,1,0,0,530,0,13,543,837
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,290,1,1,26,103,7,37,85,47,78,31,0,0,9,5,2,2,1,1,2,3,0,0,0,3,0,0,0,0,0,442,0,23,465,719
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,3,3,8,141,5,38,182,20,244,9,0,0,23,6,3,0,1,0,2,3,0,1,2,0,2,0,2,1,0,693,0,42,735,1184
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,292,2,2,20,86,1,19,79,6,109,14,0,0,8,1,6,1,0,0,0,2,0,0,0,2,0,0,0,0,0,354,0,16,370,571
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,293,1,1,7,19,2,5,23,10,47,16,0,0,3,1,0,1,0,0,3,2,0,1,0,1,1,0,0,0,0,142,0,12,154,254
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,294,1,1,8,21,1,2,13,13,14,3,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81,0,8,89,160
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,295,2,2,13,54,1,20,35,106,138,10,0,0,13,2,1,0,0,0,6,3,0,0,0,4,0,0,3,0,0,409,0,42,451,789
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,296,1,1,26,71,5,9,21,27,115,9,0,0,13,3,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,320,0,20,340,541
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,297,1,1,20,60,2,6,26,53,76,8,0,0,15,4,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,275,0,22,297,429
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,298,1,1,26,82,7,5,27,61,58,5,0,0,14,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,300,0,17,317,554
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,299,1,1,23,68,12,8,23,68,92,6,0,0,9,2,10,1,0,1,1,1,0,0,0,0,2,0,0,0,0,327,0,21,348,533
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,300,1,1,28,82,3,10,59,67,83,6,0,0,21,2,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,367,0,21,388,617
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,301,2,2,14,111,23,21,16,224,173,17,0,0,3,2,9,0,1,0,1,4,0,0,0,1,2,0,1,0,0,623,0,25,648,1078
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,302,1,1,14,50,41,15,51,188,129,6,0,0,4,4,1,0,0,0,0,0,0,0,0,1,1,0,2,2,0,509,0,10,519,735
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,303,1,1,3,35,9,7,26,126,105,2,0,0,1,0,1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,321,0,13,334,458
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,304,1,1,1,9,35,3,31,245,41,1,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,375,0,30,405,589
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,305,1,1,6,84,4,10,22,25,142,2,0,0,0,0,7,1,0,0,0,5,1,0,0,0,4,0,2,0,0,315,0,8,323,463
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,306,2,2,16,122,4,34,35,45,296,2,0,0,3,1,7,5,0,1,1,7,0,0,0,2,1,0,1,0,0,583,0,29,612,892
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,307,1,1,16,59,4,23,20,101,108,2,0,0,2,1,3,1,0,0,0,1,0,0,0,1,1,0,0,1,0,344,0,17,361,546
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,308,1,1,17,95,10,10,49,47,107,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,348,466
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,309,1,1,20,94,12,6,21,81,148,6,0,0,1,2,2,0,0,0,0,7,1,1,0,2,0,0,1,0,0,405,0,17,422,721
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,310,2,2,45,72,68,29,67,114,290,17,0,0,16,2,13,0,0,0,6,7,0,0,0,2,3,0,5,0,0,756,0,41,797,1253
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,3,3,67,114,70,26,100,166,287,8,0,0,37,5,12,0,0,0,24,8,0,0,0,1,4,0,1,0,0,930,0,30,960,1509
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,312,1,1,25,64,13,14,35,38,134,9,0,0,7,3,3,0,0,0,2,4,0,0,0,0,1,0,0,1,0,353,0,12,365,565
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,313,1,1,12,37,43,10,42,43,91,9,0,0,9,0,4,0,0,0,4,11,0,0,0,2,1,0,1,0,0,319,0,16,335,506
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,314,1,1,23,83,3,10,2,62,126,0,0,0,19,9,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,356,621
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,315,2,2,36,59,7,22,18,39,171,9,0,0,41,4,3,0,3,0,0,7,0,0,0,3,0,0,1,0,0,423,0,23,446,755
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,316,1,1,11,19,2,11,5,33,74,25,0,0,5,4,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,195,0,10,205,419
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,317,1,1,11,57,2,10,57,18,45,8,0,0,11,2,6,1,0,0,1,2,0,0,0,2,0,0,1,0,0,234,0,13,247,426
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,318,1,1,21,26,5,10,18,5,92,59,0,0,56,18,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,318,0,27,345,518
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,319,1,1,1,31,3,14,18,4,60,20,0,0,29,3,0,2,0,0,0,2,0,0,2,0,2,0,1,0,0,192,0,13,205,349
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,320,3,3,49,17,6,149,15,181,412,220,0,0,20,8,0,0,0,0,2,7,0,0,0,1,9,0,2,0,0,1098,0,74,1172,1782
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,321,2,2,33,19,8,15,6,98,165,136,0,0,29,14,2,0,0,0,1,4,0,1,0,3,3,1,2,0,2,542,0,41,583,883
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,322,2,2,20,12,11,30,32,60,234,133,0,0,13,11,4,0,1,0,8,5,1,0,0,3,3,0,1,0,0,582,0,19,601,1040
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,323,3,3,33,16,19,27,29,150,332,221,0,0,18,8,4,0,0,0,4,12,0,0,0,2,5,0,1,0,0,881,0,49,930,1599
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,324,2,2,25,10,7,33,10,50,248,90,0,0,3,5,3,1,0,0,4,9,0,0,0,4,1,0,0,0,0,503,1,14,518,827
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,325,1,1,22,14,3,11,4,55,89,92,0,0,9,2,2,0,0,0,5,4,0,0,1,1,0,0,1,0,0,315,0,8,323,486
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,326,1,1,18,17,2,29,4,78,158,95,0,0,4,3,0,0,0,0,5,7,0,0,1,0,2,0,0,0,0,423,0,26,449,741
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,327,2,2,37,11,5,21,19,73,170,101,0,0,21,4,1,0,0,1,3,6,0,0,0,1,1,0,0,0,0,475,1,29,505,891
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,328,2,2,24,25,6,19,11,71,193,146,0,0,33,5,1,0,0,0,1,2,0,1,0,0,0,0,1,0,0,539,0,31,570,892
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,329,2,2,40,27,2,31,15,85,162,106,0,0,24,10,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,507,0,16,523,780
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,330,1,1,8,24,2,14,3,56,69,84,0,0,7,2,2,0,0,0,1,4,0,0,0,0,0,0,1,0,0,277,1,17,295,435
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,331,2,2,34,22,4,32,8,107,188,156,0,0,12,9,2,0,2,0,6,9,0,0,0,1,1,0,2,0,0,595,0,30,625,965
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,332,1,1,5,35,0,11,2,5,5,22,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,0,5,95,196
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,333,2,2,111,71,6,38,8,14,81,320,0,0,4,9,10,5,3,1,0,0,0,0,0,0,1,0,1,0,0,683,0,55,738,1240
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,334,2,2,22,36,2,30,7,2,21,97,0,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,227,0,20,247,414
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,335,1,1,7,12,3,13,1,16,7,45,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,6,114,233
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,336,1,1,24,7,0,17,4,13,41,107,0,0,1,2,0,0,0,0,0,4,0,0,0,0,2,0,1,0,1,224,0,21,245,433
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,337,1,1,8,23,10,15,10,40,148,78,0,0,4,5,2,2,0,0,4,5,0,1,0,2,0,0,3,0,0,360,0,31,391,736
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,338,1,1,16,11,4,16,7,20,120,41,0,0,2,5,4,0,0,0,1,0,1,0,1,0,1,0,1,0,0,251,0,24,275,539
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,339,1,1,8,7,1,3,2,10,33,26,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,95,0,7,102,148
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,340,1,1,3,7,4,9,11,28,123,59,0,0,1,1,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,252,0,29,281,378
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,341,1,1,19,13,5,27,21,63,165,70,0,0,2,6,0,1,3,2,0,0,0,2,1,0,1,0,2,0,0,403,0,48,451,722
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,342,1,1,6,7,17,6,5,28,47,37,0,0,26,2,0,0,1,0,3,1,0,0,0,2,0,0,1,0,0,189,0,6,195,285
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,343,2,2,49,47,4,55,13,44,175,100,0,0,3,2,4,0,0,0,1,5,0,1,0,1,1,0,0,0,0,505,0,26,531,826
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,344,1,1,7,12,2,9,5,28,97,98,0,0,7,4,3,0,0,1,1,2,0,0,0,1,1,0,2,0,0,280,0,23,303,464
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,345,1,1,12,4,1,5,3,36,110,48,0,0,3,2,0,0,0,0,0,2,1,0,0,1,1,0,3,0,0,232,0,13,245,367
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,346,2,2,19,30,0,26,6,25,95,108,0,0,10,5,2,0,0,0,2,0,0,0,0,1,2,1,0,0,0,332,0,25,357,633
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,347,3,3,330,80,14,53,24,71,181,261,0,0,0,5,16,1,1,0,10,7,1,0,0,1,1,0,1,0,0,1058,0,39,1097,1702
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,348,3,3,304,87,16,83,23,37,157,283,0,0,0,4,18,5,3,0,2,12,0,0,0,0,8,0,4,0,0,1046,3,56,1105,1837
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,349,2,2,173,48,7,38,13,28,120,176,0,0,0,6,10,0,1,3,3,5,0,0,0,2,2,0,3,0,1,639,0,36,675,1051
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,350,3,3,185,69,10,58,23,71,253,188,0,0,0,21,14,9,3,0,13,16,1,2,0,4,5,0,3,0,0,948,0,41,989,986
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,351,2,2,153,25,8,16,8,28,115,116,0,0,0,5,8,2,0,0,5,4,0,0,0,2,2,0,1,0,0,498,0,14,512,779
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,352,3,3,273,87,20,55,19,79,190,258,0,0,0,15,29,14,2,0,6,11,1,5,1,0,3,0,4,2,1,1075,0,56,1131,1852
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,353,1,1,162,12,4,3,1,7,96,23,0,0,0,1,3,3,1,0,0,6,3,0,0,2,4,0,3,0,1,335,0,10,345,435
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,354,1,1,18,19,0,1,7,18,116,24,0,0,0,0,1,1,0,1,2,6,0,0,0,0,1,0,0,0,0,215,1,9,225,315
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,355,1,1,33,4,0,6,3,27,35,49,0,0,0,1,4,2,1,0,0,1,1,0,0,0,0,0,1,0,0,168,0,9,177,256
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,356,1,1,97,11,3,20,5,50,140,59,0,0,0,3,5,4,2,0,1,12,0,0,0,6,0,0,3,0,1,422,0,20,442,749
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,357,1,1,64,5,1,10,4,50,133,41,0,0,0,1,4,1,0,0,4,7,0,3,0,2,3,0,0,0,0,333,0,24,357,606
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,358,1,1,42,2,1,10,5,99,79,31,0,0,0,1,3,2,1,0,3,13,0,0,0,0,3,0,0,0,0,295,0,19,314,508
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,359,1,1,24,10,0,3,1,92,135,24,0,0,0,1,2,1,0,0,6,5,0,1,1,3,4,0,4,0,2,319,0,0,319,575
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,360,1,1,39,6,1,16,9,166,140,17,0,0,0,2,6,0,0,0,3,11,0,0,1,0,5,0,1,1,1,425,0,17,442,738
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,361,2,2,65,19,4,29,11,197,187,32,0,0,0,8,3,2,0,0,5,3,0,0,0,1,2,0,4,0,1,573,0,30,603,995
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,362,1,1,33,3,2,12,2,37,69,25,0,0,0,3,3,2,0,0,3,5,0,0,0,1,1,0,1,0,0,202,0,5,207,309
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,364,1,1,9,0,1,3,5,8,36,4,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,73,0,7,80,124
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,365,1,1,36,5,0,9,5,30,75,71,0,0,0,0,1,0,0,0,0,4,0,0,0,1,4,0,1,0,0,242,0,6,248,441
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,366,1,1,45,6,5,8,8,17,108,115,0,0,0,0,4,1,0,0,6,3,0,0,0,1,2,0,1,0,0,330,0,1,331,567
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,367,2,2,179,19,6,38,16,37,285,90,0,0,0,5,7,1,0,0,7,9,0,1,1,3,4,0,4,0,0,712,0,46,758,1191
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,368,1,1,83,12,3,12,10,32,6,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,13,205,452
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,369,1,1,56,9,0,18,7,47,95,22,0,0,0,4,13,1,0,0,0,10,0,0,0,0,1,0,0,0,0,283,0,0,283,448
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,370,1,1,102,13,4,11,3,73,116,23,0,0,0,5,7,1,0,0,2,0,0,0,0,1,0,0,0,0,0,361,0,0,361,489
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,372,1,1,43,4,0,5,1,36,58,30,0,0,0,2,2,1,0,0,1,3,0,0,0,0,1,0,1,0,1,189,0,8,197,252
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,373,1,1,34,13,1,30,5,19,72,41,0,0,0,1,1,1,0,0,0,4,0,0,0,0,6,0,0,0,0,228,0,8,236,411
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,374,1,1,6,5,1,6,1,9,35,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,92,0,3,95,178
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,375,1,1,9,2,0,2,4,6,42,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,101,0,5,106,157
