CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION,DEMARCACION,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAN_MLN,NAN,MLN,RSPN,FXMN,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMN,PVEM_PT_MORENA,PVEM_PT_FXMN,PVEM_MORENA_FXMN,PT_MORENA_FXMN,PVEM_PT,PVEM_MORENA,PVEM_FXMN,PT_MORENA,PT_FXMN,MORENA_FXMN,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,2,COMPOSTELA 02,136,B,1,0,B,0,82,49,7,23,1,105,53,24,0,0,49,0,16,1,1,0,3,2,0,0,2,0,4,0,0,0,0,422,0,19,441,682,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,137,B,1,0,B,0,44,24,10,40,12,10,82,12,0,0,5,3,10,0,0,0,7,10,1,2,0,2,4,0,4,0,0,282,0,9,291,539,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,137,C,1,0,C01,0,24,16,2,38,4,54,73,5,0,0,11,2,3,1,0,0,7,5,0,0,0,0,1,1,1,0,0,248,1,10,259,539,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,137,C,2,0,C02,0,29,21,3,30,7,77,78,11,0,0,12,7,7,0,1,0,5,0,1,0,0,2,0,0,1,0,0,292,0,5,297,538,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,137,SMR,1,0,SMR01,0,6,0,2,15,2,9,19,4,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,64,0,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,138,B,1,0,B,0,22,3,3,20,4,50,51,4,0,0,8,1,3,1,0,0,4,8,0,0,0,3,0,2,0,0,0,187,0,7,194,393,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,138,C,1,0,C01,0,43,19,5,15,7,4,62,8,0,0,3,1,13,0,0,0,2,1,0,0,1,0,2,1,2,0,0,189,0,4,193,392,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,140,B,1,0,B,0,11,19,4,29,10,47,88,1,0,0,5,9,1,0,0,0,5,4,1,1,1,4,5,0,3,0,0,248,0,0,248,492,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,141,B,1,0,B,0,38,42,5,27,9,44,127,12,0,0,8,4,9,1,0,0,5,6,0,0,0,0,8,0,2,0,1,348,0,22,370,694,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,142,B,1,0,B,0,4,3,1,5,1,2,37,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,2,0,0,1,0,62,0,3,65,119,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,143,B,1,0,B,0,4,6,2,10,3,36,48,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,116,0,8,124,208,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,143,E,1,0,E01,0,3,5,6,16,6,15,53,1,0,0,2,2,0,0,0,0,0,2,1,0,0,0,1,4,0,0,0,117,0,0,117,185,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,155,B,1,0,B,0,20,11,3,4,3,148,46,6,0,0,1,1,6,0,0,0,2,0,1,0,0,4,0,1,0,1,0,258,0,12,270,560,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,156,B,1,0,B,0,6,14,2,11,4,128,54,4,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,229,0,15,244,458,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,175,B,1,0,B,0,13,32,8,29,5,3,116,51,0,0,1,2,2,0,0,1,6,2,0,0,1,2,3,0,2,0,1,280,0,13,293,490,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,176,B,1,0,B,0,4,10,5,15,4,138,69,79,0,0,2,0,0,0,0,0,4,4,2,0,1,0,4,0,1,0,0,342,0,11,353,602,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,177,B,1,0,B,0,13,5,3,28,6,45,82,20,0,0,2,1,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,211,0,11,222,466,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,177,C,1,0,C01,0,9,15,1,29,4,35,87,16,0,0,2,1,2,1,1,0,0,4,0,0,0,0,4,0,0,0,0,211,0,0,211,465,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,171,B,1,0,B,0,48,12,2,27,4,31,83,4,0,0,3,2,1,1,1,0,2,3,0,0,0,0,1,0,0,0,0,225,0,8,233,530,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,3,COMPOSTELA 03,171,C,1,0,C01,0,38,14,3,23,12,39,94,3,0,0,2,2,3,0,0,0,1,5,0,0,0,2,1,1,0,0,0,243,0,9,252,530,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,144,B,1,0,B,0,7,4,0,25,4,32,80,1,0,0,176,1,1,1,0,0,1,7,0,0,0,1,0,0,0,0,0,341,0,23,364,669,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,145,B,1,0,B,0,8,6,0,30,4,26,61,4,0,0,146,0,3,0,0,0,1,6,0,0,0,3,1,0,1,0,0,300,0,11,311,583,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,145,E,1,0,E01,0,2,6,1,29,3,5,22,0,0,0,31,1,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,106,0,5,111,195,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,146,B,1,0,B,0,5,4,0,14,2,17,40,0,0,0,30,0,1,0,0,0,1,3,0,0,0,0,3,0,0,0,0,120,0,11,131,264,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,147,B,1,0,B,0,10,5,6,25,7,40,43,2,0,0,53,2,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,199,0,14,213,431,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,148,B,1,0,B,0,10,11,4,34,4,64,38,8,0,0,203,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,379,0,18,397,741,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,149,B,1,0,B,0,6,15,4,36,6,31,35,2,0,0,176,2,1,2,0,0,1,3,0,0,0,0,1,0,0,0,0,321,0,0,321,618,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,150,B,1,0,B,0,3,3,1,37,4,50,36,3,0,0,176,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,317,0,14,331,623,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,151,B,1,0,B,0,6,9,0,38,3,57,34,14,0,0,132,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,300,0,18,318,625,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,151,C,1,0,C01,0,4,8,5,35,7,64,28,12,0,0,123,1,1,1,0,0,4,1,1,0,0,0,3,0,0,0,0,298,0,8,306,625,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,152,B,1,0,B,0,3,2,1,33,0,35,34,11,0,0,119,6,1,0,0,0,0,3,0,0,0,0,1,0,1,0,0,250,0,15,265,524,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,152,C,1,0,C01,0,0,1,3,40,4,50,28,7,0,0,117,1,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,257,0,11,268,523,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,4,COMPOSTELA 04,139,B,1,0,B,0,5,3,5,109,7,37,96,2,0,0,68,2,0,0,0,0,2,1,0,0,0,0,8,0,0,0,0,345,0,10,355,724,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,153,B,1,0,B,0,3,5,1,12,3,9,50,0,0,0,2,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,92,0,5,97,252,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,154,B,1,0,B,0,14,9,4,35,29,7,89,0,0,0,8,0,0,0,0,0,1,5,0,0,0,2,3,0,2,0,1,209,0,4,213,515,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,157,B,1,0,B,0,3,6,2,17,18,11,84,0,0,0,7,0,0,0,0,0,3,5,0,0,0,0,1,0,1,0,0,158,0,5,163,380,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,157,C,1,0,C01,0,4,8,0,14,24,7,81,0,0,0,1,1,0,0,0,0,3,3,0,0,0,1,1,0,1,0,0,149,0,4,153,380,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,159,B,1,0,B,0,3,10,2,6,14,22,107,0,0,0,8,0,1,0,0,0,2,5,0,0,0,1,1,0,2,0,0,184,0,13,197,494,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,159,C,1,0,C01,0,10,1,1,9,14,11,115,0,0,0,12,3,0,0,0,0,2,8,1,1,0,0,2,0,4,0,0,194,0,5,199,494,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,160,B,1,0,B,0,20,13,1,10,15,25,158,0,0,0,26,3,3,2,0,0,5,13,0,0,0,1,1,0,3,0,1,300,0,17,317,716,Recuento_parcial,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,161,B,1,0,B,0,18,11,1,24,19,21,128,0,0,0,9,3,1,1,0,0,2,7,0,0,0,0,3,0,2,0,3,253,0,6,259,558,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,161,C,1,0,C01,0,13,6,2,22,18,14,132,0,0,0,17,0,2,0,0,0,4,13,0,0,0,1,1,0,1,0,0,246,0,7,253,558,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,162,B,1,0,B,0,21,8,3,14,16,11,129,0,0,0,5,4,1,1,0,0,6,8,1,0,0,2,2,0,4,1,0,237,0,18,255,595,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,163,B,1,0,B,0,19,29,4,15,11,14,107,0,0,0,5,1,3,0,0,1,1,4,0,1,0,2,0,1,2,0,0,220,0,11,231,525,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,163,C,1,0,C01,0,11,15,4,10,14,31,109,0,0,0,4,4,2,0,0,1,5,7,0,1,0,0,3,0,4,0,0,225,0,5,230,525,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,164,B,1,0,B,0,16,5,5,11,17,14,118,0,0,0,15,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,209,1,6,216,435,Recuento_parcial,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,5,COMPOSTELA 05,164,C,1,0,C01,0,15,6,3,15,9,16,94,0,0,0,11,2,1,3,0,0,2,2,0,1,0,1,0,0,1,0,0,182,0,4,186,434,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,165,B,1,0,B,0,21,18,29,20,12,55,132,0,9,0,26,1,3,3,0,0,4,13,0,0,2,0,7,0,0,0,1,356,0,7,363,738,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,166,B,1,0,B,0,13,3,8,10,13,22,106,0,3,0,7,2,0,1,0,0,3,4,0,2,0,0,3,0,2,0,2,204,0,13,217,491,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,166,C,1,0,C01,0,11,2,16,4,8,34,86,0,5,0,7,1,1,0,0,0,1,5,1,0,0,3,1,0,0,1,0,187,0,4,191,491,Recuento_parcial,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,167,B,1,0,B,0,15,8,10,10,15,21,121,0,5,0,11,2,3,0,0,0,6,28,0,0,0,1,1,0,3,0,0,260,0,16,276,665,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,167,C,1,0,C01,0,15,5,12,17,11,19,138,0,2,0,13,4,4,0,0,0,3,8,0,0,0,1,1,0,3,0,0,256,0,6,262,665,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,168,B,1,0,B,0,26,8,41,13,14,25,116,0,5,0,13,3,6,2,0,0,8,7,0,0,1,0,2,0,2,0,0,292,0,8,300,683,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,168,C,1,0,C01,0,30,13,43,10,14,29,110,0,1,0,10,3,9,0,1,0,6,7,0,1,0,2,1,0,1,0,0,291,0,12,303,682,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,169,B,1,0,B,0,17,9,16,17,8,6,72,0,0,0,27,0,1,1,0,0,2,10,0,0,0,2,1,0,2,0,0,191,0,12,203,420,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,169,C,1,0,C01,0,15,3,11,14,17,14,63,0,1,0,15,0,2,0,1,0,2,6,0,1,1,1,4,0,1,0,0,172,0,0,172,419,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,170,B,1,0,B,0,13,7,1,9,11,23,97,0,1,0,9,2,2,0,0,0,0,1,3,0,0,1,0,0,0,0,0,180,0,9,189,335,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,158,B,1,0,B,0,23,10,16,14,10,32,124,0,3,0,7,2,0,0,1,0,13,7,0,0,0,2,3,0,4,0,0,271,0,14,285,589,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,158,C,1,0,C01,0,17,4,15,12,15,28,119,0,4,0,10,3,2,0,0,0,4,12,0,2,1,2,0,0,0,0,0,250,0,18,268,588,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,6,COMPOSTELA 06,172,B,1,0,B,0,2,5,2,4,2,18,27,0,1,0,3,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,69,0,4,73,130,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,7,COMPOSTELA 07,185,B,1,0,B,0,25,10,4,5,7,63,69,0,0,0,0,1,1,0,1,0,4,3,0,1,0,1,0,0,3,0,0,198,0,6,204,573,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,7,COMPOSTELA 07,185,C,1,0,C01,0,13,12,6,10,5,76,66,0,0,0,4,1,2,0,0,0,0,4,0,1,0,2,0,0,0,1,0,203,0,11,214,572,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,7,COMPOSTELA 07,185,C,2,0,C02,0,18,6,6,3,2,68,80,0,0,0,0,5,3,2,0,0,0,3,0,0,0,0,3,0,2,0,0,201,0,1,202,572,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,7,COMPOSTELA 07,186,B,1,0,B,0,35,32,3,7,3,149,83,0,0,0,2,2,8,0,0,0,1,7,0,1,0,2,1,0,2,0,0,338,0,0,338,665,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,7,COMPOSTELA 07,187,B,1,0,B,0,50,13,5,14,6,70,93,0,0,0,1,1,4,1,4,0,4,8,0,1,0,1,2,0,3,0,1,282,0,11,293,667,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,7,COMPOSTELA 07,1028,B,1,0,B,0,39,11,2,19,10,92,96,0,0,0,1,2,3,2,0,0,0,5,1,0,0,2,3,0,2,0,0,290,0,12,302,737,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,7,COMPOSTELA 07,1028,C,1,0,C01,0,29,6,11,13,8,82,101,0,0,0,0,0,5,1,1,1,2,8,0,1,2,2,0,0,0,0,0,273,0,11,284,737,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,7,COMPOSTELA 07,1028,C,2,0,C02,0,29,11,4,12,9,102,79,0,0,0,0,1,4,0,0,0,1,4,0,0,0,1,2,0,0,0,1,260,0,12,272,737,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,7,COMPOSTELA 07,1029,B,1,0,B,0,35,9,6,6,3,63,71,0,0,0,3,0,2,6,0,1,3,4,0,0,0,0,1,0,2,0,0,215,0,14,229,480,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,7,COMPOSTELA 07,1029,C,1,0,C01,0,29,7,0,5,4,76,69,0,0,0,2,1,6,0,0,0,3,5,0,1,0,0,0,1,0,0,0,209,0,8,217,480,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,188,B,1,0,B,0,23,3,2,19,9,58,100,8,0,0,4,4,3,0,2,0,3,5,0,2,1,3,4,0,4,0,1,258,0,11,269,518,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,188,C,1,0,C01,0,18,6,5,15,11,77,91,7,0,0,7,1,5,1,0,0,7,3,0,2,0,0,0,0,1,0,0,257,0,7,264,518,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,190,B,1,0,B,0,28,8,4,19,20,40,110,5,0,0,6,3,7,2,0,0,3,10,1,0,0,2,1,0,1,0,0,270,0,0,270,647,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,190,C,1,0,C01,0,42,14,4,9,10,42,101,11,0,0,3,5,1,2,0,0,1,7,0,1,0,1,4,0,4,1,1,264,0,7,271,647,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,190,C,2,0,C02,0,31,16,4,20,4,44,118,4,0,0,2,5,1,0,0,0,3,15,1,0,0,1,0,0,2,0,1,272,0,14,286,646,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,190,C,3,0,C03,0,23,17,5,26,11,45,121,5,0,0,0,3,3,0,0,0,7,6,0,0,0,1,1,0,2,0,0,276,0,9,285,646,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,190,E,1,0,E01,0,72,28,7,24,26,30,116,1,0,0,1,0,13,2,0,0,4,11,0,0,2,0,0,3,0,0,0,340,0,10,350,614,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,190,SMR,1,0,SMR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,192,B,1,0,B,0,9,4,1,8,5,61,81,53,0,0,0,1,0,0,0,0,1,3,0,0,0,0,2,0,4,0,0,233,0,12,245,524,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,192,C,1,0,C01,0,10,4,0,15,6,66,85,44,0,0,1,2,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,240,0,14,254,524,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,192,C,2,0,C02,0,13,8,2,12,6,80,58,62,0,0,1,0,2,0,1,0,1,8,0,0,0,1,1,0,2,0,0,258,1,12,271,524,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,193,B,1,0,B,0,10,8,1,7,5,24,42,31,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,131,0,8,139,315,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,194,B,1,0,B,0,14,4,1,12,10,28,76,62,0,0,0,1,3,0,0,0,0,1,1,0,0,0,2,0,0,0,0,215,0,6,221,374,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,8,COMPOSTELA 08,195,B,1,0,B,0,25,7,6,11,8,30,146,21,0,0,2,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,262,0,16,278,465,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,191,B,1,0,B,0,1,4,0,5,4,24,43,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,91,0,0,91,191,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,173,B,1,0,B,0,16,6,3,19,6,6,107,1,0,0,2,1,2,0,0,0,3,4,0,0,0,2,2,0,1,0,1,182,0,16,198,517,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,173,C,1,0,C01,0,23,6,3,8,4,10,129,0,0,0,3,0,1,1,0,0,2,4,0,2,0,0,4,0,2,0,1,203,0,15,218,516,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,174,B,1,0,B,0,4,7,1,1,3,4,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,64,117,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,189,B,1,0,B,0,40,16,3,8,12,71,89,5,0,0,0,2,3,0,0,0,4,3,0,1,0,1,4,0,2,0,1,265,0,12,277,636,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,189,C,1,0,C01,0,11,7,1,18,6,94,138,2,0,0,3,1,2,0,0,0,1,10,0,0,0,0,3,0,1,1,1,300,0,6,306,635,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,178,B,1,0,B,0,7,6,3,15,4,23,132,0,0,0,2,0,0,0,0,0,1,7,1,0,1,2,2,0,2,0,0,208,0,7,215,430,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,179,B,1,0,B,0,29,15,10,31,11,78,89,7,0,0,1,4,2,1,0,0,3,6,0,0,0,3,1,0,5,0,0,296,0,14,310,556,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,180,B,1,0,B,0,6,2,1,26,4,18,103,1,0,0,2,1,2,0,0,0,6,9,0,0,0,0,3,0,0,0,0,184,0,0,184,406,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,180,C,1,0,C01,0,4,12,2,18,7,25,94,1,0,0,1,2,1,0,0,0,3,2,0,0,0,0,3,0,2,0,0,177,0,11,188,405,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,181,B,1,0,B,0,9,16,0,22,2,10,47,2,0,0,0,1,3,1,0,0,0,8,0,1,0,0,2,0,1,0,0,125,0,5,130,314,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,182,B,1,0,B,0,8,11,3,12,3,17,54,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,2,0,1,116,0,2,118,218,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,184,B,1,0,B,0,4,4,3,8,6,64,123,0,0,0,0,2,3,0,0,0,5,7,0,1,0,0,3,0,3,0,0,236,0,13,249,606,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,184,C,1,0,C01,0,9,5,1,9,6,57,113,2,0,0,0,3,0,2,0,0,4,5,0,1,1,0,1,0,4,0,2,225,0,10,235,606,Recuento_Total,,,
,18,NAYARIT,15,COMPOSTELA,5,COMPOSTELA,9,COMPOSTELA 09,184,C,2,0,C02,0,10,4,0,13,9,67,90,2,0,0,5,2,2,0,0,0,5,9,0,0,0,0,5,0,1,0,1,225,0,6,231,606,Recuento_Total,,,
,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,1,HUAJICORI 01,196,B,1,0,B,0,7,23,11,20,14,85,153,0,0,0,0,28,1,1,2,0,11,3,3,2,2,1,1,0,2,0,6,376,0,11,387,548,Cotejo,,,
,18,NAYARIT,1,ACAPONETA,6,HUAJICORI,1,HUAJICORI 01,196,C,1,0,C01,0,4,46,10,26,13,98,123,0,0,0,0,32,5,0,2,0,12,0,0,1,1,1,0,0,2,0,1,377,0,12,389,548,Recuento_Total,,,
