CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,VIDA_NL,ESO,LIBERAL,PESNL,JUSTICIALISTA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1472,B,1,0,B,0,9,67,2,21,33,54,60,11,1,2,1,2,1,0,0,0,0,264,0,17,281,601,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1472,C,1,0,C01,0,10,76,1,12,23,53,48,15,1,2,1,2,6,1,0,0,0,251,0,19,270,600,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1472,C,2,0,C02,0,12,68,3,14,26,55,60,16,3,0,0,0,9,1,0,0,0,267,0,9,276,600,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1473,B,1,0,B,0,10,66,1,26,14,69,73,10,2,1,0,0,4,0,0,0,0,276,0,23,299,740,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1473,C,1,0,C01,0,12,80,2,31,26,67,70,13,1,0,1,0,4,4,0,0,0,311,1,1,313,739,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1473,C,2,0,C02,0,16,96,1,25,27,64,63,0,0,0,0,0,0,0,0,0,0,292,0,0,292,739,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1482,B,1,0,B,0,19,67,3,31,14,70,54,16,6,0,1,0,5,2,0,0,0,288,0,21,309,576,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1482,C,1,0,C01,0,20,65,4,21,15,58,68,18,2,3,2,2,3,0,0,0,0,281,0,24,305,575,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1482,C,2,0,C02,0,27,57,6,29,15,85,69,17,2,1,0,2,1,1,0,0,0,312,0,10,322,575,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1483,B,1,0,B,0,14,98,1,49,18,68,76,18,1,4,1,0,3,3,0,1,0,355,0,30,385,699,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1483,C,1,0,C01,0,15,97,2,32,14,64,66,20,2,4,3,0,5,2,1,0,0,327,0,25,352,699,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1483,C,2,0,C02,0,17,110,1,40,18,65,69,18,2,1,0,1,2,2,0,1,0,347,0,19,366,698,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1484,B,1,0,B,0,35,72,3,23,22,72,92,20,2,1,1,0,0,0,0,0,0,343,1,15,359,701,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1484,C,1,0,C01,0,24,81,4,23,17,49,78,17,4,1,4,0,5,0,0,0,0,307,0,23,330,700,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1484,C,2,0,C02,0,24,67,1,19,23,76,85,21,6,0,2,1,5,0,0,0,0,330,0,30,360,700,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1485,B,1,0,B,0,20,60,4,27,22,86,74,16,5,5,0,1,0,1,0,0,0,321,0,30,351,748,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1485,C,1,0,C01,0,27,75,5,25,28,95,74,21,1,2,1,0,3,1,0,0,0,358,0,24,382,747,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1486,B,1,0,B,0,26,66,7,27,16,84,77,25,3,1,2,4,1,0,0,0,0,339,0,24,363,673,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1486,C,1,0,C01,0,23,71,3,35,13,66,84,17,1,3,2,0,3,1,0,0,0,322,0,28,350,673,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1486,C,2,0,C02,0,23,67,3,31,18,65,79,12,0,1,2,0,5,2,0,0,0,308,0,25,333,672,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1487,B,1,0,B,0,36,79,7,28,12,90,66,17,4,2,0,3,5,2,0,0,0,351,0,14,365,717,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1487,C,1,0,C01,0,25,51,1,22,14,88,98,21,1,1,0,2,5,1,0,0,0,330,0,14,344,717,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1487,C,2,0,C02,0,44,56,6,21,16,101,74,23,3,3,0,0,6,2,0,0,0,355,0,12,367,717,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1487,C,3,0,C03,0,25,56,5,22,8,89,71,18,5,1,1,0,2,1,0,0,0,304,0,19,323,716,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1487,C,4,0,C04,0,33,66,8,18,17,87,76,21,5,2,1,0,5,2,0,0,0,341,0,18,359,716,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1490,B,1,0,B,0,14,94,3,25,15,59,61,19,2,1,0,0,0,2,0,0,0,295,0,15,310,598,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1490,C,1,0,C01,0,27,64,4,28,8,62,71,12,5,1,0,0,0,1,0,0,0,283,0,23,306,598,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1490,C,2,0,C02,0,18,66,4,15,20,70,60,19,5,2,0,1,1,2,0,0,0,283,1,14,298,598,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1491,B,1,0,B,0,11,86,1,41,9,70,65,13,1,0,0,1,3,1,0,0,0,302,0,30,332,626,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1491,C,1,0,C01,0,15,75,2,35,16,64,57,14,0,1,0,0,6,2,0,0,0,287,0,20,307,625,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1491,C,2,0,C02,0,10,83,8,42,14,73,57,6,2,1,0,0,0,1,0,0,0,297,0,28,325,625,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2125,B,1,0,B,0,46,90,10,15,12,95,60,16,3,2,1,1,11,0,0,0,0,362,0,0,362,641,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2125,C,1,0,C01,0,30,94,3,12,15,92,59,21,0,2,1,1,4,3,0,0,0,337,0,7,344,641,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2125,C,2,0,C02,0,16,87,7,19,21,63,57,22,6,1,2,0,3,2,0,0,0,306,0,5,311,641,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2125,C,3,0,C03,0,40,90,6,10,20,81,81,18,2,2,0,1,8,1,0,0,0,360,0,6,366,641,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2126,B,1,0,B,0,35,86,7,21,15,86,56,20,0,3,1,1,3,2,0,0,0,336,0,12,348,741,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2126,C,1,0,C01,0,25,100,6,26,17,81,64,11,3,1,0,1,4,1,0,0,0,340,0,13,353,741,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2126,C,2,0,C02,0,33,81,3,29,13,87,69,17,2,2,1,2,7,2,0,0,0,348,0,7,355,740,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2126,C,3,0,C03,0,29,88,10,18,15,86,63,18,0,6,0,0,9,4,0,0,0,346,0,11,357,740,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2126,C,4,0,C04,0,28,89,8,19,17,76,63,17,1,1,0,1,2,1,1,0,0,324,0,11,335,740,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2126,C,5,0,C05,0,33,90,7,24,19,96,50,23,3,1,1,3,3,2,0,0,0,355,0,8,363,740,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2126,C,6,0,C06,0,24,73,7,19,10,84,70,17,1,2,1,3,4,2,1,0,0,318,0,7,325,740,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2126,C,7,0,C07,0,36,81,4,15,15,92,60,23,0,2,0,0,11,4,0,0,0,343,0,12,355,740,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2126,C,8,0,C08,0,40,75,5,22,15,77,58,18,0,0,0,1,7,0,0,0,0,318,0,18,336,740,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2126,C,9,0,C09,0,34,68,4,21,17,84,53,31,4,3,0,2,2,1,0,0,0,324,0,11,335,740,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2127,B,1,0,B,0,39,84,4,18,12,81,64,29,4,2,0,2,9,2,0,0,0,350,0,10,360,591,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2127,C,1,0,C01,0,29,75,6,19,21,88,74,24,2,0,1,2,5,1,0,0,0,347,0,13,360,591,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2127,C,2,0,C02,0,31,81,1,23,15,72,77,26,3,2,1,0,9,1,0,0,0,342,0,9,351,591,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2127,C,3,0,C03,0,32,88,4,14,18,99,57,32,3,2,2,1,3,2,0,0,0,357,0,6,363,591,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2128,B,1,0,B,0,38,93,7,28,15,129,68,23,6,0,0,1,8,2,1,0,0,419,0,10,429,749,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2128,C,1,0,C01,0,54,87,8,21,21,108,64,37,4,4,2,1,14,0,0,0,0,425,0,8,433,749,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2128,C,2,0,C02,0,28,102,5,33,15,108,74,28,2,3,1,0,10,2,0,0,0,411,0,14,425,748,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2128,C,3,0,C03,0,36,112,6,25,12,130,80,23,5,2,0,1,3,2,1,0,0,438,0,19,457,748,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2128,C,4,0,C04,0,32,99,3,23,16,127,84,29,3,0,0,1,12,2,0,0,0,431,0,10,441,748,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2128,C,5,0,C05,0,47,100,8,12,15,114,81,26,4,1,0,0,8,3,1,0,0,420,1,15,436,748,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2129,B,1,0,B,0,61,83,8,21,15,100,71,30,3,1,1,1,5,1,0,0,0,401,0,10,411,715,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2129,C,1,0,C01,0,70,79,3,22,15,99,74,21,6,3,3,3,11,1,0,1,0,411,0,10,421,715,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2129,C,2,0,C02,0,67,93,4,18,18,111,54,22,0,3,2,2,15,1,0,0,0,410,0,11,421,715,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2129,C,3,0,C03,0,60,109,3,17,15,84,73,15,1,3,2,2,4,1,0,0,0,389,0,8,397,715,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2129,C,4,0,C04,0,66,99,4,29,17,106,62,23,2,1,3,2,6,1,0,0,0,421,0,13,434,715,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2129,C,5,0,C05,0,65,88,7,25,14,106,80,26,3,1,3,0,8,1,1,0,0,428,0,6,434,714,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2129,C,6,0,C06,0,63,104,7,24,15,109,71,35,2,2,0,3,2,3,0,0,0,440,0,11,451,714,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2130,B,1,0,B,0,77,99,7,18,11,100,57,21,7,0,1,0,4,2,1,0,0,405,0,9,414,674,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2130,C,1,0,C01,0,55,91,7,10,12,114,62,16,6,1,1,3,11,1,0,0,0,390,0,7,397,674,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2130,C,2,0,C02,0,63,116,6,15,8,98,60,19,4,4,2,1,8,0,1,0,0,405,0,10,415,674,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2130,C,3,0,C03,0,57,88,3,13,11,95,75,28,2,2,1,3,10,2,0,1,0,391,0,7,398,674,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2130,C,4,0,C04,0,56,83,3,16,9,109,67,18,4,0,0,0,9,0,0,0,0,374,0,11,385,674,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2130,C,5,0,C05,0,48,91,7,12,9,116,71,26,5,6,2,2,3,3,0,0,0,401,0,10,411,674,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2130,C,6,0,C06,0,45,99,8,17,11,93,68,25,6,1,1,1,3,1,0,1,0,380,0,6,386,674,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2132,B,1,0,B,0,16,61,2,37,13,69,55,15,3,0,0,1,6,1,0,1,0,280,0,15,295,705,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2132,C,1,0,C01,0,10,67,4,36,15,80,59,15,3,0,0,0,2,2,0,0,0,293,0,13,306,705,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2132,C,2,0,C02,0,19,70,1,29,13,68,48,25,1,3,0,0,2,1,0,0,0,280,0,13,293,705,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2132,C,3,0,C03,0,20,77,2,30,18,70,49,20,1,2,1,1,2,0,0,0,0,293,0,11,304,705,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2132,C,4,0,C04,0,17,82,4,24,15,63,62,15,3,2,1,1,3,0,0,0,0,292,0,12,304,705,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2132,C,5,0,C05,0,18,70,5,27,17,81,66,19,1,1,0,0,4,1,0,0,0,310,0,16,326,705,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2132,C,6,0,C06,0,14,71,2,26,15,68,49,20,2,2,0,0,3,1,0,0,0,273,0,21,294,705,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2132,C,7,0,C07,0,9,66,2,33,11,69,47,19,5,0,1,1,1,0,1,1,0,266,0,18,284,704,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2132,C,8,0,C08,0,15,76,4,31,8,76,59,29,3,1,0,1,5,0,0,0,0,308,0,13,321,704,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2133,B,1,0,B,0,25,68,2,41,11,84,55,23,2,5,0,0,5,1,0,0,0,322,0,14,336,746,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2133,C,1,0,C01,0,16,77,5,31,8,80,72,17,2,2,1,1,2,0,1,0,0,315,0,13,328,746,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2133,C,2,0,C02,0,29,51,8,24,10,75,65,30,1,3,0,2,4,3,1,0,0,306,0,15,321,746,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2133,C,3,0,C03,0,22,67,13,41,13,78,67,29,1,2,0,1,3,2,0,0,0,339,1,11,351,746,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2133,C,4,0,C04,0,18,78,3,26,12,89,83,27,2,0,2,0,7,0,0,0,0,347,0,9,356,746,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2133,C,5,0,C05,0,22,88,3,14,9,96,67,21,2,0,0,1,4,1,0,0,0,328,0,6,334,746,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2133,C,6,0,C06,0,26,78,3,27,9,97,56,25,3,0,0,0,3,2,0,0,0,329,0,5,334,746,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2133,C,7,0,C07,0,19,76,6,30,15,81,59,30,0,2,0,3,0,0,0,0,0,321,0,10,331,745,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,B,1,0,B,0,89,94,6,7,14,97,58,21,5,3,1,4,15,0,0,1,0,415,0,6,421,749,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,1,0,C01,0,90,110,5,13,18,114,43,15,5,3,0,1,4,2,0,0,0,423,0,10,433,749,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,2,0,C02,0,81,110,5,16,11,125,52,21,5,1,1,1,10,1,0,0,0,440,0,7,447,749,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,3,0,C03,0,76,85,7,12,13,99,62,23,3,1,0,1,10,1,0,0,0,393,0,9,402,749,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,4,0,C04,0,72,97,8,12,6,118,69,20,9,1,0,0,9,0,0,0,0,421,0,7,428,749,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,5,0,C05,0,84,101,6,11,13,97,49,24,4,1,0,3,11,0,0,0,0,404,0,7,411,749,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,6,0,C06,0,92,93,6,9,6,109,73,25,2,2,2,3,11,2,0,0,0,435,0,0,435,749,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,7,0,C07,0,80,111,5,9,5,110,74,14,5,4,0,2,4,1,0,0,0,424,0,12,436,749,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,8,0,C08,0,75,84,5,10,10,83,60,30,6,5,0,0,14,2,0,0,0,384,0,8,392,749,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,9,0,C09,0,80,86,3,10,14,113,75,16,1,2,0,1,12,3,0,0,0,416,0,5,421,749,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,10,0,C10,0,86,79,3,6,9,103,67,24,5,1,0,2,11,2,0,0,0,398,2,2,402,749,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,11,0,C11,0,104,95,5,12,5,105,49,23,5,5,1,1,6,1,0,0,0,417,0,7,424,749,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,12,0,C12,0,95,92,1,5,3,114,58,12,3,2,1,2,12,2,1,0,0,403,0,5,408,749,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,13,0,C13,0,84,104,6,8,9,88,66,25,6,2,3,2,6,1,0,0,0,410,0,6,416,749,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,14,0,C14,0,86,128,5,8,10,106,48,20,6,0,1,2,3,1,0,0,0,424,0,8,432,749,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,15,0,C15,0,67,102,6,7,9,115,57,14,6,2,0,3,12,2,0,0,0,402,0,13,415,749,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,16,0,C16,0,77,92,3,6,6,115,58,33,0,4,0,1,9,3,0,0,0,407,0,11,418,749,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2134,C,17,0,C17,0,86,100,7,12,6,135,52,24,5,2,1,2,9,1,1,1,0,444,0,6,450,748,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2950,B,1,0,B,0,21,77,5,25,14,109,56,30,3,0,0,0,6,1,0,0,0,347,0,14,361,738,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2950,C,1,0,C01,0,17,80,5,17,13,105,47,25,2,1,2,3,6,6,0,0,0,329,0,17,346,738,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2950,C,2,0,C02,0,19,77,8,11,19,118,35,27,4,2,2,0,4,1,0,0,0,327,0,13,340,737,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2951,B,1,0,B,0,15,51,3,26,8,84,67,17,5,2,1,0,3,3,0,0,0,285,0,1,286,597,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2951,C,1,0,C01,0,15,57,6,15,13,66,43,15,3,3,1,0,2,1,0,0,0,240,0,12,252,597,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2951,C,2,0,C02,0,19,63,2,17,18,86,40,23,1,0,1,0,2,2,0,0,0,274,0,9,283,597,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2951,C,3,0,C03,0,12,49,5,36,16,60,47,12,1,2,0,0,1,1,0,0,0,242,0,9,251,596,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2990,B,1,0,B,0,10,94,3,16,17,72,45,18,1,1,0,1,0,0,0,0,0,278,0,8,286,645,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2990,C,1,0,C01,0,16,88,2,22,15,80,45,19,2,2,0,0,6,1,0,0,0,298,0,10,308,645,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2990,C,2,0,C02,0,12,87,3,22,15,85,54,14,2,0,0,0,5,4,0,1,0,304,0,13,317,644,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2990,C,3,0,C03,0,20,107,2,14,16,72,52,14,2,0,0,0,3,1,0,2,0,305,3,9,317,644,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2991,B,1,0,B,0,8,53,2,17,20,60,38,9,2,1,2,0,2,2,0,0,0,216,0,25,241,660,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2991,C,1,0,C01,0,13,52,2,20,22,58,33,15,1,0,1,0,2,1,0,1,0,221,0,16,237,660,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2991,C,2,0,C02,0,9,58,4,30,24,60,41,8,2,3,0,0,4,0,0,1,0,244,0,16,260,659,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2992,B,1,0,B,0,10,77,3,22,15,69,41,16,2,0,0,0,2,1,0,1,0,259,0,17,276,649,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2992,C,1,0,C01,0,15,72,1,16,21,83,48,21,0,0,0,0,3,1,0,0,0,281,0,21,302,648,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2992,C,2,0,C02,0,23,74,2,19,10,56,38,22,2,1,1,0,2,3,0,0,0,253,0,16,269,648,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2992,C,3,0,C03,0,14,81,1,19,13,65,48,17,1,2,1,0,4,0,0,1,0,267,1,11,279,648,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2993,B,1,0,B,0,9,75,1,14,15,71,34,14,0,0,1,0,0,0,0,0,0,234,0,12,246,625,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2993,C,1,0,C01,0,15,52,1,19,8,60,35,13,2,2,0,1,2,3,0,0,0,213,0,10,223,624,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2993,C,2,0,C02,0,5,57,1,26,10,48,44,15,4,2,0,0,0,0,0,0,0,212,0,29,241,624,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2993,C,3,0,C03,0,11,66,2,20,20,63,53,19,2,0,1,1,8,2,0,0,0,268,0,18,286,624,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2994,B,1,0,B,0,16,76,3,18,22,82,58,19,2,0,0,0,3,0,0,1,0,300,1,8,309,708,ACTA CASILLA,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2994,C,1,0,C01,0,18,80,4,13,13,90,38,15,1,1,0,0,2,4,2,0,0,281,0,13,294,707,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2994,C,2,0,C02,0,15,58,2,28,13,97,45,28,2,2,0,0,4,3,0,0,0,297,0,20,317,707,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,2995,B,1,0,B,0,21,68,6,22,22,81,69,17,2,1,1,0,3,2,0,0,0,315,0,22,337,696,GRUPO DE RECUENTO,,,
