CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3168,C,3,0,C03,0,98,14,7,11,2,230,52,6,21,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,456,0,6,462,630,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3168,C,4,0,C04,0,113,25,2,8,1,226,50,0,26,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,463,1,2,466,630,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3170,B,1,0,B,0,118,28,1,1,7,268,49,5,20,3,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,509,0,5,514,667,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3170,C,2,0,C02,0,141,33,4,6,5,223,57,3,7,8,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,496,0,8,504,666,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3171,C,1,0,C01,0,144,16,3,3,1,216,40,9,12,4,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,2,0,0,1,459,0,5,464,650,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3173,C,1,0,C01,0,80,19,1,13,1,144,81,5,13,3,1,1,0,2,0,0,4,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,3,0,377,14,0,391,601,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3174,C,2,0,C02,0,55,27,2,10,7,122,87,6,11,5,2,0,0,3,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,350,0,11,361,604,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3176,C,2,0,C02,0,87,26,6,7,3,133,73,7,16,5,1,0,0,2,0,0,5,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,377,1,8,386,578,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3179,B,1,0,B,0,90,28,2,7,5,182,47,3,23,6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,400,1,6,407,537,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3179,C,1,0,C01,0,97,23,5,7,4,180,36,2,17,3,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,382,1,8,391,537,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3183,C,1,0,C01,0,100,18,1,7,1,205,39,2,10,5,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,397,1,1,399,584,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3184,B,1,0,B,0,39,13,4,6,2,204,35,2,19,2,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,336,0,6,342,521,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3184,C,1,0,C01,0,92,31,0,3,2,211,31,0,15,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,391,0,1,392,521,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3186,B,1,0,B,0,88,26,2,2,3,217,47,1,9,7,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,6,413,548,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3186,C,2,0,C02,0,104,16,1,7,2,216,40,3,13,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,414,2,8,424,548,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3189,C,2,0,C02,0,98,12,2,2,0,207,44,3,13,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,390,2,3,395,528,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3190,C,1,0,C01,0,103,37,4,9,3,202,91,6,27,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,494,0,11,505,719,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3191,C,1,0,C01,0,86,29,2,9,6,156,65,4,7,5,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,379,0,9,388,528,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3193,B,1,0,B,0,58,22,3,11,6,139,72,3,20,2,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,344,12,0,356,493,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3194,B,1,0,B,0,152,34,6,7,4,247,58,4,19,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,1,6,543,745,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3078,C,2,0,C02,0,139,22,3,2,1,293,35,4,8,10,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,524,0,6,530,706,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3080,C,3,0,C03,0,120,11,0,3,0,366,36,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,555,0,7,562,740,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3083,B,1,0,B,0,114,21,2,4,4,375,24,5,9,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,568,0,0,568,715,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3084,C,1,0,C01,0,22,17,2,1,1,218,44,4,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,5,335,506,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3085,C,2,0,C02,0,49,17,3,9,3,157,64,6,20,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,1,0,338,0,6,344,556,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3093,B,1,0,B,0,122,15,4,4,4,187,37,4,16,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,398,0,2,400,539,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3093,C,1,0,C01,0,119,22,1,1,5,212,29,2,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,404,0,9,413,538,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3094,C,1,0,C01,0,110,22,2,3,3,226,47,1,34,2,2,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,463,3,3,469,639,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3096,C,1,0,C01,0,53,35,4,14,6,135,113,4,22,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,394,1,16,411,725,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3097,C,1,0,C01,0,118,24,2,5,1,284,66,8,14,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,535,0,10,545,738,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3098,C,1,0,C01,0,83,30,2,10,3,177,88,11,11,4,0,0,0,0,0,2,6,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,434,0,9,443,717,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3100,B,1,0,B,0,100,27,2,7,1,251,42,3,11,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,11,459,645,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3100,C,1,0,C01,0,94,27,5,9,3,249,48,2,6,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,2,453,645,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3101,C,2,0,C02,0,155,34,8,3,1,206,53,3,14,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,483,0,7,490,656,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3102,B,1,0,B,0,127,16,1,6,3,260,61,6,10,5,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,505,0,5,510,700,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3103,C,1,0,C01,0,129,23,0,4,0,218,45,3,18,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,2,446,669,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3104,B,1,0,B,0,101,26,0,4,5,264,36,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,453,0,4,457,665,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3105,C,3,0,C03,0,124,21,1,2,8,272,32,4,8,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,484,0,7,491,693,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3106,C,1,0,C01,0,143,19,2,5,2,326,44,2,12,9,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,572,3,5,580,699,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3109,C,1,0,C01,0,98,24,1,0,2,223,24,1,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,8,393,513,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3110,B,1,0,B,0,145,18,5,7,0,328,48,2,11,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,573,0,6,579,733,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3111,B,1,0,B,0,139,26,1,2,3,256,42,1,6,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,484,0,7,491,705,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3111,C,5,0,C05,0,52,11,2,5,4,358,40,5,12,2,1,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,500,0,5,505,704,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3111,C,6,0,C06,0,119,25,1,6,0,276,47,3,13,11,4,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,510,0,5,515,704,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3114,C,1,0,C01,0,115,30,3,6,5,241,73,6,17,6,3,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,512,2,13,527,734,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3114,C,8,0,C08,0,102,36,2,13,2,259,58,6,16,8,0,1,0,1,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,512,1,4,517,734,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3120,C,3,0,C03,0,17,23,3,12,3,92,104,3,22,2,0,0,0,2,0,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,295,0,13,308,694,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3120,C,5,0,C05,0,21,24,2,20,9,97,91,4,19,2,2,0,0,1,0,1,2,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,300,1,19,320,693,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3121,C,2,0,C02,0,37,19,1,12,5,109,130,3,23,3,0,0,0,4,0,5,3,0,0,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,3,0,1,0,365,0,8,373,672,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3121,C,7,0,C07,0,31,28,5,12,3,118,112,4,16,0,0,0,0,1,0,1,4,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,341,0,14,355,671,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3122,B,1,0,B,0,29,23,2,7,4,113,110,9,15,5,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,324,0,7,331,672,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3122,C,7,0,C07,0,33,27,4,8,3,129,95,3,16,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,13,347,671,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3123,B,1,0,B,0,111,33,0,11,0,279,66,6,23,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,546,0,9,555,744,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3125,B,1,0,B,0,74,18,2,6,3,188,78,11,18,6,1,0,0,2,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,423,0,13,436,648,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3129,C,1,0,C01,0,55,38,4,16,9,170,103,4,22,2,1,0,0,0,2,0,3,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,436,1,13,450,729,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3130,C,1,0,C01,0,55,26,3,22,9,152,125,7,19,4,2,0,0,2,0,1,5,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,438,1,8,447,707,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3131,B,1,0,B,0,89,32,3,18,3,216,113,3,23,2,1,0,0,2,0,4,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,522,0,8,530,743,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3132,C,2,0,C02,0,79,36,4,7,6,215,78,3,36,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,475,0,6,481,662,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3132,C,3,0,C03,0,99,13,5,16,3,214,61,2,16,3,1,0,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,3,0,447,0,5,452,662,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3132,C,4,0,C04,0,86,17,3,5,1,221,61,4,15,3,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,423,0,12,435,661,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3139,B,1,0,B,0,123,30,2,4,2,255,34,4,14,5,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,481,1,3,485,666,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3140,B,1,0,B,0,145,22,1,2,1,279,25,3,9,1,1,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,497,0,7,504,655,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3144,B,1,0,B,0,112,28,3,3,2,236,38,3,10,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,442,0,8,450,590,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3147,C,3,0,C03,0,106,24,5,4,2,261,63,3,21,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,496,0,6,502,736,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3147,C,6,0,C06,0,129,31,6,4,1,238,48,5,23,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,493,0,8,501,736,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3148,C,3,0,C03,0,58,32,2,13,7,143,81,8,13,4,1,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,371,0,7,378,656,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3151,B,1,0,B,0,35,15,1,13,1,107,138,5,12,4,2,0,0,1,0,0,3,0,0,1,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,347,0,5,352,709,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3151,C,1,0,C01,0,30,19,6,11,4,137,127,2,17,1,4,0,0,4,1,0,5,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,376,0,9,385,709,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3151,C,5,0,C05,0,38,25,9,16,11,127,136,4,16,1,1,0,0,0,0,6,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,397,0,18,415,708,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,2902,C,3,0,C03,0,25,22,3,12,3,113,86,8,19,3,0,0,0,0,0,3,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,305,1,10,316,680,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3121,C,4,0,C04,0,35,16,2,10,3,107,97,2,24,4,1,0,1,4,1,2,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,2,15,332,672,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3121,C,5,0,C05,0,30,29,1,13,7,113,114,7,22,3,1,0,0,2,0,0,2,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,2,354,0,6,360,672,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3121,C,6,0,C06,0,38,20,0,16,7,109,119,11,13,3,2,0,0,1,0,2,6,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,353,0,11,364,671,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3122,C,2,0,C02,0,40,15,6,15,5,113,137,6,17,2,0,0,0,3,0,0,6,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,372,0,12,384,671,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3122,C,8,0,C08,0,37,20,2,10,5,128,104,4,17,4,2,0,0,2,0,1,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,348,0,9,357,671,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3123,C,1,0,C01,0,111,32,3,6,1,279,70,7,24,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,542,1,7,550,744,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3124,B,1,0,B,0,50,36,4,11,3,134,103,4,21,1,1,0,0,1,0,1,3,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,3,0,383,0,18,401,670,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3125,C,1,0,C01,0,71,24,1,5,3,189,103,4,29,5,1,0,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,443,1,4,448,648,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3126,C,1,0,C01,0,119,18,3,14,0,208,60,4,16,4,0,0,0,0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,5,458,674,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3127,B,1,0,B,0,56,32,3,5,3,175,202,5,33,12,1,0,0,4,0,2,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,545,0,16,561,618,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3128,C,1,0,C01,0,53,31,2,12,2,146,98,5,28,7,1,1,1,1,1,2,5,0,0,0,1,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,1,1,0,405,0,9,414,639,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3134,B,1,0,B,0,118,27,4,0,2,256,44,3,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,474,0,6,480,635,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3135,B,1,0,B,0,83,29,5,6,1,256,61,7,15,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,477,0,4,481,697,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3137,B,1,0,B,0,76,28,2,10,3,221,81,5,17,1,5,0,0,1,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,457,0,8,465,701,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3137,C,1,0,C01,0,23,22,2,17,6,125,113,4,20,1,0,0,0,2,0,3,5,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,351,0,19,370,700,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3138,B,1,0,B,0,115,20,1,7,3,255,27,2,6,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,443,0,5,448,615,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3141,C,1,0,C01,0,121,18,0,3,2,282,41,5,15,3,2,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,501,9,0,510,629,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3142,B,1,0,B,0,84,17,1,2,2,210,27,6,14,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,9,376,514,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3142,C,1,0,C01,0,80,7,1,4,3,249,25,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,393,1,5,399,514,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3143,B,1,0,B,0,140,26,6,1,1,316,35,4,8,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,547,0,0,547,690,Grupo de recuento,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3145,C,1,0,C01,0,143,24,2,2,2,274,39,2,9,4,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,512,0,8,520,726,Acta casilla,,,
