CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,3759,5,5,301,35,8,38,11,493,303,43,3,14,3,1,0,4,5,1,8,0,0,0,2,0,2,0,4,0,2,0,1,2,0,0,0,0,0,1,0,0,0,1285,0,35,1320,3003
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,3880,2,2,280,23,5,19,4,339,68,17,6,6,2,0,0,2,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,777,0,29,806,1283
1,14,JALISCO,2,LAGOS DE MORENO,55,LAGOS DE MORENO,3881,3,3,195,27,3,25,12,576,302,39,13,5,2,0,0,1,2,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1215,0,25,1240,1958
1,14,JALISCO,18,AUTLAN DE NAVARRO,56,EL LIMON,1776,1,1,8,11,1,13,4,213,178,18,4,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,459,0,12,471,711
1,14,JALISCO,18,AUTLAN DE NAVARRO,56,EL LIMON,1777,2,2,19,18,5,13,7,333,221,25,3,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,653,2,11,666,1119
1,14,JALISCO,18,AUTLAN DE NAVARRO,56,EL LIMON,1778,3,3,12,19,2,18,9,460,326,27,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,883,0,25,908,1533
1,14,JALISCO,18,AUTLAN DE NAVARRO,56,EL LIMON,1779,2,2,16,19,2,26,4,107,373,16,3,3,0,0,0,0,2,0,3,0,2,0,0,0,1,0,5,0,0,0,1,0,1,3,0,0,0,0,0,0,0,587,0,17,604,1102
1,14,JALISCO,18,AUTLAN DE NAVARRO,56,EL LIMON,1780,2,2,10,17,3,6,8,171,175,6,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,409,0,20,429,823
1,14,JALISCO,18,AUTLAN DE NAVARRO,56,EL LIMON,1781,2,2,7,11,4,19,7,254,129,3,2,1,0,0,0,1,0,4,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,450,0,10,460,935
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1782,2,2,76,274,5,12,9,203,168,7,3,26,6,0,0,2,0,0,8,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,806,0,23,829,1425
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1783,2,2,84,361,10,8,7,197,109,5,0,20,8,0,0,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,821,0,17,838,1367
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1784,6,6,177,959,15,27,21,511,406,23,11,73,15,0,2,2,0,1,25,0,0,0,3,1,0,0,2,0,0,0,1,0,0,3,0,1,0,1,0,0,1,2281,1,54,2336,4200
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1785,3,3,79,487,5,16,12,277,185,7,3,24,10,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1114,0,33,1147,2081
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1786,2,2,53,270,2,8,4,160,96,7,1,23,2,0,0,2,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,639,0,18,657,1099
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1787,3,3,77,389,4,15,8,210,166,4,2,28,5,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,2,19,935,1626
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1788,2,2,42,222,4,7,7,185,114,5,2,8,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,604,0,23,627,1085
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1789,2,2,29,214,4,15,7,234,190,3,2,7,2,0,0,0,0,2,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,720,0,21,741,1135
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1790,2,2,38,151,2,8,4,198,79,4,2,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,497,0,18,515,782
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1791,2,2,44,250,3,19,17,256,154,4,3,8,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,765,0,28,793,1319
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,3663,1,1,16,119,1,8,5,55,29,4,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,10,254,449
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,3664,1,1,4,60,0,3,2,19,17,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,4,118,168
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,58,SANTA MARIA DEL ORO,1792,2,2,49,284,5,10,4,306,51,0,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,12,10,766,1173
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,58,SANTA MARIA DEL ORO,1793,1,1,10,56,1,1,1,47,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,123,195
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,58,SANTA MARIA DEL ORO,1794,1,1,11,46,1,1,1,64,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,7,140,260
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,58,SANTA MARIA DEL ORO,1795,1,1,9,53,4,4,0,45,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,2,123,194
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,58,SANTA MARIA DEL ORO,1796,1,1,9,126,1,0,2,37,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,6,188,247
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,59,LA MANZANILLA DE LA PAZ,1797,2,2,45,14,2,277,4,294,83,29,4,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,763,11,5,779,1155
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,59,LA MANZANILLA DE LA PAZ,1798,2,2,25,15,0,199,2,248,50,19,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,23,590,900
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,59,LA MANZANILLA DE LA PAZ,1799,1,1,13,6,0,166,3,232,38,12,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,14,492,670
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,59,LA MANZANILLA DE LA PAZ,1800,1,1,0,0,0,0,0,214,0,0,0,26,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,4,389,556
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,59,LA MANZANILLA DE LA PAZ,1801,2,2,4,5,1,107,2,168,12,1,0,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,11,376,475
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1802,4,4,76,75,3,252,17,467,500,22,11,2,2,0,0,0,1,2,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1439,0,28,1467,2255
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1803,2,2,50,42,2,140,8,239,283,8,7,6,2,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,796,0,20,816,1356
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1804,2,2,23,26,0,101,4,222,147,4,1,1,1,0,0,1,1,0,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541,0,17,558,855
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1805,3,3,60,57,8,216,14,368,417,9,9,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1168,3,28,1199,1880
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1806,3,3,102,51,6,165,13,420,389,8,6,5,3,0,0,1,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1179,1,14,1194,1834
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1807,1,1,4,4,2,70,6,34,45,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,6,180,318
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1808,2,2,31,20,3,34,4,102,92,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,9,299,568
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1809,2,2,13,20,2,97,4,119,100,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,364,0,14,378,734
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1810,1,1,10,13,2,46,3,78,94,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255,0,5,260,401
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1811,1,1,10,9,0,29,1,34,21,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,4,112,142
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1812,1,1,1,5,0,24,1,25,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,96,187
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1813,1,1,9,4,1,45,2,63,42,0,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,6,181,300
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,1814,1,1,15,19,1,107,9,182,101,2,3,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,446,2,22,470,728
1,14,JALISCO,5,PUERTO VALLARTA,60,MASCOTA,3676,1,1,16,15,3,97,1,131,166,1,7,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,14,460,736
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,61,MAZAMITLA,1815,4,4,178,101,16,111,17,349,255,91,10,13,6,0,0,1,0,0,7,0,0,0,3,1,2,1,3,1,0,1,1,2,0,1,0,0,0,1,0,0,0,1172,0,39,1211,2916
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,61,MAZAMITLA,1816,4,4,226,159,18,168,15,421,312,86,3,11,5,0,1,1,2,0,8,0,1,0,1,1,4,3,1,3,0,0,1,1,0,0,0,0,0,1,2,0,0,1455,0,52,1507,2663
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,61,MAZAMITLA,1817,4,4,238,184,13,113,14,445,341,79,17,14,9,2,1,6,2,0,6,1,0,0,1,1,3,0,4,1,0,0,0,0,1,1,2,0,0,0,1,0,1,1501,0,53,1554,1775
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,61,MAZAMITLA,1818,2,2,123,80,4,76,3,210,142,45,6,8,3,0,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,707,0,30,737,1198
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,61,MAZAMITLA,1819,2,2,58,29,15,55,12,196,77,38,2,7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,497,1,40,538,950
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,61,MAZAMITLA,1820,2,2,62,54,7,49,7,230,144,46,7,3,2,0,0,3,0,0,1,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,624,0,24,648,1102
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,61,MAZAMITLA,1821,2,2,58,44,9,44,9,88,87,39,1,4,1,1,0,2,1,0,5,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,399,0,21,420,751
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,61,MAZAMITLA,1822,1,1,21,40,1,24,2,58,27,9,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,9,197,272
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,61,MAZAMITLA,1823,2,2,38,59,12,39,10,172,95,28,5,4,3,0,0,0,0,0,2,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,474,0,14,488,880
1,14,JALISCO,3,TEPATITLAN DE MORELOS,62,MEXTICACAN,1824,2,2,92,157,3,19,5,225,251,5,4,5,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,1,0,781,3,55,839,1451
1,14,JALISCO,3,TEPATITLAN DE MORELOS,62,MEXTICACAN,1825,2,2,63,103,4,4,5,116,181,0,2,6,3,0,0,3,0,0,2,0,0,0,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,498,0,18,516,873
1,14,JALISCO,3,TEPATITLAN DE MORELOS,62,MEXTICACAN,1826,1,1,53,57,0,7,6,79,109,2,2,3,0,0,0,0,0,1,4,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,14,341,563
1,14,JALISCO,3,TEPATITLAN DE MORELOS,62,MEXTICACAN,1827,1,1,36,52,1,5,12,91,88,1,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,297,0,13,310,600
1,14,JALISCO,3,TEPATITLAN DE MORELOS,62,MEXTICACAN,1828,2,2,50,27,4,7,11,109,173,3,1,2,1,0,0,2,0,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,15,413,825
1,14,JALISCO,3,TEPATITLAN DE MORELOS,62,MEXTICACAN,1829,2,2,12,52,1,3,3,111,129,1,2,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,16,336,660
1,14,JALISCO,3,TEPATITLAN DE MORELOS,62,MEXTICACAN,1830,1,1,9,8,1,2,4,43,35,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,3,112,192
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1831,2,2,375,27,2,7,6,54,142,18,6,23,2,1,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,673,0,23,696,1206
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1832,2,2,317,30,3,10,5,64,170,7,1,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,625,0,19,644,1007
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1833,1,1,30,3,0,2,1,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,2,61,163
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1834,1,1,137,6,0,2,5,17,61,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,238,0,7,245,433
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1835,1,1,153,5,1,3,2,9,72,1,0,3,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,1,5,262,504
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1837,7,7,1008,77,6,133,63,350,1023,12,37,24,11,1,0,12,1,1,28,0,0,0,6,0,0,0,8,0,0,1,1,0,0,1,0,0,0,0,1,1,1,2807,0,138,2945,4444
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1838,5,5,746,15,5,51,27,541,461,9,13,15,10,3,1,4,1,1,5,1,0,0,2,1,0,1,5,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1922,7,123,2052,2856
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,3876,1,1,31,2,0,2,1,67,31,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,139,0,14,153,244
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,3877,1,1,111,3,0,2,7,10,95,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,4,235,286
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,3878,4,4,635,5,7,46,222,325,586,8,8,11,5,4,0,7,3,0,15,0,0,1,11,1,0,0,1,0,0,0,0,0,1,5,0,0,0,1,0,1,0,1909,0,44,1953,2585
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,3879,4,4,526,23,4,45,23,255,932,4,9,1,0,1,0,13,0,1,16,2,0,1,1,0,1,2,2,0,0,0,1,0,0,2,0,0,0,1,1,2,0,1869,0,33,1902,2357
1,14,JALISCO,5,PUERTO VALLARTA,64,MIXTLAN,1840,1,1,19,143,1,91,3,83,79,4,4,3,2,0,0,0,1,0,2,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,444,0,18,462,726
1,14,JALISCO,5,PUERTO VALLARTA,64,MIXTLAN,1841,2,2,20,256,2,132,9,122,108,7,2,4,1,0,0,1,1,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,9,682,1180
1,14,JALISCO,5,PUERTO VALLARTA,64,MIXTLAN,1842,3,3,6,281,2,105,39,323,111,3,2,6,3,0,0,0,0,0,2,0,0,0,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,891,0,23,914,1330
1,14,JALISCO,5,PUERTO VALLARTA,64,MIXTLAN,1843,1,1,3,57,0,33,2,40,29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,1,168,314
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1844,7,7,168,185,24,119,126,612,865,61,24,13,3,2,0,2,2,0,29,0,0,0,0,1,0,0,13,1,0,0,0,0,0,1,0,0,1,0,2,0,0,2254,0,75,2329,4665
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1845,2,2,83,47,7,52,22,185,305,32,6,0,2,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,0,19,768,1279
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1846,2,2,71,78,4,43,46,219,303,9,7,9,2,0,0,0,0,0,5,0,0,0,1,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,804,0,17,821,1452
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1847,4,4,171,92,15,65,66,404,526,48,6,10,2,0,0,1,0,0,22,0,1,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1436,0,15,1451,2335
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1848,3,3,105,71,8,56,39,255,376,31,8,16,1,1,0,3,0,0,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,981,1,24,1006,1652
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1849,2,2,51,19,4,32,62,164,293,18,18,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,679,0,20,699,1183
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1850,3,3,107,43,10,42,40,258,336,24,7,11,1,0,0,2,2,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,896,0,24,920,1555
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1851,4,4,84,63,10,62,61,360,543,36,11,6,2,0,0,1,2,0,9,0,0,0,6,0,2,0,8,0,0,0,0,0,2,1,0,0,0,1,0,1,0,1271,0,33,1304,2502
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1852,7,7,455,249,20,160,146,1009,1026,69,25,33,8,0,1,4,0,1,10,1,0,1,3,0,0,1,6,0,0,0,0,0,0,5,0,0,0,0,0,1,0,3234,17,51,3302,5014
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1853,2,2,150,82,7,35,48,208,315,14,10,8,1,0,0,1,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,889,1,19,909,1364
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1854,2,2,142,75,1,34,26,254,254,8,7,8,1,0,0,1,0,0,5,0,0,0,1,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,1,825,0,17,842,1447
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1855,2,2,140,53,4,29,35,196,219,17,3,6,0,0,1,1,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,716,0,18,734,1259
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1856,2,2,98,42,3,53,56,150,233,23,7,3,2,0,0,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,681,0,18,699,1272
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1857,3,3,62,51,2,51,67,219,452,20,5,4,0,0,0,0,0,0,12,0,0,0,1,0,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,0,0,956,0,27,983,1677
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1858,3,3,70,69,6,71,94,244,440,18,6,5,1,0,0,1,0,0,8,0,0,2,1,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1043,0,23,1066,2029
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1859,2,2,93,74,8,49,45,197,316,15,4,9,1,0,0,0,1,0,11,0,0,0,1,0,0,0,7,0,0,0,0,1,0,6,0,0,0,0,0,0,0,838,0,14,852,1416
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1860,1,1,83,42,0,22,19,106,118,11,7,4,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,421,0,8,429,685
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1861,2,2,130,60,1,25,19,149,143,7,4,7,2,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,554,0,7,561,884
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1862,2,2,150,76,4,25,21,184,136,13,5,9,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,11,639,911
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1863,1,1,100,94,4,15,12,134,87,4,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,10,469,646
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1864,2,2,120,54,4,36,34,169,195,6,6,10,1,0,0,0,0,1,12,0,0,0,1,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0,659,0,23,682,1117
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1865,2,2,72,47,3,33,44,154,255,19,7,5,0,0,0,2,0,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,658,0,12,670,1169
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1866,4,4,189,107,10,92,101,518,621,43,21,10,2,0,0,2,1,1,10,0,0,0,2,0,0,0,1,0,1,0,2,0,0,7,0,0,0,1,1,1,3,1747,13,30,1790,2981
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1867,2,2,83,75,7,33,34,126,182,14,5,9,2,0,0,0,0,0,6,0,0,0,0,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,583,0,10,593,955
1,14,JALISCO,17,JOCOTEPEC,65,OCOTLAN,1868,6,6,317,154,19,107,151,729,832,47,20,27,7,0,0,3,1,1,21,0,0,0,2,0,1,0,2,0,0,0,1,0,0,7,0,0,0,0,0,0,0,2449,0,53,2502,3982
