CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAY,PAN_PRI_NAY,PAN_PRI,PAN_NAY,PRI_NAY,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,31,YUCATAN,1,MERIDA,50,MERIDA,603,3,3,308,36,6,41,22,70,529,11,0,0,0,0,45,2,9,3,1082,1,39,1122,1716
3,31,YUCATAN,1,MERIDA,50,MERIDA,604,3,3,344,49,11,19,19,63,404,5,0,0,0,0,36,2,5,5,962,2,36,1000,1526
3,31,YUCATAN,1,MERIDA,50,MERIDA,605,2,2,301,54,4,19,14,38,344,10,0,0,0,0,25,2,8,3,822,1,31,854,1290
3,31,YUCATAN,1,MERIDA,50,MERIDA,606,2,2,206,24,5,22,14,43,410,9,0,0,0,0,27,1,13,5,779,2,22,803,1435
3,31,YUCATAN,1,MERIDA,50,MERIDA,607,2,2,252,37,8,12,27,32,302,6,0,0,0,0,18,2,3,5,704,0,34,738,1219
3,31,YUCATAN,1,MERIDA,50,MERIDA,608,4,4,636,75,8,52,38,94,720,31,0,0,0,0,40,5,11,5,1715,1,68,1784,2662
3,31,YUCATAN,1,MERIDA,50,MERIDA,609,2,2,281,32,6,13,17,48,379,12,0,0,0,0,33,2,9,5,837,0,43,880,1396
3,31,YUCATAN,6,MERIDA,50,MERIDA,610,2,2,206,34,10,40,16,49,417,7,0,6,0,0,29,3,11,8,836,0,26,862,1326
3,31,YUCATAN,6,MERIDA,50,MERIDA,611,9,9,599,128,36,99,61,170,1615,24,0,17,0,0,102,6,22,18,2897,0,114,3011,6425
3,31,YUCATAN,6,MERIDA,50,MERIDA,612,3,3,263,56,55,33,30,83,531,9,0,9,0,0,30,4,11,6,1120,1,47,1168,1813
3,31,YUCATAN,6,MERIDA,50,MERIDA,613,2,2,131,64,17,11,11,28,337,7,0,8,0,0,30,2,2,4,652,1,30,683,1181
3,31,YUCATAN,6,MERIDA,50,MERIDA,614,2,2,218,47,9,26,16,44,366,3,0,6,0,0,28,6,5,7,781,0,34,815,1365
3,31,YUCATAN,6,MERIDA,50,MERIDA,615,2,2,211,58,5,23,22,54,356,7,0,1,0,0,21,0,9,8,775,0,33,808,1194
3,31,YUCATAN,6,MERIDA,50,MERIDA,616,2,2,231,62,4,21,19,56,317,4,0,9,0,0,15,0,3,5,746,0,21,767,1124
3,31,YUCATAN,6,MERIDA,50,MERIDA,617,1,1,142,20,4,9,9,26,163,2,0,5,0,0,15,0,2,4,401,1,9,411,644
3,31,YUCATAN,6,MERIDA,50,MERIDA,618,2,2,227,51,7,15,17,47,350,7,0,7,0,0,29,1,0,6,764,0,26,790,1181
3,31,YUCATAN,6,MERIDA,50,MERIDA,619,2,2,188,55,6,32,18,39,362,6,0,2,0,0,31,0,4,8,751,0,29,780,1118
3,31,YUCATAN,6,MERIDA,50,MERIDA,620,3,3,237,67,5,46,24,63,602,15,0,12,0,0,46,3,17,4,1141,1,40,1182,2091
3,31,YUCATAN,6,MERIDA,50,MERIDA,621,3,3,173,59,8,40,16,43,556,10,0,12,0,0,46,1,8,4,976,8,37,1021,1614
3,31,YUCATAN,5,MERIDA,50,MERIDA,622,2,2,169,46,4,22,17,35,291,5,0,5,0,0,20,5,9,6,634,0,21,655,1124
3,31,YUCATAN,5,MERIDA,50,MERIDA,623,2,2,158,50,5,25,17,62,453,10,0,0,0,0,22,1,4,2,809,0,12,821,1418
3,31,YUCATAN,6,MERIDA,50,MERIDA,624,3,3,102,33,8,16,11,36,311,8,0,4,0,0,30,1,9,1,570,0,19,589,1515
3,31,YUCATAN,6,MERIDA,50,MERIDA,626,7,7,546,75,18,63,44,136,1173,15,0,10,0,0,54,3,12,8,2157,1,65,2223,4723
3,31,YUCATAN,6,MERIDA,50,MERIDA,627,4,4,356,59,18,55,39,99,934,13,0,20,0,0,79,11,22,12,1717,2,72,1791,2850
3,31,YUCATAN,5,MERIDA,50,MERIDA,628,11,11,709,245,24,156,89,216,1957,31,10,31,1,0,131,9,28,21,3658,2,210,3870,7938
3,31,YUCATAN,9,MERIDA,50,MERIDA,629,1,1,137,16,1,15,12,17,182,3,0,0,0,0,5,1,1,0,390,0,19,409,526
3,31,YUCATAN,9,MERIDA,50,MERIDA,630,2,2,315,18,1,15,6,11,218,0,0,0,1,0,18,1,1,2,607,0,14,621,803
3,31,YUCATAN,9,MERIDA,50,MERIDA,631,2,2,230,38,5,37,20,11,367,3,0,0,0,0,14,0,2,15,742,0,34,776,1118
3,31,YUCATAN,9,MERIDA,50,MERIDA,632,2,2,166,20,3,48,17,24,408,10,0,0,2,0,29,7,5,5,744,0,29,773,1073
3,31,YUCATAN,9,MERIDA,50,MERIDA,633,3,3,386,44,6,37,24,34,477,8,0,0,3,0,16,1,7,5,1048,3,45,1096,1505
3,31,YUCATAN,9,MERIDA,50,MERIDA,634,3,3,403,71,6,35,30,61,657,12,0,0,5,0,35,1,9,3,1328,0,52,1380,2132
3,31,YUCATAN,9,MERIDA,50,MERIDA,635,3,3,298,85,5,45,26,57,622,11,0,0,3,0,39,5,13,2,1211,0,35,1246,1858
3,31,YUCATAN,9,MERIDA,50,MERIDA,636,4,4,1665,54,9,10,6,30,119,2,0,0,5,0,7,0,2,1,1910,0,17,1927,2446
3,31,YUCATAN,9,MERIDA,50,MERIDA,638,19,19,5421,434,44,109,70,517,2102,52,0,0,50,0,148,2,14,16,8979,7,233,9219,13504
3,31,YUCATAN,9,MERIDA,50,MERIDA,639,21,21,5402,473,43,171,88,639,2436,55,0,0,47,0,163,2,23,28,9570,6,250,9826,14205
3,31,YUCATAN,9,MERIDA,50,MERIDA,641,6,6,1653,173,10,67,33,104,771,13,0,0,12,0,62,3,17,12,2930,0,90,3020,4476
3,31,YUCATAN,9,MERIDA,50,MERIDA,642,14,14,4138,416,31,120,68,322,1494,31,0,0,23,0,110,5,21,14,6793,4,160,6957,9987
3,31,YUCATAN,9,MERIDA,50,MERIDA,643,16,16,3777,430,38,192,115,561,2624,81,0,0,34,0,133,0,23,16,8024,8,209,8241,11303
3,31,YUCATAN,8,MERIDA,50,MERIDA,644,7,7,708,149,11,69,33,208,1095,25,0,0,0,1,53,5,21,4,2382,1,135,2518,4533
3,31,YUCATAN,9,MERIDA,50,MERIDA,646,5,5,854,116,10,80,37,118,737,15,0,0,8,0,41,1,18,8,2043,1,79,2123,3372
3,31,YUCATAN,9,MERIDA,50,MERIDA,647,1,1,135,22,5,31,18,20,185,2,0,0,0,0,12,1,6,5,442,0,25,467,575
3,31,YUCATAN,7,MERIDA,50,MERIDA,648,5,5,688,88,16,79,34,164,766,13,0,35,0,0,0,0,0,0,1883,3,127,2013,3151
3,31,YUCATAN,6,MERIDA,50,MERIDA,650,15,15,601,189,12,120,61,129,1594,31,0,29,0,0,109,7,23,14,2919,2,127,3048,9893
3,31,YUCATAN,6,MERIDA,50,MERIDA,651,1,1,109,11,2,13,16,192,4,3,0,2,0,0,5,4,7,2,370,0,18,388,562
3,31,YUCATAN,6,MERIDA,50,MERIDA,652,5,5,500,184,13,56,30,52,912,8,0,43,0,0,41,9,12,13,1873,0,96,1969,2590
3,31,YUCATAN,6,MERIDA,50,MERIDA,653,6,6,416,154,11,71,56,61,905,14,0,22,0,0,55,7,8,14,1794,0,73,1867,3555
3,31,YUCATAN,6,MERIDA,50,MERIDA,654,3,3,163,53,4,26,22,34,400,5,0,9,0,0,27,1,9,6,759,0,18,777,1860
3,31,YUCATAN,6,MERIDA,50,MERIDA,655,2,2,51,80,1,12,9,3,169,0,0,12,0,0,11,0,1,0,349,0,19,368,1100
3,31,YUCATAN,6,MERIDA,50,MERIDA,656,1,1,110,10,2,7,8,17,190,3,0,4,0,0,4,1,4,1,361,0,1,362,715
3,31,YUCATAN,14,PROGRESO,51,MOCOCHA,657,1,1,155,191,3,18,13,11,239,5,0,2,5,0,1,1,1,1,646,0,22,668,742
3,31,YUCATAN,14,PROGRESO,51,MOCOCHA,658,2,2,254,398,5,25,26,28,372,16,2,5,2,0,4,1,4,4,1146,0,34,1180,1316
3,31,YUCATAN,14,PROGRESO,51,MOCOCHA,659,1,1,92,142,1,1,7,6,83,4,0,1,0,0,0,0,0,2,339,0,9,348,374
3,31,YUCATAN,14,PROGRESO,51,MOCOCHA,660,1,1,85,152,2,8,10,7,190,2,1,0,0,0,2,0,3,2,464,0,16,480,528
3,31,YUCATAN,15,MOTUL,52,MOTUL,661,5,5,691,177,11,147,43,203,1168,97,0,6,0,0,18,1,7,2,2571,1,117,2689,3576
3,31,YUCATAN,15,MOTUL,52,MOTUL,662,5,5,537,166,8,93,24,177,910,48,0,12,0,0,12,4,9,16,2016,0,98,2114,3037
3,31,YUCATAN,15,MOTUL,52,MOTUL,663,2,2,295,102,3,43,16,96,398,30,0,0,0,0,8,0,23,1,1015,1,56,1072,1431
3,31,YUCATAN,15,MOTUL,52,MOTUL,664,2,2,186,37,5,26,0,51,258,23,0,6,0,0,12,0,1,1,606,0,9,615,778
3,31,YUCATAN,15,MOTUL,52,MOTUL,665,3,3,240,52,1,60,22,96,333,30,0,147,0,0,242,0,4,1,1228,0,51,1279,1670
3,31,YUCATAN,15,MOTUL,52,MOTUL,666,2,2,122,29,2,9,6,36,162,16,0,0,0,0,3,2,3,0,390,0,23,413,1085
3,31,YUCATAN,15,MOTUL,52,MOTUL,667,3,3,401,144,2,40,18,154,546,31,0,5,0,0,11,3,4,3,1362,0,71,1433,1812
3,31,YUCATAN,15,MOTUL,52,MOTUL,668,5,5,547,152,5,76,34,167,742,51,0,8,0,0,13,3,9,2,1809,1,82,1892,3303
3,31,YUCATAN,15,MOTUL,52,MOTUL,669,3,3,328,101,3,50,22,112,492,39,0,4,0,0,14,1,7,5,1178,19,20,1217,1631
3,31,YUCATAN,15,MOTUL,52,MOTUL,670,3,3,254,93,5,54,27,77,506,23,0,5,0,0,11,4,8,2,1069,0,31,1100,1550
3,31,YUCATAN,15,MOTUL,52,MOTUL,671,2,2,103,120,3,120,9,26,232,6,0,5,0,0,2,1,4,0,631,0,37,668,773
3,31,YUCATAN,15,MOTUL,52,MOTUL,672,1,1,71,80,2,106,6,9,148,9,0,4,0,0,3,1,2,0,441,0,19,460,523
3,31,YUCATAN,15,MOTUL,52,MOTUL,673,1,1,42,25,0,7,2,7,39,7,0,0,0,0,1,0,1,1,132,0,8,140,163
3,31,YUCATAN,15,MOTUL,52,MOTUL,674,2,2,203,106,7,85,15,40,342,6,0,8,0,0,10,7,4,1,834,25,20,879,1354
3,31,YUCATAN,15,MOTUL,52,MOTUL,675,1,1,57,8,0,6,6,5,115,1,0,0,0,0,2,1,1,0,202,0,6,208,245
3,31,YUCATAN,15,MOTUL,52,MOTUL,676,3,3,383,69,10,95,38,44,474,8,0,2,0,0,19,4,6,3,1155,0,49,1204,1587
3,31,YUCATAN,15,MOTUL,52,MOTUL,677,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148
3,31,YUCATAN,15,MOTUL,52,MOTUL,678,1,1,105,44,0,16,17,29,247,12,0,3,0,0,8,0,5,1,487,0,16,503,610
3,31,YUCATAN,15,MOTUL,52,MOTUL,679,2,2,85,24,0,18,8,18,221,8,0,0,0,0,2,0,0,1,385,0,23,408,916
3,31,YUCATAN,12,UMAN,53,MUNA,680,2,2,317,39,10,33,15,47,408,128,1,2,2,2,5,0,0,2,1011,0,61,1072,1310
3,31,YUCATAN,12,UMAN,53,MUNA,681,4,4,457,70,13,47,43,97,876,219,2,1,1,3,18,3,4,2,1856,0,100,1956,2548
3,31,YUCATAN,12,UMAN,53,MUNA,682,4,4,487,68,7,43,33,72,686,224,0,1,0,2,11,0,0,3,1637,0,97,1734,2254
3,31,YUCATAN,12,UMAN,53,MUNA,683,2,2,256,43,5,37,11,53,529,91,0,1,1,4,8,2,4,4,1049,0,45,1094,1370
3,31,YUCATAN,12,UMAN,53,MUNA,684,4,4,471,70,8,44,31,94,740,239,3,1,1,6,11,4,7,1,1731,0,50,1781,2301
3,31,YUCATAN,12,UMAN,53,MUNA,685,1,1,94,3,1,3,2,11,71,34,0,0,0,0,0,0,1,0,220,0,14,234,262
3,31,YUCATAN,12,UMAN,53,MUNA,686,1,1,79,19,0,13,6,10,175,87,0,0,1,0,2,0,0,0,392,0,11,403,483
3,31,YUCATAN,15,MOTUL,54,MUXUPIP,687,2,2,254,10,4,17,7,14,380,11,0,0,0,0,2,0,1,0,700,0,11,711,797
3,31,YUCATAN,15,MOTUL,54,MUXUPIP,688,2,2,452,10,3,38,22,21,666,7,0,2,0,0,11,1,4,1,1238,0,16,1254,1403
3,31,YUCATAN,15,MOTUL,54,MUXUPIP,689,1,1,85,0,1,10,1,5,170,1,0,1,0,0,1,0,1,2,278,0,2,280,319
3,31,YUCATAN,12,UMAN,55,OPICHEN,690,3,3,941,12,4,15,6,11,707,1,1,3,0,0,4,0,1,0,1706,0,30,1736,1989
3,31,YUCATAN,12,UMAN,55,OPICHEN,691,3,3,947,2,1,11,6,15,746,0,4,1,0,0,6,1,4,4,1748,0,25,1773,2144
3,31,YUCATAN,12,UMAN,55,OPICHEN,692,2,2,478,1,1,10,8,8,560,2,1,0,0,0,5,1,5,9,1089,0,15,1104,1283
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,693,3,3,151,311,7,20,40,17,401,63,5,2,5,3,16,3,3,3,1050,0,34,1084,1614
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,694,3,3,194,301,9,27,28,15,584,105,13,7,1,1,27,5,2,5,1324,0,54,1378,2030
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,695,3,3,167,316,6,24,35,14,466,55,10,8,1,4,23,3,1,3,1136,0,40,1176,1675
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,696,4,4,131,315,9,31,63,11,671,125,9,6,0,2,15,2,1,3,1394,2,73,1469,2253
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,697,2,2,69,148,8,14,20,13,280,44,4,3,1,0,14,1,2,2,623,0,35,658,1074
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,698,3,3,176,265,10,37,52,13,564,92,6,7,1,4,14,5,0,4,1250,0,30,1280,1936
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,699,3,3,194,327,8,25,14,14,476,49,6,5,0,1,16,0,5,4,1144,3,41,1188,1588
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,700,4,4,212,425,8,36,55,12,608,108,11,9,2,3,24,6,6,3,1528,0,41,1569,2314
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,701,2,2,59,83,4,2,10,3,169,16,4,1,0,0,0,1,0,0,352,1,10,363,996
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,702,3,3,204,202,10,30,44,7,657,102,12,7,1,0,22,1,2,5,1306,0,33,1339,2174
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,703,2,2,101,236,8,25,29,14,408,50,10,3,1,1,11,1,4,3,905,0,28,933,1398
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,704,2,2,60,424,9,26,22,12,473,60,11,12,1,3,6,4,3,3,1129,1,43,1173,1499
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,705,2,2,27,468,6,14,24,10,331,2,2,2,0,0,1,0,1,1,889,0,24,913,1155
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,706,2,2,9,327,0,9,17,2,340,5,3,3,0,0,7,1,1,3,727,0,21,748,941
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,707,2,2,56,234,2,17,27,8,457,154,0,0,0,0,0,0,0,0,955,0,9,964,1328
3,31,YUCATAN,21,TICUL,56,OXKUTZCAB,708,1,1,27,78,1,5,8,1,40,4,3,3,0,1,1,0,0,0,172,0,8,180,219
3,31,YUCATAN,17,TIZIMIN,57,PANABA,709,2,2,280,100,1,5,1,3,420,1,0,0,0,0,2,0,2,3,818,0,31,849,951
3,31,YUCATAN,17,TIZIMIN,57,PANABA,710,2,2,439,31,1,11,6,12,441,0,0,0,0,0,9,2,2,1,955,0,25,980,1121
3,31,YUCATAN,17,TIZIMIN,57,PANABA,711,2,2,458,48,0,11,2,10,516,3,0,0,1,0,6,0,0,0,1055,0,22,1077,1269
3,31,YUCATAN,17,TIZIMIN,57,PANABA,712,2,2,463,48,2,10,7,12,405,3,0,0,1,0,6,0,1,1,959,0,22,981,1127
3,31,YUCATAN,17,TIZIMIN,57,PANABA,713,1,1,148,1,2,4,3,0,219,1,0,0,0,0,0,0,0,2,380,0,1,381,426
3,31,YUCATAN,17,TIZIMIN,57,PANABA,714,2,2,364,12,4,13,7,10,580,0,0,0,1,0,6,1,1,1,1000,0,20,1020,1189
3,31,YUCATAN,20,TEKAX,58,PETO,715,3,3,308,124,6,169,55,187,703,17,2,8,1,0,0,0,0,4,1584,0,39,1623,2231
3,31,YUCATAN,20,TEKAX,58,PETO,716,3,3,214,135,10,152,39,193,599,11,3,2,0,0,0,0,0,3,1361,0,42,1403,1862
3,31,YUCATAN,20,TEKAX,58,PETO,717,2,2,192,109,6,50,28,122,383,6,1,0,1,0,0,0,0,2,900,0,24,924,1294
3,31,YUCATAN,20,TEKAX,58,PETO,718,2,2,255,89,3,97,13,103,466,1,2,4,0,0,0,0,0,2,1035,1,17,1053,1426
3,31,YUCATAN,20,TEKAX,58,PETO,719,2,2,295,98,3,110,16,109,443,5,4,2,0,0,0,0,0,11,1096,0,24,1120,1441
3,31,YUCATAN,20,TEKAX,58,PETO,720,3,3,267,132,8,79,21,189,514,7,5,0,0,0,0,0,0,3,1225,1,16,1242,1606
3,31,YUCATAN,20,TEKAX,58,PETO,721,2,2,148,178,3,79,10,104,305,4,1,0,0,0,0,0,0,0,832,0,19,851,1000
3,31,YUCATAN,20,TEKAX,58,PETO,722,1,1,132,46,1,42,9,62,240,3,1,2,0,0,0,0,0,0,538,0,14,552,734
3,31,YUCATAN,20,TEKAX,58,PETO,723,3,3,177,119,8,119,20,117,375,0,0,1,0,0,0,0,0,1,937,0,22,959,1943
3,31,YUCATAN,20,TEKAX,58,PETO,724,3,3,198,147,2,141,22,123,439,3,134,133,83,52,0,0,0,141,1618,7,22,1647,1511
3,31,YUCATAN,20,TEKAX,58,PETO,725,1,1,0,0,3,24,0,57,0,2,0,68,0,0,0,0,0,184,338,0,8,346,413
3,31,YUCATAN,20,TEKAX,58,PETO,726,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183
3,31,YUCATAN,20,TEKAX,58,PETO,727,1,1,115,5,0,50,4,18,118,0,0,0,0,0,0,0,0,0,310,0,5,315,241
3,31,YUCATAN,20,TEKAX,58,PETO,728,1,1,112,44,3,41,3,37,208,1,0,0,0,0,0,0,0,0,449,0,0,449,544
3,31,YUCATAN,20,TEKAX,58,PETO,729,1,1,38,41,1,20,7,47,174,1,2,0,0,0,0,0,0,0,331,1,10,342,414
3,31,YUCATAN,20,TEKAX,58,PETO,730,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732
3,31,YUCATAN,20,TEKAX,58,PETO,732,1,1,44,32,1,44,6,53,197,1,0,0,0,0,0,0,0,1,379,0,11,390,495
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,734,2,2,279,23,22,30,25,22,595,5,6,8,0,0,20,4,4,3,1046,0,29,1075,1408
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,735,1,1,108,7,7,13,8,18,201,2,1,2,0,0,6,0,0,4,377,1,14,392,590
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,736,1,1,147,10,1,10,7,23,179,1,0,2,0,0,8,1,1,4,394,0,14,408,571
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,737,4,4,685,35,15,39,34,95,706,7,3,9,1,0,45,1,17,3,1695,0,53,1748,2142
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,738,1,1,225,13,4,11,14,19,192,2,0,1,0,0,13,0,0,0,494,0,15,509,734
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,739,3,3,350,39,29,33,44,36,598,10,6,9,0,0,52,1,3,5,1215,0,34,1249,2065
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,740,4,4,423,54,28,33,37,24,851,4,11,5,0,0,46,1,7,5,1529,2,36,1567,2721
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,741,4,4,477,35,44,42,49,51,895,8,3,9,1,0,40,1,4,6,1665,1,52,1718,2616
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,742,3,3,388,31,31,27,50,45,437,6,3,7,0,0,22,3,7,6,1063,0,16,1079,1533
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,743,1,1,166,10,22,11,19,12,196,2,0,2,0,0,10,1,1,5,457,0,11,468,725
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,744,1,1,220,13,25,20,15,21,168,2,1,1,0,0,9,0,1,2,498,0,11,509,740
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,745,2,2,233,14,27,13,16,18,248,4,2,7,0,0,6,1,9,2,600,0,18,618,910
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,746,2,2,315,20,19,38,35,23,409,4,3,10,0,0,21,2,4,6,909,0,29,938,1450
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,747,2,2,261,12,16,14,19,17,328,2,2,8,0,0,19,1,5,5,709,0,28,737,1137
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,748,4,4,455,42,24,52,47,33,630,13,8,15,0,0,30,2,12,10,1373,0,51,1424,2368
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,749,3,3,449,49,14,26,39,48,685,8,1,4,1,0,19,3,7,11,1364,0,55,1419,2093
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,750,3,3,315,22,16,31,37,29,593,4,2,8,0,0,22,2,9,1,1091,0,34,1125,1590
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,752,1,1,57,2,4,3,2,5,62,0,0,3,0,0,4,0,2,1,145,0,9,154,254
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,753,6,6,640,53,45,55,73,52,1256,15,6,10,5,0,66,4,11,13,2304,0,91,2395,4146
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,754,4,4,431,46,41,34,58,46,991,16,9,7,0,0,40,5,14,6,1744,2,58,1804,2992
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,755,3,3,387,40,21,41,44,32,619,3,7,5,0,0,42,3,5,10,1259,2,34,1295,1992
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,756,3,3,257,12,25,24,32,27,355,8,10,5,0,0,19,1,5,1,781,0,18,799,1006
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,757,3,3,382,33,27,35,44,33,619,7,3,6,1,0,21,6,1,13,1231,0,55,1286,2087
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,758,3,3,379,42,34,42,68,38,717,9,4,6,0,0,29,2,5,13,1388,0,36,1424,2175
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,759,1,1,74,9,6,13,10,5,112,1,0,0,0,0,0,0,0,0,230,0,6,236,421
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,760,4,4,326,30,23,27,43,38,774,7,3,10,0,0,29,9,8,12,1339,0,54,1393,2472
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,761,3,3,285,24,25,25,21,24,687,5,2,4,1,0,38,5,5,6,1157,2,51,1210,2090
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,762,1,1,189,9,0,23,19,12,236,6,0,3,0,0,14,2,4,0,517,0,22,539,692
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,763,3,3,360,26,15,32,55,28,677,3,2,9,0,0,49,3,8,12,1279,1,34,1314,2185
3,31,YUCATAN,14,PROGRESO,59,PROGRESO,764,2,2,303,23,14,27,28,21,530,7,3,1,0,0,20,0,3,7,987,2,35,1024,1435
3,31,YUCATAN,18,TEMOZON,60,QUINTANA ROO,765,2,2,317,13,3,197,11,13,239,68,1,1,0,0,0,0,0,1,864,0,16,880,966
3,31,YUCATAN,17,TIZIMIN,61,RIO LAGARTOS,766,2,2,272,62,1,56,6,13,341,4,0,0,1,0,5,0,4,0,765,0,33,798,864
3,31,YUCATAN,17,TIZIMIN,61,RIO LAGARTOS,767,2,2,311,65,0,66,9,17,550,2,0,0,0,0,5,0,2,2,1029,0,57,1086,1211
3,31,YUCATAN,17,TIZIMIN,61,RIO LAGARTOS,768,2,2,209,16,1,78,13,6,461,2,0,0,1,0,6,4,4,0,801,1,18,820,956
3,31,YUCATAN,12,UMAN,62,SACALUM,769,3,3,298,14,1,14,315,336,329,3,0,0,1,0,9,3,1,15,1339,0,40,1379,1538
3,31,YUCATAN,12,UMAN,62,SACALUM,770,3,3,316,26,3,18,467,379,323,7,1,6,0,0,11,2,0,23,1582,1,74,1657,1948
3,31,YUCATAN,12,UMAN,62,SACALUM,771,1,1,68,3,0,4,139,103,95,0,0,2,0,0,0,0,2,8,424,0,20,444,482
3,31,YUCATAN,13,HUNUCMA,63,SAMAHIL,772,4,4,287,68,20,758,36,40,415,389,0,0,4,1,13,2,3,2,2038,0,63,2101,2604
3,31,YUCATAN,13,HUNUCMA,63,SAMAHIL,773,2,2,73,37,5,325,18,18,155,98,0,0,1,0,0,0,0,1,731,0,18,749,793
3,31,YUCATAN,13,HUNUCMA,63,SAMAHIL,774,2,2,107,18,1,355,16,12,234,149,0,1,4,2,5,4,7,2,917,0,24,941,1028
3,31,YUCATAN,11,TECOH,64,SANAHCAT,775,2,2,416,39,3,28,11,137,398,264,0,3,0,0,2,0,0,0,1301,0,48,1349,1482
3,31,YUCATAN,17,TIZIMIN,65,SAN FELIPE,776,2,2,401,179,1,9,7,4,343,5,0,0,1,0,11,3,3,1,968,0,36,1004,1156
3,31,YUCATAN,17,TIZIMIN,65,SAN FELIPE,777,2,2,276,113,0,11,8,7,272,4,0,0,0,0,9,0,2,4,706,0,20,726,790
3,31,YUCATAN,21,TICUL,66,SANTA ELENA,778,3,3,742,6,4,20,14,15,531,48,2,0,0,1,2,0,5,1,1391,0,28,1419,1843
3,31,YUCATAN,21,TICUL,66,SANTA ELENA,779,2,2,440,5,6,11,7,7,387,21,0,0,2,0,3,0,3,1,893,0,17,910,1150
3,31,YUCATAN,21,TICUL,66,SANTA ELENA,780,1,1,125,2,0,5,3,5,126,5,0,0,0,0,2,0,0,0,273,0,5,278,301
3,31,YUCATAN,15,MOTUL,67,SEYE,781,3,3,544,22,268,22,30,38,748,4,0,3,0,0,9,0,3,2,1693,0,86,1779,2198
3,31,YUCATAN,15,MOTUL,67,SEYE,782,2,2,323,10,177,23,19,56,452,2,0,3,0,0,8,4,0,2,1079,0,37,1116,1299
3,31,YUCATAN,15,MOTUL,67,SEYE,783,3,3,567,22,232,33,27,52,768,4,0,5,0,0,14,2,4,5,1735,0,72,1807,2179
3,31,YUCATAN,15,MOTUL,67,SEYE,784,3,3,262,14,142,26,8,42,364,3,0,0,0,0,1,2,0,0,864,0,23,887,1628
3,31,YUCATAN,15,MOTUL,67,SEYE,785,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737
3,31,YUCATAN,14,PROGRESO,68,SINANCHE,786,2,2,295,31,3,269,162,101,115,3,1,5,0,0,4,0,1,5,995,0,17,1012,1130
