CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,PAN_PRI,MORENA_PVEM_RSP_FXM_PANALT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,2,0,6,0,6,7
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,4,0,4,4
4,29,TLAXCALA,3,SANTIAGO TETLA,4,ATLANGATEPEC,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,5,1,6,7
4,29,TLAXCALA,4,APIZACO,3,APIZACO,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,3,4
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,10,0,13,1,14,17
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,5,6
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,0,0,1,1,3,1,0,0,0,1,0,0,0,0,0,6,0,12,0,12,12
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,9,CUAXOMULCO,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3,0,6,0,6,6
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,5,0,5,6
4,29,TLAXCALA,9,SANTA ANA CHIAUTEMPAN,10,CHIAUTEMPAN,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0,6,0,6,6
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1,4,5
4,29,TLAXCALA,11,HUAMANTLA,5,ATLTZAYANCA,0,0,1,2,0,1,1,0,0,2,0,0,0,0,0,6,0,12,2,14,14
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,22,ACUAMANALA DE MIGUEL HIDALGO,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,5,0,5,5
4,29,TLAXCALA,13,ZACATELCO,23,NATIVITAS,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,29,TLAXCALA,14,SAN FRANCISCO PAPALOTLA,17,MAZATECOCHCO DE JOSE MARIA MORELOS,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,3
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,78,7,7,81,254,349,371,0,237,331,0,0,0,0,15,940,0,2578,154,2732,4854
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,79,5,5,52,117,133,248,0,91,251,0,0,0,0,8,462,0,1362,76,1438,2362
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,80,3,3,44,87,124,170,0,84,208,0,0,0,0,3,272,0,992,51,1043,1502
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,81,3,3,65,86,95,169,0,89,213,0,0,0,0,4,347,0,1068,67,1135,1877
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,82,4,4,56,107,142,221,0,153,250,0,0,0,0,9,435,3,1373,97,1473,2444
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,83,4,4,81,145,117,262,0,109,271,0,0,0,0,13,466,0,1464,109,1573,2634
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,84,2,2,37,43,43,79,0,33,112,0,0,0,0,3,148,0,498,35,533,783
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,85,4,4,44,147,212,248,0,97,243,0,0,0,0,2,420,0,1413,70,1483,2291
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,86,3,3,50,153,185,300,0,80,252,0,0,0,0,2,372,0,1394,71,1465,2154
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,87,2,2,18,51,36,94,0,42,118,0,0,0,0,2,196,0,557,33,590,998
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,88,2,2,50,76,63,152,0,43,166,0,0,0,0,7,304,0,861,61,922,1408
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,89,4,4,82,106,134,257,0,114,260,0,0,0,0,2,434,2,1389,66,1457,2297
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,90,5,5,95,144,194,336,0,133,362,0,0,0,0,12,721,1,1997,121,2119,3445
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,91,2,2,23,47,38,212,0,30,53,0,0,0,0,1,143,0,547,24,571,824
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,92,3,3,79,63,170,197,0,89,186,0,0,0,0,3,554,0,1341,104,1445,2182
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,93,2,2,36,81,53,143,0,60,122,0,0,0,0,4,360,0,859,73,932,1446
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,94,2,2,21,26,43,173,0,52,64,0,0,0,0,3,225,3,607,23,633,933
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,95,1,1,23,57,33,20,0,9,12,0,0,0,0,2,81,0,237,22,259,474
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,96,2,2,67,65,16,63,0,21,69,0,0,0,0,5,164,0,470,21,491,678
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,97,2,2,18,54,27,158,0,47,88,0,0,0,0,0,185,0,577,48,625,1057
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,6,CALPULALPAN,98,4,4,76,93,90,134,0,80,147,0,0,0,0,5,356,1,981,69,1051,1796
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,20,SANCTORUM DE LAZARO CARDENAS,292,3,3,166,167,59,83,0,68,121,0,0,0,0,27,411,1,1102,56,1159,1645
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,20,SANCTORUM DE LAZARO CARDENAS,294,4,4,199,171,98,127,0,84,215,0,0,0,0,27,635,0,1556,90,1646,2421
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,20,SANCTORUM DE LAZARO CARDENAS,297,3,3,68,84,179,47,0,88,147,0,0,0,0,4,435,0,1052,46,1098,1587
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,20,SANCTORUM DE LAZARO CARDENAS,298,2,2,40,71,131,36,0,46,84,0,0,0,0,3,283,0,694,42,736,1054
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,299,5,5,207,356,89,256,0,99,85,0,0,0,0,28,626,0,1746,78,1824,3121
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,300,3,3,117,239,61,105,0,54,40,0,0,0,0,22,302,0,940,65,1005,1565
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,301,4,4,277,350,98,134,0,113,82,0,0,0,0,39,494,0,1587,75,1662,2642
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,302,4,4,202,348,79,166,0,111,111,0,0,0,0,34,561,1,1612,101,1714,2703
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,303,2,2,95,114,25,44,0,43,42,0,0,0,0,10,155,0,528,36,564,826
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,304,2,2,73,296,45,35,0,23,23,0,0,0,0,32,232,0,759,26,785,1112
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,305,1,1,45,74,8,20,0,10,7,0,0,0,0,4,79,0,247,21,268,415
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,306,1,1,12,19,7,46,0,1,4,0,0,0,0,1,74,0,164,9,173,208
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,307,1,1,54,94,53,21,0,16,23,0,0,0,0,3,151,0,415,16,431,648
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,21,NANACAMILPA DE MARIANO ARISTA,308,2,2,163,130,104,100,0,34,29,0,0,0,0,11,397,0,968,55,1023,1400
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,60,BENITO JUAREZ,295,5,5,55,141,256,260,0,158,350,0,0,0,0,7,717,2,1944,68,2014,3029
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,60,BENITO JUAREZ,296,3,3,26,104,153,194,0,66,107,0,0,0,0,5,526,0,1181,59,1240,1872
4,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,60,BENITO JUAREZ,645,1,1,8,21,55,48,0,28,32,0,0,0,0,0,146,0,338,9,347,528
4,29,TLAXCALA,2,TLAXCO DE MORELOS,3,APIZACO,38,2,2,142,70,48,37,0,51,63,0,0,0,0,5,311,0,727,58,785,1114
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,58,1,1,9,57,4,19,0,17,2,0,0,0,0,2,71,0,181,9,190,267
4,29,TLAXCALA,2,TLAXCO DE MORELOS,11,MUÑOZ DE DOMINGO ARENAS,161,3,3,82,133,8,71,0,76,85,0,0,0,0,2,936,0,1393,102,1495,2088
4,29,TLAXCALA,2,TLAXCO DE MORELOS,11,MUÑOZ DE DOMINGO ARENAS,162,2,2,42,49,5,47,0,50,29,0,0,0,0,3,429,0,654,58,712,1086
4,29,TLAXCALA,2,TLAXCO DE MORELOS,11,MUÑOZ DE DOMINGO ARENAS,163,1,1,16,36,3,8,0,19,10,0,0,0,0,0,254,0,346,15,361,524
4,29,TLAXCALA,2,TLAXCO DE MORELOS,11,MUÑOZ DE DOMINGO ARENAS,164,1,1,14,17,1,5,0,8,7,0,0,0,0,0,169,0,221,27,248,312
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,470,2,2,85,154,64,71,0,26,10,0,0,0,0,2,261,0,673,36,709,1098
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,471,3,3,165,179,37,49,0,78,23,0,0,0,0,10,359,0,900,52,952,1587
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,472,2,2,119,215,9,53,0,52,23,0,0,0,0,15,419,0,905,38,943,1466
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,473,2,2,101,239,18,36,0,36,14,0,0,0,0,5,339,0,788,26,814,1200
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,474,3,3,174,287,44,61,0,66,12,0,0,0,0,18,506,1,1168,52,1221,2061
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,475,2,2,131,269,18,33,0,34,16,0,0,0,0,25,360,0,886,22,908,1296
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,476,5,5,260,463,35,121,0,95,37,0,0,0,0,27,941,1,1979,105,2085,3309
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,477,2,2,91,220,13,75,0,32,30,0,0,0,0,17,278,0,756,22,778,1115
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,478,1,1,35,88,9,18,0,21,7,0,0,0,0,10,185,0,373,20,393,526
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,479,1,1,8,69,2,15,0,5,8,0,0,0,0,1,89,0,197,13,210,344
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,480,1,1,15,31,1,13,0,12,2,0,0,0,0,3,73,0,150,4,154,253
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,481,3,3,100,264,28,51,0,64,36,0,0,0,0,12,820,0,1375,44,1419,2082
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,482,3,3,140,80,22,142,0,68,14,0,0,0,0,11,688,0,1165,56,1221,2022
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,483,1,1,9,32,1,1,0,2,1,0,0,0,0,1,32,0,79,2,81,139
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,484,3,3,88,94,22,135,0,28,16,0,0,0,0,7,698,0,1088,53,1141,1882
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,485,2,2,48,46,12,40,0,35,12,0,0,0,0,1,287,0,481,24,505,758
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,486,1,1,51,42,5,92,0,18,5,0,0,0,0,4,204,0,421,26,447,671
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,487,1,1,4,2,1,2,0,3,0,0,0,0,0,2,8,0,22,2,24,114
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,488,2,2,47,94,9,71,0,55,13,0,0,0,0,4,545,0,838,38,876,1433
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,489,1,1,2,21,0,48,0,1,0,0,0,0,0,2,7,0,81,0,81,111
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,490,1,1,30,54,2,3,0,5,2,0,0,0,0,1,60,0,157,5,162,206
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,491,4,4,335,281,47,142,0,66,30,0,0,0,0,14,876,0,1791,87,1878,2753
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,492,1,1,61,71,5,12,0,14,10,0,0,0,0,1,111,0,285,12,297,391
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,493,1,1,50,95,4,27,0,12,3,0,0,0,0,7,192,0,390,12,402,545
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,494,2,2,20,25,8,51,0,43,39,0,0,0,0,2,356,0,544,35,579,899
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,495,2,2,88,70,6,45,0,40,29,0,0,0,0,1,301,0,580,20,600,916
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,496,1,1,84,78,9,23,0,28,8,0,0,0,0,3,239,0,472,22,494,706
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,497,2,2,96,71,5,22,0,27,4,0,0,0,0,5,150,0,380,20,400,480
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,498,2,2,31,40,21,13,0,14,4,0,0,0,0,4,158,0,285,18,303,377
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,499,2,2,114,211,14,63,0,43,8,0,0,0,0,12,265,0,730,19,749,1018
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,500,1,1,68,53,5,46,0,44,21,0,0,0,0,6,128,0,371,21,392,500
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,501,2,2,104,54,21,146,0,87,21,0,0,0,0,1,556,0,990,66,1056,1442
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,502,1,1,52,55,6,9,0,37,5,0,0,0,0,0,129,0,293,15,308,369
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,503,1,1,6,17,10,18,0,15,7,0,0,0,0,0,47,0,120,1,121,149
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,504,1,1,15,35,2,17,0,9,3,0,0,0,0,0,81,0,162,9,171,225
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN,575,4,4,159,165,97,90,0,191,173,0,0,0,0,13,654,0,1542,94,1636,2438
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN,576,3,3,137,132,66,71,0,147,143,0,0,0,0,15,540,1,1251,69,1321,1901
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN,577,2,2,65,96,24,29,0,59,55,0,0,0,0,5,227,0,560,30,590,809
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN,578,2,2,58,81,20,49,0,65,119,0,0,0,0,10,176,0,578,33,611,786
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN,579,2,2,104,96,24,52,0,77,144,0,0,0,0,5,437,0,939,52,991,1401
