ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_NAP,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_NAP,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_MORENA_FXM,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,PVEM_FXM,MORENA_NAP,MORENA_FXM,NAP_FXM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
21,PUEBLA,169,TEPEYAHUALCO,7,25,25,677,435,82,462,249,2485,70,3748,1606,89,16,23,2,0,2,8,3,2,1,0,1,17,15,3,1,2,7,32,9,1,4,1,4,12,1,2,4,11,10,2,2,18,17,4,35,2,8,10185,0,719,10904,14126,
21,PUEBLA,170,TEPEYAHUALCO DE CUAUHTEMOC,1,5,5,295,39,14,70,48,55,17,1088,141,274,0,0,0,0,0,9,0,0,0,0,0,5,5,1,4,1,4,7,2,1,1,0,0,1,1,0,1,2,2,2,1,4,3,0,0,17,1,2116,0,93,2209,2934,
21,PUEBLA,171,TETELA DE OCAMPO,15,34,34,736,4145,108,2151,419,437,59,4789,116,135,266,80,26,7,10,96,1,3,16,12,1,83,14,4,3,6,7,46,1,8,4,5,0,6,2,15,6,32,49,3,24,40,11,5,2,13,3,14005,1,909,14915,20084,
21,PUEBLA,172,TETELES DE AVILA CASTILLO,2,7,7,588,429,101,114,500,159,48,1015,110,41,84,42,5,3,5,20,5,0,4,2,0,22,6,2,9,3,1,14,7,2,3,4,9,0,1,0,9,13,9,7,3,12,1,1,2,2,6,3423,1,144,3568,4724,
21,PUEBLA,173,TEZIUTLAN,41,127,128,5978,4903,882,4028,2677,6618,677,17003,847,722,380,229,36,15,16,128,28,13,26,16,17,673,102,64,57,42,32,276,39,35,29,27,3,38,14,11,19,105,134,20,8,193,16,7,31,61,11,47286,39,2103,49428,78832,
21,PUEBLA,174,TIANGUISMANALCO,6,16,16,301,388,17,993,223,407,108,2699,515,425,8,6,0,1,0,3,0,0,0,0,0,28,4,0,2,1,0,20,2,1,2,1,1,3,2,0,0,9,19,2,2,14,4,1,12,5,2,6231,22,278,6531,9338,
21,PUEBLA,175,TILAPA,3,14,14,183,178,27,457,156,114,624,2257,36,182,114,9,21,1,1,5,3,1,1,4,1,19,3,1,0,86,0,24,1,0,1,1,0,2,0,0,2,6,19,1,1,9,0,2,2,4,0,4559,1,237,4797,7215,
21,PUEBLA,179,TLACHICHUCA,14,39,39,964,598,153,665,1000,5987,214,4648,57,154,34,13,4,2,2,13,11,1,2,8,10,20,14,1,2,2,2,121,1,1,1,0,0,0,1,0,3,25,33,5,0,27,1,0,1,0,1,14802,3,985,15790,22960,
21,PUEBLA,176,TLACOTEPEC DE BENITO JUAREZ,21,67,67,3366,1012,109,1232,1261,851,1288,12169,459,768,22,23,7,2,2,37,40,14,13,62,6,101,19,21,7,7,2,108,5,3,3,10,3,7,5,4,15,47,73,3,13,84,7,15,19,172,29,23525,0,1759,25284,38322,
21,PUEBLA,178,TLACUILOTEPEC,11,26,26,269,362,51,3878,399,265,68,2963,43,89,7,14,0,2,0,4,3,0,0,0,1,3,2,1,0,0,0,12,0,0,0,2,0,0,1,0,0,20,71,0,8,37,0,1,3,4,0,8583,1,420,9004,12474,
21,PUEBLA,180,TLAHUAPAN,15,47,47,1099,2620,397,935,2792,1198,153,9102,170,124,0,0,0,23,0,0,12,3,0,0,1,86,19,8,3,6,26,144,12,3,10,3,0,11,12,17,14,135,89,6,3,62,10,3,6,8,5,19330,3,1475,20808,31112,
21,PUEBLA,181,TLALTENANGO,3,9,9,169,87,231,197,248,141,370,1580,352,190,8,3,2,1,3,1,2,0,1,3,3,18,6,5,3,1,0,16,0,1,4,0,1,2,3,0,0,3,17,1,1,4,3,4,8,8,1,3702,5,246,3953,5406,
21,PUEBLA,182,TLANEPANTLA,2,6,6,84,134,32,93,112,394,17,1510,17,16,0,0,0,0,0,13,0,0,0,0,0,14,2,0,1,1,4,16,0,0,1,5,0,5,2,1,4,4,8,0,0,10,0,1,0,1,0,2502,1,109,2612,3839,
21,PUEBLA,183,TLAOLA,9,27,27,4568,467,128,229,202,322,78,3464,58,794,11,20,3,1,2,24,16,6,3,2,0,10,1,3,1,1,2,14,1,7,1,4,1,1,1,0,0,11,4,2,10,14,1,5,3,21,3,10520,0,785,11305,15958,
21,PUEBLA,184,TLAPACOYA,5,11,11,1399,30,7,235,21,32,10,2142,8,57,2,5,0,0,0,5,3,0,0,0,0,5,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,3,2,0,0,3,0,0,0,3,0,3978,0,111,4089,5345,
21,PUEBLA,185,TLAPANALA,5,13,13,203,580,16,268,158,107,24,2343,137,37,1,3,0,0,0,5,1,1,0,0,0,14,9,0,1,0,6,15,1,0,0,12,0,2,1,1,0,4,11,2,1,10,0,0,0,6,1,3981,13,365,4359,7178,
21,PUEBLA,186,TLATLAUQUITEPEC,27,70,71,1734,1497,289,5367,1339,1001,504,11475,1110,450,110,73,26,6,1,75,11,6,6,5,5,122,27,7,10,17,6,193,11,4,12,9,7,6,5,5,23,478,68,18,15,137,13,8,11,24,143,26469,2,1406,27877,41567,
21,PUEBLA,187,TLAXCO,4,8,8,137,39,11,1774,22,682,85,397,18,5,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,2,0,0,0,6,0,1,1,0,0,3192,0,116,3308,3940,
21,PUEBLA,188,TOCHIMILCO,11,23,23,1089,980,42,518,271,451,941,2395,1200,507,5,21,3,2,1,4,3,4,2,7,3,11,3,1,1,1,0,34,0,3,3,0,1,3,2,1,2,9,7,5,3,16,3,1,10,5,1,8575,1,653,9229,13518,
21,PUEBLA,189,TOCHTEPEC,7,25,25,1265,483,163,1565,299,357,349,5057,124,46,0,0,0,0,0,44,0,0,0,0,0,31,26,2,4,2,7,55,5,0,0,2,0,3,7,1,2,26,48,1,0,42,2,60,1,5,0,10084,5,541,10630,15862,
21,PUEBLA,190,TOTOLTEPEC DE GUERRERO,2,3,3,32,22,58,40,18,12,2,449,86,3,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,1,0,0,2,3,0,3,0,2,745,0,42,787,974,
21,PUEBLA,191,TULCINGO,8,16,16,127,281,56,831,515,223,19,2088,29,83,2,3,0,0,0,4,3,0,0,0,0,12,1,0,5,5,1,7,0,0,0,1,0,1,1,1,3,8,14,1,1,8,0,0,0,3,0,4337,0,209,4546,7567,
21,PUEBLA,192,TUZAMAPAN DE GALEANA,3,9,10,214,74,381,1106,185,41,82,1067,150,17,8,6,1,0,0,3,24,3,2,0,0,12,3,5,1,1,0,28,2,0,3,1,0,1,0,0,0,14,13,3,0,18,7,2,8,0,0,3486,0,279,3765,4771,
21,PUEBLA,193,TZICATLACOYAN,4,10,10,160,320,14,44,1183,64,800,1253,11,11,7,0,2,1,1,1,0,3,0,4,3,2,2,0,1,1,0,11,0,0,0,0,0,0,0,0,1,6,19,0,0,4,0,0,0,1,0,3930,0,175,4105,5364,
21,PUEBLA,194,VENUSTIANO CARRANZA,19,44,45,3626,368,94,414,327,162,65,5105,163,62,105,78,22,9,6,97,17,7,1,3,0,120,29,9,7,11,5,134,4,4,12,8,1,4,4,2,4,53,58,2,2,60,6,0,7,9,0,11286,0,473,11759,20887,
21,PUEBLA,195,VICENTE GUERRERO,11,32,32,4719,3661,167,272,449,316,56,2894,82,46,5,14,0,0,0,22,7,10,7,1,1,1,0,2,0,4,1,23,2,1,0,1,0,1,1,0,0,11,12,2,0,15,1,0,2,5,0,12814,0,1114,13928,18559,
21,PUEBLA,196,XAYACATLAN DE BRAVO,2,3,3,26,35,10,216,29,14,8,572,107,74,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,1,0,0,0,0,3,1,1,0,1,2,1,0,0,1,1,1,0,0,1114,0,46,1160,1478,
21,PUEBLA,197,XICOTEPEC,31,103,104,3194,1739,462,5290,1354,5453,2252,9945,580,379,220,132,43,23,15,86,22,54,18,20,14,519,74,40,38,19,49,261,26,16,29,17,2,42,26,8,21,151,86,14,9,234,19,19,30,28,15,33087,352,2152,35591,59579,
21,PUEBLA,198,XICOTLAN,2,2,2,261,11,3,14,17,7,1,400,1,137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,857,0,40,897,1086,
21,PUEBLA,199,XIUTETELCO,16,49,49,1883,961,161,1187,1333,2797,167,5183,755,284,27,24,1,12,0,146,22,3,3,2,1,37,13,4,7,2,1,61,7,0,5,5,2,2,1,0,0,25,180,4,6,27,4,2,8,5,3,15363,4,905,16272,30387,
21,PUEBLA,200,XOCHIAPULCO,2,7,7,58,341,10,564,37,347,6,661,8,7,6,2,1,0,1,5,0,0,0,1,0,1,3,0,0,1,0,5,0,0,0,2,0,1,0,0,1,2,2,0,1,5,0,0,0,0,0,2079,5,161,2245,2910,
21,PUEBLA,201,XOCHILTEPEC,2,4,4,294,46,22,87,23,32,14,702,3,353,5,2,0,0,1,0,0,0,0,0,0,11,1,1,0,0,0,2,5,0,0,0,0,1,0,1,0,3,12,0,0,3,2,0,0,3,1,1630,0,83,1713,2541,
21,PUEBLA,202,XOCHITLAN DE VICENTE SUAREZ,4,16,16,1668,971,48,254,201,276,30,1952,36,52,20,21,3,3,0,42,45,6,4,1,1,17,7,2,1,0,2,29,2,1,1,1,0,3,3,0,2,14,6,0,3,9,2,1,3,6,0,5749,1,581,6331,9606,
21,PUEBLA,203,XOCHITLAN TODOS SANTOS,3,9,9,140,110,8,811,870,94,18,1371,205,100,1,0,0,1,0,10,0,0,0,0,0,12,5,1,1,2,0,19,2,2,1,1,0,3,1,0,1,12,12,2,2,26,2,1,3,4,0,3854,0,144,3998,5232,
21,PUEBLA,204,YAONAHUAC,6,10,11,200,163,873,178,415,88,28,1511,756,29,16,41,4,1,0,2,8,1,6,0,1,20,6,23,3,4,1,8,2,0,1,0,1,1,0,1,1,4,10,4,0,2,3,0,12,1,3,4432,1,251,4684,6074,
21,PUEBLA,205,YEHUALTEPEC,9,28,28,402,270,122,1209,509,1473,339,6527,195,128,21,13,2,1,1,3,2,0,1,2,0,44,8,16,19,5,4,45,4,5,1,1,0,2,1,0,2,15,48,3,6,60,1,2,4,10,2,11528,1,721,12250,18689,
21,PUEBLA,206,ZACAPALA,4,7,7,330,384,225,50,84,25,16,1062,14,7,5,6,1,2,0,5,86,1,0,2,0,7,1,0,1,0,0,12,0,0,0,0,0,1,0,0,0,9,3,0,0,4,0,0,0,0,0,2343,0,157,2500,3380,
21,PUEBLA,207,ZACAPOAXTLA,31,73,73,1367,4261,462,5252,830,3593,648,7627,253,1485,88,235,3,5,3,73,19,3,20,11,2,86,15,10,7,14,9,84,8,6,6,14,0,6,5,2,2,58,48,3,9,85,24,12,7,30,3,26793,0,1657,28450,42407,
21,PUEBLA,208,ZACATLAN,33,108,108,4676,4305,395,4802,1415,3825,1086,14387,662,425,139,134,93,5,10,177,13,21,6,31,3,104,24,15,14,16,30,258,12,4,14,9,7,18,6,4,13,120,73,6,10,185,7,12,5,28,7,37611,34,2675,40320,65740,
21,PUEBLA,209,ZAPOTITLAN,9,14,14,175,88,22,363,888,1072,25,2191,27,23,4,2,0,0,0,5,1,0,0,0,0,8,1,21,0,0,0,16,0,0,0,0,0,1,4,0,0,15,8,0,7,63,1,3,0,0,0,5034,5,234,5273,7114,
21,PUEBLA,210,ZAPOTITLAN DE MENDEZ,3,8,8,766,63,13,90,1330,292,36,709,83,22,9,4,3,0,1,5,2,2,0,0,0,3,0,2,1,0,0,2,0,1,0,0,0,1,0,0,0,3,4,3,0,54,0,0,0,1,1,3506,1,149,3656,4522,
21,PUEBLA,211,ZARAGOZA,7,21,21,643,537,103,798,979,386,1178,3192,302,92,31,20,13,0,0,16,3,4,1,14,2,25,12,3,3,3,1,47,4,1,0,2,0,1,1,0,2,17,30,1,1,27,3,2,1,3,0,8504,1,532,9037,12921,
21,PUEBLA,212,ZAUTLA,12,29,29,623,1725,849,2990,267,218,113,4756,93,90,48,66,5,1,0,32,18,2,6,2,1,10,2,0,2,4,1,19,0,0,4,2,0,1,0,1,2,4,24,1,5,12,4,2,7,5,2,12019,1,471,12491,15477,
21,PUEBLA,213,ZIHUATEUTLA,8,21,21,181,39,9,162,41,78,333,625,14,23,7,6,2,0,0,13,2,5,0,1,0,5,1,0,0,1,0,6,0,0,0,0,0,2,0,0,0,9,0,0,0,24,1,7,7,0,0,1604,0,96,1700,10423,
21,PUEBLA,214,ZINACATEPEC,6,21,22,2583,190,45,198,645,551,57,4172,187,44,18,16,2,2,0,22,4,3,0,0,0,19,8,6,6,3,1,38,2,0,1,0,0,0,2,0,0,13,20,0,1,12,0,0,2,7,0,8880,1,424,9305,12799,
21,PUEBLA,215,ZONGOZOTLA,2,6,6,244,185,15,98,47,35,191,1317,207,487,2,7,1,0,11,1,1,0,0,1,0,4,1,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,3,7,0,2873,0,149,3022,3773,
21,PUEBLA,216,ZOQUIAPAN,2,4,4,41,418,4,17,48,14,9,1040,20,5,1,0,1,0,4,4,0,0,0,0,0,1,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,4,1,0,4,1,1,0,0,0,1648,0,61,1709,2143,
21,PUEBLA,217,ZOQUITLAN,11,24,24,565,857,3225,188,333,400,2280,1110,48,45,7,14,8,2,3,9,30,17,15,13,3,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,8,12,0,18,14,0,1,2,1,1,9237,0,823,10060,14204,
