CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,VIDA_NL,ESO,LIBERAL,PESNL,JUSTICIALISTA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1402,2,2,181,144,8,27,17,219,129,47,11,5,2,2,15,2,0,1,0,810,0,19,829,1323
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1403,3,3,685,231,9,12,11,201,102,15,2,6,1,1,39,4,0,0,0,1319,0,13,1332,1940
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1404,3,3,132,234,9,39,28,338,241,50,14,6,10,2,9,4,1,0,0,1117,0,82,1199,2153
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1405,6,6,1767,385,16,9,6,518,134,33,1,5,2,9,90,25,1,0,0,3001,0,14,3015,3758
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1406,2,2,115,124,3,14,11,171,118,57,8,3,0,3,12,2,0,1,0,642,0,45,687,1062
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1407,2,2,207,106,6,13,6,145,99,27,3,2,1,0,10,3,0,0,0,628,0,9,637,931
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1408,3,3,466,190,6,16,14,250,100,58,2,2,2,3,36,6,0,0,0,1151,0,26,1177,1566
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1409,5,5,1187,414,18,26,14,488,219,73,6,10,0,5,75,21,0,0,0,2556,2,35,2593,3414
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1410,3,3,778,221,13,7,7,306,120,21,4,9,3,7,32,9,0,0,0,1537,1,10,1548,1913
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1411,3,3,629,211,4,6,3,192,127,34,4,4,2,2,35,11,1,0,0,1265,1,17,1283,1646
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1412,4,4,968,351,17,32,17,436,197,46,8,11,2,5,56,9,0,0,0,2155,1,36,2192,2972
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1413,4,4,680,290,7,26,25,362,182,61,12,6,1,6,51,9,1,0,0,1719,1,44,1764,2514
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1414,3,3,646,263,8,21,10,307,162,27,7,1,1,3,32,4,0,0,0,1492,0,28,1520,2064
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1415,3,3,613,258,12,9,10,262,117,31,6,7,2,7,41,12,0,0,0,1387,0,14,1401,1824
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1416,9,9,2450,636,37,44,19,938,275,58,11,15,3,11,124,39,0,1,0,4661,2,39,4702,6001
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1417,3,3,682,252,11,17,8,282,129,29,10,7,3,2,33,9,0,0,0,1474,0,18,1492,1949
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1418,4,4,902,329,9,13,5,379,155,32,12,6,1,8,67,13,0,0,0,1931,1,27,1959,2636
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1419,3,3,637,221,11,13,10,258,109,17,5,5,1,5,34,8,0,0,0,1334,4,15,1353,1733
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1420,3,3,714,258,6,13,11,248,110,37,1,5,1,1,49,17,0,0,0,1471,0,15,1486,1930
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1421,5,5,835,374,10,31,21,526,255,81,4,13,3,3,68,9,0,0,0,2233,1,64,2298,3726
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1423,3,3,60,157,6,25,14,339,192,54,5,9,5,2,11,2,0,0,0,881,0,55,936,2188
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1424,3,3,61,156,7,26,21,284,151,63,0,12,2,1,1,4,0,0,0,789,0,72,861,1768
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1425,8,8,697,433,11,56,30,786,344,107,9,22,4,4,48,13,1,0,0,2565,1,85,2651,5783
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1426,3,3,40,98,7,23,12,314,131,37,1,9,1,1,2,4,0,0,0,680,0,43,723,1647
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1427,3,3,56,148,7,28,32,319,172,60,4,3,1,0,12,2,1,0,0,845,0,48,893,2004
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1428,9,9,2035,640,15,40,26,686,198,69,5,10,4,6,83,25,0,0,0,3842,1,60,3903,6050
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1429,6,6,1579,566,8,22,12,503,152,47,7,12,4,3,63,42,2,0,0,3022,4,35,3061,4116
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1430,1,1,208,97,2,7,1,78,16,2,0,1,1,1,13,3,0,0,0,430,0,1,431,533
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1431,3,3,589,251,9,23,11,272,103,32,2,9,1,5,40,13,2,1,0,1363,0,25,1388,2028
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1432,3,3,17,141,6,34,40,107,114,18,1,0,1,0,7,1,0,0,0,487,0,49,536,1705
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1433,3,3,22,183,4,33,113,189,160,19,2,1,0,2,4,3,0,0,0,735,1,87,823,1732
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1434,3,3,28,185,4,80,50,196,211,35,6,6,2,1,14,2,0,0,0,820,0,81,901,2001
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1435,4,4,32,292,14,104,75,255,179,32,5,4,1,3,12,4,0,1,0,1013,0,81,1094,2307
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1436,3,3,30,234,8,66,65,179,192,47,7,0,0,1,7,5,1,2,0,844,1,89,934,2024
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1437,3,3,48,199,11,45,27,181,148,54,4,3,2,2,8,2,2,1,0,737,0,54,791,1534
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1438,3,3,54,285,12,71,62,206,212,50,7,7,3,1,12,9,0,1,0,992,0,76,1068,2012
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1439,3,3,38,258,13,68,44,161,172,31,5,3,2,1,5,3,0,1,0,805,0,59,864,1781
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1440,3,3,55,235,7,68,76,236,221,38,16,5,1,2,3,6,0,0,0,969,0,62,1031,2124
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1441,3,3,53,256,11,64,101,203,180,46,6,5,0,5,7,7,0,1,0,945,1,60,1006,2199
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1442,3,3,35,159,7,33,50,230,237,52,2,6,0,7,121,2,0,2,0,943,0,55,998,2193
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1443,4,4,35,227,7,95,46,146,160,38,4,5,0,3,9,7,0,0,0,782,0,55,837,2332
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1444,3,3,22,240,7,139,63,302,153,31,5,7,0,2,11,7,0,1,0,990,0,87,1077,2168
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1445,2,2,30,98,7,57,53,185,142,44,5,4,1,3,3,2,0,0,0,634,0,59,693,1258
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1446,3,3,56,246,9,79,58,226,204,40,8,1,1,5,6,4,0,0,0,943,0,79,1022,2038
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1447,3,3,35,247,4,59,64,153,152,37,7,8,2,3,15,4,0,0,0,790,0,63,853,1760
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1448,8,8,232,764,33,151,138,702,563,213,15,17,6,8,30,15,0,1,0,2888,0,113,3001,5793
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1449,5,5,102,402,22,137,117,307,323,126,13,5,5,2,17,3,2,3,0,1586,0,89,1675,3444
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1450,3,3,47,250,12,87,94,149,200,47,1,5,0,2,15,3,0,0,0,912,0,54,966,2027
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1451,3,3,36,173,4,66,118,197,262,35,10,2,1,2,8,3,0,0,0,917,0,61,978,2053
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1452,3,3,51,218,9,80,63,241,171,46,6,5,2,3,7,4,0,0,0,906,0,53,959,2051
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1453,4,5,96,260,17,54,65,350,261,81,15,6,5,34,15,7,0,0,0,1266,1,57,1324,1904
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1454,4,4,66,249,18,64,79,300,249,61,7,7,1,6,12,4,0,1,0,1124,1,51,1176,2301
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1455,4,4,53,250,10,130,99,327,223,61,9,6,5,4,9,3,0,0,0,1189,0,93,1282,2953
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1456,4,4,44,287,9,76,40,279,193,47,8,11,2,1,6,5,0,0,0,1008,1,70,1079,2516
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1457,2,2,19,150,5,34,40,161,130,30,10,0,1,9,6,1,0,1,0,597,0,51,648,1456
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1458,3,3,46,400,2,53,67,142,145,67,4,1,1,0,12,7,0,0,0,947,0,65,1012,2008
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1459,3,3,47,190,7,70,39,145,185,52,12,5,1,4,6,2,1,1,0,767,3,65,835,1783
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1460,3,3,33,204,7,61,41,162,159,52,12,8,1,3,12,2,0,0,0,757,1,68,826,1820
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1461,3,3,48,216,9,90,48,167,188,67,8,4,2,4,11,2,0,0,0,864,0,58,922,2186
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1462,4,4,68,274,10,77,73,219,220,53,5,4,1,2,12,7,0,0,0,1025,0,55,1080,2407
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1463,4,4,78,298,14,97,41,274,272,87,6,8,3,3,10,3,0,1,0,1195,1,67,1263,2649
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1464,3,3,19,190,6,69,33,157,164,39,4,2,1,1,11,3,0,1,0,700,0,58,758,1537
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1465,3,3,51,166,9,70,41,200,219,35,6,5,2,1,6,2,0,0,0,813,0,55,868,1780
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1466,2,2,51,107,3,65,56,183,149,33,10,4,3,2,7,1,0,1,0,675,0,49,724,1420
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1467,3,3,73,225,9,71,67,233,248,61,7,3,1,0,2,6,0,0,0,1006,0,37,1043,1964
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1468,3,3,70,222,12,57,71,236,248,61,14,9,1,1,15,5,0,1,0,1023,1,50,1074,1990
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1469,3,3,83,220,12,71,52,253,228,61,6,10,4,2,9,7,0,0,0,1018,3,50,1071,2068
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1470,4,4,65,195,0,107,95,296,254,64,14,27,6,2,5,1,0,0,0,1131,1,80,1212,2319
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1471,3,3,103,191,13,88,52,300,253,58,9,7,2,11,12,2,0,0,0,1101,0,41,1142,1892
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1472,3,3,31,211,6,47,82,162,168,42,5,4,2,4,16,2,0,0,0,782,0,45,827,1801
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1473,3,3,38,242,4,82,67,200,206,23,3,1,1,0,8,4,0,0,0,879,1,24,904,2218
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1474,3,3,20,140,3,45,82,191,180,34,7,18,3,1,4,1,0,0,0,729,0,61,790,1851
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1475,3,3,22,120,3,52,72,159,181,25,6,9,2,3,2,4,0,1,0,661,0,63,724,1625
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1476,3,3,19,158,1,75,77,152,170,27,1,13,0,1,9,5,0,1,0,709,0,75,784,1903
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1477,3,3,36,150,5,62,100,199,180,41,6,10,3,8,3,5,0,0,0,808,0,55,863,1642
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1478,3,3,40,135,2,68,79,195,191,36,6,13,1,6,6,2,0,1,0,781,0,60,841,1583
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1479,3,3,83,204,4,63,87,292,238,41,17,18,3,3,4,2,0,0,0,1059,0,33,1092,1939
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1480,4,4,116,163,3,81,95,414,358,91,15,29,3,4,15,5,0,2,0,1394,0,69,1463,2572
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1481,3,3,80,132,3,43,59,295,228,48,14,13,2,4,7,5,0,0,0,933,1,56,990,1889
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1482,3,3,66,189,13,81,44,213,191,51,10,4,3,4,9,3,0,0,0,881,0,55,936,1726
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1483,3,3,46,305,4,121,50,197,211,56,5,9,4,1,10,7,1,2,0,1029,0,74,1103,2096
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1484,3,3,83,220,8,65,62,197,255,58,12,2,7,1,10,0,0,0,0,980,1,68,1049,2101
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1485,2,2,47,135,9,52,50,181,148,37,6,7,1,1,3,2,0,0,0,679,0,54,733,1495
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1486,3,3,72,204,13,93,47,215,240,54,4,5,6,4,9,3,0,0,0,969,0,77,1046,2018
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1487,5,5,163,308,27,111,67,455,385,100,18,9,2,5,23,8,0,0,0,1681,0,77,1758,3583
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1488,5,5,483,284,10,41,58,529,345,99,10,39,6,3,23,3,0,0,10,1943,0,58,2001,3291
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1489,4,4,128,208,4,59,50,540,340,84,13,12,3,3,8,8,0,0,6,1466,0,60,1526,2557
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1490,3,3,59,224,11,68,43,191,192,50,12,4,0,1,1,5,0,0,0,861,1,52,914,1794
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1491,3,3,36,244,11,118,39,207,179,33,3,2,0,1,9,4,0,0,0,886,0,78,964,1876
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1492,5,5,466,280,8,59,100,720,437,113,27,37,9,12,40,12,4,4,0,2328,1,50,2379,3657
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1493,2,2,65,90,2,25,41,173,167,31,10,5,3,3,7,2,0,0,0,624,0,45,669,1145
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1494,2,2,49,76,4,37,53,199,159,24,22,17,2,1,10,3,1,0,0,657,0,34,691,1118
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1495,3,3,64,244,7,49,70,258,258,47,10,18,3,4,7,8,1,1,0,1049,0,59,1108,1988
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1496,2,2,53,123,2,43,55,180,172,39,44,12,1,0,8,1,0,0,0,733,0,33,766,1435
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1497,3,3,39,170,4,43,107,204,228,42,14,11,2,2,4,0,0,1,0,871,0,82,953,1918
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1498,3,3,38,190,5,58,90,225,194,44,12,12,0,3,8,7,2,1,0,889,0,90,979,2047
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1499,3,3,62,231,4,38,67,299,210,36,31,10,5,3,14,2,0,0,0,1012,0,82,1094,2062
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1500,3,3,66,120,3,39,75,194,235,48,9,11,3,2,14,4,0,0,0,823,0,52,875,1665
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1501,2,2,103,152,3,25,33,186,132,23,8,19,2,1,8,4,0,0,0,699,0,27,726,1160
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1502,2,2,121,120,2,22,32,175,172,28,15,8,2,1,12,4,0,0,0,714,0,37,751,1134
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1503,2,2,120,105,3,20,35,178,130,30,34,13,3,4,14,4,0,0,0,693,0,27,720,1018
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1504,6,6,637,421,16,68,86,847,399,110,36,49,8,17,43,12,0,0,0,2749,1,66,2816,4059
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1505,3,3,131,175,6,48,59,373,279,95,14,19,4,4,14,3,1,0,0,1225,0,62,1287,2077
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1506,9,9,1919,663,31,57,52,1258,417,160,46,46,8,11,141,26,1,0,9,4845,2,59,4906,6726
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1508,2,2,91,147,2,23,22,219,187,64,9,6,1,2,19,5,0,0,4,801,0,50,851,1445
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1509,3,3,84,179,7,29,28,243,201,40,9,9,3,1,12,2,0,0,1,848,0,34,882,1520
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1510,3,3,181,130,3,38,43,258,257,74,9,16,3,2,15,3,1,0,0,1033,0,42,1075,1725
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1511,2,2,144,118,4,31,35,236,219,34,12,9,3,2,14,5,0,0,0,866,0,39,905,1456
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1512,3,3,173,159,7,30,45,245,213,45,17,18,1,1,11,10,0,0,0,975,0,53,1028,1545
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1513,5,5,294,250,6,61,124,486,394,106,27,30,6,6,26,7,0,0,0,1823,1,84,1908,3287
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1514,3,3,170,156,6,34,46,275,191,42,16,18,3,1,12,10,1,0,0,981,0,29,1010,1509
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1515,2,2,142,148,4,16,22,182,124,34,15,18,1,3,11,4,0,0,0,724,0,27,751,1099
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1516,2,2,136,142,5,33,41,218,195,50,20,10,2,0,13,7,1,0,0,873,0,32,905,1344
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1517,3,3,74,143,6,58,64,209,254,58,7,10,1,4,8,2,0,0,0,898,0,69,967,1779
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1518,4,4,44,151,6,75,118,325,286,61,103,13,3,2,6,5,0,0,0,1198,0,87,1285,2352
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1519,3,3,20,158,4,80,136,237,199,41,7,7,3,0,5,0,0,0,0,897,0,71,968,2117
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1520,4,4,39,164,2,55,435,186,209,41,11,10,1,1,7,6,0,2,0,1169,0,74,1243,2641
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1521,4,4,42,120,6,51,261,336,247,29,8,10,5,1,8,3,1,0,0,1128,0,87,1215,2744
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1522,3,3,43,189,4,32,337,159,172,35,5,6,2,2,3,0,0,0,0,989,0,79,1068,2126
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1523,3,3,59,128,3,59,127,228,262,72,5,11,5,4,3,5,0,0,0,971,0,69,1040,1808
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1524,3,3,51,101,5,56,64,202,262,54,10,9,0,0,8,4,1,0,0,827,0,75,902,1743
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1525,3,3,60,121,3,50,63,247,161,61,6,15,4,4,3,7,0,0,0,805,0,62,867,1647
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1526,2,2,133,131,4,31,39,200,159,46,21,18,2,5,19,5,0,1,0,814,0,40,854,1224
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1527,3,3,190,150,7,35,54,273,197,53,49,24,3,10,27,7,2,0,0,1081,0,53,1134,1584
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1528,2,2,198,129,4,26,37,247,183,52,15,20,4,6,19,6,0,1,0,947,1,43,991,1489
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1529,2,2,75,77,3,23,18,269,183,34,5,4,2,2,4,3,0,0,4,706,0,41,747,1339
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1530,2,2,90,121,4,25,20,227,210,57,6,9,0,3,13,2,0,1,12,800,0,53,853,1459
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1531,3,3,172,135,2,30,34,290,232,51,17,8,6,5,15,7,1,0,9,1014,0,50,1064,1811
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1532,4,4,646,296,12,46,30,539,260,72,17,18,3,5,37,18,1,0,9,2009,0,45,2054,2772
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1533,3,3,255,159,10,34,36,372,254,59,8,7,4,3,39,8,0,0,5,1253,0,33,1286,2080
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1534,3,3,123,100,5,31,18,326,247,74,15,10,4,8,12,1,0,0,9,983,0,51,1034,1654
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1535,4,5,178,155,6,52,35,356,347,103,20,19,4,4,20,5,0,1,11,1316,0,54,1370,2036
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1536,2,2,67,89,4,25,27,218,165,62,6,6,1,0,5,4,0,1,6,686,1,55,742,1325
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1537,2,2,41,77,6,33,15,206,172,49,5,3,1,3,6,2,0,0,4,623,0,46,669,1293
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1538,2,2,210,93,3,17,17,225,148,60,16,7,5,1,15,5,1,1,4,828,2,24,854,1273
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1539,2,2,111,82,3,24,13,127,135,55,12,7,3,3,6,8,0,0,10,599,0,33,632,1215
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1540,2,2,168,119,8,31,51,243,174,44,10,17,6,3,18,6,0,0,0,898,0,42,940,1407
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1541,3,3,90,111,5,37,43,190,217,48,8,14,1,2,11,3,0,0,0,780,0,42,822,1553
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1542,2,2,122,111,7,16,30,185,120,23,10,6,3,1,7,0,0,0,0,641,0,21,662,1022
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1543,2,2,124,86,4,23,30,179,152,30,12,14,3,2,15,3,0,0,0,677,2,19,698,1121
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1544,3,3,65,128,3,46,75,240,239,46,10,22,3,0,9,1,1,0,0,888,0,50,938,1607
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1545,3,3,76,129,4,55,78,257,237,47,7,10,2,1,10,1,0,0,0,914,0,50,964,1809
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1546,3,3,53,126,2,83,89,321,188,76,6,13,3,0,10,9,0,0,0,979,0,77,1056,1896
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1547,3,3,32,120,2,51,120,297,193,52,8,10,2,4,5,9,0,0,0,905,0,50,955,1748
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1548,3,3,28,175,2,62,144,193,256,43,8,10,4,2,2,2,0,0,0,931,0,75,1006,2219
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1549,3,3,18,139,0,40,175,148,124,47,10,4,1,0,3,0,0,0,0,709,0,36,745,1686
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1550,3,3,19,111,4,17,424,90,85,14,3,3,1,0,3,1,0,0,0,775,0,51,826,1754
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1551,4,4,19,140,2,26,356,157,180,35,6,10,0,3,1,2,0,0,0,937,0,69,1006,2335
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1552,3,3,28,180,4,38,319,188,185,41,4,13,3,4,5,3,0,1,0,1016,4,73,1093,2212
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1553,3,3,67,147,2,53,91,259,219,65,5,10,6,1,5,4,0,0,0,934,1,69,1004,2032
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1554,2,2,47,151,5,37,65,160,170,46,5,10,2,2,1,0,0,1,0,702,0,37,739,1464
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1555,3,3,52,158,3,59,90,177,238,58,9,13,6,2,10,3,0,0,0,878,0,70,948,1785
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1556,2,2,58,115,3,32,51,190,157,50,4,14,3,2,8,4,1,0,0,692,0,45,737,1358
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1557,1,1,94,85,2,6,21,81,73,8,8,3,1,2,8,2,0,0,0,394,0,9,403,607
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1558,1,1,79,77,2,8,12,96,62,15,2,8,1,1,3,2,0,0,0,368,0,15,383,584
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1559,2,2,176,118,3,30,29,207,145,44,23,13,1,5,19,3,0,0,0,816,0,28,844,1306
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1560,3,3,181,178,7,29,48,269,202,50,14,14,2,5,13,5,0,0,0,1017,2,44,1063,1648
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1561,4,4,51,229,4,21,297,187,137,32,6,11,1,1,12,5,0,1,0,995,0,75,1070,2464
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1562,2,2,114,106,3,27,142,179,171,41,10,9,0,2,11,4,0,0,0,819,0,41,860,1498
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1563,3,3,141,123,5,37,57,260,239,66,18,13,4,2,19,6,0,0,0,990,1,52,1043,1752
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1564,3,3,66,126,5,37,57,225,235,46,16,10,2,6,8,0,0,0,0,839,0,12,851,1664
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1565,2,2,74,110,3,42,69,156,172,44,25,19,7,3,6,6,1,0,0,737,0,41,778,1493
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1566,2,2,128,110,9,29,49,226,166,43,8,11,1,3,8,1,0,0,0,792,0,32,824,1241
