CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_ELECCION,NOMBRE_PARTICIPANTE,NUMERO_LISTA,CANDIDATO,SEXO_CANDIDATO,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
2,28,TAMAULIPAS,,,1,ABASOLO,,,PRES_MUN,PT_PVEM_MORENA,1,YAZMIN ALEJANDRA SALDAÑA PEREZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Abasolo.PDF,PT
2,28,TAMAULIPAS,,,1,ABASOLO,,,SIND,PT_PVEM_MORENA,1,HERMENEGILDO ROJAS,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Abasolo.PDF,PT
2,28,TAMAULIPAS,,,1,ABASOLO,,,REG_MR,PT_PVEM_MORENA,1,MONICA YAZMIN ALVARADO DOMINGUEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Abasolo.PDF,PT
2,28,TAMAULIPAS,,,1,ABASOLO,,,REG_MR,PT_PVEM_MORENA,2,RIGOBERTO OVIEDO CERDA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Abasolo.PDF,PT
2,28,TAMAULIPAS,,,1,ABASOLO,,,REG_MR,PT_PVEM_MORENA,3,LINA GUADALUPE SILVA RDZ.,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Abasolo.PDF,MORENA
2,28,TAMAULIPAS,,,1,ABASOLO,,,REG_MR,PT_PVEM_MORENA,4,MARTIN TORRES RAMIREZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Abasolo.PDF,PVEM
2,28,TAMAULIPAS,,,1,ABASOLO,,,REG_RP,PAN_PRI,1,ARTURO RAFAEL CONDE SOSA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Abasolo.PDF,PRI
2,28,TAMAULIPAS,,,1,ABASOLO,,,REG_RP,PAN_PRI,2,DOMITILA REYNA REYNA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Abasolo.PDF,PRI
2,28,TAMAULIPAS,,,2,ALDAMA,,,PRES_MUN,PT_PVEM_MORENA,1,MARIA NOEMI SOSA VILLARREAL,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Aldama.PDF,MORENA
2,28,TAMAULIPAS,,,2,ALDAMA,,,SIND,PT_PVEM_MORENA,1,MELCHOR ANTONIO LEAL ROMERO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Aldama.PDF,MORENA
2,28,TAMAULIPAS,,,2,ALDAMA,,,SIND,PT_PVEM_MORENA,2,MARIBEL FLORES VITE,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Aldama.PDF,MORENA
2,28,TAMAULIPAS,,,2,ALDAMA,,,REG_MR,PT_PVEM_MORENA,1,GUILLERMO AMAYA TIJERINA,1,Candidaturas de discapacidad,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Aldama.PDF,MORENA
2,28,TAMAULIPAS,,,2,ALDAMA,,,REG_MR,PT_PVEM_MORENA,2,MARIA LUISA CHAVEZ CARCINI,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Aldama.PDF,MORENA
2,28,TAMAULIPAS,,,2,ALDAMA,,,REG_MR,PT_PVEM_MORENA,3,MARCO ANTONIO SILVA BERNAL,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Aldama.PDF,PT
2,28,TAMAULIPAS,,,2,ALDAMA,,,REG_MR,PT_PVEM_MORENA,4,GEMMA MARIA GUADALUPE ESQUIVEL ALVAREZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Aldama.PDF,PVEM
2,28,TAMAULIPAS,,,2,ALDAMA,,,REG_MR,PT_PVEM_MORENA,5,MIGUEL ANGEL RAGA GONZALEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Aldama.PDF,MORENA
2,28,TAMAULIPAS,,,2,ALDAMA,,,REG_RP,PAN_PRI,1,CRISTINA VARGAS VAZQUEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Aldama.PDF,PAN
2,28,TAMAULIPAS,,,2,ALDAMA,,,REG_RP,MC,1,MARIANA NOHEMI LOPEZ FLORES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Aldama.PDF,MC
2,28,TAMAULIPAS,,,2,ALDAMA,,,REG_RP,PAN_PRI,1,CARLOS ARROYO PEREZ,1,Candidaturas de discapacidad,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Aldama.PDF,PAN
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,PRES_MUN,PT_PVEM_MORENA,1,ARMANDO MARTINEZ MANRIQUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,SIND,PT_PVEM_MORENA,1,BLANCA LETICIA GUZMAN HINOJOSA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,SIND,PT_PVEM_MORENA,2,RICARDO VEGA BARRON,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,1,DIANA ISABEL RANGEL RANGEL,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,2,BERNARDINO ALVAREZ CEDILLO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,3,DAMARIS ORALIA GOMEZ CERVANTES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,PVEM
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,4,EDGAR MAURICIO MEDINA MAGAÑA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,PT
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,5,NADIA FLOR TORRES MARTINEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,6,JUAN FRANCISCO GUEVARA BARRON,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,7,EPIFANIA MORAN VILLEDA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,8,JOSE ISMAEL MEX SANTIAGO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,9,MARTHA ELADIA GARCIA CARRIZALES,2,Candidaturas de discapacidad,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,10,ABELARDO GARCES REYES,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,11,ANA DELIA ZALETA AVALOS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,12,LUIS GABRIEL MARQUEZ GONZALEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,13,NAIVI ARACELY CASTILLO DIAZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_MR,PT_PVEM_MORENA,14,AZUCENA LEDEZMA CAMACHO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MORENA
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_RP,PAN_PRI,1,NANCY RUIZ MARTINEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,PAN
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_RP,PRD,1,LETICIA BARRIOS CHAVERO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,PRD
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_RP,MC,1,URIEL ULISES PONCE GARCIA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,MC
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_RP,PAN_PRI,1,JULIO SALVADOR ALFARO FLORES,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,PRI
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_RP,PAN_PRI,1,FELIX MIGUEL GUILLU MERAZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,PAN
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_RP,PAN_PRI,2,FLOR DE NUBIA VAZQUEZ CHAVEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,PAN
2,28,TAMAULIPAS,,,3,ALTAMIRA,,,REG_RP,PRD,3,OCTAVIO MOISES JIMENEZ MARQUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Altamira.PDF,PRD
2,28,TAMAULIPAS,,,4,ANTIGUO MORELOS,,,PRES_MUN,PAN_PRI,1,EVANGELINA AVILA CABRIALES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_AntiguoMorelos.PDF,PAN
2,28,TAMAULIPAS,,,4,ANTIGUO MORELOS,,,SIND,PAN_PRI,1,RENE DUQUE BALDERAS,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_AntiguoMorelos.PDF,PAN
2,28,TAMAULIPAS,,,4,ANTIGUO MORELOS,,,REG_MR,PAN_PRI,1,JOSEFINA GOMEZ MARTINEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_AntiguoMorelos.PDF,PAN
2,28,TAMAULIPAS,,,4,ANTIGUO MORELOS,,,REG_MR,PAN_PRI,2,ABRAHAM BARRON VEGA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_AntiguoMorelos.PDF,PAN
2,28,TAMAULIPAS,,,4,ANTIGUO MORELOS,,,REG_MR,PAN_PRI,3,YESICA SELENE SOTO CASTILLO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_AntiguoMorelos.PDF,PRI
2,28,TAMAULIPAS,,,4,ANTIGUO MORELOS,,,REG_MR,PAN_PRI,4,JESUS CRUZ HERNANDEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_AntiguoMorelos.PDF,PAN
2,28,TAMAULIPAS,,,4,ANTIGUO MORELOS,,,REG_RP,PT_PVEM_MORENA,1,LIZETH PEREZ LOPEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_AntiguoMorelos.PDF,MORENA
2,28,TAMAULIPAS,,,4,ANTIGUO MORELOS,,,REG_RP,PT_PVEM_MORENA,1,PEDRO TINAJERO MARTINEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_AntiguoMorelos.PDF,PVEM
2,28,TAMAULIPAS,,,5,BURGOS,,,PRES_MUN,PAN_PRI,1,MARCO POLO GARZA MARTINEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Burgos.PDF,PAN
2,28,TAMAULIPAS,,,5,BURGOS,,,SIND,PAN_PRI,1,ANA CELIA BARRERA CANO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Burgos.PDF,PAN
2,28,TAMAULIPAS,,,5,BURGOS,,,REG_MR,PAN_PRI,1,CARLOS ARNULFO GONZALEZ TREVIÑO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Burgos.PDF,PAN
2,28,TAMAULIPAS,,,5,BURGOS,,,REG_MR,PAN_PRI,2,MA. DEL ROSARIO CUEVAS RAMIREZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Burgos.PDF,PAN
2,28,TAMAULIPAS,,,5,BURGOS,,,REG_MR,PAN_PRI,3,JOSE MA. GONZALEZ FLORES,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Burgos.PDF,PAN
2,28,TAMAULIPAS,,,5,BURGOS,,,REG_MR,PAN_PRI,4,MA CONCEPCION RODRIGUEZ ROBLES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Burgos.PDF,PAN
2,28,TAMAULIPAS,,,5,BURGOS,,,REG_RP,PT_PVEM_MORENA,1,NORA ELBA RESENDEZ DE LA FUENTE,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Burgos.PDF,MORENA
2,28,TAMAULIPAS,,,5,BURGOS,,,REG_RP,PT_PVEM_MORENA,2,MANUELA RAMIREZ MENDOZA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Burgos.PDF,PT
2,28,TAMAULIPAS,,,6,BUSTAMANTE,,,PRES_MUN,PAN_PRI,1,MARICELA RODRIGUEZ GONZALEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Bustamante.PDF,PAN
2,28,TAMAULIPAS,,,6,BUSTAMANTE,,,SIND,PAN_PRI,1,LUIS HUMBERTO CASTRO RODRIGUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Bustamante.PDF,PAN
2,28,TAMAULIPAS,,,6,BUSTAMANTE,,,REG_MR,PAN_PRI,1,MARIANA REYNA REYNA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Bustamante.PDF,PAN
2,28,TAMAULIPAS,,,6,BUSTAMANTE,,,REG_MR,PAN_PRI,2,OSVALDO RODRIGUEZ NAVA,1,Candidaturas de discapacidad,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Bustamante.PDF,PAN
2,28,TAMAULIPAS,,,6,BUSTAMANTE,,,REG_MR,PAN_PRI,3,BARBARITA CORDOVA CAMACHO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Bustamante.PDF,PRI
2,28,TAMAULIPAS,,,6,BUSTAMANTE,,,REG_MR,PAN_PRI,4,ELODIO GUERRERO RODRIGUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Bustamante.PDF,PAN
2,28,TAMAULIPAS,,,6,BUSTAMANTE,,,REG_RP,PT_PVEM_MORENA,1,FIDEL TREJO ALVAREZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Bustamante.PDF,MORENA
2,28,TAMAULIPAS,,,6,BUSTAMANTE,,,REG_RP,PT_PVEM_MORENA,1,MARIA DE JESUS HERNANDEZ PEREZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Bustamante.PDF,MORENA
2,28,TAMAULIPAS,,,7,CAMARGO,,,PRES_MUN,PT_PVEM_MORENA,1,ERNESTINA PERALES ORTIZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Camargo.PDF,PVEM
2,28,TAMAULIPAS,,,7,CAMARGO,,,SIND,PT_PVEM_MORENA,1,MARIA ELIZENDA FLORES SALINAS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Camargo.PDF,PVEM
2,28,TAMAULIPAS,,,7,CAMARGO,,,REG_MR,PT_PVEM_MORENA,1,BEATRIZ ADRIANA PINALES VAZQUEZ,2,Candidaturas de discapacidad,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Camargo.PDF,PVEM
2,28,TAMAULIPAS,,,7,CAMARGO,,,REG_MR,PT_PVEM_MORENA,2,JOSE SANCHEZ RAZO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Camargo.PDF,PVEM
2,28,TAMAULIPAS,,,7,CAMARGO,,,REG_MR,PT_PVEM_MORENA,3,MELISSA MIRANDA OROZCO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Camargo.PDF,MORENA
2,28,TAMAULIPAS,,,7,CAMARGO,,,REG_MR,PT_PVEM_MORENA,4,DAGOBERTO ZAVALA AVALOS,3,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Camargo.PDF,PT
2,28,TAMAULIPAS,,,7,CAMARGO,,,REG_RP,PAN_PRI,1,LAURA LETICIA DE LA ROSA MASCORRO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Camargo.PDF,PAN
2,28,TAMAULIPAS,,,7,CAMARGO,,,REG_RP,MC,3,OMAR DELFINO NUÑEZ RIVAS,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Camargo.PDF,MC
2,28,TAMAULIPAS,,,8,CASAS,,,PRES_MUN,PT_PVEM_MORENA,1,JORGE HUMBERTO HINOJOSA GARCIA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Casas.PDF,PT
2,28,TAMAULIPAS,,,8,CASAS,,,SIND,PT_PVEM_MORENA,1,ISELA AVALOS CARREON,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Casas.PDF,PT
2,28,TAMAULIPAS,,,8,CASAS,,,REG_MR,PT_PVEM_MORENA,1,MIGUEL ANGEL MARTINEZ GARZA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Casas.PDF,PT
2,28,TAMAULIPAS,,,8,CASAS,,,REG_MR,PT_PVEM_MORENA,2,YOLANDA CASTILLO CASTILLO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Casas.PDF,PT
2,28,TAMAULIPAS,,,8,CASAS,,,REG_MR,PT_PVEM_MORENA,3,ERIK JUVENCIO VERA CRESPO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Casas.PDF,MORENA
2,28,TAMAULIPAS,,,8,CASAS,,,REG_MR,PT_PVEM_MORENA,4,MAYELA ELIZABETH TOVAR MONTELONGO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Casas.PDF,PVEM
2,28,TAMAULIPAS,,,8,CASAS,,,REG_RP,PAN_PRI,1,ANA ISABEL CASTRO RODRIGUEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Casas.PDF,PAN
2,28,TAMAULIPAS,,,8,CASAS,,,REG_RP,PRD,1,EGIDIO LARA MARTINEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Casas.PDF,PRD
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,PRES_MUN,PT_PVEM_MORENA,1,ERASMO GONZALEZ ROBLEDO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,SIND,PT_PVEM_MORENA,1,PETRA ALICIA LERMA CERVANTES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,SIND,PT_PVEM_MORENA,2,ROBERTO CARLOS CHAVEZ GUTIERREZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,1,NAILY BERENICE ALVARADO DIAZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,2,OSCAR OSEGUERA KERNION,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,3,MARIA FERNANDA ORTEGA CRUZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,PVEM
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,4,GREYCI BELINDA ALVAREZ GARCIA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,PT
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,5,SILVIA RAQUEL WILLIAMS PINEDA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,6,FERNANDO IVAN RESENDIZ VELEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,7,SANDRA MARIA FLORES PAREDES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,8,ALIEK ORLANDO MORALES VAZQUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,9,CYNTHIA ALEJANDRA BALDERAS JEREZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,10,RAYMUNDO PECINA DIAZ DE LEON,1,Candidaturas de discapacidad,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,11,SILVIA MAGDA DE LEON DE LEON,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,12,HEBERTO RAGA NAVARRO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,13,MARIA GUADALUPE ANDRADE RAMIREZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_MR,PT_PVEM_MORENA,14,MA. EUFEMIA GONZALEZ ROMERO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MORENA
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_RP,PAN_PRI,1,LETICIA VARGAS ALVAREZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,PAN
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_RP,MC,1,JORGE VLADIMIR SOSA POHL BYIK,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,MC
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_RP,PAN_PRI,1,MAYRA ROCIO OJEDA CHAVEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,PRI
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_RP,PAN_PRI,1,SERGIO ARTURO CESPEDES RODRIGUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,PAN
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_RP,PAN_PRI,1,ALBA ALICIA VERASTEGUI OSTOS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,PAN
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_RP,PAN_PRI,2,OSCAR MORADO GAMEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,PAN
2,28,TAMAULIPAS,,,9,CIUDAD MADERO,,,REG_RP,PAN_PRI,3,IRIS ESTEFANIA CORTES HERRERA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_CiudadMadero.PDF,PAN
