CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO
,29,TLAXCALA,,,54,EMILIANO ZAPATA,,,REG_RP,MORENA,1,MARIA MAGDALENA LARA MONTIEL,2,,,MORENA
,29,TLAXCALA,,,54,EMILIANO ZAPATA,,,REG_RP,MC,2,ANA LUISA MORENO GARCIA,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MC
,29,TLAXCALA,,,55,LAZARO CARDENAS,,,PRE_MUN_MR,PT,,ELENA MACIAS DIAZ,2,,,PT
,29,TLAXCALA,,,55,LAZARO CARDENAS,,,SIND_MR,PT,,NOE GONZALEZ HERNANDEZ,1,,,PT
,29,TLAXCALA,,,55,LAZARO CARDENAS,,,REG_RP,PVEM,1,ELEUTERIO ROLDAN GONZALEZ,1,,,PVEM
,29,TLAXCALA,,,55,LAZARO CARDENAS,,,REG_RP,PVEM,2,KAREN GUZMAN ARIAS,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
,29,TLAXCALA,,,55,LAZARO CARDENAS,,,REG_RP,PRD,1,JESUS DOMINGO MORENO MENDOZA,1,,,PRD
,29,TLAXCALA,,,55,LAZARO CARDENAS,,,REG_RP,MC,1,LETICIA PORTILLO CRUZ,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
,29,TLAXCALA,,,55,LAZARO CARDENAS,,,REG_RP,PRD,1,ARELI BADILLO GUZMAN,2,CANDIDATURAS DE PERSONAS JOVENES,,PRD
,29,TLAXCALA,,,56,SAN JERONIMO ZACUALPAN,,,PRE_MUN_MR,MORENA,,SANDRA CORONA PADILLA,2,,,MORENA
,29,TLAXCALA,,,56,SAN JERONIMO ZACUALPAN,,,SIND_MR,MORENA,,SAUL CORONA FONSECA,1,,,MORENA
,29,TLAXCALA,,,56,SAN JERONIMO ZACUALPAN,,,REG_RP,MORENA,1,BRENDA CORICHI CASTILLO,2,,,MORENA
,29,TLAXCALA,,,56,SAN JERONIMO ZACUALPAN,,,REG_RP,PT,1,NANCY ESTRADA PAIZ,2,,,PT
,29,TLAXCALA,,,56,SAN JERONIMO ZACUALPAN,,,REG_RP,PT,2,BETZAI TEMAZATZI PADILLA,1,CANDIDATURAS DE PERSONAS JOVENES,,PT
,29,TLAXCALA,,,56,SAN JERONIMO ZACUALPAN,,,REG_RP,PT,3,SILVIA MUÑOZ ESTRADA,2,,,PT
,29,TLAXCALA,,,56,SAN JERONIMO ZACUALPAN,,,REG_RP,MC,1,SOFIA COSETL SERRANO,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
,29,TLAXCALA,,,57,SAN LUCAS TECOPILCO,,,PRE_MUN_MR,MORENA_RSP_PANALT,,GUADALUPE GARCIA CERVANTES,2,CANDIDATURAS DE PERSONAS JOVENES,,RSP
,29,TLAXCALA,,,57,SAN LUCAS TECOPILCO,,,SIND_MR,MORENA_RSP_PANALT,,JOSE ANGEL BAEZ GONZALEZ,1,,,RSP
,29,TLAXCALA,,,57,SAN LUCAS TECOPILCO,,,REG_RP,PVEM,1,URIEL CORONA QUINTANILLA,1,,,PVEM
,29,TLAXCALA,,,57,SAN LUCAS TECOPILCO,,,REG_RP,PVEM,2,MA. DE LOS ANGELES VAZQUEZ BAEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
,29,TLAXCALA,,,57,SAN LUCAS TECOPILCO,,,REG_RP,PVEM,3,JOSE LAUREANO CORANA PEREZ,1,,,PVEM
,29,TLAXCALA,,,57,SAN LUCAS TECOPILCO,,,REG_RP,MORENA_RSP_PANALT,1,VIRGINIA CORONA HERNANDEZ,2,,,PANALT
,29,TLAXCALA,,,57,SAN LUCAS TECOPILCO,,,REG_RP,MORENA_RSP_PANALT,1,CLEOTILDE PATIÑO ARMAS,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,58,SANTA ANA NOPALUCAN,,,PRE_MUN_MR,PT,,PEDRO PEREZ VASQUEZ,1,,,PT
,29,TLAXCALA,,,58,SANTA ANA NOPALUCAN,,,SIND_MR,PT,,FRANCISCA OLGUIN FERNIZA,2,,,PT
,29,TLAXCALA,,,58,SANTA ANA NOPALUCAN,,,REG_RP,PANALT,1,ORESTE DE JESUS ESTRADA MIRANDA,1,,,PANALT
,29,TLAXCALA,,,58,SANTA ANA NOPALUCAN,,,REG_RP,PAC,1,MARCO ANTONIO NAZARIO ORTEGA,1,,,PAC
,29,TLAXCALA,,,58,SANTA ANA NOPALUCAN,,,REG_RP,PRD,1,BIBIANA PIMENTEL VASQUEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PRD
,29,TLAXCALA,,,58,SANTA ANA NOPALUCAN,,,REG_RP,PANALT,2,LLUVIA CRISEIDA OCOMATL MUÑOZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PANALT
,29,TLAXCALA,,,58,SANTA ANA NOPALUCAN,,,REG_RP,PAC,2,MARIA GUADALUPE PEREZ CUAHTLAPANTZI,2,CANDIDATURAS DE PERSONAS JOVENES,,PAC
,29,TLAXCALA,,,59,SAN LORENZO AXOCOMANITLA,,,PRE_MUN_MR,MORENA,,GABRIELA HERNANDEZ MONTIEL,2,,,MORENA
,29,TLAXCALA,,,59,SAN LORENZO AXOCOMANITLA,,,SIND_MR,MORENA,,ADOLFO SANTAMARIA ROMERO,1,,,MORENA
,29,TLAXCALA,,,59,SAN LORENZO AXOCOMANITLA,,,REG_RP,MORENA,1,CONCEPCION CECILIA PEDRAZA GARCIA,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,59,SAN LORENZO AXOCOMANITLA,,,REG_RP,PT,1,WENDY FERNANDEZ FLORES,2,CANDIDATURAS DE PERSONAS JOVENES,,PT
,29,TLAXCALA,,,59,SAN LORENZO AXOCOMANITLA,,,REG_RP,MC,1,JOSE FERMIN VAZQUEZ PEREZ,1,,,MC
,29,TLAXCALA,,,59,SAN LORENZO AXOCOMANITLA,, ,REG_RP,PT,2,IRINEO LOPEZ PEREZ,1,,,PT
,29,TLAXCALA,,,59,SAN LORENZO AXOCOMANITLA,,,REG_RP,MC,1,BERENICE FLORES RUIZ,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
,29,TLAXCALA,,,60,BENITO JUAREZ,,,PRE_MUN_MR,PT,,RUBEN BECERRA CERON,1,,,PT
,29,TLAXCALA,,,60,BENITO JUAREZ,,,SIND_MR,PT,,GEORGINA ILSE RODRIGUEZ GUTIERREZ,2,,,PT
,29,TLAXCALA,,,60,BENITO JUAREZ,,,REG_RP,PT,1,ADRIAN SANTELIZ SILVA,1,,,PT
,29,TLAXCALA,,,60,BENITO JUAREZ,,,REG_RP,PT,2,JAQUELINE GUADALUPE HIDALGO MORENO,2,CANDIDATURAS DE PERSONAS JOVENES,,PT
,29,TLAXCALA,,,60,BENITO JUAREZ,,,REG_RP,MORENA,1,LEYLANI NOHEMI GARCIA XALTENCO,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,60,BENITO JUAREZ,,,REG_RP,MORENA,2,JERONIMO MENDEZ DOMINGUEZ,3,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
,29,TLAXCALA,,,60,BENITO JUAREZ,,,REG_RP,RSP,1,ADIANA VAZQUEZ REYES,2,CANDIDATURAS DE PERSONAS JOVENES,,RSP
,29,TLAXCALA,,,1,AMAXAC DE GUERRERO,1,SAN DAMIAN TLACOCALPAN,PRE_COM_MR,MORENA,,ANTONIO CORONA PEREZ,1,,,MORENA
,29,TLAXCALA,,,2,APETATITLAN DE ANTONIO CARVAJAL,2,TLATEMPA,PRE_COM_MR,PAN,,LEONARDO VAZQIEZ NUENO,1,,,PAN
,29,TLAXCALA,,,2,APETATITLAN DE ANTONIO CARVAJAL,3,SAN MATIAS TEPETOMATITLAN,PRE_COM_MR,PAC,,ROBERTO LEON MUÑOZ,1,,,PAC
,29,TLAXCALA,,,2,APETATITLAN DE ANTONIO CARVAJAL,4, BELEN ATZITZIMITITLAN,PRE_COM_MR,PAC,,ESTANISLAO XOLOCOTZI RAMOS,1,,,PAC
,29,TLAXCALA,,,2,APETATITLAN DE ANTONIO CARVAJAL,5, BARRIO DE TECOLOTLA,PRE_COM_MR,PAN,,SOFIA GUTIEREZ ACOLTZI,2,,,PAN
,29,TLAXCALA,,,3,APIZACO,6, COLONIA CERRITO DE GUADALUPE,PRE_COM_MR,PAN,,ESTEFANY ALEJANDRA PEREZ MEZA,2,,,PAN
,29,TLAXCALA,,,3,APIZACO,7,SAN LUIS APIZAQUITO,PRE_COM_MR,PAN,,JOSE DANIEL HERNANDEZ LOPEZ,1,,,PAN
,29,TLAXCALA,,,3,APIZACO,8,COLONIA JOSE MARIA MORELOS,PRE_COM_MR,PRD,,LEONEL SOSA CONCHA,1,,,PRD
,29,TLAXCALA,,,3,APIZACO,9,GUADALUPE TEXCALAC,PRE_COM_MR,PT,,VALENTIN LARIOS BAEZ,1,,,PT
,29,TLAXCALA,,,3,APIZACO,10, SANTA MARIA TEXCALAC,PRE_COM_MR,MORENA,,ABEL HERNANDEZ CARRASCO,1,,,MORENA
,29,TLAXCALA,,,3,APIZACO,11, SANTA ANITA HUILOAC,PRE_COM_MR,MORENA,,LUIS FERNANDO BONILLA NAVA,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
,29,TLAXCALA,, ,3,APIZACO,12, COLONIA SAN ISIDRO APIZAQUITO,PRE_COM_MR,PAN,,MARCO ANTONIO AGUILA PIEDRA,1,,,PAN
,29,TLAXCALA,,,4,ATLANGATEPEC,13, SANTA CLARA OZUMBA,PRE_COM_MR,PRI,,MONSERRAT MORALES LUNA,2,,,PRI
,29,TLAXCALA,,,4,ATLANGATEPEC,14, SANTIAGO VILLALTA,PRE_COM_MR,MORENA,,OMAR AGUILAR CARMONA,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,4,ATLANGATEPEC,15,COLONIA AGRICOLA SAN LUIS,PRE_COM_MR,MC,,MARIO GOMEZ VELAZQUEZ,1,,,MC
,29,TLAXCALA,,,4,ATLANGATEPEC,16,ZUMPANGO,PRE_COM_MR,PRI,,NANCY LUQUIN GUARNEROS,2,,,PRI
,29,TLAXCALA,,,4,ATLANGATEPEC,17, BENITO JUAREZ TEZOYO,PRE_COM_MR,MORENA,,JOSE ISABEL PELCASTRE CUELLAR,1,,,MORENA
,29,TLAXCALA,,,4,ATLANGATEPEC,18,COLONIA LA TRASQUILA,PRE_COM_MR,FXM ,,GUILLERMO JUAREZ FLORES,1,,,FXM
,29,TLAXCALA,,,4,ATLANGATEPEC,19,SAN PEDRO ECACTEPEC,PRE_COM_MR,MC,,MARIBEL NAVARRO HERNANDEZ,2,,,MC
,29,TLAXCALA,,,4,ATLANGATEPEC,20,COLONIA VILLA DE LAS FLORES,PRE_COM_MR,PAN,,MARIO SUAREZ CARMONA,1,,,PAN
,29,TLAXCALA,,,5,ATLTZAYANCA,21,BARRIO DE GUADALUPE,PRE_COM_MR,PAN,,DIEGO RODRIGUEZ PARADA,1,,,PAN
,29,TLAXCALA,,,5,ATLTZAYANCA,22,BARRIO DE LA CONCEPCION,PRE_COM_MR,PRI,,SANDRA ARROYO HERRERA,2,CANDIDATURAS DE PERSONAS JOVENES,,PRI
,29,TLAXCALA,,,5,ATLTZAYANCA,23,BARRIO DE SANTIAGO,PRE_COM_MR,PAN,,SILVESTRE CONTRERAS RIOS,1,,,PAN
,29,TLAXCALA,,,5,ATLTZAYANCA,24,LA GARITA,PRE_COM_MR,PRI,,LEONOR PEÑA XAXALPA,2,,,PRI
,29,TLAXCALA,,,5,ATLTZAYANCA,25,SAN JOSE BUENAVISTA,PRE_COM_MR,MORENA,,JOSE DIEGO RODRIGUEZ RODRIGUEZ,1,,,MORENA
,29,TLAXCALA,,,5,ATLTZAYANCA,26,LAZARO CARDENAS,PRE_COM_MR,PRI,,URIEL RODRIGUEZ LIRA,1,,,PRI
,29,TLAXCALA,,,5,ATLTZAYANCA,27,SAN ANTONIO TECOPILCO,PRE_COM_MR,MORENA,,DOLORES ROMERO SANCHEZ,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
,29,TLAXCALA,,,5,ATLTZAYANCA,28,SAN JUAN OCOTITLA,PRE_COM_MR,MC,,MAURO HERNANDEZ FERNANDEZ,1,,,MC
,29,TLAXCALA,,,5,ATLTZAYANCA,29,SAN JOSE PILANCON,PRE_COM_MR,MORENA,,VALERIA CERVANTES AVILES,2,,,MORENA
,29,TLAXCALA,,,5,ATLTZAYANCA,30,XALTITLA,PRE_COM_MR,PVEM,,INOSENCIO ARROYO ORDAZ,1,,,PVEM
,29,TLAXCALA,,,5,ATLTZAYANCA,31,MESA REDONDA,PRE_COM_MR,PAC,,ANDRES LOPEZ RODRIGUEZ,1,,,PAC
,29,TLAXCALA,,,5,ATLTZAYANCA,32,CONCEPCION HIDALGO,PRE_COM_MR,PAN,,JOVANY PEREZ LARA,1,CANDIDATURAS DE DISCAPACIDAD,,PAN
,29,TLAXCALA,,,5,ATLTZAYANCA,33,FELIPE CARRILLO PUERTO,PRE_COM_MR,MC,,GABRIEL SANCHEZ ALTAMIRANO,1,CANDIDATURAS DE DISCAPACIDAD,,MC
,29,TLAXCALA,,,5,ATLTZAYANCA,34,NEXNOPALA,PRE_COM_MR,MC,,ANGEL PEREZ CERVANTES,1,,,MC
,29,TLAXCALA,,,5,ATLTZAYANCA,35,RANCHERIA POCITOS,PRE_COM_MR,PVEM,,ENEDINO GARCIA AGUILLAR,1,,,PVEM
,29,TLAXCALA,,,5,ATLTZAYANCA,36,SANTA MARIA LAS CUEVAS,PRE_COM_MR,MC,,MIGUEL DOMINGO ORTEGA,1,,,MC
,29,TLAXCALA,,,5,ATLTZAYANCA,37,NAZARETH,PRE_COM_MR,PRI,,SANTIAGO SANCHEZ SANCHEZ,1,,,PRI
,29,TLAXCALA,,,5,ATLTZAYANCA,38,SANTA CRUZ POCITOS,PRE_COM_MR,PRI,,JOSE IRINEO BRIONES SANCHEZ,1,,,PRI
,29,TLAXCALA,,,5,ATLTZAYANCA,39,LOMAS DE JUNGUITO,PRE_COM_MR,PAN,,BENITO AGUAYO PEREZ,1,,,PAN
,29,TLAXCALA,,,5,ATLTZAYANCA,40,BARRIO DE SAN ANTONIO,PRE_COM_MR,MORENA,,JOSE ALONSO MERINO ADUNA,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,6,CALPULALPAN,41,COLONIA ALFONSO ESPEJEL,PRE_COM_MR,PVEM,,DAVID GARCIA GARCIA,1,,,PVEM
,29,TLAXCALA,,,6,CALPULALPAN,42,COLONIA EL MIRADOR,PRE_COM_MR,PT,,ALBERTO RANGEL HERRERA,1,,,PT
,29,TLAXCALA,,,6,CALPULALPAN,43,COLONIA FRANCISCO SARABIA,PRE_COM_MR,PT,,FRANCISCO JAVIER RAMIREZ RUIZ,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PT
,29,TLAXCALA,,,6,CALPULALPAN,44,SAN MATEO ACTIPAN,PRE_COM_MR,MORENA,,YADIRA VALDES ORTEGA,2,,,MORENA
,29,TLAXCALA,,,6,CALPULALPAN,45,SAN CRISTOBAL ZACACALCO,PRE_COM_MR,PAC,,ANA LIZBETH LARA MARTINEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PAC
,29,TLAXCALA,,,7,EL CARMEN TEQUEXQUITLA,46,BARRIO DE GUADALUPE,PRE_COM_MR,MORENA,,ENRIQUE HERNANDEZ BARRERA,1,,,MORENA
,29,TLAXCALA,,,7,EL CARMEN TEQUEXQUITLA,47,COLONIA MAZATEPEC,PRE_COM_MR,PAC,,JOSE TRINIDAD CASTILLO HERNANDEZ,1,,,PAC
,29,TLAXCALA,,,7,EL CARMEN TEQUEXQUITLA,48,COLONIA LA SOLEDAD,PRE_COM_MR,MORENA,,SARA SANCHEZ GARCIA,2,,,MORENA
,29,TLAXCALA,,,7,EL CARMEN TEQUEXQUITLA,49,VICENTE GUERERO,PRE_COM_MR,PVEM,,ALEJANDRO HERNANDEZ CAMACHO,1,,,PVEM
,29,TLAXCALA,,,8,CUAPIAXTLA,50,COLONIA IGNACIO ALLENDE,PRE_COM_MR,MC,,VIRGILIO LONGINOS CASTILLO FILOMENO,1,,,MC
,29,TLAXCALA,,,8,CUAPIAXTLA,51,SANTA BEATRIZ LA NUEVA,PRE_COM_MR,PRI,,ALVARO CAPETILLO MURILLO ,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PRI
,29,TLAXCALA,,,8,CUAPIAXTLA,52,COLONIA LOMA BONITA,PRE_COM_MR,PRD,,YASMIN HERRERA PEREZ,2,,,PRD
,29,TLAXCALA,,,8,CUAPIAXTLA,53,COLONIA MANUEL AVILA CAMACHO,PRE_COM_MR,PAN,,ARMANDO ISMAEL HERNANDEZ ,1,,,PAN
,29,TLAXCALA,,,8,CUAPIAXTLA,54,SAN FRANCISCO CUAEXCONTZI,PRE_COM_MR,MC,,MARIA DEL CARMEN MELENDEZ HERNANDEZ,2,,,MC
,29,TLAXCALA,,,8,CUAPIAXTLA,55,COLONIA PLAN DE AYALA,PRE_COM_MR,MC,,ELPIDIA DOLORES ALARCON,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
,29,TLAXCALA,,,8,CUAPIAXTLA,56,COLONIA JOSE MARIA MORELOS,PRE_COM_MR,PT,,JOSE RENE VEGA VALADEZ,1,,,PT
,29,TLAXCALA,,,9,CUAXOMULCO,57,2DA SECCION CUAXOMULCO (TECUICUILCO),PRE_COM_MR,MC,,ZENON CESAR HERNANDEZ ROMERO,1,,,MC
,29,TLAXCALA,,,9,CUAXOMULCO,58,1A SECCION CUAXOMULCO (BARRIO DE ATENCO),PRE_COM_MR,PAC,,PABLO MENDOZA ARMENTA,1,,,PAC
,29,TLAXCALA,,,9,CUAXOMULCO,59,SAN MIGUEL BUENAVISTA,PRE_COM_MR,RSP,,MAXIMO CORONA SERRANO,1,,,RSP
,29,TLAXCALA,,,9,CUAXOMULCO,60, ZACAMOLPA,PRE_COM_MR,PT,,ELADIO ROMERO BAUTISTA,1,,,PT
,29,TLAXCALA,,,9,CUAXOMULCO,61,SAN LORENZO XALTELULCO,PRE_COM_MR,PVEM,,PEDRO VELAZQUEZ SALADO,1,,,PVEM
,29,TLAXCALA,,,10,CHIAUTEMPAN,62,COLONIA CHALMA,PRE_COM_MR,MORENA,,FANY AHUATZI RODRIGUEZ,2,,,MORENA
,29,TLAXCALA,,,10,CHIAUTEMPAN,63,SANTA CRUZ GUADALUPE,PRE_COM_MR,MORENA,,ROBERTO VAZQUEZ RUGERIO ,1,,,MORENA
,29,TLAXCALA,,,10,CHIAUTEMPAN,64,COLONIA REFORMA,PRE_COM_MR,MORENA,,LILIANA SOLIS MEJIA,2,,,MORENA
,29,TLAXCALA,,,10,CHIAUTEMPAN,65,COLONIA INDUSTRIAL,PRE_COM_MR,PRI,,ELEAZAR CABRERA SANCHEZ,1,,,PRI
,29,TLAXCALA,,,10,CHIAUTEMPAN,66,COLONIA EL ALTO,PRE_COM_MR,PVEM,,BRAYAN NAVA SERRANO,1,,,PVEM
,29,TLAXCALA,,,10,CHIAUTEMPAN,67,BARRIO DE TEXCACOAC,PRE_COM_MR,PVEM,,ROGELIO ZAMORA FLORES,1,,,PVEM
,29,TLAXCALA,,,10,CHIAUTEMPAN,68,BARRIO DE XAXALA,PRE_COM_MR,PAN,,JULIA AGUILAR AHUATZI,2,CANDIDATURAS DE PERSONAS JOVENES,,PAN
,29,TLAXCALA,,,11,MUÑOZ DE DOMINGO ARENAS,69,SAN JOSE CUAMATZINGO,PRE_COM_MR,PVEM,,JUAN MANUEL HUERTA DAMIAN,1,,,PVEM
,29,TLAXCALA,,,11,MUÑOZ DE DOMINGO ARENAS,70,GUADALUPE CUAHTEMOC,PRE_COM_MR,MORENA,,ROSADEL BARRIOS PEREZ,2,,,MORENA
,29,TLAXCALA,,,11,MUÑOZ DE DOMINGO ARENAS,71,COLONIA SAN ISIDRO CHIPILO,PRE_COM_MR,MORENA,,JAVIER ALCANTARA PEREZ,1,,,MORENA
,29,TLAXCALA,,,13,HUAMANTLA,72,COLONIA EMILIANO ZAPATA,PRE_COM_MR,MORENA,,MARIA GUADALUPE LOZADA DIAZ,2,,,MORENA
,29,TLAXCALA,,,13,HUAMANTLA,73,BARRIO DE SAN SEBASTIAN,PRE_COM_MR,PANALT,,SERGIO OMAR ABURTO VARELA,1,,,PANALT
,29,TLAXCALA,,,13,HUAMANTLA,74,BARRIO DE SANTA ANITA,PRE_COM_MR,PVEM,,LOURDES IVONNE SOSA HERNANDEZ,2,,,PVEM
,29,TLAXCALA,,,13,HUAMANTLA,75,BARRIO DE SAN FRANCISCO YANCUITLALPAN,PRE_COM_MR,PVEM,,MONSERRAT RECOBA CRUZ,2,,,PVEM
,29,TLAXCALA,,,13,HUAMANTLA,76,RANCHERIA DE LA CRUZ,PRE_COM_MR,PANALT,,ELADIO CESAR JUAREZ BONILLA,1,CANDIDATURAS DE PERSONAS JOVENES,,PANALT
,29,TLAXCALA,,,13,HUAMANTLA,77,SANTA MARIA YANCUITLALPAN,PRE_COM_MR,PVEM,,JUAN CARLOS BAEZ MOCTEZUMA,1,,,PVEM
,29,TLAXCALA,,,13,HUAMANTLA,78,BARRIO DE SAN LUCAS,PRE_COM_MR,MORENA,,JORGE ROBERTO AGUILAR RIVERA,1,,,MORENA
,29,TLAXCALA,,,13,HUAMANTLA,79,BARRIO DE LA PRECIOSA,PRE_COM_MR,PT,,FREDDY ANTONIO SILVA SOLANO,1,CANDIDATURAS DE DISCAPACIDAD,,PT
,29,TLAXCALA,,,13,HUAMANTLA,80,BARRIO DE SAN ANTONIO,PRE_COM_MR,PVEM,,FRANCISCO AGUSTIN SALDAÑA HERNANDEZ,1,,,PVEM
,29,TLAXCALA,,,13,HUAMANTLA,81,BARRIO DE SAN JOSE ,PRE_COM_MR,MORENA,,ELVIA YADIRA HERNANDEZ JACOME,2,,,MORENA
,29,TLAXCALA,,,13,HUAMANTLA,82,COLONIA MARIANO MATAMOROS,PRE_COM_MR,MORENA,,JOSE MARCELINO ANTONIO HERNANDEZ PEREZ,1,,,MORENA
,29,TLAXCALA,,,13,HUAMANTLA,83,HERMENEGILDO GALEANA,PRE_COM_MR,MC,,ABELARDO LOAIZA HERNANDEZ,1,,,MC
,29,TLAXCALA,,,13,HUAMANTLA,84,RANCHERIA DE TORRES,PRE_COM_MR,PANALT,,ELIAS MISAEL GARCIA HERNANDEZ,1,,,PANALT
,29,TLAXCALA,,,13,HUAMANTLA,85,FRANCISCO I. MADERO LA MESA,PRE_COM_MR,MORENA,,ENRIQUETA DE ALVINO ARMAS,2,,,MORENA
,29,TLAXCALA,,,13,HUAMANTLA,86,COLONIA FRANCISCO VILLA TECOAC,PRE_COM_MR,MC,,FRANCISCO GUTIERREZ MARTINEZ,1,,,MC
,29,TLAXCALA,,,13,HUAMANTLA,87,EL CARMEN XALPATALAHUAYA,PRE_COM_MR,MORENA,,PABLO MALDONADO GONZALEZ,1,,,MORENA
,29,TLAXCALA,,,13,HUAMANTLA,88,BENITO JUAREZ,PRE_COM_MR,MC,,CARLOS ALFREDO JIMENEZ HERNANDEZ,1,,,MC
,29,TLAXCALA,,,13,HUAMANTLA,89,FCO. I MADERO TECOPILCO EL VALLE,PRE_COM_MR,PVEM,,CARLOS ALBERTO RIVERA BRITO,1,,,PVEM
,29,TLAXCALA,,,13,HUAMANTLA,90,SAN JOSE XICOHTENCATL,PRE_COM_MR,MORENA,,ANGELICA HERRERA FILOMENO,2,,,MORENA
,29,TLAXCALA,,,13,HUAMANTLA,91,COL. ACASILLADOS SAN MARTIN NOTARIO,PRE_COM_MR,MORENA,,GRISEL HERNANDEZ ROQUE,2,,,MORENA
,29,TLAXCALA,,,13,HUAMANTLA,92,LAZARO CARDENAS,PRE_COM_MR,PRI,,RODRIGO GOMEZ MONTES,1,,,PRI
,29,TLAXCALA,,,13,HUAMANTLA,93,COLONIA CHAPULTEPEC,PRE_COM_MR,PVEM,,SILVIA NORMA SALAZAR CRUZ,2,,,PVEM
,29,TLAXCALA,,,13,HUAMANTLA,94,COLONIA SAN FRANCISCO TECOAC,PRE_COM_MR,RSP,,CLARA VELAZQUEZ ROMAN,2,CANDIDATURAS INDIGENAS,,RSP
,29,TLAXCALA,,,13,HUAMANTLA,95,NUEVO BARRIO GENERAL FRANCISCO VILLA,PRE_COM_MR,PAN,,JOSE ENRIQUE JIMENEZ AQUINO,1,,,PAN
,29,TLAXCALA,,,13,HUAMANTLA,96,COLONIA CUAHTEMOC,PRE_COM_MR,MORENA,,JAIME GASTON VARGAS MONTIEL,1,,,MORENA
,29,TLAXCALA,,,13,HUAMANTLA,97,COLONIA JOSE MARIA MORELOS,PRE_COM_MR,MC,,ANTELMO TORRES VAZQUEZ,1,,,MC
,29,TLAXCALA,,,13,HUAMANTLA,98,N.C.P JOSE MARIA MORELOS,PRE_COM_MR,MC,,AIDEE VAZQUEZ CERVANTES,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MC
,29,TLAXCALA,,,13,HUAMANTLA,99,IGNACIO ZARAGOZA,PRE_COM_MR,PVEM,,EMMANUEL EDUARDO MARTINEZ LUNA,1,,,PVEM
,29,TLAXCALA,,,13,HUAMANTLA,100,RANCHERIA ALTAMIRA DE GUADALUPE,PRE_COM_MR,RSP,,JUAN CARLOS SANCHEZ DE LA ROSA,1,,,RSP
,29,TLAXCALA,,,13,HUAMANTLA,101,RANCHERIA LOS PILARES,PRE_COM_MR,MORENA,,JUAN CARLOS TERCERO RAMIREZ,1,,,MORENA
,29,TLAXCALA,,,13,HUAMANTLA,102,RANCHERIA DE JESUS,PRE_COM_MR,PANALT,,VICTOR SALDAÑA MARTINEZ,1,,,PANALT
,29,TLAXCALA,,,14,HUEYOTLIPAN,103,IGNACIO ZARAGOZA,PRE_COM_MR,MC,,AARON RIVAS SANCHEZ,1,,,MC
,29,TLAXCALA,,,14,HUEYOTLIPAN,104,ADOLFO LOPEZ MATEOS,PRE_COM_MR,PVEM,,HEBER ORTIZ SALDAÑA,1,,,PVEM
,29,TLAXCALA,,,14,HUEYOTLIPAN,105,SAN LORENZO TECHALOTE,PRE_COM_MR,MORENA,,MAXIMILIANO FELICIANO ESPINOZA GONZALEZ,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
,29,TLAXCALA,,,14,HUEYOTLIPAN,106,SANTIAGO TLALPAN,PRE_COM_MR,MORENA,,ALELHI PEREZ VAZQUEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,14,HUEYOTLIPAN,107,SAN SIMEON XIPETZINGO,PRE_COM_MR,MC,,MARTIN RAMOS PEREZ,1,,,MC
,29,TLAXCALA,,,14,HUEYOTLIPAN,108,SAN MANUEL TLALPAN,PRE_COM_MR,MC,,ARTEMIO DURAN BEDOLLA,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MC
,29,TLAXCALA,,,14,HUEYOTLIPAN,109,SANTA MARIA IXCOTLA,PRE_COM_MR,MORENA,,LIBORIO ROMERO PEREZ,1,,,MORENA
