CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,27,SAN DIMAS,1126,2,2,49,7,0,24,7,1,111,2,0,0,1,4,206,0,16,222,411
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,27,SAN DIMAS,1127,1,1,27,19,0,4,1,4,98,3,0,0,0,1,157,0,14,171,374
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,27,SAN DIMAS,1128,2,2,50,8,0,3,1,2,108,1,0,1,0,0,174,0,15,189,312
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,27,SAN DIMAS,1130,1,1,2,1,0,1,0,0,56,1,0,0,0,0,61,0,5,66,152
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,27,SAN DIMAS,1131,2,2,60,22,0,4,0,2,74,2,2,0,0,6,172,0,5,177,377
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,27,SAN DIMAS,1132,1,1,15,9,0,3,3,2,97,1,0,0,0,2,132,0,7,139,374
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,27,SAN DIMAS,1134,1,1,20,63,0,9,6,1,110,0,3,0,0,5,217,0,7,224,424
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,27,SAN DIMAS,1135,1,1,9,6,0,7,3,0,116,0,0,0,0,0,141,0,0,141,259
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,27,SAN DIMAS,1136,2,2,16,16,0,8,1,0,119,0,1,0,0,1,162,0,11,173,333
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,27,SAN DIMAS,1137,1,1,5,10,0,7,6,7,103,1,1,0,0,2,142,0,12,154,310
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,27,SAN DIMAS,1138,1,1,7,8,0,3,5,2,104,1,0,0,0,3,133,0,8,141,270
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,27,SAN DIMAS,1139,1,1,3,5,0,31,0,1,52,0,0,0,0,2,94,0,7,101,201
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1200,3,3,451,154,12,73,17,23,353,24,18,1,0,22,1148,2,35,1185,2146
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1201,5,5,550,153,21,118,16,19,567,55,19,4,0,48,1570,1,105,1676,2272
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1202,3,3,387,65,10,65,14,24,330,20,21,5,1,18,960,0,55,1015,1936
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1203,2,2,173,62,9,21,10,7,192,9,5,0,0,8,496,0,26,522,998
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1204,2,2,190,116,10,44,4,13,131,11,5,1,0,8,533,0,17,550,987
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1205,2,2,189,80,13,31,5,2,161,16,4,2,0,7,510,0,28,538,1058
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1206,3,3,266,87,7,37,19,19,303,18,7,0,0,18,781,0,33,814,1504
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1207,5,5,867,175,50,68,37,34,507,93,12,6,2,43,1894,0,94,1988,3692
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1208,2,2,230,94,11,22,17,16,192,19,8,1,0,11,621,0,16,637,1141
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1209,1,1,119,63,7,17,4,4,80,10,3,0,0,2,309,0,3,312,596
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1210,1,1,138,33,11,11,4,5,98,11,4,1,0,8,324,0,14,338,623
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1211,2,2,150,80,11,30,11,13,177,14,6,1,0,8,501,0,17,518,851
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1212,3,3,334,67,9,31,12,9,204,21,9,1,0,32,729,0,40,769,1768
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1213,5,5,557,105,29,79,31,18,616,61,26,5,2,38,1567,0,89,1656,3151
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1214,2,2,162,43,7,30,7,6,206,19,4,1,0,13,498,0,25,523,893
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1215,1,1,79,12,4,2,1,2,13,4,5,2,0,0,124,0,11,135,256
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1217,1,1,36,7,1,1,1,1,30,2,0,0,0,0,79,0,1,80,189
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1219,1,1,131,26,5,13,10,7,121,14,6,1,0,7,341,0,25,366,932
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1220,1,1,58,15,4,8,7,4,83,11,4,0,0,3,197,1,17,215,543
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1221,1,1,24,6,4,5,0,0,12,1,2,0,0,1,55,0,4,59,114
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1222,1,1,69,28,11,7,18,6,91,5,5,1,0,2,243,0,19,262,573
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1224,1,1,78,18,1,7,1,2,46,3,5,0,0,4,165,0,11,176,478
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1225,1,1,37,8,0,8,5,3,39,1,2,0,0,0,103,0,8,111,191
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1226,1,1,33,10,2,2,6,0,26,1,1,0,0,0,81,0,5,86,178
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1227,1,1,29,9,0,5,6,9,59,1,0,0,0,0,118,0,11,129,251
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1228,1,1,60,10,4,7,6,4,62,4,1,0,0,4,162,0,8,170,437
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1229,1,1,134,18,1,16,8,3,103,8,8,1,1,8,309,1,19,329,566
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1231,1,1,161,16,2,6,0,0,29,12,3,1,1,4,235,0,7,242,350
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1232,1,1,54,1,0,4,0,1,17,3,2,1,0,1,84,0,0,84,317
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1233,1,1,23,9,1,12,8,1,99,0,0,0,0,5,158,0,4,162,315
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1234,1,1,115,17,2,28,1,0,74,10,3,1,0,6,257,0,17,274,484
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1235,1,1,205,18,1,21,5,2,87,6,4,0,0,0,349,0,6,355,429
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1236,1,1,184,43,2,1,2,2,121,8,0,0,0,19,382,0,15,397,561
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1237,1,1,43,16,3,4,1,0,35,1,2,0,0,1,106,0,8,114,293
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1238,1,1,110,22,3,8,1,4,48,10,3,2,0,0,211,0,14,225,510
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1240,2,2,183,36,9,23,10,15,145,16,6,0,0,12,455,0,30,485,910
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1241,1,1,61,9,4,7,3,2,38,3,0,0,0,2,129,0,11,140,267
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1242,1,1,85,102,12,11,3,8,61,2,2,1,0,2,289,0,8,297,737
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1243,1,1,56,32,15,8,4,2,43,5,8,1,0,4,178,0,12,190,443
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1244,1,1,96,49,25,14,7,6,97,0,0,0,0,0,294,0,19,313,560
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1245,1,1,133,69,20,9,10,1,95,6,6,2,1,5,357,0,12,369,668
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1246,1,1,87,6,5,2,1,0,15,4,1,2,0,1,124,0,9,133,231
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1247,1,1,31,4,8,0,2,2,10,1,0,0,0,1,59,0,5,64,156
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1248,1,1,22,36,16,6,7,6,25,1,1,1,0,1,122,0,10,132,245
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1249,1,1,74,14,10,15,6,3,60,3,2,0,0,11,198,0,6,204,548
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1250,1,1,63,21,4,5,9,2,53,5,2,2,1,5,172,0,9,181,431
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1251,1,1,70,6,0,10,1,0,32,2,1,0,0,2,124,0,3,127,219
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1253,1,1,114,5,0,2,0,0,14,4,2,0,0,0,141,0,2,143,132
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1254,1,1,8,1,0,11,2,1,119,0,0,0,0,14,156,0,3,159,237
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1255,1,1,44,2,1,10,3,3,35,3,0,0,0,4,105,0,12,117,258
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1256,1,1,23,1,0,10,0,0,69,0,0,0,0,0,103,0,4,107,229
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1257,1,1,108,4,0,13,0,3,17,2,1,0,0,0,148,0,2,150,343
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1258,1,1,64,12,3,5,1,4,20,6,1,0,0,6,122,0,6,128,272
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1259,1,1,53,6,3,6,1,4,35,6,2,0,0,1,117,0,11,128,243
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1260,1,1,211,68,8,22,7,1,91,0,0,0,0,0,408,0,18,426,844
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1261,1,1,84,30,4,4,7,4,31,5,3,2,0,1,175,0,11,186,323
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1274,3,3,134,252,1,20,16,12,543,16,11,0,0,20,1025,0,38,1063,1728
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1275,3,3,113,263,2,9,12,6,447,18,15,1,1,8,895,0,48,943,2205
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1276,1,1,2,11,1,3,1,1,39,0,0,0,0,0,58,0,3,61,215
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1277,3,3,12,170,3,15,5,3,270,10,5,0,0,17,510,0,36,546,1094
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1278,1,1,7,45,0,3,2,1,23,0,2,0,0,3,86,0,1,87,179
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1279,1,1,19,117,0,25,2,10,133,10,6,0,0,14,336,0,18,354,744
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1280,1,1,15,52,2,4,2,7,100,4,4,0,0,3,193,0,11,204,379
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1281,2,2,43,231,3,30,8,13,255,12,6,0,1,6,608,0,50,658,1324
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1282,1,1,9,79,3,16,6,4,98,4,0,0,0,8,227,0,16,243,504
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1283,1,1,9,9,0,1,3,1,33,0,0,0,0,1,57,0,2,59,146
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1286,1,1,13,16,3,7,2,2,183,5,2,0,0,5,238,0,8,246,527
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1287,1,1,6,17,0,0,0,1,118,0,4,0,0,1,147,0,2,149,274
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1288,1,1,14,17,1,3,3,0,205,2,0,0,0,5,250,0,11,261,443
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1289,1,1,7,12,0,3,6,0,324,1,1,0,0,2,356,0,15,371,607
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1290,2,2,57,64,1,14,9,5,312,6,5,0,0,11,484,0,19,503,847
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1291,1,1,8,22,1,2,4,2,71,0,0,0,0,0,110,0,4,114,174
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1292,1,1,33,70,2,8,8,1,191,5,2,0,0,0,320,0,15,335,607
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1293,1,1,8,13,0,2,1,0,136,0,1,0,0,9,170,0,14,184,295
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1294,1,1,29,54,1,6,0,0,110,6,4,1,0,1,212,0,4,216,396
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1295,2,2,27,63,2,2,2,0,158,0,2,0,0,9,265,0,5,270,576
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1296,1,1,4,9,0,9,2,0,96,0,0,0,0,4,124,0,1,125,379
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1297,1,1,4,20,0,5,6,2,372,0,0,0,0,0,409,0,8,417,478
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1298,1,1,0,0,0,0,0,0,702,0,0,0,0,0,702,0,0,702,712
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1299,2,2,22,87,0,11,6,1,308,2,2,0,0,20,459,0,15,474,1061
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1300,2,2,9,57,0,9,3,2,205,2,0,0,0,1,288,0,18,306,1015
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1301,1,1,0,2,0,6,0,0,179,0,0,0,0,0,187,0,0,187,358
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1302,1,1,0,3,0,3,0,1,133,0,0,0,0,1,141,0,5,146,302
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA,1304,1,1,0,1,0,0,0,0,175,0,0,0,0,0,176,0,0,176,199
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1306,2,2,70,110,4,37,22,8,284,7,7,0,0,10,559,1,32,592,1154
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1307,1,1,19,108,1,23,7,10,135,10,3,0,0,7,323,0,23,346,693
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1308,1,1,33,47,1,16,2,8,99,1,1,2,0,5,215,0,13,228,432
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1309,2,2,70,93,3,18,9,13,246,9,3,0,0,16,480,0,30,510,1007
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1310,2,2,99,130,0,19,6,4,189,4,4,0,1,6,462,0,18,480,1417
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1311,2,2,12,50,1,13,9,5,174,0,0,0,0,9,273,0,16,289,490
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1312,1,1,12,20,1,4,4,1,76,0,1,0,0,4,123,0,3,126,330
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1313,1,1,5,35,1,7,2,2,37,6,1,0,0,1,97,0,3,100,254
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1314,1,1,5,28,1,3,1,3,54,0,0,0,0,2,97,0,4,101,183
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1315,2,2,4,22,3,7,2,1,118,2,0,0,0,0,159,0,8,167,366
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1316,1,1,105,27,1,18,1,3,91,1,0,0,0,2,249,0,1,250,372
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1317,1,1,6,8,0,0,2,28,0,0,0,0,0,2,46,0,2,48,134
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1318,2,2,8,12,0,12,2,0,121,3,0,0,0,4,162,0,6,168,278
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1319,1,1,57,12,0,7,3,0,35,0,2,0,0,4,120,0,7,127,375
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1321,1,1,54,56,3,23,6,8,152,5,1,2,0,3,313,1,36,350,994
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1324,1,1,38,24,2,5,7,9,54,6,2,0,0,3,150,0,7,157,613
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1325,1,1,20,8,4,4,1,1,40,0,3,0,0,0,81,1,2,84,384
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1326,1,1,20,48,0,8,4,1,80,1,0,0,0,4,166,1,8,175,594
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1328,1,1,28,26,1,5,2,0,9,3,2,0,0,6,82,1,4,87,164
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1329,1,1,44,27,0,6,8,0,18,8,0,0,0,1,112,0,4,116,255
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1330,2,2,28,54,3,14,9,8,170,3,1,1,0,2,293,0,20,313,534
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1331,1,1,17,31,1,8,0,2,77,4,1,0,0,3,144,0,3,147,276
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1360,2,2,127,56,2,27,12,5,174,11,5,0,0,9,428,0,27,455,946
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1361,1,1,64,21,2,21,8,7,88,3,2,1,0,11,228,0,18,246,537
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1362,1,1,81,38,3,17,12,8,157,9,5,0,0,9,339,0,18,357,712
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1363,1,1,15,4,0,2,1,0,21,0,0,0,0,0,43,0,1,44,119
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1364,1,1,15,21,1,2,0,1,11,2,0,0,0,0,53,0,1,54,123
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1365,1,1,19,10,2,15,7,1,122,2,2,0,0,0,180,0,11,191,409
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1367,1,1,19,10,2,11,2,4,68,2,0,0,0,4,122,0,5,127,322
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1368,1,1,9,17,0,6,8,2,45,0,1,0,0,2,90,0,6,96,313
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1369,2,2,118,56,0,28,12,9,149,15,8,0,1,7,403,1,18,422,877
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1370,1,1,12,7,0,4,5,3,51,0,2,0,0,2,86,0,8,94,172
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1371,1,1,13,5,0,8,10,1,87,0,2,0,0,1,127,1,9,137,256
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1372,1,1,27,10,1,10,47,2,117,2,1,0,0,0,217,0,17,234,469
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1373,1,1,113,15,2,19,11,11,118,0,0,0,0,5,294,0,17,311,750
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1391,2,2,116,33,1,17,24,11,123,0,3,1,0,2,331,0,13,344,876
1,10,DURANGO,8,GUADALUPE VICTORIA,8,GUADALUPE VICTORIA,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,4
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,1,1,1,36,104,5,31,10,19,121,4,4,0,0,7,341,0,28,369,625
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,2,2,2,101,122,6,32,14,25,155,11,1,0,0,7,474,0,26,500,812
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,3,3,3,175,294,25,63,46,92,504,18,5,0,8,15,1245,1,85,1331,2226
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,4,2,2,125,123,17,58,23,55,253,18,9,1,0,14,696,0,34,730,1465
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,5,2,2,94,136,21,49,22,47,222,11,4,1,0,6,613,0,31,644,1185
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,6,3,3,146,182,38,82,39,55,309,18,10,0,1,15,895,3,79,977,1805
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,7,2,2,76,74,7,30,12,22,129,9,1,0,1,5,366,0,33,399,752
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,8,1,1,66,79,1,36,10,12,130,3,2,0,0,7,346,0,29,375,733
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,9,1,1,27,73,4,14,9,17,136,0,4,1,0,4,289,1,18,308,650
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,10,1,1,34,40,1,6,2,1,18,2,2,0,0,4,110,0,4,114,202
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,12,1,1,21,5,0,7,2,2,28,1,0,0,0,1,67,0,3,70,143
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,13,1,1,94,77,2,63,6,11,76,4,6,0,0,7,346,0,24,370,703
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,14,1,1,40,51,4,5,6,5,69,6,4,0,0,2,192,0,14,206,424
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,15,1,1,66,54,3,58,7,11,132,2,2,0,0,8,343,1,28,372,745
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,16,3,3,20,41,1,19,2,2,66,2,3,0,0,0,156,0,5,161,318
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,17,1,1,10,13,1,18,2,0,30,0,1,0,0,2,77,0,7,84,152
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,19,1,1,7,10,1,6,3,1,31,0,0,0,0,3,62,0,2,64,143
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,20,1,1,30,17,4,10,5,4,41,5,1,0,0,4,121,0,9,130,243
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,21,1,1,10,14,6,3,4,2,29,2,0,0,0,0,70,0,4,74,137
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,22,2,2,94,103,9,40,17,19,183,17,10,1,1,4,498,1,28,527,1046
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,23,1,1,73,77,7,35,6,26,81,11,5,1,0,5,327,0,24,351,619
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,24,1,1,64,23,1,37,8,4,43,2,1,1,0,2,186,0,15,201,336
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,25,1,1,115,31,4,22,3,18,149,3,5,0,1,6,357,0,21,378,689
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,26,2,2,109,41,3,39,22,19,245,7,5,0,0,19,509,0,43,552,1239
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,27,2,2,142,85,6,52,12,17,145,14,9,0,0,11,493,0,52,545,1118
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,28,1,1,35,58,6,39,13,21,139,8,3,0,0,10,332,0,25,357,640
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,29,3,3,53,65,5,60,21,43,267,4,2,0,0,13,533,0,59,592,960
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,30,2,2,106,96,3,79,13,27,233,13,6,2,0,22,600,0,35,635,1057
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,31,2,2,54,46,4,57,17,36,150,5,3,0,0,10,382,0,19,401,774
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,32,1,1,45,45,4,24,5,7,79,1,2,0,1,1,214,0,8,222,384
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,33,2,2,29,84,5,16,0,1,26,6,1,0,0,3,171,0,9,180,294
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,34,1,1,4,29,1,11,3,3,49,0,1,0,0,2,103,0,7,110,218
1,10,DURANGO,8,GUADALUPE VICTORIA,1,CANATLAN,35,1,1,12,70,2,18,2,3,33,0,2,0,0,3,145,0,7,152,284
