CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAN_MLN,NAN,MLN,RSPN,FXMN,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMN,PVEM_PT_MORENA,PVEM_PT_FXMN,PVEM_MORENA_FXMN,PT_MORENA_FXMN,PVEM_PT,PVEM_MORENA,PVEM_FXMN,PT_MORENA,PT_FXMN,MORENA_FXMN,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,13,IXTLAN DEL RIO,7,IXTLAN DEL RIO,238,1,1,72,4,3,12,12,3,59,2,0,0,1,0,5,1,1,0,1,3,0,0,0,0,1,0,1,0,1,182,0,11,193,404
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,239,1,1,147,36,4,35,5,10,98,16,0,0,0,1,15,8,1,0,8,4,1,1,0,1,2,1,0,0,0,394,0,16,410,637
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,240,1,1,126,27,1,31,5,5,68,17,0,0,0,1,10,3,0,0,9,4,1,0,0,0,1,0,0,0,0,309,0,12,321,507
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,241,2,2,263,81,8,36,11,6,135,16,0,0,0,2,29,11,1,0,9,5,1,1,0,1,5,0,0,0,1,622,0,13,635,945
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,242,2,2,300,82,6,45,9,15,129,18,0,0,0,5,35,8,2,0,12,6,0,1,0,1,4,0,1,0,0,679,0,17,696,980
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,243,1,1,170,32,1,42,5,9,83,6,0,0,0,3,21,3,1,0,10,2,0,0,1,0,0,0,1,0,0,390,0,10,400,602
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,244,2,2,285,59,10,46,8,14,162,34,0,0,0,7,38,5,3,24,12,6,1,1,1,2,0,0,0,1,2,721,0,24,745,1145
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,245,1,1,31,9,2,13,2,1,27,2,0,0,0,0,7,1,1,2,2,1,0,0,4,0,3,0,3,0,1,112,0,5,117,172
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,246,2,2,87,10,0,40,6,1,65,2,0,0,0,4,8,3,0,0,8,0,0,0,0,1,0,0,0,0,2,237,0,4,241,391
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,247,1,1,79,17,9,21,5,3,68,3,0,0,0,2,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,230,0,10,240,347
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,248,3,3,393,26,11,202,19,83,175,21,0,0,0,4,44,20,3,0,20,8,3,2,3,2,5,2,2,0,2,1050,0,57,1107,1605
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,249,2,2,360,24,13,93,15,36,175,14,0,0,0,1,29,6,5,1,27,6,0,0,3,0,5,0,3,0,0,816,0,22,838,1165
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,250,2,2,199,18,7,77,8,39,123,6,0,0,0,2,19,4,3,0,18,4,0,0,0,2,6,4,2,0,2,543,0,14,557,837
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,251,1,1,140,7,3,84,9,12,107,0,0,0,0,5,12,4,1,0,9,3,0,0,0,0,5,0,1,0,2,404,0,15,419,618
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,252,3,3,332,48,4,151,30,86,303,12,0,0,0,17,24,7,2,0,25,6,0,0,2,1,4,0,5,0,6,1065,0,26,1091,1510
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,253,2,2,324,92,17,99,25,49,189,23,0,0,0,11,25,11,4,0,13,7,0,1,2,0,2,0,3,0,0,897,0,22,919,1353
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,254,2,2,226,25,9,46,17,77,130,16,0,0,0,0,14,1,2,0,5,4,0,1,1,1,3,0,1,0,0,579,0,26,605,848
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,255,1,1,104,12,5,36,16,25,49,11,0,0,0,0,9,1,2,0,1,2,0,0,1,0,1,0,2,0,0,277,0,10,287,401
1,18,NAYARIT,12,SANTA MARIA DEL ORO,8,JALA,256,1,1,176,19,5,44,23,26,110,13,0,0,0,7,11,6,0,0,7,5,0,0,0,2,1,0,0,0,2,457,0,9,466,682
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,257,3,3,17,101,4,334,34,29,190,14,0,0,10,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,747,6,38,791,1539
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,258,4,4,42,259,8,322,64,41,304,27,0,0,10,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,4,78,1185,2318
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,260,3,3,55,65,5,372,13,60,44,2,0,0,1,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,630,3,26,659,1065
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,261,1,1,17,45,1,156,29,52,49,4,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,34,399,673
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,262,3,3,5,76,7,53,56,495,54,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,25,777,1278
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,263,1,1,2,10,0,56,3,27,5,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,108,0,8,116,154
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,264,2,2,95,64,3,109,35,4,52,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,3,114,494,819
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,265,1,1,20,44,2,52,14,10,44,8,0,0,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,106,312,494
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,266,1,1,11,21,3,150,8,16,84,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,2,44,349,662
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,268,4,4,39,253,12,175,33,141,117,16,0,0,200,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,998,1,56,1055,1812
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,269,2,2,9,146,2,133,19,312,39,0,0,0,43,0,10,3,0,2,0,0,0,0,0,0,0,0,0,0,0,718,1,52,771,1341
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,270,6,6,103,182,13,624,73,347,367,10,0,0,22,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,4,249,2017,3094
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,271,2,2,11,58,8,112,20,74,151,8,0,0,38,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,484,0,34,518,952
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,272,2,2,10,131,2,218,10,49,236,1,0,0,6,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,674,0,21,695,946
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,273,2,2,4,105,1,115,151,162,156,7,0,0,35,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,739,0,28,767,1259
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,274,2,2,25,64,3,302,7,109,110,2,0,0,9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,31,671,1180
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,275,2,2,3,69,2,106,50,89,96,3,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,20,447,755
1,18,NAYARIT,3,JESUS MARIA,9,DEL NAYAR,276,4,4,41,160,0,540,10,75,256,43,0,0,4,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1144,2,40,1186,1820
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,277,3,3,111,277,35,32,86,28,34,30,0,0,15,5,20,9,3,2,5,5,1,0,0,0,1,0,2,0,0,701,0,8,709,1111
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,278,2,2,45,109,19,20,48,14,54,19,0,0,11,2,6,3,1,1,0,4,3,0,0,0,1,0,4,0,0,364,0,12,376,556
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,279,1,1,25,54,6,4,20,11,10,10,0,0,0,0,3,2,0,0,0,2,1,0,0,0,1,0,0,0,0,149,0,2,151,201
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,280,1,1,23,50,8,11,44,1,4,25,0,0,1,1,4,0,0,1,0,0,0,0,0,1,0,0,2,0,0,176,0,3,179,237
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,281,2,2,57,181,26,8,61,15,34,51,0,0,2,2,29,3,0,3,6,3,0,0,0,1,0,0,0,0,0,482,0,10,492,765
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,282,1,1,52,161,21,9,50,16,21,28,0,0,3,1,9,3,0,0,4,0,0,0,0,1,1,0,0,0,0,380,0,13,393,582
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,283,1,1,20,88,13,15,37,6,40,43,0,0,45,3,11,1,0,0,2,4,1,0,1,5,0,0,0,0,0,335,0,6,341,652
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,284,1,1,13,31,8,0,16,12,29,9,0,0,9,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,134,0,7,141,210
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,285,1,1,40,45,19,23,25,28,86,7,0,0,3,1,6,0,0,0,20,5,1,0,1,1,0,0,1,0,1,313,0,10,323,504
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,286,2,2,45,141,8,11,51,15,31,78,0,0,80,2,3,0,0,0,0,4,0,0,0,1,1,0,0,0,0,471,0,27,498,889
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,287,1,1,27,182,7,9,58,7,61,0,0,0,14,1,16,0,0,1,1,5,0,0,0,2,0,0,1,0,0,392,0,15,407,493
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,288,2,2,79,180,13,13,51,19,90,13,0,0,76,0,13,3,0,1,4,0,0,0,0,0,0,0,0,0,0,555,0,14,569,856
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,289,2,2,25,167,16,34,64,59,166,5,0,0,8,1,8,0,0,0,2,4,0,0,0,0,0,0,2,0,0,561,0,8,569,837
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,290,1,1,47,150,17,18,78,32,43,37,0,0,7,0,7,1,1,2,4,2,0,0,0,0,0,0,0,0,0,446,0,16,462,719
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,291,3,3,25,211,12,9,175,16,159,29,0,0,20,3,9,0,0,1,4,1,0,0,3,1,3,0,3,0,0,684,0,35,719,1184
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,292,2,2,38,114,2,10,69,10,62,23,0,0,13,1,8,1,1,1,0,1,0,0,0,1,0,0,0,0,0,355,0,15,370,571
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,293,1,1,12,46,2,5,20,3,24,23,0,0,2,2,3,0,0,0,2,1,0,0,0,2,0,0,0,0,0,147,0,7,154,254
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,294,1,1,10,33,3,2,19,2,5,8,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87,0,2,89,160
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,295,2,2,39,113,13,19,34,29,96,35,0,0,20,2,5,3,0,1,4,6,0,0,0,5,2,0,0,0,0,426,0,24,450,789
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,296,1,1,62,98,8,4,32,9,50,13,0,0,33,1,16,0,0,0,10,0,0,0,0,0,0,0,0,0,0,336,0,16,352,541
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,297,1,1,37,111,9,4,22,7,48,5,0,0,26,4,10,2,2,0,0,3,0,0,0,0,0,0,1,0,0,291,0,8,299,429
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,298,1,1,32,127,9,1,26,14,30,8,0,0,28,1,19,2,0,0,0,6,0,0,0,0,1,0,2,0,0,306,0,17,323,554
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,299,1,1,30,139,18,6,31,22,43,1,0,0,26,1,13,2,0,0,2,0,0,0,0,0,0,0,2,0,0,336,0,21,357,533
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,300,1,1,34,110,23,5,59,9,53,4,0,0,59,1,7,1,0,0,2,4,0,0,1,1,0,0,1,2,0,376,0,12,388,617
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,301,2,2,60,263,51,5,32,48,98,3,0,0,44,3,25,3,0,0,2,2,0,1,0,2,2,0,6,0,6,656,0,26,682,1078
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,302,1,1,30,142,107,9,71,28,87,12,0,0,11,4,7,1,0,0,3,1,0,0,0,0,1,0,0,0,0,514,0,10,524,735
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,303,1,1,16,74,44,6,41,36,59,10,0,0,2,0,5,3,1,1,0,4,0,0,0,2,0,0,0,0,0,304,0,11,315,458
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,304,1,1,15,80,73,5,68,41,74,8,0,0,10,0,9,0,0,2,1,2,1,0,0,0,1,0,1,0,0,391,0,16,407,589
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,305,1,1,7,107,5,8,27,4,131,3,0,0,0,1,11,1,0,0,2,5,2,1,0,0,0,0,1,0,0,316,0,7,323,463
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,306,2,2,21,177,8,26,39,6,266,6,0,0,10,1,8,3,1,0,1,14,1,0,2,2,1,0,0,0,0,593,0,25,618,892
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,307,1,1,27,108,20,19,23,55,84,6,0,0,3,0,2,1,1,0,3,7,0,0,0,1,0,0,2,1,0,363,0,4,367,546
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,308,1,1,16,120,11,4,61,8,74,1,0,0,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,342,466
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,309,1,1,20,132,17,4,20,47,121,23,0,0,2,2,8,1,1,0,1,7,1,0,0,0,1,0,0,0,1,409,0,12,421,721
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,310,2,2,64,128,108,27,70,55,185,31,0,0,50,4,20,2,0,3,3,7,0,0,0,3,2,0,4,0,0,766,0,44,810,1253
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,311,3,3,96,153,100,22,107,104,214,10,0,0,64,3,20,0,0,1,3,3,0,0,4,1,14,0,2,1,0,922,0,31,953,1509
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,312,1,1,32,92,32,6,43,15,86,19,0,0,27,1,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,365,0,7,372,565
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,313,1,1,19,54,58,6,56,13,64,12,0,0,21,0,8,0,1,0,2,11,0,1,0,1,0,0,1,0,0,328,0,8,336,506
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,314,1,1,26,157,7,5,4,18,59,17,0,0,95,4,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,413,621
1,18,NAYARIT,2,TECUALA,10,ROSAMORADA,315,2,2,48,88,10,11,12,16,73,21,0,0,135,2,8,0,0,0,1,3,0,0,0,0,1,0,1,0,0,430,0,17,447,755
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,316,1,1,28,52,2,10,9,8,47,25,0,0,4,3,2,0,0,0,1,5,0,0,0,0,1,0,0,0,0,197,0,8,205,419
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,317,1,1,25,84,5,5,48,2,16,21,0,0,16,21,7,2,1,0,1,1,0,0,0,1,0,0,2,0,0,258,0,10,268,426
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,318,1,1,27,46,6,13,20,0,41,84,0,0,72,14,1,0,1,0,7,3,1,0,0,0,0,0,0,0,0,336,0,9,345,518
1,18,NAYARIT,1,ACAPONETA,10,ROSAMORADA,319,1,1,14,55,6,7,20,3,35,21,0,0,23,2,1,1,0,0,0,3,0,0,0,2,0,0,0,0,1,194,0,11,205,349
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,320,3,3,73,22,13,97,21,104,258,400,0,0,0,4,6,0,0,0,6,31,0,3,0,1,3,0,1,0,0,1043,0,26,1069,1782
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,321,2,2,30,10,11,35,11,49,133,223,0,0,0,4,2,3,0,0,16,8,0,0,2,0,0,0,2,0,0,539,0,32,571,883
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,322,2,2,31,11,8,28,24,37,198,237,0,0,0,5,7,0,0,0,12,15,0,3,3,2,0,2,1,4,0,628,0,12,640,1040
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,323,3,3,30,15,16,42,28,65,286,363,0,0,0,8,2,1,1,0,16,8,0,1,1,3,6,0,3,0,4,899,0,33,932,1599
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,324,2,2,27,5,12,17,8,53,192,166,0,0,0,5,3,0,0,0,13,3,2,0,1,0,1,0,3,0,0,511,0,6,517,827
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,325,1,1,24,13,2,15,7,45,69,114,0,0,0,3,4,1,1,1,11,4,0,0,2,2,0,0,0,0,1,319,0,4,323,486
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,326,1,1,21,4,1,35,8,69,124,159,0,0,0,3,3,0,0,0,8,3,0,2,0,0,1,0,0,0,0,441,1,7,449,741
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,327,2,2,34,9,4,19,23,43,149,173,0,0,0,1,5,0,0,1,20,1,0,0,1,0,1,0,0,0,0,484,0,19,503,891
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,328,2,2,38,19,11,21,10,45,168,236,0,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,1,0,567,0,9,576,892
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,329,2,2,49,20,7,18,16,66,132,199,0,0,0,9,2,1,0,0,3,1,0,0,1,0,0,0,0,0,1,525,0,13,538,780
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,330,1,1,18,19,6,16,0,31,51,135,0,0,0,2,2,0,0,0,3,1,0,0,1,1,1,0,0,0,0,287,0,8,295,435
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,331,2,2,48,14,3,29,13,65,156,246,0,0,0,2,5,1,0,1,6,7,6,0,3,1,1,0,2,0,0,609,0,19,628,965
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,332,1,1,4,34,1,7,0,0,5,39,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,3,95,196
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,333,2,2,77,42,3,25,9,7,68,444,0,0,0,1,6,3,0,1,1,5,0,0,0,1,2,0,1,0,1,697,0,43,740,1240
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,334,2,2,20,34,1,24,3,0,13,128,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,228,0,19,247,414
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,335,1,1,11,15,1,12,1,6,3,57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,6,114,233
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,336,1,1,14,7,0,13,2,2,28,162,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,234,1,10,245,433
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,337,1,1,14,15,9,19,4,11,116,156,0,0,0,1,2,0,0,0,7,6,0,4,1,1,2,0,1,0,4,373,0,19,392,736
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,338,1,1,2,8,4,19,8,7,86,86,0,0,0,5,4,0,0,0,6,4,0,0,2,0,2,0,3,0,3,249,0,7,256,539
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,339,1,1,7,6,0,6,1,7,21,49,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,101,0,0,101,148
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,340,1,1,13,6,5,15,3,7,64,144,0,0,0,2,1,0,0,0,4,2,0,0,0,1,1,0,0,0,2,270,0,11,281,378
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,341,1,1,13,11,6,39,12,14,136,183,0,0,0,2,1,2,0,0,6,3,1,0,1,1,1,0,1,0,1,434,0,17,451,722
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,342,1,1,4,6,7,8,4,19,63,65,0,0,0,2,1,0,0,0,0,1,9,0,1,0,1,0,1,0,0,192,0,3,195,285
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,343,2,2,78,34,8,25,18,26,114,190,0,0,0,6,8,0,0,0,3,3,0,0,1,1,1,1,1,0,1,519,0,12,531,826
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,344,1,1,8,7,6,12,6,20,59,146,0,0,0,0,5,0,1,0,3,4,0,0,0,2,0,0,3,0,0,282,0,21,303,464
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,345,1,1,5,5,2,10,5,17,52,121,0,0,0,1,1,1,0,0,2,3,2,0,0,1,3,0,1,0,2,234,0,11,245,367
1,18,NAYARIT,3,JESUS MARIA,11,RUIZ,346,2,2,19,23,2,13,9,14,55,194,0,0,0,3,6,0,0,0,1,1,0,0,0,1,2,0,0,0,0,343,0,16,359,633
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,347,3,3,482,45,17,10,5,68,78,0,315,15,2,1,17,17,2,0,0,7,0,0,0,0,1,0,0,6,0,1088,0,26,1114,1702
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,348,3,3,431,41,15,32,7,33,65,0,388,7,0,5,28,10,2,0,0,7,0,0,0,1,1,0,0,0,0,1073,0,37,1110,1837
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,349,2,2,228,37,7,13,4,31,62,0,217,10,0,0,21,6,4,0,1,3,0,1,0,1,2,0,0,0,1,649,0,29,678,1051
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,350,3,3,250,36,9,11,4,28,71,0,192,13,2,8,28,9,2,0,0,4,0,1,0,0,1,0,1,0,0,670,0,24,694,986
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,351,2,2,231,16,7,4,2,21,46,0,145,10,1,0,18,3,3,0,0,0,3,0,0,0,0,0,0,0,0,510,0,10,520,779
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,352,3,3,399,56,13,24,6,52,93,0,349,17,3,3,53,6,3,0,1,6,1,1,0,0,2,0,3,0,1,1092,1,30,1123,1852
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,353,1,1,175,8,3,7,3,2,77,0,25,5,0,0,7,1,2,0,1,6,2,1,0,3,3,0,2,0,0,333,0,11,344,435
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,354,1,1,42,21,3,0,1,2,73,0,27,34,0,1,2,2,0,0,2,3,0,0,0,1,1,0,1,0,0,216,0,9,225,315
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,355,1,1,54,4,0,0,0,4,30,0,56,11,0,1,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,170,0,7,177,256
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,356,1,1,159,10,4,7,4,10,63,0,111,10,2,4,9,5,6,0,0,2,11,0,0,0,0,0,0,0,0,417,1,28,446,749
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,357,1,1,126,6,6,4,3,8,64,0,85,6,3,2,14,2,1,0,2,7,0,0,0,1,2,0,0,0,0,342,0,17,359,606
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,358,1,1,87,11,3,6,1,5,70,0,79,7,1,2,8,1,2,0,11,0,0,0,0,0,0,0,0,0,0,294,0,22,316,508
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,359,1,1,63,12,3,13,4,5,91,0,63,17,0,3,9,3,0,0,4,4,0,1,1,1,4,0,4,0,1,306,0,26,332,575
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,360,1,1,133,15,8,23,7,12,116,0,65,3,1,7,19,3,1,0,2,9,0,0,0,1,5,0,0,0,0,430,0,13,443,738
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,361,2,2,171,46,5,23,8,19,165,0,110,13,2,2,7,3,2,0,2,2,0,4,0,3,1,0,0,0,0,588,0,18,606,995
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,362,1,1,68,2,6,4,4,4,37,0,52,4,0,0,11,2,0,0,3,5,0,0,0,0,2,0,0,0,0,204,0,3,207,309
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,364,1,1,35,7,1,0,0,3,17,0,6,1,0,0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,77,0,3,80,124
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,365,1,1,51,6,6,4,2,6,46,0,101,7,0,0,1,0,1,0,0,2,0,0,1,2,1,0,2,0,0,239,0,9,248,441
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,366,1,1,67,6,4,6,4,0,52,0,172,0,0,0,4,1,0,0,2,5,0,0,0,0,1,0,1,0,1,326,0,16,342,567
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,367,2,2,331,22,3,10,8,33,111,0,165,3,0,8,17,7,7,1,2,7,0,4,0,0,1,0,1,0,0,741,0,28,769,1191
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,368,1,1,106,10,3,7,4,21,57,0,53,1,0,3,12,2,5,0,1,9,0,0,0,1,1,0,1,0,0,297,0,8,305,452
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,369,1,1,103,13,2,5,6,23,53,0,31,17,0,1,18,4,0,0,0,3,3,0,1,0,3,2,0,2,1,291,0,15,306,448
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,370,1,1,200,11,7,5,5,15,52,0,48,3,0,3,11,3,2,0,0,2,0,0,0,0,0,1,1,0,0,369,0,8,377,489
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,372,1,1,82,5,2,2,0,5,26,0,51,3,1,0,7,2,1,0,0,0,0,0,0,0,1,0,1,0,0,189,0,9,198,252
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,373,1,1,63,17,3,17,4,2,24,0,77,3,0,1,4,2,0,1,0,2,0,0,0,1,3,0,0,0,0,224,0,10,234,411
1,18,NAYARIT,5,SAN BLAS,12,SAN BLAS,374,1,1,20,5,1,1,0,2,19,0,39,4,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,95,0,1,96,178
