CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAN_MLN,NAN,MLN,RSPN,FXMN,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMN,PVEM_PT_MORENA,PVEM_PT_FXMN,PVEM_MORENA_FXMN,PT_MORENA_FXMN,PVEM_PT,PVEM_MORENA,PVEM_FXMN,PT_MORENA,PT_FXMN,MORENA_FXMN,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,534,B,1,0,B,0,2,2,4,10,6,108,91,0,0,0,11,0,0,0,0,0,3,11,0,0,0,0,1,0,0,0,1,250,0,6,256,477,Acta casilla,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,535,B,1,0,B,0,3,1,5,6,10,89,118,1,0,0,4,2,0,0,0,0,2,4,1,1,0,0,1,0,2,0,0,250,0,8,258,463,Acta casilla,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,536,B,1,0,B,0,2,2,2,9,8,102,99,2,0,0,6,1,1,0,0,0,12,1,1,1,1,0,1,0,0,0,1,252,0,5,257,482,Acta casilla,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,537,B,1,0,B,0,6,4,14,18,17,113,125,5,0,0,3,1,2,0,0,7,0,0,0,0,0,0,1,0,1,0,0,317,0,6,323,678,Acta casilla,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,538,B,1,0,B,0,4,6,3,15,13,153,84,7,0,0,2,0,1,0,0,0,2,4,0,2,0,1,2,0,0,0,0,299,0,7,306,619,Acta casilla,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,539,B,1,0,B,0,4,2,8,18,5,195,63,6,0,0,13,1,0,0,0,0,7,6,2,0,0,0,3,0,0,0,0,333,1,9,343,654,Acta casilla,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,540,B,1,0,B,0,5,0,2,5,5,147,46,1,0,0,0,1,0,0,0,0,4,4,1,0,0,0,1,0,0,0,0,222,0,9,231,416,Acta casilla,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,540,C,1,0,C01,0,3,0,3,4,7,125,69,4,0,0,2,3,0,0,0,0,0,2,0,0,0,2,0,0,1,0,2,227,0,11,238,415,Acta casilla,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,541,B,1,0,B,0,1,1,1,8,3,140,65,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,6,232,430,Acta casilla,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,541,C,1,0,C01,0,5,1,4,3,0,122,71,4,0,0,1,0,0,0,0,0,2,5,0,0,1,0,0,0,2,0,0,221,0,10,231,429,Acta casilla,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,542,B,1,0,B,0,1,2,5,13,8,82,104,6,0,0,5,2,0,0,0,0,1,10,0,0,0,0,5,0,2,0,1,247,0,10,257,520,Acta casilla,,,
1,18,NAYARIT,4,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,542,C,1,0,C01,0,7,4,7,15,11,109,96,5,0,0,5,2,0,1,1,0,7,3,0,0,0,0,1,0,1,0,0,275,0,5,280,519,Acta casilla,,,
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,543,B,1,0,B,0,10,9,1,30,16,104,138,6,0,0,2,5,1,0,0,0,0,7,0,0,0,0,4,0,1,0,0,334,1,20,355,577,Acta casilla,,,
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,543,C,1,0,C01,0,8,6,1,15,12,106,113,5,0,0,2,1,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,291,0,6,297,576,Acta casilla,,,
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,544,B,1,0,B,0,7,8,5,17,5,71,94,4,0,0,0,1,1,0,0,0,0,4,0,0,0,0,3,0,0,0,0,220,0,18,238,439,Acta casilla,,,
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,545,B,1,0,B,0,6,4,4,5,20,101,112,5,0,0,7,1,3,1,0,0,0,2,0,0,0,4,3,0,0,0,0,278,0,12,290,540,Acta casilla,,,
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,545,C,1,0,C01,0,2,6,3,12,7,87,100,3,0,0,9,1,1,0,0,0,2,8,0,0,1,1,4,0,1,0,0,248,0,11,259,540,Grupo de recuento,,,
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,546,B,1,0,B,0,2,4,6,17,12,85,81,6,0,0,7,3,0,0,0,0,0,5,2,0,0,4,1,0,0,1,0,236,0,8,244,452,Acta casilla,,,
1,18,NAYARIT,5,SAN BLAS,15,SANTIAGO IXCUINTLA,546,C,1,0,C01,0,3,2,5,18,6,64,88,4,0,0,9,2,0,0,0,0,2,5,0,0,0,1,3,0,2,0,0,214,0,13,227,451,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,547,B,1,0,B,0,10,50,6,28,12,21,85,0,0,0,155,4,6,1,1,0,14,6,0,1,1,4,3,3,0,1,0,412,2,8,422,639,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,548,B,1,0,B,0,4,57,7,45,16,35,101,6,0,0,138,7,7,0,0,1,10,5,0,0,3,0,5,0,3,0,0,450,0,20,470,726,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,549,B,1,0,B,0,9,73,7,50,10,25,123,10,0,0,100,4,5,1,0,0,8,9,0,0,1,0,3,0,1,0,1,440,0,8,448,641,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,550,B,1,0,B,0,10,45,11,40,6,10,97,8,0,0,127,4,7,0,1,1,5,5,0,1,0,0,4,0,0,0,0,382,0,7,389,595,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,550,C,1,0,C01,0,7,51,2,41,8,19,97,5,0,0,95,5,4,0,0,1,8,5,0,1,0,1,4,1,0,0,1,356,0,6,362,594,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,550,C,2,0,C02,0,10,39,6,39,7,11,92,8,0,0,122,7,6,0,1,0,8,5,0,3,1,2,3,0,1,0,1,372,0,11,383,594,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,551,B,1,0,B,0,4,43,6,43,8,8,81,10,0,0,145,4,5,0,0,0,8,3,1,0,0,0,0,0,1,0,0,370,0,6,376,611,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,552,B,1,0,B,0,12,65,5,36,8,10,80,1,0,0,126,5,3,2,0,0,3,4,1,0,3,1,1,1,0,0,2,369,0,14,383,617,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,553,B,1,0,B,0,8,66,6,60,9,24,87,0,0,0,76,3,7,0,1,13,0,0,0,0,0,0,2,0,1,1,1,365,0,4,369,560,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,554,B,1,0,B,0,10,57,7,36,7,19,98,2,0,0,122,6,7,1,0,0,5,9,1,0,1,1,1,1,2,0,1,394,0,8,402,650,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,555,B,1,0,B,0,16,63,3,32,3,12,65,8,0,0,86,4,6,4,1,1,4,1,0,1,1,0,1,0,0,0,0,312,1,6,319,527,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,556,B,1,0,B,0,13,22,2,21,8,5,57,1,0,0,46,2,3,0,0,0,3,1,1,1,0,0,1,0,0,0,0,187,0,4,191,289,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,557,B,1,0,B,0,3,33,3,30,2,13,35,2,0,0,46,0,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,175,0,4,179,264,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,558,B,1,0,B,0,12,33,1,33,5,13,71,5,0,0,45,0,2,1,0,0,11,3,0,3,1,0,3,0,1,0,0,243,0,5,248,360,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,559,B,1,0,B,0,7,10,4,27,8,9,70,2,0,0,119,5,3,0,0,0,10,4,1,3,0,2,0,1,0,0,0,285,0,6,291,470,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,560,B,1,0,B,0,13,30,5,23,2,11,60,7,0,0,53,1,5,0,0,0,8,3,0,0,1,4,0,0,0,0,0,226,0,4,230,361,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,561,B,1,0,B,0,20,73,2,22,5,13,73,5,0,0,80,4,4,0,0,0,2,4,0,0,1,0,2,0,1,0,0,311,0,8,319,506,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,562,B,1,0,B,0,17,67,5,32,6,14,105,5,0,0,114,6,5,0,0,0,11,4,0,2,1,1,4,0,1,0,1,401,0,2,403,648,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,563,B,1,0,B,0,19,54,7,21,7,6,89,0,0,0,136,4,4,0,0,0,5,5,0,1,1,0,1,0,0,0,1,361,0,6,367,550,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,564,B,1,0,B,0,5,27,7,29,9,9,53,4,0,0,130,4,3,0,0,0,6,2,0,2,0,1,2,1,1,0,0,295,0,6,301,450,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,564,C,1,0,C01,0,5,36,5,20,5,10,69,3,0,0,109,4,4,2,0,0,8,1,1,0,0,1,2,0,1,0,0,286,0,7,293,450,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,565,B,1,0,B,0,0,20,2,14,2,9,31,1,0,0,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115,0,3,118,172,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,566,B,1,0,B,0,3,64,1,3,5,2,15,0,0,0,24,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,7,127,167,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,567,B,1,0,B,0,5,120,3,30,5,17,95,1,0,0,175,7,2,0,0,1,2,1,1,1,0,2,1,0,0,0,0,469,0,9,478,723,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,568,B,1,0,B,0,8,58,5,24,8,38,138,2,0,0,104,2,4,2,1,0,1,5,2,1,0,1,1,0,1,0,0,406,0,17,423,631,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,569,B,1,0,B,0,6,27,4,28,7,9,56,0,0,0,77,3,6,1,0,0,3,2,0,0,1,0,0,0,0,0,1,231,0,5,236,298,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,570,B,1,0,B,0,5,48,15,37,6,8,51,4,0,0,119,4,6,0,0,1,5,3,0,0,1,1,3,0,1,0,0,318,0,17,335,485,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,570,C,1,0,C01,0,6,31,2,26,7,8,57,5,0,0,157,2,0,0,1,0,1,4,0,0,1,5,1,0,0,0,0,314,0,2,316,485,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,571,B,1,0,B,0,4,20,4,11,12,10,64,5,0,0,130,3,1,1,0,0,4,4,0,0,0,0,1,0,3,0,0,277,0,11,288,426,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,571,C,1,0,C01,0,11,26,10,12,6,6,72,1,0,0,138,1,3,0,0,0,1,5,0,0,0,0,0,0,4,0,0,296,0,13,309,426,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,572,B,1,0,B,0,8,28,7,38,14,6,97,7,0,0,163,2,0,0,0,1,1,0,0,0,2,1,4,0,1,0,0,380,0,20,400,631,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,573,B,1,0,B,0,5,38,7,23,6,13,109,2,0,0,238,3,1,1,0,0,6,6,0,0,0,1,4,0,3,0,0,466,0,8,474,723,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,574,B,1,0,B,0,4,16,7,24,10,9,89,5,0,0,177,2,1,1,0,0,5,3,0,0,0,0,2,0,2,0,0,357,0,9,366,539,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,575,B,1,0,B,0,5,19,6,23,6,4,58,2,0,0,130,0,1,0,0,0,4,2,0,0,0,0,2,0,0,0,0,262,0,5,267,390,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,575,C,1,0,C01,0,4,18,2,32,1,4,69,0,0,0,91,1,3,1,1,0,2,2,0,0,0,2,1,0,1,0,0,235,0,9,244,390,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,576,B,1,0,B,0,9,18,3,14,9,4,70,0,0,0,100,3,1,0,0,1,3,8,0,0,0,0,0,0,0,0,0,243,0,7,250,384,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,576,C,1,0,C01,0,2,18,1,15,3,5,55,11,0,0,98,1,4,0,0,0,5,16,0,0,1,0,0,1,1,0,0,237,0,2,239,384,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,577,B,1,0,B,0,4,33,1,25,5,11,48,1,0,0,161,3,2,1,0,1,2,2,0,2,5,3,1,1,0,0,0,312,0,11,323,456,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,578,B,1,0,B,0,6,31,1,13,3,21,83,2,0,0,75,7,5,1,0,0,11,1,1,0,1,0,2,0,0,0,1,265,0,9,274,409,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,578,C,1,0,C01,0,7,24,5,20,2,12,75,2,0,0,74,3,2,1,0,0,8,7,1,2,0,1,5,2,1,0,0,254,0,7,261,409,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,579,B,1,0,B,0,13,59,4,27,12,9,111,3,0,0,85,3,6,0,0,1,8,4,1,1,1,3,1,0,0,0,0,352,0,10,362,581,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,580,B,1,0,B,0,1,16,2,60,11,3,89,0,0,0,35,2,4,0,0,0,7,3,1,2,0,3,1,1,2,0,1,244,0,6,250,398,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,580,C,1,0,C01,0,1,14,0,50,11,5,92,0,0,0,52,1,5,1,0,0,4,5,1,2,0,1,0,0,0,0,0,245,0,4,249,397,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,581,B,1,0,B,0,4,77,8,48,3,6,60,2,0,0,72,3,6,0,0,2,1,2,0,3,0,1,1,1,2,0,1,303,0,7,310,470,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,582,B,1,0,B,0,9,12,6,28,5,12,122,4,0,0,65,11,0,0,0,0,5,3,2,0,0,1,0,0,1,0,0,286,0,10,296,492,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,582,C,1,0,C01,0,6,26,4,18,5,12,139,7,0,0,36,4,3,1,0,0,10,4,1,3,2,0,1,0,2,0,2,286,0,9,295,491,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,583,B,1,0,B,0,11,89,10,12,8,1,37,1,0,0,55,3,23,0,0,2,4,2,0,1,0,1,1,0,0,0,0,261,0,5,266,387,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,583,C,1,0,C01,0,16,74,9,3,3,3,36,0,0,0,48,0,34,0,0,1,6,5,0,0,0,1,0,0,1,0,0,240,0,11,251,386,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,584,B,1,0,B,0,28,208,9,17,0,8,47,4,0,0,80,2,29,5,0,4,5,5,0,2,1,0,1,0,1,0,0,456,0,25,481,690,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,585,B,1,0,B,0,20,137,15,12,0,3,37,5,0,0,66,0,20,1,0,2,1,1,0,1,0,0,2,0,0,0,0,323,0,11,334,512,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,586,B,1,0,B,0,13,156,24,22,3,13,35,0,0,0,79,0,18,4,1,1,1,1,0,1,0,0,5,1,0,0,0,378,0,21,399,590,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,587,B,1,0,B,0,73,42,5,21,2,32,72,3,0,0,137,0,6,2,1,0,6,8,0,1,0,1,3,0,3,0,0,418,0,19,437,666,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,588,B,1,0,B,0,6,27,4,27,2,5,66,8,0,0,90,2,5,0,0,0,5,7,1,0,0,1,1,0,2,0,0,259,0,8,267,428,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,588,C,1,0,C01,0,5,29,2,32,5,7,78,5,0,0,82,4,0,0,0,0,2,6,1,0,0,1,1,0,0,0,1,261,0,12,273,427,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,589,B,1,0,B,0,4,29,0,21,0,15,45,2,0,0,18,3,2,1,0,0,2,2,0,0,0,0,2,0,0,1,0,147,0,6,153,256,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,590,B,1,0,B,0,12,16,6,12,1,0,27,2,0,0,37,2,2,1,0,0,1,1,0,0,0,1,2,0,0,0,0,123,0,6,129,197,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,591,B,1,0,B,0,7,17,3,32,12,25,94,0,0,0,193,4,6,3,1,0,8,7,1,2,2,1,7,0,0,2,0,427,0,12,439,736,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,592,B,1,0,B,0,3,20,2,8,2,2,40,1,0,0,27,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,116,0,7,123,148,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,593,B,1,0,B,0,4,88,2,26,8,10,84,0,0,0,58,6,5,0,1,1,2,0,0,1,0,2,1,3,0,0,0,302,0,8,310,479,Acta casilla,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,594,B,1,0,B,0,8,31,7,11,5,9,49,1,0,0,91,4,0,0,0,0,3,4,0,1,1,0,2,1,2,1,1,232,0,5,237,335,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,595,B,1,0,B,0,7,7,0,5,5,109,45,0,0,0,53,2,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,240,0,11,251,361,Grupo de recuento,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,596,B,1,0,B,0,3,21,5,17,2,22,33,0,0,0,48,1,3,0,0,0,0,1,0,0,0,1,3,0,1,0,0,161,0,6,167,285,Grupo de recuento,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,597,B,1,0,B,0,40,17,4,11,6,121,77,9,0,0,12,6,5,1,0,0,2,9,0,0,0,2,4,0,3,0,0,329,0,15,344,595,Grupo de recuento,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,597,C,1,0,C01,0,17,21,8,17,8,124,81,22,0,0,8,1,6,0,1,0,2,6,0,0,0,0,0,0,0,1,0,323,0,7,330,594,Acta casilla,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,599,B,1,0,B,0,11,13,5,6,4,62,48,7,0,0,4,0,0,0,0,0,1,4,0,0,0,0,1,0,1,0,0,167,0,12,179,429,Grupo de recuento,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,599,C,1,0,C01,0,12,14,2,4,0,69,58,4,0,0,2,1,1,0,0,0,4,6,0,2,2,1,2,0,0,0,1,185,0,11,196,428,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,600,B,1,0,B,0,19,14,7,17,9,119,92,11,0,0,10,4,2,0,0,1,5,7,0,0,0,0,2,0,0,0,0,319,0,9,328,722,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,600,C,1,0,C01,0,25,22,5,12,8,119,97,14,0,0,13,2,6,0,0,0,2,12,0,0,0,3,3,0,3,0,1,347,0,8,355,721,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,601,B,1,0,B,0,28,16,3,6,8,87,98,16,0,0,12,3,0,1,0,1,1,5,1,1,2,0,7,0,1,0,0,297,0,11,308,668,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,601,C,1,0,C01,0,18,10,10,18,10,88,87,17,0,0,12,4,1,1,0,0,3,8,0,0,0,0,4,0,1,0,0,292,1,14,307,667,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,601,C,2,0,C02,0,29,10,6,12,7,84,101,16,0,0,21,4,2,2,0,0,3,15,1,0,1,0,0,0,1,0,0,315,0,11,326,667,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,601,C,3,0,C03,0,14,18,6,7,8,69,111,19,0,0,19,4,1,1,0,0,3,6,0,0,0,1,2,0,1,0,1,291,0,11,302,667,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,602,B,1,0,B,0,46,30,9,20,10,91,124,27,0,0,23,3,9,1,0,1,0,8,0,0,0,2,1,0,4,0,0,409,0,15,424,672,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,602,C,1,0,C01,0,39,46,7,17,10,110,122,33,0,0,16,8,7,1,0,0,4,5,0,0,0,2,4,0,2,0,1,434,0,14,448,671,Acta casilla,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,603,B,1,0,B,0,22,21,5,18,8,93,102,9,0,0,9,4,3,0,0,0,3,6,1,0,0,0,5,0,2,0,1,312,1,13,326,607,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,603,C,1,0,C01,0,16,12,1,14,6,89,105,16,0,0,17,4,0,0,0,0,3,11,0,0,0,0,1,0,3,0,0,298,0,7,305,607,Acta casilla,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,604,B,1,0,B,0,10,19,3,12,10,105,122,14,0,0,21,1,6,0,0,0,4,6,0,1,1,2,4,1,1,0,2,345,0,10,355,734,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,604,C,1,0,C01,0,20,13,4,12,8,119,102,18,0,0,16,4,0,0,0,0,4,2,0,0,0,0,2,0,2,0,1,327,0,11,338,734,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,605,B,1,0,B,0,36,23,5,16,12,85,110,22,0,0,11,4,6,1,0,0,2,10,0,0,1,1,2,0,1,0,0,348,0,15,363,736,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,605,C,1,0,C01,0,15,10,6,19,5,109,104,16,0,0,13,2,1,0,0,0,1,14,1,0,0,0,1,0,1,0,0,318,0,14,332,735,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,606,B,1,0,B,0,23,25,6,13,5,99,92,25,0,0,15,2,3,0,1,0,3,9,0,1,0,1,8,0,0,0,1,332,1,10,343,660,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,606,C,1,0,C01,0,23,37,2,14,5,115,106,8,0,0,21,1,3,4,0,0,0,11,0,0,0,0,3,0,1,0,0,354,0,9,363,659,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,607,B,1,0,B,0,21,21,5,15,8,101,78,11,0,0,10,7,3,0,0,0,5,3,2,0,1,1,4,0,0,0,0,296,0,17,313,738,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,607,C,1,0,C01,0,18,16,5,23,9,114,96,10,0,0,6,1,2,0,0,0,3,5,1,0,1,0,1,0,0,0,0,311,0,2,313,738,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,607,C,2,0,C02,0,6,23,10,27,7,138,88,10,0,0,21,1,1,0,0,0,4,3,0,0,0,0,3,0,0,0,0,342,0,17,359,738,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,607,C,3,0,C03,0,17,13,6,14,9,117,84,9,0,0,18,2,6,1,0,0,0,9,0,0,0,2,2,0,1,0,1,311,1,19,331,738,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,607,E,1,0,E01,0,18,18,3,4,7,77,71,10,0,0,11,2,4,1,0,0,1,5,0,1,0,1,0,0,1,0,0,235,0,8,243,510,Grupo de recuento,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,607,E,1,1,E01C01,0,32,11,6,6,5,73,68,9,0,0,12,2,2,0,0,0,1,6,0,0,1,0,1,0,0,0,0,235,0,3,238,510,Grupo de recuento,,,
1,18,NAYARIT,10,TEPIC,17,TEPIC,610,B,1,0,B,0,30,42,13,9,9,94,79,25,0,0,19,1,3,0,1,0,3,4,0,0,0,0,3,0,0,0,0,335,0,8,343,536,Grupo de recuento,,,
1,18,NAYARIT,10,TEPIC,17,TEPIC,610,C,1,0,C01,0,34,19,6,12,5,93,77,20,0,0,25,2,6,1,0,0,5,8,0,0,1,0,0,0,0,0,0,314,2,2,318,536,Grupo de recuento,,,
1,18,NAYARIT,10,TEPIC,17,TEPIC,610,C,2,0,C02,0,41,22,7,5,5,102,91,22,0,0,28,3,6,1,1,0,4,10,0,0,0,0,2,0,0,0,0,350,0,10,360,535,Grupo de recuento,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,612,B,1,0,B,0,36,34,4,14,9,114,101,21,0,0,18,1,6,0,0,0,5,13,0,0,1,0,1,0,4,0,0,382,1,5,388,657,Grupo de recuento,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,612,C,1,0,C01,0,37,28,11,19,11,123,87,25,0,0,12,7,5,2,0,0,4,4,0,0,0,1,0,0,0,0,0,376,0,11,387,657,Grupo de recuento,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,612,C,2,0,C02,0,49,28,4,11,11,124,96,30,0,0,11,1,7,2,1,0,0,6,8,0,0,0,0,0,1,0,0,390,2,15,407,657,Grupo de recuento,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,613,B,1,0,B,0,44,40,12,11,10,99,82,29,0,0,27,3,9,2,1,0,2,4,0,0,0,0,1,0,2,0,0,378,0,0,378,594,Grupo de recuento,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,613,C,1,0,C01,0,44,33,10,15,9,98,97,24,0,0,29,2,6,1,0,0,4,1,0,1,1,1,1,0,0,0,0,377,0,8,385,594,Grupo de recuento,,,
