CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,CP,MC,MORENA,NASLP,ML,PES,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CAD_IND1,CAD_IND2,CAD_IND3,CAD_IND4,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1275,3,3,86,41,16,528,0,16,87,266,181,0,27,12,4,0,0,0,0,0,0,0,0,0,0,1264,0,61,1325,2115
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1276,3,3,97,51,11,569,0,16,88,242,11,0,28,15,3,0,0,0,0,0,0,0,0,0,0,1131,1,72,1204,1907
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1277,1,1,15,17,1,154,0,3,25,94,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,321,1,24,346,605
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1278,3,3,46,43,13,657,0,9,52,194,8,0,18,3,1,0,0,0,0,0,0,0,0,0,0,1044,1,69,1114,1814
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1279,3,3,43,30,9,617,0,18,23,113,14,0,3,7,2,0,0,0,0,0,0,0,0,0,0,879,0,38,917,1602
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1280,2,2,32,25,6,179,0,16,16,173,42,0,2,7,1,1,0,0,0,0,0,0,0,0,0,500,0,23,523,1458
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1281,2,2,29,20,17,245,0,3,8,65,228,0,3,5,1,1,0,0,0,0,0,0,0,0,0,625,0,25,650,942
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1282,2,2,30,18,8,304,0,5,11,94,113,0,2,7,1,0,0,0,0,0,0,0,0,0,0,593,0,37,630,1490
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1283,3,3,29,26,4,501,0,8,35,139,54,0,16,6,1,1,0,0,0,0,0,0,0,0,0,820,2,36,858,1582
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1284,2,2,42,16,1,295,0,5,26,109,15,0,16,2,0,0,0,0,0,0,0,0,0,0,0,527,0,17,544,1152
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1285,3,3,109,48,7,544,0,14,72,231,33,0,20,13,1,0,0,0,0,0,0,0,0,0,0,1092,0,51,1143,1602
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1286,3,3,135,52,11,562,0,20,66,227,35,0,29,13,1,0,0,0,0,0,0,0,0,0,0,1151,0,42,1193,1748
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1287,10,10,328,99,33,1839,0,57,164,699,79,0,67,31,8,1,1,0,0,0,0,0,0,0,0,3406,5,157,3568,6779
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1288,10,10,168,94,23,1836,0,66,138,907,64,0,48,21,3,0,0,0,0,0,0,0,0,0,0,3368,0,142,3510,7206
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1290,2,2,37,18,227,187,0,19,91,102,12,0,13,4,0,0,0,0,0,0,0,0,0,0,0,710,0,29,739,1226
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1291,3,3,60,32,5,587,0,18,63,236,20,0,32,7,3,0,0,0,0,0,0,0,0,0,0,1063,0,41,1104,1504
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1292,3,3,55,31,10,589,0,13,67,240,17,0,25,5,0,0,0,0,0,0,0,0,0,0,0,1052,0,34,1086,1831
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1293,4,4,132,66,7,562,0,12,82,363,23,0,20,8,2,1,0,0,0,0,0,0,0,0,0,1278,0,49,1327,2542
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1294,3,3,86,41,24,482,0,12,39,218,22,0,13,8,1,0,1,0,0,0,0,0,0,0,0,947,1,34,982,1607
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1295,2,2,38,22,2,419,0,4,50,130,9,0,9,3,1,0,0,0,0,0,0,0,0,0,0,687,1,38,726,1230
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1296,3,3,108,53,9,646,0,7,102,209,13,0,21,9,1,0,0,0,0,0,0,0,0,0,0,1178,3,53,1234,1540
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1297,4,4,200,65,15,760,0,12,131,267,11,0,31,18,0,1,0,0,0,0,0,0,0,0,0,1511,4,57,1572,1666
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1298,2,2,88,23,7,435,0,7,66,151,18,0,11,6,1,1,0,0,0,0,0,0,0,0,0,814,0,49,863,1216
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,7,7,327,96,27,1320,0,15,214,584,56,0,49,26,11,0,0,0,0,0,0,0,0,0,0,2725,2,102,2829,5210
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1300,3,3,122,26,14,628,0,7,101,235,9,0,30,7,2,2,0,0,0,0,0,0,0,0,0,1183,0,67,1250,1865
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1301,3,3,79,23,10,639,0,8,68,222,16,0,22,9,0,0,0,0,0,0,0,0,0,0,0,1096,0,45,1141,2209
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1302,2,2,27,7,5,488,0,5,49,132,7,0,16,4,1,1,0,0,0,0,0,0,0,0,0,742,1,27,770,1467
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,5,5,130,45,16,902,0,18,128,392,25,0,34,21,10,0,1,0,0,0,0,0,0,0,0,1722,4,73,1799,3220
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,7,7,165,84,20,1440,0,39,217,442,28,0,43,16,4,0,2,0,0,0,0,0,0,0,0,2500,3,109,2612,5056
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1306,2,2,28,12,6,356,0,6,34,126,10,0,11,10,0,0,0,0,0,0,0,0,0,0,0,599,0,33,632,1372
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1307,1,1,15,5,5,192,0,1,18,64,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0,312,0,18,330,660
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1308,1,1,32,11,4,201,0,6,23,7,8,0,9,3,0,0,0,0,0,0,0,0,0,0,0,304,1,18,323,697
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1815,2,2,36,18,5,435,0,8,31,139,14,0,16,6,2,1,0,0,0,0,0,0,0,0,0,711,0,39,750,1056
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1816,3,3,59,25,11,636,0,12,62,259,16,0,21,11,1,0,0,0,0,0,0,0,0,0,0,1113,1,32,1146,2141
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1817,4,4,78,32,10,926,0,14,89,276,10,0,30,7,2,0,0,0,0,0,0,0,0,0,0,1474,1,71,1546,2263
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1818,2,2,29,11,6,465,0,5,41,123,10,0,19,6,1,0,0,0,0,0,0,0,0,0,0,716,0,37,753,1381
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1819,2,2,39,28,4,423,0,8,49,137,8,0,10,4,0,0,0,0,0,0,0,0,0,0,0,710,1,36,747,1321
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1821,4,4,96,52,12,910,0,16,112,306,20,0,19,17,5,1,0,0,0,0,0,0,0,0,0,1566,0,75,1641,2542
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1822,3,3,64,25,9,599,0,13,69,174,17,0,15,6,1,0,0,0,0,0,0,0,0,0,0,992,1,79,1072,2228
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1823,3,3,45,37,4,658,0,11,86,199,6,0,20,5,0,0,0,0,0,0,0,0,0,0,0,1071,0,59,1130,2198
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1824,4,4,83,45,11,668,0,10,115,336,18,0,24,15,6,0,0,0,0,0,0,0,0,0,0,1331,1,57,1389,2757
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1825,3,3,47,33,7,594,0,10,82,290,17,0,13,12,4,0,0,0,0,0,0,0,0,0,0,1109,5,54,1168,2095
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1826,3,3,81,28,10,511,0,11,71,209,10,0,24,10,1,0,0,0,0,0,0,0,0,0,0,966,0,71,1037,1964
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1827,2,2,30,18,8,324,0,10,41,88,3,0,16,10,0,0,0,0,0,0,0,0,0,0,0,548,0,32,580,1278
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1835,3,3,52,43,23,434,0,8,76,233,11,0,20,9,4,2,0,0,0,0,0,0,0,0,0,915,3,37,955,2244
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1836,3,3,28,14,11,732,0,13,40,159,9,0,13,1,2,1,0,0,0,0,0,0,0,0,0,1023,2,61,1086,1965
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1837,4,4,108,58,16,762,0,14,96,289,23,0,34,11,1,1,0,0,0,0,0,0,0,0,0,1413,0,73,1486,2751
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1838,4,4,214,72,9,647,0,10,134,318,41,0,46,31,2,1,0,0,0,0,0,0,0,0,0,1525,3,83,1611,2414
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1839,3,3,187,56,13,467,0,13,89,263,28,0,21,17,4,0,0,0,0,0,0,0,0,0,0,1158,0,57,1215,2204
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1840,4,4,325,103,15,549,0,18,137,314,35,0,27,25,2,2,0,0,0,0,0,0,0,0,0,1552,2,61,1615,2521
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1841,4,4,82,37,13,770,0,19,105,341,34,0,37,19,3,1,0,0,0,0,0,0,0,0,0,1461,0,75,1536,2283
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1864,5,5,102,41,10,834,0,18,89,319,23,0,22,14,5,0,0,0,0,0,0,0,0,0,0,1477,3,65,1545,3197
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1865,3,3,96,34,12,622,0,16,78,265,34,0,17,6,1,1,0,0,0,0,0,0,0,0,0,1182,2,57,1241,2244
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1866,3,3,57,23,9,638,0,12,69,196,14,0,11,8,4,0,0,0,0,0,0,0,0,0,0,1041,0,80,1121,2235
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1867,4,4,44,37,12,820,0,10,74,254,14,0,19,6,5,0,0,0,0,0,0,0,0,0,0,1295,3,89,1387,2551
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1868,4,4,47,22,11,677,0,16,60,238,13,0,20,7,4,0,0,0,0,0,0,0,0,0,0,1115,2,70,1187,2362
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1869,3,3,67,18,16,642,0,9,70,230,14,0,21,11,2,0,0,0,0,0,0,0,0,0,0,1100,0,100,1200,2215
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1870,4,4,85,38,13,586,0,15,123,360,24,0,27,11,1,0,0,0,0,0,0,0,0,0,0,1283,1,103,1387,2578
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,136,2,2,160,47,5,353,4,0,52,44,0,0,8,19,2,3,0,18,2,6,1,0,0,0,0,724,0,26,750,1267
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,137,2,2,209,70,13,237,5,0,20,38,0,1,7,30,3,0,0,23,6,5,0,0,0,0,0,667,0,9,676,1106
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,138,1,1,113,64,12,139,4,0,23,23,0,0,2,8,2,0,0,6,1,2,0,0,0,0,0,399,0,18,417,677
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,139,3,3,304,123,26,453,5,0,29,66,0,2,32,33,8,0,1,30,4,12,1,0,0,0,0,1129,0,37,1166,1934
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,140,2,2,202,104,6,256,4,0,48,29,0,1,6,30,2,2,0,14,4,4,0,0,0,0,0,712,0,23,735,1278
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,141,3,3,272,106,11,371,4,0,55,67,0,4,17,35,3,0,0,25,8,11,0,0,0,0,0,989,0,43,1032,1705
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,142,2,2,204,82,5,298,5,0,33,33,0,2,4,23,6,1,0,16,1,3,0,0,0,0,0,716,0,20,736,1230
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,143,3,3,294,121,14,390,12,0,33,50,0,4,17,38,3,1,0,34,4,10,0,0,0,0,0,1025,1,43,1069,1798
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,144,3,3,352,120,10,411,9,0,36,61,0,0,17,39,5,0,1,26,5,7,0,0,0,0,0,1099,1,46,1146,1851
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,145,1,1,5,10,0,53,4,0,4,11,0,0,1,2,1,0,1,0,3,0,0,0,0,0,0,95,0,7,102,177
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,147,1,1,40,20,2,131,0,0,11,9,0,0,3,5,2,1,0,4,2,7,0,0,0,0,0,237,0,13,250,468
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,148,1,1,67,20,1,60,0,0,5,5,0,0,0,10,0,1,0,4,1,0,1,0,0,0,0,175,0,8,183,382
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,149,1,1,9,10,0,57,0,0,0,4,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,85,0,3,88,135
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,150,1,1,31,5,0,33,1,0,1,8,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,84,0,3,87,161
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,151,1,1,22,5,0,50,0,0,1,4,0,0,1,3,2,0,0,3,0,2,0,0,0,0,0,93,0,2,95,132
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,152,2,2,121,28,4,174,4,0,10,21,0,0,1,20,4,1,0,7,1,2,1,0,0,0,0,399,0,45,444,918
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,153,1,1,38,15,2,53,2,0,7,9,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,137,0,8,145,267
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,154,1,1,14,4,1,70,1,0,4,5,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,107,0,7,114,168
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,155,1,1,41,1,0,80,0,0,1,13,0,1,0,8,0,0,0,5,0,7,0,0,0,0,0,157,0,15,172,349
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,156,1,1,74,28,1,136,2,0,27,22,0,0,0,8,9,0,0,5,1,8,0,0,0,0,0,321,0,19,340,711
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,158,1,1,84,12,2,40,2,0,2,6,0,1,0,12,1,1,0,1,0,2,0,0,0,0,0,166,0,10,176,364
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,160,1,1,12,4,4,87,1,0,0,7,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,121,0,2,123,206
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,161,1,1,68,24,1,128,4,0,4,4,0,0,1,6,4,0,0,5,1,4,0,0,0,0,0,254,0,9,263,532
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,162,1,1,25,6,0,32,0,0,14,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,83,0,3,86,127
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,163,1,1,49,13,1,138,2,0,25,5,0,0,2,2,2,2,1,6,7,8,0,0,0,0,0,263,0,11,274,427
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,164,1,1,23,8,0,48,1,0,2,3,0,0,1,2,1,0,0,3,0,4,0,0,0,0,0,96,0,5,101,168
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,220,3,3,57,37,5,253,36,3,199,277,6,0,0,9,2,0,0,46,8,9,3,0,0,0,0,950,0,21,971,1887
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,221,3,3,119,27,4,235,36,2,185,274,6,0,0,19,4,4,0,50,12,14,3,0,0,0,0,994,0,20,1014,1923
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,222,4,4,139,33,12,360,59,8,205,384,12,0,0,19,6,3,1,85,20,27,16,0,0,0,0,1389,1,38,1428,2940
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,223,2,2,85,19,1,102,24,2,129,142,3,0,0,6,0,0,0,32,2,15,4,0,0,0,0,566,0,11,577,957
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,224,2,2,72,12,4,117,27,0,167,131,2,0,0,7,2,0,0,35,2,5,4,0,0,0,0,587,0,16,603,1137
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,225,7,7,363,72,29,400,109,9,856,690,55,0,0,52,5,1,1,121,24,30,22,0,0,0,0,2839,0,58,2897,5094
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,226,3,3,169,29,11,125,45,10,276,308,16,0,0,27,3,0,0,34,7,7,9,0,0,0,0,1076,0,21,1097,2040
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,227,4,4,222,15,13,187,55,12,191,312,13,0,0,20,5,6,0,29,14,30,6,0,0,0,0,1130,0,48,1178,2529
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,228,3,3,122,12,9,175,29,17,348,251,27,0,0,11,2,0,0,40,3,8,11,0,0,0,0,1065,0,27,1092,2085
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,229,2,2,69,12,8,79,15,3,131,105,12,0,0,11,2,1,0,14,2,5,2,0,0,0,0,471,0,13,484,887
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,230,3,3,126,13,9,141,39,4,342,190,20,0,0,9,1,5,0,31,8,8,7,0,0,0,0,953,0,33,986,1881
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,231,2,2,73,14,3,122,10,0,237,108,36,0,0,4,0,0,0,12,3,4,1,0,0,0,0,627,0,9,636,1132
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,232,3,3,106,18,17,62,38,1,260,172,31,0,0,15,2,0,0,16,9,10,6,0,0,0,0,763,0,19,782,1639
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,233,2,2,77,7,10,105,13,3,213,138,17,0,0,7,2,0,0,28,2,13,6,0,0,0,0,641,0,24,665,1248
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,234,3,3,151,24,17,151,26,1,274,182,17,0,0,11,2,2,1,45,9,19,69,0,0,0,0,1001,0,38,1039,2069
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,235,1,1,18,7,0,13,3,1,2,11,2,0,0,1,1,1,0,2,6,2,0,0,0,0,0,70,0,6,76,150
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,236,1,1,33,16,3,52,5,1,14,26,3,0,0,4,0,0,1,4,1,1,1,0,0,0,0,165,0,11,176,354
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,237,1,1,8,9,4,39,11,0,1,52,1,0,0,3,0,0,0,6,0,1,0,0,0,0,0,135,0,5,140,273
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,238,1,1,12,24,2,13,7,1,23,23,1,0,0,5,0,0,0,5,1,0,0,0,0,0,0,117,0,2,119,199
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,239,1,1,7,5,2,6,8,1,3,13,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,51,0,4,55,108
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,240,1,1,12,7,6,15,7,4,19,20,3,0,0,1,1,1,0,5,1,0,0,0,0,0,0,102,0,5,107,207
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,241,1,1,45,26,5,87,1,3,57,113,4,0,0,10,2,0,0,14,4,6,4,0,0,0,0,381,0,29,410,742
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,242,1,1,19,3,0,89,6,0,52,40,1,0,0,2,2,0,0,10,5,6,2,0,0,0,0,237,0,16,253,562
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,243,3,3,107,46,11,190,34,1,69,192,2,0,0,20,3,3,0,45,12,17,5,0,0,0,0,757,0,39,796,1542
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,244,1,1,7,15,0,51,3,2,65,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,158,0,6,164,316
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,245,1,1,17,18,4,109,17,0,53,92,7,0,0,0,0,0,0,4,2,6,0,0,0,0,0,329,0,25,354,612
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,246,2,2,91,20,2,288,27,1,56,199,2,0,0,9,2,0,0,38,10,17,5,0,0,0,0,767,0,30,797,1439
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,247,2,2,106,29,6,149,27,3,45,181,0,0,0,16,7,1,0,38,4,9,2,0,0,0,0,623,0,14,637,1227
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,248,2,2,43,9,1,131,21,0,44,128,1,0,0,8,3,0,0,43,16,10,3,0,0,0,0,461,0,13,474,872
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,249,1,1,14,8,2,77,12,7,46,40,2,0,0,2,0,0,0,12,5,1,5,0,0,0,0,233,0,12,245,495
2,24,SAN LUIS POTOSI,11,RIOVERDE,11,CIUDAD FERNANDEZ,250,1,1,11,8,2,62,5,2,22,47,2,0,0,0,1,0,0,7,4,4,0,0,0,0,0,177,0,21,198,444
2,24,SAN LUIS POTOSI,11,RIOVERDE,19,LAGUNILLAS,478,1,1,0,0,0,1,1,0,44,3,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,105,0,7,112,181
