CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,CP,MC,MORENA,NASLP,ML,PES,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CAD_IND1,CAD_IND2,CAD_IND3,CAD_IND4,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1297,S,1,0,S01,0,50,18,2,160,0,5,39,69,3,0,9,6,0,0,0,0,0,0,0,0,0,0,0,361,0,15,376,0,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1298,B,1,0,B,0,50,7,1,216,0,1,36,76,11,0,3,2,0,0,0,0,0,0,0,0,0,0,0,403,0,19,422,608,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1298,C,1,0,C01,0,38,16,6,219,0,6,30,75,7,0,8,4,1,1,0,0,0,0,0,0,0,0,0,411,0,30,441,608,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,B,1,0,B,0,65,21,7,143,0,3,39,82,10,0,6,8,3,0,0,0,0,0,0,0,0,0,0,387,0,19,406,745,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C,1,0,C01,0,59,18,4,167,0,2,35,90,12,0,5,0,6,0,0,0,0,0,0,0,0,0,0,398,0,11,409,745,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C,2,0,C02,0,66,19,6,158,0,0,26,93,8,0,14,7,0,0,0,0,0,0,0,0,0,0,0,397,0,20,417,744,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C,3,0,C03,0,56,13,0,194,0,0,38,83,11,0,8,5,2,0,0,0,0,0,0,0,0,0,0,410,0,13,423,744,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C,4,0,C04,0,20,3,3,221,0,1,23,74,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,356,0,18,374,744,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C,5,0,C05,0,21,7,4,236,0,3,20,76,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,374,0,8,382,744,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C,6,0,C06,0,40,15,3,201,0,6,33,86,8,0,5,6,0,0,0,0,0,0,0,0,0,0,0,403,2,13,418,744,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1300,B,1,0,B,0,65,16,7,186,0,2,36,71,3,0,6,5,2,0,0,0,0,0,0,0,0,0,0,399,0,29,428,622,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1300,C,1,0,C01,0,40,8,3,208,0,3,34,80,6,0,17,2,0,0,0,0,0,0,0,0,0,0,0,401,0,20,421,622,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1300,C,2,0,C02,0,17,2,4,234,0,2,31,84,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,383,0,18,401,621,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1301,B,1,0,B,0,17,5,2,219,0,5,21,70,5,0,6,2,0,0,0,0,0,0,0,0,0,0,0,352,0,11,363,737,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1301,C,1,0,C01,0,14,4,1,206,0,1,19,76,5,0,5,3,0,0,0,0,0,0,0,0,0,0,0,334,0,12,346,736,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1301,C,2,0,C02,0,48,14,7,214,0,2,28,76,6,0,11,4,0,0,0,0,0,0,0,0,0,0,0,410,0,22,432,736,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1302,B,1,0,B,0,12,4,1,225,0,2,27,61,4,0,9,2,1,1,0,0,0,0,0,0,0,0,0,349,0,13,362,734,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1302,C,1,0,C01,0,15,3,4,263,0,3,22,71,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,393,1,14,408,733,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,B,1,0,B,0,13,6,2,178,0,4,35,67,4,0,7,2,0,0,1,0,0,0,0,0,0,0,0,319,0,13,332,644,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,C,1,0,C01,0,17,6,7,196,0,3,15,76,8,0,9,3,7,0,0,0,0,0,0,0,0,0,0,347,0,15,362,644,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,C,2,0,C02,0,42,13,1,161,0,1,25,79,4,0,10,7,1,0,0,0,0,0,0,0,0,0,0,344,0,18,362,644,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,C,3,0,C03,0,43,13,3,166,0,6,39,75,3,0,4,7,2,0,0,0,0,0,0,0,0,0,0,361,2,13,376,644,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,C,4,0,C04,0,15,7,3,201,0,4,14,95,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,351,2,14,367,644,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,B,1,0,B,0,13,7,3,213,0,3,27,68,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,342,0,13,355,723,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C,1,0,C01,0,23,2,6,188,0,5,16,71,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,316,2,11,329,723,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C,2,0,C02,0,28,16,2,214,0,1,33,81,4,0,8,3,1,0,0,0,0,0,0,0,0,0,0,391,0,17,408,722,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C,3,0,C03,0,22,17,1,227,0,5,21,79,11,0,9,3,1,0,2,0,0,0,0,0,0,0,0,398,0,17,415,722,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C,4,0,C04,0,23,14,1,218,0,17,77,10,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,371,1,19,391,722,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C,5,0,C05,0,23,10,2,187,0,4,18,55,2,0,9,2,0,0,0,0,0,0,0,0,0,0,0,312,0,11,323,722,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C,6,0,C06,0,33,18,5,193,0,4,25,78,3,0,5,5,1,0,0,0,0,0,0,0,0,0,0,370,0,21,391,722,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1306,B,1,0,B,0,15,7,2,180,0,3,20,54,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,293,0,18,311,686,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1306,C,1,0,C01,0,13,5,4,176,0,3,14,72,5,0,8,6,0,0,0,0,0,0,0,0,0,0,0,306,0,15,321,686,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1307,B,1,0,B,0,15,5,5,192,0,1,18,64,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0,312,0,18,330,660,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1308,B,1,0,B,0,32,11,4,201,0,6,23,7,8,0,9,3,0,0,0,0,0,0,0,0,0,0,0,304,1,18,323,697,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1815,B,1,0,B,0,15,8,4,216,0,4,16,67,6,0,7,2,0,0,0,0,0,0,0,0,0,0,0,345,0,20,365,528,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1815,C,1,0,C01,0,21,10,1,219,0,4,15,72,8,0,9,4,2,1,0,0,0,0,0,0,0,0,0,366,0,19,385,528,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1816,B,1,0,B,0,19,14,1,226,0,3,10,73,8,0,6,6,0,0,0,0,0,0,0,0,0,0,0,366,0,19,385,714,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1816,C,1,0,C01,0,23,5,4,203,0,5,29,104,4,0,10,4,0,0,0,0,0,0,0,0,0,0,0,391,0,0,391,714,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1816,C,2,0,C02,0,17,6,6,207,0,4,23,82,4,0,5,1,1,0,0,0,0,0,0,0,0,0,0,356,1,13,370,713,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1817,B,1,0,B,0,14,11,1,218,0,3,26,87,4,0,8,3,1,0,0,0,0,0,0,0,0,0,0,376,0,16,392,566,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1817,C,1,0,C01,0,20,6,1,232,0,0,16,60,2,0,10,3,1,0,0,0,0,0,0,0,0,0,0,351,1,20,372,566,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1817,C,2,0,C02,0,23,10,3,237,0,4,25,63,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,373,0,16,389,566,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1817,C,3,0,C03,0,21,5,5,239,0,7,22,66,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,374,0,19,393,565,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1818,B,1,0,B,0,13,5,2,248,0,2,19,62,6,0,6,2,0,0,0,0,0,0,0,0,0,0,0,365,0,22,387,691,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1818,C,1,0,C01,0,16,6,4,217,0,3,22,61,4,0,13,4,1,0,0,0,0,0,0,0,0,0,0,351,0,15,366,690,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1819,B,1,0,B,0,22,13,1,209,0,3,22,74,7,0,5,2,0,0,0,0,0,0,0,0,0,0,0,358,1,18,377,661,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1819,C,1,0,C01,0,17,15,3,214,0,5,27,63,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,352,0,18,370,660,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1821,B,1,0,B,0,27,6,10,233,0,4,39,84,10,0,5,2,1,0,0,0,0,0,0,0,0,0,0,421,0,20,441,636,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1821,C,1,0,C01,0,25,28,1,247,0,3,24,74,5,0,7,2,2,0,0,0,0,0,0,0,0,0,0,418,0,18,436,636,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1821,C,2,0,C02,0,16,9,1,227,0,5,27,73,1,0,4,6,1,1,0,0,0,0,0,0,0,0,0,371,0,24,395,635,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1821,C,3,0,C03,0,28,9,0,203,0,4,22,75,4,0,3,7,1,0,0,0,0,0,0,0,0,0,0,356,0,13,369,635,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1822,B,1,0,B,0,10,6,3,185,0,3,29,66,7,0,3,4,1,0,0,0,0,0,0,0,0,0,0,317,0,35,352,743,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1822,C,1,0,C01,0,15,8,3,197,0,3,17,56,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,311,0,21,332,743,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1822,C,2,0,C02,0,39,11,3,217,0,7,23,52,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,364,1,23,388,742,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1823,B,1,0,B,0,12,12,2,229,0,4,24,50,2,0,11,3,0,0,0,0,0,0,0,0,0,0,0,349,0,20,369,733,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1823,C,1,0,C01,0,13,15,1,205,0,3,34,73,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,352,0,17,369,733,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1823,C,2,0,C02,0,20,10,1,224,0,4,28,76,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,370,0,22,392,732,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1824,B,1,0,B,0,25,5,3,154,0,2,30,80,9,0,7,2,0,0,0,0,0,0,0,0,0,0,0,317,1,16,334,690,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1824,C,1,0,C01,0,20,13,3,171,0,2,32,91,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,343,0,17,360,689,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1824,C,2,0,C02,0,20,18,2,185,0,4,28,63,5,0,3,4,4,0,0,0,0,0,0,0,0,0,0,336,0,10,346,689,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1824,C,3,0,C03,0,18,9,3,158,0,2,25,102,3,0,9,4,2,0,0,0,0,0,0,0,0,0,0,335,0,14,349,689,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1825,B,1,0,B,0,15,12,0,192,0,2,36,89,4,0,4,3,1,0,0,0,0,0,0,0,0,0,0,358,4,22,384,699,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1825,C,1,0,C01,0,14,12,3,192,0,3,29,105,7,0,6,4,2,0,0,0,0,0,0,0,0,0,0,377,0,18,395,698,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1825,C,2,0,C02,0,18,9,4,210,0,5,17,96,6,0,3,5,1,0,0,0,0,0,0,0,0,0,0,374,1,14,389,698,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1826,B,1,0,B,0,20,8,4,162,0,4,25,71,3,0,7,3,0,0,0,0,0,0,0,0,0,0,0,307,0,27,334,655,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1826,C,1,0,C01,0,29,10,1,174,0,7,19,67,5,0,10,1,1,0,0,0,0,0,0,0,0,0,0,324,0,21,345,655,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1826,C,2,0,C02,0,32,10,5,175,0,0,27,71,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,335,0,23,358,654,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1827,B,1,0,B,0,15,7,1,180,0,4,24,17,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,258,0,25,283,639,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1827,C,1,0,C01,0,15,11,7,144,0,6,17,71,1,0,11,7,0,0,0,0,0,0,0,0,0,0,0,290,0,7,297,639,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1835,B,1,0,B,0,21,17,9,149,0,4,27,94,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,334,0,15,349,748,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1835,C,1,0,C01,0,14,11,7,157,0,4,21,64,2,0,9,3,2,1,0,0,0,0,0,0,0,0,0,295,3,9,307,748,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1835,C,2,0,C02,0,17,15,7,128,0,0,28,75,4,0,8,1,2,1,0,0,0,0,0,0,0,0,0,286,0,13,299,748,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1836,B,1,0,B,0,6,5,2,236,0,3,13,66,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,338,1,22,361,655,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1836,C,1,0,C01,0,14,8,5,250,0,4,7,49,4,0,5,1,1,1,0,0,0,0,0,0,0,0,0,349,0,14,363,655,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1836,C,2,0,C02,0,8,1,4,246,0,6,20,44,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,336,1,25,362,655,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1837,B,1,0,B,0,5,4,6,257,0,3,16,39,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,340,0,22,362,688,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1837,C,1,0,C01,0,30,17,3,163,0,6,32,96,5,0,12,4,0,0,0,0,0,0,0,0,0,0,0,368,0,22,390,688,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1837,C,2,0,C02,0,35,16,4,170,0,3,28,74,6,0,8,5,0,0,0,0,0,0,0,0,0,0,0,349,0,14,363,688,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1837,C,3,0,C03,0,38,21,3,172,0,2,20,80,9,0,7,2,1,1,0,0,0,0,0,0,0,0,0,356,0,15,371,687,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1838,B,1,0,B,0,62,19,3,182,0,6,37,80,13,0,14,9,0,1,0,0,0,0,0,0,0,0,0,426,0,24,450,604,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1838,C,1,0,C01,0,46,13,1,147,0,1,28,73,11,0,7,10,0,0,0,0,0,0,0,0,0,0,0,337,0,23,360,604,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1838,C,2,0,C02,0,46,20,2,149,0,2,31,76,4,0,18,5,2,0,0,0,0,0,0,0,0,0,0,355,2,18,375,603,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1838,C,3,0,C03,0,60,20,3,169,0,1,38,89,13,0,7,7,0,0,0,0,0,0,0,0,0,0,0,407,1,18,426,603,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1839,B,1,0,B,0,75,19,5,169,0,2,45,114,11,0,10,6,2,0,0,0,0,0,0,0,0,0,0,458,0,19,477,735,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1839,C,1,0,C01,0,42,17,6,135,0,4,18,65,10,0,7,7,0,0,0,0,0,0,0,0,0,0,0,311,0,14,325,735,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1839,C,2,0,C02,0,70,20,2,163,0,7,26,84,7,0,4,4,2,0,0,0,0,0,0,0,0,0,0,389,0,24,413,734,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1840,B,1,0,B,0,89,21,3,136,0,3,39,74,13,0,5,2,1,1,0,0,0,0,0,0,0,0,0,387,1,13,401,631,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1840,C,1,0,C01,0,68,30,2,139,0,5,39,82,7,0,5,8,0,0,0,0,0,0,0,0,0,0,0,385,0,17,402,630,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1840,C,2,0,C02,0,93,34,4,126,0,5,26,80,11,0,12,3,0,1,0,0,0,0,0,0,0,0,0,395,1,12,408,630,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,10,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1840,C,3,0,C03,0,75,18,6,148,0,5,33,78,4,0,5,12,1,0,0,0,0,0,0,0,0,0,0,385,0,19,404,630,ACTA CASILLA,,,
