CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,PAN_PRI,MORENA_PVEM_RSP_FXM_PANALT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,URNA_ELECTRONICA,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,4,APIZACO,3,APIZACO,27,C,1,0,C01,91,43,12,42,0,53,44,0,0,0,0,5,132,0,422,20,442,0,718,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,27,C,2,0,C02,97,46,11,44,0,53,50,0,0,0,0,6,157,0,464,27,491,0,717,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,B,1,0,B,84,35,10,42,0,45,72,0,0,0,0,9,146,1,443,24,468,0,714,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,C,1,0,C01,61,39,11,38,0,62,56,0,0,0,0,2,159,2,428,29,459,0,714,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,B,1,0,B,78,43,11,32,0,58,47,0,0,0,0,6,114,0,389,19,408,0,581,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,C,1,0,C01,67,36,13,47,0,41,44,0,0,0,0,1,114,0,363,19,382,0,581,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,C,2,0,C02,65,25,10,40,0,38,50,0,0,0,0,3,126,0,357,20,377,0,581,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,B,1,0,B,71,27,11,30,0,37,57,0,0,0,0,6,110,0,349,23,372,0,617,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,C,1,0,C01,66,22,12,33,0,30,48,0,0,0,0,5,135,1,351,19,371,0,617,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,C,2,0,C02,47,19,10,24,0,46,40,0,0,0,0,3,133,2,322,28,352,0,617,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,C,3,0,C03,59,23,8,31,0,39,49,0,0,0,0,3,134,2,346,32,380,0,616,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,C,4,0,C04,55,30,10,30,0,34,59,0,0,0,0,3,128,1,349,14,364,0,616,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,32,B,1,0,B,94,42,12,34,0,59,44,0,0,0,0,4,126,0,415,19,434,0,640,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,32,C,1,0,C01,70,40,12,38,0,60,41,0,0,0,0,7,114,0,382,27,409,0,640,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,32,C,2,0,C02,98,47,17,33,0,61,60,0,0,0,0,4,109,2,429,11,442,0,639,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,33,B,1,0,B,84,43,11,44,0,61,65,0,0,0,0,6,138,0,452,19,471,0,738,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,33,C,1,0,C01,71,26,9,34,0,61,64,0,0,0,0,7,183,0,455,13,468,0,737,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,33,C,2,0,C02,88,46,6,29,0,66,81,0,0,0,0,5,169,0,490,24,514,0,737,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,34,B,1,0,B,84,49,15,38,0,56,60,0,0,0,0,10,155,1,467,21,489,0,704,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,34,C,1,0,C01,74,38,17,37,0,67,79,0,0,0,0,7,177,0,496,29,525,0,703,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,35,B,1,0,B,90,48,11,31,0,49,45,0,0,0,0,3,135,1,412,14,427,0,599,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,35,C,1,0,C01,85,40,15,42,0,49,39,0,0,0,0,7,130,0,407,17,424,0,598,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,36,B,1,0,B,92,21,15,40,0,66,65,0,0,0,0,9,132,1,440,25,466,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,36,C,1,0,C01,85,38,16,42,0,51,58,0,0,0,0,2,134,0,426,23,449,0,691,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,36,C,2,0,C02,80,32,16,51,0,54,70,0,0,0,0,1,145,0,449,17,466,0,691,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,37,B,1,0,B,83,41,10,51,0,63,42,0,0,0,0,9,142,2,441,19,462,0,659,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,37,C,1,0,C01,70,51,5,38,0,73,53,0,0,0,0,3,143,1,436,13,450,0,658,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,39,B,1,0,B,62,49,2,63,0,32,65,0,0,0,0,2,170,0,445,25,470,0,638,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,39,C,1,0,C01,70,25,12,57,0,33,92,0,0,0,0,0,153,0,442,16,458,0,637,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,B,1,0,B,74,30,15,34,0,42,86,0,0,0,0,2,178,0,461,32,493,0,702,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,C,1,0,C01,65,25,24,29,0,25,59,0,0,0,0,0,203,0,430,34,464,0,702,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,C,2,0,C02,77,25,17,35,0,36,73,0,0,0,0,2,187,0,452,23,475,0,701,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,C,3,0,C03,78,20,33,29,0,53,54,0,0,0,0,1,187,0,455,22,477,0,701,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,42,B,1,0,B,42,37,15,40,0,48,54,0,0,0,0,2,144,1,382,22,405,0,646,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,B,1,0,B,67,36,16,42,0,60,50,0,0,0,0,7,157,0,435,21,456,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C,1,0,C01,69,35,5,48,0,55,57,0,0,0,0,3,134,0,406,27,433,0,692,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C,2,0,C02,79,38,14,49,0,54,40,0,0,0,0,3,140,1,417,24,442,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C,3,0,C03,71,36,21,39,0,54,49,0,0,0,0,0,150,0,420,29,449,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C,4,0,C04,89,26,20,36,0,60,55,0,0,0,0,3,126,1,415,28,444,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,C,5,0,C05,59,41,12,42,0,53,74,0,0,0,0,1,149,1,431,29,461,0,692,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,44,B,1,0,B,47,23,6,52,0,57,40,0,0,0,0,3,158,0,386,24,410,0,619,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,44,C,1,0,C01,52,24,11,49,0,67,44,0,0,0,0,2,166,0,415,17,432,0,619,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,44,C,2,0,C02,42,40,4,44,0,50,41,0,0,0,0,2,196,0,419,21,440,0,619,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,44,C,3,0,C03,43,32,6,48,0,60,53,0,0,0,0,3,197,0,442,30,472,0,619,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,45,B,1,0,B,39,19,7,45,0,34,39,0,0,0,0,1,94,0,278,16,294,0,464,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,46,B,1,0,B,69,45,11,64,0,40,49,0,0,0,0,2,201,0,481,9,490,0,690,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,46,C,1,0,C01,84,43,9,61,0,44,46,0,0,0,0,3,155,0,445,20,465,0,690,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,46,C,2,0,C02,89,46,5,50,0,40,49,0,0,0,0,0,180,0,459,16,475,0,689,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,47,B,1,0,B,50,21,19,53,0,38,54,0,0,0,0,5,171,0,411,21,432,0,690,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,47,C,1,0,C01,55,13,19,48,0,62,66,0,0,0,0,2,165,1,430,18,449,0,690,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,47,C,2,0,C02,49,28,22,38,0,48,60,0,0,0,0,3,160,0,408,23,431,0,689,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,47,C,3,0,C03,55,25,14,40,0,42,65,0,0,0,0,1,193,0,435,17,452,0,689,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,48,B,1,0,B,55,16,2,14,0,31,57,0,0,0,0,11,81,0,267,8,275,0,362,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,618,B,1,0,B,80,23,24,30,0,30,38,0,0,0,0,0,158,0,383,19,402,0,543,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,618,C,1,0,C01,55,19,23,27,0,27,43,0,0,0,0,0,180,0,374,23,397,0,543,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,618,C,2,0,C02,65,22,19,36,0,37,62,0,0,0,0,1,155,1,397,10,408,0,542,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,619,B,1,0,B,68,23,25,27,0,32,46,0,0,0,0,1,156,1,378,19,398,0,628,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,619,C,1,0,C01,60,24,20,29,0,25,54,0,0,0,0,3,193,0,408,23,431,0,628,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,619,C,2,0,C02,58,15,29,28,0,47,66,0,0,0,0,0,163,0,406,24,430,0,627,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,634,B,1,0,B,66,35,8,42,0,57,65,0,0,0,0,8,156,0,437,21,458,0,661,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,634,C,1,0,C01,84,33,11,35,0,47,47,0,0,0,0,5,174,0,436,22,458,0,661,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,634,C,2,0,C02,53,38,8,42,0,67,48,0,0,0,0,4,157,1,417,17,435,0,661,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,634,C,3,0,C03,73,41,21,37,0,59,61,0,0,0,0,6,149,0,447,13,460,0,660,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,635,B,1,0,B,63,35,15,21,0,36,61,0,0,0,0,3,127,0,361,23,384,0,600,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,635,C,1,0,C01,74,39,7,27,0,46,47,0,0,0,0,2,140,0,382,17,399,0,600,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,635,C,2,0,C02,76,27,14,28,0,38,56,0,0,0,0,2,102,0,343,20,363,0,599,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,635,C,3,0,C03,55,36,5,30,0,50,38,0,0,0,0,4,142,0,360,20,380,0,599,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,636,B,1,0,B,67,34,25,41,0,56,40,0,0,0,0,6,139,0,408,19,427,0,708,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,3,APIZACO,636,C,1,0,C01,60,33,21,31,0,60,66,0,0,0,0,4,141,1,416,13,430,0,708,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,1,B,1,0,B,22,42,25,64,0,34,22,0,0,0,0,0,232,0,441,26,467,0,642,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,1,C,1,0,C01,31,51,33,49,0,53,35,0,0,0,0,3,198,0,453,30,483,0,641,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,2,B,1,0,B,26,17,10,78,0,39,29,0,0,0,0,33,215,0,447,20,467,0,636,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,2,C,1,0,C01,29,55,9,74,0,39,49,0,0,0,0,2,161,0,418,30,448,0,636,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,2,C,2,0,C02,40,67,9,96,0,35,29,0,0,0,0,6,200,2,482,21,505,0,636,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,2,C,3,0,C03,32,70,8,69,0,36,13,0,0,0,0,4,199,0,431,30,461,0,636,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,2,C,4,0,C04,33,54,11,86,0,38,41,0,0,0,0,1,238,1,502,20,523,0,636,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,2,C,5,0,C05,33,55,6,56,0,35,26,0,0,0,0,1,219,27,431,0,458,0,636,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,3,B,1,0,B,54,48,16,64,0,32,40,0,0,0,0,4,202,0,460,32,492,0,646,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,3,C,1,0,C01,33,41,14,73,0,44,44,0,0,0,0,1,209,0,459,19,478,0,646,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,3,C,2,0,C02,33,52,18,43,0,33,49,0,0,0,0,2,229,0,459,24,483,0,646,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,3,C,3,0,C03,30,51,20,62,0,40,60,0,0,0,0,4,198,0,465,20,485,0,645,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,3,C,4,0,C04,30,46,21,50,0,39,44,0,0,0,0,0,209,0,439,26,465,0,645,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,4,B,1,0,B,23,26,13,27,0,54,28,0,0,0,0,2,120,0,293,32,325,0,379,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,1,AMAXAC DE GUERRERO,4,C,1,0,C01,33,22,14,15,0,55,20,0,0,0,0,1,126,0,286,27,313,0,379,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,5,B,1,0,B,117,18,17,26,0,57,74,0,0,0,0,4,194,0,507,30,537,0,695,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,5,C,1,0,C01,100,31,10,27,0,62,70,0,0,0,0,2,199,0,501,33,534,0,695,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,5,C,2,0,C02,120,32,12,30,0,60,50,0,0,0,0,1,236,0,541,28,569,0,695,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,5,C,3,0,C03,115,28,7,34,0,58,58,0,0,0,0,0,198,2,498,28,528,0,695,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,6,B,1,0,B,80,16,5,16,0,35,50,0,0,0,0,5,112,14,319,0,333,0,451,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,6,C,1,0,C01,94,19,2,11,0,40,46,0,0,0,0,10,113,0,335,14,349,0,451,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,6,SMR,1,0,SMR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTA DENTRO DEL PAQUETE,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,7,B,1,0,B,50,29,13,4,0,25,40,0,0,0,0,3,76,0,240,16,256,0,319,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,8,B,1,0,B,103,27,11,25,0,52,64,0,0,0,0,4,136,0,422,22,444,0,595,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,8,C,1,0,C01,136,34,12,17,0,43,51,0,0,0,0,8,135,1,436,20,457,0,594,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,8,C,2,0,C02,119,36,13,25,0,49,40,0,0,0,0,2,127,0,411,24,435,0,594,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,8,C,3,0,C03,120,38,17,27,0,51,46,0,0,0,0,6,137,0,442,19,461,0,594,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,B,1,0,B,94,25,8,19,0,42,75,0,0,0,0,5,169,0,437,24,461,0,696,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,C,1,0,C01,109,26,19,22,0,56,82,0,0,0,0,2,189,0,505,25,530,0,695,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,C,2,0,C02,91,15,13,28,0,36,85,0,0,0,0,3,189,3,460,24,487,0,695,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,C,3,0,C03,100,26,8,14,0,69,82,0,0,0,0,1,188,0,488,32,520,0,695,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,B,1,0,B,109,30,10,26,0,45,99,0,0,0,0,6,147,1,472,20,493,0,605,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,C,1,0,C01,101,24,4,32,0,30,100,0,0,0,0,2,36,0,329,21,350,0,604,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,C,2,0,C02,154,19,5,22,0,32,79,0,0,0,0,6,140,0,457,26,483,0,604,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,C,3,0,C03,119,26,6,20,0,40,107,0,0,0,0,0,147,0,465,25,490,0,604,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,C,4,0,C04,129,19,6,21,0,35,73,0,0,0,0,5,166,1,454,20,475,0,604,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,11,B,1,0,B,73,32,10,21,0,38,44,0,0,0,0,3,130,1,351,22,374,0,475,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,2,APETATITLAN DE ANTONIO CARVAJAL,11,C,1,0,C01,77,28,1,16,0,48,51,0,0,0,0,6,135,0,362,19,381,0,475,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,332,B,1,0,B,14,11,6,4,0,15,7,0,0,0,0,1,28,0,86,5,91,0,231,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,333,B,1,0,B,46,43,25,27,0,56,43,0,0,0,0,2,163,0,405,25,430,0,688,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,333,C,1,0,C01,45,44,26,15,0,57,39,0,0,0,0,1,156,0,383,27,410,0,687,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,334,B,1,0,B,18,29,66,24,0,56,48,0,0,0,0,2,149,0,392,27,419,0,556,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,334,C,1,0,C01,20,31,60,27,0,38,48,0,0,0,0,1,174,0,399,16,415,0,555,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,335,B,1,0,B,30,51,69,41,0,74,39,0,0,0,0,4,192,2,500,35,537,0,712,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,336,B,1,0,B,34,33,37,44,0,60,37,0,0,0,0,0,184,0,429,27,456,0,620,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,336,C,1,0,C01,16,37,36,35,0,58,44,0,0,0,0,4,188,1,418,45,464,0,619,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,336,C,2,0,C02,23,26,32,19,0,47,53,0,0,0,0,1,192,0,393,31,424,0,619,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,336,C,3,0,C03,22,25,27,33,0,53,51,0,0,0,0,0,196,1,407,26,434,0,619,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,336,C,4,0,C04,21,23,45,28,0,63,48,0,0,0,0,1,164,0,393,30,423,0,619,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,337,B,1,0,B,26,23,28,54,0,79,35,0,0,0,0,0,210,0,455,34,489,0,656,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,337,C,1,0,C01,25,34,32,37,0,102,32,0,0,0,0,1,220,1,483,25,509,0,656,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,337,C,2,0,C02,22,26,25,33,0,101,37,0,0,0,0,0,212,0,456,43,499,0,656,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,338,B,1,0,B,6,20,45,33,0,40,62,0,0,0,0,0,193,0,399,51,450,0,668,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,338,C,1,0,C01,18,13,32,29,0,31,61,0,0,0,0,0,187,0,371,47,418,0,667,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,338,C,2,0,C02,15,16,26,19,0,31,86,0,0,0,0,1,185,0,379,40,419,0,667,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,338,C,3,0,C03,16,18,20,29,0,48,55,0,0,0,0,1,197,0,384,50,434,0,667,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,339,B,1,0,B,16,16,21,18,0,20,23,0,0,0,0,1,98,0,213,20,233,0,380,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,339,C,1,0,C01,21,18,23,28,0,15,11,0,0,0,0,1,62,0,179,11,190,0,379,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,340,B,1,0,B,44,34,36,30,0,41,32,0,0,0,0,1,129,0,347,30,377,0,709,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,341,B,1,0,B,2,6,4,4,0,9,15,0,0,0,0,0,93,0,133,10,143,0,172,ACTA CASILLA,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,342,B,1,0,B,18,19,30,25,0,22,173,0,0,0,0,0,152,0,439,42,481,0,675,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,342,C,1,0,C01,23,15,22,29,0,28,209,0,0,0,0,1,150,0,477,32,509,0,674,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,342,C,2,0,C02,22,16,12,25,0,30,161,0,0,0,0,0,183,1,449,31,481,0,674,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,343,B,1,0,B,22,12,12,32,0,34,44,0,0,0,0,0,134,0,290,26,316,0,387,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,5,SAN NICOLAS PANOTLA,24,PANOTLA,343,C,1,0,C01,34,20,13,34,0,39,37,0,0,0,0,0,119,0,296,24,320,0,387,GRUPO DE RECUENTO,,,
