3,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,TIPO_DE_ELECCION,NOMBRE_PARTICIPANTE,NUMERO_LISTA,CANDIDATO,SEXO_CANDIDATO,RUTA_CONSTANCIA,PARTIDO
3,31,YUCATAN,,,101,UMAN,REG_MR,PVEM_PT_MORENA,7,IRMA GRICELDA ESTRELLA MONTERO,2,,MORENA
3,31,YUCATAN,,,101,UMAN,REG_MR,MC,8,ESMERALDA GUADALUPE MAY NAH,2,,MC
3,31,YUCATAN,,,101,UMAN,REG_MR,PAN,9,GENER FRANCISCO MENA XOOL,1,,PAN
3,31,YUCATAN,,,101,UMAN,REG_MR,MC,10,CLARIBEL GOMEZ GOMEZ,2,,MC
3,31,YUCATAN,,,101,UMAN,REG_MR,PAN,11,GUADALUPE DE JESUS MENA MEX,2,,PAN
3,31,YUCATAN,,,102,VALLADOLID,PRES_MUN,PT_MORENA,1,HOMERO NOVELO BURGOS,1,,MORENA
3,31,YUCATAN,,,102,VALLADOLID,SIND_MR,PT_MORENA,2,LAYDA PATRICIA ARCEO AGUILAR,2,,MORENA
3,31,YUCATAN,,,102,VALLADOLID,REG_RP,PT_MORENA,3,MANUEL JESUS CASTRO MENDOZA,1,,MORENA
3,31,YUCATAN,,,102,VALLADOLID,REG_RP,PT_MORENA,4,MARTHA YAZMIN NUÑEZ AGUILAR,2,,MORENA
3,31,YUCATAN,,,102,VALLADOLID,REG_RP,PT_MORENA,5,ROSSANA GISELA MENA CETZAL,2,,MORENA
3,31,YUCATAN,,,102,VALLADOLID,REG_RP,PT_MORENA,6,VICTOR JESUS CAAMAL CHUC,1,,MORENA
3,31,YUCATAN,,,102,VALLADOLID,REG_MR,PT_MORENA,7,GLORIA YOLANDA CASTRO SANTOYO,2,,MORENA
3,31,YUCATAN,,,102,VALLADOLID,REG_MR,PAN_PRI_NAY,8,ANTONIO ISRAEL DIAZ AGUILAR,1,,PAN
3,31,YUCATAN,,,102,VALLADOLID,REG_MR,PAN_PRI_NAY,9,FLORICELLY GUADALUPE OSORIO MARFIL,2,,PAN
3,31,YUCATAN,,,102,VALLADOLID,REG_RP,PAN_PRI_NAY,10,ORLANDO REJON ROSADO,1,,PAN
3,31,YUCATAN,,,102,VALLADOLID,REG_RP,PAN_PRI_NAY,11,TRINIDAD BATUM UITZIL,2,,PAN
3,31,YUCATAN,,,103,XOCCHEL,PRES_MUN,PVEM_PT_MORENA,1,ROSALBA GUADALUPE UC ZAPATA,2,,PVEM
3,31,YUCATAN,,,103,XOCCHEL,SIND_MR,PVEM_PT_MORENA,2,IRVIN ALEJANDRO PUC PUC,1,,PVEM
3,31,YUCATAN,,,103,XOCCHEL,REG_MR,PVEM_PT_MORENA,3,ZENAIDA OLIVIA PUC COUOH,2,,PVEM
3,31,YUCATAN,,,103,XOCCHEL,REG_RP,PAN,4,GUADALUPE DE LA CRUZ CHE CHIM,2,,PAN
3,31,YUCATAN,,,103,XOCCHEL,REG_RP,PAN,5,JESUS GUADALUPE  MAAS COUOH,1,,PAN
3,31,YUCATAN,,,104,YAXCABA,PRES_MUN,PAN_PRD,1,GENRI ALBERTO PACAB HERRERA,1,,PAN
3,31,YUCATAN,,,104,YAXCABA,SIND_MR,PAN_PRD,2,BEATRIZ ADRIANA UICAB DIAZ,2,,PAN
3,31,YUCATAN,,,104,YAXCABA,REG_MR,PAN_PRD,3,RODOLFO COX RUIZ,1,,PAN
3,31,YUCATAN,,,104,YAXCABA,REG_MR,PAN_PRD,4,JUANITA GUADALUPE BALAM URIBIA,2,,PAN
3,31,YUCATAN,,,104,YAXCABA,REG_MR,PAN_PRD,5,FERMIN NAH ALBORNOZ,1,,PAN
3,31,YUCATAN,,,104,YAXCABA,REG_MR,PAN_PRD,6,NEYSI DIANELI CANUL TEC,2,,PAN
3,31,YUCATAN,,,104,YAXCABA,REG_MR,PAN_PRD,7,ANGEL NORBERTO PECH MOO,1,,PAN
3,31,YUCATAN,,,104,YAXCABA,REG_RP,PVEM_PT,8,ROBERTO CANUL AKE,1,,PVEM
3,31,YUCATAN,,,104,YAXCABA,REG_RP,PVEM_PT,9,MARIA NAYELI UICAB CANUL,2,,PVEM
3,31,YUCATAN,,,104,YAXCABA,REG_RP,PAN_PRD,10,ARELY GUADALUPE MOO COB,2,,PAN
3,31,YUCATAN,,,104,YAXCABA,REG_RP,PAN_PRD,11,CASIMIRO MATU MONTES,1,,PAN
3,31,YUCATAN,,,105,YAXKUKUL,PRES_MUN,NAY,1,CARLOS JESUS UC PECH,1,,NAY
3,31,YUCATAN,,,105,YAXKUKUL,SIND_MR,NAY,2,MARIA FERMINA GOROCICA FALCON,2,,NAY
3,31,YUCATAN,,,105,YAXKUKUL,REG_MR,NAY,3,ARIEL ENRIQUE HOIL CERVANTES,1,,NAY
3,31,YUCATAN,,,105,YAXKUKUL,REG_RP,PVEM,4,JORGE GUADALUPE EK GARCIA,1,,PVEM
3,31,YUCATAN,,,105,YAXKUKUL,REG_RP,PAN,5,KEMBLI GABRIELA  CONTRERAS  PECH,2,,PAN
3,31,YUCATAN,,,106,YOBAIN,PRES_MUN,MORENA,1,JESUS ALBERTO COOL AKE,1,,MORENA
3,31,YUCATAN,,,106,YOBAIN,SIND_MR,MORENA,2,NUBIA GUADALUPE NAHUAT AVILES,2,,MORENA
3,31,YUCATAN,,,106,YOBAIN,REG_MR,MORENA,3,NELSON FRANCISCO SANCHEZ MOO,1,,MORENA
3,31,YUCATAN,,,106,YOBAIN,REG_RP,PAN_PRI_NAY,4,PABLO BERNABE UH PAT,1,,PAN
3,31,YUCATAN,,,106,YOBAIN,REG_RP,PAN_PRI_NAY,5,ADRIANA MINERVA NAVA DE PAU,2,,PAN
3,31,YUCATAN,1,MERIDA,,,DIP_LOC_MR,PVEM_PT_MORENA,1,DANIEL ENRIQUE GONZALEZ QUINTAL,1,,PVEM_PT_MORENA
3,31,YUCATAN,2,MERIDA,,,DIP_LOC_MR,PRI_NAY,1,ANGEL DAVID VALDEZ JIMENEZ,1,,PRI_NAY
3,31,YUCATAN,3,MERIDA,,,DIP_LOC_MR,PAN,1,MARIA TERESA BOEHM CALERO,2,,PAN
3,31,YUCATAN,4,MERIDA,,,DIP_LOC_MR,PVEM_PT_MORENA,1,CLAUDIA ESTEFANIA BAEZA MARTINEZ,2,,PVEM_PT_MORENA
3,31,YUCATAN,5,MERIDA,,,DIP_LOC_MR,PVEM_PT_MORENA,1,NAOMI RAQUEL PENICHE LOPEZ,2,,PVEM_PT_MORENA
3,31,YUCATAN,6,MERIDA,,,DIP_LOC_MR,PVEM_PT_MORENA,1,CLARA PAOLA ROSALES MONTIEL,2,,PVEM_PT_MORENA
3,31,YUCATAN,7,MERIDA,,,DIP_LOC_MR,MORENA,1,JOSE JULIAN BUSTILLOS MEDINA,1,,MORENA
3,31,YUCATAN,8,MERIDA,,,DIP_LOC_MR,PVEM_PT_MORENA,1,BAYARDO OJEDA MARRUFO,1,,PVEM_PT_MORENA
3,31,YUCATAN,9,MERIDA,,,DIP_LOC_MR,PAN_NAY,1,SAYDA MELINA RODRIGUEZ GOMEZ,2,,PAN_NAY
3,31,YUCATAN,10,KANASIN,,,DIP_LOC_MR,PVEM_MORENA,1,SAMUEL DE JESUS LIZAMA GASCA,1,,PVEM_MORENA
3,31,YUCATAN,11,TECOH,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ALBA CRISTINA COB CORTES,2,,PVEM_PT_MORENA
3,31,YUCATAN,12,UMAN,,,DIP_LOC_MR,PVEM_PT_MORENA,1,MARIO ALEJANDRO CUEVAS MENA,1,,PVEM_PT_MORENA
3,31,YUCATAN,13,HUNUCMA,,,DIP_LOC_MR,PVEM_PT_MORENA,1,RAFAEL GERMAN QUINTAL MEDINA,1,,PVEM_PT_MORENA
3,31,YUCATAN,14,PROGRESO,,,DIP_LOC_MR,PVEM_PT_MORENA,1,MARIA ESTHER MAGADAN ALONZO,2,,PVEM_PT_MORENA
3,31,YUCATAN,15,MOTUL,,,DIP_LOC_MR,PVEM_PT_MORENA,1,ERIC EDGARDO QUIJANO GONZALEZ,1,,PVEM_PT_MORENA
3,31,YUCATAN,16,IZAMAL,,,DIP_LOC_MR,PVEM_PT_MORENA,1,MARIBEL DEL ROSARIO CHUC AYALA,2,,PVEM_PT_MORENA
3,31,YUCATAN,17,TIZIMIN,,,DIP_LOC_MR,PVEM_PT_MORENA,1,WILMER MANUEL MONFORTE MARFIL,1,,PVEM_PT_MORENA
3,31,YUCATAN,18,TEMOZON,,,DIP_LOC_MR,PAN_PRI_NAY,1,MELBA ROSANA GAMBOA AVILA,2,,PAN_PRI_NAY
3,31,YUCATAN,19,VALLADOLID,,,DIP_LOC_MR,PVEM_PT_MORENA,1,WILBER DZUL CANUL,1,,PVEM_PT_MORENA
3,31,YUCATAN,20,TEKAX,,,DIP_LOC_MR,PT_MORENA,1,AYDE VERONICA INTERIAN ARGUELLO,2,,PT_MORENA
3,31,YUCATAN,21,TICUL,,,DIP_LOC_MR,PVEM_PT_MORENA,1,NEYDA ARACELLY PAT DZUL,2,,PVEM_PT_MORENA
3,31,YUCATAN,,,,,DIP_LOC_RP,PAN,1,ROGER JOSÉ TORRES PENICHE,1,,PAN
3,31,YUCATAN,,,,,DIP_LOC_RP,PRI,2,GASPAR ARMANDO QUINTAL PARRA,1,,PRI
3,31,YUCATAN,,,,,DIP_LOC_RP,PVEM,3,HARRY GERARDO RODRÍGUEZ BOTELLO FIERRO,1,,PVEM
3,31,YUCATAN,,,,,DIP_LOC_RP,PT,4,FRANCISCO ROSAS VILLAVICENCIO,1,,PT
3,31,YUCATAN,,,,,DIP_LOC_RP,MC,5,JAVIER RENÁN OSANTE SOLÍS,1,,MC
3,31,YUCATAN,,,,,DIP_LOC_RP,PAN,6,ALVARO CETINA PUERTO,1,,PAN
3,31,YUCATAN,,,,,DIP_LOC_RP,PAN,7,ZHAZIL LEONOR MÉNDEZ HERNÁNDEZ,2,,PAN
3,31,YUCATAN,,,,,DIP_LOC_RP,PAN,8,RAFAEL GERARDO MONTALVO MATA,1,,PAN
3,31,YUCATAN,,,,,DIP_LOC_RP,PRI,9,ROSANA DE JESUS COUOH CHAN,2,,PRI
3,31,YUCATAN,,,,,DIP_LOC_RP,MC,10,LARISSA ACOSTA ESCALANTE,2,,MC
3,31,YUCATAN,,,,,DIP_LOC_RP,PAN,11,MARCO ANTONIO PASOS TEC,1,,PAN
3,31,YUCATAN,,,,,DIP_LOC_RP,PAN,12,MANUELA DE JESUS COCOM BOLIO,2,,PAN
3,31,YUCATAN,,,,,DIP_LOC_RP,PAN,13,ITZEL FALLA URIBE,2,,PAN
3,31,YUCATAN,,,,,DIP_LOC_RP,PAN,14,ANA CRISTINA POLANCO BAUTISTA,2,,PAN
3,31,YUCATAN,,,,,GOB,PVEM_PT_MORENA,1,JOAQUIN JESUS DIAZ MENA,1,,MORENA
