CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MRCH,PUEBLO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_MORENA,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,8,CHIHUAHUA,13,GUERRERO,47,MORIS,2335,2,2,22,44,6,0,0,13,203,0,4,6,1,1,0,0,0,0,0,0,300,0,30,330,787
1,8,CHIHUAHUA,13,GUERRERO,47,MORIS,2336,1,1,0,3,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,73,0,2,75,205
1,8,CHIHUAHUA,13,GUERRERO,47,MORIS,2337,1,1,11,13,3,0,0,14,139,0,5,0,1,0,1,0,0,0,0,0,187,0,13,200,345
1,8,CHIHUAHUA,13,GUERRERO,47,MORIS,2338,1,1,4,22,3,0,0,4,81,0,2,0,0,0,0,0,0,0,0,0,116,0,16,132,240
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2339,2,2,32,85,12,0,68,35,151,0,2,8,2,0,2,25,0,0,0,0,422,0,7,429,752
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2340,1,1,14,62,4,0,43,22,76,0,2,10,1,0,2,17,0,0,0,0,253,0,9,262,454
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2341,1,1,4,19,0,0,18,2,28,0,0,1,0,0,0,6,0,0,0,0,78,0,6,84,146
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2342,2,2,44,88,3,0,53,62,147,0,4,7,5,1,0,14,0,0,0,0,428,0,25,453,953
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2343,2,2,48,97,7,0,22,68,125,0,3,5,3,0,0,10,0,0,0,0,388,0,25,413,882
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2344,1,1,20,90,5,0,40,8,79,0,0,12,2,0,1,28,0,0,0,0,285,0,19,304,591
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2345,1,1,11,51,3,0,22,12,56,0,1,6,4,0,0,12,0,0,0,0,178,0,13,191,359
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2346,1,1,18,30,9,0,26,27,106,0,0,5,1,0,0,10,0,0,0,0,232,0,11,243,434
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2347,1,1,17,43,7,0,33,41,96,0,0,5,3,0,0,9,0,0,0,0,254,0,8,262,479
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2348,1,1,19,31,7,0,27,43,120,0,2,6,2,0,0,13,0,0,0,0,270,0,12,282,552
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2349,2,2,64,84,7,0,16,60,99,0,1,16,3,0,0,8,0,0,0,0,358,0,17,375,765
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2350,2,2,118,121,7,0,24,68,113,0,4,24,5,1,1,18,0,0,0,0,504,0,33,537,1094
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2351,2,2,86,170,14,0,27,51,119,0,3,18,8,0,1,7,0,0,0,0,504,0,21,525,979
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2352,2,2,25,62,10,0,41,54,128,0,1,7,3,0,0,19,0,0,0,0,350,0,17,367,774
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2353,2,2,71,51,3,0,48,57,152,0,2,8,1,0,1,18,0,0,0,0,412,0,15,427,760
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2354,2,2,62,94,30,0,68,93,212,0,0,7,4,1,0,27,0,0,0,0,598,0,25,623,1178
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2356,1,1,4,20,3,0,10,2,41,0,1,2,0,0,0,5,0,0,0,0,88,0,5,93,146
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2357,1,1,6,22,0,0,2,4,36,0,0,3,1,0,0,3,0,0,0,0,77,0,3,80,356
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2358,2,2,64,35,5,0,1,10,19,0,0,1,1,0,0,0,0,0,0,0,136,0,3,139,972
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2359,1,1,8,22,7,0,5,6,11,0,0,2,0,0,1,3,0,0,0,0,65,0,4,69,107
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2360,1,1,3,23,2,0,16,6,25,0,1,1,0,0,0,7,0,0,0,0,84,0,4,88,157
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2361,1,1,10,40,4,0,28,4,66,0,1,2,0,0,0,8,0,0,0,0,163,0,3,166,283
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2362,3,3,212,52,1,0,23,62,45,0,0,5,6,0,0,3,0,0,0,0,409,0,12,421,1611
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2363,1,1,8,45,1,0,7,16,26,0,1,4,1,0,0,3,0,0,0,0,112,0,2,114,233
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2364,1,1,5,40,3,0,5,7,22,0,0,2,1,0,0,0,0,0,0,0,85,0,6,91,179
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2365,2,2,75,65,7,0,23,27,120,0,1,6,3,0,0,6,0,0,0,0,333,0,16,349,810
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2367,1,1,26,76,10,0,22,6,47,0,2,8,1,1,0,14,0,0,0,0,213,0,8,221,384
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2368,1,1,18,24,3,0,17,27,36,0,0,9,2,0,0,2,0,0,0,0,138,0,9,147,226
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2371,1,1,7,23,2,0,4,4,19,0,0,0,0,0,0,1,0,0,0,0,60,0,2,62,142
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2374,1,1,4,25,2,0,4,9,41,0,0,1,0,0,0,4,0,0,0,0,90,0,2,92,166
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2375,1,1,11,41,4,0,10,23,45,0,0,2,0,0,0,0,0,0,0,0,136,0,4,140,281
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2378,1,1,2,19,2,0,4,3,19,0,0,2,0,0,0,3,0,0,0,0,54,0,2,56,137
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2379,1,1,17,60,2,0,7,29,28,0,0,5,0,0,0,3,0,0,0,0,151,0,5,156,272
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2380,1,1,4,18,3,0,3,4,21,0,1,1,3,0,0,4,0,0,0,0,62,0,2,64,117
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2381,2,2,52,111,12,0,33,29,112,0,1,11,2,0,0,13,0,0,0,0,376,0,12,388,808
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2382,1,1,8,25,7,0,16,4,36,0,1,5,2,0,0,6,0,0,0,0,110,0,2,112,226
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2384,1,1,10,37,4,0,24,5,63,0,0,4,5,0,0,5,0,0,0,0,157,0,3,160,324
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2385,1,1,21,49,16,0,26,44,54,0,2,6,0,0,2,6,0,0,0,0,226,0,7,233,439
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2387,1,1,10,20,1,0,16,15,26,0,0,1,0,0,0,1,0,0,0,0,90,0,5,95,153
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2388,1,1,26,50,8,0,33,39,118,0,1,4,0,0,0,13,0,0,0,0,292,0,18,310,567
1,8,CHIHUAHUA,13,GUERRERO,48,NAMIQUIPA,2389,1,1,13,56,1,0,31,10,81,0,1,11,0,0,0,13,0,0,0,0,217,0,17,234,417
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2460,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2461,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2462,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2463,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2466,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2467,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2469,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2470,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2472,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2473,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349
1,8,CHIHUAHUA,13,GUERRERO,51,OCAMPO,2475,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2518,1,1,137,37,12,0,0,14,250,0,4,7,1,1,0,0,0,0,0,0,463,0,10,473,692
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2519,3,3,604,12,0,0,0,2,30,0,0,1,2,0,0,0,0,0,0,0,651,0,7,658,1697
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2520,6,6,1385,47,5,0,0,7,104,0,4,16,11,0,0,0,0,0,0,0,1579,0,15,1594,4323
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2521,1,1,62,19,0,0,0,6,47,0,3,1,0,0,0,0,0,0,0,0,138,0,4,142,198
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2522,1,1,42,11,0,0,0,1,36,0,1,1,3,0,1,0,0,0,0,0,96,0,2,98,143
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2523,1,1,65,22,10,0,0,5,89,0,3,2,3,0,0,0,0,0,0,0,199,0,8,207,308
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2524,1,1,32,18,1,0,0,3,44,0,1,1,3,0,0,0,0,0,0,0,103,0,5,108,160
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2525,1,1,61,19,2,0,0,6,55,0,4,3,3,0,0,0,0,0,0,0,153,0,5,158,216
1,8,CHIHUAHUA,13,GUERRERO,54,RIVA PALACIO,2527,1,1,21,15,1,0,0,4,27,0,2,2,1,0,0,0,0,0,0,0,73,0,5,78,110
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2648,1,1,23,34,21,0,0,5,217,1,0,0,0,0,0,0,4,2,0,1,308,0,3,311,485
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2649,2,2,64,65,46,0,0,9,444,6,0,0,0,0,0,0,20,0,0,0,654,0,19,673,1128
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2650,1,1,13,15,12,0,0,0,84,0,0,0,0,0,0,0,0,3,0,1,128,0,8,136,221
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2651,1,1,25,10,4,0,0,1,53,8,0,0,0,0,0,0,1,0,0,0,102,0,3,105,171
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2652,1,1,12,19,6,0,0,1,62,2,0,0,0,0,0,0,7,0,0,0,109,0,16,125,227
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2653,1,1,26,36,22,0,0,3,194,8,0,0,0,0,0,0,7,1,1,0,298,0,13,311,515
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2654,1,1,10,4,5,0,0,3,78,0,0,0,0,0,0,0,1,0,0,0,101,0,4,105,150
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2655,2,2,24,26,24,0,0,4,223,0,0,0,0,0,0,0,4,1,0,0,306,0,11,317,426
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2656,1,1,8,21,6,0,0,1,137,4,0,0,0,0,0,0,2,0,0,0,179,0,11,190,302
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2657,1,1,13,7,4,0,0,3,109,0,0,0,0,0,0,0,3,1,0,0,140,0,9,149,225
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2659,2,2,18,47,88,0,0,9,332,5,0,0,0,0,0,0,17,1,2,3,522,0,37,559,980
1,8,CHIHUAHUA,13,GUERRERO,63,TEMOSACHIC,2660,1,1,5,12,6,0,0,0,155,1,0,0,0,0,0,0,2,2,0,0,183,0,14,197,393
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2684,2,2,36,334,2,0,3,4,209,0,0,16,6,0,0,9,0,0,0,0,619,1,12,632,889
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2685,3,3,27,389,4,0,21,22,358,0,0,9,6,0,1,6,0,0,0,0,843,0,80,923,1413
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2686,2,2,13,46,2,0,0,4,64,0,0,3,1,0,0,6,0,0,0,0,139,0,14,153,317
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2687,1,1,5,111,0,0,12,6,90,0,0,3,0,0,2,8,0,0,0,0,237,0,16,253,368
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2689,1,1,5,74,1,0,5,1,59,0,0,0,0,0,2,1,0,0,0,0,148,0,5,153,231
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2690,1,1,10,115,5,0,2,4,77,0,0,6,2,0,0,3,0,0,0,0,224,0,12,236,333
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2691,1,1,7,134,1,0,2,0,76,0,0,1,3,0,2,2,0,0,0,0,228,0,13,241,327
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2692,1,1,7,119,0,0,5,5,138,0,0,0,4,0,0,3,0,0,0,0,281,0,13,294,418
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2693,1,1,3,36,1,0,2,0,60,0,0,0,0,0,0,2,0,0,0,0,104,1,3,108,163
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2694,1,1,0,45,1,0,5,3,32,0,0,0,0,0,0,0,0,0,0,0,86,0,6,92,201
1,8,CHIHUAHUA,13,GUERRERO,66,URUACHI,2695,1,1,8,104,1,0,5,1,80,0,0,2,2,0,0,6,0,0,0,0,209,0,14,223,361
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,271,3,3,505,55,12,9,25,66,295,11,0,0,0,0,0,6,17,0,0,0,1001,0,24,1025,1754
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,272,6,6,1385,93,11,4,15,60,171,15,0,0,0,0,0,9,29,13,1,1,1807,1,8,1816,4273
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,273,1,1,126,16,3,7,5,25,124,1,0,0,0,0,0,5,4,2,0,0,318,0,11,329,529
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,274,1,1,203,21,8,5,10,39,126,4,0,0,0,0,0,3,9,1,0,0,429,0,13,442,701
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,275,5,5,808,80,21,22,40,118,528,16,0,0,0,0,0,9,35,8,3,0,1688,0,57,1745,3077
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,276,8,8,918,119,23,29,70,196,722,31,0,0,0,0,0,16,49,19,0,0,2192,1,63,2256,4767
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,277,2,2,315,38,7,9,22,66,225,8,0,0,0,0,0,6,12,4,3,0,715,0,26,741,1273
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,278,3,3,374,55,9,9,24,80,282,10,0,0,0,0,0,7,14,8,0,0,872,0,33,905,1534
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,279,4,4,502,98,21,17,29,108,416,12,0,0,0,0,0,11,26,13,1,0,1254,0,54,1308,2639
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,280,2,2,162,32,13,12,13,29,192,8,0,0,0,0,0,8,5,2,1,0,477,1,27,505,1019
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,281,2,2,109,25,6,10,12,22,137,4,0,0,0,0,0,7,5,3,0,0,340,0,26,366,758
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,282,1,1,111,18,2,5,10,21,71,2,0,0,0,0,0,2,5,2,0,0,249,0,18,267,516
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,283,2,2,123,13,3,4,9,22,154,1,0,0,0,0,0,3,1,0,1,1,335,2,29,366,756
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,284,6,6,565,95,15,40,50,120,613,28,0,0,0,0,0,17,26,8,0,1,1578,2,78,1658,3095
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,285,2,2,120,20,3,16,31,23,145,5,0,0,0,0,0,6,5,3,0,0,377,0,32,409,805
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,286,6,6,461,139,27,50,62,130,652,7,0,0,0,0,0,21,28,16,0,0,1593,2,108,1703,3914
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,287,1,1,74,24,5,14,11,18,107,4,0,0,0,0,0,9,6,0,0,0,272,0,30,302,661
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,288,2,2,152,43,8,14,22,47,188,1,0,0,0,0,0,4,11,5,0,0,495,0,28,523,1196
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,289,1,1,208,18,6,4,5,19,86,4,0,0,0,0,0,4,14,3,0,0,371,0,16,387,687
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,290,2,2,249,30,8,10,5,23,98,3,0,0,0,0,0,1,8,3,0,1,439,0,15,454,799
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,291,1,1,216,33,6,3,10,11,91,2,0,0,0,0,0,3,15,1,0,0,391,0,13,404,639
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,292,1,1,194,21,0,2,3,14,50,2,0,0,0,0,0,2,5,0,0,1,294,0,4,298,511
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,293,1,1,98,8,5,1,4,8,39,0,0,0,0,0,0,0,5,2,0,0,170,1,5,176,276
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,294,1,1,109,6,3,2,7,6,37,1,0,0,0,0,0,1,3,3,0,0,178,0,2,180,311
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,295,1,1,76,15,4,5,10,10,48,2,0,0,0,0,0,2,2,0,0,0,174,0,8,182,355
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,296,1,1,104,22,3,14,12,20,143,3,0,0,0,0,0,6,4,0,0,0,331,0,21,352,720
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,298,1,1,106,12,0,4,4,8,44,0,0,0,0,0,0,0,10,2,0,0,190,0,9,199,327
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,299,1,1,255,48,12,2,1,10,63,3,0,0,0,0,0,1,7,1,1,0,404,0,0,404,586
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,300,1,1,236,28,9,0,5,17,73,4,0,0,0,0,0,2,13,3,0,0,390,0,14,404,626
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,301,1,1,131,8,6,3,3,18,79,2,0,0,0,0,0,2,4,3,0,0,259,0,9,268,451
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,302,1,1,142,29,5,8,4,27,110,3,0,0,0,0,0,0,9,5,0,0,342,0,19,361,703
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,303,1,1,66,11,4,4,7,6,60,2,0,0,0,0,0,1,1,2,0,0,164,0,16,180,369
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,304,1,1,63,12,5,7,7,8,83,1,0,0,0,0,0,10,0,3,0,0,199,0,10,209,413
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,305,2,2,243,33,6,12,13,45,163,1,0,0,0,0,0,2,11,2,0,0,531,0,11,542,994
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,307,7,7,887,126,29,49,76,188,938,48,0,0,0,0,0,19,26,5,1,0,2392,0,110,2502,5133
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,308,2,2,199,39,11,11,22,45,282,3,0,0,0,0,0,9,10,2,2,0,635,0,48,683,1362
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,309,1,1,107,18,5,3,6,11,57,0,0,0,0,0,0,3,6,3,0,0,219,0,8,227,463
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,310,2,2,258,33,9,15,8,27,142,3,0,0,0,0,0,6,23,5,1,0,530,0,18,548,849
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,311,2,2,396,61,8,5,17,12,137,11,0,0,0,0,0,4,16,9,1,0,677,1,19,697,1037
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,312,2,2,234,52,16,6,8,30,153,6,0,0,0,0,0,4,12,5,0,0,526,1,13,540,930
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,313,1,1,131,30,3,3,4,13,73,2,0,0,0,0,0,4,5,0,0,0,268,0,8,276,460
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,314,1,1,201,36,6,0,7,21,112,5,0,0,0,0,0,2,5,6,0,0,401,0,5,406,688
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,315,1,1,110,13,5,5,1,19,61,1,0,0,0,0,0,0,5,3,0,0,223,1,14,238,415
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,316,1,1,49,14,4,5,7,7,43,1,0,0,0,0,0,4,3,1,1,0,139,0,11,150,336
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,317,1,1,83,16,5,5,7,13,80,3,0,0,0,0,0,4,4,10,0,0,230,0,17,247,508
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,318,1,1,158,32,3,1,7,12,81,7,0,0,0,0,0,0,7,5,0,0,313,0,12,325,502
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,319,2,2,305,39,9,2,7,31,145,1,0,0,0,0,0,6,13,2,1,0,561,0,13,574,865
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,320,1,1,66,14,5,7,9,27,94,1,0,0,0,0,0,4,5,3,0,0,235,0,30,265,653
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,321,3,3,291,52,17,32,32,85,372,11,0,0,0,0,0,6,9,10,3,0,920,5,64,989,2115
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,322,1,1,76,17,2,10,11,18,118,5,0,0,0,0,0,5,1,1,0,0,264,0,20,284,631
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,323,2,2,130,41,7,27,14,34,211,3,0,0,0,0,0,5,6,2,0,0,480,0,58,538,1226
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,324,1,1,84,25,4,11,21,17,129,2,0,0,0,0,0,5,4,0,0,0,302,0,51,353,735
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,325,2,2,259,44,10,2,10,30,145,3,0,0,0,0,0,2,8,3,0,0,516,0,4,520,836
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,326,2,2,331,42,8,9,17,37,185,5,0,0,0,0,0,5,16,8,0,0,663,0,28,691,1254
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,327,2,2,234,34,10,13,13,41,182,5,0,0,0,0,0,7,14,3,2,0,558,1,61,620,1235
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,328,1,1,84,17,6,7,6,20,71,2,0,0,0,0,0,1,6,3,1,0,224,0,0,224,477
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,329,1,1,105,21,4,6,5,17,101,6,0,0,0,0,0,4,7,2,1,0,279,0,20,299,586
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,330,5,5,381,107,18,45,41,95,488,8,0,0,0,0,0,14,15,10,1,0,1223,1,74,1298,3403
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,331,2,2,118,23,10,18,9,40,122,4,0,0,0,0,0,1,4,1,0,0,350,0,24,374,901
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,332,6,6,745,135,24,42,48,129,649,24,0,0,0,0,0,13,28,16,7,0,1860,0,83,1943,3837
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,333,3,3,774,85,14,8,41,83,292,14,0,0,0,0,0,5,40,9,3,0,1368,1,24,1393,2182
1,8,CHIHUAHUA,14,CUAUHTEMOC,17,CUAUHTEMOC,334,3,3,254,64,11,21,24,69,260,9,0,0,0,0,0,7,11,8,1,0,739,0,50,789,1776
