CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,712,B,1,0,B,0,72,18,2,74,10,2,136,5,0,2,7,0,8,1,337,0,10,347,637,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,713,B,1,0,B,0,43,12,0,40,8,4,56,2,0,5,5,2,3,3,183,0,4,187,476,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,713,C,1,0,C01,0,63,19,2,37,8,9,81,0,0,8,5,0,2,1,235,1,3,239,476,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,714,B,1,0,B,0,56,5,0,60,8,2,89,1,0,6,7,0,1,0,235,1,15,251,518,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,714,C,1,0,C01,0,56,12,0,55,8,4,72,2,0,8,3,1,6,1,228,2,10,240,518,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,715,B,1,0,B,0,56,12,0,55,8,4,72,2,0,8,3,1,6,1,228,2,10,240,535,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,715,C,1,0,C01,0,92,29,2,37,15,4,87,1,0,13,13,1,3,5,302,5,0,307,534,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,716,B,1,0,B,0,48,7,0,71,17,7,76,2,0,6,6,2,3,0,245,0,11,256,518,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,717,B,1,0,B,0,51,10,2,51,9,5,74,3,0,7,8,1,2,2,225,1,7,233,537,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,717,C,1,0,C01,0,53,13,0,48,5,6,87,1,0,6,5,0,3,1,228,2,7,237,536,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,718,B,1,0,B,0,59,12,0,47,11,5,138,3,0,4,7,1,6,3,296,1,12,309,718,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,718,C,1,0,C01,0,68,7,0,64,20,5,129,3,0,3,5,2,0,1,307,0,12,319,717,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,719,B,1,0,B,0,65,12,1,48,5,2,112,3,0,6,6,1,3,1,265,2,15,282,538,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,719,C,1,0,C01,0,54,18,2,26,8,4,116,1,0,11,6,0,1,3,250,0,8,258,537,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,720,B,1,0,B,0,76,24,2,73,14,4,85,2,0,10,1,1,6,2,300,0,11,311,650,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,720,C,1,0,C01,0,82,12,1,66,17,10,80,1,0,9,4,0,9,1,292,2,12,306,649,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,721,B,1,0,B,0,28,11,0,45,12,6,97,1,0,7,4,0,11,4,226,2,16,244,596,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,721,C,1,0,C01,0,42,16,0,45,11,3,117,1,0,6,7,0,6,1,255,1,15,271,596,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,722,B,1,0,B,0,52,17,2,61,12,4,114,1,0,2,4,0,9,2,280,1,8,289,610,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,722,C,1,0,C01,0,61,12,1,43,3,6,109,2,0,4,8,0,10,0,259,1,10,270,609,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,723,B,1,0,B,0,41,13,2,33,11,6,97,5,0,8,7,0,1,1,225,0,10,235,423,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,724,B,1,0,B,0,70,21,0,54,14,12,131,1,0,8,4,1,4,1,321,1,6,328,709,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,725,B,1,0,B,0,59,15,3,59,14,5,122,1,0,8,6,2,2,5,301,0,8,309,691,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,725,C,1,0,C01,0,65,13,0,62,13,4,116,0,0,6,3,1,6,3,292,0,13,305,690,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,726,B,1,0,B,0,71,10,1,46,12,11,101,2,0,3,7,0,3,0,267,0,12,279,564,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,726,C,1,0,C01,0,61,10,0,35,9,8,103,1,0,5,4,1,4,3,244,2,9,255,564,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,727,B,1,0,B,0,45,7,0,46,8,13,84,0,0,5,1,0,1,0,210,1,8,219,490,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,727,C,1,0,C01,0,57,12,0,29,8,6,73,1,0,6,4,1,0,1,198,0,10,208,490,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,728,B,1,0,B,0,67,9,1,16,3,6,45,5,0,6,3,0,4,0,165,1,6,172,368,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,729,B,1,0,B,0,170,31,4,9,22,6,90,1,0,6,3,1,1,2,346,0,9,355,593,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,729,C,1,0,C01,0,155,33,2,19,6,26,77,4,0,6,3,2,1,0,334,0,9,343,593,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,729,C,2,0,C02,0,171,42,4,16,6,7,76,3,0,9,5,1,1,0,341,1,7,349,593,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,730,B,1,0,B,0,103,18,3,52,8,15,126,1,0,4,2,2,5,5,344,0,9,353,597,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,731,B,1,0,B,0,64,11,3,49,6,5,78,2,0,2,5,0,1,4,230,0,7,237,395,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,731,C,1,0,C01,0,76,12,0,51,6,7,66,2,0,6,3,0,2,3,234,0,6,240,395,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,732,B,1,0,B,0,105,25,2,39,10,7,116,2,0,14,6,0,4,2,332,0,8,340,592,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,732,C,1,0,C01,0,92,18,0,49,9,5,113,2,0,10,5,0,4,1,308,0,13,321,592,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,733,B,1,0,B,0,104,29,2,38,18,11,143,3,0,16,5,3,2,2,376,1,8,385,606,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,733,C,1,0,C01,0,117,16,3,39,9,10,131,2,0,5,14,0,0,0,346,0,12,358,605,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,734,B,1,0,B,0,146,25,4,30,4,12,68,1,0,5,2,1,0,1,299,0,5,304,579,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,734,C,1,0,C01,0,151,23,4,21,6,13,40,0,0,8,2,0,1,0,269,0,10,279,579,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,735,B,1,0,B,0,86,30,0,75,6,8,116,2,0,5,5,1,2,0,336,0,6,342,614,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,736,B,1,0,B,0,116,19,1,46,6,6,84,3,0,15,6,0,0,2,304,0,8,312,608,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,736,C,1,0,C01,0,92,29,2,37,15,4,87,1,0,13,13,1,3,5,302,0,9,311,608,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,737,B,1,0,B,0,51,19,2,28,8,4,48,2,0,6,3,1,7,0,179,1,10,190,421,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,737,C,1,0,C01,0,38,14,3,22,6,4,73,2,0,6,4,0,5,1,178,0,7,185,421,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,738,B,1,0,B,0,65,22,1,12,5,4,69,2,0,6,1,0,0,0,187,1,7,195,424,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,738,C,1,0,C01,0,86,18,3,9,4,6,64,1,0,3,5,0,1,0,200,0,6,206,424,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,739,B,1,0,B,0,93,12,0,53,9,4,92,1,0,16,4,1,7,0,292,0,6,298,647,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,740,B,1,0,B,0,83,31,0,46,10,6,69,3,0,4,6,1,2,1,262,0,7,269,560,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,740,C,1,0,C01,0,78,18,2,42,10,7,81,2,0,7,11,0,3,0,261,1,11,273,559,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,741,B,1,0,B,0,42,12,0,24,5,5,45,0,0,7,5,0,2,0,147,0,8,155,393,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,741,C,1,0,C01,0,46,14,3,35,4,10,51,3,0,5,1,0,2,0,174,0,9,183,393,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,742,B,1,0,B,0,78,23,3,105,8,6,133,1,0,5,5,4,6,4,381,0,16,397,746,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,743,B,1,0,B,0,105,24,2,41,9,14,86,3,0,7,3,0,3,1,298,0,10,308,566,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,744,B,1,0,B,0,59,12,2,50,12,5,80,1,0,3,4,1,0,3,232,0,11,243,432,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,744,C,1,0,C01,0,43,23,1,71,7,2,64,0,0,3,3,0,3,1,221,0,12,233,432,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,745,B,1,0,B,0,44,18,0,59,5,8,89,1,0,4,11,1,5,2,247,0,7,254,422,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,745,C,1,0,C01,0,50,12,0,55,14,7,72,2,0,5,5,0,4,0,226,0,7,233,421,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,746,B,1,0,B,0,80,29,1,101,17,6,170,5,0,14,3,0,5,3,434,0,14,448,612,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,746,C,1,0,C01,0,30,9,2,56,11,0,91,3,0,4,8,0,0,2,216,0,4,220,612,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,747,B,1,0,B,0,96,24,2,56,15,8,103,1,0,11,5,0,3,2,326,0,8,334,607,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,748,B,1,0,B,0,79,18,4,45,5,11,104,3,0,7,10,0,3,1,290,0,10,300,540,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,748,C,1,0,C01,0,85,25,3,52,5,5,85,0,0,10,5,1,5,0,281,0,13,294,539,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,749,B,1,0,B,0,41,16,1,30,9,1,61,0,0,4,4,0,1,0,168,0,5,173,348,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,750,B,1,0,B,0,86,20,1,54,11,5,65,1,0,13,5,0,2,3,266,0,2,268,527,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,751,B,1,0,B,0,57,17,0,38,6,4,60,0,0,9,8,4,1,1,205,0,8,213,399,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,752,B,1,0,B,0,89,25,1,64,18,12,137,1,0,8,2,0,5,1,363,1,14,378,693,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,753,B,1,0,B,0,63,26,2,42,1,5,77,4,0,11,3,0,3,0,237,0,2,239,445,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,753,C,1,0,C01,0,75,20,2,51,5,6,70,1,0,8,6,0,6,1,251,1,16,268,445,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,754,B,1,0,B,0,57,16,3,24,6,5,97,0,0,4,5,1,5,0,223,0,4,227,456,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,755,B,1,0,B,0,69,22,0,14,5,4,67,0,0,2,4,1,5,2,195,0,7,202,350,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,756,B,1,0,B,0,56,23,3,46,8,3,75,2,0,9,6,0,4,1,236,0,10,246,553,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,757,B,1,0,B,0,87,26,1,33,4,11,97,9,0,11,6,0,12,1,298,0,11,309,698,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,758,B,1,0,B,0,64,28,3,21,4,15,51,5,0,6,3,1,2,0,203,0,9,212,458,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,759,B,1,0,B,0,127,22,4,22,5,14,65,4,0,3,10,0,0,1,277,1,10,288,549,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,759,C,1,0,C01,0,131,30,2,23,5,10,65,3,0,8,4,1,3,0,285,0,9,294,549,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,760,B,1,0,B,0,71,13,3,23,4,13,86,5,0,5,7,0,3,0,233,3,5,241,572,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,761,B,1,0,B,0,54,17,2,23,11,7,82,2,0,4,4,0,2,0,208,0,9,217,500,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,762,B,1,0,B,0,59,17,3,20,6,6,74,1,0,7,4,0,1,0,198,0,4,202,721,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,763,B,1,0,B,0,55,22,3,46,8,3,75,2,0,9,6,0,4,1,234,0,10,244,448,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,764,B,1,0,B,0,160,16,3,11,2,8,25,0,0,4,1,0,1,0,231,0,6,237,457,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,764,C,1,0,C01,0,149,14,1,6,4,7,30,1,0,3,1,0,1,0,217,0,1,218,456,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,765,B,1,0,B,0,181,27,3,11,1,10,53,1,0,10,4,0,0,1,302,0,3,305,620,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,765,C,1,0,C01,0,184,19,3,5,3,15,51,1,0,8,2,0,0,0,291,1,3,295,619,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,766,B,1,0,B,0,203,38,2,35,5,11,88,3,0,14,4,1,4,1,409,1,5,415,735,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,766,C,1,0,C01,0,194,45,2,35,7,17,66,2,0,14,7,1,1,1,392,0,4,396,735,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,766,C,2,0,C02,0,228,19,3,28,8,9,80,2,0,14,4,1,4,1,401,0,11,412,735,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,11,COZUMEL,8,SOLIDARIDAD,766,C,3,0,C03,0,189,40,1,32,5,13,87,1,0,13,2,0,2,3,388,1,10,399,734,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,767,B,1,0,B,0,68,20,1,47,15,6,135,1,0,7,10,1,3,2,316,1,9,326,535,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,767,C,1,0,C01,0,46,25,1,32,11,7,122,1,0,6,4,2,5,3,265,0,5,270,535,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,767,C,2,0,C02,0,58,22,1,45,8,6,118,3,0,9,4,0,3,2,279,0,0,279,535,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,B,1,0,B,0,45,21,0,63,10,5,178,2,0,10,6,0,15,2,357,0,10,367,715,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,C,1,0,C01,0,55,12,1,54,14,3,192,0,0,2,11,2,6,2,354,0,9,363,714,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,C,2,0,C02,0,49,18,0,64,20,2,211,0,0,6,9,0,6,2,387,0,6,393,714,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,C,3,0,C03,0,54,11,2,50,10,4,175,2,0,7,6,0,6,1,328,0,4,332,714,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,C,4,0,C04,0,57,17,0,38,6,4,59,0,0,9,8,4,1,0,203,0,8,211,714,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,C,5,0,C05,0,55,12,1,54,14,3,192,0,0,2,11,2,6,2,354,0,9,363,714,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,C,6,0,C06,0,51,15,1,54,11,12,173,1,0,8,9,0,10,2,347,0,8,355,714,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,C,7,0,C07,0,42,21,1,49,4,6,178,2,0,2,7,0,8,2,322,0,9,331,714,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,C,8,0,C08,0,47,14,2,55,14,5,179,3,0,4,9,1,5,4,342,0,6,348,714,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,C,9,0,C09,0,63,17,1,36,15,4,190,1,0,2,11,0,11,1,352,0,9,361,714,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,C,10,0,C10,0,40,18,1,54,12,7,186,5,0,5,7,0,13,2,350,0,14,364,714,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,768,C,11,0,C11,0,44,19,6,55,6,4,181,0,0,1,8,0,1,2,327,0,14,341,714,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,769,B,1,0,B,0,62,18,4,51,10,3,143,2,0,3,2,0,3,3,304,0,4,308,591,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,769,C,1,0,C01,0,36,15,3,43,13,2,135,2,0,3,2,0,9,4,267,0,9,276,590,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,769,C,2,0,C02,0,58,20,2,45,9,5,129,0,0,3,5,0,5,2,283,0,9,292,590,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,770,B,1,0,B,0,72,28,1,55,13,1,102,6,0,11,5,1,6,1,302,0,5,307,565,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,770,C,1,0,C01,0,48,32,1,55,15,3,110,1,0,11,3,11,7,3,300,0,12,312,564,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,771,B,1,0,B,0,46,27,1,68,8,2,138,1,0,5,7,1,5,5,314,0,11,325,591,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,771,C,1,0,C01,0,46,27,1,68,8,2,138,1,0,5,7,1,5,5,314,0,11,325,591,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,772,B,1,0,B,0,43,18,0,57,7,6,89,2,0,3,8,2,3,2,240,0,9,249,508,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,773,B,1,0,B,0,185,13,3,9,3,7,34,1,0,3,2,0,0,0,260,0,7,267,497,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,773,C,1,0,C01,0,187,23,1,9,2,4,33,2,0,5,3,0,0,0,269,0,4,273,497,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,12,TULUM,8,SOLIDARIDAD,774,B,1,0,B,0,75,23,1,9,5,11,72,3,0,2,4,1,2,0,208,1,2,211,506,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,0,A,6,0,VA06,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,4,5,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,876,B,1,0,B,0,73,27,1,72,13,5,151,6,0,6,2,0,7,2,365,0,9,374,732,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,876,C,1,0,C01,0,71,26,1,69,11,6,167,3,0,7,5,1,5,4,376,0,7,383,732,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,876,C,2,0,C02,0,56,18,0,86,8,4,166,2,0,8,6,1,8,2,365,0,13,378,732,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,9,PLAYA DEL CARMEN,8,SOLIDARIDAD,876,C,3,0,C03,0,71,26,1,69,11,6,167,3,0,7,5,1,5,4,376,0,7,383,732,RECONTADO EN GRUPO DE TRABAJO,,,
