CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
3,27,TABASCO,,,6,CUNDUACAN,,,REG_RP,CAND_IND3,1,MARIEVA YORNELY BURELO PEREZ,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,CAND_IND3
3,27,TABASCO,,,6,CUNDUACAN,,,REG_RP,CAND_IND3,2,CATARINO RODRIGUEZ HERNANDEZ,1,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,CAND_IND3
3,27,TABASCO,,,7,EMILIANO ZAPATA,,,REG_RP,MORENA,1,ALEJANDRO GONZALEZ VAZQUEZ,1,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,MORENA
3,27,TABASCO,,,7,EMILIANO ZAPATA,,,REG_RP,MORENA,2,MINERVA EDNA ARCIBAR VARGAS,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,MORENA
3,27,TABASCO,,,8,HUIMANGUILLO,,,REG_RP,MC,1,MANUEL ERNESTO RABELO ESTRADA,1,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,MC
3,27,TABASCO,,,8,HUIMANGUILLO,,,REG_RP,PRD,2,NORMA CRUZ ESPINOZA,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PRD
3,27,TABASCO,,,9,JALAPA,,,REG_RP,MORENA,1,RAFAEL GONZALEZ LOPEZ,1,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,MORENA
3,27,TABASCO,,,9,JALAPA,,,REG_RP,PVEM,1,MARIA DE LA LUZ PRIEGO RIVERO,2,,https://iepctabasco.mx/docs/acuerdos/2024/09JUN2024_ESP/3_CE-2024-082.pdf,PVEM
3,27,TABASCO,,,10,JALPA DE MENDEZ,,,REG_RP,PRD,1,ROSALBA JIMENEZ GARCIA,2,,https://iepctabasco.mx/docs/acuerdos/19JULIO2024_EXT_URG/CE_2024_087.pdf,PRD
3,27,TABASCO,,,10,JALPA DE MENDEZ,,,REG_RP,PRD,2,VIRGINIA DEL CARMEN JAIMES RAMOS,2,,https://iepctabasco.mx/docs/acuerdos/19JULIO2024_EXT_URG/CE_2024_087.pdf,PRD
