CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,514,B,1,0,B,0,15,13,95,18,15,4,243,,,403,0,20,423,662,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0514_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,515,B,1,0,B,0,11,6,114,24,6,7,260,,,428,0,21,449,661,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0515_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,515,C,1,0,C01,0,5,4,118,16,14,2,273,,,432,0,21,453,660,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0515_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,515,SMR,1,0,SMR01,0,6,5,58,15,5,2,268,,,359,0,17,376,0,Acta del consejo,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0515_SMR01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,515,SRP,1,0,SRP01,0,0,0,0,0,0,0,0,,,0,0,0,0,0,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0515_SRP01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,518,B,1,0,B,0,9,4,87,10,10,3,238,,,361,0,15,376,538,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0518_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,519,B,1,0,B,0,23,8,112,19,12,5,275,,,454,0,20,474,720,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0519_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,521,B,1,0,B,0,10,5,74,11,12,0,139,,,251,0,13,264,390,Acta del consejo,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0521_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,521,C,1,0,C01,0,7,0,80,10,9,2,135,,,243,2,16,261,390,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0521_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,525,B,1,0,B,0,0,12,115,0,0,3,254,,,384,0,18,402,612,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0525_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,525,C,1,0,C01,0,10,2,111,18,8,0,194,,,343,0,19,362,611,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0525_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,525,C,2,0,C02,0,5,0,105,119,8,0,248,,,485,0,0,485,611,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0525_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,525,SMR,1,0,SMR01,0,1,0,23,3,1,1,42,,,71,0,10,81,0,Acta del consejo,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0525_SMR01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,525,SRP,1,0,SRP01,0,15,4,51,17,14,6,217,,,324,0,22,346,0,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0525_SRP01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,526,B,1,0,B,0,4,0,106,11,8,0,148,,,277,0,16,293,398,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0526_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,526,C,1,0,C01,0,7,4,88,13,8,0,134,,,254,0,12,266,397,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0526_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,530,B,1,0,B,0,5,0,93,14,8,2,177,,,299,0,10,309,423,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0530_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,530,C,1,0,C01,0,2,3,95,12,4,3,181,,,300,0,11,311,423,Acta del consejo,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0530_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,531,B,1,0,B,0,12,5,94,32,19,0,188,,,350,1,16,367,499,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0531_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,531,C,1,0,C01,0,18,0,122,18,19,0,163,,,340,0,15,355,499,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0531_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,532,B,1,0,B,0,3,5,92,10,7,0,173,,,290,0,13,303,414,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0532_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,532,C,1,0,C01,0,6,4,120,10,9,0,198,,,347,0,13,360,413,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0532_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,533,B,1,0,B,0,9,3,96,29,6,2,238,,,383,0,15,398,566,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0533_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,533,C,1,0,C01,0,5,2,99,17,11,0,248,,,382,0,15,397,565,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0533_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,534,B,1,0,B,0,3,5,70,21,6,0,199,,,304,0,16,320,454,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0534_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,534,C,1,0,C01,0,1,0,71,6,11,3,208,,,300,0,17,317,454,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0534_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,535,B,1,0,B,0,4,3,141,7,5,4,148,,,312,0,16,328,452,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0535_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,535,C,1,0,C01,0,3,2,107,3,7,4,167,,,293,0,18,311,451,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0535_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,537,B,1,0,B,0,19,6,124,36,16,0,285,,,486,0,13,499,653,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0537_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,549,B,1,0,B,0,2,4,98,13,9,0,300,,,426,0,30,456,699,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0549_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,549,C,1,0,C01,0,2,5,98,9,11,4,298,,,427,0,29,456,699,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0549_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,550,B,1,0,B,0,3,3,90,11,4,6,313,,,430,1,21,452,620,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0550_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,550,C,1,0,C01,0,1,5,120,16,10,7,251,,,410,0,28,438,620,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0550_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,550,C,2,0,C02,0,0,4,110,12,9,4,285,,,424,0,23,447,619,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0550_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,552,B,1,0,B,0,9,3,93,17,17,4,328,,,471,0,16,487,666,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0552_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,552,C,1,0,C01,0,3,2,104,11,9,7,299,,,435,0,12,447,665,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0552_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,552,C,2,0,C02,0,8,6,93,12,15,3,312,,,449,0,18,467,665,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0552_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,557,B,1,0,B,0,1,0,137,18,8,0,200,,,364,0,22,386,566,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0557_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,557,C,1,0,C01,0,1,6,116,11,4,2,222,,,362,0,24,386,566,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0557_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,557,C,2,0,C02,0,3,2,121,7,5,2,241,,,381,0,14,395,565,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0557_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,557,C,3,0,C03,0,0,4,123,14,11,2,206,,,360,0,19,379,565,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0557_C03.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,559,B,1,0,B,0,2,4,146,8,9,3,251,,,423,0,24,447,654,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0559_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,559,C,1,0,C01,0,2,8,112,12,8,3,271,,,416,0,29,445,653,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0559_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,559,C,2,0,C02,0,3,4,135,19,11,3,218,,,393,0,38,431,653,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0559_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,560,B,1,0,B,0,2,4,105,9,13,5,222,,,360,0,11,371,575,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0560_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,560,C,1,0,C01,0,7,6,102,7,6,2,227,,,357,0,14,371,575,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0560_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,560,C,2,0,C02,0,5,7,91,6,6,0,243,,,358,0,17,375,575,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0560_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,560,C,3,0,C03,0,6,4,102,11,7,6,208,,,344,0,2,346,574,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0560_C03.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,561,B,1,0,B,0,0,4,97,16,11,7,311,,,446,0,29,475,685,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0561_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,561,C,1,0,C01,0,3,0,114,9,7,0,304,,,437,0,0,437,685,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0561_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,570,B,1,0,B,0,1,9,152,4,7,3,192,,,368,0,27,395,643,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0570_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,570,C,1,0,C01,0,3,14,178,7,11,1,202,,,416,2,26,444,643,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0570_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,570,C,2,0,C02,0,3,7,163,10,10,6,200,,,399,0,25,424,643,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0570_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,570,C,3,0,C03,0,2,9,150,2,5,0,241,,,409,0,37,446,643,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0570_C03.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,570,C,4,0,C04,0,2,10,155,7,6,3,210,,,393,0,30,423,642,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0570_C04.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,571,B,1,0,B,0,3,9,154,11,3,2,240,,,422,0,0,422,681,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0571_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,571,C,1,0,C01,0,3,12,153,11,6,1,236,,,422,0,14,436,681,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0571_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,571,C,2,0,C02,0,6,8,163,7,3,3,244,,,434,0,24,458,680,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0571_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,572,B,1,0,B,0,5,8,105,4,4,2,228,,,356,0,13,369,589,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0572_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,572,C,1,0,C01,0,3,4,90,7,1,8,241,,,354,0,13,367,588,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0572_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,572,C,2,0,C02,0,3,3,106,8,8,3,214,,,345,0,23,368,588,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0572_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,573,B,1,0,B,0,2,5,120,12,4,6,176,,,325,0,23,348,609,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0573_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,573,C,1,0,C01,0,4,6,95,6,11,5,221,,,348,0,16,364,608,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0573_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,573,C,2,0,C02,0,5,4,82,5,5,6,234,,,341,0,18,359,608,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0573_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,574,B,1,0,B,0,2,1,110,9,6,1,255,,,384,0,22,406,716,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0574_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,574,C,1,0,C01,0,5,9,121,12,9,3,254,,,413,0,19,432,715,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0574_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,574,C,2,0,C02,0,0,2,119,5,7,2,250,,,385,0,28,413,715,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0574_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,575,B,1,0,B,0,2,2,85,10,7,3,231,,,340,0,20,360,544,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0575_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,575,C,1,0,C01,0,3,3,82,8,10,1,211,,,318,0,20,338,543,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0575_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,575,E,1,0,E01,0,2,6,134,12,7,2,230,,,393,0,16,409,669,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0575_E01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,575,E,1,1,E01C01,0,1,6,111,10,12,6,254,,,400,0,22,422,668,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0575_E01C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,575,E,1,2,E01C02,0,1,4,139,11,7,5,270,,,437,0,20,457,668,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0575_E01C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,575,E,1,3,E01C03,0,2,2,117,16,8,5,218,,,368,0,15,383,668,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0575_E01C03.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,575,E,1,4,E01C04,0,3,6,123,7,6,4,227,,,376,0,18,394,668,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0575_E01C04.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,589,B,1,0,B,0,5,3,124,5,10,3,287,,,437,0,32,469,664,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0589_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,589,C,1,0,C01,0,1,3,109,10,3,2,315,,,443,0,10,453,664,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0589_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,589,C,2,0,C02,0,3,3,124,13,7,8,274,,,432,0,23,455,664,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0589_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,592,B,1,0,B,0,3,17,133,4,12,5,224,,,398,0,0,398,622,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0592_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,592,C,1,0,C01,0,6,9,110,7,3,3,226,,,364,3,21,388,622,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0592_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,592,C,2,0,C02,0,3,14,148,7,17,3,188,,,380,0,44,424,621,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0592_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,592,C,3,0,C03,0,3,14,120,4,7,5,222,,,375,0,23,398,621,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0592_C03.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,592,C,4,0,C04,0,3,14,142,15,11,4,234,,,423,0,21,444,621,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0592_C04.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,594,B,1,0,B,0,7,2,106,18,10,2,244,,,389,0,18,407,612,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0594_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,594,C,1,0,C01,0,4,2,100,11,8,2,239,,,366,0,17,383,612,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0594_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,594,C,2,0,C02,0,2,0,145,8,6,3,217,,,381,0,25,406,612,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0594_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,594,C,3,0,C03,0,7,3,123,13,9,1,213,,,369,0,23,392,612,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0594_C03.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,600,B,1,0,B,0,5,3,153,18,6,4,248,,,437,0,16,453,683,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0600_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,600,C,1,0,C01,0,6,1,191,14,8,5,198,,,423,0,18,441,682,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0600_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,600,C,2,0,C02,0,2,7,177,15,10,2,242,,,455,0,21,476,682,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0600_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,600,C,3,0,C03,0,3,3,172,14,13,1,208,,,414,0,17,431,682,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0600_C03.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,602,B,1,0,B,0,6,5,113,5,8,5,269,,,411,0,18,429,645,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0602_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,602,C,1,0,C01,0,2,1,107,8,5,3,254,,,380,3,49,432,645,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0602_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,602,C,2,0,C02,0,8,4,165,6,8,7,250,,,448,0,13,461,645,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0602_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,604,B,1,0,B,0,4,3,138,15,14,4,244,,,422,0,22,444,633,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0604_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,604,C,1,0,C01,0,1,9,133,8,4,4,226,,,385,0,19,404,632,Acta del consejo,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0604_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,604,C,2,0,C02,0,6,11,129,3,5,4,249,,,407,0,25,432,632,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0604_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,605,B,1,0,B,0,4,5,178,11,5,8,265,,,476,0,35,511,738,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0605_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,606,B,1,0,B,0,3,7,108,14,5,7,199,,,343,0,18,361,592,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0606_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,606,C,1,0,C01,0,2,8,117,12,6,1,197,,,343,0,31,374,592,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0606_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,606,C,2,0,C02,0,0,4,105,15,7,2,223,,,356,1,22,379,592,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0606_C02.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,606,C,3,0,C03,0,3,7,122,10,8,3,196,,,349,0,29,378,592,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0606_C03.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,608,B,1,0,B,0,0,0,182,13,8,0,241,,,444,0,26,470,653,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0608_B.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,608,C,1,0,C01,0,3,7,187,7,11,2,185,,,402,29,0,431,652,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0608_C01.jpg
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,608,C,2,0,C02,0,2,1,191,11,3,3,228,,,439,0,21,460,652,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0608_C02.jpg
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,618,B,1,0,B,0,1,8,26,17,1,8,214,,,275,0,37,312,542,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0618_B.jpg
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,618,C,1,0,C01,0,2,9,21,11,17,10,201,,,271,0,2,273,541,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0618_C01.jpg
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,618,C,2,0,C02,0,4,15,25,20,7,12,230,,,313,8,19,340,541,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0618_C02.jpg
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,619,B,1,0,B,0,3,11,15,24,7,7,296,,,363,0,36,399,689,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0619_B.jpg
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,619,C,1,0,C01,0,4,0,12,28,5,0,286,,,335,0,49,384,689,Acta casilla,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0619_C01.jpg
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,620,B,1,0,B,0,3,17,23,37,7,10,217,,,314,0,30,344,584,Acta del consejo,,,http://iepct.mx/computos/2024/DIP/11/acta_casilla_consejo/DIP_0620_B.jpg
