CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,CALIDAD DE LA CANDIDATURA,NUMERO_LISTA,PERSONA_CANDIDATA,DENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
,25,SINALOA,,,6,CULIACAN,,,REG_MR,MORENA,SUPLENTE,9,PAOLA SAUCEDA ARAIZA,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Culiacan.pdf,MORENA
,25,SINALOA,,,6,CULIACAN,,,SIND_MR,MORENA,PROPIETARIO,2,ANA MIRIAM RAMOS VILLARREAL,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Culiacan.pdf,MORENA
,25,SINALOA,,,6,CULIACAN,,,SIND_MR,MORENA,SUPLENTE,2,ITZEL AGLAE NUÑEZ CARRILLO,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Culiacan.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,PRES_MUN,MORENA,PROPIETARIO,1,GILDARDO LEYVA ORTEGA,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,REG_MR,MORENA,PROPIETARIO,3,EDGAR OMAR CASTRO VALDEZ,1,CANDIDATURAS INDIGENAS,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,REG_MR,MORENA,SUPLENTE,3,GUADALUPE GARCIA ALCANTAR,2,CANDIDATURAS INDIGENAS,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,REG_MR,MORENA,PROPIETARIO,4,BERTHA ALICIA LIMON RIVERA,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,REG_MR,MORENA,SUPLENTE,4,DALIA MARYNTIA MURILLO ALMEIDA,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,REG_MR,MORENA,PROPIETARIO,5,LUIS ALONSO RUIZ CARRION,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,REG_MR,MORENA,SUPLENTE,5,CESAR EVERARDO OSORIO ARMENTA,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,REG_MR,MORENA,PROPIETARIO,6,KARLA LIZBETH ONTIVEROS LOPEZ,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,REG_MR,MORENA,SUPLENTE,6,AMIRA GABRIELA CABANILLAS MONTES,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,REG_MR,MORENA,PROPIETARIO,7,VILMA JUDITH LOPEZ SARMIENTO,2,CANDIDATURAS INDIGENAS,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,REG_MR,MORENA,SUPLENTE,7,TANIA PAOLA TORRES CONTRERAS,2,CANDIDATURAS INDIGENAS,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,SIND_MR,MORENA,PROPIETARIO,2,MAYRA LILIAN OSORIO ARMENTA,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,10,EL FUERTE,,,SIND_MR,MORENA,SUPLENTE,2,DULCE MARIA LEYVA CORRALES,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_El-Fuerte.pdf,MORENA
,25,SINALOA,,,19,ELDORADO,,,PRES_MUN,MORENA,PROPIETARIO,1,FAUSTINO TORRES NUÑEZ,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Eldorado.pdf,MORENA
,25,SINALOA,,,19,ELDORADO,,,REG_MR,MORENA,PROPIETARIO,3,LETICIA GUADALUPE RUIZ ARAMBURO,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Eldorado.pdf,MORENA
,25,SINALOA,,,19,ELDORADO,,,REG_MR,MORENA,SUPLENTE,3,MELISSA CRUZ ALBA,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Eldorado.pdf,MORENA
,25,SINALOA,,,19,ELDORADO,,,REG_MR,MORENA,PROPIETARIO,4,CARLOS SANTIAGO OCHOA DURAN,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Eldorado.pdf,MORENA
,25,SINALOA,,,19,ELDORADO,,,REG_MR,MORENA,SUPLENTE,4,CANDELARIO ONTIVEROS ROJO,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Eldorado.pdf,MORENA
,25,SINALOA,,,19,ELDORADO,,,REG_MR,MORENA,PROPIETARIO,5,BRENDA GUADALUPE OJEDA RAMIREZ,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Eldorado.pdf,MORENA
,25,SINALOA,,,19,ELDORADO,,,REG_MR,MORENA,SUPLENTE,5,NORMA MARICELA ZAMBADA FELIX,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Eldorado.pdf,MORENA
,25,SINALOA,,,19,ELDORADO,,,SIND_MR,MORENA,PROPIETARIO,2,RAMONA GUADALUPE CARRILLO DUARTE,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Eldorado.pdf,MORENA
,25,SINALOA,,,19,ELDORADO,,,SIND_MR,MORENA,SUPLENTE,2,LUCERO CAZAREZ GONZALEZ,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Eldorado.pdf,MORENA
,25,SINALOA,,,8,ELOTA,,,PRES_MUN,MC,PROPIETARIO,1,RICHARD MILLAN VAZQUEZ,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Elota.pdf,MORENA
,25,SINALOA,,,8,ELOTA,,,REG_MR,MC,PROPIETARIO,3,ESMERALDA ONTIVEROS ALVAREZ,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Elota.pdf,MC
,25,SINALOA,,,8,ELOTA,,,REG_MR,MC,SUPLENTE,3,PAULINA ALEJANDRA ROSAS LOPEZ,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Elota.pdf,MC
,25,SINALOA,,,8,ELOTA,,,REG_MR,MC,PROPIETARIO,4,FELIX RAFAEL CORONEL MALDONADO,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Elota.pdf,MC
,25,SINALOA,,,8,ELOTA,,,REG_MR,MC,SUPLENTE,4,JOSE ANTONIO VILLAREAL AGUILAR,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Elota.pdf,MC
,25,SINALOA,,,8,ELOTA,,,REG_MR,MC,PROPIETARIO,5,ELVIA DEL CARMEN CORTEZ FLORES,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Elota.pdf,MC
,25,SINALOA,,,8,ELOTA,,,REG_MR,MC,SUPLENTE,5,BARBARA JAQUELINE TAPIA CORTEZ,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Elota.pdf,MC
,25,SINALOA,,,8,ELOTA,,,SIND_MR,MC,PROPIETARIO,2,ADELA ANTONIETA PRECIADO RODRIGUEZ,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Elota.pdf,MC
,25,SINALOA,,,8,ELOTA,,,SIND_MR,MC,SUPLENTE,2,MARIA SELENE MILLAN RODRIGUEZ,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Elota.pdf,MC
,25,SINALOA,,,9,ESCUINAPA,,,PRES_MUN,PT,PROPIETARIO,1,VICTOR MANUEL DIAZ SIMENTAL,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,9,ESCUINAPA,,,REG_MR,PT,PROPIETARIO,3,J FRANCISCO CORONADO BARAJAS,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,9,ESCUINAPA,,,REG_MR,PT,SUPLENTE,3,JOSE ALBERTO JAIME RUESGAZ,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,9,ESCUINAPA,,,REG_MR,PT,PROPIETARIO,4,SARA MIROSLAVA DOMINGUEZ BURGOS,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,9,ESCUINAPA,,,REG_MR,PT,SUPLENTE,4,KIMBERLY RAMONA GRAVE LOPEZ,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,9,ESCUINAPA,,,REG_MR,PT,PROPIETARIO,5,JOSE GUADALUPE PALOMARES FAUSTO,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,9,ESCUINAPA,,,REG_MR,PT,SUPLENTE,5,ADRIAN MAYORQUIN LOPEZ,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,9,ESCUINAPA,,,REG_MR,PT,PROPIETARIO,6,LEONARDA FLORIANO CHAMORRO,2,CANDIDATURAS INDIGENAS,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,9,ESCUINAPA,,,REG_MR,PT,SUPLENTE,6,MARTHA ALICIA AGUILAR LAURIANO,2,CANDIDATURAS INDIGENAS,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,9,ESCUINAPA,,,REG_MR,PT,PROPIETARIO,7,TEODOSIO JOEL FAUSTO GARCIA,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,9,ESCUINAPA,,,REG_MR,PT,SUPLENTE,7,ELIAS JESUS ANTONIO TOLEDO ESTRADA,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,9,ESCUINAPA,,,SIND_MR,PT,PROPIETARIO,2,LUCILA POLANCO DURAN,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,9,ESCUINAPA,,,SIND_MR,PT,SUPLENTE,2,DIANA ARELY RAMOS DE LA TORRE,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Escuinapa.pdf,PT
,25,SINALOA,,,11,GUASAVE,,,PRES_MUN,MORENA,PROPIETARIO,1,CECILIA RAMIREZ MONTOYA,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,PROPIETARIO,3,OLGA LIDIA CONTRERAS LOPEZ,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,SUPLENTE,3,VERONICA ZAMBRANO MELENDREZ,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,PROPIETARIO,4,DOMINGO ESPERO HERRERA,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,SUPLENTE,4,ORMANDY AHUMADA CONTRERAS,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,PROPIETARIO,5,SOILA CANDELARIA LASCANO BACACEGUA,2,CANDIDATURAS INDIGENAS,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,SUPLENTE,5,LEYDA LORENA MONTOYA AHUMADA,2,CANDIDATURAS INDIGENAS,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,PROPIETARIO,6,ADOLFO CERVANTES ACOSTA,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,SUPLENTE,6,RAMON GELACIO GONZALEZ VILLAMAN,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,PROPIETARIO,7,ZULMA KARINA GAMEZ CERVANTES,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,SUPLENTE,7,RITA GANDARILLA LERMA,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,PROPIETARIO,8,IVAN ROBERTO GALVEZ MEZA,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,SUPLENTE,8,VICTOR MANUEL CASTRO FLORES,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,PROPIETARIO,9,YARELI CARDOZA RODRIGUEZ,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,REG_MR,MORENA,SUPLENTE,9,DEISY YOHANA GAMEZ VALENZUELA,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,SIND_MR,MORENA,PROPIETARIO,2,FRED FLORES RUBIO,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,11,GUASAVE,,,SIND_MR,MORENA,SUPLENTE,2,RAMON RUBIO LEYVA,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Guasave.pdf,MORENA
,25,SINALOA,,,20,JUAN JOSE RIOS,,,PRES_MUN,PVEM_MORENA,PROPIETARIO,1,EVANGELINA LLANES CARREON,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Juan_Jose_Rios.pdf,MORENA
,25,SINALOA,,,20,JUAN JOSE RIOS,,,REG_MR,PVEM_MORENA,PROPIETARIO,3,MARIA ELIZABETH ALONSO APODACA,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Juan_Jose_Rios.pdf,MORENA
,25,SINALOA,,,20,JUAN JOSE RIOS,,,REG_MR,PVEM_MORENA,SUPLENTE,3,DEISIRY LIZETH MONDACA RAMOS,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Juan_Jose_Rios.pdf,MORENA
,25,SINALOA,,,20,JUAN JOSE RIOS,,,REG_MR,PVEM_MORENA,PROPIETARIO,4,DOROTEO LOPEZ,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Juan_Jose_Rios.pdf,MORENA
,25,SINALOA,,,20,JUAN JOSE RIOS,,,REG_MR,PVEM_MORENA,SUPLENTE,4,ADALBERTO DE JESUS CORRAL CASTILLO,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Juan_Jose_Rios.pdf,MORENA
,25,SINALOA,,,20,JUAN JOSE RIOS,,,REG_MR,PVEM_MORENA,PROPIETARIO,5,YADIRA SALAZAR MARTINEZ,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Juan_Jose_Rios.pdf,MORENA
,25,SINALOA,,,20,JUAN JOSE RIOS,,,REG_MR,PVEM_MORENA,SUPLENTE,5,LILIAN ALESSY DOMINGUEZ CARRASCO,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Juan_Jose_Rios.pdf,MORENA
,25,SINALOA,,,20,JUAN JOSE RIOS,,,SIND_MR,PVEM_MORENA,PROPIETARIO,2,JOSE GILBERTO AVILA PALAFOX,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Juan_Jose_Rios.pdf,MORENA
,25,SINALOA,,,20,JUAN JOSE RIOS,,,SIND_MR,PVEM_MORENA,SUPLENTE,2,JOSE OTON ADAM AYALA GASTELUM,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Juan_Jose_Rios.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,PRES_MUN,PVEM_MORENA,PROPIETARIO,1,ESTRELLA PALACIOS DOMINGUEZ,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,PROPIETARIO,3,MARTIN OCHOA LOPEZ,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,SUPLENTE,3,JESUS ERNESTO SANDOVAL LANDEROS,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,PROPIETARIO,4,GLADYS FABIOLA TORRES TORRES,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,SUPLENTE,4,CINTHYA CARMINA SANCHEZ PINEDA,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,PROPIETARIO,5,HERIBERTO RESENDIZ HERNANDEZ,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,SUPLENTE,5,JESUS OSUNA LAMARQUE,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,PROPIETARIO,6,CLAUDIA GABRIELA LUNA FERNANDEZ,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,SUPLENTE,6,SONIA ESTHER LOPEZ JUAREZ,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,PROPIETARIO,7,GIOVANNI GAMALIEL GONZALEZ ZATARAIN,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,SUPLENTE,7,DANIEL RAMIREZ ORDAZ,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,PROPIETARIO,8,ALINA QUINTERO MORALES,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,SUPLENTE,8,DIANA GUADALUPE BURGUEÑO MARTINEZ,2,CANDIDATURAS DE PERSONAS JOVENES,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,PROPIETARIO,9,JESSER YAEL MARTINEZ OTERO,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,REG_MR,PVEM_MORENA,SUPLENTE,9,ANGEL FERNANDO ARBALLO QUINTERO,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,SIND_MR,PVEM_MORENA,PROPIETARIO,2,MINERVA OSUNA ZAVALA,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,12,MAZATLAN,,,SIND_MR,PVEM_MORENA,SUPLENTE,2,FABIOLA OSUNA PATRON,2,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mazatlan.pdf,MORENA
,25,SINALOA,,,13,MOCORITO,,,PRES_MUN,MORENA,PROPIETARIO,1,ENRIQUE PARRA MELECIO,1,,https://www.ieesinaloa.mx/wp-content/uploads/Transparencia/SecretariaEjecutiva/ConstanciasDeMayoria2024/CME_Mocorito.pdf,MORENA
