CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,MORENA_PT_PVEM,MORENA_PT,MORENA_PVEM,PT_PVEM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,4,LEON,20,LEON,3075,1,1,196,17,2,6,5,14,72,0,0,0,0,0,0,0,0,312,0,25,337,693
2,11,GUANAJUATO,4,LEON,20,LEON,3076,2,2,238,18,3,49,11,54,249,0,0,0,0,0,0,0,0,622,0,31,653,1298
2,11,GUANAJUATO,4,LEON,20,LEON,3077,2,2,227,19,1,35,7,28,247,0,0,0,0,0,0,0,0,564,0,9,573,1106
2,11,GUANAJUATO,4,LEON,20,LEON,3078,2,2,213,24,1,26,8,23,150,0,0,0,0,0,0,0,0,445,0,14,459,881
2,11,GUANAJUATO,4,LEON,20,LEON,3079,2,2,486,40,5,20,14,79,202,0,0,0,0,0,0,0,0,846,0,29,875,1350
2,11,GUANAJUATO,4,LEON,20,LEON,3080,2,2,218,20,3,14,8,28,151,0,0,0,0,0,0,0,0,442,0,31,473,974
2,11,GUANAJUATO,4,LEON,20,LEON,3081,2,2,336,20,1,27,10,52,225,0,0,0,0,0,0,0,0,671,2,26,699,1273
2,11,GUANAJUATO,4,LEON,20,LEON,3082,2,2,170,13,1,25,4,23,172,0,0,0,0,0,0,0,0,408,0,19,427,803
2,11,GUANAJUATO,4,LEON,20,LEON,3083,2,2,191,21,2,23,7,31,173,0,0,0,0,0,0,0,0,448,0,16,464,866
2,11,GUANAJUATO,4,LEON,20,LEON,3084,2,2,172,12,3,20,7,31,196,0,0,0,0,0,0,0,0,441,0,20,461,843
2,11,GUANAJUATO,4,LEON,20,LEON,3085,2,2,153,13,4,18,6,27,173,0,0,0,0,0,0,0,0,394,0,21,415,782
2,11,GUANAJUATO,4,LEON,20,LEON,3086,2,2,153,13,1,16,14,37,228,0,0,0,0,0,0,0,0,462,0,22,484,1124
2,11,GUANAJUATO,4,LEON,20,LEON,3087,2,2,180,17,3,26,5,27,172,0,0,0,0,0,0,0,0,430,0,19,449,898
2,11,GUANAJUATO,4,LEON,20,LEON,3088,2,2,145,12,7,20,6,31,193,0,0,0,0,0,0,0,0,414,0,16,430,823
2,11,GUANAJUATO,4,LEON,20,LEON,3089,2,2,197,16,1,22,6,38,236,0,0,0,0,0,0,0,0,516,0,21,537,943
2,11,GUANAJUATO,4,LEON,20,LEON,3090,2,2,190,15,5,26,11,39,191,0,0,0,0,0,0,0,0,477,0,23,500,981
2,11,GUANAJUATO,4,LEON,20,LEON,3091,2,2,105,13,3,29,6,30,251,0,0,0,0,0,0,0,0,437,0,26,463,916
2,11,GUANAJUATO,4,LEON,20,LEON,3092,2,2,229,20,2,31,9,59,250,0,0,0,0,0,0,0,0,600,0,29,629,1179
2,11,GUANAJUATO,4,LEON,20,LEON,3093,2,2,178,12,3,33,7,53,210,0,0,0,0,0,0,0,0,496,0,18,514,976
2,11,GUANAJUATO,4,LEON,20,LEON,3094,1,1,193,7,5,12,4,24,124,0,0,0,0,0,0,0,0,369,0,16,385,748
2,11,GUANAJUATO,4,LEON,20,LEON,3095,2,2,152,12,1,17,6,50,211,0,0,0,0,0,0,0,0,449,0,32,481,905
2,11,GUANAJUATO,4,LEON,20,LEON,3096,2,2,215,7,4,23,4,49,199,0,0,0,0,0,0,0,0,501,0,29,530,967
2,11,GUANAJUATO,4,LEON,20,LEON,3097,1,1,96,11,0,18,4,16,160,0,0,0,0,0,0,0,0,305,0,11,316,719
2,11,GUANAJUATO,4,LEON,20,LEON,3098,2,2,161,7,2,19,6,28,186,0,0,0,0,0,0,0,0,409,0,14,423,798
2,11,GUANAJUATO,4,LEON,20,LEON,3099,2,2,187,14,5,19,6,28,83,0,0,0,0,0,0,0,0,342,0,22,364,915
2,11,GUANAJUATO,4,LEON,20,LEON,3100,2,2,199,17,2,26,10,39,200,0,0,0,0,0,0,0,0,493,0,5,498,1022
2,11,GUANAJUATO,4,LEON,20,LEON,3101,1,1,165,11,3,10,7,35,150,0,0,0,0,0,0,0,0,381,0,16,397,728
2,11,GUANAJUATO,4,LEON,20,LEON,3131,3,3,656,57,3,38,10,95,300,0,0,0,0,0,0,0,0,1159,1,29,1189,1873
2,11,GUANAJUATO,4,LEON,20,LEON,3135,4,4,573,50,8,44,16,87,413,0,0,0,0,0,0,0,0,1191,1,30,1222,2480
2,11,GUANAJUATO,4,LEON,20,LEON,3136,2,2,425,39,7,38,11,53,198,0,0,0,0,0,0,0,0,771,0,35,806,1292
2,11,GUANAJUATO,4,LEON,20,LEON,3137,2,2,276,23,5,21,11,42,219,0,0,0,0,0,0,0,0,597,0,36,633,1416
2,11,GUANAJUATO,4,LEON,20,LEON,3138,2,2,351,28,4,30,8,66,306,0,0,0,0,0,0,0,0,793,0,33,826,1386
2,11,GUANAJUATO,4,LEON,20,LEON,3139,2,2,315,22,5,32,6,80,307,0,0,0,0,0,0,0,0,767,1,37,805,1497
2,11,GUANAJUATO,4,LEON,20,LEON,3140,3,3,467,28,6,52,15,56,398,0,0,0,0,0,0,0,0,1022,0,44,1066,2126
2,11,GUANAJUATO,4,LEON,20,LEON,3141,3,3,334,33,5,40,6,53,395,0,0,0,0,0,0,0,0,866,0,22,888,1872
2,11,GUANAJUATO,4,LEON,20,LEON,3142,4,4,487,31,5,67,20,103,519,0,0,0,0,0,0,0,0,1232,1,60,1293,2539
2,11,GUANAJUATO,4,LEON,20,LEON,3149,2,2,328,29,4,37,15,60,259,0,0,0,0,0,0,0,0,732,0,38,770,1355
2,11,GUANAJUATO,4,LEON,20,LEON,3150,3,3,345,27,3,51,15,64,346,0,0,0,0,0,0,0,0,851,0,46,897,2042
2,11,GUANAJUATO,4,LEON,20,LEON,3151,3,3,326,33,6,43,13,80,359,0,0,0,0,0,0,0,0,860,0,39,899,1611
2,11,GUANAJUATO,4,LEON,20,LEON,3152,2,2,172,11,3,27,8,33,234,0,0,0,0,0,0,0,0,488,0,35,523,1278
2,11,GUANAJUATO,4,LEON,20,LEON,3153,3,3,258,17,4,27,9,50,295,0,0,0,0,0,0,0,0,660,0,27,687,1635
2,11,GUANAJUATO,4,LEON,20,LEON,3154,5,5,460,47,8,60,26,103,611,0,0,0,0,0,0,0,0,1315,0,53,1368,3084
2,11,GUANAJUATO,4,LEON,20,LEON,3224,3,3,1197,50,9,29,10,87,104,0,0,0,0,0,0,0,0,1486,2,31,1519,1943
2,11,GUANAJUATO,4,LEON,20,LEON,3225,3,3,1005,45,9,30,2,85,121,0,0,0,0,0,0,0,0,1297,1,14,1312,1592
2,11,GUANAJUATO,4,LEON,20,LEON,3226,3,3,484,33,9,40,20,78,305,0,0,0,0,0,0,0,0,969,0,32,1001,2132
2,11,GUANAJUATO,4,LEON,20,LEON,3227,2,2,494,22,4,21,7,55,160,0,0,0,0,0,0,0,0,763,0,26,789,1233
2,11,GUANAJUATO,4,LEON,20,LEON,3228,2,2,237,17,4,33,6,46,215,0,0,0,0,0,0,0,0,558,0,34,592,1193
2,11,GUANAJUATO,4,LEON,20,LEON,3229,2,2,285,20,3,42,14,57,297,0,0,0,0,0,0,0,0,718,0,31,749,1422
2,11,GUANAJUATO,4,LEON,20,LEON,3230,4,4,714,47,16,77,17,123,465,0,0,0,0,0,0,0,0,1459,0,96,1555,2900
2,11,GUANAJUATO,4,LEON,20,LEON,3270,3,3,647,59,5,44,12,40,250,0,0,0,0,0,0,0,0,1057,0,35,1092,2133
2,11,GUANAJUATO,4,LEON,20,LEON,3271,3,3,448,78,9,35,6,33,259,0,0,0,0,0,0,0,0,868,0,56,924,2199
2,11,GUANAJUATO,5,LEON,20,LEON,1483,10,10,1381,96,14,163,28,219,970,0,0,0,0,0,0,0,0,2871,15,79,2965,7268
2,11,GUANAJUATO,5,LEON,20,LEON,1484,16,16,1736,106,20,187,47,368,1517,0,0,0,0,0,0,0,0,3981,0,182,4163,10883
2,11,GUANAJUATO,5,LEON,20,LEON,1491,7,7,1000,76,18,85,24,180,717,0,0,0,0,0,0,0,0,2100,13,115,2228,5060
2,11,GUANAJUATO,5,LEON,20,LEON,1492,9,9,1120,89,21,146,38,208,915,0,0,0,0,0,0,0,0,2537,0,148,2685,6474
2,11,GUANAJUATO,5,LEON,20,LEON,1493,11,11,1355,99,29,149,55,255,1237,0,0,0,0,0,0,0,0,3179,1,148,3328,7665
2,11,GUANAJUATO,5,LEON,20,LEON,1711,9,9,3830,177,17,58,7,217,312,0,0,0,0,0,0,0,0,4618,1,60,4679,5906
2,11,GUANAJUATO,5,LEON,20,LEON,1712,1,1,239,14,2,3,1,26,22,0,0,0,0,0,0,0,0,307,0,4,311,443
2,11,GUANAJUATO,5,LEON,20,LEON,1721,2,2,448,31,5,31,12,59,188,0,0,0,0,0,0,0,0,774,0,44,818,1256
2,11,GUANAJUATO,5,LEON,20,LEON,1722,2,2,414,26,4,36,5,50,266,0,0,0,0,0,0,0,0,801,0,35,836,1329
2,11,GUANAJUATO,5,LEON,20,LEON,1723,2,2,449,19,2,24,8,43,167,0,0,0,0,0,0,0,0,712,0,33,745,1017
2,11,GUANAJUATO,5,LEON,20,LEON,1732,3,3,542,39,9,52,13,82,321,0,0,0,0,0,0,0,0,1058,0,68,1126,1996
2,11,GUANAJUATO,5,LEON,20,LEON,1733,3,3,476,40,8,45,22,88,296,0,0,0,0,0,0,0,0,975,0,81,1056,1791
2,11,GUANAJUATO,5,LEON,20,LEON,1734,2,2,438,17,3,33,15,54,235,0,0,0,0,0,0,0,0,795,0,44,839,1349
2,11,GUANAJUATO,5,LEON,20,LEON,1739,2,2,371,20,4,26,11,66,206,0,0,0,0,0,0,0,0,704,0,38,742,1143
2,11,GUANAJUATO,5,LEON,20,LEON,1741,5,5,858,65,9,85,36,138,501,0,0,0,0,0,0,0,0,1692,1,65,1758,3648
2,11,GUANAJUATO,5,LEON,20,LEON,1742,2,2,365,27,4,24,6,39,173,0,0,0,0,0,0,0,0,638,15,18,671,1132
2,11,GUANAJUATO,5,LEON,20,LEON,1747,5,5,912,66,8,89,33,125,519,0,0,0,0,0,0,0,0,1752,13,90,1855,3289
2,11,GUANAJUATO,5,LEON,20,LEON,1748,2,2,363,16,4,34,10,45,254,0,0,0,0,0,0,0,0,726,0,40,766,1220
2,11,GUANAJUATO,5,LEON,20,LEON,1750,2,2,267,18,5,36,6,56,218,0,0,0,0,0,0,0,0,606,0,61,667,1200
2,11,GUANAJUATO,5,LEON,20,LEON,1751,2,2,383,28,6,36,11,71,250,0,0,0,0,0,0,0,0,785,0,39,824,1468
2,11,GUANAJUATO,5,LEON,20,LEON,1752,2,2,378,26,4,29,31,26,161,0,0,0,0,0,0,0,0,655,1,48,704,1345
2,11,GUANAJUATO,5,LEON,20,LEON,1753,3,3,539,19,7,53,14,53,233,0,0,0,0,0,0,0,0,918,0,57,975,1566
2,11,GUANAJUATO,5,LEON,20,LEON,1754,2,2,376,25,5,24,9,51,224,0,0,0,0,0,0,0,0,714,0,58,772,1309
2,11,GUANAJUATO,5,LEON,20,LEON,1765,2,2,390,14,9,25,10,40,262,0,0,0,0,0,0,0,0,750,0,40,790,1310
2,11,GUANAJUATO,5,LEON,20,LEON,1767,2,2,374,8,6,35,9,49,232,0,0,0,0,0,0,0,0,713,0,34,747,1163
2,11,GUANAJUATO,5,LEON,20,LEON,1768,3,3,380,39,6,45,13,60,365,0,0,0,0,0,0,0,0,908,0,39,947,1726
2,11,GUANAJUATO,5,LEON,20,LEON,1769,2,2,344,28,3,40,9,70,279,0,0,0,0,0,0,0,0,773,0,46,819,1354
2,11,GUANAJUATO,5,LEON,20,LEON,1770,2,2,442,25,3,35,15,64,230,0,0,0,0,0,0,0,0,814,0,46,860,1454
2,11,GUANAJUATO,5,LEON,20,LEON,1771,2,2,419,27,5,22,11,45,155,0,0,0,0,0,0,0,0,684,0,23,707,1096
2,11,GUANAJUATO,5,LEON,20,LEON,1773,3,3,816,45,8,37,8,127,276,0,0,0,0,0,0,0,0,1317,1,42,1360,2176
2,11,GUANAJUATO,5,LEON,20,LEON,1774,2,2,412,21,7,32,12,48,198,0,0,0,0,0,0,0,0,730,0,37,767,1282
2,11,GUANAJUATO,5,LEON,20,LEON,1775,2,2,406,24,2,32,7,52,199,0,0,0,0,0,0,0,0,722,0,38,760,1186
2,11,GUANAJUATO,5,LEON,20,LEON,1782,2,2,347,20,6,30,10,55,169,0,0,0,0,0,0,0,0,637,1,27,665,1160
2,11,GUANAJUATO,5,LEON,20,LEON,1783,2,2,287,17,4,28,10,40,185,0,0,0,0,0,0,0,0,571,4,27,602,934
2,11,GUANAJUATO,5,LEON,20,LEON,1784,2,2,268,26,2,14,3,49,137,0,0,0,0,0,0,0,0,499,1,32,532,918
2,11,GUANAJUATO,5,LEON,20,LEON,1787,5,5,1138,83,14,91,30,175,561,0,0,0,0,0,0,0,0,2092,3,81,2176,3511
2,11,GUANAJUATO,5,LEON,20,LEON,1794,10,10,2682,145,25,127,48,363,1000,0,0,0,0,0,0,0,0,4390,2,168,4560,7188
2,11,GUANAJUATO,5,LEON,20,LEON,1795,2,2,384,31,2,24,9,58,185,0,0,0,0,0,0,0,0,693,6,30,729,1157
2,11,GUANAJUATO,5,LEON,20,LEON,1796,2,2,392,15,4,36,13,47,212,0,0,0,0,0,0,0,0,719,3,37,759,1276
2,11,GUANAJUATO,5,LEON,20,LEON,1797,2,2,291,19,5,17,16,37,227,0,0,0,0,0,0,0,0,612,1,36,649,1025
2,11,GUANAJUATO,5,LEON,20,LEON,1803,3,3,451,35,7,35,21,84,297,0,0,0,0,0,0,0,0,930,0,61,991,1654
2,11,GUANAJUATO,5,LEON,20,LEON,1807,2,2,195,19,5,27,12,33,133,0,0,0,0,0,0,0,0,424,1,28,453,890
2,11,GUANAJUATO,5,LEON,20,LEON,1808,1,1,169,16,3,11,2,32,90,0,0,0,0,0,0,0,0,323,0,21,344,636
2,11,GUANAJUATO,5,LEON,20,LEON,1809,8,8,2028,129,21,129,27,334,923,0,0,0,0,0,0,0,0,3591,0,130,3721,5837
2,11,GUANAJUATO,5,LEON,20,LEON,1810,2,2,347,17,3,30,8,38,197,0,0,0,0,0,0,0,0,640,0,29,669,1211
2,11,GUANAJUATO,5,LEON,20,LEON,1818,2,2,307,24,3,36,16,45,243,0,0,0,0,0,0,0,0,674,1,36,711,1211
2,11,GUANAJUATO,5,LEON,20,LEON,1823,2,2,410,29,3,16,11,39,218,0,0,0,0,0,0,0,0,726,0,32,758,1361
2,11,GUANAJUATO,5,LEON,20,LEON,1824,2,2,286,16,4,30,14,40,173,0,0,0,0,0,0,0,0,563,0,30,593,1028
2,11,GUANAJUATO,5,LEON,20,LEON,1828,2,2,327,17,6,31,3,53,192,0,0,0,0,0,0,0,0,629,0,31,660,1290
2,11,GUANAJUATO,5,LEON,20,LEON,1832,3,3,424,20,4,44,10,67,285,0,0,0,0,0,0,0,0,854,0,31,885,1618
2,11,GUANAJUATO,5,LEON,20,LEON,1833,2,2,304,19,3,21,5,43,194,0,0,0,0,0,0,0,0,589,1,33,623,1120
2,11,GUANAJUATO,5,LEON,20,LEON,3006,2,2,358,24,6,33,7,59,271,0,0,0,0,0,0,0,0,758,0,44,802,1396
2,11,GUANAJUATO,5,LEON,20,LEON,3007,3,3,702,37,9,37,12,127,258,0,0,0,0,0,0,0,0,1182,0,22,1204,1735
2,11,GUANAJUATO,5,LEON,20,LEON,3008,2,2,237,10,4,23,4,26,167,0,0,0,0,0,0,0,0,471,0,26,497,890
2,11,GUANAJUATO,5,LEON,20,LEON,3009,2,2,307,14,6,18,11,44,229,0,0,0,0,0,0,0,0,629,0,37,666,1169
2,11,GUANAJUATO,5,LEON,20,LEON,3010,3,3,545,27,2,28,5,61,289,0,0,0,0,0,0,0,0,957,0,28,985,1528
2,11,GUANAJUATO,5,LEON,20,LEON,3011,2,2,310,25,5,35,10,55,267,0,0,0,0,0,0,0,0,707,1,47,755,1349
2,11,GUANAJUATO,5,LEON,20,LEON,3012,2,2,365,15,8,21,9,57,227,0,0,0,0,0,0,0,0,702,0,25,727,1208
2,11,GUANAJUATO,5,LEON,20,LEON,3013,2,2,397,23,4,33,6,82,223,0,0,0,0,0,0,0,0,768,0,36,804,1338
2,11,GUANAJUATO,5,LEON,20,LEON,3014,2,2,380,21,3,33,11,71,253,0,0,0,0,0,0,0,0,772,0,37,809,1369
2,11,GUANAJUATO,5,LEON,20,LEON,3016,2,2,318,10,3,20,7,14,98,0,0,0,0,0,0,0,0,470,0,40,510,1267
2,11,GUANAJUATO,5,LEON,20,LEON,3017,2,2,351,24,2,35,10,72,228,0,0,0,0,0,0,0,0,722,0,34,756,1157
2,11,GUANAJUATO,5,LEON,20,LEON,3018,2,2,312,22,3,25,5,38,186,0,0,0,0,0,0,0,0,591,0,35,626,994
2,11,GUANAJUATO,5,LEON,20,LEON,3019,2,2,330,28,3,31,4,54,272,0,0,0,0,0,0,0,0,722,1,35,758,1306
2,11,GUANAJUATO,5,LEON,20,LEON,3020,2,2,425,18,4,30,6,68,276,0,0,0,0,0,0,0,0,827,0,37,864,1411
2,11,GUANAJUATO,5,LEON,20,LEON,3024,2,2,353,17,2,44,9,63,266,0,0,0,0,0,0,0,0,754,0,32,786,1341
2,11,GUANAJUATO,5,LEON,20,LEON,3026,2,2,374,25,2,35,9,68,271,0,0,0,0,0,0,0,0,784,0,35,819,1359
2,11,GUANAJUATO,5,LEON,20,LEON,3027,2,2,408,21,1,32,6,64,260,0,0,0,0,0,0,0,0,792,0,46,838,1316
2,11,GUANAJUATO,5,LEON,20,LEON,3029,2,2,387,30,5,39,10,54,268,0,0,0,0,0,0,0,0,793,0,37,830,1380
2,11,GUANAJUATO,5,LEON,20,LEON,3030,2,2,285,22,3,24,8,57,272,0,0,0,0,0,0,0,0,671,0,22,693,1296
2,11,GUANAJUATO,5,LEON,20,LEON,3160,5,5,683,51,13,95,23,148,661,0,0,0,0,0,0,0,0,1674,4,60,1738,3704
2,11,GUANAJUATO,5,LEON,20,LEON,3161,5,5,658,39,7,83,12,141,518,0,0,0,0,0,0,0,0,1458,0,65,1523,3151
2,11,GUANAJUATO,5,LEON,20,LEON,3162,4,4,1188,81,10,60,9,149,352,0,0,0,0,0,0,0,0,1849,0,49,1898,2769
2,11,GUANAJUATO,5,LEON,20,LEON,3163,5,5,591,50,7,68,14,134,560,0,0,0,0,0,0,0,0,1424,0,47,1471,3297
2,11,GUANAJUATO,5,LEON,20,LEON,3164,4,4,595,34,4,42,25,87,408,0,0,0,0,0,0,0,0,1195,1,54,1250,2311
2,11,GUANAJUATO,5,LEON,20,LEON,3165,3,3,512,34,7,48,13,103,322,0,0,0,0,0,0,0,0,1039,0,41,1080,1870
2,11,GUANAJUATO,5,LEON,20,LEON,3166,2,2,350,27,2,21,6,47,183,0,0,0,0,0,0,0,0,636,23,15,674,1338
2,11,GUANAJUATO,5,LEON,20,LEON,3167,3,3,383,33,11,24,13,70,258,0,0,0,0,0,0,0,0,792,0,21,813,1578
2,11,GUANAJUATO,5,LEON,20,LEON,3168,4,4,627,48,6,57,16,94,403,0,0,0,0,0,0,0,0,1251,0,54,1305,2394
2,11,GUANAJUATO,5,LEON,20,LEON,3190,5,5,1054,64,14,86,18,224,543,0,0,0,0,0,0,0,0,2003,0,57,2060,3512
2,11,GUANAJUATO,5,LEON,20,LEON,3191,5,5,690,40,7,42,16,103,454,0,0,0,0,0,0,0,0,1352,0,60,1412,3111
2,11,GUANAJUATO,5,LEON,20,LEON,3192,2,2,247,45,3,28,8,46,167,0,0,0,0,0,0,0,0,544,0,30,574,1202
2,11,GUANAJUATO,5,LEON,20,LEON,3193,5,5,706,50,12,75,20,150,543,0,0,0,0,0,0,0,0,1556,1,61,1618,3345
2,11,GUANAJUATO,5,LEON,20,LEON,3194,3,3,319,15,7,21,6,59,185,0,0,0,0,0,0,0,0,612,0,18,630,1451
2,11,GUANAJUATO,5,LEON,20,LEON,3195,2,2,199,10,5,22,7,38,176,0,0,0,0,0,0,0,0,457,1,22,480,1052
2,11,GUANAJUATO,5,LEON,20,LEON,3196,3,3,433,22,2,23,9,58,333,0,0,0,0,0,0,0,0,880,3,49,932,2132
2,11,GUANAJUATO,5,LEON,20,LEON,3197,3,3,418,29,3,39,12,95,281,0,0,0,0,0,0,0,0,877,1,33,911,1518
2,11,GUANAJUATO,5,LEON,20,LEON,3198,2,2,399,29,3,29,14,53,171,0,0,0,0,0,0,0,0,698,0,31,729,1299
2,11,GUANAJUATO,5,LEON,20,LEON,3199,2,2,552,38,7,32,13,79,201,0,0,0,0,0,0,0,0,922,1,25,948,1373
2,11,GUANAJUATO,5,LEON,20,LEON,3219,4,4,510,52,11,52,14,65,458,0,0,0,0,0,0,0,0,1162,0,78,1240,2830
2,11,GUANAJUATO,5,LEON,20,LEON,3220,4,4,460,46,6,52,21,80,377,0,0,0,0,0,0,0,0,1042,1,75,1118,2768
2,11,GUANAJUATO,5,LEON,20,LEON,3221,5,5,550,42,9,64,15,88,463,0,0,0,0,0,0,0,0,1231,0,54,1285,3065
2,11,GUANAJUATO,5,LEON,20,LEON,3222,1,1,71,9,0,6,1,4,39,0,0,0,0,0,0,0,0,130,0,14,144,320
2,11,GUANAJUATO,5,LEON,20,LEON,3223,1,1,174,20,4,13,7,42,139,0,0,0,0,0,0,0,0,399,0,19,418,736
2,11,GUANAJUATO,6,LEON,20,LEON,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,4
2,11,GUANAJUATO,6,LEON,20,LEON,1464,1,1,233,18,4,14,7,18,112,0,0,0,0,3,1,3,0,413,0,11,424,706
2,11,GUANAJUATO,6,LEON,20,LEON,1465,2,2,234,30,1,20,14,26,185,0,0,0,0,16,0,7,2,535,0,4,539,986
2,11,GUANAJUATO,6,LEON,20,LEON,1466,1,1,270,35,0,10,3,25,97,0,0,0,0,2,1,1,1,445,1,18,464,626
2,11,GUANAJUATO,6,LEON,20,LEON,1467,2,2,347,27,3,8,4,41,118,0,0,0,0,9,4,1,0,562,0,8,570,813
2,11,GUANAJUATO,6,LEON,20,LEON,1468,3,3,421,48,11,48,7,53,332,0,0,0,0,17,1,6,1,945,0,45,990,1941
2,11,GUANAJUATO,6,LEON,20,LEON,1469,2,2,216,15,2,14,5,31,122,0,0,0,0,8,1,0,0,414,0,17,431,864
2,11,GUANAJUATO,6,LEON,20,LEON,1501,6,6,547,54,11,98,27,112,689,0,0,0,0,44,6,12,2,1602,0,63,1665,4004
2,11,GUANAJUATO,6,LEON,20,LEON,1502,11,11,967,88,20,156,53,209,1180,0,0,0,0,65,10,20,5,2773,0,88,2861,7073
2,11,GUANAJUATO,6,LEON,20,LEON,1507,3,3,396,28,1,17,9,51,186,0,0,0,0,9,3,0,1,701,0,15,716,1559
2,11,GUANAJUATO,6,LEON,20,LEON,1511,3,3,424,26,5,30,16,44,221,0,0,0,0,15,4,2,2,789,0,23,812,1589
2,11,GUANAJUATO,6,LEON,20,LEON,1522,1,1,233,30,5,12,5,34,109,0,0,0,0,11,11,11,11,472,0,13,485,717
2,11,GUANAJUATO,6,LEON,20,LEON,1523,1,1,222,22,3,11,7,32,93,0,0,0,0,9,1,2,0,402,0,17,419,627
2,11,GUANAJUATO,6,LEON,20,LEON,1524,1,1,243,16,3,13,4,18,119,0,0,0,0,7,0,1,0,424,0,20,444,621
2,11,GUANAJUATO,6,LEON,20,LEON,1534,2,2,409,25,6,19,1,35,140,0,0,0,0,12,1,4,0,652,0,10,662,886
2,11,GUANAJUATO,6,LEON,20,LEON,1535,2,2,443,29,1,13,4,27,100,0,0,0,0,3,0,1,0,621,0,9,630,800
2,11,GUANAJUATO,6,LEON,20,LEON,1536,1,1,266,30,4,21,6,32,110,0,0,0,0,6,0,0,0,475,0,5,480,683
2,11,GUANAJUATO,6,LEON,20,LEON,1537,2,2,402,24,5,27,5,57,183,0,0,0,0,10,2,3,1,719,0,24,743,1086
2,11,GUANAJUATO,6,LEON,20,LEON,1538,2,2,364,37,4,26,5,64,223,0,0,0,0,14,1,4,0,742,3,21,766,1167
2,11,GUANAJUATO,6,LEON,20,LEON,1539,2,2,315,21,2,36,11,35,213,0,0,0,0,5,0,1,0,639,0,32,671,1059
2,11,GUANAJUATO,6,LEON,20,LEON,1540,1,1,210,25,4,14,3,30,142,0,0,0,0,9,0,0,0,437,0,6,443,711
2,11,GUANAJUATO,6,LEON,20,LEON,1541,1,1,178,13,0,11,4,25,82,0,0,0,0,5,0,6,1,325,1,12,338,496
2,11,GUANAJUATO,6,LEON,20,LEON,1542,1,1,169,17,2,10,4,19,68,0,0,0,0,6,0,5,0,300,0,6,306,450
2,11,GUANAJUATO,6,LEON,20,LEON,1543,1,1,273,40,5,18,5,36,97,0,0,0,0,6,1,1,1,483,0,12,495,731
2,11,GUANAJUATO,6,LEON,20,LEON,1544,1,1,251,22,4,7,0,13,54,0,0,0,0,2,0,0,0,353,0,9,362,517
2,11,GUANAJUATO,6,LEON,20,LEON,1545,2,2,391,23,5,18,4,34,86,0,0,0,0,6,0,2,0,569,0,14,583,804
2,11,GUANAJUATO,6,LEON,20,LEON,1546,2,2,296,25,4,32,9,34,179,0,0,0,0,4,0,2,1,586,0,18,604,988
2,11,GUANAJUATO,6,LEON,20,LEON,1547,2,2,504,27,4,38,8,54,201,0,0,0,0,13,1,3,1,854,0,23,877,1262
2,11,GUANAJUATO,6,LEON,20,LEON,1548,2,2,587,38,5,19,1,47,138,0,0,0,0,4,0,0,0,839,0,13,852,1101
2,11,GUANAJUATO,6,LEON,20,LEON,1549,1,1,209,35,1,14,8,37,127,0,0,0,0,3,2,2,0,438,0,9,447,664
2,11,GUANAJUATO,6,LEON,20,LEON,1550,1,1,201,23,3,12,4,21,133,0,0,0,0,5,1,0,1,404,0,5,409,655
2,11,GUANAJUATO,6,LEON,20,LEON,1551,1,1,148,18,2,7,5,18,83,0,0,0,0,8,1,0,0,290,0,7,297,462
2,11,GUANAJUATO,6,LEON,20,LEON,1552,2,2,326,26,2,35,9,49,206,0,0,0,0,17,2,3,1,676,0,20,696,1212
2,11,GUANAJUATO,6,LEON,20,LEON,1553,2,2,300,21,3,22,13,35,231,0,0,0,0,7,1,9,1,643,0,25,668,1087
2,11,GUANAJUATO,6,LEON,20,LEON,1554,2,2,299,24,3,30,6,45,273,0,0,0,0,7,1,4,0,692,0,20,712,1081
2,11,GUANAJUATO,6,LEON,20,LEON,1555,2,2,260,27,2,29,9,49,195,0,0,0,0,11,0,6,0,588,0,16,604,1033
2,11,GUANAJUATO,6,LEON,20,LEON,1556,2,2,259,36,4,32,6,35,231,0,0,0,0,18,0,12,0,633,9,12,654,1078
2,11,GUANAJUATO,6,LEON,20,LEON,1557,2,2,290,29,7,27,5,37,242,0,0,0,0,18,1,5,2,663,0,20,683,1075
2,11,GUANAJUATO,6,LEON,20,LEON,1568,2,2,297,24,2,26,4,37,177,0,0,0,0,7,1,1,0,576,0,26,602,841
2,11,GUANAJUATO,6,LEON,20,LEON,1569,2,2,266,28,0,33,7,38,204,0,0,0,0,7,1,3,2,589,0,16,605,987
2,11,GUANAJUATO,6,LEON,20,LEON,1570,2,2,673,46,10,13,4,46,102,0,0,0,0,7,1,3,0,905,0,23,928,1209
2,11,GUANAJUATO,6,LEON,20,LEON,1571,1,1,134,16,1,21,4,22,129,0,0,0,0,6,0,1,0,334,0,11,345,585
