CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MA,FXMG,PSG,PES,PAC,MLGRO,PBG,REGENERACION,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1345,1,1,0,2,110,4,3,1,84,0,0,0,27,0,0,1,0,0,0,0,0,3,0,0,1,236,0,17,253,445
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1346,1,1,0,4,136,3,4,5,92,0,1,0,37,0,0,1,0,0,0,0,0,4,2,0,1,290,0,7,297,422
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1347,2,2,0,2,124,1,7,26,76,0,1,0,238,0,0,1,0,0,0,0,0,3,2,3,0,484,0,27,511,778
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1348,1,1,0,0,68,2,5,1,30,0,0,0,101,0,0,1,0,0,0,0,0,0,1,2,2,213,0,9,222,352
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1349,1,1,0,2,90,4,3,6,103,1,1,0,4,0,0,2,0,0,0,0,0,1,1,4,2,224,0,16,240,500
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1350,1,1,0,0,83,2,6,4,64,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,197,0,12,209,331
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1351,1,1,0,0,43,4,4,9,21,0,0,0,72,0,0,1,0,0,0,0,0,0,0,0,0,154,0,8,162,214
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1352,1,1,0,2,92,15,12,6,162,0,2,0,67,0,0,0,3,0,0,0,0,7,6,0,0,374,0,15,389,632
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1353,1,1,0,1,87,3,3,22,143,0,0,0,80,0,0,0,0,0,0,0,0,3,1,1,0,344,0,14,358,644
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1354,1,1,0,3,26,1,2,5,50,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,176,0,6,182,274
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1355,1,1,0,1,148,53,6,68,0,0,55,0,0,0,0,13,0,0,0,0,0,0,0,0,0,344,0,3,347,594
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1356,2,2,0,1,202,6,7,4,128,1,1,0,85,0,0,1,0,0,0,0,0,3,0,0,0,439,0,35,474,774
4,12,GUERRERO,15,CRUZ GRANDE,31,FLORENCIO VILLARREAL,1357,1,1,0,0,67,4,13,3,5,0,0,0,71,0,0,0,0,0,0,0,0,13,0,0,5,181,0,0,181,545
4,12,GUERRERO,15,CRUZ GRANDE,81,JUCHITAN,739,1,1,45,0,0,41,0,0,36,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,124,0,6,130,173
4,12,GUERRERO,15,CRUZ GRANDE,81,JUCHITAN,740,1,1,96,0,0,11,2,5,66,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,182,0,5,187,254
4,12,GUERRERO,15,CRUZ GRANDE,81,JUCHITAN,743,2,2,172,2,2,66,5,56,249,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,0,562,0,21,583,929
4,12,GUERRERO,15,CRUZ GRANDE,81,JUCHITAN,744,2,2,162,5,6,108,8,107,237,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,638,0,28,666,1050
4,12,GUERRERO,15,CRUZ GRANDE,81,JUCHITAN,745,1,1,119,2,0,58,3,56,143,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0,0,389,0,18,407,618
4,12,GUERRERO,15,CRUZ GRANDE,81,JUCHITAN,746,2,2,270,2,4,64,2,118,138,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,603,0,30,633,864
4,12,GUERRERO,15,CRUZ GRANDE,81,JUCHITAN,748,1,1,100,1,0,123,0,2,82,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,310,0,9,319,486
4,12,GUERRERO,15,CRUZ GRANDE,81,JUCHITAN,749,1,1,44,1,0,13,2,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,1,110,139
4,12,GUERRERO,15,CRUZ GRANDE,81,JUCHITAN,750,1,1,59,0,0,14,0,1,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135,0,4,139,189
4,12,GUERRERO,15,CRUZ GRANDE,81,JUCHITAN,758,1,1,32,0,0,24,1,33,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,110,0,6,116,170
4,12,GUERRERO,15,CRUZ GRANDE,81,JUCHITAN,2792,1,1,100,2,2,44,4,96,150,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,403,0,22,425,634
4,12,GUERRERO,15,CRUZ GRANDE,81,JUCHITAN,2793,1,1,33,2,0,20,2,20,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130,0,9,139,184
4,12,GUERRERO,15,CRUZ GRANDE,80,MARQUELIA,732,2,2,12,124,12,12,297,15,293,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,770,0,18,788,1042
4,12,GUERRERO,15,CRUZ GRANDE,80,MARQUELIA,735,1,1,8,60,8,5,110,14,49,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,262,0,19,281,432
4,12,GUERRERO,15,CRUZ GRANDE,80,MARQUELIA,747,1,1,11,101,9,5,86,5,54,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,286,0,10,296,402
4,12,GUERRERO,15,CRUZ GRANDE,80,MARQUELIA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4,12,GUERRERO,15,CRUZ GRANDE,80,MARQUELIA,752,3,3,30,151,26,41,483,58,266,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,1063,0,45,1108,1759
4,12,GUERRERO,15,CRUZ GRANDE,80,MARQUELIA,753,2,2,21,100,28,19,325,28,192,0,0,0,0,2,0,0,0,6,3,0,0,0,0,0,0,724,1,28,753,1120
4,12,GUERRERO,15,CRUZ GRANDE,80,MARQUELIA,754,2,2,46,54,24,24,266,26,126,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,570,0,24,594,1008
4,12,GUERRERO,15,CRUZ GRANDE,80,MARQUELIA,755,2,2,55,82,19,25,388,27,265,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,864,0,65,929,1452
4,12,GUERRERO,15,CRUZ GRANDE,80,MARQUELIA,756,2,2,49,157,15,12,459,29,180,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,904,0,41,945,1396
4,12,GUERRERO,15,CRUZ GRANDE,80,MARQUELIA,759,1,1,8,50,7,2,76,2,75,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,224,0,6,230,321
4,12,GUERRERO,15,CRUZ GRANDE,80,MARQUELIA,762,2,2,69,45,5,35,226,7,145,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,537,0,15,552,890
4,12,GUERRERO,15,CRUZ GRANDE,80,MARQUELIA,1018,1,1,1,46,5,3,56,5,76,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,196,0,9,205,327
4,12,GUERRERO,15,CRUZ GRANDE,84,SAN NICOLAS,1014,3,3,0,20,0,289,94,29,91,4,0,0,0,0,0,203,17,0,0,0,0,9,9,1,8,774,0,44,818,1550
4,12,GUERRERO,15,CRUZ GRANDE,84,SAN NICOLAS,1021,1,1,0,1,0,37,2,3,9,0,0,0,0,0,0,14,8,0,0,0,0,3,0,0,2,79,0,1,80,136
4,12,GUERRERO,15,CRUZ GRANDE,84,SAN NICOLAS,1023,2,2,0,3,0,142,72,58,29,0,0,0,0,0,0,54,28,0,0,0,0,1,13,4,5,409,0,30,439,848
4,12,GUERRERO,15,CRUZ GRANDE,84,SAN NICOLAS,1024,1,1,0,1,1,111,86,65,23,0,0,0,0,0,0,62,21,0,0,0,0,1,3,2,2,378,0,21,399,657
4,12,GUERRERO,15,CRUZ GRANDE,84,SAN NICOLAS,1025,1,1,0,0,0,144,73,29,20,0,0,0,0,0,0,109,11,0,0,0,0,7,11,0,1,405,0,21,426,727
4,12,GUERRERO,15,CRUZ GRANDE,84,SAN NICOLAS,1026,2,2,0,1,0,71,30,7,12,0,0,0,0,0,0,108,3,0,0,0,0,1,0,0,0,233,0,5,238,344
4,12,GUERRERO,15,CRUZ GRANDE,84,SAN NICOLAS,1028,1,1,0,0,0,44,0,0,1,20,0,0,0,0,0,20,34,0,0,0,0,0,0,0,1,120,0,3,123,159
4,12,GUERRERO,15,CRUZ GRANDE,84,SAN NICOLAS,1029,1,1,0,5,0,239,6,12,29,0,0,0,0,0,0,93,25,0,0,0,0,4,3,0,1,417,1,32,450,667
4,12,GUERRERO,16,OMETEPEC,37,IGUALAPA,1565,2,2,0,5,318,224,2,31,15,0,0,0,0,2,1,230,0,0,0,0,0,0,0,0,0,828,0,48,876,1149
4,12,GUERRERO,16,OMETEPEC,37,IGUALAPA,1566,1,1,0,0,169,177,2,26,7,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,474,0,30,504,664
4,12,GUERRERO,16,OMETEPEC,37,IGUALAPA,1567,2,2,0,1,196,151,0,15,7,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,658,0,43,701,960
4,12,GUERRERO,16,OMETEPEC,37,IGUALAPA,1568,2,2,0,8,122,162,2,7,16,0,0,0,0,1,0,325,0,0,0,0,0,0,0,0,0,643,0,36,679,1068
4,12,GUERRERO,16,OMETEPEC,37,IGUALAPA,1569,2,2,0,2,89,58,0,20,3,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,344,0,14,358,1029
4,12,GUERRERO,16,OMETEPEC,37,IGUALAPA,1570,1,1,0,0,137,107,1,14,7,0,0,0,0,3,0,96,0,0,0,0,0,0,0,0,0,365,0,16,381,587
4,12,GUERRERO,16,OMETEPEC,37,IGUALAPA,1571,1,1,0,2,93,87,1,1,7,0,0,0,0,1,0,91,0,0,0,0,0,0,0,0,0,283,0,14,297,370
4,12,GUERRERO,16,OMETEPEC,37,IGUALAPA,1572,1,1,0,1,154,67,0,0,9,0,0,0,0,0,1,155,0,0,0,0,0,0,0,0,0,387,0,19,406,600
4,12,GUERRERO,16,OMETEPEC,37,IGUALAPA,1573,1,1,0,3,165,80,0,6,4,1,0,0,0,1,0,78,0,0,0,0,0,0,0,0,0,338,0,15,353,419
4,12,GUERRERO,16,OMETEPEC,37,IGUALAPA,1574,1,1,0,4,70,114,1,6,5,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,231,0,9,240,305
4,12,GUERRERO,16,OMETEPEC,37,IGUALAPA,1575,2,2,0,6,331,210,3,16,15,0,0,0,0,5,0,180,0,0,0,0,0,0,0,0,0,766,0,43,809,1029
4,12,GUERRERO,16,OMETEPEC,37,IGUALAPA,1763,1,1,0,0,87,144,0,7,2,0,0,0,0,1,0,211,0,0,0,0,0,0,0,0,0,452,0,5,457,632
4,12,GUERRERO,16,OMETEPEC,44,METLATONOC,1762,4,4,0,23,108,97,274,207,21,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,748,0,0,748,1362
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1809,8,8,0,1440,21,70,162,48,1656,2,42,0,7,8,20,57,0,0,0,0,0,62,18,14,17,3644,0,165,3809,5962
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1810,4,4,0,597,14,42,67,19,883,0,31,0,3,14,13,24,0,0,0,0,0,28,7,10,9,1761,0,72,1833,2720
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1811,3,3,0,500,4,31,68,25,660,1,16,0,1,0,6,15,0,0,0,0,0,21,4,7,4,1363,0,25,1388,1985
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1812,4,4,0,589,5,36,48,31,769,1,20,0,2,6,7,46,0,0,0,0,0,31,14,3,6,1614,0,74,1688,2606
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1813,4,4,0,676,7,51,51,27,672,2,26,0,1,5,16,37,0,0,0,0,0,24,6,3,6,1610,0,65,1675,2531
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1814,3,3,0,493,3,38,55,21,450,1,37,0,8,0,7,19,0,0,0,0,0,13,3,2,4,1154,0,47,1201,1678
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1815,3,3,0,328,1,10,31,21,341,0,6,0,1,1,5,3,0,0,0,0,0,5,1,3,7,764,0,24,788,1023
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1816,3,3,0,510,4,28,45,22,561,1,20,0,2,1,4,27,0,0,0,0,0,12,5,4,3,1249,0,33,1282,1872
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1817,3,3,0,461,10,19,29,13,592,1,15,0,1,3,4,17,0,0,0,0,0,14,3,3,9,1194,0,31,1225,1854
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1818,3,3,0,214,9,125,227,7,668,4,14,0,7,13,12,24,0,0,0,0,0,10,9,4,5,1352,0,80,1432,1946
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1819,6,6,0,433,36,163,292,20,743,6,33,0,9,14,16,27,0,0,0,0,0,7,7,9,1,1816,0,140,1956,2922
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1820,3,3,0,424,10,47,202,10,534,3,16,0,3,26,12,23,0,0,0,0,0,14,1,4,6,1335,0,99,1434,1727
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1821,4,4,0,634,18,40,41,12,941,1,11,0,4,1,21,14,0,0,0,0,0,29,4,3,16,1790,0,66,1856,2634
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1822,2,2,0,155,8,16,14,4,263,0,21,0,0,0,18,4,0,0,0,0,0,3,1,2,1,510,0,15,525,772
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1823,1,1,0,130,1,4,9,1,175,0,7,0,0,0,19,6,0,0,0,0,0,2,1,3,1,359,0,8,367,506
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1824,6,6,0,703,17,45,439,18,1129,6,155,0,2,13,13,31,0,0,0,0,0,22,8,20,7,2628,0,119,2747,3758
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1825,1,1,0,91,1,5,10,1,81,0,11,0,0,2,1,0,0,0,0,0,0,4,2,0,0,209,0,10,219,307
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1826,2,2,0,216,5,17,65,4,264,1,10,0,2,2,4,6,0,0,0,0,0,4,1,1,5,607,0,13,620,927
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1827,1,1,0,104,2,2,12,2,72,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,199,0,6,205,256
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1828,2,2,0,244,4,15,38,7,308,0,5,0,0,1,5,1,0,0,0,0,0,15,0,5,0,648,1,17,666,962
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1829,1,1,0,147,2,15,7,1,210,0,8,0,1,0,3,4,0,0,0,0,0,2,3,0,0,403,0,6,409,591
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1830,4,4,0,648,16,177,101,7,695,1,4,0,6,2,9,12,0,0,0,0,0,27,13,4,10,1732,0,90,1822,2498
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1831,1,1,0,67,1,5,4,1,55,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,139,0,3,142,193
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1832,2,2,0,152,0,8,8,3,170,0,2,0,1,0,1,10,0,0,0,0,0,0,0,0,1,356,0,11,367,449
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1833,2,2,0,174,4,15,11,1,228,1,1,0,0,0,1,11,0,0,0,0,0,1,0,0,0,448,0,11,459,632
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1834,1,1,0,77,1,6,4,1,77,2,0,0,2,0,1,1,0,0,0,0,0,2,2,1,1,178,0,7,185,271
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1835,1,1,0,62,0,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,6,101,149
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1836,1,1,0,60,4,5,7,1,67,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,149,0,10,159,224
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1837,1,1,0,94,2,12,20,5,148,0,9,0,0,0,4,4,0,0,0,0,0,1,1,2,0,302,0,8,310,410
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1838,1,1,0,126,5,9,8,3,204,0,8,0,0,0,1,0,0,0,0,0,0,1,0,1,2,368,0,10,378,512
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1839,1,1,0,239,0,6,5,2,267,0,4,0,0,1,2,1,0,0,0,0,0,4,0,0,1,532,0,10,542,716
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1840,3,3,0,475,5,23,34,4,758,0,9,0,4,0,4,6,0,0,0,0,0,9,2,0,4,1337,0,26,1363,1978
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1841,1,1,0,94,2,15,5,2,83,1,11,0,1,0,0,3,0,0,0,0,0,0,0,0,0,217,0,6,223,319
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1842,1,1,0,54,1,2,3,0,74,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,155,0,7,162,228
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1843,1,1,0,117,2,5,1,0,113,1,8,0,1,0,0,3,0,0,0,0,0,4,1,0,2,258,0,10,268,430
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1844,1,1,0,25,0,0,2,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,85,141
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1845,1,1,0,120,0,10,6,2,110,0,8,0,1,0,2,0,0,0,0,0,0,4,2,0,0,265,0,15,280,478
4,12,GUERRERO,16,OMETEPEC,47,OMETEPEC,1846,1,1,0,75,0,3,4,4,91,0,6,0,0,1,0,2,0,0,0,0,0,5,3,0,1,195,0,9,204,294
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2509,3,3,4,79,5,621,16,4,699,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1430,0,26,1456,1923
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2510,3,3,7,139,5,496,23,11,693,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1375,0,39,1414,1876
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2511,3,3,5,32,3,484,10,3,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0,20,799,1265
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2512,3,3,10,156,6,364,27,14,137,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,719,0,66,785,1623
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2513,1,1,0,7,3,197,3,4,117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,332,0,20,352,580
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2514,3,3,4,34,4,393,6,3,394,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,841,0,24,865,1531
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2515,2,2,2,9,0,376,3,2,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,16,682,1160
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2516,2,2,3,37,2,175,2,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,17,390,794
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2517,1,1,0,13,0,187,0,1,179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,381,0,7,388,672
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2518,4,4,5,45,1,685,5,5,784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1531,0,6,1537,1990
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2519,2,2,3,44,3,298,4,3,262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,618,0,15,633,1061
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2520,1,1,0,7,0,114,3,1,103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,229,0,2,231,330
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2521,1,1,1,15,0,165,1,2,227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,412,0,6,418,565
4,12,GUERRERO,16,OMETEPEC,63,TLACOACHISTLAHUACA,2522,3,3,0,36,2,487,30,3,357,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,919,0,29,948,1314
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2678,3,3,3,587,1,20,9,33,859,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1517,1,76,1594,2153
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2679,3,3,1,451,8,11,7,21,853,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1361,0,67,1428,1932
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2680,1,1,0,135,0,1,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,2,162,318
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2681,2,2,0,166,2,5,5,4,319,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,508,0,30,538,925
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2682,2,2,2,175,2,8,6,5,259,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,471,0,36,507,926
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2683,1,1,2,97,2,3,4,2,235,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,354,6,6,366,467
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2684,1,1,4,142,3,4,2,6,234,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,401,0,10,411,524
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2685,2,2,5,296,4,11,6,23,521,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,878,0,42,920,1253
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2686,4,4,4,363,7,10,15,10,472,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,888,0,41,929,1267
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2687,2,2,0,454,3,2,5,11,447,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,926,0,31,957,1276
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2688,3,3,7,533,6,11,13,16,557,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1153,0,49,1202,1607
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2689,2,2,9,343,3,4,4,8,387,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,780,0,27,807,1049
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2690,2,2,5,469,1,11,10,11,472,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,996,0,37,1033,1466
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2691,6,6,14,1235,10,29,29,46,1258,11,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,2659,0,113,2772,3955
4,12,GUERRERO,16,OMETEPEC,72,XOCHISTLAHUACA,2692,5,5,7,812,6,19,19,30,930,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1851,0,69,1920,2647
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,411,2,2,3,550,31,8,32,0,111,0,0,0,0,3,0,0,0,8,0,0,1,0,0,0,0,747,0,24,771,1122
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,412,1,1,2,169,6,1,7,0,16,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,209,0,5,214,316
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,413,1,1,3,152,19,3,33,0,55,0,0,0,0,1,1,0,0,5,0,0,1,0,0,0,0,273,0,28,301,732
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,414,4,4,44,1150,78,9,95,0,194,0,0,0,0,2,5,0,0,26,2,0,6,0,0,0,0,1611,0,68,1679,2653
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,415,3,3,6,690,10,8,27,0,433,0,0,0,0,10,0,0,0,15,0,0,3,0,0,0,0,1202,0,55,1257,2236
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,416,2,2,2,195,17,3,6,0,116,0,0,0,0,15,7,0,0,18,8,1,2,0,0,0,0,390,0,24,414,757
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,417,2,2,13,264,9,3,2,0,186,0,0,0,0,2,0,0,0,3,1,0,1,0,0,0,0,484,0,21,505,906
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,418,2,2,5,399,6,7,4,0,152,0,0,0,0,2,6,0,0,7,1,0,0,0,0,0,0,589,0,33,622,1344
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,419,1,1,2,206,23,5,16,0,90,0,0,0,0,91,0,0,0,2,1,0,7,0,0,0,0,443,0,14,457,710
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,420,1,1,1,2,0,1,0,0,17,0,0,0,0,1,0,0,0,4,56,0,0,0,0,0,0,82,0,3,85,409
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,421,2,2,1,360,10,4,4,0,123,0,0,0,0,12,1,0,0,3,1,0,0,0,0,0,0,519,2,5,526,1017
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,422,2,2,0,220,7,5,12,0,160,0,0,0,0,22,4,0,0,1,2,0,2,0,0,0,0,435,0,38,473,990
4,12,GUERRERO,17,COYUCA,3,AJUCHITLAN DEL PROGRESO,423,2,2,0,256,3,8,19,0,115,0,0,0,0,4,1,0,0,5,1,1,0,0,0,0,0,413,0,28,441,769
