CIRCUNSCRIPCION,ID_ESTADO ,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
5,15,MEXICO,,,23,COYOTEPEC,REG_MR,PVEM-PT-MORENA,3,BRENDA PINO TORRES,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/023_COYOTEPEC_3.pdf,MORENA
5,15,MEXICO,,,23,COYOTEPEC,REG_MR,PVEM-PT-MORENA,4,JULIAN DONIZ CASAS,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/023_COYOTEPEC_4.pdf,PVEM
5,15,MEXICO,,,23,COYOTEPEC,REG_MR,PVEM-PT-MORENA,5,VANESSA TECUAPACHO ANGUIANO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/023_COYOTEPEC_5.pdf,PT
5,15,MEXICO,,,23,COYOTEPEC,REG_MR,PVEM-PT-MORENA,6,JESUS ALBERTO HERNANDEZ LOZADA,1,Candidaturas afromexicanas,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/023_COYOTEPEC_6.pdf,MORENA
5,15,MEXICO,,,23,COYOTEPEC,REG_RP,PAN-PRI-PRD-NAEM,7,HEIDI PALOMA LUNA GARCIA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/023_COYOTEPEC_7.pdf,PAN
5,15,MEXICO,,,23,COYOTEPEC,REG_RP,PAN-PRI-PRD-NAEM,8,LAURA HERNANDEZ GARCIA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/023_COYOTEPEC_8.pdf,PRI
5,15,MEXICO,,,23,COYOTEPEC,REG_RP,MC,9,ADALBERTO NONATO GONZALEZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/023_COYOTEPEC_9.pdf,MC
5,15,MEXICO,,,24,CUAUTITLAN,PRES_MUN,PVEM-PT-MORENA,1,JUANA CARRILLO LUNA,2,Candidaturas de la diversidad sexual,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/024_CUAUTITLAN_01.pdf,MORENA
5,15,MEXICO,,,24,CUAUTITLAN,SIND_MR,PVEM-PT-MORENA,2,ULISES SANCHEZ ORTEGA,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/024_CUAUTITLAN_02.pdf,MORENA
5,15,MEXICO,,,24,CUAUTITLAN,REG_MR,PVEM-PT-MORENA,3,EVELINE ESCOBAR CASTRO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/024_CUAUTITLAN_03.pdf,MORENA
5,15,MEXICO,,,24,CUAUTITLAN,REG_MR,PVEM-PT-MORENA,4,JOSE ABRAHAM SANCHEZ HERNANDEZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/024_CUAUTITLAN_04.pdf,PVEM
5,15,MEXICO,,,24,CUAUTITLAN,REG_MR,PVEM-PT-MORENA,5,CAROLINA RUIZ SANCHEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/024_CUAUTITLAN_05.pdf,MORENA
5,15,MEXICO,,,24,CUAUTITLAN,REG_MR,PVEM-PT-MORENA,6,CARLOS FELIX VEGA CONTRERAS,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/024_CUAUTITLAN_06.pdf,PT
5,15,MEXICO,,,24,CUAUTITLAN,REG_MR,PVEM-PT-MORENA,7,AURORA PAULINA VAZQUEZ RIOS,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/024_CUAUTITLAN_07.pdf,MORENA
5,15,MEXICO,,,24,CUAUTITLAN,REG_RP,PAN-PRI-PRD-NAEM,8,IGNACIO ANDRADE CALDERON,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/024_CUAUTITLAN_08.pdf,PRI
5,15,MEXICO,,,24,CUAUTITLAN,REG_RP,PAN-PRI-PRD-NAEM,9,BEATRIZ BALANZAR SANCHEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/024_CUAUTITLAN_09.pdf,PAN
5,15,MEXICO,,,24,CUAUTITLAN,REG_RP,PAN-PRI-PRD-NAEM,10,DENNY HERNANDEZ TRINIDAD,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/024_CUAUTITLAN_10.pdf,PRI
5,15,MEXICO,,,24,CUAUTITLAN,REG_RP,PAN-PRI-PRD-NAEM,11,SONIA GONZALEZ TORRES,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/024_CUAUTITLAN_11.pdf,PRD
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,PRES_MUN,PVEM-PT-MORENA,1,LUIS DANIEL SERRANO PALACIOS,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_1.pdf,MORENA
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,SIND_MR,PVEM-PT-MORENA,2,MARIA DEL CARMEN BARBOZA FLORES,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_2.pdf,MORENA
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,REG_MR,PVEM-PT-MORENA,3,LUIS FERNANDO VAZQUEZ MARTINEZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_3.pdf,MORENA
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,REG_MR,PVEM-PT-MORENA,4,ANA KARENT PAZ COLIO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_4.pdf,PVEM
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,REG_MR,PVEM-PT-MORENA,5,LUIS FERNANDO CASTELLANOS CAL Y MAYOR,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_5.pdf,PT
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,REG_MR,PVEM-PT-MORENA,6,ANA PATRICIA MADRIGAL GARCIA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_6.pdf,MORENA
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,REG_MR,PVEM-PT-MORENA,7,OMAR MARTINEZ GOMEZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_7.pdf,MORENA
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,REG_MR,PVEM-PT-MORENA,8,VALENTINA LOA RIVERA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_8.pdf,MORENA
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,REG_MR,PVEM-PT-MORENA,9,FABIAN ENRIQUEZ GAMIZ,1,Candidaturas afromexicanas,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_9.pdf,PVEM
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,SIND_RP,PAN-PRI-PRD-NAEM,10,OSCAR JAIME CASILLAS ZANATTA,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_10.pdf,PRI
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,REG_RP,PAN-PRI-PRD-NAEM,11,ELY BEATRIZ QUINTANA BECERRIL,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_11.pdf,PAN
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,REG_RP,PAN-PRI-PRD-NAEM,12,ELIETH CASIQUE BLAZQUEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_12.pdf,PRI
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,REG_RP,PAN-PRI-PRD-NAEM,13,SANDY CHAPARRO PIÑA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_13.pdf,PAN
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,REG_RP,PAN-PRI-PRD-NAEM,14,CHRISTOPHER MORENO ROJAS,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_14.pdf,PRD
5,15,MEXICO,,,25,CUAUTITLAN IZCALLI,REG_RP,MC,15,ALVARO HERRERA LOPEZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/025_CUAUTITLANIZCALLI_15.pdf,MC
5,15,MEXICO,,,26,CHALCO,PRES_MUN,MORENA ,1,ABIGAIL SANCHEZ MARTINEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/026_CHALCO_01.pdf,MORENA
5,15,MEXICO,,,26,CHALCO,SIND_MR,MORENA ,2,JOSE GERARDO HERNANDEZ CARMONA,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/026_CHALCO_02.pdf,MORENA
5,15,MEXICO,,,26,CHALCO,REG_MR,MORENA ,3,LIZBETH LUNA GALICIA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/026_CHALCO_03.pdf,MORENA
5,15,MEXICO,,,26,CHALCO,REG_MR,MORENA ,4,FRANCISCO JAVIER LANDA DE JESUS,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/026_CHALCO_04.pdf,MORENA
5,15,MEXICO,,,26,CHALCO,REG_MR,MORENA ,5,MARIA DEL ROSARIO ESPEJEL HERNANDEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/026_CHALCO_05.pdf,MORENA
5,15,MEXICO,,,26,CHALCO,REG_MR,MORENA ,6,JESUS HILARIO SALGADO ROSAS,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/026_CHALCO_06.pdf,MORENA
5,15,MEXICO,,,26,CHALCO,REG_MR,MORENA ,7,ALMA CASTRO ARELLANO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/026_CHALCO_07.pdf,MORENA
5,15,MEXICO,,,26,CHALCO,REG_RP,PVEM,8,CHRISTIAN JESUS CASTILLO GRIMALDO,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/026_CHALCO_08.pdf,PVEM
5,15,MEXICO,,,26,CHALCO,REG_RP,PVEM,9,ALISON PAMELALI RANGEL DE LA ROSA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/026_CHALCO_09.pdf,PVEM
5,15,MEXICO,,,26,CHALCO,REG_RP,PAN-PRI-PRD-NAEM,10,MIGUEL ANGEL RIVERO CARBAJAL,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/026_CHALCO_10.pdf,PRI
5,15,MEXICO,,,26,CHALCO,REG_RP,MC,11,FRANCISCO LEONARDO FALCON LEYTE,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/026_CHALCO_11.pdf,MC
5,15,MEXICO,,,27,CHAPA DE MOTA ,PRES_MUN,PVEM-PT-MORENA,1,MARIA GUADALUPE FRANCO CRUZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/027_CHAPADEMOTA_1.pdf,MORENA
5,15,MEXICO,,,27,CHAPA DE MOTA ,SIND_MR,PVEM-PT-MORENA,2,ANTONIO GARCIA PEREZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/027_CHAPADEMOTA_2.pdf,MORENA
5,15,MEXICO,,,27,CHAPA DE MOTA ,REG_MR,PVEM-PT-MORENA,3,MARIA DEL ROSARIO FRANCO BARRERA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/027_CHAPADEMOTA_3.pdf,MORENA
5,15,MEXICO,,,27,CHAPA DE MOTA ,REG_MR,PVEM-PT-MORENA,4,JUSTINO DOMINGUEZ PEREZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/027_CHAPADEMOTA_4.pdf,MORENA
5,15,MEXICO,,,27,CHAPA DE MOTA ,REG_MR,PVEM-PT-MORENA,5,HORTENSIA DE JESUS VERONA GARCIA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/027_CHAPADEMOTA_5.pdf,PVEM
5,15,MEXICO,,,27,CHAPA DE MOTA ,REG_MR,PVEM-PT-MORENA,6,OMAR SALAZAR EVANGELISTA,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/027_CHAPADEMOTA_6.pdf,PT
5,15,MEXICO,,,27,CHAPA DE MOTA ,REG_RP,PAN-PRI-PRD-NAEM,7,JUANA CID FLORES,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/027_CHAPADEMOTA_7.pdf,PAN
5,15,MEXICO,,,27,CHAPA DE MOTA ,REG_RP,PAN-PRI-PRD-NAEM,8,MARIO DOMINGUEZ MARTINEZ,1,Candidaturas indigenas,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/027_CHAPADEMOTA_8.pdf,PRI
5,15,MEXICO,,,27,CHAPA DE MOTA ,REG_RP,PAN-PRI-PRD-NAEM,9,LIZBETH PALOMARES FLORES,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/027_CHAPADEMOTA_9.pdf,PAN
5,15,MEXICO,,,28,CHAPULTEPEC,PRES_MUN,PVEM-PT-MORENA,1,JAZMIN DELGADO LOPEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/028_CHAPULTEPEC_1.pdf,PVEM
5,15,MEXICO,,,28,CHAPULTEPEC,SIND_MR,PVEM-PT-MORENA,2,ABIGAIL DANIEL LOPEZ PICHARDO,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/028_CHAPULTEPEC_2.pdf,PVEM
5,15,MEXICO,,,28,CHAPULTEPEC,REG_MR,PVEM-PT-MORENA,3,ARDUISUR RODRIGUEZ LOPEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/028_CHAPULTEPEC_3.pdf,PVEM
5,15,MEXICO,,,28,CHAPULTEPEC,REG_MR,PVEM-PT-MORENA,4,GABINO LOPEZ GONZALEZ,1,Candidaturas de discapacidad,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/028_CHAPULTEPEC_4.pdf,MORENA
5,15,MEXICO,,,28,CHAPULTEPEC,REG_MR,PVEM-PT-MORENA,5,MARIA GUADALUPE MONROY MIRANDA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/028_CHAPULTEPEC_5.pdf,MORENA
5,15,MEXICO,,,28,CHAPULTEPEC,REG_MR,PVEM-PT-MORENA,6,ALAN NOE RODRIGUEZ DIAZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/028_CHAPULTEPEC_6.pdf,MORENA
5,15,MEXICO,,,28,CHAPULTEPEC,REG_RP,PAN-PRI-PRD-NAEM,7,BIANKA DIBETH MORENO BECERRIL,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/028_CHAPULTEPEC_7.pdf,PRI
5,15,MEXICO,,,28,CHAPULTEPEC,REG_RP,PAN-PRI-PRD-NAEM,8,MARIO ALBERTO NAZARIO SERRANO,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/028_CHAPULTEPEC_8.pdf,PAN
5,15,MEXICO,,,28,CHAPULTEPEC,REG_RP,MC,9,GRISELDA BLANCAS ACUÑA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/028_CHAPULTEPEC_9.pdf,MC
5,15,MEXICO,,,29,CHIAUTLA,PRES_MUN,MC,1,GONZALO BOJORGES CONDE,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/029_CHIAUTLA_1.pdf,MC
5,15,MEXICO,,,29,CHIAUTLA,SIND_MR,MC,2,OFELIA GUADALUPE AGUIRRE ANDRADE,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/029_CHIAUTLA_2.pdf,MC
5,15,MEXICO,,,29,CHIAUTLA,REG_MR,MC,3,MAXIMINO LANDON DE LA VEGA,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/029_CHIAUTLA_3.pdf,MC
5,15,MEXICO,,,29,CHIAUTLA,REG_MR,MC,4,CARLA IVON LOPEZ ROBLES,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/029_CHIAUTLA_4.pdf,MC
5,15,MEXICO,,,29,CHIAUTLA,REG_MR,MC,5,ALEJANDRO ROMERO LAZCANO,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/029_CHIAUTLA_5.pdf,MC
5,15,MEXICO,,,29,CHIAUTLA,REG_MR,MC,6,MARIA RUBI HERRERA BOJORGES,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/029_CHIAUTLA_6.pdf,MC
5,15,MEXICO,,,29,CHIAUTLA,REG_RP,PVEM-PT-MORENA,7,BRENDA GUADALUPE MORA MONTIEL,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/029_CHIAUTLA_7.pdf,MORENA
5,15,MEXICO,,,29,CHIAUTLA,REG_RP,PVEM-PT-MORENA,8,ALEJANDRO LIEBRE BERNAL,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/029_CHIAUTLA_8.pdf,MORENA
5,15,MEXICO,,,29,CHIAUTLA,REG_RP,PAN-PRI-PRD-NAEM,9,ANEL PINEDA ALMERAYA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/029_CHIAUTLA_9.pdf,PRI
5,15,MEXICO,,,30,CHICOLOAPAN,PRES_MUN,PVEM-PT-MORENA,1,FRANCISCO JAVIER MENDOZA VASQUEZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/030_CHICOLOAPAN_01.pdf,MORENA
5,15,MEXICO,,,30,CHICOLOAPAN,SIND_MR,PVEM-PT-MORENA,2,OFELIA ELIZABETH VEGA RAMOS,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/030_CHICOLOAPAN_02.pdf,MORENA
5,15,MEXICO,,,30,CHICOLOAPAN,REG_MR,PVEM-PT-MORENA,3,EDGAR RUIZ AGUILAR,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/030_CHICOLOAPAN_03.pdf,MORENA
5,15,MEXICO,,,30,CHICOLOAPAN,REG_MR,PVEM-PT-MORENA,4,AMADA DEL CARMEN LOPEZ TERAN,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/030_CHICOLOAPAN_04.pdf,MORENA
5,15,MEXICO,,,30,CHICOLOAPAN,REG_MR,PVEM-PT-MORENA,5,RAFAEL ELIUD GOMEZ TIRADO,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/030_CHICOLOAPAN_05.pdf,PVEM
5,15,MEXICO,,,30,CHICOLOAPAN,REG_MR,PVEM-PT-MORENA,6,AMANDA ZACARIAS RODRIGUEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/030_CHICOLOAPAN_06.pdf,PT
5,15,MEXICO,,,30,CHICOLOAPAN,REG_MR,PVEM-PT-MORENA,7,FERNANDO ALBERTO GOMEZ MIRANDA,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/030_CHICOLOAPAN_07.pdf,MORENA
5,15,MEXICO,,,30,CHICOLOAPAN,REG_RP,PAN-PRI-PRD-NAEM,8,LIZBETH GONZALEZ PEREZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/030_CHICOLOAPAN_08.pdf,PRI
5,15,MEXICO,,,30,CHICOLOAPAN,REG_RP,PAN-PRI-PRD-NAEM,9,VICTOR HUMBERTO LEYVA BARRAGAN,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/030_CHICOLOAPAN_09.pdf,PAN
5,15,MEXICO,,,30,CHICOLOAPAN,REG_RP,PAN-PRI-PRD-NAEM,10,LAURA YAZMIN NAVARRO MONTOYA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/030_CHICOLOAPAN_10.pdf,PRI
5,15,MEXICO,,,30,CHICOLOAPAN,REG_RP,MC,11,MARIA FERNANDA DANIELA DELGADO GARCIA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/030_CHICOLOAPAN_11.pdf,MC
5,15,MEXICO,,,31,CHICONCUAC,PRES_MUN,PT,1,RAFAEL VAZQUEZ DE LA ROSA,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/031_CHICONCUAC_1.pdf,PT
5,15,MEXICO,,,31,CHICONCUAC,SIND_MR,PT,2,JOY ROSAS GONZALEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/031_CHICONCUAC_2.pdf,PT
5,15,MEXICO,,,31,CHICONCUAC,REG_MR,PT,3,JOSE LUIS VENADO BOJORGES,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/031_CHICONCUAC_3.pdf,PT
5,15,MEXICO,,,31,CHICONCUAC,REG_MR,PT,4,KARINA AVILA BANUET,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/031_CHICONCUAC_4.pdf,PT
5,15,MEXICO,,,31,CHICONCUAC,REG_MR,PT,5,REYNALDO RAMOS ROJAS,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/031_CHICONCUAC_5.pdf,PT
5,15,MEXICO,,,31,CHICONCUAC,REG_MR,PT,6,VIRIDIANA SALAZAR VARGAS,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/031_CHICONCUAC_6.pdf,PT
5,15,MEXICO,,,31,CHICONCUAC,REG_RP,MORENA,7,OCTAVIO SANCHEZ ESTRADA,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/031_CHICONCUAC_7.pdf,MORENA
5,15,MEXICO,,,31,CHICONCUAC,REG_RP,PAN,8,MARCOS RODRIGUEZ ESPINOSA,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/031_CHICONCUAC_8.pdf,PAN
5,15,MEXICO,,,31,CHICONCUAC,REG_RP,PVEM,9,MARIA LIZBETH SEGUIN DE LA O,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/031_CHICONCUAC_9.pdf,PVEM
5,15,MEXICO,,,32,CHIMALHUACAN,PRES_MUN,PVEM-PT-MORENA,1,XOCHITL FLORES JIMENEZ,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/032_CHIMALHUACAN_01.pdf,MORENA
5,15,MEXICO,,,32,CHIMALHUACAN,SIND_MR,PVEM-PT-MORENA,2,LUIS EDGAR FLORES SALDIVAR,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/032_CHIMALHUACAN_02.pdf,MORENA
5,15,MEXICO,,,32,CHIMALHUACAN,REG_MR,PVEM-PT-MORENA,3,MARIA DEL PILAR PIÑA TREJO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/032_CHIMALHUACAN_03.pdf,MORENA
5,15,MEXICO,,,32,CHIMALHUACAN,REG_MR,PVEM-PT-MORENA,4,ALFREDO ALAN ARENAS LOPEZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/032_CHIMALHUACAN_04.pdf,MORENA
5,15,MEXICO,,,32,CHIMALHUACAN,REG_MR,PVEM-PT-MORENA,5,MAYRA PALMIRA PERALTA ROMERO,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/032_CHIMALHUACAN_05.pdf,MORENA
5,15,MEXICO,,,32,CHIMALHUACAN,REG_MR,PVEM-PT-MORENA,6,RAMIRO CRISTIAN ROJAS CORTES,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/032_CHIMALHUACAN_06.pdf,PVEM
5,15,MEXICO,,,32,CHIMALHUACAN,REG_MR,PVEM-PT-MORENA,7,SINDY BERENICE MARTINEZ CABRERA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/032_CHIMALHUACAN_07.pdf,PT
5,15,MEXICO,,,32,CHIMALHUACAN,REG_MR,PVEM-PT-MORENA,8,GIOVANI SANDOVAL PEREZ,1,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/032_CHIMALHUACAN_08.pdf,MORENA
5,15,MEXICO,,,32,CHIMALHUACAN,REG_MR,PVEM-PT-MORENA,9,VERONICA OLVERA SERVANTES,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/032_CHIMALHUACAN_09.pdf,MORENA
5,15,MEXICO,,,32,CHIMALHUACAN,SIND_RP,PRI,10,PAOLA HERNANDEZ BUENDIA,2,,https://www.ieem.org.mx/proceso2024/CONSTANCIAS_2024/AYUNTAMIENTOS/032_CHIMALHUACAN_10.pdf,PRI
