CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESM,MM,MICH1,TMX,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,C_PRD_PESM,C_PT_PVEM,C_PT_MORENA,C_PT_PESM,C_PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,727,4,4,119,107,443,13,27,343,256,44,0,0,0,0,0,0,0,0,0,32,2,4,4,0,0,0,0,0,0,0,0,0,1394,0,58,1452,2716
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,934,2,2,203,27,11,5,179,0,68,0,95,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,5,0,0,623,0,20,643,1012
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1745,1,1,200,16,2,9,47,22,68,1,0,0,14,0,0,0,0,0,0,9,1,1,2,15,2,0,0,0,0,0,0,0,409,1,7,417,643
5,16,MICHOACAN,9,LOS REYES,92,TINGUINDIN,2011,2,2,132,100,42,5,65,75,32,3,0,0,0,0,0,0,0,0,0,22,3,0,8,0,0,0,0,2,0,0,0,0,489,0,11,500,799
5,16,MICHOACAN,4,JIQUILPAN,104,VENUSTIANO CARRANZA,2322,1,1,117,31,8,9,3,68,122,3,0,0,0,0,0,0,0,0,0,20,0,4,0,0,24,0,0,1,0,0,0,0,410,0,8,418,644
5,16,MICHOACAN,4,JIQUILPAN,106,VISTA HERMOSA,2365,2,2,17,16,14,24,12,36,259,0,0,0,0,0,0,0,0,0,0,18,0,3,3,5,1,0,1,0,0,0,0,0,409,1,20,430,1126
5,16,MICHOACAN,1,LA PIEDAD,61,NUMARAN,1374,1,1,27,115,62,7,7,58,68,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,5,356,521
5,16,MICHOACAN,2,PURUANDIRO,68,PENJAMILLO,1503,2,2,5,174,35,7,39,107,159,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,554,0,32,586,1074
5,16,MICHOACAN,2,PURUANDIRO,68,PENJAMILLO,1504,2,2,8,137,94,24,70,96,187,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,0,0,0,0,643,0,22,665,1270
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1541,3,3,522,71,8,22,21,59,375,0,8,18,14,0,0,0,0,0,0,42,2,5,5,48,10,2,0,0,0,0,0,0,1232,3,21,1256,1959
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1558,1,1,92,9,3,2,7,8,82,0,0,2,0,0,0,0,0,0,0,10,3,0,2,3,1,0,0,0,0,0,0,0,224,0,10,234,547
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1591,2,2,5,140,121,101,3,14,67,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,5,473,769
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1592,3,3,6,343,400,252,6,88,173,25,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,0,40,1364,2074
5,16,MICHOACAN,7,ZACAPU,71,PUREPERO,1598,2,2,7,204,189,190,4,29,100,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,0,27,800,1333
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1939,3,3,60,4,3,163,69,563,241,27,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1,0,0,0,0,0,0,1186,0,43,1229,2198
5,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1943,2,2,54,7,6,81,23,252,102,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,544,0,25,569,886
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2043,1,1,3,8,107,1,9,0,162,13,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,17,380,689
5,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2376,1,1,18,0,0,70,41,3,114,129,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,417,0,13,430,682
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2463,2,2,273,44,5,33,12,17,91,0,58,0,3,0,0,0,0,0,0,15,0,6,4,0,0,0,1,0,0,0,0,0,562,0,30,592,1037
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2497,2,2,544,41,6,34,11,15,130,0,82,0,0,0,0,0,0,0,0,8,0,1,3,0,0,0,2,0,0,0,0,0,877,1,21,899,1286
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2508,2,2,101,35,4,23,24,11,174,0,22,0,2,0,0,0,0,0,0,22,1,9,6,0,0,0,1,0,0,0,0,0,435,2,17,454,1344
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2515,2,2,45,48,14,45,32,6,177,0,11,0,3,0,0,0,0,0,0,21,2,4,3,0,0,0,1,0,0,0,0,0,412,0,26,438,1259
5,16,MICHOACAN,1,LA PIEDAD,110,ZINAPARO,2537,2,2,5,146,10,4,0,98,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,312,0,27,339,752
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,508,3,3,123,261,59,319,35,75,172,6,0,0,0,0,0,0,0,0,0,0,0,0,0,63,16,2,3,0,18,0,0,0,1152,0,68,1220,1959
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,514,2,2,59,123,41,253,18,51,93,9,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,0,1,0,20,0,0,0,712,0,50,762,1110
5,16,MICHOACAN,12,HIDALGO,34,HIDALGO,516,2,2,102,59,24,142,17,66,97,9,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,1,0,0,9,0,0,0,573,0,35,608,990
5,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,580,2,2,17,12,226,49,22,20,283,7,53,0,0,0,0,0,0,0,0,47,4,8,11,0,1,0,0,10,0,0,0,0,770,0,39,809,1341
5,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,584,2,2,31,17,212,39,33,24,287,9,104,0,0,0,0,0,0,0,0,63,7,6,5,0,3,0,0,18,0,0,0,0,858,0,28,886,1457
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,1973,4,4,79,261,105,359,57,59,157,14,0,3,22,0,0,0,0,0,0,57,11,24,4,55,8,1,3,0,0,0,0,0,1279,0,37,1316,2433
5,16,MICHOACAN,18,HUETAMO,102,TZITZIO,2165,1,1,1,34,7,1,6,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,69,0,3,72,119
5,16,MICHOACAN,12,HIDALGO,111,ZINAPECUARO,2552,2,2,55,8,104,17,21,228,122,1,0,0,5,0,0,0,0,0,0,15,1,2,2,0,0,12,0,0,0,0,0,0,593,0,16,609,1346
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,2678,3,3,82,120,49,68,32,57,147,11,0,4,35,0,0,0,0,0,0,29,5,3,3,33,0,3,4,0,0,0,0,0,685,0,26,711,1830
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,2686,2,2,102,139,24,119,27,66,154,25,0,7,34,0,0,0,0,0,0,11,1,8,2,19,15,0,0,0,0,0,0,0,753,0,20,773,1427
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,2698,2,2,138,185,46,99,30,84,164,29,0,2,54,0,0,0,0,0,0,22,5,0,1,35,5,1,1,0,0,0,0,0,901,1,17,919,1445
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,2760,3,3,250,399,69,137,49,80,177,22,0,10,22,0,0,0,0,0,0,29,4,4,6,75,8,3,1,0,0,0,0,0,1345,1,32,1378,2102
5,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,591,1,1,12,2,109,36,97,16,21,11,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,19,346,601
5,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,593,2,2,8,3,166,34,180,24,60,12,23,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,1,30,557,1067
5,16,MICHOACAN,2,PURUANDIRO,44,JIMENEZ,722,2,2,15,35,279,9,4,368,12,0,4,15,0,0,0,0,0,0,0,3,0,0,2,39,2,1,7,0,0,0,0,0,795,0,24,819,1415
5,16,MICHOACAN,5,PARACHO,66,PARACHO,1449,4,4,18,7,74,66,65,27,660,14,9,4,13,0,22,95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,1091,1,95,1187,2901
5,16,MICHOACAN,2,PURUANDIRO,72,PURUANDIRO,1603,6,6,61,304,43,39,16,792,154,28,85,4,127,0,0,0,0,0,0,24,2,4,5,47,6,2,1,0,0,0,0,0,1744,0,53,1797,3308
5,16,MICHOACAN,2,PURUANDIRO,72,PURUANDIRO,1624,3,3,23,170,61,46,35,75,197,25,31,0,32,0,0,0,0,0,0,35,6,8,7,27,4,3,0,0,0,0,0,0,785,0,38,823,2154
5,16,MICHOACAN,2,PURUANDIRO,72,PURUANDIRO,1642,1,1,3,49,9,7,8,18,41,2,1,0,5,0,0,0,0,0,0,2,0,0,3,6,2,1,3,0,0,0,0,0,160,0,5,165,516
5,16,MICHOACAN,15,PATZCUARO,74,QUIROGA,1661,5,5,405,113,37,1143,34,141,415,80,84,0,35,0,0,0,0,0,0,0,0,0,0,22,8,3,0,0,0,0,0,16,2536,0,183,2719,1879
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1916,2,2,191,222,10,8,6,0,39,0,33,0,0,0,0,0,0,0,0,8,0,1,0,0,0,29,0,0,0,0,0,0,547,0,19,566,1162
5,16,MICHOACAN,7,ZACAPU,86,TANGANCICUARO,1938,3,3,157,188,19,11,32,0,96,0,52,0,0,0,0,0,0,0,0,11,1,1,9,0,0,16,0,0,0,0,0,0,593,0,39,632,1518
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2389,2,2,25,16,7,47,44,184,273,83,0,0,32,0,0,0,0,0,0,26,0,4,6,1,0,0,0,0,0,0,0,0,748,0,25,773,1443
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2401,2,2,27,12,5,27,21,104,183,34,0,0,9,0,0,0,0,0,0,25,0,3,2,2,2,0,1,0,0,0,0,0,457,0,8,465,778
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2408,2,2,15,7,5,37,38,147,344,60,0,0,15,0,0,0,0,0,0,37,3,1,4,0,1,0,0,0,0,0,0,0,714,1,23,738,1211
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2409,3,3,62,26,4,65,70,145,292,103,0,0,25,0,0,0,0,0,0,36,5,2,3,5,0,0,0,0,0,0,0,0,843,0,27,870,1262
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2414,2,2,6,4,9,26,34,204,231,30,0,0,21,0,0,0,0,0,0,28,3,5,5,3,1,0,0,0,0,0,0,0,610,0,41,651,1429
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2424,1,1,2,5,9,15,10,72,95,6,0,0,9,0,0,0,0,0,0,11,2,1,3,2,0,0,0,0,0,0,0,0,242,0,12,254,423
5,16,MICHOACAN,10,MORELIA,54,MORELIA,952,5,5,216,157,21,31,46,38,263,20,0,0,32,0,0,0,0,0,0,29,2,5,14,0,0,23,0,0,0,0,0,0,897,0,26,923,1686
5,16,MICHOACAN,10,MORELIA,54,MORELIA,1003,2,2,176,97,22,13,21,13,147,6,0,0,9,0,0,0,0,0,0,13,8,3,2,0,0,21,0,0,0,0,0,0,551,1,23,575,909
5,16,MICHOACAN,16,MORELIA,54,MORELIA,1149,2,2,222,50,22,14,18,32,156,5,0,0,8,0,0,0,0,0,0,15,2,3,3,0,0,17,0,0,0,0,0,0,567,0,18,585,854
5,16,MICHOACAN,16,MORELIA,54,MORELIA,2704,2,2,180,77,27,26,20,20,191,4,0,0,13,0,0,0,0,0,0,12,3,2,12,0,0,14,0,0,0,0,0,0,601,0,27,628,1406
5,16,MICHOACAN,10,MORELIA,54,MORELIA,2718,5,5,391,168,38,47,66,28,332,16,0,0,30,0,0,0,0,0,0,39,5,9,17,0,0,47,0,0,0,0,0,0,1233,0,62,1295,3096
5,16,MICHOACAN,10,MORELIA,54,MORELIA,2722,5,5,282,113,26,28,50,36,311,18,0,0,33,0,0,0,0,0,0,40,8,10,8,0,0,49,0,0,0,0,0,0,1012,0,59,1071,3040
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1352,3,3,23,426,168,41,35,317,235,5,18,0,0,0,0,0,0,0,0,0,0,0,0,63,6,2,4,0,0,0,2,0,1345,0,41,1386,1876
5,16,MICHOACAN,5,PARACHO,91,TINGAMBATO,1996,5,5,23,348,775,11,10,39,229,40,0,86,0,0,0,0,0,0,0,9,5,4,2,0,21,0,0,0,0,0,0,0,1602,0,59,1661,2296
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2175,4,4,63,17,20,23,17,9,120,2,3,3,4,0,0,0,0,897,0,14,2,0,3,1,1,0,0,0,0,0,0,0,1199,0,60,1259,2570
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2190,2,2,18,8,5,15,8,7,100,2,2,1,0,0,0,0,0,438,0,2,1,2,0,0,1,0,0,0,0,0,0,0,610,0,15,625,1119
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2206,2,2,36,16,5,12,15,8,132,2,2,1,2,0,0,0,0,529,0,10,3,3,2,2,1,0,0,0,0,0,0,0,781,0,40,821,1397
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2216,1,1,81,5,7,4,6,4,44,0,0,0,0,0,0,0,0,228,0,6,0,0,0,1,2,2,0,0,0,0,0,0,390,0,4,394,567
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2231,4,4,32,17,10,20,25,15,161,2,12,2,0,0,0,0,0,902,0,15,0,3,3,2,2,1,0,0,0,0,0,0,1224,0,66,1290,2368
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2263,3,3,100,12,10,23,11,22,145,8,5,4,0,0,0,0,0,743,0,15,2,3,0,8,0,0,0,0,0,0,0,0,1111,0,26,1137,1757
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2283,3,3,68,23,10,24,18,10,169,4,6,2,4,0,0,0,0,974,0,18,0,0,3,6,0,0,0,0,0,0,0,0,1339,0,19,1358,1946
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2298,3,3,20,12,4,19,15,30,262,1,2,1,0,0,0,0,0,593,0,18,2,4,5,4,0,0,0,0,0,0,0,0,992,0,29,1021,2055
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2299,4,4,10,6,18,31,24,7,243,4,19,1,9,0,0,0,0,272,0,9,4,1,2,0,0,0,1,0,0,0,0,0,661,0,42,703,2329
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2304,3,3,5,8,21,38,41,10,320,2,10,75,4,0,0,0,0,177,0,76,9,2,2,4,0,0,0,0,0,0,0,0,804,0,51,855,1972
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2311,3,3,83,23,17,17,22,14,133,0,5,0,3,0,0,0,0,564,0,5,0,1,3,8,1,0,0,0,0,0,0,0,899,0,54,953,1936
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2313,1,1,32,25,5,8,13,7,29,0,2,1,3,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,27,354,715
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2779,3,3,32,12,3,21,8,9,140,1,8,1,2,0,0,0,0,853,0,23,2,3,5,2,0,0,0,0,0,0,0,0,1125,0,27,1152,2082
5,16,MICHOACAN,20,URUAPAN,103,URUAPAN,2780,3,3,9,8,3,13,16,7,98,0,5,3,4,0,0,0,0,811,0,11,3,0,2,2,0,1,0,0,0,0,0,0,996,0,43,1039,1978
5,16,MICHOACAN,11,MORELIA,54,MORELIA,1083,1,1,175,39,8,2,8,23,67,9,0,0,11,0,0,0,0,0,0,7,0,1,0,0,0,6,0,0,0,0,0,0,356,0,14,370,621
5,16,MICHOACAN,11,MORELIA,54,MORELIA,1087,2,2,432,87,16,10,8,17,130,8,0,0,12,0,0,0,0,0,0,10,0,8,2,0,0,26,0,0,0,0,0,0,766,0,21,787,1086
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1125,2,2,405,105,25,25,17,32,167,6,0,0,14,0,0,0,0,0,0,14,1,3,3,0,0,27,0,0,0,0,0,0,844,0,20,864,1426
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1175,2,2,378,70,15,11,16,23,165,5,0,0,14,0,0,0,0,0,0,1,1,0,0,0,0,21,0,0,0,0,0,0,720,0,15,735,1023
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1190,3,3,495,135,19,15,20,52,204,12,0,0,21,0,0,0,0,0,0,17,2,0,9,0,0,29,0,0,0,0,0,0,1030,3,39,1072,1569
5,16,MICHOACAN,11,MORELIA,54,MORELIA,1195,3,3,357,170,26,32,35,62,313,19,0,0,26,0,0,0,0,0,0,30,3,4,5,0,0,20,0,0,0,0,0,0,1102,0,41,1143,1838
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1229,3,3,451,101,24,24,23,45,227,10,0,0,34,0,0,0,0,0,0,15,1,7,1,0,0,33,0,0,0,0,0,0,996,1,45,1042,1710
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1251,3,3,416,43,26,31,32,14,203,2,0,0,114,0,0,0,0,0,0,19,4,5,15,0,0,67,0,0,0,0,0,0,991,0,54,1045,1997
5,16,MICHOACAN,17,MORELIA,54,MORELIA,1272,5,5,435,190,31,38,35,52,410,21,0,0,36,0,0,0,0,0,0,50,4,6,5,0,0,42,0,0,0,0,0,0,1355,0,73,1428,3096
5,16,MICHOACAN,15,PATZCUARO,49,LAGUNILLAS,803,3,3,55,17,29,55,3,255,26,180,0,341,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,96,0,1071,0,56,1127,1648
5,16,MICHOACAN,19,TACAMBARO,51,MADERO,872,3,3,48,302,0,261,58,0,139,0,1,0,1,0,0,0,0,0,0,111,27,14,1,0,104,0,0,0,0,0,0,0,1067,0,56,1123,1714
5,16,MICHOACAN,15,PATZCUARO,67,PATZCUARO,1472,2,2,90,114,30,40,53,55,116,95,20,4,49,0,0,0,0,0,0,29,3,5,8,30,7,1,3,0,0,0,0,0,752,1,20,773,1256
5,16,MICHOACAN,15,PATZCUARO,67,PATZCUARO,1473,3,3,95,185,57,40,80,82,177,174,25,29,54,0,0,0,0,0,0,55,8,1,6,53,6,5,0,0,0,0,0,0,1132,0,50,1182,2013
5,16,MICHOACAN,15,PATZCUARO,67,PATZCUARO,1481,2,2,59,68,43,34,54,77,147,113,7,7,16,0,0,0,0,0,0,16,1,4,9,17,2,1,1,0,0,0,0,0,676,0,41,717,1362
5,16,MICHOACAN,15,PATZCUARO,67,PATZCUARO,1483,4,4,57,54,56,58,80,147,330,89,64,16,49,0,0,0,0,0,0,38,13,7,9,14,0,0,0,0,0,0,0,0,1081,2,114,1197,2254
5,16,MICHOACAN,15,PATZCUARO,80,SALVADOR ESCALANTE,1812,2,2,10,83,87,26,54,116,83,7,0,0,0,0,0,0,0,0,0,25,4,5,0,0,0,0,0,0,0,0,0,0,500,0,32,532,1294
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1856,4,4,192,407,14,96,77,171,265,0,9,0,6,0,0,0,0,0,0,56,7,7,7,0,0,0,0,0,0,0,0,0,1314,0,72,1386,2874
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1872,2,2,193,50,2,50,19,41,92,0,3,0,2,0,0,0,0,0,0,16,0,7,1,0,0,0,0,0,0,0,0,0,476,0,35,511,986
5,16,MICHOACAN,19,TACAMBARO,83,TACAMBARO,1878,2,2,39,103,29,54,26,15,130,0,0,0,3,0,0,0,0,0,0,10,2,3,3,0,0,0,0,0,0,0,0,0,417,0,14,431,1024
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2022,2,2,2,209,23,1,137,1,5,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,0,0,514,0,23,537,849
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLAS ROMERO,2023,1,1,3,112,21,6,95,6,11,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,356,0,22,378,664
5,16,MICHOACAN,8,TARIMBARO,89,TARIMBARO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,467,2,2,4,25,159,360,117,26,213,36,104,0,0,0,0,0,0,0,0,22,1,1,2,0,0,0,2,0,0,0,0,0,1072,0,33,1105,1486
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,469,3,3,17,30,128,476,95,38,294,17,61,0,0,0,0,0,0,0,0,41,7,9,8,0,0,0,1,0,0,0,0,0,1222,0,40,1262,2023
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,472,2,2,26,7,122,250,85,38,163,36,76,0,0,0,0,0,0,0,0,15,1,7,4,0,0,0,2,0,0,0,0,0,832,0,40,872,1016
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,474,3,3,12,48,101,215,37,43,438,3,19,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,1,0,0,0,0,0,953,0,36,989,1847
5,16,MICHOACAN,22,MUGICA,33,GABRIEL ZAMORA,475,2,2,2,14,103,247,90,33,266,1,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,826,0,15,841,1000
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,570,2,2,3,49,58,130,26,0,211,4,0,0,0,0,0,0,0,0,0,23,25,5,5,0,0,0,0,0,0,0,0,0,539,0,40,579,769
5,16,MICHOACAN,22,MUGICA,35,LA HUACANA,576,1,1,2,2,4,8,5,0,74,1,0,0,0,0,0,0,0,0,0,9,0,2,0,1,1,0,0,0,0,0,0,0,109,0,16,125,323
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,815,3,3,134,152,67,24,19,94,337,29,28,0,25,0,0,0,0,0,0,26,0,12,5,38,4,1,1,0,0,0,0,0,996,0,16,1012,1534
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,839,3,3,42,99,47,29,28,83,350,19,26,0,17,0,0,0,0,0,0,30,1,4,1,10,0,2,0,0,0,0,0,0,788,0,26,814,1643
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,851,7,7,128,116,86,81,65,154,978,31,41,0,24,0,0,0,0,0,0,56,8,18,13,15,2,1,2,0,0,0,0,0,1819,0,52,1871,4557
5,16,MICHOACAN,24,LAZARO CARDENAS,50,LAZARO CARDENAS,854,3,3,57,43,27,25,10,31,301,15,13,0,10,0,0,0,0,0,0,15,2,1,4,8,0,0,0,0,0,0,0,0,562,0,18,580,1730
5,16,MICHOACAN,22,MUGICA,60,NUEVO URECHO,1368,1,1,0,0,1,12,3,30,57,0,0,0,0,0,0,0,0,0,0,2,3,1,3,0,0,0,0,0,0,0,0,0,112,0,0,112,145
5,16,MICHOACAN,22,MUGICA,97,TUMBISCATIO,2074,1,1,1,3,0,20,2,0,31,0,41,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,103,0,11,114,253
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,15,COALCOMAN DE VAZQUEZ PALLARES,255,1,1,0,1,49,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,60,164
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,69,PERIBAN,1523,2,2,110,86,4,10,110,50,34,21,317,2,0,0,0,0,0,0,0,11,1,0,3,0,0,6,0,0,0,0,0,0,765,0,37,802,1360
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,69,PERIBAN,1526,3,3,227,79,5,13,166,28,63,16,283,5,0,0,0,0,0,0,0,16,2,1,5,0,0,9,0,0,0,0,0,0,918,0,30,948,1658
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1695,3,3,131,31,243,13,23,0,92,20,0,0,1,0,0,0,0,0,0,12,2,1,5,0,18,0,0,0,0,0,0,0,592,0,18,610,952
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1710,4,4,263,207,311,35,32,0,575,5,0,0,9,0,0,0,0,0,0,13,1,4,7,0,33,0,0,0,0,0,0,0,1495,0,96,1591,2693
5,16,MICHOACAN,9,LOS REYES,76,LOS REYES,1712,4,4,192,34,359,69,69,0,360,17,0,0,5,0,0,0,0,0,0,52,8,10,18,0,16,0,0,0,0,0,0,0,1209,0,50,1259,2334
5,16,MICHOACAN,23,APATZINGAN,84,TANCITARO,1895,1,1,91,45,4,24,10,23,81,33,0,0,0,0,0,0,0,0,0,6,1,4,3,0,34,0,0,0,0,0,0,0,359,0,6,365,741
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,90,TEPALCATEPEC,1981,3,3,44,162,54,57,87,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,1,0,0,61,0,0,781,0,39,820,1564
5,16,MICHOACAN,21,COALCOMAN DE VAZQUEZ PALLARES,90,TEPALCATEPEC,1994,1,1,7,35,6,12,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,117,0,4,121,285
5,16,MICHOACAN,3,MARAVATIO,31,EPITACIO HUERTA,452,1,1,175,69,43,94,8,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,20,459,689
5,16,MICHOACAN,18,HUETAMO,47,JUAREZ,777,2,2,1,10,7,3,91,104,17,103,0,0,251,0,0,0,0,0,0,22,6,0,3,3,0,0,0,0,0,0,0,0,621,0,27,648,1005
5,16,MICHOACAN,18,HUETAMO,48,JUNGAPEO,788,3,3,35,110,242,45,15,16,300,5,0,0,4,0,0,0,0,0,0,59,5,14,7,56,4,3,9,0,0,0,0,0,929,0,38,967,1669
5,16,MICHOACAN,3,MARAVATIO,52,MARAVATIO,926,2,2,0,34,127,10,22,13,88,1,0,0,16,0,0,0,0,0,0,10,4,3,4,0,0,0,16,0,0,0,0,0,348,0,17,365,788
5,16,MICHOACAN,3,MARAVATIO,81,SENGUIO,1827,3,3,17,210,46,32,26,0,331,0,0,0,0,0,0,0,0,0,0,82,4,7,13,0,37,0,0,0,0,0,0,0,805,0,27,832,1506
