CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,11,OJOCALIENTE,16,GENERAL PANFILO NATERA,455,1,1,10,34,8,96,21,1,168,25,14,0,0,0,5,0,0,1,3,2,0,1,0,389,0,23,412,734
2,32,ZACATECAS,11,OJOCALIENTE,16,GENERAL PANFILO NATERA,456,1,1,7,25,14,59,38,7,88,19,4,0,1,0,4,1,0,1,11,8,0,2,0,289,0,14,303,598
2,32,ZACATECAS,11,OJOCALIENTE,16,GENERAL PANFILO NATERA,457,1,1,4,8,2,45,23,2,70,9,0,0,1,0,1,0,0,0,6,2,0,0,0,173,0,5,178,347
2,32,ZACATECAS,11,OJOCALIENTE,16,GENERAL PANFILO NATERA,458,1,1,2,7,1,97,47,3,91,11,4,0,0,0,5,1,0,0,8,3,0,1,0,281,0,10,291,469
2,32,ZACATECAS,11,OJOCALIENTE,16,GENERAL PANFILO NATERA,459,1,1,7,13,1,150,48,1,195,19,0,0,0,0,7,2,0,0,11,0,0,0,0,454,0,14,468,708
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,460,3,3,198,177,21,22,55,164,334,16,3,16,45,7,37,3,0,2,0,0,0,0,18,1118,1,41,1160,1628
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,461,1,1,40,71,12,11,24,52,114,11,3,8,7,3,15,0,0,0,0,0,1,0,11,383,0,16,399,616
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,462,1,1,26,40,5,12,11,27,71,6,1,3,6,2,10,0,0,0,2,0,0,0,7,229,0,12,241,404
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,463,4,4,591,339,33,31,73,169,372,37,17,16,25,16,66,10,1,1,1,0,1,1,27,1827,3,29,1859,2555
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,464,3,3,488,238,16,15,52,74,150,10,8,3,7,8,42,8,1,1,1,0,0,0,15,1137,2,13,1152,1503
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,465,2,2,171,171,29,11,42,116,230,13,3,9,19,1,22,5,1,2,0,1,1,0,15,862,3,33,898,1339
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,466,2,2,85,120,20,29,44,115,298,18,7,13,25,11,22,1,1,0,4,1,0,1,20,835,0,42,877,1358
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,467,3,3,182,197,28,38,57,155,323,22,8,20,48,12,40,4,0,0,4,0,1,0,26,1165,1,37,1203,1817
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,468,3,3,68,158,20,31,42,82,383,15,5,11,23,11,28,5,0,0,2,0,0,0,24,908,1,50,959,1892
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,469,3,3,156,179,21,31,41,130,357,23,8,12,24,17,36,11,1,1,1,0,0,2,31,1082,1,40,1123,1968
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,471,4,4,222,250,21,50,65,207,539,33,15,21,64,24,50,7,1,0,2,2,1,1,42,1617,0,48,1665,2540
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,472,2,2,72,126,14,23,26,80,253,13,8,15,18,7,26,3,0,0,0,0,0,1,17,702,1,32,735,1229
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,473,2,2,86,106,9,11,34,63,157,8,5,9,17,10,19,5,0,0,1,0,0,0,9,549,0,27,576,909
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,474,1,1,122,90,17,7,29,54,90,5,6,7,5,4,14,3,0,0,1,0,0,0,7,461,0,18,479,673
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,475,2,2,127,93,8,27,21,53,115,18,3,4,6,9,19,1,3,0,3,0,0,0,6,516,3,14,533,787
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,476,1,1,87,78,10,12,5,50,102,5,1,2,9,5,14,2,0,0,0,0,0,0,8,390,0,10,400,533
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,477,2,2,128,110,13,16,19,54,119,10,1,8,6,5,30,5,0,0,1,0,0,0,10,535,0,16,551,685
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,478,1,1,37,50,6,10,9,42,88,9,1,4,4,5,11,2,0,0,0,0,0,2,7,287,0,24,311,509
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,479,1,1,21,31,7,12,18,39,97,3,4,6,0,2,7,1,0,0,0,0,0,0,10,258,0,11,269,498
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,480,1,1,95,74,7,7,16,57,102,7,1,5,4,3,10,1,0,0,1,0,0,0,3,393,1,17,411,620
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,481,1,1,34,50,7,3,14,39,107,5,4,6,4,4,5,1,1,0,0,0,0,0,10,294,0,18,312,510
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,482,1,1,65,86,4,3,1,4,183,3,1,0,6,2,13,1,0,0,0,0,0,0,10,382,0,10,392,535
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,483,1,1,58,61,6,7,15,44,114,13,5,8,5,5,10,1,0,0,0,0,0,0,11,363,0,16,379,533
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,484,1,1,67,69,5,7,19,30,99,8,2,2,3,8,15,3,0,1,0,0,0,0,6,344,0,12,356,495
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,485,1,1,50,75,8,12,19,42,117,8,1,5,13,4,23,2,0,0,1,1,0,0,18,399,0,27,426,661
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,486,2,2,39,96,6,16,12,32,152,13,4,4,27,15,20,6,0,0,0,0,0,0,13,455,0,20,475,794
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,487,1,1,56,110,7,9,11,46,140,9,2,7,14,6,21,0,0,0,0,0,0,0,10,448,5,24,477,744
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,488,2,2,60,81,3,13,29,65,113,4,4,6,22,3,15,2,0,1,1,0,0,2,8,432,0,20,452,547
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,489,2,2,41,83,9,14,21,52,145,30,2,3,8,11,14,2,0,1,4,0,0,0,22,462,0,21,483,842
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,490,1,1,74,109,10,11,25,47,138,4,1,7,5,5,12,2,0,0,0,0,0,0,11,461,0,22,483,715
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,492,1,1,157,104,8,6,10,42,90,5,5,3,12,5,21,6,1,1,0,0,0,1,7,484,0,19,503,706
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,493,1,1,57,81,10,10,23,45,113,16,0,6,9,5,12,0,0,0,0,0,0,0,12,399,0,28,427,730
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,494,5,5,278,312,29,49,95,259,573,37,16,29,61,22,79,12,1,2,2,1,0,0,44,1901,0,74,1975,3182
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,495,1,1,45,80,8,10,14,55,128,6,2,11,12,10,12,1,1,0,0,0,0,0,10,405,0,16,421,633
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,496,2,2,161,137,13,17,27,75,143,17,1,8,11,9,21,0,1,0,1,0,1,0,11,654,2,17,673,894
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,497,1,1,52,77,8,4,9,37,76,8,1,3,3,3,8,1,2,0,0,0,0,0,5,297,0,12,309,394
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,498,1,1,68,80,13,10,13,46,106,10,3,4,3,5,7,1,0,0,0,0,0,0,12,381,1,11,393,516
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,499,1,1,116,104,11,15,20,38,108,5,4,6,12,3,25,1,2,0,1,0,0,0,5,476,1,10,487,668
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,500,3,3,282,229,16,45,50,188,409,28,11,19,37,12,46,6,2,0,0,0,0,0,28,1408,1,37,1446,2045
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,501,2,2,149,108,16,17,37,119,213,21,4,10,24,7,17,0,1,0,3,0,0,1,9,756,0,18,774,1071
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,502,2,2,62,120,13,14,27,59,186,14,4,8,10,7,27,2,1,0,1,0,0,0,13,568,1,31,600,939
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,503,2,2,71,108,5,13,29,84,176,24,6,9,18,13,19,5,0,0,1,0,0,1,11,593,0,38,631,674
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,504,2,2,62,99,6,24,22,65,204,13,5,8,25,21,11,3,0,0,2,1,0,0,11,582,0,24,606,1009
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,505,1,1,75,100,5,12,13,30,96,6,3,2,21,5,11,0,0,0,0,0,0,0,3,382,0,11,393,537
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,508,2,2,76,111,7,21,22,102,194,17,2,10,10,7,21,2,0,0,0,1,0,0,11,614,3,32,649,1003
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,509,2,2,69,127,22,11,24,69,299,13,3,6,9,23,34,2,0,1,0,2,0,0,25,739,0,39,778,1289
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,510,5,5,193,324,28,68,66,247,595,42,9,41,55,23,69,6,2,3,4,0,0,0,53,1828,2,74,1904,3155
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1927,2,2,28,45,12,7,16,45,180,13,2,5,6,3,10,2,0,0,1,0,0,0,10,385,0,15,400,833
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1928,3,3,109,122,13,23,47,132,359,29,3,13,27,18,30,2,0,0,6,1,0,1,20,955,0,40,995,2159
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1929,3,3,44,99,8,14,22,90,334,16,6,13,9,7,18,5,0,0,0,0,0,0,29,714,0,28,742,1658
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1930,3,3,365,215,16,32,42,142,234,18,5,11,27,10,46,6,0,0,0,0,0,0,17,1186,1,20,1207,1672
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1931,3,3,76,154,23,20,27,123,290,37,6,21,26,12,33,5,0,2,9,1,0,2,27,894,1,32,927,1593
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1932,3,3,158,173,35,35,42,128,255,18,5,14,43,27,66,5,2,0,3,0,0,0,26,1035,1,48,1084,1913
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1933,4,4,62,228,21,78,41,102,411,19,6,11,27,15,50,6,1,1,1,0,1,0,31,1112,3,58,1173,2292
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1934,3,3,42,133,9,23,37,91,347,12,7,8,29,10,19,7,2,0,0,0,0,1,32,809,0,61,870,2177
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1935,3,3,134,149,18,25,39,121,295,25,12,10,33,7,41,4,0,0,5,0,0,1,29,948,0,37,985,1623
2,32,ZACATECAS,3,GUADALUPE,17,GUADALUPE,1936,4,4,133,181,23,34,49,122,390,24,4,14,36,17,45,5,1,0,3,0,0,1,25,1107,0,47,1154,1919
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,511,1,1,4,49,6,6,6,4,110,3,1,2,0,0,7,0,0,2,0,0,0,0,3,203,0,6,209,374
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,512,2,2,9,73,10,10,20,11,199,8,1,1,21,2,16,3,0,0,0,2,0,0,12,398,0,18,416,756
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,513,2,2,19,121,7,11,15,15,142,8,2,8,27,38,19,6,0,0,0,0,0,1,11,450,0,25,475,768
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,514,2,2,28,133,15,6,20,32,324,5,5,29,21,15,12,2,0,2,0,0,0,0,16,665,0,51,716,1196
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,515,1,1,9,132,7,6,12,10,148,4,0,8,19,1,20,2,1,1,1,0,0,0,10,391,0,23,414,731
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,517,2,2,4,143,9,9,12,11,273,3,1,2,21,5,8,1,2,0,0,0,0,0,18,522,0,40,562,1080
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,518,2,2,26,175,14,17,19,45,222,2,1,5,15,5,12,4,0,0,0,0,0,0,19,581,1,34,616,938
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,519,2,2,35,114,6,11,15,33,234,7,4,3,14,3,26,2,1,1,1,0,0,0,9,519,0,13,532,820
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,520,3,3,51,273,19,25,20,76,450,16,7,16,17,7,30,7,0,1,1,1,0,0,28,1045,0,77,1122,1902
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,521,4,4,59,369,17,36,57,113,565,38,9,22,31,19,54,13,1,2,2,1,0,0,46,1454,0,80,1534,2693
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,522,2,2,29,120,11,11,21,43,257,7,3,16,9,2,34,2,0,0,1,0,0,0,18,584,1,36,621,1057
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,523,2,2,30,218,11,7,17,24,296,13,0,4,2,2,25,7,1,1,0,0,0,0,14,672,0,22,694,1060
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,524,3,3,62,461,36,35,38,44,586,23,6,7,6,5,54,10,1,2,0,0,0,0,21,1397,0,53,1450,2231
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,534,2,2,36,196,7,42,18,45,269,9,5,15,4,10,14,0,1,0,2,0,0,0,5,678,0,22,700,1035
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,535,2,2,43,119,10,27,42,62,371,25,7,7,19,29,11,1,0,1,2,1,0,2,16,795,0,39,834,1373
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,546,1,1,4,44,2,7,4,5,70,1,2,7,4,5,6,1,0,1,0,0,0,0,10,173,0,7,180,273
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,547,1,1,14,65,3,5,13,9,116,4,0,4,1,0,7,1,0,0,0,0,0,0,5,247,0,11,258,403
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1883,2,2,88,132,14,16,22,102,228,22,4,16,30,6,26,0,0,0,2,0,0,0,10,718,6,24,748,1221
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1884,2,2,64,103,12,14,17,83,248,16,5,16,49,7,16,1,1,1,3,0,0,0,15,671,1,19,691,1137
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1885,1,1,29,39,4,15,11,61,121,10,0,2,13,12,9,1,0,0,0,0,0,0,7,334,0,8,342,572
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1886,2,2,61,100,11,15,18,93,194,15,2,11,20,13,20,2,0,0,1,0,0,0,13,589,3,19,611,782
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1887,2,2,92,136,12,23,31,103,216,24,7,7,16,11,25,5,0,0,2,1,0,1,24,736,3,30,769,1183
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1888,1,1,61,74,6,12,10,42,121,5,0,10,19,3,18,0,1,1,0,0,0,1,8,392,0,15,407,618
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1889,2,2,65,86,6,15,23,82,184,9,6,10,19,14,17,1,1,1,1,2,0,0,16,558,0,23,581,1116
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1890,1,1,28,36,5,10,6,49,128,4,2,11,11,3,6,0,0,1,0,0,0,0,11,311,1,21,333,602
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1891,2,2,77,99,8,20,19,97,158,16,3,10,27,10,19,0,1,0,0,0,0,0,17,581,1,21,603,987
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1892,2,2,73,101,12,14,22,85,193,11,6,8,27,11,16,5,1,0,0,0,0,0,9,594,0,23,617,970
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1893,1,1,32,47,4,14,16,33,141,5,3,5,10,12,8,0,0,0,1,0,0,0,9,340,1,12,353,741
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1894,2,2,32,67,10,10,23,70,171,5,6,6,13,4,16,0,0,0,0,0,0,0,11,444,0,15,459,799
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1895,1,1,25,50,3,7,13,32,108,5,1,11,11,2,6,1,0,0,0,0,0,0,10,285,0,15,300,571
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1896,2,2,47,110,12,15,24,70,134,19,2,8,12,5,10,4,1,1,0,0,0,0,8,482,1,13,496,785
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1897,1,1,39,63,6,7,13,47,105,2,3,5,11,5,7,0,0,0,0,0,0,0,10,323,0,7,330,630
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1898,1,1,22,40,6,8,10,39,72,1,2,4,14,7,12,0,0,0,0,0,0,0,4,241,0,14,255,386
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1899,2,2,96,105,12,18,23,72,169,16,4,11,24,9,32,1,0,0,2,0,0,0,15,609,1,18,628,947
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1900,2,2,86,134,14,14,21,88,169,15,5,9,25,10,20,3,0,0,0,0,0,1,14,628,0,19,647,927
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1901,1,1,80,74,18,13,17,85,161,3,1,3,20,5,22,7,0,0,1,0,0,0,6,516,0,24,540,735
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1902,1,1,34,46,5,8,14,57,74,18,1,8,19,7,7,0,2,0,0,0,0,0,6,306,0,14,320,452
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1903,1,1,57,62,6,16,17,75,94,11,1,9,17,6,11,0,0,0,1,0,0,0,9,392,0,11,403,609
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1904,2,2,83,80,6,10,20,86,170,19,4,4,21,3,16,1,0,1,1,2,1,0,9,537,2,16,555,851
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1905,2,2,108,151,15,30,24,129,263,17,7,8,37,16,38,2,1,0,0,0,0,1,19,866,0,30,896,1400
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1906,2,2,45,83,49,8,20,68,121,98,9,4,16,20,11,5,2,0,0,0,0,0,10,569,0,22,591,846
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1907,2,2,103,86,6,12,23,87,144,7,5,7,7,8,7,4,0,0,2,0,0,0,6,514,0,13,527,772
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1908,2,2,78,135,16,22,27,139,243,19,5,9,24,9,23,2,0,0,1,0,0,0,10,762,0,20,782,1197
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1942,1,1,13,48,2,7,3,9,50,7,1,4,3,3,9,2,0,0,0,0,0,0,2,163,0,3,166,266
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1943,2,2,30,87,9,8,24,72,159,9,3,6,22,8,11,1,2,0,0,1,0,0,10,462,0,20,482,1011
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1944,2,2,80,82,11,20,32,106,249,29,10,11,28,8,18,2,0,0,0,0,0,0,14,700,0,22,722,1378
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1945,2,2,61,81,14,21,28,69,235,18,6,8,16,14,15,1,0,2,2,0,0,1,15,607,2,17,626,1050
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1946,2,2,67,92,23,19,33,98,203,20,6,8,19,7,18,4,2,1,3,0,0,1,14,638,1,29,668,1304
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1947,3,3,86,94,9,17,39,123,262,12,1,9,21,12,20,6,0,0,0,0,0,0,21,732,1,28,761,1729
2,32,ZACATECAS,4,GUADALUPE,17,GUADALUPE,1948,3,3,80,108,14,22,47,171,382,27,5,21,51,13,28,2,0,1,2,0,1,0,18,993,3,39,1035,2152
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,491,4,4,302,263,30,43,77,258,485,37,11,15,66,30,62,8,2,0,3,1,0,0,36,1729,0,51,1780,2886
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,506,2,2,48,101,10,12,29,65,193,7,2,5,15,8,19,2,0,0,0,0,0,0,11,527,1,28,556,984
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,507,12,12,289,630,54,119,154,469,1488,84,29,55,98,69,131,12,3,2,1,2,0,2,111,3802,8,165,3975,8216
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,536,2,2,36,107,9,23,23,37,345,12,1,4,8,14,13,4,0,0,1,0,0,0,8,645,0,36,681,1054
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,537,3,3,21,94,7,34,26,36,303,15,3,6,7,30,9,1,0,0,1,0,0,0,21,614,0,41,655,1658
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,538,3,3,50,77,11,26,35,89,352,10,6,8,17,27,18,0,0,0,1,0,0,0,24,751,0,34,785,1653
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,539,8,8,202,388,36,75,95,315,922,54,26,37,51,39,68,10,4,3,5,0,0,3,64,2397,2,115,2514,5638
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,540,2,2,54,220,13,14,21,53,259,8,5,8,9,4,22,11,1,0,0,0,0,0,15,717,1,21,739,1459
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,541,1,1,12,127,2,8,6,11,170,1,0,1,2,1,6,1,0,1,0,0,0,0,7,356,0,20,376,568
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,542,2,2,32,131,8,9,11,55,175,6,1,2,3,6,16,11,2,0,0,0,0,0,7,475,0,31,506,953
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,543,3,3,45,279,21,32,34,75,356,8,3,10,11,7,29,9,0,3,0,0,0,0,16,938,0,63,1001,1823
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,545,1,1,5,83,5,3,4,8,99,0,4,6,1,2,12,4,0,2,0,0,0,0,2,240,0,7,247,395
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,551,5,5,155,330,27,67,72,237,754,36,17,28,52,30,46,4,0,1,1,0,1,1,56,1915,1,97,2013,3738
2,32,ZACATECAS,5,GUADALUPE,17,GUADALUPE,1909,1,1,15,20,2,2,4,14,35,2,2,1,2,2,6,0,0,0,0,0,0,0,1,108,1,5,114,222
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,2
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,552,2,2,154,139,13,6,7,0,212,2,0,0,9,0,15,6,0,0,0,0,0,0,12,575,1,12,588,1121
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,553,1,1,21,41,0,1,3,0,59,0,0,0,3,0,5,0,0,0,0,0,0,0,1,134,0,1,135,236
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,554,1,1,73,111,6,6,5,0,155,2,0,0,4,0,18,1,0,0,0,0,0,0,14,395,0,11,406,642
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,555,1,1,37,27,1,1,7,0,64,1,0,0,4,0,5,1,1,0,0,0,0,0,4,153,0,8,161,262
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,556,1,1,11,24,1,0,1,0,54,0,0,0,0,0,1,1,0,0,0,0,0,0,0,93,0,3,96,166
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,557,1,1,45,31,1,9,4,0,92,1,0,0,3,0,9,1,1,0,0,0,0,0,5,202,0,10,212,402
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,558,1,1,31,20,2,4,7,0,85,0,0,0,0,0,5,2,0,0,0,0,0,0,3,159,0,7,166,402
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,559,1,1,60,15,2,0,0,0,41,0,0,0,1,0,8,3,1,0,0,0,0,0,0,131,0,15,146,314
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,560,1,1,15,46,1,1,3,0,24,0,0,0,4,0,4,0,0,0,0,0,0,0,0,98,1,6,105,220
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,562,1,1,24,17,2,6,1,0,74,1,0,0,0,0,7,0,0,0,0,0,0,0,1,133,0,4,137,231
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,564,1,1,45,6,2,0,8,0,38,2,0,0,1,0,6,0,0,0,0,0,0,0,2,110,0,3,113,209
2,32,ZACATECAS,15,JALPA,18,HUANUSCO,565,1,1,6,6,1,6,1,0,29,1,0,0,6,0,4,0,0,0,0,0,0,0,0,60,0,10,70,152
2,32,ZACATECAS,15,JALPA,19,JALPA,566,3,3,243,85,14,117,16,63,182,6,14,4,18,0,51,5,2,2,10,1,2,0,15,850,0,30,880,1703
2,32,ZACATECAS,15,JALPA,19,JALPA,567,2,2,159,29,17,52,19,58,155,1,2,3,4,0,12,4,2,1,3,0,3,0,24,548,0,12,560,1041
2,32,ZACATECAS,15,JALPA,19,JALPA,568,2,2,92,31,11,43,6,40,154,6,4,7,5,0,18,3,1,0,4,2,2,0,19,448,0,20,468,917
2,32,ZACATECAS,15,JALPA,19,JALPA,569,2,2,207,60,17,80,22,56,229,2,5,6,4,0,35,1,2,0,9,1,0,0,20,756,0,14,770,1424
2,32,ZACATECAS,15,JALPA,19,JALPA,570,1,1,80,28,7,48,17,31,114,3,1,1,1,0,19,2,0,0,5,0,1,1,21,380,0,12,392,728
2,32,ZACATECAS,15,JALPA,19,JALPA,571,1,1,90,35,5,31,16,18,94,2,2,1,2,0,13,0,0,0,0,0,1,0,7,317,0,8,325,631
2,32,ZACATECAS,15,JALPA,19,JALPA,572,2,2,179,65,14,86,15,41,191,10,2,1,11,0,18,2,0,0,5,0,1,1,16,658,0,15,673,1344
2,32,ZACATECAS,15,JALPA,19,JALPA,573,3,3,256,96,22,195,22,105,308,15,6,8,14,0,40,6,2,0,6,1,0,0,11,1113,0,36,1149,2186
2,32,ZACATECAS,15,JALPA,19,JALPA,574,1,1,65,28,5,42,7,48,71,3,2,3,2,0,22,1,1,0,3,0,0,3,6,312,0,6,318,694
