CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PNAM,MORENA,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,MC_PROGRESA,MORENA_PNAM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,205,4,4,368,70,24,31,30,208,16,439,8,23,14,22,7,35,0,0,0,3,4,0,0,0,0,0,6,6,1,0,0,2,0,0,0,0,0,1317,2,69,1388,2870
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,206,3,3,270,68,17,48,33,141,14,386,7,8,19,11,24,7,0,0,0,5,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,1072,0,40,1112,1776
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,207,4,4,608,131,23,39,38,167,17,445,15,9,26,26,14,42,2,0,0,6,0,0,0,0,0,0,28,1,1,0,0,4,0,0,0,0,0,1642,0,26,1668,2764
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,208,4,4,554,75,22,56,46,192,38,568,12,8,30,25,9,23,1,0,0,6,3,1,0,0,0,0,7,1,1,0,0,1,0,1,0,0,0,1680,0,85,1765,2861
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,210,2,2,459,58,25,11,23,97,5,191,3,2,11,8,0,25,0,0,4,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,932,2,26,960,1394
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,211,2,2,359,53,21,16,14,58,3,160,4,2,12,2,2,13,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,725,3,29,757,1102
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,212,3,3,200,75,15,32,34,170,13,239,4,9,26,9,3,12,0,0,0,2,3,2,5,0,0,0,6,1,1,0,0,1,2,0,0,0,0,864,2,52,918,1504
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,213,3,3,217,83,24,40,54,160,19,348,4,6,18,19,8,9,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1018,1,56,1075,1865
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,214,3,3,302,97,27,43,25,177,12,402,8,2,26,18,3,22,0,0,0,7,0,0,0,0,0,0,7,1,1,0,0,0,0,1,0,0,0,1181,0,53,1234,1924
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,215,4,6,303,84,10,57,34,126,11,432,4,7,8,14,36,3,0,0,0,4,0,1,0,0,0,0,33,0,0,0,0,0,0,1,0,0,0,1168,1,50,1219,1477
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,216,3,3,468,66,23,62,21,81,15,260,4,8,7,24,10,22,1,0,0,6,1,1,0,1,0,0,7,2,0,0,0,2,0,0,0,0,0,1092,1,47,1140,1713
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,217,2,2,298,36,13,15,14,36,1,125,1,3,5,12,4,16,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,586,0,25,611,866
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,218,2,2,221,29,11,37,7,48,4,135,5,3,0,6,6,15,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,532,0,31,563,853
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,219,3,3,454,75,25,54,24,118,6,324,9,17,5,10,22,10,1,0,0,2,2,1,0,0,0,0,8,0,1,0,0,2,0,0,0,0,1,1171,0,65,1236,1972
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,220,10,10,1324,250,85,198,92,371,27,1167,21,19,12,33,55,88,0,2,0,14,4,3,0,0,0,0,42,2,2,1,0,11,6,3,0,1,1,3834,3,157,3994,6893
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,221,3,3,248,57,13,55,20,91,9,354,6,5,5,12,17,10,3,0,0,7,0,0,0,0,2,0,5,0,0,0,0,7,2,0,0,0,0,928,0,43,971,1705
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,222,12,12,940,196,80,304,119,504,56,1795,30,49,40,78,46,49,3,4,0,17,2,1,2,1,0,0,48,0,7,4,0,9,10,1,0,2,0,4397,0,324,4721,8638
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,223,2,2,139,36,17,49,22,59,7,236,1,11,5,9,5,6,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,609,0,44,653,1103
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,224,2,2,174,33,9,50,25,85,11,323,2,11,4,25,7,10,0,1,0,4,2,1,0,1,0,0,1,0,1,0,0,1,2,3,0,1,0,787,0,37,824,1462
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,225,2,2,149,37,10,36,27,66,9,238,2,4,4,31,11,6,1,0,0,5,0,0,0,0,0,0,4,1,0,0,0,2,4,0,0,0,0,647,0,52,699,1110
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,226,2,2,150,27,11,33,24,81,5,278,4,13,4,11,9,7,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,3,3,0,0,0,674,0,42,716,1150
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,227,3,3,255,59,31,70,39,133,13,432,3,12,8,28,8,8,0,0,0,5,0,1,0,0,0,0,9,2,2,0,0,1,1,0,0,0,0,1120,1,55,1176,2050
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,228,2,2,360,54,7,11,12,34,4,103,4,4,0,4,6,19,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,629,1,11,641,934
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,229,2,2,290,37,15,22,14,45,4,158,1,0,3,5,6,9,2,0,0,4,0,0,0,0,0,0,7,1,0,0,0,1,3,1,0,0,0,628,0,29,657,939
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,230,3,3,518,91,31,57,22,108,12,276,3,15,1,15,12,17,2,0,0,7,2,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1195,2,34,1231,1747
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,231,2,2,196,37,9,33,10,68,8,182,0,6,6,23,10,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,605,1,33,639,877
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,232,3,3,361,91,22,70,22,105,11,330,16,13,3,15,2,15,1,0,0,3,1,0,0,0,0,0,8,5,0,1,0,7,0,1,0,0,0,1103,1,44,1148,1667
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,233,2,2,263,51,13,12,17,67,3,164,4,0,5,10,2,20,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,640,0,7,647,921
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,234,2,2,348,61,15,8,14,75,4,152,3,2,11,11,6,18,0,0,1,0,0,2,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,738,0,9,747,1083
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,235,1,1,79,22,3,13,3,47,2,74,1,3,2,5,1,12,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,273,1,15,289,690
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,236,1,1,181,42,13,6,14,37,2,85,3,2,4,0,0,11,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,405,0,16,421,576
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,237,2,2,299,59,5,9,10,85,4,154,2,7,6,3,2,11,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,666,0,23,689,977
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,238,2,2,315,53,15,10,4,51,4,115,2,0,10,0,0,16,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,601,1,16,618,829
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,240,3,3,666,89,28,33,39,152,10,310,4,2,17,23,5,27,1,0,1,11,4,0,0,0,0,0,9,0,0,0,0,1,0,1,0,1,0,1434,1,49,1484,2156
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,241,3,3,258,39,56,23,54,123,11,272,4,11,24,12,14,9,0,0,0,1,1,0,0,0,0,0,3,1,1,0,0,1,1,1,0,0,0,920,4,38,962,1651
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,242,2,2,379,59,10,21,21,62,4,184,1,6,31,31,3,17,0,0,0,8,0,0,0,0,1,0,4,0,0,0,0,2,1,0,0,0,0,845,4,31,880,1410
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,243,2,2,270,52,8,13,28,55,10,164,2,5,6,4,14,6,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,644,0,25,669,1003
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,244,2,2,379,48,16,17,20,86,4,168,3,6,9,2,3,9,0,0,0,1,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,786,0,26,812,1132
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,245,2,2,231,50,10,16,16,67,2,127,5,5,5,1,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,565,0,6,571,903
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,246,2,2,298,57,14,28,38,89,7,211,3,7,9,6,5,22,0,0,0,2,2,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,810,0,36,846,1213
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,247,2,2,151,37,4,17,11,55,4,74,1,2,4,7,0,0,2,0,0,10,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,382,0,22,404,1172
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,248,2,2,453,98,21,30,16,78,9,215,4,4,10,7,3,22,3,0,0,12,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,990,0,25,1015,1461
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,249,1,1,158,27,9,10,3,28,3,87,3,1,1,7,4,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,348,1,14,363,498
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,250,2,2,456,64,16,21,7,47,4,145,2,2,0,7,6,20,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,800,0,7,807,1145
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,251,2,2,363,47,17,13,4,33,2,84,1,5,1,4,0,15,5,0,0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,603,2,18,623,845
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,252,2,2,335,62,27,37,17,88,11,216,0,5,0,10,7,9,5,0,0,5,2,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,845,0,47,892,1331
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,253,2,2,146,24,31,27,14,82,5,223,4,6,6,26,9,11,0,0,0,4,1,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,626,0,50,676,1123
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,254,3,3,201,53,18,43,19,91,12,329,5,12,5,29,9,13,2,1,0,3,0,1,0,0,0,0,11,1,0,0,0,1,0,0,0,0,0,859,0,49,908,1544
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,255,4,4,431,73,26,58,19,133,9,404,4,3,6,29,22,13,0,0,0,5,1,3,0,1,0,0,4,1,1,0,1,0,0,0,0,0,0,1247,1,71,1319,2271
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,256,3,3,337,92,32,59,35,136,19,348,4,11,7,12,10,22,1,0,5,4,1,1,1,0,0,0,4,1,5,0,0,2,0,0,0,0,0,1149,0,64,1213,2116
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,257,10,10,958,249,84,196,110,405,29,1395,8,25,20,44,33,59,0,0,0,8,5,2,0,1,0,0,34,13,1,1,3,2,11,1,0,0,0,3697,1,174,3872,7016
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,258,1,1,120,39,6,18,15,57,4,124,2,1,5,5,9,7,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,419,1,19,439,671
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,259,1,1,132,30,10,13,10,43,5,100,0,3,1,5,0,11,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366,0,10,376,545
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,260,2,2,150,44,12,23,12,53,6,150,4,5,4,9,14,6,0,0,0,3,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,501,0,23,524,772
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,261,1,1,119,25,1,15,8,26,4,128,1,2,3,8,3,4,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,353,0,18,371,559
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,262,2,2,434,58,11,13,9,41,2,119,1,2,2,11,1,15,0,0,0,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,730,1,8,739,1018
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,263,2,2,474,78,14,18,11,47,8,96,3,4,3,3,3,17,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,1,17,807,1151
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,264,2,2,331,52,8,12,8,44,2,98,0,2,2,2,4,10,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,13,599,819
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,265,1,1,302,34,6,9,2,27,3,59,2,3,1,1,1,18,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,476,0,7,483,667
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,266,1,1,331,30,6,13,7,21,2,77,4,3,1,2,1,8,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,511,0,14,525,688
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,267,3,3,329,83,31,48,20,97,10,323,3,6,6,18,26,5,0,0,0,0,2,0,0,0,0,0,18,1,0,0,0,3,1,1,0,0,0,1031,1,26,1058,1577
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,268,2,2,227,65,13,19,22,90,11,244,1,4,13,10,4,13,0,0,0,1,1,0,1,1,0,0,5,2,0,0,0,0,0,0,0,0,0,747,0,16,763,1106
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,269,2,2,285,72,16,31,18,116,7,190,7,2,7,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,793,0,16,809,1152
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,270,1,1,138,32,4,9,9,42,13,103,3,1,3,6,10,6,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,385,1,15,401,581
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,271,2,2,266,42,12,18,15,83,12,166,4,4,6,6,7,11,0,0,0,3,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,664,0,25,689,969
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,272,3,3,303,54,30,52,61,169,8,425,4,18,20,44,7,8,1,1,0,2,1,0,0,0,1,0,6,3,0,0,0,2,1,0,0,0,1,1222,0,55,1277,2235
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,273,2,2,254,47,16,27,27,87,8,215,4,15,16,11,5,9,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,2,2,0,0,0,0,753,0,50,803,1343
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,274,2,2,204,53,17,24,35,134,10,264,7,9,16,10,7,14,0,0,0,2,0,0,0,0,0,0,6,0,1,0,0,2,0,1,0,0,0,816,1,47,864,1344
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,275,2,2,268,53,15,13,10,98,5,160,3,0,2,6,3,8,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,651,1,38,690,972
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,276,2,2,178,54,13,12,17,81,10,169,0,3,8,6,9,3,0,0,0,6,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,575,3,23,601,873
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,277,1,1,163,29,7,11,9,35,3,75,1,1,5,4,5,9,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,361,1,17,379,554
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,278,2,2,200,57,17,15,16,66,6,143,3,2,3,1,1,14,0,0,0,5,0,0,0,0,0,0,5,2,0,0,0,2,0,0,0,0,0,558,0,20,578,782
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,279,2,2,383,61,17,39,18,98,8,244,4,2,11,15,9,11,0,0,0,2,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,930,1,39,970,1480
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,280,1,1,115,16,1,9,3,26,0,49,1,0,0,1,1,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,233,0,7,240,340
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,281,2,2,476,71,13,14,7,47,3,133,1,0,0,6,4,21,1,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,805,1,7,813,1117
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,282,3,3,257,63,18,47,33,102,18,378,4,8,5,21,17,13,1,0,0,1,3,0,1,0,0,0,11,1,1,0,0,0,2,0,0,0,0,1005,1,51,1057,1637
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,283,3,3,272,62,31,50,27,104,12,363,3,3,9,17,12,21,0,0,1,3,1,1,2,0,0,0,4,0,5,0,2,1,0,0,0,0,0,1006,1,47,1054,1639
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,284,3,3,245,73,18,56,29,131,13,437,6,15,11,27,12,5,2,3,0,2,1,1,0,0,0,0,10,1,1,0,0,4,2,0,0,1,0,1106,2,42,1150,1799
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,285,2,2,221,74,14,37,32,99,10,331,4,10,6,15,9,15,2,0,0,1,1,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,1,890,3,48,941,1373
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,286,2,2,204,79,13,34,32,117,11,315,3,6,5,13,5,15,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,3,1,0,0,0,0,874,0,48,922,1456
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,287,2,2,197,49,7,41,19,85,9,319,1,4,5,17,11,6,0,0,0,4,3,1,0,0,1,0,9,1,0,0,0,1,0,0,0,0,0,790,0,32,822,1252
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,288,3,3,262,84,14,63,29,113,17,465,5,16,11,22,9,20,0,0,0,6,2,0,0,0,0,0,5,1,0,2,1,2,0,0,0,0,1,1150,0,15,1165,1924
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,289,1,1,236,32,14,14,6,32,2,135,1,3,1,3,3,10,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,500,0,13,513,693
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,290,3,3,427,78,15,54,23,100,16,317,8,4,4,19,4,15,0,0,0,6,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1096,0,39,1135,1820
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,291,2,2,138,44,8,13,7,33,6,130,1,1,1,4,10,3,0,0,0,2,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,411,0,17,428,760
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,292,3,3,337,51,20,87,39,118,13,407,6,13,6,17,8,15,0,0,0,5,2,0,0,0,0,0,12,0,1,0,0,4,0,1,0,0,0,1162,0,54,1216,2104
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,293,1,1,150,26,1,5,12,28,1,84,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,320,0,13,333,487
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,294,2,2,134,37,16,15,17,82,14,173,11,8,11,4,3,6,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,540,0,22,562,849
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,295,1,1,123,40,7,11,25,60,9,126,0,3,7,4,0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,428,1,13,442,657
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,296,2,2,115,41,11,17,26,62,9,143,6,4,20,7,5,8,0,0,0,1,0,0,2,0,0,0,5,2,0,0,0,1,0,0,0,0,1,486,0,5,491,803
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,297,2,2,99,31,9,26,9,91,11,168,0,6,15,15,3,7,0,1,0,5,1,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,506,2,17,525,895
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,298,1,1,110,29,9,13,17,63,5,147,1,6,12,4,3,8,2,1,0,6,2,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,443,0,28,471,706
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,299,1,1,72,17,5,16,2,30,1,65,0,5,1,3,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,230,0,12,242,363
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,300,2,2,169,50,16,12,13,66,2,146,0,1,7,10,4,14,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,517,0,28,545,862
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,301,2,2,189,41,11,16,35,101,10,196,2,5,22,10,3,13,0,0,0,4,0,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,665,0,39,704,1076
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,302,5,5,134,50,21,87,196,118,19,803,8,8,11,15,7,10,1,0,0,3,0,0,1,0,0,0,9,4,0,5,0,3,2,2,0,0,0,1517,0,138,1655,3545
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,303,4,4,362,86,29,86,64,154,12,541,6,9,13,16,24,11,0,0,0,6,9,0,0,1,0,0,20,0,0,0,0,1,1,0,0,0,0,1451,1,60,1512,2372
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,304,2,2,247,71,22,41,31,70,6,277,4,11,5,14,6,28,0,0,0,2,1,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0,842,0,44,886,1413
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,305,4,4,451,103,32,55,30,126,18,412,5,9,3,12,18,35,4,0,0,6,3,0,0,1,0,0,4,0,3,1,0,3,0,2,0,0,1,1337,3,92,1432,2336
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,306,3,3,164,50,30,53,33,119,12,376,4,4,10,15,3,13,0,0,0,4,4,1,0,0,0,0,12,2,1,0,0,0,3,0,0,0,0,913,0,54,967,1663
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,307,2,2,228,70,19,40,25,88,6,276,9,1,7,9,11,2,0,0,0,1,0,0,1,0,0,0,6,0,0,1,0,1,0,0,0,0,0,801,0,51,852,1179
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,308,2,2,257,94,13,47,16,134,10,250,4,7,8,22,6,11,0,0,0,5,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,0,0,892,1,43,936,1382
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,309,5,5,386,138,31,91,66,237,29,698,9,15,12,26,10,27,1,0,0,11,0,0,0,0,0,0,9,1,1,2,0,3,4,0,0,0,0,1807,3,118,1928,3034
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,310,2,2,248,64,13,20,14,53,5,175,3,10,1,14,4,19,0,0,0,1,1,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0,654,1,18,673,992
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,311,2,2,238,44,13,32,27,83,8,266,3,3,5,10,4,25,1,1,0,5,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,0,775,0,51,826,1388
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,312,2,2,78,29,2,13,16,37,5,168,1,4,4,4,7,4,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,380,2,15,397,1231
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,313,1,1,72,21,11,12,5,28,5,80,0,1,4,1,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,247,0,0,247,403
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,314,2,2,89,31,5,24,34,80,9,195,5,3,11,11,4,6,0,0,0,3,2,1,0,0,0,0,6,0,0,1,0,0,3,0,0,0,0,523,0,32,555,957
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,315,2,2,201,43,10,22,41,107,13,213,11,7,12,9,2,6,0,1,0,1,0,0,0,0,0,0,5,0,2,0,0,0,3,0,0,0,0,709,0,32,741,1097
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,316,2,2,134,41,22,26,29,104,10,246,4,9,22,40,8,7,1,0,0,2,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,711,0,46,757,1269
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,317,3,3,259,51,18,31,45,137,12,347,6,19,22,40,3,5,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1004,0,41,1045,1755
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,318,2,2,142,35,20,25,36,117,22,270,16,8,11,17,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,754,0,0,754,1417
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,319,1,1,60,20,6,6,7,49,2,70,0,0,2,1,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,232,0,7,239,363
