CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO 
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,REG_RP,MC,5,VIOLETA YAÑEZ GONZALEZ,2,,,MC
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,PRES_MUN,MLSLP,1,MARCELINO BAUTISTA RINCON,1,CANDIDATURAS INDIGENAS,,ML
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,REG_MR,MLSLP,1,ANAHI LOPEZ ALVARADO,2,,,ML
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,SIND,MLSLP,1,OSCAR RODRIGUEZ JONGUITUD,1,,,ML
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,REG_RP,MLSLP,1,AMADA PEREZ MERAZ,2,,,ML
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,REG_RP,MLSLP,2,HILARIO ESPARZA ANGELES,1,CANDIDATURAS INDIGENAS,,ML
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,REG_RP,PRI,3,ADRIANA CARRILLO MONTOYA,2,,,PRI
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,REG_RP,MORENA,4,JESUS ALBERTO PEREZ CRUZ,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,REG_RP,MC,5,CECILIA TELLEZ GONZALEZ,2,,,MC
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,PRES_MUN,MORENA,1,HUMBERTO LUCERO MAGAÑA,1,,,MORENA
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,REG_MR,MORENA,1,MA. CATALINA SANTIAGO MIGUEL,2,CANDIDATURAS INDIGENAS,,MORENA
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,SIND,MORENA,1,EDGAR HERNANDEZ HERNANDEZ,1,,,MORENA
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,REG_RP,MORENA,1,IRENE FERNANDEZ HERNANDEZ,2,CANDIDATURAS INDIGENAS,,MORENA
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,REG_RP,MORENA,2,PEDRO BAUTISTA SANTOS,1,,,MORENA
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,REG_RP,MC,3,ZOILA BAUTISTA ILDEFONSO,2,,,MC
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,REG_RP,PVEM,4,JOSE SANTOS NABOR,1,,,PVEM
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,REG_RP,PAN,5,TERESA FLORES DOLORES,2,CANDIDATURAS INDIGENAS,,PAN
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,PRES_MUN,MORENA,1,PABLO EMMANUEL JONGUITUD GRO.,1,,,MORENA
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,REG_MR,MORENA,1,ADELAIDA LOPEZ CASTRO,2,CANDIDATURAS INDIGENAS,,MORENA
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,SIND,MORENA,1,EVERARDO HERNANDEZ LOYDE,1,,,MORENA
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,REG_RP,MORENA,1,REYNA AMAIRANI ACOSTA ROBLEDO,2,,,MORENA
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,REG_RP,MORENA,2,HECTOR CRUZ MUCIO,1,CANDIDATURAS INDIGENAS,,MORENA
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,REG_RP,PRI,3,VICTOR MANUEL RAMOS GARCIA,1,,,PRI
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,REG_RP,NASLP,4,MA. DEL CARMEN RIVERA RIVERA,2,,,NASLP
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,REG_RP,PVEM,5,JANNIA PORTILLA HERNANDEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,PRES_MUN,PAN_PRI_PRD,1,YESSENIA PILAR SANCHEZ VEGA,2,,,PRD
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,REG_MR,PAN_PRI_PRD,1,CARLOS DAVID MARTINEZ SANCHEZ,1,,,PRD
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,SIND,PAN_PRI_PRD,1,MA. DE LOS ANGELES SILVA ROSTRO,2,,,PRD
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,REG_RP,PVEM,1,JULIA MONTALVO MARTINEZ,2,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,REG_RP,PVEM,2,EMMANUEL PUEBLA SANCHEZ,1,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,REG_RP,PRI,3,GENARO MEDINA MIRANDA,1,,,PRI
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,REG_RP,PRD,4,CIRENIO LOPEZ SEGURA,1,,,PRD
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,REG_RP,PAN,5,MARTA PADRON PEREZ,2,,,PAN
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,PRES_MUN,MORENA,1,GERONIMO GARCIA RUIZ,1,,,MORENA
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,REG_MR,MORENA,1,BENITA LIZETH MORENO ZAMORA,2,,,MORENA
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,SIND,MORENA,1,JOSE HECTOR CORONADO REYNA,1,,,MORENA
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,REG_RP,MORENA,1,JUANA BERENICE RODRIGUEZ ACOSTA,2,,,MORENA
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,REG_RP,MORENA,2,HIGINIO ORTIZ PEREZ,1,,,MORENA
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,REG_RP,NASLP,3,RAFAELA LOPEZ EGUIA,2,,,NASLP
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,REG_RP,PVEM,4,EFRAIN PINTOR ORTEGA,1,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,REG_RP,MC,5,MARICRUZ BARAJAS RODRIGUEZ,2,,,MC
2,24,SAN LUIS POTOSI,4,SALINAS,45,VENADO,PRES_MUN,PVEM_PT_MORENA,1,JOSE REYES MARTINEZ ROJAS,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PVEM
2,24,SAN LUIS POTOSI,4,SALINAS,45,VENADO,REG_MR,PVEM_PT_MORENA,1,EDGAR SAMUEL TREJO REYNA,1,,,PVEM
2,24,SAN LUIS POTOSI,4,SALINAS,45,VENADO,SIND,PVEM_PT_MORENA,1,CECILIA CERDA ZAPATA,2,,,PVEM
2,24,SAN LUIS POTOSI,4,SALINAS,45,VENADO,REG_RP,PVEM,1,ADAIR GUADALUPE ALVAREZ ZAMARRIPA,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
2,24,SAN LUIS POTOSI,4,SALINAS,45,VENADO,REG_RP,PVEM,2,GLORIA GUADALUPE CRUZ OLIVARES,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
2,24,SAN LUIS POTOSI,4,SALINAS,45,VENADO,REG_RP,NASLP,3,MARIA REYNA GUARDIOLA BRIONES,2,,,NASLP
2,24,SAN LUIS POTOSI,4,SALINAS,45,VENADO,REG_RP,NASLP,4,JUAN GABRIEL CARRANZA CORONADO,1,,,NASLP
2,24,SAN LUIS POTOSI,4,SALINAS,45,VENADO,REG_RP,PES,5,MARIA DEL PILAR PUENTE MORENO,2,,,PES
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,PRES_MUN,PRI,1,BERNABE MARES BRIONES,1,,,PRI
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,REG_MR,PRI,1,ROSA MARIA SANCHEZ MENDOZA,2,CANDIDATURAS DE PERSONAS JOVENES,,PRI
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,SIND,PRI,1,FRANCISCO MANUEL RODRIGUEZ SERNA,1,,,PRI
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,REG_RP,PRI,1,MA. JOSEFINA SERNA ALMENDAREZ,2,,,PRI
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,REG_RP,PES,2,MARIA CONSEPCION ALFARO GAMEZ,2,,,PES
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,REG_RP,MC,3,ADAMARY ESMERALDA SEGOVIA TORRES,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,REG_RP,PVEM,4,DANIEL ALFONSO ZAVALA DE LA ROSA,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,REG_RP,MLSLP,5,MARIA DEL CARMEN PALOMO LIMON,2,,,ML
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,PRES_MUN,PVEM,1,SALVADOR LOPEZ AMARO,1,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,REG_MR,PVEM,1,VANESSA SERVIN LOPEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,SIND,PVEM,1,DANIELA MACIAS DELGADILLO,2,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,REG_RP,PVEM,1,GRISELDA LOREDO ALVARADO,2,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,REG_RP,PVEM,2,JUAN MANUEL DOMINGUEZ RANGEL,1,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,REG_RP,MORENA,3,JOSE INOCENCIO PALOMO AGUILAR,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,REG_RP,MORENA,4,ARGELIA HERNANDEZ CASTRO,2,,,MORENA
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,REG_RP,MC,5,MARIA HUMARA MAZA,2,,,MC
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,PRES_MUN,PRD,1,EMILIANO ZAPATA LOPEZ,1,,,PRD
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,REG_MR,PRD,1,YULISA FLORES RODRIGUEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PRD
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,SIND,PRD,1,SAUL CASTILLO MENDOZA,1,,,PRD
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,REG_RP,PRD,1,MICAELA PEÑA RODRIGUEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PRD
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,REG_RP,PRD,2,MOISES BLANCO ROJAS,1,,,PRD
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,REG_RP,MORENA,3,DIANA LUCERO LEDESMA SALAZAR,2,,,MORENA
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,REG_RP,CP,4,MARTA ESTRADA DUQUE,2,,,CP
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,REG_RP,MC,5,MARIELA ROSALES FLORES,2,,,MC
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,PRES_MUN,MC,1,JUAN FRANCISCO GOMEZ ESCAMILLA,1,,,MC
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,REG_MR,MC,1,MARTHA MARIA CORDOVA RUIZ,2,,,MC
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,SIND,MC,1,MARGARITO SIFUENTES ALVARADO,1,,,MC
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,REG_RP,MC,1,SUSANA DEL CARMEN VELAZQUEZ MTZ.,2,,,MC
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,REG_RP,MC,2,ROGELIO GALICIA SAUCEDA,1,,,MC
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,REG_RP,MORENA,3,DIANA CRISTINA RUIZ OBREGON,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,REG_RP,NASLP,4,PATRICIA LORENA RETA SANCHEZ,2,,,NASLP
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,REG_RP,PVEM,5,OLGA LETICIA MARTINEZ GALLEGOS,2,,,PVEM
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,PRES_MUN,PVEM_PT_MORENA,1,ERICK GIOVANNI ESPINO DE LA ROSA,1,,,PT
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,REG_MR,PVEM_PT_MORENA,1,LETICIA APARICIO LOPEZ,2,,,PT
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,SIND,PVEM_PT_MORENA,1,CRISTINA CASTILLO FUENTES,2,,,PT
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,REG_RP,PVEM,1,AMERICA MONSIVAIS TORRES,2,,,PVEM
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,REG_RP,PVEM,2,JUAN PEREZ MORALES,1,,,PVEM
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,REG_RP,MC,3,BLANCA GARDENIA JIMENEZ DUEÑAS,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,REG_RP,MC,4,JESUS GABRIEL AGUILAR PERALTA,1,,,MC
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,REG_RP,PRI,5,FRIDA ALEJANDRA LOPEZ LOPEZ,2,,,PRI
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,PRES_MUN,PVEM_PT_MORENA,1,ISMAEL NICOLAS HERNANDEZ MARTINEZ,1,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,REG_MR,PVEM_PT_MORENA,1,KARLA CECILIA CAPETILLO GASPAR,2,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,SIND,PVEM_PT_MORENA,1,RUBEN MORALES ARELLANO,1,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,REG_RP,PVEM,1,SUSANA ACOSTA ESTRADA,2,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,REG_RP,PVEM,2,JOSE ALFREDO SEGURA SOLORZANO,1,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,REG_RP,PRI,3,YOLANDA ALVISO ROCHA,2,,,PRI
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,REG_RP,PRD,4,ABIGAIL HERNANDEZ RODRIGUEZ,2,,,PRD
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,REG_RP,PAN,5,JHOANA XIMENA GARCIA SEGURA,2,CANDIDATURAS DE PERSONAS JOVENES,,PAN
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,52,VILLA HIDALGO,PRES_MUN,PVEM_PT_MORENA,1,CRYSTAL ALVA VENEGAS,2,,,PT
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,52,VILLA HIDALGO,REG_MR,PVEM_PT_MORENA,1,ISMAEL CASTILLEJA VIERA,1,,,PT
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,52,VILLA HIDALGO,SIND,PVEM_PT_MORENA,1,ANA LAURA RAMIREZ RODRIGUEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PT
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,52,VILLA HIDALGO,REG_RP,PVEM,1,ENRIQUE ESPINOZA BRIONES,1,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,52,VILLA HIDALGO,REG_RP,PVEM,2,ANA LAURA VILLEGAS HERRERA,2,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,52,VILLA HIDALGO,REG_RP,MLSLP,3,LAURA PATRICIA QUILANTAN ALVARADO,2,,,ML
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,52,VILLA HIDALGO,REG_RP,PAN,4,CLAUDIA ROSALES MORAN,2,,,PAN
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,52,VILLA HIDALGO,REG_RP,PRI,5,MIRKA MONSERRAT HERRERA GARCIA,2,,,PRI
2,24,SAN LUIS POTOSI,11,CARDENAS,53,VILLA JUAREZ,PRES_MUN,PAN_PRI_PRD,1,LISA AVIGAIL IZAGUIRRE RICO,2,,,PRI
2,24,SAN LUIS POTOSI,11,CARDENAS,53,VILLA JUAREZ,REG_MR,PAN_PRI_PRD,1,VICTOR MANUEL RODRIGUEZ NIETO,1,,,PRI
2,24,SAN LUIS POTOSI,11,CARDENAS,53,VILLA JUAREZ,SIND,PAN_PRI_PRD,1,ANTONIA GUADALUPE REYES BANDA,2,,,PRI
2,24,SAN LUIS POTOSI,11,CARDENAS,53,VILLA JUAREZ,REG_RP,PRI,1,VICTOR MANUEL RIOS REYES,1,,,PRI
2,24,SAN LUIS POTOSI,11,CARDENAS,53,VILLA JUAREZ,REG_RP,PRI,2,OLIVIA RODRIGUEZ CASTRO,2,,,PRI
2,24,SAN LUIS POTOSI,11,CARDENAS,53,VILLA JUAREZ,REG_RP,NASLP,3,PEDRO RUIZ GUZMAN,1,,,NASLP
2,24,SAN LUIS POTOSI,11,CARDENAS,53,VILLA JUAREZ,REG_RP,NASLP,4,MA. GUADALUPE ORTIZ CIBRIAN,2,,,NASLP
2,24,SAN LUIS POTOSI,11,CARDENAS,53,VILLA JUAREZ,REG_RP,PAN,5,ADAN DIAZ GRANADOS,1,,,PAN
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERREZAS,PRES_MUN,PRI,1,CLARA MARIA CASTRO JONGUITUD,2,CANDIDATURAS INDIGENAS,,PRI
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERREZAS,REG_MR,PRI,1,FRANCISCO MASCORRO PONCE,1,,,PRI
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERREZAS,SIND,PRI,1,MA. DEL PILAR JONGUITUD NAJERA,2,,,PRI
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERREZAS,REG_RP,PRI,1,ANGEL ISMAEL CRUZ GALVAN,1,CANDIDATURAS DE PERSONAS JOVENES,,PRI
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERREZAS,REG_RP,PRI,2,BELEM RAMON POZOS,2,,,PRI
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERREZAS,REG_RP,MORENA,3,NEREYDA A. JONGUITUD AQUINO,2,,,MORENA
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERREZAS,REG_RP,MORENA,4,HUMBERTO AGUILAR OROZCO,1,,,MORENA
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERREZAS,REG_RP,NASLP,5,MARTIN VALDES CONTRERAS,1,,,NASLP
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,PRES_MUN,PVEM,1,OSCAR HUMBERTO MARQUEZ PLASCENCIA,1,CANDIDATURAS INDIGENAS,,PVEM
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,REG_MR,PVEM,1,ANDREA HERNANDEZ SALINAS,2,CANDIDATURAS INDIGENAS,,PVEM
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,SIND,PVEM,1,JOSE ALBERTO SELVA CASTAÑEDA,1,,,PVEM
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,REG_RP,PVEM,1,ANTONIA BERNAL REINOZO,2,,,PVEM
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,REG_RP,PVEM,2,ROBERTO CHAVEZ LARA,1,,,PVEM
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,REG_RP,CAND_IND3,3,MARIA EUGENIA MORIN GOMEZ,2,,,CAND_IND3
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,REG_RP,CAND_IND3,4,SALVADOR BARRERA GONZALEZ,1,,,CAND_IND3
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,REG_RP,MORENA,5,GABRIELA DELGADO RENDON,2,,,MORENA
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,56,ZARAGOZA,PRES_MUN,PVEM_PT_MORENA,1,AMADA ZAVALA,2,,,PT
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,56,ZARAGOZA,REG_MR,PVEM_PT_MORENA,1,JAFET DE JESUS SALAZAR ORTA,1,CANDIDATURAS DE PERSONAS JOVENES,,PT
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,56,ZARAGOZA,SIND,PVEM_PT_MORENA,1,MARIA DEL ROSARIO ALVARADO HERNANDEZ,2,,,PT
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,56,ZARAGOZA,REG_RP,MC,1,JESUS HERNANDEZ VERA,1,CANDIDATURAS DE DISCAPACIDAD,,MC
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,56,ZARAGOZA,REG_RP,MC,2,LIDIA BRAVO RODRIGUEZ,2,,,MC
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,56,ZARAGOZA,REG_RP,PVEM,3,JOSE ERASMO PADILLA ALONSO,1,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,56,ZARAGOZA,REG_RP,PVEM,4,NOHEMI TORRES LOREDO,2,,,PVEM
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,56,ZARAGOZA,REG_RP,PT,5,JOSE RAFEL ALMENDAREZ MARTINEZ,1,,,PT
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,PRES_MUN,CAND_IND4,1,RAFAEL OLVERA TORRES,1,,,CAND_IND4
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,REG_MR,CAND_IND4,1,ROSAURA TORRES GALVAN,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,CAND_IND4
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,SIND,CAND_IND4,1,JUAN RAMON GUERRERO MUÑOZ,1,,,CAND_IND4
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,REG_RP,CAND_IND4,1,MARIA REYNA SILVA ESCOBAR,2,,,CAND_IND4
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,REG_RP,CAND_IND4,2,J. GUADALUPE VERBER MORALES,1,,,CAND_IND4
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,REG_RP,PAN,3,DULCE MA. DEL SOCORRO CAMPOS M.,2,,,PAN
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,REG_RP,PAN,4,SAUL ADRIAN GONZALEZ FLORES,1,,,PAN
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,REG_RP,MC,5,YULET HIERRO RODRIGUEZ,2,,,MC
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,58,MATLAPA,PRES_MUN,PVEM_PT_MORENA,1,MARIA DE JESUS RIVERA ROSALES,2,,,PVEM
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,58,MATLAPA,REG_MR,PVEM_PT_MORENA,1,SEBASTIAN PLACIDO CRUZ,1,CANDIDATURAS INDIGENAS,,PVEM
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,58,MATLAPA,SIND,PVEM_PT_MORENA,1,MIRIAM ESTELA GUTIERREZ GALEANA,2,,,PVEM
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,58,MATLAPA,REG_RP,PVEM,1,BRAYAN ROLDAN RIVERA BERRIDI,1,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,58,MATLAPA,REG_RP,PVEM,2,ESTHER GONZALEZ PEREZ,2,,,PVEM
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,58,MATLAPA,REG_RP,PAN,3,LETICIA ALEJO CAMACHO,2,,,PAN
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,58,MATLAPA,REG_RP,PAN,4,LUIS ALBERTO ECHAVARRIA CAMPOS,1,,,PAN
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,58,MATLAPA,REG_RP,MORENA,5,JUSTINO PEREZ PEREZ,1,CANDIDATURAS INDIGENAS,,MORENA
