CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_NAP,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_NAP,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_MORENA_FXM,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,PVEM_FXM,MORENA_NAP,MORENA_FXM,NAP_FXM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1564,C,2,0,C02,0,45,15,1,13,9,19,2,158,5,3,5,2,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,8,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,298,0,9,307,578,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1565,B,1,0,B,0,93,20,2,15,10,25,0,174,2,5,2,8,0,0,0,4,0,0,1,0,0,8,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,3,3,0,0,2,1,0,1,0,0,386,0,16,402,674,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1565,C,1,0,C01,0,94,15,3,20,15,27,2,170,5,3,0,4,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,381,0,7,388,673,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1565,C,2,0,C02,0,102,17,5,16,15,33,3,149,7,0,4,1,0,0,0,5,0,0,0,0,0,4,1,0,0,1,2,7,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,379,2,14,395,673,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1565,C,3,0,C03,0,93,23,3,13,19,34,0,181,4,3,0,4,0,0,0,0,0,0,0,0,0,8,0,0,2,0,1,9,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,405,0,16,421,673,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1565,C,4,0,C04,0,107,14,2,17,9,29,0,188,1,5,4,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,1,6,0,0,0,0,0,399,0,10,409,673,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1565,C,5,0,C05,0,121,12,2,16,14,24,0,164,4,1,0,6,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,12,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,386,0,16,402,673,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1566,B,1,0,B,0,82,14,4,17,13,21,1,182,0,1,0,5,1,0,0,1,0,0,0,0,0,0,7,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,368,0,17,385,676,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1566,C,1,0,C01,0,59,24,1,17,9,35,4,192,7,6,2,0,0,0,0,4,0,0,0,0,0,2,2,0,1,0,0,8,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,1,0,380,0,11,391,675,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1566,C,2,0,C02,0,59,17,0,19,16,16,0,182,4,1,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,342,0,12,354,675,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1567,B,1,0,B,0,291,19,6,8,9,25,0,129,2,0,6,4,0,0,0,3,1,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,512,0,0,512,669,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1567,C,1,0,C01,0,306,32,6,15,12,26,0,88,0,1,3,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,501,0,13,514,669,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1567,C,2,0,C02,0,288,27,5,18,7,27,2,108,1,2,8,6,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,515,1,5,521,669,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1567,C,3,0,C03,0,265,15,10,10,5,23,1,123,4,1,6,13,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,486,1,6,493,669,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1568,B,1,0,B,0,60,2,2,16,2,24,1,135,7,2,2,3,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,8,1,1,0,0,0,1,0,0,0,3,1,0,0,3,0,1,0,0,0,281,0,20,301,518,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1568,C,1,0,C01,0,62,8,2,16,10,23,3,137,5,4,0,2,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,294,0,9,303,517,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1568,C,2,0,C02,0,66,11,1,15,10,27,3,125,5,2,1,5,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,288,0,13,301,517,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1569,B,1,0,B,0,62,13,7,12,16,37,1,216,7,1,2,3,0,0,0,1,1,0,0,0,0,7,3,0,1,0,0,5,0,0,1,0,1,0,0,0,0,0,2,0,0,3,0,0,0,1,0,403,2,8,413,633,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1569,C,1,0,C01,0,89,14,2,16,11,22,1,247,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,409,1,15,425,633,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1569,C,2,0,C02,0,65,7,2,0,13,24,2,183,4,3,0,1,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,3,1,0,0,6,0,0,1,0,0,340,0,18,358,632,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1570,B,1,0,B,0,132,28,1,14,13,39,1,230,2,3,2,5,0,0,0,5,0,0,0,0,0,5,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,2,0,498,0,12,510,741,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1570,C,1,0,C01,0,122,15,7,23,19,36,2,197,4,2,5,5,0,0,0,1,1,0,0,0,0,5,2,0,0,1,0,8,0,0,1,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,461,0,16,477,740,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1571,B,1,0,B,0,153,21,7,14,18,29,3,178,6,4,6,8,0,0,0,5,0,0,0,0,0,5,2,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,1,0,0,483,1,16,500,690,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1571,C,1,0,C01,0,179,23,5,19,10,42,2,160,9,6,2,7,0,0,0,3,0,0,0,0,0,7,3,1,0,0,1,10,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,492,0,13,505,689,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1577,B,1,0,B,0,121,22,5,14,7,16,1,142,1,2,3,4,0,0,0,4,0,0,1,0,0,5,1,1,0,0,0,7,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,362,0,11,373,489,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1577,C,1,0,C01,0,138,11,4,3,7,25,1,143,2,2,1,3,0,0,0,3,0,0,0,3,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,357,0,9,366,489,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1578,B,1,0,B,0,60,14,0,14,10,33,2,161,2,1,1,4,0,0,0,2,1,0,0,0,0,3,2,0,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,323,0,9,332,587,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1578,C,1,0,C01,0,59,10,2,7,18,15,0,182,3,3,2,4,0,0,0,2,0,0,0,0,0,3,2,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,326,0,11,337,587,Acta casilla,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1578,C,2,0,C02,0,64,19,2,12,17,26,0,148,5,2,0,3,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,322,0,11,333,587,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1578,C,3,0,C03,0,51,15,2,17,12,32,2,153,3,0,4,2,0,1,0,3,1,0,0,0,0,6,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,314,0,13,327,586,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1578,SMR,1,0,SMR01,0,51,12,6,20,14,30,3,167,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,11,317,0,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1578,SRP,1,0,SRP01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acta levantada en consejo,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1579,B,1,0,B,0,71,18,9,10,10,27,0,144,2,3,2,3,1,0,0,1,0,0,0,0,0,0,0,2,6,0,1,6,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,322,0,15,337,601,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1579,C,1,0,C01,0,72,15,5,24,9,35,0,174,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,341,601,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1579,C,2,0,C02,0,53,12,5,19,6,18,1,169,1,2,1,2,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,6,1,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,309,0,1,310,600,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1579,C,3,0,C03,0,69,19,1,19,8,28,2,177,4,2,4,6,1,0,0,1,0,0,0,1,0,1,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,357,0,18,375,600,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1580,B,1,0,B,0,53,14,3,18,11,26,2,194,3,2,0,8,1,0,0,1,1,0,0,0,0,4,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,1,0,363,6,21,390,662,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1580,C,1,0,C01,0,60,13,6,25,16,31,0,197,6,1,0,2,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,381,1,14,396,662,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1580,C,2,0,C02,0,47,17,3,38,14,28,0,202,6,3,1,4,3,0,0,2,0,0,0,0,0,3,7,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,0,1,0,393,0,19,412,662,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1581,B,1,0,B,0,74,16,1,13,9,28,2,163,3,1,7,3,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,338,0,7,345,575,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1581,C,1,0,C01,0,69,8,2,16,8,29,0,152,4,2,4,2,0,1,0,2,0,0,0,0,0,4,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,315,0,7,322,574,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1582,B,1,0,B,0,52,14,6,17,17,32,4,166,1,2,2,1,0,0,0,0,1,0,0,0,0,7,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,0,1,0,345,0,26,371,690,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1582,C,1,0,C01,0,59,13,2,13,17,3,3,177,2,1,1,3,0,1,0,2,0,0,0,0,0,5,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,319,0,8,327,689,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1582,C,2,0,C02,0,73,17,3,16,9,31,0,201,3,6,7,2,0,0,0,0,0,0,1,0,0,5,3,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,390,0,14,404,689,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1582,C,3,0,C03,0,69,19,1,21,13,25,1,175,5,2,6,3,1,0,0,2,0,0,0,0,0,10,2,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,1,0,371,0,16,387,689,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1583,B,1,0,B,0,93,10,1,23,11,26,1,186,4,0,1,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,374,0,10,384,724,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1583,C,1,0,C01,0,49,8,4,16,16,19,1,234,1,1,2,3,2,0,0,0,1,0,0,0,0,4,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,381,0,13,394,724,Acta casilla,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1583,C,2,0,C02,0,43,9,4,22,18,21,1,291,8,4,3,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,443,0,19,462,724,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1583,C,3,0,C03,0,58,18,1,17,17,29,227,5,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,400,0,17,417,724,Acta casilla,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1584,B,1,0,B,0,78,14,4,15,10,22,3,180,6,1,3,2,1,0,0,3,0,0,0,0,0,3,5,1,0,0,0,12,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,371,0,13,384,716,Acta casilla,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1584,C,1,0,C01,0,74,24,4,16,20,19,1,204,3,0,1,3,0,1,0,2,0,0,0,0,0,4,8,1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,399,1,13,413,716,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1584,C,2,0,C02,0,66,12,3,20,13,22,1,204,3,1,3,4,0,0,0,1,0,0,0,0,0,10,1,1,0,0,1,7,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,1,1,0,385,0,21,406,716,Acta casilla,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1584,C,3,0,C03,0,76,16,0,15,10,20,1,185,1,3,5,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,9,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,1,0,1,358,0,16,374,716,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1585,B,1,0,B,0,120,19,1,9,9,37,3,91,2,0,1,8,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,311,0,14,325,595,Acta casilla,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1585,C,1,0,C01,0,115,12,3,16,8,30,1,135,8,4,4,9,0,1,0,0,1,0,0,0,0,3,1,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,359,0,8,367,595,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1585,C,2,0,C02,0,144,17,0,23,18,27,2,138,2,3,2,5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,395,0,16,411,595,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1588,B,1,0,B,0,64,16,0,25,12,22,2,201,3,4,4,3,0,0,0,4,0,0,0,0,0,3,2,0,0,0,1,12,0,0,0,1,0,0,0,0,0,3,5,0,0,4,0,1,0,0,0,392,0,11,403,711,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1588,C,1,0,C01,0,42,10,4,20,18,17,3,185,3,6,3,3,0,1,0,0,0,0,0,0,0,4,6,1,0,0,1,8,1,0,0,0,0,0,0,0,0,1,2,1,0,4,0,1,0,2,0,347,1,13,361,711,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1588,C,2,0,C02,0,58,25,3,20,10,19,0,186,5,1,3,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,1,1,0,0,7,1,0,0,1,0,356,0,8,364,711,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1588,C,3,0,C03,0,59,15,4,22,13,25,0,193,5,4,2,8,1,0,0,0,0,1,0,0,0,2,1,0,2,0,0,6,0,0,0,0,0,2,0,0,0,4,4,0,0,5,0,0,1,0,0,379,0,12,391,711,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1588,C,4,0,C04,0,54,10,1,12,7,26,1,187,2,0,4,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,1,326,0,8,334,710,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1588,C,5,0,C05,0,58,13,3,18,8,22,1,228,9,4,2,7,2,0,0,1,0,0,0,0,0,6,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,392,0,19,411,710,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1594,B,1,0,B,0,52,13,2,16,9,32,0,217,7,2,3,5,2,0,0,3,1,0,0,0,0,3,1,1,0,0,1,17,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,393,0,7,400,664,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1594,C,1,0,C01,0,49,8,2,22,12,32,2,197,3,7,0,2,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,359,0,11,370,663,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1594,C,2,0,C02,0,44,8,1,19,14,27,1,221,8,4,5,7,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,5,1,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,1,0,0,380,0,17,397,663,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1594,C,3,0,C03,0,60,9,3,21,7,33,4,208,3,4,6,2,1,0,0,0,0,0,0,0,0,10,3,0,0,1,1,9,0,0,0,0,1,0,0,0,1,1,4,0,0,4,0,0,1,1,0,398,0,17,415,663,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1594,C,4,0,C04,0,55,11,0,17,13,21,1,200,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,13,367,663,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1595,B,1,0,B,0,64,20,4,10,12,34,1,202,7,0,5,2,0,0,0,3,1,0,0,0,0,2,1,0,1,1,0,8,1,0,1,1,0,0,1,0,0,1,1,0,0,6,3,0,0,0,0,393,0,13,406,743,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1595,C,1,0,C01,0,64,17,0,15,10,28,1,212,7,6,2,5,0,0,0,3,0,0,0,0,0,5,2,2,0,0,0,6,2,1,1,0,0,1,0,0,0,2,1,0,0,6,0,0,1,0,0,400,0,11,411,743,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1595,C,2,0,C02,0,74,21,0,18,16,24,1,199,4,2,4,5,0,0,2,1,0,0,0,0,0,9,0,0,0,0,1,7,0,0,0,1,0,1,0,0,1,1,2,1,0,5,0,0,0,0,0,400,0,17,417,743,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1595,C,3,0,C03,0,64,19,1,22,0,21,3,169,4,3,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,328,0,22,350,743,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1595,C,4,0,C04,0,57,15,3,12,12,24,0,206,3,2,2,2,0,0,0,0,0,0,2,0,0,4,2,0,0,0,2,15,2,0,0,0,0,1,0,0,0,2,1,0,0,7,0,0,0,0,0,376,0,1,377,742,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1595,C,5,0,C05,0,71,17,5,13,12,31,2,199,2,3,0,2,1,1,0,3,0,0,0,0,0,3,3,0,0,2,0,7,0,0,2,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,387,0,16,403,742,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1595,C,6,0,C06,0,50,16,3,24,10,33,0,195,4,1,5,3,1,1,0,3,0,0,0,0,0,5,5,0,1,0,0,28,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,396,0,0,396,742,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1595,C,7,0,C07,0,61,9,3,21,9,36,5,184,5,6,5,2,0,0,0,1,0,0,0,0,0,1,2,7,1,1,2,10,1,0,1,0,0,1,0,0,0,7,1,0,0,7,0,0,0,0,0,389,0,18,407,742,Grupo de recuento,,,
4,21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,115,PUEBLA,1595,C,8,0,C08,0,75,17,4,18,7,29,0,195,6,3,5,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,385,0,9,394,742,Grupo de recuento,,,
