CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_NAP,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_NAP,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_MORENA_FXM,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,PVEM_FXM,MORENA_NAP,MORENA_FXM,NAP_FXM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,21,PUEBLA,3,CHIGNAHUAPAN,54,CHIGNAHUAPAN,488,3,3,46,317,18,34,30,22,185,352,85,175,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,2,1,1283,0,75,1358,2010
4,21,PUEBLA,3,CHIGNAHUAPAN,54,CHIGNAHUAPAN,2672,4,4,124,149,12,63,53,69,10,470,18,266,133,2,0,0,0,2,1,0,1,0,0,342,0,2,0,0,0,4,0,2,0,0,1,0,0,5,0,2,1,0,0,5,0,0,1,4,0,1742,0,152,1894,2771
4,21,PUEBLA,3,CHIGNAHUAPAN,54,CHIGNAHUAPAN,2673,2,2,61,101,7,35,16,15,3,221,7,162,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,4,2,0,0,1,0,0,0,3,0,648,0,40,688,926
4,21,PUEBLA,3,CHIGNAHUAPAN,54,CHIGNAHUAPAN,2722,1,1,9,7,1,4,6,1,0,75,0,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,120,0,1,121,164
4,21,PUEBLA,3,CHIGNAHUAPAN,31,COATEPEC,273,1,1,32,208,0,2,47,4,9,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,41,348,720
4,21,PUEBLA,3,CHIGNAHUAPAN,40,CUAUTEMPAN,319,5,5,89,586,26,65,181,50,7,983,16,17,6,30,2,0,0,15,3,1,1,1,0,2,1,0,0,0,0,11,1,0,0,2,0,0,1,0,0,2,24,0,0,9,1,0,1,1,1,2136,0,130,2266,2942
4,21,PUEBLA,3,CHIGNAHUAPAN,40,CUAUTEMPAN,320,4,4,58,388,14,52,160,32,6,693,9,12,7,19,0,0,0,6,0,0,0,0,0,13,0,1,0,0,0,7,0,0,0,2,0,0,0,0,0,1,8,0,0,1,0,0,0,1,0,1490,0,103,1593,2070
4,21,PUEBLA,3,CHIGNAHUAPAN,40,CUAUTEMPAN,321,4,4,37,354,30,27,93,17,3,613,4,2,1,13,0,0,1,4,0,0,0,0,0,2,1,0,0,0,0,6,1,0,0,1,0,0,0,0,0,3,8,0,0,1,0,0,0,1,0,1223,0,56,1279,1627
4,21,PUEBLA,3,CHIGNAHUAPAN,40,CUAUTEMPAN,322,2,2,35,130,15,24,51,13,2,431,14,7,2,5,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,11,0,0,0,0,0,1,1,0,754,0,50,804,1004
4,21,PUEBLA,3,CHIGNAHUAPAN,69,HERMENEGILDO GALEANA,565,4,4,433,47,6,22,21,21,6,612,9,187,0,20,1,1,0,6,4,4,2,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,1,1416,0,53,1469,1971
4,21,PUEBLA,3,CHIGNAHUAPAN,69,HERMENEGILDO GALEANA,566,2,2,404,23,0,12,7,4,2,333,4,5,0,8,1,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,814,0,30,844,1111
4,21,PUEBLA,3,CHIGNAHUAPAN,69,HERMENEGILDO GALEANA,567,1,1,107,15,0,6,7,8,3,244,1,6,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,409,0,31,440,566
4,21,PUEBLA,3,CHIGNAHUAPAN,69,HERMENEGILDO GALEANA,568,3,3,634,69,3,22,24,8,6,552,2,11,0,11,0,1,2,2,2,1,0,1,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,0,1363,0,81,1444,1896
4,21,PUEBLA,3,CHIGNAHUAPAN,80,HUITZILAN DE SERDAN,696,5,5,37,827,14,605,78,13,11,571,8,12,16,37,0,0,0,5,0,0,2,0,0,5,0,0,0,0,0,3,2,0,1,1,0,0,1,0,0,11,2,0,0,10,0,0,0,0,0,2272,0,111,2383,3524
4,21,PUEBLA,3,CHIGNAHUAPAN,80,HUITZILAN DE SERDAN,697,2,2,8,398,2,144,19,8,1,220,1,2,3,15,0,0,0,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,837,0,34,871,1282
4,21,PUEBLA,3,CHIGNAHUAPAN,80,HUITZILAN DE SERDAN,698,3,3,23,466,7,94,70,5,6,451,6,14,0,22,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,0,0,7,0,0,0,1,0,1189,0,30,1219,1925
4,21,PUEBLA,3,CHIGNAHUAPAN,80,HUITZILAN DE SERDAN,699,2,2,13,210,7,279,8,3,3,121,4,0,0,9,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,9,3,0,0,1,0,680,0,32,712,1033
4,21,PUEBLA,3,CHIGNAHUAPAN,80,HUITZILAN DE SERDAN,700,4,4,31,527,4,474,23,17,2,260,5,3,1,38,0,0,0,6,0,0,1,0,0,2,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,9,1,0,0,0,0,1413,0,46,1459,2291
4,21,PUEBLA,3,CHIGNAHUAPAN,80,HUITZILAN DE SERDAN,2723,2,2,10,317,1,185,17,5,1,120,3,1,2,6,0,0,0,6,1,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,683,0,24,707,1060
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,712,2,2,52,256,15,133,34,11,3,284,5,5,7,4,0,0,3,4,0,0,1,0,3,3,0,0,3,0,0,6,0,1,0,0,0,0,0,0,0,3,2,0,0,10,1,1,0,0,0,850,0,40,890,1053
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,713,2,2,51,241,16,271,37,25,4,341,3,4,6,8,0,0,2,4,1,2,1,0,0,5,4,0,1,0,1,7,1,0,0,0,0,0,0,1,2,1,1,8,1,8,1,2,1,1,0,1063,0,40,1103,1352
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,714,2,2,10,135,4,87,12,3,0,305,2,3,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,6,2,0,0,7,1,0,5,0,0,591,0,36,627,806
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,715,3,3,29,466,6,199,32,17,9,401,8,7,3,8,0,0,0,10,0,0,4,1,0,5,2,0,0,0,1,3,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,1218,0,70,1288,1631
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,716,4,4,60,745,16,395,64,17,7,566,7,10,6,30,1,3,0,5,0,4,3,1,0,17,0,0,0,2,2,8,0,0,0,0,0,0,1,0,0,1,2,0,0,5,0,0,2,1,0,1981,0,67,2048,2640
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,717,2,2,32,270,5,120,12,16,2,320,4,7,0,6,0,0,0,5,0,0,0,0,0,4,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,3,2,0,0,7,0,0,0,0,0,822,0,33,855,1046
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,718,3,3,56,307,15,151,28,19,2,319,11,8,5,5,0,0,0,4,3,0,0,0,0,5,2,0,0,0,1,13,0,0,0,0,0,1,0,0,0,2,1,0,0,5,0,0,1,0,1,965,0,46,1011,1288
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,719,2,2,35,278,12,161,38,24,2,391,6,7,1,17,0,0,0,6,0,0,2,0,0,9,0,0,1,0,0,7,2,1,0,1,0,0,2,1,0,4,1,0,0,10,0,2,0,0,0,1021,0,58,1079,1352
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,720,3,3,39,225,16,134,31,11,2,256,9,5,0,5,0,0,0,7,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,24,0,0,1,0,1,776,0,49,825,1060
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,721,2,2,34,192,5,130,7,7,2,172,2,7,0,11,0,5,0,8,0,0,1,0,0,3,0,1,1,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,612,0,34,646,774
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,722,2,2,15,179,14,59,19,17,1,297,4,5,3,6,0,0,1,2,0,0,1,0,0,4,1,1,2,0,1,6,1,0,0,0,0,0,0,0,0,2,3,0,0,9,1,0,0,1,0,655,0,53,708,906
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,723,3,3,88,507,23,117,50,49,6,484,12,20,1,21,0,0,0,20,0,0,0,0,0,11,1,1,0,0,2,17,0,1,0,0,0,0,0,1,0,3,1,0,1,4,0,0,0,1,0,1442,0,90,1532,2005
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,724,2,2,6,110,2,84,9,7,1,127,3,2,1,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,5,0,0,0,1,0,377,0,24,401,540
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,725,2,2,18,298,4,101,18,13,1,252,8,14,1,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,745,0,22,767,897
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,726,2,2,37,392,16,111,19,13,2,273,3,15,5,16,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,4,1,1,0,2,0,923,0,21,944,1190
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,2724,1,1,9,57,0,64,3,3,1,105,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,6,250,287
4,21,PUEBLA,3,CHIGNAHUAPAN,85,IXTACAMAXTITLAN,2725,1,1,3,38,12,16,1,0,0,88,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,167,0,9,176,226
4,21,PUEBLA,3,CHIGNAHUAPAN,124,SAN FELIPE TEPATLAN,1682,2,2,22,124,186,250,16,106,8,165,2,2,1,3,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,25,0,2,0,0,0,925,0,71,996,1241
4,21,PUEBLA,3,CHIGNAHUAPAN,124,SAN FELIPE TEPATLAN,1683,2,2,21,207,157,211,9,10,1,93,3,3,0,2,0,0,0,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,731,0,33,764,887
4,21,PUEBLA,3,CHIGNAHUAPAN,124,SAN FELIPE TEPATLAN,1684,2,2,39,48,351,200,12,3,3,160,3,1,1,1,0,0,0,1,12,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,2,0,0,0,851,0,50,901,1089
4,21,PUEBLA,3,CHIGNAHUAPAN,161,TEPANGO DE RODRIGUEZ,2049,3,3,275,7,5,13,277,21,14,373,6,255,1,3,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,6,1,1269,0,45,1314,1659
4,21,PUEBLA,3,CHIGNAHUAPAN,161,TEPANGO DE RODRIGUEZ,2050,3,3,198,27,5,13,366,13,15,410,3,127,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,4,0,0,1,0,2,0,3,0,1198,0,73,1271,1601
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2089,2,2,8,153,2,9,57,54,1,95,1,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,21,407,1064
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2090,2,2,17,146,4,286,19,38,2,190,9,7,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,726,0,66,792,1066
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2091,2,2,11,170,1,43,16,38,0,198,6,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,494,0,41,535,758
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2092,3,3,44,388,1,273,34,61,4,303,9,11,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,1145,0,73,1218,1511
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2093,5,5,39,554,4,179,55,65,4,628,9,9,3,3,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,3,2,0,0,10,1,0,0,0,0,1581,0,150,1731,2365
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2094,1,1,7,76,1,55,24,27,0,149,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,345,0,16,361,460
4,21,PUEBLA,3,CHIGNAHUAPAN,166,TEPETZINTLA,2726,1,1,2,131,2,62,38,13,2,152,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,415,0,29,444,630
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2117,5,5,131,621,19,402,64,135,6,846,35,31,22,24,2,2,2,19,0,0,3,1,0,22,3,2,0,1,6,10,0,2,2,1,0,1,1,2,2,11,4,0,12,4,2,0,0,4,0,2457,1,151,2609,3570
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2118,4,4,158,521,21,320,63,123,2,693,18,15,35,9,1,1,0,9,0,0,1,1,0,24,1,0,1,1,0,3,0,0,2,0,0,1,0,1,1,1,6,0,0,1,1,2,0,1,0,2038,0,131,2169,2964
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2119,2,2,31,332,9,99,13,12,3,309,3,9,5,10,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,2,2,3,2,0,0,0,0,863,0,58,921,1161
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2120,2,2,72,232,7,58,12,5,3,185,4,5,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,1,0,1,0,603,0,49,652,900
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2121,1,1,8,85,0,24,6,4,1,119,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,255,0,14,269,334
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2122,3,3,41,445,11,182,47,21,11,448,5,12,163,8,6,4,3,5,0,0,8,1,0,8,0,0,1,1,0,7,0,1,0,0,0,0,0,1,1,4,13,0,1,5,2,0,1,0,0,1467,0,98,1565,2133
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2123,1,1,14,101,3,75,12,2,3,92,6,4,2,1,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,326,0,35,361,561
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2124,2,2,41,173,8,192,21,17,3,211,8,5,5,3,2,0,0,3,0,0,1,0,0,6,0,0,0,0,0,5,0,1,0,0,0,4,0,5,0,2,2,0,7,0,0,1,0,1,1,728,0,32,760,992
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2125,2,2,33,189,2,166,21,18,3,287,9,8,4,4,11,0,0,5,1,0,0,0,0,7,4,0,1,0,0,5,0,0,0,1,0,0,1,2,1,2,4,0,0,4,1,0,0,0,0,794,0,58,852,1117
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2126,4,4,87,525,10,239,38,29,10,477,5,12,16,8,2,0,5,18,0,0,0,7,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,1,0,1,0,1507,0,99,1606,1989
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2127,2,2,35,194,1,177,42,22,3,440,4,11,6,2,0,0,0,7,0,0,1,0,0,4,3,1,0,1,1,8,0,0,0,2,0,0,0,1,0,2,9,0,0,7,0,0,0,3,1,988,0,50,1038,1404
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2128,2,2,32,123,7,56,27,31,0,244,4,10,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,548,0,34,582,757
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2129,2,2,23,328,9,61,20,8,5,195,8,7,4,8,1,0,0,7,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,4,0,2,2,2,0,0,1,0,703,0,61,764,1082
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2130,1,1,24,103,0,33,9,3,2,127,3,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,311,0,11,322,544
4,21,PUEBLA,3,CHIGNAHUAPAN,171,TETELA DE OCAMPO,2131,1,1,6,173,1,67,24,7,4,116,4,4,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,417,0,28,445,576
4,21,PUEBLA,3,CHIGNAHUAPAN,200,XOCHIAPULCO,2405,4,4,43,187,3,325,29,196,4,510,6,5,6,1,1,0,1,2,0,0,0,1,0,1,3,0,0,1,0,5,0,0,0,2,0,0,0,0,0,1,2,0,1,3,0,0,0,0,0,1339,5,123,1467,1853
4,21,PUEBLA,3,CHIGNAHUAPAN,200,XOCHIAPULCO,2406,3,3,15,154,7,239,8,151,2,151,2,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,740,0,38,778,1057
4,21,PUEBLA,3,CHIGNAHUAPAN,202,XOCHITLAN DE VICENTE SUAREZ,2409,4,4,428,300,14,43,43,33,6,444,7,13,5,4,1,3,0,9,20,3,1,0,0,5,1,0,0,0,0,5,0,0,0,1,0,0,1,0,1,3,0,0,1,2,0,1,0,0,0,1398,1,159,1558,2240
4,21,PUEBLA,3,CHIGNAHUAPAN,202,XOCHITLAN DE VICENTE SUAREZ,2410,3,3,426,185,15,72,64,25,8,476,12,12,4,4,1,0,0,10,13,2,2,0,0,7,2,0,1,0,0,9,2,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,1,0,1360,0,151,1511,2188
4,21,PUEBLA,3,CHIGNAHUAPAN,202,XOCHITLAN DE VICENTE SUAREZ,2411,5,5,495,262,11,75,60,124,9,486,9,14,4,7,0,0,0,16,10,1,1,1,0,3,2,0,0,0,1,8,0,0,0,0,0,1,1,0,0,2,2,0,1,0,0,0,1,2,0,1609,0,154,1763,2880
4,21,PUEBLA,3,CHIGNAHUAPAN,202,XOCHITLAN DE VICENTE SUAREZ,2412,4,4,319,224,8,64,34,94,7,546,8,13,7,6,1,0,0,7,2,0,0,0,1,2,2,2,0,0,1,7,0,0,1,0,0,2,1,0,0,9,4,0,0,5,2,0,0,3,0,1382,0,117,1499,2298
4,21,PUEBLA,3,CHIGNAHUAPAN,210,ZAPOTITLAN DE MENDEZ,2499,3,3,130,35,6,57,230,228,6,416,3,13,5,1,1,0,1,1,2,1,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,53,0,0,0,0,0,1197,1,83,1281,1644
4,21,PUEBLA,3,CHIGNAHUAPAN,210,ZAPOTITLAN DE MENDEZ,2500,2,2,299,13,2,11,255,12,10,72,75,1,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,1,3,0,1,0,0,0,1,1,770,0,21,791,956
4,21,PUEBLA,3,CHIGNAHUAPAN,210,ZAPOTITLAN DE MENDEZ,2501,3,3,337,15,5,22,845,52,20,221,5,8,1,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1539,0,45,1584,1922
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2508,2,2,59,75,30,93,19,25,1,409,2,5,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,733,0,37,770,917
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2509,1,1,7,9,18,35,9,4,2,195,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,288,0,8,296,391
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2510,2,2,6,26,14,186,16,6,4,347,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,619,0,25,644,802
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2511,2,2,23,116,59,151,49,11,8,362,8,5,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,811,0,33,844,993
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2512,4,4,102,329,175,502,18,14,13,390,8,10,17,13,2,0,0,3,3,0,1,1,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1611,1,40,1652,1930
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2513,3,3,102,119,93,259,32,38,17,597,9,19,3,11,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,1,0,1,1,0,1,1315,0,74,1389,1790
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2514,1,1,6,13,8,58,11,4,3,243,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,358,0,10,368,509
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2515,4,4,106,370,138,458,34,41,24,645,26,16,8,8,2,0,0,7,3,1,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1897,0,67,1964,2405
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2516,5,5,133,392,199,785,33,36,31,600,24,7,11,22,1,0,0,12,8,1,3,1,0,3,1,0,2,0,1,5,0,0,0,1,0,1,0,1,0,1,5,0,0,4,2,0,1,2,0,2329,0,101,2430,3034
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2517,1,1,33,76,5,102,12,5,3,193,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,434,0,21,455,517
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2518,2,2,18,75,29,153,19,10,6,320,4,9,4,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,658,0,23,681,895
4,21,PUEBLA,3,CHIGNAHUAPAN,212,ZAUTLA,2519,2,2,28,125,81,208,15,24,1,455,6,0,2,1,0,0,0,4,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,2,0,1,2,1,0,1,0,1,966,0,32,998,1294
4,21,PUEBLA,3,CHIGNAHUAPAN,215,ZONGOZOTLA,2533,3,3,124,88,8,59,29,24,134,755,124,253,1,4,0,0,11,0,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1625,0,69,1694,2147
4,21,PUEBLA,3,CHIGNAHUAPAN,215,ZONGOZOTLA,2534,3,3,120,97,7,39,18,11,57,562,83,234,1,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,5,0,1248,0,80,1328,1626
4,21,PUEBLA,4,ZACAPOAXTLA,82,ATLEQUIZAYAN,704,2,2,10,381,4,20,31,264,2,226,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,947,0,34,981,1209
