CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESC,CL,EDC,MLC,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,554,C,1,0,C01,0,6,10,2,11,8,73,212,1,4,2,1,0,17,0,3,2,352,0,11,363,690,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_11_0554C1-AEC.pdf
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,555,B,1,0,B,0,3,5,2,4,7,81,193,3,3,5,0,0,9,3,1,2,321,0,11,332,641,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_11_0555B-AC.pdf
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,555,C,1,0,C01,0,5,8,3,10,3,72,186,1,0,3,3,0,13,1,3,3,314,0,8,322,640,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_11_0555C1-ACL.pdf
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,555,C,2,0,C02,0,1,9,2,12,4,89,195,3,2,1,2,1,10,0,2,1,334,0,7,341,640,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_11_0555C2-ACL.pdf
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,556,B,1,0,B,0,6,1,0,7,2,55,191,1,0,5,8,0,11,2,4,0,293,0,6,299,665,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_11_0556B-ACL.pdf
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,556,C,1,0,C01,0,10,3,0,13,3,77,171,1,2,1,10,0,8,1,4,2,306,0,7,313,665,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_11_0556C1-ACL.pdf
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,556,C,2,0,C02,0,6,4,1,9,4,71,189,2,1,1,6,0,6,0,3,0,303,1,11,315,665,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_11_0556C2-ACL.pdf
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,556,C,3,0,C03,0,4,5,0,13,8,60,187,1,2,0,6,1,6,0,2,1,296,0,16,312,665,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_11_0556C3-ACL.pdf
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,557,B,1,0,B,0,6,9,1,6,7,67,192,2,3,2,1,0,9,2,2,1,310,0,9,319,698,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_11_0557B-ACL.pdf
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,557,C,1,0,C01,0,7,10,1,7,6,77,191,1,0,1,1,0,12,0,5,0,319,0,13,332,698,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_11_0557C1-ACL.pdf
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,557,C,2,0,C02,0,5,14,1,9,5,64,194,3,1,4,1,0,6,1,2,1,311,0,9,320,698,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_11_0557C2-ACL.pdf
3,4,CAMPECHE,11,CIUDAD DEL CARMEN,3,CARMEN,557,C,3,0,C03,0,6,4,1,4,9,89,214,2,1,0,1,0,0,0,0,0,331,0,4,335,698,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_11_0557C3-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,250,B,1,0,B,0,1,4,0,11,4,142,232,4,2,1,1,0,10,1,2,0,415,0,15,430,723,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0250B-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,250,C,1,0,C01,0,4,6,0,3,3,153,201,2,1,1,3,0,6,1,1,0,385,0,14,399,723,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0250C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,250,C,2,0,C02,0,2,5,1,7,8,137,215,3,0,0,0,0,12,0,4,0,394,0,12,406,722,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0250C2-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,251,B,1,0,B,0,4,12,2,18,5,92,156,0,0,0,1,0,7,2,3,2,304,0,17,321,531,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0251B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,251,C,1,0,C01,0,2,18,0,11,1,99,180,0,2,1,3,0,2,0,3,2,324,0,10,334,530,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0251C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,252,B,1,0,B,0,6,10,0,11,4,116,171,0,0,0,0,0,10,0,1,0,329,0,12,341,523,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0252B-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,252,C,1,0,C01,0,3,8,0,11,6,122,178,0,1,2,0,0,6,0,1,1,339,0,10,349,523,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0252C1-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,0,A,10,0,VA10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0253VA1-AC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,253,B,1,0,B,0,3,12,2,8,2,99,188,0,1,1,2,1,7,4,2,0,332,0,16,348,594,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_253B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,253,C,1,0,C01,0,5,14,1,8,5,118,188,2,1,1,0,0,8,0,0,0,351,0,10,361,594,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0253C1-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,253,C,2,0,C02,0,4,11,1,15,5,107,200,1,1,0,4,0,5,1,2,0,357,0,11,368,594,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0253C2-ACL.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,254,B,1,0,B,0,2,5,1,14,13,115,245,2,0,0,2,0,8,2,4,1,414,0,27,441,726,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0254B-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,255,B,1,0,B,0,3,8,3,14,13,191,134,1,0,1,0,0,8,3,2,1,382,0,13,395,609,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0255B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,256,B,1,0,B,0,21,1,1,6,7,91,166,2,0,1,1,0,3,5,3,1,309,0,11,320,621,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0256B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,256,C,1,0,C01,0,25,0,2,0,4,91,153,2,1,2,1,0,12,2,2,0,297,0,13,310,621,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0256C1-ACL.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,256,C,2,0,C02,0,21,5,2,11,4,96,172,2,0,0,7,0,7,0,1,4,332,0,14,346,620,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0256C2-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,256,C,3,0,C03,0,24,3,1,6,6,101,181,1,1,1,0,0,12,3,0,0,340,0,11,351,620,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0256C3-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,257,B,1,0,B,0,25,2,3,11,6,87,143,0,0,0,1,1,11,1,0,2,293,0,7,300,679,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0257B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,257,C,1,0,C01,0,22,1,0,12,11,98,192,7,0,3,2,0,5,1,1,3,358,0,11,369,679,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0257C1-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,257,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0257C2-AC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,257,C,3,0,C03,0,32,6,0,6,5,93,189,0,0,2,4,0,5,0,3,1,346,0,14,360,678,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0257C3-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,257,C,4,0,C04,0,24,2,2,7,7,123,193,2,0,1,1,0,8,0,1,1,372,0,13,385,678,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0257C4-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,258,B,1,0,B,0,2,4,0,14,5,120,137,2,0,0,0,0,8,3,1,0,296,0,8,304,505,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0258B-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,258,C,1,0,C01,0,3,1,15,10,117,152,2,0,2,2,0,0,6,1,4,1,316,0,12,328,505,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0258C1-AC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,258,C,2,0,C02,0,0,2,1,15,9,116,138,3,0,3,1,0,6,0,1,1,296,0,9,305,505,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0258C2-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,259,B,1,0,B,0,7,4,2,18,12,154,207,4,0,0,0,0,10,1,3,1,423,0,7,430,701,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0259B-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,259,C,1,0,C01,0,0,10,1,17,4,116,188,2,0,2,2,0,15,5,4,0,366,0,14,380,701,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0259C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,260,B,1,0,B,0,0,3,0,8,7,68,121,3,0,0,0,0,5,0,2,0,217,0,5,222,389,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0260B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,260,C,1,0,C01,0,1,4,1,9,0,62,120,2,0,0,2,0,7,6,1,1,216,0,4,220,388,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0260C1-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,261,B,1,0,B,0,1,6,1,11,14,182,143,3,2,7,0,0,7,2,0,4,383,0,28,411,671,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0261B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,261,C,1,0,C01,0,5,15,0,12,16,173,136,2,0,0,0,0,5,2,2,2,370,0,19,389,671,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0261C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,262,B,1,0,B,0,1,9,1,10,11,97,124,2,0,0,1,0,7,2,0,2,267,0,10,277,465,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0262B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,262,C,1,0,C01,0,5,4,2,10,10,99,132,2,0,1,0,0,16,0,0,1,282,0,7,289,464,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0262C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,262,E,1,0,E01,0,7,14,4,16,16,150,182,4,0,0,7,0,16,3,4,0,423,0,31,454,712,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0262E1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,270,B,1,0,B,0,2,3,1,3,3,22,129,0,5,0,0,0,5,1,0,1,175,0,7,182,281,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0270B-ACL.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,472,B,1,0,B,0,4,3,1,9,4,102,138,3,2,1,0,0,8,1,2,1,279,0,9,288,521,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0472B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,472,C,1,0,C01,0,3,6,2,7,6,113,134,0,4,0,0,0,9,2,0,0,286,0,13,299,520,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0472C1-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,473,B,1,0,B,0,1,6,0,16,8,74,202,1,18,0,0,0,0,0,0,0,326,0,10,336,492,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0473B-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,473,C,1,0,C01,0,2,5,0,4,4,89,170,0,12,0,0,0,4,1,3,0,294,0,14,308,491,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0473C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,474,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0474B-AC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,478,B,1,0,B,0,3,3,1,9,5,155,193,0,28,0,1,0,4,1,1,2,406,0,17,423,674,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0478B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,478,C,1,0,C01,0,6,12,2,9,11,153,158,3,42,1,3,0,3,0,3,4,410,0,20,430,674,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0478C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,479,B,1,0,B,0,2,5,0,8,6,110,177,0,35,0,2,0,8,0,3,1,357,0,20,377,582,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0479B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,483,B,1,0,B,0,2,1,1,6,2,57,121,1,6,0,1,1,2,1,1,3,206,0,9,215,355,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0479C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,484,B,1,0,B,0,8,18,6,6,4,125,227,0,26,1,1,0,9,0,1,4,436,0,14,450,742,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0484B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,484,C,1,0,C01,0,4,13,2,13,7,148,216,1,31,1,5,0,10,3,2,0,456,0,25,481,742,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0484C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,487,B,1,0,B,0,1,3,0,9,9,106,166,0,0,2,2,0,3,0,3,2,306,0,13,319,407,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0487B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,487,C,1,0,C01,0,2,4,0,11,11,99,111,1,0,1,2,0,3,2,1,0,248,0,8,256,406,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0487C1-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,491,B,1,0,B,0,64,17,1,8,14,64,222,6,3,0,2,1,14,0,3,1,420,1,13,434,660,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0491B-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,491,C,1,0,C01,0,38,18,3,4,6,86,214,4,8,1,2,0,12,0,1,1,398,0,10,408,659,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0491C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,491,C,2,0,C02,0,42,22,3,9,10,105,209,6,3,2,1,0,10,0,1,0,423,1,8,432,659,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0491C2-AEC.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,492,B,1,0,B,0,36,16,0,11,6,80,194,0,6,1,1,0,9,0,3,1,364,0,12,376,631,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0492B-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,492,C,1,0,C01,0,42,8,3,8,9,64,202,2,1,2,2,1,19,1,2,1,367,0,7,374,631,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0492C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,492,C,2,0,C02,0,40,16,2,14,8,64,173,2,6,3,2,0,12,0,1,1,344,2,19,365,631,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_12_0492C2-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,448,B,1,0,B,0,7,67,4,13,7,60,114,0,74,2,0,1,6,1,5,1,362,0,13,375,740,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0448B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,448,C,1,0,C01,0,7,41,2,10,14,63,114,2,65,1,0,2,11,0,0,8,340,0,14,354,740,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0448C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,448,C,2,0,C02,0,9,47,2,18,10,69,91,1,63,1,2,1,4,0,2,3,323,0,21,344,740,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0448C2-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,448,C,3,0,C03,0,11,38,3,11,8,69,121,6,63,1,0,2,6,2,3,1,345,0,13,358,740,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0448C3-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,448,C,4,0,C04,0,7,47,0,21,18,48,130,2,61,1,0,1,6,5,3,0,350,0,13,363,740,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0448C4-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,449,B,1,0,B,0,9,78,3,8,6,55,99,2,81,0,0,1,15,0,0,0,357,0,15,372,711,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0449B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,449,C,1,0,C01,0,10,65,3,6,14,42,124,0,70,0,0,0,6,1,0,0,341,0,12,353,710,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0449C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,450,B,1,0,B,0,8,53,4,13,9,91,95,5,65,1,1,0,6,3,1,0,355,0,18,373,709,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0450B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,450,C,1,0,C01,0,13,47,5,13,14,47,101,3,64,0,0,0,6,2,3,1,319,0,22,341,709,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0450C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,451,B,1,0,B,0,15,68,4,13,7,51,81,3,66,0,0,0,12,3,0,1,324,0,18,342,627,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0451B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,451,C,1,0,C01,0,10,36,2,18,14,67,90,1,60,0,0,0,10,0,0,0,308,0,19,327,627,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0451C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,451,C,2,0,C02,0,14,59,4,10,8,56,83,4,66,1,1,1,0,2,2,2,313,0,17,330,626,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0451C2-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,452,B,1,0,B,0,20,83,4,11,12,54,111,7,80,2,2,1,3,2,3,2,397,0,16,413,602,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0452B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,453,B,1,0,B,0,10,58,1,10,4,47,88,1,48,0,0,2,5,2,0,2,278,0,8,286,427,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0453B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,453,C,1,0,C01,0,4,49,2,5,10,40,70,1,71,0,0,1,6,1,3,2,265,1,13,279,427,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0453C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,454,B,1,0,B,0,14,81,6,6,7,61,112,1,91,0,1,2,5,2,1,2,392,1,11,404,732,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0454B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,454,C,1,0,C01,0,8,63,2,7,10,67,122,2,74,2,1,1,4,3,0,0,366,1,12,379,732,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0454C1-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,454,C,2,0,C02,0,17,70,2,14,5,72,106,0,86,3,0,1,5,1,3,1,386,1,16,403,731,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0454C2-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,455,B,1,0,B,0,6,67,5,11,7,31,55,3,25,0,0,0,3,0,2,0,215,0,15,230,537,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0455B-AEC.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,455,C,1,0,C01,0,6,62,4,11,7,31,69,3,36,2,2,0,3,0,2,0,238,0,14,252,536,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0455C1-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,455,C,2,0,C02,0,10,44,1,8,5,34,69,1,39,2,0,0,4,1,1,1,220,0,17,237,536,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0455C2-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,456,B,1,0,B,0,9,49,3,12,2,50,93,2,25,1,0,0,4,1,0,2,253,0,3,256,459,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0456B-ACL.pdf
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,456,C,1,0,C01,0,14,42,2,7,3,58,55,0,39,1,2,0,8,1,1,1,234,0,8,242,459,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_13_0456C1-AEC.pdf
