CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2231,1,1,31,15,1,12,11,143,93,19,3,1,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,337,0,6,343,652
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2232,2,2,43,34,4,37,28,182,136,42,4,3,0,0,0,1,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,1,0,3,0,0,0,0,2,0,0,529,0,9,538,971
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2233,2,2,29,6,2,26,20,105,120,40,3,1,0,0,0,1,0,2,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,363,0,14,377,784
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2234,3,3,82,32,6,38,45,351,302,70,14,5,7,0,1,1,2,1,4,3,0,0,1,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,4,4,1,980,1,25,1006,1844
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2235,1,1,54,13,1,13,9,200,63,23,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,386,0,6,392,662
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2236,2,2,39,16,7,18,52,108,143,65,5,0,1,0,0,0,0,1,5,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,1,0,469,0,13,482,1144
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2237,3,3,40,26,5,34,116,98,217,119,12,5,0,0,0,1,1,0,10,0,0,0,2,1,0,0,3,0,1,0,1,0,0,1,0,2,0,0,4,0,3,702,0,16,718,1618
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2238,3,3,29,28,5,33,152,232,409,85,11,2,0,0,0,3,1,0,15,1,1,0,7,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1021,0,25,1046,1895
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2239,2,2,21,27,4,32,88,160,266,73,4,0,0,0,0,1,0,1,17,0,1,0,1,0,0,0,2,0,1,0,2,0,0,6,0,0,0,0,0,2,0,709,0,16,725,1361
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2240,1,1,5,5,1,5,5,11,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,5,79,145
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2241,1,1,19,7,3,6,15,68,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,152,0,11,163,298
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2243,1,1,10,7,4,14,17,37,90,39,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,235,0,13,248,666
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2244,4,4,43,44,13,27,94,349,333,110,23,6,2,0,0,2,1,0,3,0,1,0,3,0,3,0,1,0,3,0,0,3,0,5,0,2,0,0,6,1,0,1078,0,29,1107,2354
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2246,2,2,5,1,3,29,29,66,117,20,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,280,0,13,293,614
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2247,3,3,33,14,4,48,277,146,183,32,11,0,0,0,0,0,0,1,8,0,0,0,5,0,2,0,1,0,1,0,0,1,0,8,0,0,0,0,2,0,0,777,0,27,804,1521
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2248,2,2,25,10,2,55,45,211,162,29,3,3,1,0,0,0,0,0,5,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,559,0,9,568,969
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2249,1,1,8,0,2,9,8,38,50,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,5,125,261
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2251,1,1,1,7,3,12,5,21,68,13,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,137,0,5,142,283
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2252,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2253,1,1,12,6,5,18,21,74,118,4,1,2,1,0,0,1,1,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,275,0,7,282,585
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2254,2,2,40,9,8,39,17,196,197,37,3,1,0,0,0,1,0,0,4,0,0,0,2,0,2,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,562,0,7,569,1201
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2255,3,3,99,33,11,55,73,271,202,47,6,6,4,0,0,2,0,0,6,0,0,0,0,0,1,1,6,0,0,1,0,0,0,4,0,0,0,0,1,0,0,829,1,27,857,1499
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2256,2,2,56,11,7,31,38,108,132,58,2,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,453,0,13,466,950
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2257,3,3,28,16,6,80,35,194,219,115,2,2,1,0,0,0,4,1,3,0,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2,1,0,2,0,0,719,0,13,732,1544
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2258,1,1,4,10,1,39,2,18,21,7,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,110,4,220,199
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,86,TAMAZULA DE GORDIANO,2259,1,1,14,10,4,27,38,85,78,25,2,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,296,0,11,307,558
1,14,JALISCO,18,AUTLAN DE NAVARRO,87,TAPALPA,2260,3,3,47,43,13,24,33,536,412,142,138,1,0,0,0,4,3,0,1,0,0,0,2,0,0,0,1,0,5,0,3,0,0,1,0,0,0,0,3,1,1,1414,0,30,1444,2022
1,14,JALISCO,18,AUTLAN DE NAVARRO,87,TAPALPA,2261,3,3,93,45,8,18,18,639,430,90,54,1,0,0,0,3,0,2,11,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1418,0,19,1437,1383
1,14,JALISCO,18,AUTLAN DE NAVARRO,87,TAPALPA,2262,3,3,50,32,10,15,18,551,305,77,60,0,0,0,0,1,0,0,3,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,2,2,0,1133,1,21,1155,1554
1,14,JALISCO,18,AUTLAN DE NAVARRO,87,TAPALPA,2263,4,4,82,31,8,21,11,593,733,49,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1603,0,32,1635,2262
1,14,JALISCO,18,AUTLAN DE NAVARRO,87,TAPALPA,2265,3,3,34,19,8,18,21,664,420,114,91,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1394,0,8,1402,1912
1,14,JALISCO,18,AUTLAN DE NAVARRO,87,TAPALPA,2266,1,1,3,1,5,1,6,88,118,42,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,300,472
1,14,JALISCO,18,AUTLAN DE NAVARRO,87,TAPALPA,2267,4,4,19,30,6,26,15,469,252,69,138,47,0,0,0,466,0,0,3,0,0,3,0,0,0,0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1549,0,58,1607,2572
1,14,JALISCO,18,AUTLAN DE NAVARRO,87,TAPALPA,2268,1,1,2,9,0,8,10,145,120,42,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,16,385,550
1,14,JALISCO,18,AUTLAN DE NAVARRO,87,TAPALPA,3689,1,1,23,10,3,12,11,142,127,62,71,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,470,0,14,484,595
1,14,JALISCO,18,AUTLAN DE NAVARRO,87,TAPALPA,3886,4,4,21,16,8,34,25,625,526,681,95,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,3,3,0,0,2047,0,43,2090,2759
1,14,JALISCO,18,AUTLAN DE NAVARRO,87,TAPALPA,3887,1,1,13,8,2,5,2,104,144,42,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,338,0,7,345,483
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2269,1,1,25,32,3,41,6,153,114,9,0,0,1,0,0,1,1,0,3,0,0,0,0,2,0,1,4,1,1,1,1,0,0,4,0,0,0,0,1,0,0,405,0,16,421,715
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2270,3,3,23,35,3,129,17,367,242,18,5,2,0,0,0,7,4,0,5,0,0,0,3,4,1,1,3,1,0,0,3,0,0,2,0,1,0,0,1,0,0,877,0,28,905,1525
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2271,2,2,29,38,3,48,4,252,147,8,5,2,0,0,0,2,0,1,3,0,0,0,2,1,0,3,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,556,0,26,582,1010
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2272,2,2,29,30,3,55,6,209,95,9,1,4,0,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,453,0,11,464,789
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2273,2,2,27,35,1,74,8,220,114,9,1,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,500,0,18,518,949
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2274,4,4,40,77,6,195,20,666,318,52,4,7,3,0,0,12,0,4,3,2,0,0,1,0,0,1,6,2,1,0,2,1,0,2,0,0,0,1,2,1,0,1429,0,51,1480,2493
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2275,3,3,53,49,7,93,19,408,224,32,3,3,3,0,0,5,3,1,11,0,0,1,2,1,0,0,4,0,0,0,0,1,2,1,1,0,0,0,0,1,0,928,0,30,958,1612
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2276,3,3,29,26,4,130,21,390,240,23,5,4,3,0,0,5,4,1,5,0,1,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1,1,1,901,0,40,941,1619
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2277,3,3,41,50,8,174,24,524,321,28,5,7,1,0,0,3,2,0,5,1,0,1,2,0,0,1,8,0,2,0,0,1,0,2,0,0,0,0,1,0,0,1212,0,48,1260,2002
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2278,1,1,1,2,0,11,0,85,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,5,137,158
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2279,1,1,8,9,0,29,7,226,75,11,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,0,0,2,0,0,0,383,0,11,394,578
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2280,1,1,4,10,0,7,2,97,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,6,148,220
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2281,1,1,4,2,1,12,1,28,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,63,3,126,102
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2282,1,1,1,0,1,8,3,51,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,0,5,74,112
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2283,1,1,0,1,0,9,2,94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,1,111,160
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,88,TECALITLAN,2284,1,1,14,8,1,20,2,143,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,5,213,342
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2285,4,4,79,160,12,35,18,543,581,154,8,9,0,0,0,8,0,2,6,1,0,1,2,4,3,1,2,0,1,0,0,0,0,0,0,0,0,1,3,0,2,1636,0,31,1667,2546
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2286,2,2,30,59,1,20,4,180,243,49,2,1,2,0,0,3,3,1,2,0,0,0,0,1,3,1,1,1,0,0,0,1,0,2,0,0,1,1,5,0,0,617,0,9,626,968
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2287,2,2,41,66,5,14,15,242,251,46,5,0,0,0,0,0,2,0,1,4,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,2,702,0,14,716,1157
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2288,4,4,98,124,5,31,25,547,662,158,15,7,3,1,0,10,5,0,3,0,0,0,1,1,3,0,5,2,0,0,1,2,0,1,0,0,0,3,10,0,0,1723,0,38,1761,2829
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2289,2,2,28,35,2,13,11,259,263,43,4,1,0,0,0,3,0,3,2,4,0,0,1,0,1,0,1,0,1,0,1,2,0,1,0,1,0,0,3,1,0,684,0,13,697,1074
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2290,2,2,19,73,2,10,7,205,101,16,3,3,2,1,1,0,1,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,451,0,19,470,758
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2291,1,1,10,22,1,5,3,87,53,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,189,0,10,199,325
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2292,2,2,23,53,10,19,12,216,225,16,4,0,0,0,0,5,0,1,2,1,1,0,1,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,600,0,13,613,974
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2293,2,2,27,28,0,25,6,149,277,44,7,2,0,0,0,5,0,0,6,0,0,0,0,3,0,0,2,1,1,0,1,0,0,0,0,0,0,1,2,4,0,591,0,19,610,1039
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2294,2,2,18,54,3,13,16,144,372,33,4,1,0,0,0,4,1,1,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,6,0,0,682,0,17,699,1234
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2295,1,1,4,11,1,6,1,68,96,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,199,0,4,203,360
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2296,3,3,27,94,7,29,15,308,404,112,5,2,1,0,0,2,3,1,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1024,0,18,1042,1633
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2297,1,1,7,11,2,12,3,94,101,26,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,266,0,2,268,359
1,14,JALISCO,17,JOCOTEPEC,90,TECHALUTA DE MONTENEGRO,2298,2,2,17,24,5,10,200,292,92,1,1,1,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,650,0,28,678,1046
1,14,JALISCO,17,JOCOTEPEC,90,TECHALUTA DE MONTENEGRO,2299,2,2,19,29,4,15,336,352,78,9,3,1,1,0,0,1,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,864,0,28,892,1417
1,14,JALISCO,17,JOCOTEPEC,90,TECHALUTA DE MONTENEGRO,2300,2,2,7,8,0,6,134,405,116,5,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,688,0,18,706,975
1,14,JALISCO,18,AUTLAN DE NAVARRO,91,TENAMAXTLAN,2301,3,3,55,304,4,14,123,339,419,8,5,10,3,0,0,2,0,1,9,0,1,0,1,1,1,1,3,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1311,0,27,1338,1942
1,14,JALISCO,18,AUTLAN DE NAVARRO,91,TENAMAXTLAN,2302,3,3,41,307,5,28,21,278,438,17,7,12,8,0,0,4,1,0,10,0,1,0,0,1,1,0,4,0,0,1,3,0,1,6,0,0,0,1,2,1,0,1199,0,27,1226,2002
1,14,JALISCO,18,AUTLAN DE NAVARRO,91,TENAMAXTLAN,2303,2,2,29,177,4,10,19,215,181,10,3,1,2,0,0,5,0,0,16,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,677,0,22,699,1050
1,14,JALISCO,18,AUTLAN DE NAVARRO,91,TENAMAXTLAN,2304,2,2,33,120,8,12,13,118,160,7,6,7,3,0,0,2,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,1,4,0,0,0,0,1,1,0,504,0,21,525,910
1,14,JALISCO,18,AUTLAN DE NAVARRO,91,TENAMAXTLAN,2305,1,1,1,43,0,3,2,21,30,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,105,0,6,111,229
1,14,JALISCO,18,AUTLAN DE NAVARRO,91,TENAMAXTLAN,2306,2,2,12,106,2,9,8,143,188,3,1,1,4,0,0,1,1,0,9,0,0,1,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,2,0,497,0,16,513,1115
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2307,4,4,185,168,8,30,21,313,461,12,7,16,5,1,0,1,1,3,12,0,0,0,1,0,1,1,6,0,0,0,4,1,0,4,0,0,0,2,3,2,1,1270,0,51,1321,2474
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2308,5,5,220,208,7,34,21,430,511,28,6,30,14,1,1,11,1,4,10,0,0,0,3,1,2,1,6,0,0,0,0,1,1,4,1,0,0,2,0,3,0,1562,0,63,1625,3049
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2309,2,2,70,60,4,11,5,99,156,6,1,11,2,0,0,2,1,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,439,0,25,464,1008
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2310,1,1,63,51,0,5,3,84,101,6,4,6,2,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,335,0,22,357,622
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2311,2,2,59,65,3,19,6,148,152,3,4,5,2,0,0,2,0,0,5,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,1,2,0,1,482,2,19,503,1056
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2312,1,1,27,43,0,3,6,50,75,1,1,7,5,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,226,0,13,239,444
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2313,2,2,106,84,6,19,16,163,214,9,3,16,4,0,0,0,2,0,8,0,0,0,1,1,0,1,2,0,0,0,1,1,0,4,0,0,0,1,0,2,0,664,0,34,698,1368
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2314,1,1,30,20,1,0,4,60,61,1,1,7,1,0,0,1,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,7,200,360
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2315,2,2,94,92,10,17,7,155,235,5,1,14,1,0,0,5,1,0,3,0,0,0,0,0,0,0,2,0,0,0,2,1,0,5,0,0,0,0,1,1,0,652,0,33,685,1392
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2316,5,5,137,224,25,50,23,282,575,11,18,19,8,0,0,7,1,0,16,0,1,0,3,0,2,4,8,0,0,1,1,0,0,5,1,0,1,0,0,3,0,1426,0,78,1504,3054
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2317,2,2,65,57,3,7,3,89,96,3,1,4,5,0,1,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,25,369,765
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2318,8,8,310,369,10,55,55,768,878,27,6,58,13,0,1,11,4,3,13,0,0,1,4,2,2,0,8,0,0,0,2,4,1,6,0,1,1,3,6,3,0,2625,1,107,2733,5310
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2319,3,3,69,110,5,19,22,283,314,12,3,8,6,0,0,4,1,1,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,2,0,0,2,0,0,877,0,34,911,1969
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2320,3,3,66,132,15,34,8,342,372,8,7,10,6,0,1,3,0,0,4,0,0,0,3,1,1,1,5,0,0,0,1,0,2,3,1,0,0,0,4,0,0,1030,0,42,1072,2080
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2321,1,1,20,29,3,18,9,77,88,0,2,2,0,0,0,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,256,0,22,278,589
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2322,2,2,60,36,3,15,12,109,91,0,1,3,6,1,1,1,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,348,0,21,369,979
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2323,2,2,56,55,6,30,10,201,233,4,3,5,1,0,1,0,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,615,0,28,643,1473
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2324,2,2,61,42,5,25,12,196,237,5,2,7,3,0,0,3,1,1,16,0,0,1,0,2,1,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,627,0,27,654,1320
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2325,2,2,30,45,4,13,16,117,149,3,3,7,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,1,399,0,21,420,944
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2326,2,2,45,50,3,10,10,115,113,1,1,0,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,356,0,17,373,867
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2327,1,1,15,43,2,5,0,39,18,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,11,141,378
1,14,JALISCO,2,LAGOS DE MORENO,92,TEOCALTICHE,2328,2,2,59,79,1,18,7,260,116,4,3,9,1,0,0,0,0,0,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,566,0,21,587,1093
