CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3042,C,1,0,C01,0,11,17,0,7,4,146,85,5,11,1,0,0,0,3,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,297,0,6,303,517,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3045,C,1,0,C01,0,20,18,4,10,5,173,126,3,10,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,380,0,10,390,651,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3046,C,1,0,C01,0,34,27,3,6,7,247,107,3,17,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,11,478,735,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3048,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3048,C,2,0,C02,0,24,14,4,5,4,202,113,7,11,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,391,0,10,401,683,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3049,C,1,0,C01,0,1,0,0,0,0,158,3,0,0,0,24,17,1,2,0,0,0,0,0,0,0,0,0,80,2,0,0,10,1,2,0,5,0,0,0,0,0,3,0,309,0,5,314,621,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3054,B,1,0,B,0,41,22,0,9,8,162,111,3,22,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,393,0,7,400,722,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3054,C,1,0,C01,0,39,21,5,3,6,188,108,4,14,2,1,0,0,1,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,405,0,11,416,722,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3055,C,1,0,C01,0,26,18,0,0,5,147,64,3,15,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,300,0,9,309,628,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3058,C,1,0,C01,0,32,7,2,9,1,139,66,3,14,5,1,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,287,0,11,298,557,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3059,B,1,0,B,0,22,29,2,4,4,159,93,6,11,1,2,0,0,1,0,1,4,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,345,0,11,356,703,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3059,C,1,0,C01,0,24,19,2,9,6,146,108,1,17,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,1,0,0,348,0,13,361,702,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3060,B,1,0,B,0,12,9,2,9,1,78,65,3,11,2,1,0,0,3,0,2,4,0,0,1,2,0,0,0,2,0,0,0,1,0,1,1,0,0,0,2,0,0,0,212,0,6,218,425,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3061,C,1,0,C01,0,30,11,2,8,9,161,118,3,13,0,1,1,0,2,0,1,3,0,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,370,0,8,378,747,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3062,C,1,0,C01,0,24,10,2,10,3,138,91,2,7,1,2,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,298,0,8,306,689,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3063,B,1,0,B,0,31,22,2,10,5,140,124,2,6,2,1,0,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,359,0,13,372,698,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3064,C,1,0,C01,0,22,18,1,4,3,134,80,3,16,4,1,0,1,3,1,4,2,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,308,0,7,315,621,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3066,C,1,0,C01,0,34,32,3,9,2,234,94,3,12,4,1,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,437,1,8,446,649,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3067,C,3,0,C03,0,25,9,0,1,1,455,17,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,516,0,5,521,640,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3068,C,1,0,C01,0,19,22,2,1,3,407,37,0,6,1,0,0,0,2,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,510,0,3,513,701,Acta casilla,,,
1,14,JALISCO,10,ZAPOPAN,120,ZAPOPAN,3070,B,1,0,B,0,16,20,2,4,3,150,82,1,7,2,1,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,297,0,3,300,556,Acta casilla,,,
1,14,JALISCO,4,ZAPOPAN,120,ZAPOPAN,3073,S,1,0,S01,0,17,7,0,4,5,107,32,4,4,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,191,0,5,196,0,Acta casilla,,,
1,14,JALISCO,4,ZAPOPAN,120,ZAPOPAN,3007,C,8,0,C08,0,13,29,2,13,4,87,89,5,12,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,261,1,4,266,698,Acta casilla,,,
1,14,JALISCO,4,ZAPOPAN,120,ZAPOPAN,3007,C,10,0,C10,0,7,24,4,4,3,102,104,1,6,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,266,0,0,266,698,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3626,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3627,C,1,0,C01,0,16,12,2,4,2,211,95,1,13,2,2,0,0,3,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,372,0,2,374,647,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3627,C,3,0,C03,0,24,11,0,5,0,232,89,4,8,4,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,387,0,5,392,647,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3628,C,1,0,C01,0,19,11,2,11,4,205,89,3,7,6,0,0,0,2,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,369,0,7,376,623,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3628,C,2,0,C02,0,23,14,1,9,6,192,95,5,9,5,2,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,367,1,11,379,623,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3628,C,4,0,C04,0,23,12,0,2,0,222,105,4,8,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,386,0,7,393,622,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3629,C,1,0,C01,0,18,12,0,4,2,162,101,1,12,1,1,0,0,1,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,322,0,7,329,672,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3629,C,2,0,C02,0,23,12,1,11,4,132,106,2,6,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,309,0,9,318,672,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3630,C,5,0,C05,0,23,20,2,4,3,237,102,5,5,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,407,0,8,415,714,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3630,C,6,0,C06,0,27,17,0,5,5,243,96,4,9,3,1,0,0,1,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,418,1,2,421,714,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3631,C,1,0,C01,0,22,10,2,4,0,256,67,3,9,1,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,381,0,5,386,541,Acta casilla,,,
1,14,JALISCO,12,TLAJOMULCO DE ZUÑIGA,120,ZAPOPAN,3634,C,1,0,C01,0,41,15,1,4,3,251,70,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,4,403,637,Acta casilla,,,
1,14,JALISCO,12,TLAJOMULCO DE ZUÑIGA,120,ZAPOPAN,3634,C,2,0,C02,0,24,14,3,4,1,273,83,3,9,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,422,0,5,427,636,Acta casilla,,,
1,14,JALISCO,12,TLAJOMULCO DE ZUÑIGA,120,ZAPOPAN,3634,C,4,0,C04,0,38,20,3,6,0,257,59,0,16,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,412,0,0,412,636,Acta casilla,,,
1,14,JALISCO,12,TLAJOMULCO DE ZUÑIGA,120,ZAPOPAN,3634,C,5,0,C05,0,30,13,3,4,1,275,62,0,8,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,406,0,5,411,636,Acta casilla,,,
1,14,JALISCO,12,TLAJOMULCO DE ZUÑIGA,120,ZAPOPAN,3636,C,1,0,C01,0,46,12,1,3,0,324,62,3,8,3,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,471,0,5,476,669,Acta casilla,,,
1,14,JALISCO,12,TLAJOMULCO DE ZUÑIGA,120,ZAPOPAN,3637,C,2,0,C02,0,31,19,1,3,7,307,61,3,15,3,1,0,0,1,0,2,2,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,4,0,0,0,466,0,3,469,707,Acta casilla,,,
1,14,JALISCO,12,TLAJOMULCO DE ZUÑIGA,120,ZAPOPAN,3638,B,1,0,B,0,33,12,0,6,2,211,65,3,12,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,355,0,6,361,612,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,C,11,0,C11,0,28,13,2,7,2,180,75,4,17,1,2,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,341,0,10,351,731,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,C,13,0,C13,0,28,12,1,8,1,180,73,2,13,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,329,1,6,336,731,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,C,18,0,C18,0,27,17,2,9,4,173,94,3,10,2,0,0,0,2,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,1,3,352,731,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,C,22,0,C22,0,11,12,0,12,3,145,96,0,7,3,2,0,0,1,0,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,305,0,8,313,731,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3229,B,1,0,B,0,18,27,0,9,6,126,99,1,9,4,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,310,0,8,318,683,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3230,C,1,0,C01,0,16,13,2,5,2,132,110,2,9,3,0,0,0,3,0,3,6,0,0,0,0,0,0,1,4,0,0,0,1,0,0,3,0,0,1,1,0,2,0,319,3,11,333,656,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3230,C,2,0,C02,0,17,17,2,2,6,170,79,1,15,4,2,0,0,2,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,328,0,1,329,656,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3230,C,4,0,C04,0,20,15,6,12,3,146,98,3,6,3,0,0,0,2,0,1,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,323,0,13,336,655,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3231,B,1,0,B,0,26,18,5,6,4,225,83,1,12,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,386,1,8,395,714,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3231,C,1,0,C01,0,28,14,2,5,3,249,82,1,15,2,0,1,0,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,412,1,6,419,714,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3231,C,5,0,C05,0,31,20,2,4,1,228,87,2,15,6,1,0,0,1,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,408,0,4,412,713,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3233,C,1,0,C01,0,24,11,0,4,1,417,30,2,1,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,1,1,501,638,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3234,B,1,0,B,0,24,13,2,11,3,149,121,5,18,2,4,0,0,3,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,362,0,3,365,708,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3234,C,1,0,C01,0,24,14,11,0,11,147,88,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,4,0,322,708,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3234,C,3,0,C03,0,32,29,0,8,7,155,103,3,20,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,369,0,17,386,707,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3234,C,4,0,C04,0,20,17,1,6,3,200,95,9,13,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,370,1,11,382,707,Acta casilla,,,
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3234,C,5,0,C05,0,25,20,0,12,6,174,110,5,11,2,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,1,9,385,707,Acta casilla,,,
1,14,JALISCO,12,TLAJOMULCO DE ZUÑIGA,120,ZAPOPAN,3235,C,1,0,C01,0,31,22,3,11,5,198,88,3,7,1,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,377,0,11,388,744,Acta casilla,,,
1,14,JALISCO,12,TLAJOMULCO DE ZUÑIGA,120,ZAPOPAN,3235,C,8,0,C08,0,29,13,3,12,204,79,0,11,0,5,1,0,0,0,0,0,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,371,0,13,384,743,Acta casilla,,,
1,14,JALISCO,12,TLAJOMULCO DE ZUÑIGA,120,ZAPOPAN,3236,B,1,0,B,0,16,20,4,6,5,149,95,4,10,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,4,1,0,326,0,8,334,618,Acta casilla,,,
1,14,JALISCO,12,TLAJOMULCO DE ZUÑIGA,120,ZAPOPAN,3236,C,3,0,C03,0,39,18,1,6,4,150,110,2,6,2,1,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,351,0,296,647,617,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,121,ZAPOTILTIC,3238,B,1,0,B,0,35,6,1,11,9,109,188,7,2,3,0,0,0,3,1,3,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,4,2,0,0,390,0,15,405,749,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,121,ZAPOTILTIC,3240,B,1,0,B,0,56,13,3,5,6,66,118,4,1,2,0,0,0,4,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,290,0,8,298,554,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,121,ZAPOTILTIC,3240,C,1,0,C01,0,56,9,2,10,7,93,116,5,1,5,2,0,0,2,0,0,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,317,1,0,318,554,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,121,ZAPOTILTIC,3241,C,1,0,C01,0,57,11,2,1,4,106,128,4,5,3,1,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,334,0,4,338,526,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,121,ZAPOTILTIC,3243,B,1,0,B,0,49,8,3,11,6,100,140,9,2,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,339,0,8,347,524,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,121,ZAPOTILTIC,3245,C,1,0,C01,0,51,16,0,7,5,100,167,3,4,2,1,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,367,0,6,373,644,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,121,ZAPOTILTIC,3250,C,1,0,C01,0,35,10,2,5,10,62,130,5,2,2,1,0,0,5,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,280,0,4,284,531,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,121,ZAPOTILTIC,3252,B,1,0,B,0,54,9,3,16,8,82,152,13,2,2,0,0,0,2,0,1,4,0,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,357,0,8,365,675,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,121,ZAPOTILTIC,3252,C,2,0,C02,0,56,7,5,4,9,63,167,11,1,0,0,0,1,3,2,0,3,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,340,0,8,348,674,Acta casilla,,,
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,121,ZAPOTILTIC,3256,C,1,0,C01,0,48,3,1,6,7,58,96,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,8,233,411,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,122,ZAPOTITLAN DE VADILLO,3259,B,1,0,B,0,0,92,3,0,0,129,0,0,0,0,12,0,0,0,139,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,26,0,0,0,0,0,5,0,421,0,12,433,626,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,122,ZAPOTITLAN DE VADILLO,3259,C,1,0,C01,0,8,87,5,13,34,114,140,3,3,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,417,0,10,427,626,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,122,ZAPOTITLAN DE VADILLO,3261,E,1,0,E01,0,3,20,0,10,21,15,41,0,1,1,1,2,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,123,0,5,128,188,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,122,ZAPOTITLAN DE VADILLO,3262,E,1,0,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,Acta casilla,,,
1,14,JALISCO,18,AUTLAN DE NAVARRO,122,ZAPOTITLAN DE VADILLO,3263,C,1,0,C01,0,13,72,1,8,43,17,71,1,1,2,1,1,0,1,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,241,0,12,253,399,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,123,ZAPOTLAN DEL REY,3275,C,1,0,C01,0,52,4,2,4,2,135,115,2,6,1,0,0,0,1,0,1,2,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,333,0,14,347,581,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,123,ZAPOTLAN DEL REY,3276,B,1,0,B,0,70,8,4,7,7,135,106,3,14,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,361,0,11,372,644,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,123,ZAPOTLAN DEL REY,3276,C,1,0,C01,0,59,11,7,11,4,117,95,8,7,1,0,0,0,1,0,4,2,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,334,0,14,348,643,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,124,ZAPOTLANEJO,3278,C,1,0,C01,0,13,18,2,16,3,150,76,10,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,296,0,8,304,643,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,124,ZAPOTLANEJO,3278,C,3,0,C03,0,9,15,2,15,4,153,68,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,277,0,11,288,642,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,124,ZAPOTLANEJO,3278,C,4,0,C04,0,11,21,0,16,6,172,65,4,1,4,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,308,0,7,315,642,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,124,ZAPOTLANEJO,3280,C,2,0,C02,0,21,30,0,18,4,186,68,7,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,22,359,705,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,124,ZAPOTLANEJO,3284,B,1,0,B,0,8,10,0,8,5,125,77,9,3,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,251,7,0,258,504,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,124,ZAPOTLANEJO,3284,C,1,0,C01,0,14,21,2,8,2,129,63,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,250,0,9,259,503,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,124,ZAPOTLANEJO,3284,C,2,0,C02,0,19,20,1,11,4,127,60,4,2,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,258,0,9,267,503,Acta casilla,,,
1,14,JALISCO,3,TEPATITLAN DE MORELOS,124,ZAPOTLANEJO,3285,B,1,0,B,0,25,30,2,9,4,184,53,4,0,5,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,11,334,580,Acta casilla,,,
