CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PSI,MORENA,NAP,FXM,PAN_PRI_PRD_PSI,PAN_PRI_PRD,PAN_PRI_PSI,PAN_PRD_PSI,PRI_PRD_PSI,PAN_PRI,PAN_PRD,PAN_PSI,PRI_PRD,PRI_PSI,PRD_PSI,PT_PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA_NAP,PT_PVEM_MORENA_FXM,PT_PVEM_NAP_FXM,PT_MORENA_NAP_FXM,PVEM_MORENA_NAP_FXM,PT_PVEM_MORENA,PT_PVEM_NAP,PT_PVEM_FXM,PT_MORENA_NAP,PT_MORENA_FXM,PT_NAP_FXM,PVEM_MORENA_NAP,PVEM_MORENA_FXM,PVEM_NAP_FXM,MORENA_NAP_FXM,PT_PVEM,PT_MORENA,PT_NAP,PT_FXM,PVEM_MORENA,PVEM_NAP,PVEM_FXM,MORENA_NAP,MORENA_FXM,NAP_FXM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,21,PUEBLA,14,CIUDAD SERDAN,143,SAN SALVADOR EL SECO,1850,3,3,61,15,4,61,249,445,6,496,51,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1437,0,90,1527,2146
4,21,PUEBLA,14,CIUDAD SERDAN,143,SAN SALVADOR EL SECO,1851,4,4,57,23,5,86,238,579,6,393,56,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,1512,1,121,1634,2269
4,21,PUEBLA,14,CIUDAD SERDAN,143,SAN SALVADOR EL SECO,1852,4,4,110,21,3,62,214,519,7,596,52,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1647,1,146,1794,2291
4,21,PUEBLA,14,CIUDAD SERDAN,143,SAN SALVADOR EL SECO,1853,2,2,51,8,4,60,131,370,5,304,16,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,989,2,63,1054,1491
4,21,PUEBLA,14,CIUDAD SERDAN,143,SAN SALVADOR EL SECO,1854,4,4,77,19,2,52,205,470,1,370,25,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1270,1,107,1378,1765
4,21,PUEBLA,14,CIUDAD SERDAN,143,SAN SALVADOR EL SECO,1855,5,5,31,23,13,114,103,332,4,496,798,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,2002,0,162,2164,3145
4,21,PUEBLA,14,CIUDAD SERDAN,143,SAN SALVADOR EL SECO,1856,3,3,30,8,1,56,104,249,5,314,655,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1456,0,128,1584,2189
4,21,PUEBLA,14,CIUDAD SERDAN,143,SAN SALVADOR EL SECO,1857,3,3,20,10,1,50,257,335,3,293,92,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1086,0,92,1178,1671
4,21,PUEBLA,14,CIUDAD SERDAN,151,SOLTEPEC,1891,2,2,12,22,0,69,246,0,57,79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,21,552,807
4,21,PUEBLA,14,CIUDAD SERDAN,151,SOLTEPEC,1892,4,4,61,70,4,183,848,0,118,290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,0,60,1730,2590
4,21,PUEBLA,14,CIUDAD SERDAN,151,SOLTEPEC,1893,2,2,10,17,1,131,449,0,40,125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,0,32,855,1259
4,21,PUEBLA,14,CIUDAD SERDAN,151,SOLTEPEC,1894,3,3,30,15,1,109,476,0,63,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,0,51,1038,1591
4,21,PUEBLA,14,CIUDAD SERDAN,151,SOLTEPEC,1895,3,3,29,50,3,116,499,0,38,186,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,0,39,1032,1650
4,21,PUEBLA,14,CIUDAD SERDAN,151,SOLTEPEC,1896,3,3,14,28,3,105,740,0,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,3,32,1088,1688
4,21,PUEBLA,15,TECAMACHALCO,29,CAÑADA MORELOS,262,3,3,27,190,12,0,97,470,12,463,0,0,1,3,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,63,1345,1962
4,21,PUEBLA,15,TECAMACHALCO,29,CAÑADA MORELOS,263,3,3,24,107,4,0,88,408,6,383,0,0,6,35,0,0,0,10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,1,41,1117,1623
4,21,PUEBLA,15,TECAMACHALCO,29,CAÑADA MORELOS,264,3,3,66,539,15,0,45,62,11,91,0,0,25,14,4,1,0,14,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,0,45,938,1498
4,21,PUEBLA,15,TECAMACHALCO,29,CAÑADA MORELOS,265,4,4,86,441,27,0,144,312,20,430,0,0,16,10,4,0,1,11,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,0,84,1593,2877
4,21,PUEBLA,15,TECAMACHALCO,29,CAÑADA MORELOS,266,2,2,10,136,11,0,26,126,6,157,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,22,500,770
4,21,PUEBLA,15,TECAMACHALCO,29,CAÑADA MORELOS,267,2,2,10,166,3,0,45,312,3,55,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,43,642,1037
4,21,PUEBLA,15,TECAMACHALCO,29,CAÑADA MORELOS,268,3,3,15,276,15,0,82,622,3,68,0,0,8,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,0,45,1139,1695
4,21,PUEBLA,15,TECAMACHALCO,29,CAÑADA MORELOS,269,1,1,3,90,2,0,21,130,2,42,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,14,310,410
4,21,PUEBLA,15,TECAMACHALCO,29,CAÑADA MORELOS,270,6,6,51,487,19,0,763,375,42,328,0,0,19,13,4,0,1,13,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2121,0,123,2244,3349
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,897,3,3,23,5,0,55,32,17,54,308,3,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,1197,0,50,1247,1788
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,898,3,3,20,9,1,43,10,10,52,353,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,1026,0,44,1070,1538
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,899,3,3,51,25,7,254,66,27,280,185,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,1288,0,80,1368,1920
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,900,4,4,62,12,5,215,115,15,619,379,4,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,1659,0,98,1757,2631
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,901,7,7,496,37,14,250,273,30,1245,419,2,21,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,3069,0,268,3337,4708
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,902,4,4,344,40,2,131,77,8,649,230,1,9,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,1705,1,108,1814,2628
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,903,3,3,103,18,5,122,61,14,183,255,2,18,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,1105,0,54,1159,1783
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,904,4,4,52,10,5,469,194,21,58,377,3,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,1796,1,133,1930,2671
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,905,5,5,29,16,9,578,84,18,36,335,2,35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,1699,0,183,1882,2562
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,906,1,1,11,4,1,9,179,4,8,75,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,316,0,3,319,552
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,907,4,4,72,29,9,189,87,22,150,206,2,33,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,0,0,0,1609,0,126,1735,2686
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,908,3,3,19,4,4,692,18,11,29,139,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,1090,0,84,1174,1678
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,909,3,3,17,7,15,704,8,24,39,206,4,179,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,1363,0,224,1587,2233
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,910,4,4,35,10,3,1001,25,18,29,209,1,104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,1555,0,60,1615,2318
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,911,2,2,29,2,15,524,4,7,19,116,2,28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,849,0,173,1022,1441
4,21,PUEBLA,15,TECAMACHALCO,111,PALMAR DE BRAVO,2741,2,2,10,5,0,25,7,19,16,344,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,743,0,33,776,1064
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1610,4,4,20,88,6,23,46,11,234,1442,2,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,0,79,2035,2904
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1611,4,4,12,83,4,26,60,13,173,1130,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542,0,72,1614,2262
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1612,3,3,17,66,2,27,56,11,193,748,3,0,0,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,4,85,1241,1803
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1613,4,4,20,107,5,27,75,12,272,1409,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,0,94,2065,2835
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1614,3,3,17,123,3,20,34,8,643,381,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,1,89,1337,2089
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1615,3,3,10,65,3,30,27,8,507,375,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,1,76,1114,1835
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1616,6,6,41,149,11,45,80,26,1133,656,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161,0,176,2337,3817
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1617,5,5,16,46,6,22,74,18,1950,314,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454,0,219,2673,3472
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1618,3,3,8,11,0,14,31,14,887,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,0,110,1171,1599
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1619,7,7,16,42,7,24,56,13,2647,292,3,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3114,0,318,3432,4867
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1620,3,3,6,6,2,10,20,5,1112,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272,0,70,1342,1764
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1621,3,3,4,7,2,4,22,5,1107,131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,83,1367,1935
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1622,4,4,6,13,3,7,51,17,1595,179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877,0,145,2022,2855
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1623,4,4,13,10,2,13,29,15,1615,168,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,0,150,2019,2715
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1624,2,2,6,4,0,4,9,2,494,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,51,622,889
4,21,PUEBLA,15,TECAMACHALCO,116,QUECHOLAC,1625,2,2,11,21,4,11,43,8,672,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,65,938,1425
4,21,PUEBLA,15,TECAMACHALCO,145,SAN SALVADOR HUIXCOLOTLA,1868,5,5,31,13,5,0,1302,5,127,517,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1,99,2105,3078
4,21,PUEBLA,15,TECAMACHALCO,145,SAN SALVADOR HUIXCOLOTLA,1869,3,3,17,4,1,0,890,9,98,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,0,25,1408,2174
4,21,PUEBLA,15,TECAMACHALCO,145,SAN SALVADOR HUIXCOLOTLA,1870,5,5,58,12,3,0,1131,10,179,598,0,0,0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0,59,2062,3052
4,21,PUEBLA,15,TECAMACHALCO,145,SAN SALVADOR HUIXCOLOTLA,1871,4,4,30,13,6,0,898,4,296,307,0,0,0,0,11,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,0,39,1610,2530
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1906,6,6,540,47,121,26,71,153,89,1072,26,18,0,0,52,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,24,0,3,0,0,0,0,9,0,0,0,0,0,0,0,2324,1,99,2424,4041
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1907,4,4,371,45,87,21,52,164,46,753,9,17,0,0,34,0,0,9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,14,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1653,0,67,1720,2594
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1908,3,3,284,148,80,20,38,39,51,504,22,8,0,0,10,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1261,0,51,1312,1823
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1909,4,4,248,27,59,7,24,58,45,414,14,13,0,0,23,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,962,0,31,993,1403
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1910,4,4,378,62,138,14,61,61,62,704,18,10,0,0,26,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,16,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1590,0,128,1718,2378
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1911,6,6,673,92,207,31,65,87,111,1076,20,28,0,0,81,0,0,20,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2549,3,119,2671,4154
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1912,6,6,637,73,139,66,66,136,122,1109,22,21,0,0,50,0,0,23,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,19,0,2,0,0,0,0,7,0,0,0,0,0,0,0,2526,1,108,2635,4157
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1913,5,5,469,71,125,37,48,123,83,764,6,11,0,0,51,0,0,20,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1845,0,70,1915,2935
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1914,4,4,282,43,78,18,46,158,50,688,6,9,0,0,20,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,21,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1449,0,49,1498,2740
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1915,3,3,322,26,13,10,28,22,63,662,5,8,0,0,28,0,0,12,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,12,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1245,0,47,1292,1902
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1916,4,4,676,44,16,14,28,39,99,716,4,15,0,0,83,0,0,27,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1808,0,64,1872,2608
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1917,3,3,435,41,31,7,35,29,71,534,9,15,0,0,58,0,0,12,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1316,0,30,1346,1999
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1918,4,4,487,50,37,14,48,28,65,748,7,10,0,0,43,0,0,13,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,14,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1600,0,43,1643,2337
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1920,4,4,171,32,49,34,64,124,39,1047,28,9,0,0,14,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1655,0,93,1748,2980
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1921,3,3,137,32,34,24,32,86,18,607,8,13,0,0,8,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1036,0,40,1076,1830
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1922,3,3,108,22,29,14,30,83,10,648,10,10,0,0,11,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1013,0,48,1061,1857
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1923,2,2,81,15,22,13,35,84,6,469,4,10,0,0,10,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,17,0,1,0,0,0,0,2,0,0,0,0,0,0,0,846,0,62,908,1448
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1924,3,3,98,14,28,8,27,51,10,565,10,7,0,0,19,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,854,0,35,889,1534
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1927,4,4,382,60,26,22,30,69,53,498,6,5,0,0,51,0,0,30,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1256,0,106,1362,2513
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,1928,4,4,340,54,18,11,23,125,80,531,8,9,0,0,28,0,0,8,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1268,0,46,1314,1858
4,21,PUEBLA,15,TECAMACHALCO,153,TECAMACHALCO,2703,4,4,489,24,81,18,42,35,37,768,11,12,0,0,28,0,0,9,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,18,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1592,0,63,1655,2331
