CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MA,FXMG,PSG,PES,PAC,MLGRO,PBG,REGENERACION,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1251,B,1,0,B,0,27,46,16,13,7,111,157,2,4,4,7,3,2,9,0,12,1,0,0,2,0,2,1,426,2,22,450,747,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1251,C,1,0,C01,0,21,62,9,23,7,109,148,5,6,10,8,1,3,8,5,6,1,0,0,5,0,1,0,438,0,19,457,746,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1252,B,1,0,B,0,7,32,12,24,6,40,102,1,1,4,0,6,5,3,2,0,1,1,1,9,3,2,0,262,0,19,281,644,ACTA LEVANTADA EN CONSEJO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1252,C,1,0,C01,0,9,33,19,13,12,54,104,0,4,8,4,5,2,1,0,4,0,1,1,8,0,0,0,282,0,13,295,644,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1252,C,2,0,C02,0,8,23,14,16,5,49,101,0,3,2,9,6,7,3,1,2,0,1,0,5,1,0,2,258,1,15,274,644,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1252,C,3,0,C03,0,3,22,16,17,8,28,107,1,0,7,6,6,7,3,0,1,1,0,1,4,2,0,6,246,0,13,259,643,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1253,B,1,0,B,0,15,9,6,3,3,11,24,0,3,1,1,1,0,0,0,6,1,1,0,1,1,0,0,87,1,3,91,256,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,0,A,1,0,VA01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1254,B,1,0,B,0,22,49,9,9,6,67,109,5,4,7,9,5,0,2,0,3,0,0,0,7,0,0,0,313,0,15,328,515,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1254,C,1,0,C01,0,26,43,12,11,3,77,116,2,1,12,6,10,4,0,0,4,1,1,1,7,0,2,0,339,0,10,349,514,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1254,C,2,0,C02,0,23,55,12,15,11,82,103,0,3,2,12,4,0,1,3,8,0,0,0,7,1,0,2,344,1,12,357,514,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1259,B,1,0,B,0,7,25,12,13,6,52,113,0,0,1,1,7,13,4,1,2,0,0,2,3,2,1,0,265,1,10,276,676,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1259,C,1,0,C01,0,2,16,14,14,8,41,99,0,0,4,3,9,14,4,1,2,0,1,1,4,1,0,1,239,0,13,252,675,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1259,C,2,0,C02,0,0,22,9,20,7,45,110,0,0,4,0,10,21,8,0,6,0,0,0,3,5,0,5,275,0,12,287,675,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1259,C,3,0,C03,0,8,19,8,13,9,34,108,0,1,1,3,11,18,7,1,3,0,1,0,11,2,0,1,259,0,15,274,675,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1259,C,4,0,C04,0,7,27,12,10,10,41,104,0,1,4,3,3,13,8,1,1,0,0,0,8,1,0,1,255,2,12,269,675,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1259,C,5,0,C05,0,4,24,14,18,10,35,89,1,0,2,2,10,18,5,2,1,1,1,0,8,1,1,3,250,0,21,271,675,ACTA LEVANTADA EN CONSEJO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1259,C,6,0,C06,0,10,24,10,18,10,27,111,0,2,3,0,4,15,8,5,1,1,0,0,10,1,2,0,262,0,22,284,675,ACTA LEVANTADA EN CONSEJO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1259,C,7,0,C07,0,3,22,12,22,14,39,90,1,0,1,4,13,25,2,2,2,1,0,1,4,3,1,0,262,0,16,278,675,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1260,B,1,0,B,0,11,29,0,9,19,34,144,2,1,2,10,1,0,3,3,8,0,0,0,3,1,0,0,280,1,13,294,566,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1260,C,1,0,C01,0,15,23,18,20,12,46,144,0,0,6,6,4,4,4,2,3,0,0,1,5,0,0,1,314,2,6,322,565,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1260,C,2,0,C02,0,7,35,14,11,10,45,140,1,3,3,5,2,4,5,10,5,1,0,0,6,0,1,2,310,0,10,320,565,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1261,B,1,0,B,0,26,44,11,15,4,71,133,3,4,6,7,1,4,4,0,5,2,0,0,11,0,4,1,356,0,23,379,610,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1261,C,1,0,C01,0,31,50,9,12,7,59,138,5,4,5,17,0,5,1,2,7,0,0,1,9,0,2,2,366,0,21,387,610,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1261,C,2,0,C02,0,26,46,17,12,12,79,133,6,3,8,10,2,2,2,0,8,0,1,1,5,1,1,1,376,2,17,395,610,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1264,B,1,0,B,0,9,35,17,22,7,41,121,1,1,6,5,7,4,2,5,2,0,0,0,9,1,2,2,299,0,16,315,582,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1264,C,1,0,C01,0,4,23,18,16,8,32,113,0,1,7,4,6,10,3,2,1,0,0,2,8,2,0,3,263,1,12,276,582,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1264,C,2,0,C02,0,11,25,13,10,13,42,130,1,3,7,8,6,6,2,3,4,0,0,0,3,0,4,1,292,0,16,308,581,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1264,C,3,0,C03,0,7,28,16,21,7,42,111,1,2,3,6,5,3,2,2,2,1,0,1,7,2,0,1,270,0,14,284,581,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1265,B,1,0,B,0,8,27,16,10,7,46,120,0,3,7,4,9,2,3,1,4,0,0,1,4,2,1,2,277,0,32,309,711,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1265,C,1,0,C01,0,9,34,24,15,11,47,126,0,2,7,10,4,4,3,2,2,1,0,1,8,0,2,2,314,0,35,349,710,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1265,C,2,0,C02,0,7,30,18,18,15,28,147,2,0,4,6,5,3,3,2,2,0,0,0,5,0,0,4,299,2,18,319,710,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1265,C,3,0,C03,0,4,25,18,14,9,49,152,1,2,5,3,2,10,3,5,5,0,0,2,12,0,0,0,321,0,14,335,710,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1265,C,4,0,C04,0,3,25,20,11,12,45,138,0,3,6,9,3,5,9,0,3,0,0,0,9,5,1,4,311,0,24,335,710,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1265,C,5,0,C05,0,5,28,26,16,11,40,142,1,4,3,5,6,1,7,0,5,0,0,1,11,1,0,2,315,0,21,336,710,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1265,C,6,0,C06,0,18,28,18,18,14,48,148,1,2,3,3,7,7,1,1,0,0,0,0,4,2,4,2,329,0,19,348,710,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1266,B,1,0,B,0,15,29,14,19,8,37,146,1,1,7,10,4,5,6,3,2,0,0,0,8,1,0,1,317,2,17,336,664,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1266,C,1,0,C01,0,12,33,18,16,12,37,154,2,0,10,14,4,6,11,4,6,0,0,1,12,1,0,5,358,0,17,375,663,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1266,C,2,0,C02,0,7,26,13,20,11,49,139,0,0,4,3,1,3,3,1,10,0,0,1,5,0,3,2,301,4,17,322,663,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1266,C,3,0,C03,0,11,29,18,23,9,38,140,1,3,3,16,3,6,3,0,5,0,0,0,8,1,1,1,319,1,12,332,663,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1266,C,4,0,C04,0,15,30,20,14,12,43,155,3,5,6,8,5,5,5,0,3,0,0,0,12,0,4,3,348,1,26,375,663,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1273,B,1,0,B,0,15,13,9,17,10,10,159,2,28,1,3,1,0,4,0,0,2,0,0,7,1,2,4,288,0,19,307,613,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1273,C,1,0,C01,0,11,25,14,26,13,24,133,1,27,1,3,2,0,2,0,2,1,0,0,3,2,2,3,295,0,22,317,612,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1274,B,1,0,B,0,2,18,56,10,16,20,93,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,218,0,2,220,449,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1275,B,1,0,B,0,91,1,4,5,3,2,52,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,160,0,9,169,298,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1276,B,1,0,B,0,9,72,18,17,8,12,153,1,0,0,0,5,0,3,1,7,2,0,0,6,2,0,1,317,0,17,334,727,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1276,C,1,0,C01,0,9,82,14,20,4,8,160,1,0,0,1,1,1,1,0,6,0,0,4,14,0,0,3,329,0,23,352,727,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1277,B,1,0,B,0,0,1,16,5,12,5,82,0,0,0,2,0,0,0,1,0,1,0,0,3,0,1,1,130,0,4,134,255,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1282,B,1,0,B,0,419,5,8,13,13,18,112,0,2,0,1,0,0,0,0,5,0,0,1,8,3,4,6,618,0,12,630,509,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1282,C,1,0,C01,0,2,11,7,18,19,11,108,0,5,0,0,0,0,2,0,2,1,0,0,9,5,0,7,207,0,7,214,508,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1283,B,1,0,B,0,2,22,9,13,8,10,112,1,1,2,0,0,0,0,2,2,0,0,0,14,0,2,3,203,0,15,218,454,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1283,C,1,0,C01,0,3,13,11,8,7,8,113,0,2,2,0,1,0,2,1,0,0,0,0,10,4,0,4,189,0,13,202,453,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1284,B,1,0,B,0,0,7,93,1,0,2,11,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,119,0,11,130,180,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1284,E,1,0,E01,0,1,14,79,3,3,1,12,0,0,0,0,0,0,0,0,8,0,3,1,1,1,1,0,128,0,8,136,211,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1292,B,1,0,B,0,6,47,161,14,4,5,15,0,1,0,1,0,0,0,0,4,1,1,3,0,0,1,0,264,0,12,276,541,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1292,E,1,0,E01,0,1,12,123,1,2,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,147,0,6,153,307,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1293,B,1,0,B,0,0,25,11,12,2,2,157,0,0,0,0,0,1,1,1,0,2,0,0,10,4,0,4,232,0,8,240,458,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1294,B,1,0,B,0,5,21,29,12,4,2,128,0,1,0,1,0,1,0,5,0,0,0,0,3,0,1,1,214,0,14,228,440,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1294,C,1,0,C01,0,1,31,6,14,12,8,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,182,0,16,198,439,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1298,B,1,0,B,0,0,54,0,0,0,3,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,3,172,262,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2817,B,1,0,B,0,2,6,6,13,5,35,67,0,2,3,2,1,2,2,2,2,0,0,0,9,0,1,0,160,0,15,175,453,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2818,B,1,0,B,0,15,29,21,16,17,58,161,1,5,9,6,8,1,6,2,2,0,0,0,7,0,0,0,364,1,11,376,690,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2818,C,1,0,C01,0,19,26,10,24,7,52,127,3,1,1,8,4,7,4,4,6,1,0,0,6,1,0,4,315,1,19,335,690,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2818,C,2,0,C02,0,8,28,12,17,15,53,121,2,2,3,9,7,5,7,1,5,0,1,0,8,0,1,1,306,0,19,325,690,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2818,C,3,0,C03,0,13,41,12,16,10,47,124,0,3,4,11,9,3,7,3,8,1,0,0,10,1,1,3,327,2,22,351,690,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2819,B,1,0,B,0,12,42,20,10,2,73,154,2,2,8,9,1,5,3,2,3,0,0,1,6,0,1,1,357,0,13,370,622,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2819,C,1,0,C01,0,15,40,13,14,10,89,133,2,0,4,10,4,5,8,4,3,0,0,0,4,1,1,0,360,1,10,371,622,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2819,C,2,0,C02,0,17,26,15,10,11,72,162,0,2,3,7,1,4,6,0,7,0,0,0,4,1,1,1,350,2,23,375,622,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2820,B,1,0,B,0,8,21,15,13,8,35,109,1,5,4,6,0,6,9,2,2,1,0,0,10,1,2,2,260,0,14,274,644,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2820,C,1,0,C01,0,10,30,13,21,7,38,128,0,1,4,6,2,15,6,0,1,0,0,0,6,1,1,1,291,0,18,309,643,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2820,C,2,0,C02,0,8,23,22,17,9,37,129,0,0,1,8,8,9,9,3,3,0,0,0,5,0,0,1,292,1,25,318,643,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2821,B,1,0,B,0,8,22,21,15,8,47,126,0,0,3,6,1,6,0,0,2,0,0,0,4,1,0,3,273,2,18,293,640,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2821,C,1,0,C01,0,7,20,18,12,9,47,95,5,1,3,5,11,4,3,1,1,1,0,1,3,0,2,5,254,0,21,275,640,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2821,C,2,0,C02,0,9,13,7,13,8,55,121,1,3,7,8,6,4,2,3,2,0,0,0,4,0,1,5,272,0,22,294,640,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2822,B,1,0,B,0,11,22,7,10,8,44,132,0,2,3,6,7,2,0,1,1,0,0,4,2,2,2,5,271,0,17,288,638,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2822,C,1,0,C01,0,5,34,11,13,14,30,114,0,1,1,3,5,4,1,0,3,1,0,0,4,1,1,1,247,0,21,268,637,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2822,C,2,0,C02,0,1,16,11,13,4,33,122,1,3,2,7,6,8,5,2,3,0,0,0,7,1,1,1,247,0,18,265,637,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2823,B,1,0,B,0,15,25,13,19,12,55,123,0,2,7,3,4,2,2,1,2,0,0,0,9,0,3,1,298,0,18,316,689,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2823,C,1,0,C01,0,12,36,12,14,8,61,135,2,1,2,7,6,5,14,0,7,0,0,0,5,4,2,0,333,1,8,342,689,ACTA CASILLA,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2823,C,2,0,C02,0,8,21,14,17,9,55,155,2,1,8,5,5,2,5,1,0,0,0,0,5,1,2,1,317,3,15,335,689,GRUPO DE RECUENTO,,,
4,12,GUERRERO,1,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,2823,C,3,0,C03,0,6,22,9,12,9,51,142,1,1,8,10,6,1,4,1,0,0,0,0,8,1,2,3,297,1,20,318,689,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1207,B,1,0,B,0,7,31,20,26,13,55,111,0,1,1,7,13,2,6,1,4,0,0,1,3,1,0,0,303,1,7,311,696,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1207,C,1,0,C01,0,5,27,16,19,11,56,104,1,4,2,10,9,3,3,0,5,0,0,0,7,1,0,2,285,1,16,302,696,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1207,C,2,0,C02,0,6,38,16,20,15,55,118,0,2,1,3,11,5,3,3,3,0,0,0,6,4,0,4,313,0,15,328,696,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1207,C,3,0,C03,0,6,29,20,19,8,45,116,0,8,2,4,4,3,4,3,4,0,0,1,7,3,3,1,290,0,12,302,695,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1207,C,4,0,C04,0,5,27,23,17,9,61,95,2,3,1,3,5,7,4,1,1,0,0,1,5,1,1,3,275,0,18,293,695,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1218,B,1,0,B,0,6,45,13,6,12,45,114,0,1,0,7,9,2,5,5,3,0,0,0,3,2,3,2,283,1,16,300,629,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1218,C,1,0,C01,0,6,35,16,14,5,49,129,1,1,0,7,7,0,5,6,3,0,0,0,4,0,1,3,292,0,10,302,628,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1218,C,2,0,C02,0,12,32,22,12,7,48,100,3,2,1,5,11,2,5,7,3,0,0,1,3,0,2,2,280,0,19,299,628,ACTA CASILLA,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1218,C,3,0,C03,0,10,34,15,19,8,45,118,0,3,1,4,7,2,5,6,4,0,0,0,8,3,2,1,295,0,16,311,628,ACTA CASILLA,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1228,B,1,0,B,0,14,51,20,21,7,49,119,1,1,5,6,5,7,7,2,3,0,0,0,5,0,2,5,330,0,21,351,693,ACTA CASILLA,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1228,C,1,0,C01,0,5,35,16,21,3,85,137,3,1,1,6,7,5,4,2,3,0,0,0,5,0,0,3,342,0,18,360,693,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1228,C,2,0,C02,0,9,44,15,17,5,60,123,2,0,2,2,5,6,5,2,7,1,0,1,8,0,2,3,319,3,17,339,692,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1229,B,1,0,B,0,14,52,25,19,14,59,111,1,2,2,3,6,1,3,1,5,0,0,0,7,0,0,0,325,0,17,342,628,ACTA CASILLA,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1229,C,1,0,C01,0,7,53,27,25,13,57,129,1,2,1,6,10,8,7,0,2,1,0,1,11,4,1,1,367,3,12,382,627,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1229,C,2,0,C02,0,11,61,15,11,6,51,128,0,0,2,9,8,3,1,2,7,0,0,0,6,2,1,4,328,1,20,349,627,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1240,B,1,0,B,0,24,95,26,10,13,58,173,1,3,3,4,5,6,2,0,6,1,0,1,3,2,2,1,439,0,19,458,705,ACTA CASILLA,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1240,C,1,0,C01,0,20,77,25,16,10,58,170,1,2,0,6,1,2,2,3,6,0,1,2,14,1,0,1,418,0,17,435,705,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1241,B,1,0,B,0,10,78,31,15,5,34,125,2,3,1,14,3,5,5,0,6,0,0,0,7,2,1,1,348,0,14,362,630,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1241,C,1,0,C01,0,16,76,27,18,8,38,137,0,1,2,15,0,4,5,2,4,0,0,0,6,2,2,0,363,2,19,384,629,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1242,B,1,0,B,0,19,59,25,19,8,42,138,1,3,1,8,4,1,6,2,4,1,0,0,7,1,1,2,352,0,14,366,629,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1242,C,1,0,C01,0,15,70,14,12,14,35,144,1,3,3,2,4,6,4,1,4,1,0,1,11,2,1,2,350,0,1,351,629,GRUPO DE RECUENTO,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1242,C,2,0,C02,0,12,57,22,12,9,39,141,0,4,11,9,5,3,3,1,7,1,0,0,10,1,0,0,347,0,13,360,628,ACTA CASILLA,,,
4,12,GUERRERO,2,CHILPANCINGO,29,CHILPANCINGO DE LOS BRAVO,1243,B,1,0,B,0,5,45,17,17,7,44,147,0,2,2,8,12,1,2,3,2,1,0,0,11,4,2,5,337,5,12,354,708,ACTA CASILLA,,,
