CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MA,FXMG,PSG,PES,PAC,MLGRO,PBG,REGENERACION,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2729,1,1,1,19,64,2,1,0,84,0,0,0,1,2,0,0,0,5,0,0,1,3,0,0,0,183,0,3,186,297
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2730,1,1,4,36,274,3,0,1,78,0,0,0,0,2,0,0,0,5,0,0,3,1,1,0,0,408,0,3,411,674
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2731,3,3,4,48,47,8,2,2,729,0,0,0,0,1,1,0,0,3,0,0,0,3,0,2,2,852,0,11,863,1589
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2732,2,2,6,45,76,10,11,5,179,0,0,0,0,11,0,0,0,6,0,1,3,9,3,5,2,372,0,16,388,798
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2733,1,1,1,11,6,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,5,65,150
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2734,1,1,4,7,25,10,3,3,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,6,233,310
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2735,1,1,11,0,258,14,8,6,78,2,0,0,0,38,0,0,0,1,0,0,4,2,0,0,0,422,0,12,434,694
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2736,2,2,4,18,203,4,7,10,52,0,0,0,0,0,0,0,0,1,2,1,2,0,0,1,0,305,0,9,314,442
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2737,1,1,1,32,55,7,1,4,77,0,0,0,0,1,0,1,0,2,0,1,2,4,0,0,1,189,0,11,200,299
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2738,1,1,2,18,17,3,1,0,78,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,1,127,0,5,132,246
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2739,1,1,1,9,15,0,0,0,35,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,65,0,2,67,121
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2740,1,1,7,50,105,4,5,0,44,0,0,0,0,1,0,0,0,5,0,1,1,0,0,0,3,226,0,10,236,363
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2741,2,2,6,195,269,17,5,11,287,0,0,0,0,8,1,2,0,16,0,0,12,2,0,2,2,835,0,34,869,1405
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2744,1,1,3,47,42,3,4,2,69,1,0,0,0,0,1,1,0,2,1,0,3,3,1,0,0,183,0,4,187,307
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2746,1,1,6,47,38,3,3,4,135,0,0,0,0,7,1,1,0,4,0,0,3,3,0,0,0,255,0,8,263,407
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2748,1,1,9,43,71,8,2,4,139,0,0,0,0,7,1,1,0,7,1,0,1,1,0,1,0,296,0,17,313,499
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2749,1,1,1,11,24,0,0,0,49,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,90,0,2,92,152
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2751,1,1,3,17,17,5,4,2,90,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,148,0,2,150,216
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,500,2,2,3,427,4,12,14,12,169,1,1,0,0,1,0,2,1,4,2,0,4,10,0,1,2,670,0,26,696,1255
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,501,3,3,16,519,16,14,11,14,201,1,2,0,0,0,0,1,2,12,4,0,4,8,1,0,5,831,0,43,874,1825
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,502,2,2,11,317,10,7,14,6,121,0,0,0,0,0,0,0,0,4,1,1,1,3,5,0,5,506,0,47,553,1101
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,503,2,2,5,129,7,11,3,12,131,0,1,0,0,0,0,0,1,10,2,0,2,9,0,1,2,326,0,26,352,852
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,504,2,2,7,380,14,14,11,11,193,0,0,0,0,1,2,0,1,6,1,0,2,6,2,0,5,656,0,28,684,1138
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,505,2,2,7,388,10,12,7,10,169,2,0,0,0,0,0,2,0,4,0,1,1,9,1,3,1,627,0,26,653,1180
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,506,3,3,16,467,7,14,9,14,196,3,1,0,0,0,2,0,0,13,3,0,5,17,2,3,4,776,0,44,820,1230
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,507,2,2,6,260,4,4,4,2,142,2,2,0,0,0,1,1,0,2,3,0,3,7,1,0,1,445,0,27,472,858
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,508,1,1,7,157,5,8,2,8,86,1,0,0,0,0,0,3,0,4,1,0,1,1,0,0,1,285,0,14,299,538
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,509,2,2,6,254,8,17,6,11,118,1,0,0,0,0,0,1,0,3,1,0,4,4,0,0,0,434,0,30,464,836
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,510,3,3,11,573,10,22,8,18,275,3,2,0,0,1,0,4,1,3,1,1,1,6,0,1,2,943,0,65,1008,2124
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,511,2,2,8,293,7,14,3,16,201,0,1,0,0,5,0,0,0,1,1,0,3,8,0,2,1,564,0,39,603,1076
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,512,3,3,13,450,13,28,11,10,205,1,5,0,0,0,0,6,1,7,4,1,1,11,3,0,3,773,0,62,835,1640
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,513,1,1,1,354,1,4,1,2,30,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,399,0,9,408,607
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,514,1,1,0,108,0,3,1,4,36,1,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,159,0,5,164,237
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,515,1,1,2,70,0,2,3,8,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,110,0,10,120,130
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,517,1,1,1,133,2,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,26,174,187
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,518,1,1,4,241,4,7,11,9,82,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,363,0,4,367,601
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,519,1,1,4,90,1,2,0,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111,0,0,111,139
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,521,1,1,4,118,3,4,2,3,49,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,189,0,11,200,267
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,522,1,1,0,82,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,89,139
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,523,1,1,2,70,0,3,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,1,89,108
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,524,1,1,1,343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,345,0,1,346,462
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,527,1,1,0,79,0,2,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,4,114,129
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,528,1,1,0,86,2,4,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,104,143
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,529,1,1,0,74,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,0,4,99,165
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,530,1,1,0,63,0,1,0,2,13,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,82,0,2,84,170
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,531,1,1,0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,163,187
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,532,1,1,0,137,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,2,146,202
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,533,1,1,0,103,2,2,1,1,21,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,135,0,1,136,230
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,534,1,1,0,101,0,0,1,11,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124,0,1,125,144
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,535,1,1,4,213,3,3,2,2,28,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,261,0,10,271,416
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,537,1,1,0,85,0,2,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,3,101,166
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,538,2,2,0,536,2,2,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,576,0,4,580,860
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,539,1,1,0,142,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,144,184
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,540,1,1,1,326,4,1,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,343,0,2,345,493
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,541,1,1,0,103,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,108,113
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,542,1,1,0,128,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,135,0,0,135,149
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,546,1,1,0,141,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,2,151,181
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,547,1,1,4,200,2,13,4,2,61,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,288,0,16,304,512
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,549,1,1,0,204,3,0,3,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,221,0,0,221,394
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,550,1,1,0,138,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,144,214
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,551,1,1,0,79,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,88,110
4,12,GUERRERO,18,CD. ALTAMIRANO,7,ARCELIA,552,1,1,0,195,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,1,202,277
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1067,2,2,2,334,14,7,11,6,70,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,446,0,20,466,829
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1068,2,2,0,562,3,4,1,2,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,593,0,4,597,1039
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1069,2,2,4,332,8,5,10,3,39,0,3,0,0,0,0,0,0,1,0,0,0,0,2,1,0,408,0,14,422,799
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1070,2,2,3,588,3,10,9,4,34,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,656,0,15,671,1275
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1071,1,1,1,210,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,4,222,376
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1072,1,1,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,161,377
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1074,1,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,58,118
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1075,1,1,0,75,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,77,117
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1076,1,1,0,84,1,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,96,161
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1077,1,1,0,99,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,111,191
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1079,1,1,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,76,138
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1080,1,1,0,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,102,188
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1081,2,2,1,509,2,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,3,527,1025
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1082,1,1,0,62,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,65,219
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1083,1,1,0,174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,175,313
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1084,2,2,1,468,5,1,2,1,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,489,0,1,490,792
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1086,1,1,0,285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,1,287,577
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1087,1,1,0,374,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,378,707
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1088,1,1,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,121,233
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1089,1,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,97,133
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1090,1,1,0,84,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,86,144
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1091,1,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,140
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1092,1,1,0,237,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,239,392
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1093,1,1,0,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,5,80,154
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1094,1,1,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,1,286,499
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1095,1,1,0,191,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,201,298
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1096,1,1,0,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,92,159
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1097,1,1,0,97,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,101,182
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1098,1,1,0,390,1,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,3,408,636
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1099,1,1,2,123,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,131,245
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1100,1,1,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,253,431
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1101,1,1,0,239,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,1,242,399
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1102,1,1,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,257,372
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1103,1,1,1,240,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,245,408
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1104,2,2,0,736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,0,737,888
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1105,1,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,72,181
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1106,1,1,1,204,3,2,1,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,231,0,1,232,382
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1107,1,1,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,1,135,216
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1108,1,1,2,127,13,3,0,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,166,0,0,166,242
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1109,1,1,1,282,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,295,0,0,295,545
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1110,1,1,0,92,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,100,210
4,12,GUERRERO,18,CD. ALTAMIRANO,27,CUTZAMALA DE PINZON,1111,1,1,0,358,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,5,368,710
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1950,3,3,28,312,30,27,19,16,341,2,4,0,0,0,0,0,8,15,12,0,2,17,2,8,3,846,0,71,917,1905
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1951,4,4,109,472,31,15,19,29,318,3,2,0,0,3,2,3,2,13,0,1,5,13,1,6,7,1054,0,52,1106,2357
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1952,3,3,18,267,23,11,11,23,300,1,0,0,0,2,2,3,2,12,2,0,1,14,4,9,4,709,1,44,754,1696
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1953,2,2,21,237,13,6,10,12,219,3,0,0,0,1,1,6,0,4,2,0,0,9,1,1,1,547,0,36,583,1325
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1954,3,3,40,396,27,24,15,31,360,4,5,0,0,3,2,2,1,15,0,0,1,18,5,2,0,951,0,54,1005,1868
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1955,3,3,23,294,30,19,23,15,283,2,2,0,0,8,1,2,2,14,2,0,1,10,5,1,1,738,0,59,797,1837
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1956,3,3,6,190,19,21,9,12,363,2,0,0,0,10,0,2,0,15,2,0,3,21,5,9,2,691,0,40,731,1904
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1957,3,3,16,236,17,7,25,17,213,5,2,0,0,5,2,0,2,12,0,0,0,12,3,0,0,574,1,46,621,1290
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1958,3,3,22,254,22,24,22,34,363,4,4,0,0,6,0,3,4,4,1,0,1,14,9,4,4,799,1,45,845,1199
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1959,2,2,14,248,25,18,13,18,285,2,3,0,0,6,1,0,2,9,2,0,1,17,4,1,5,674,1,35,710,1392
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1960,4,4,16,364,27,30,29,33,429,1,4,0,0,3,2,2,0,6,10,0,1,18,7,5,9,996,4,78,1078,2370
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1961,3,3,15,231,20,17,23,101,165,1,3,0,0,0,0,2,1,9,1,1,0,9,5,5,4,613,1,49,663,1687
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1963,1,1,2,110,4,2,1,0,18,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,140,0,6,146,298
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1964,1,1,5,105,18,5,5,3,94,0,1,0,0,0,1,0,0,4,0,0,1,5,0,2,3,252,0,14,266,570
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1965,1,1,3,114,5,8,7,1,45,0,0,0,0,0,0,0,0,2,3,0,0,3,0,1,0,192,0,18,210,411
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1966,1,1,0,182,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,190,0,4,194,315
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1967,1,1,0,154,7,5,5,1,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,196,0,6,202,351
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1968,3,3,10,252,40,22,15,13,310,1,0,0,0,7,0,1,2,14,3,0,2,17,4,4,8,725,0,51,776,1978
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1969,2,2,5,157,16,11,16,13,164,1,0,0,0,0,0,1,0,3,1,0,0,10,4,1,1,404,0,35,439,932
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1970,1,1,1,284,4,0,0,1,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,335,0,4,339,553
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,6,7
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1971,4,4,37,648,29,21,20,54,410,2,1,0,0,0,0,0,5,7,2,2,4,11,7,6,5,1271,0,79,1350,2375
4,12,GUERRERO,18,CD. ALTAMIRANO,51,PUNGARABATO,1972,2,2,21,322,13,17,9,7,178,0,1,0,0,0,0,0,0,2,0,0,0,15,3,1,1,590,0,34,624,1109
4,12,GUERRERO,18,CD. ALTAMIRANO,65,TLALCHAPA,2533,1,1,25,140,10,10,2,8,148,0,0,0,0,6,0,1,0,2,0,1,1,2,0,0,1,357,0,19,376,686
4,12,GUERRERO,18,CD. ALTAMIRANO,65,TLALCHAPA,2534,2,2,7,503,6,14,5,9,157,0,1,0,0,3,1,0,1,1,0,0,2,5,0,1,2,718,0,25,743,1129
4,12,GUERRERO,18,CD. ALTAMIRANO,65,TLALCHAPA,2535,2,2,26,422,16,13,8,5,152,2,0,0,0,2,0,1,0,1,1,1,0,1,1,0,3,655,0,40,695,1255
4,12,GUERRERO,18,CD. ALTAMIRANO,65,TLALCHAPA,2536,1,1,3,268,53,7,1,2,35,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,372,0,15,387,450
4,12,GUERRERO,18,CD. ALTAMIRANO,65,TLALCHAPA,2537,1,1,6,118,31,3,7,16,151,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,339,0,10,349,650
4,12,GUERRERO,18,CD. ALTAMIRANO,65,TLALCHAPA,2541,1,1,5,182,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,6,211,315
4,12,GUERRERO,18,CD. ALTAMIRANO,65,TLALCHAPA,2542,2,2,1,357,7,20,3,5,168,5,0,0,0,0,2,3,0,1,1,0,0,6,1,0,5,585,0,36,621,1174
4,12,GUERRERO,18,CD. ALTAMIRANO,65,TLALCHAPA,2543,1,1,0,54,0,7,7,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95,0,7,102,119
4,12,GUERRERO,18,CD. ALTAMIRANO,65,TLALCHAPA,2544,1,1,0,68,4,1,7,3,46,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,132,0,6,138,228
