CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,CAND_IND2,CAND_IND3,PVEM_MORENA,PAN_PRI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,982,6,6,24,40,38,43,1177,56,997,,,,,,2375,0,134,2509,4122
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,984,4,4,18,27,23,44,438,54,693,,,,,,1297,3,73,1373,2502
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,985,7,7,105,123,47,92,1000,157,1205,,,,,,2729,0,173,2902,5020
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,987,4,4,27,47,18,32,553,58,461,,,,,,1196,6,78,1280,2459
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,988,2,2,18,19,12,23,338,43,344,,,,,,797,2,43,842,1424
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,989,3,3,7,25,10,15,222,24,239,,,,,,542,0,39,581,1521
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,990,4,4,66,56,30,39,687,52,556,,,,,,1486,2,100,1588,2652
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1134,2,2,27,24,11,7,182,25,140,,,,,,416,0,26,442,1375
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1135,2,2,44,43,18,30,413,33,276,,,,,,857,2,33,892,1426
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1136,2,2,19,18,5,23,228,35,384,,,,,,712,2,46,760,1355
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1137,3,3,7,17,5,26,248,33,419,,,,,,755,2,44,801,1518
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1138,2,2,13,16,8,20,261,28,332,,,,,,678,0,36,714,1217
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1139,3,3,10,16,8,20,250,27,399,,,,,,730,0,36,766,2250
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1140,3,3,35,44,25,32,431,75,616,,,,,,1258,7,52,1317,2218
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1141,3,3,12,18,5,31,322,40,573,,,,,,1001,2,40,1043,2057
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1142,4,4,46,27,21,44,478,67,676,,,,,,1359,0,63,1422,2460
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1143,4,4,18,36,14,29,488,52,683,,,,,,1320,2,71,1393,2382
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1144,5,5,17,15,14,36,335,45,575,,,,,,1037,0,74,1111,3569
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1150,4,4,8,31,29,16,935,5,380,,,,,,1404,0,75,1479,2607
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1151,2,2,2,22,21,17,478,5,236,,,,,,781,1,41,823,1286
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1187,1,1,112,39,19,11,31,33,99,,,,,,344,0,6,350,480
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1188,4,4,19,31,88,43,630,44,520,,,,,,1375,0,122,1497,2791
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1189,5,5,8,19,34,30,855,24,414,,,,,,1384,0,87,1471,3015
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1190,4,4,16,23,12,51,725,40,500,,,,,,1367,0,92,1459,2894
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1191,2,2,8,6,5,11,163,11,133,,,,,,337,0,3,340,1381
3,27,TABASCO,18,NACAJUCA,13,NACAJUCA,1192,2,2,31,30,14,39,343,35,295,,,,,,787,0,39,826,1362
3,27,TABASCO,19,PARAISO,14,PARAISO,0,0,1,0,0,0,0,0,3,2,,,,,,5,0,0,5,5
3,27,TABASCO,19,PARAISO,5,COMALCALCO,538,4,4,3,16,667,13,17,0,633,,,,5,,1354,0,127,1481,2295
3,27,TABASCO,19,PARAISO,5,COMALCALCO,539,2,2,5,7,294,3,8,0,374,,,,2,,693,1,24,718,991
3,27,TABASCO,19,PARAISO,5,COMALCALCO,540,2,2,3,6,306,10,5,0,251,,,,7,,588,0,13,601,881
3,27,TABASCO,19,PARAISO,5,COMALCALCO,541,2,2,3,3,386,8,11,0,295,,,,2,,708,0,35,743,1054
3,27,TABASCO,19,PARAISO,5,COMALCALCO,542,3,3,4,18,445,13,10,0,455,,,,3,,948,0,68,1016,1522
3,27,TABASCO,19,PARAISO,5,COMALCALCO,543,2,2,3,7,241,12,12,0,472,,,,7,,754,1,57,812,1353
3,27,TABASCO,19,PARAISO,5,COMALCALCO,544,2,2,0,6,231,8,11,0,397,,,,0,,653,0,43,696,921
3,27,TABASCO,19,PARAISO,5,COMALCALCO,545,3,3,4,9,442,17,10,0,534,,,,0,,1016,0,66,1082,1702
3,27,TABASCO,19,PARAISO,5,COMALCALCO,546,2,2,2,5,364,11,13,0,374,,,,21,,790,0,50,840,1197
3,27,TABASCO,19,PARAISO,5,COMALCALCO,547,2,2,4,10,301,10,14,0,287,,,,4,,630,0,31,661,1004
3,27,TABASCO,19,PARAISO,14,PARAISO,991,3,3,0,9,112,14,9,513,662,,,,,,1319,0,57,1376,2165
3,27,TABASCO,19,PARAISO,14,PARAISO,992,2,2,0,2,29,4,7,112,103,,,,,,257,1,10,268,762
3,27,TABASCO,19,PARAISO,14,PARAISO,993,2,2,0,8,62,8,4,327,234,,,,,,643,3,19,665,964
3,27,TABASCO,19,PARAISO,14,PARAISO,994,2,2,0,7,70,6,14,446,361,,,,,,904,6,23,933,1436
3,27,TABASCO,19,PARAISO,14,PARAISO,995,2,2,0,4,60,8,12,362,327,,,,,,773,15,33,821,1335
3,27,TABASCO,19,PARAISO,14,PARAISO,996,3,3,0,6,121,10,9,483,403,,,,,,1032,1,34,1067,1728
3,27,TABASCO,19,PARAISO,14,PARAISO,997,2,2,0,4,75,12,9,346,272,,,,,,718,6,24,748,1127
3,27,TABASCO,19,PARAISO,14,PARAISO,998,5,5,0,6,87,15,27,571,688,,,,,,1394,11,41,1446,2295
3,27,TABASCO,19,PARAISO,14,PARAISO,999,2,2,0,13,84,4,6,301,275,,,,,,683,2,36,721,1064
3,27,TABASCO,19,PARAISO,14,PARAISO,1000,2,2,0,12,70,3,3,286,219,,,,,,593,3,27,623,894
3,27,TABASCO,19,PARAISO,14,PARAISO,1001,2,2,0,5,69,15,9,382,290,,,,,,770,1,23,794,1120
3,27,TABASCO,19,PARAISO,14,PARAISO,1002,3,3,0,1,12,1,1,35,28,,,,,,78,0,12,90,661
3,27,TABASCO,19,PARAISO,14,PARAISO,1003,3,3,0,2,79,5,3,382,384,,,,,,855,2,33,890,1325
3,27,TABASCO,19,PARAISO,14,PARAISO,1004,3,3,0,8,76,6,10,541,426,,,,,,1067,6,46,1119,1706
3,27,TABASCO,19,PARAISO,14,PARAISO,1005,3,3,0,9,142,8,18,572,501,,,,,,1250,9,43,1302,1974
3,27,TABASCO,19,PARAISO,14,PARAISO,1006,2,2,0,5,51,6,15,272,315,,,,,,664,0,39,703,971
3,27,TABASCO,19,PARAISO,14,PARAISO,1007,3,3,0,2,104,10,11,379,562,,,,,,1068,5,59,1132,1717
3,27,TABASCO,19,PARAISO,14,PARAISO,1008,2,2,0,1,56,21,3,475,309,,,,,,865,0,62,927,1434
3,27,TABASCO,19,PARAISO,14,PARAISO,1009,2,2,0,6,44,15,12,317,321,,,,,,715,4,45,764,1229
3,27,TABASCO,19,PARAISO,14,PARAISO,1010,2,2,0,1,67,2,7,344,330,,,,,,751,0,47,798,1107
3,27,TABASCO,19,PARAISO,14,PARAISO,1011,3,3,0,6,76,18,18,449,525,,,,,,1092,1,44,1137,1667
3,27,TABASCO,19,PARAISO,14,PARAISO,1012,5,5,0,11,95,15,23,498,834,,,,,,1476,5,96,1577,2370
3,27,TABASCO,19,PARAISO,14,PARAISO,1013,3,3,0,5,59,28,20,455,523,,,,,,1090,0,75,1165,1790
3,27,TABASCO,19,PARAISO,14,PARAISO,1014,4,4,0,6,147,19,15,721,438,,,,,,1346,2,81,1429,2430
3,27,TABASCO,19,PARAISO,14,PARAISO,1015,1,1,0,3,85,4,3,233,187,,,,,,515,0,13,528,715
3,27,TABASCO,19,PARAISO,14,PARAISO,1016,3,3,0,2,78,7,7,362,213,,,,,,669,0,44,713,1612
3,27,TABASCO,19,PARAISO,14,PARAISO,1017,2,2,0,1,32,4,6,163,691,,,,,,897,3,26,926,1295
3,27,TABASCO,19,PARAISO,14,PARAISO,1018,3,3,0,3,27,10,6,181,577,,,,,,804,0,35,839,1136
3,27,TABASCO,19,PARAISO,14,PARAISO,1019,3,3,0,3,125,11,6,520,497,,,,,,1162,3,62,1227,1759
3,27,TABASCO,19,PARAISO,14,PARAISO,1020,4,4,0,8,126,13,21,436,658,,,,,,1262,0,50,1312,2806
3,27,TABASCO,19,PARAISO,14,PARAISO,1021,4,4,0,3,142,26,14,590,720,,,,,,1495,3,51,1549,2358
3,27,TABASCO,19,PARAISO,14,PARAISO,1022,6,6,0,19,251,42,33,1182,1143,,,,,,2670,22,91,2783,4270
3,27,TABASCO,19,PARAISO,14,PARAISO,1023,4,4,0,4,116,24,24,804,522,,,,,,1494,1,65,1560,2370
3,27,TABASCO,19,PARAISO,14,PARAISO,1024,3,3,0,3,101,12,25,553,454,,,,,,1148,0,57,1205,1786
3,27,TABASCO,19,PARAISO,14,PARAISO,1025,4,4,0,12,213,23,27,914,590,,,,,,1779,4,73,1856,2793
3,27,TABASCO,19,PARAISO,14,PARAISO,1026,2,2,0,5,116,11,17,453,335,,,,,,937,0,47,984,1473
3,27,TABASCO,19,PARAISO,14,PARAISO,1027,4,4,0,6,271,28,50,718,529,,,,,,1602,2,56,1660,2370
3,27,TABASCO,19,PARAISO,14,PARAISO,1028,3,3,0,1,104,4,16,417,312,,,,,,854,1,43,898,1987
3,27,TABASCO,19,PARAISO,14,PARAISO,1029,3,3,0,25,117,20,22,720,455,,,,,,1359,0,79,1438,2158
3,27,TABASCO,19,PARAISO,14,PARAISO,1030,2,2,0,8,73,10,16,395,400,,,,,,902,0,27,929,1353
3,27,TABASCO,19,PARAISO,14,PARAISO,1031,2,2,0,4,92,10,6,199,607,,,,,,918,1,51,970,923
3,27,TABASCO,19,PARAISO,14,PARAISO,1032,4,4,0,6,171,13,21,538,492,,,,,,1241,1,69,1311,1858
3,27,TABASCO,19,PARAISO,14,PARAISO,1033,3,3,0,3,98,11,15,567,333,,,,,,1027,0,56,1083,1610
3,27,TABASCO,19,PARAISO,14,PARAISO,1034,3,3,0,6,143,9,11,408,431,,,,,,1008,0,63,1071,1480
3,27,TABASCO,19,PARAISO,14,PARAISO,1035,3,3,0,2,141,18,15,493,340,,,,,,1009,0,62,1071,1450
3,27,TABASCO,20,TEAPA,15,TACOTALPA,0,0,1,0,0,0,0,0,0,0,,,,,,0,0,0,0,1
3,27,TABASCO,20,TEAPA,16,TEAPA,0,0,1,0,0,0,0,0,0,1,,,,,,1,0,1,2,1
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1036,3,3,6,16,46,28,27,795,358,,,,,,1276,0,72,1348,2078
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1037,2,2,3,9,15,13,27,372,216,,,,,,655,0,30,685,936
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1038,3,3,7,24,30,30,51,700,468,,,,,,1310,6,85,1401,2172
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1039,3,3,1,9,15,34,57,473,310,,,,,,899,1,32,932,1152
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1040,3,3,9,13,32,42,27,548,293,,,,,,964,2,50,1016,1537
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1041,2,2,0,9,4,94,6,214,193,,,,,,520,0,33,553,794
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1042,2,2,1,5,34,67,21,130,343,,,,,,601,0,30,631,1294
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1043,1,1,0,2,0,3,3,52,40,,,,,,100,2,7,109,192
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1044,3,3,4,12,3,76,13,397,334,,,,,,839,0,59,898,1575
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1045,1,1,0,0,4,18,8,100,209,,,,,,339,0,27,366,643
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1046,2,2,2,14,12,81,9,346,278,,,,,,742,0,43,785,1299
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1047,1,1,0,1,4,9,17,103,123,,,,,,257,0,11,268,388
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1048,1,1,0,1,1,10,1,96,54,,,,,,163,0,20,183,371
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1049,4,4,0,31,19,116,29,460,410,,,,,,1065,0,66,1131,1803
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1050,3,3,6,24,11,233,100,314,363,,,,,,1051,0,73,1124,1763
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1051,5,5,12,25,22,228,70,327,665,,,,,,1349,0,87,1436,2175
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1052,3,3,7,16,11,87,97,322,491,,,,,,1031,0,72,1103,1766
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1053,3,3,8,22,25,62,87,402,496,,,,,,1102,0,79,1181,1925
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1054,3,3,0,6,1,55,13,406,262,,,,,,743,0,56,799,1180
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1055,3,3,11,31,38,117,42,311,383,,,,,,933,0,81,1014,1713
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1056,4,4,5,9,17,92,30,275,531,,,,,,959,2,73,1034,1760
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1057,2,2,1,6,5,11,5,277,165,,,,,,470,0,55,525,789
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1058,2,2,6,20,10,91,24,166,250,,,,,,567,0,49,616,1107
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1059,2,2,1,5,13,7,3,245,298,,,,,,572,0,40,612,888
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1060,3,3,6,15,5,72,31,665,298,,,,,,1092,2,49,1143,1605
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1061,4,4,3,5,10,68,62,575,466,,,,,,1189,0,56,1245,1768
3,27,TABASCO,20,TEAPA,15,TACOTALPA,1062,2,2,3,6,3,76,14,189,278,,,,,,569,0,31,600,815
3,27,TABASCO,20,TEAPA,16,TEAPA,1063,4,4,0,37,11,37,299,349,517,,,,,,1250,1,100,1351,2448
3,27,TABASCO,20,TEAPA,16,TEAPA,1064,3,3,0,22,11,30,264,267,515,,,,,,1109,1,61,1171,2126
3,27,TABASCO,20,TEAPA,16,TEAPA,1065,2,2,0,11,8,17,173,158,330,,,,,,697,0,50,747,1384
3,27,TABASCO,20,TEAPA,16,TEAPA,1066,3,3,0,17,6,30,125,168,485,,,,,,831,0,56,887,1569
3,27,TABASCO,20,TEAPA,16,TEAPA,1067,4,4,0,23,6,24,264,279,664,,,,,,1260,0,83,1343,2835
3,27,TABASCO,20,TEAPA,16,TEAPA,1069,2,2,0,22,10,8,111,156,433,,,,,,740,0,33,773,1229
3,27,TABASCO,20,TEAPA,16,TEAPA,1070,2,2,0,29,3,20,163,219,414,,,,,,848,0,45,893,1419
3,27,TABASCO,20,TEAPA,16,TEAPA,1071,2,2,0,32,9,11,143,146,360,,,,,,701,0,28,729,1143
3,27,TABASCO,20,TEAPA,16,TEAPA,1072,3,3,0,43,8,34,214,251,397,,,,,,947,1,61,1009,1623
3,27,TABASCO,20,TEAPA,16,TEAPA,1073,3,3,0,24,25,21,176,238,444,,,,,,928,0,55,983,1525
3,27,TABASCO,20,TEAPA,16,TEAPA,1074,2,2,0,25,11,17,155,151,338,,,,,,697,2,41,740,1162
3,27,TABASCO,20,TEAPA,16,TEAPA,1075,1,1,0,9,3,10,66,59,158,,,,,,305,0,28,333,579
3,27,TABASCO,20,TEAPA,16,TEAPA,1076,2,2,0,3,5,15,132,169,249,,,,,,573,0,25,598,957
3,27,TABASCO,20,TEAPA,16,TEAPA,1077,3,3,0,12,6,17,200,75,463,,,,,,773,0,59,832,1252
3,27,TABASCO,20,TEAPA,16,TEAPA,1078,2,2,0,14,4,9,181,152,362,,,,,,722,0,38,760,1292
3,27,TABASCO,20,TEAPA,16,TEAPA,1079,2,2,0,15,8,15,196,119,277,,,,,,630,0,44,674,1283
3,27,TABASCO,20,TEAPA,16,TEAPA,1080,2,2,0,12,21,11,223,112,237,,,,,,616,0,56,672,1248
3,27,TABASCO,20,TEAPA,16,TEAPA,1081,3,3,0,7,14,16,299,163,323,,,,,,822,0,63,885,1659
3,27,TABASCO,20,TEAPA,16,TEAPA,1082,6,6,0,19,12,23,741,345,1141,,,,,,2281,0,192,2473,3963
3,27,TABASCO,20,TEAPA,16,TEAPA,1083,4,4,0,17,7,22,134,173,326,,,,,,679,0,64,743,2463
3,27,TABASCO,20,TEAPA,16,TEAPA,1084,2,2,0,3,8,7,120,120,205,,,,,,463,0,35,498,885
3,27,TABASCO,20,TEAPA,16,TEAPA,1085,1,1,0,6,2,7,69,37,68,,,,,,189,0,17,206,323
3,27,TABASCO,20,TEAPA,16,TEAPA,1086,2,2,0,10,5,6,109,78,218,,,,,,426,0,34,460,858
3,27,TABASCO,20,TEAPA,16,TEAPA,1087,1,1,0,1,3,1,106,56,97,,,,,,264,0,34,298,524
3,27,TABASCO,20,TEAPA,16,TEAPA,1088,4,4,0,13,10,24,393,163,910,,,,,,1513,0,108,1621,2871
3,27,TABASCO,20,TEAPA,16,TEAPA,1180,4,4,0,34,14,35,170,242,581,,,,,,1076,0,33,1109,1954
3,27,TABASCO,20,TEAPA,16,TEAPA,1181,3,3,0,27,13,24,162,229,478,,,,,,933,0,45,978,1842
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,0,0,1,0,0,1,1,0,0,2,,,,0,,4,0,0,4,5
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,0,0,1,0,0,0,0,1,0,4,,,,,,5,0,0,5,5
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,1,4,4,13,0,635,47,78,34,477,,,,125,,1409,170,76,1655,2997
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,2,3,3,22,0,501,27,59,30,487,,,,22,,1148,81,52,1281,2140
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,3,2,2,10,0,282,23,26,23,250,,,,12,,626,69,29,724,1133
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,4,2,2,9,0,311,19,21,15,237,,,,7,,619,59,27,705,1121
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,5,3,3,4,0,461,18,52,15,353,,,,13,,916,126,68,1110,1760
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,6,2,2,9,0,223,26,24,11,218,,,,24,,535,76,31,642,745
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,7,2,2,5,0,328,18,27,12,296,,,,9,,695,114,39,848,1240
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,8,2,2,5,0,90,36,40,153,387,,,,16,,727,13,67,807,1329
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,9,2,2,2,0,119,49,35,39,485,,,,23,,752,66,69,887,1437
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,10,1,1,1,0,16,9,4,9,75,,,,1,,115,46,11,172,242
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,11,1,1,7,0,22,30,5,14,271,,,,4,,353,9,20,382,570
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,12,1,1,1,0,34,10,155,12,184,,,,1,,397,8,20,425,653
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,13,2,2,9,0,134,41,20,23,337,,,,5,,569,29,59,657,1130
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,14,2,2,3,0,86,32,16,16,252,,,,8,,413,32,37,482,755
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,15,2,2,3,0,89,21,15,127,134,,,,4,,393,72,33,498,764
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,16,2,2,2,0,123,32,13,12,226,,,,4,,412,12,40,464,775
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,17,2,2,11,0,110,38,23,23,306,,,,7,,518,23,34,575,886
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,18,2,2,11,0,76,37,51,48,402,,,,16,,641,34,76,751,1155
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,19,1,1,4,0,34,5,9,0,86,,,,4,,142,8,25,175,304
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,20,1,1,3,0,105,34,14,36,227,,,,21,,440,23,23,486,706
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,21,1,1,3,0,58,10,11,9,88,,,,4,,183,15,14,212,318
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,22,2,2,12,0,118,23,71,17,179,,,,4,,424,95,37,556,852
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,23,2,2,2,0,46,25,127,42,412,,,,8,,662,1,55,718,964
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,24,3,3,13,0,143,39,108,71,697,,,,7,,1078,113,109,1300,1998
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,25,2,2,10,0,139,33,75,17,237,,,,4,,515,29,35,579,892
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,27,1,1,6,0,39,7,4,17,145,,,,0,,218,44,19,281,467
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,28,2,2,2,0,100,19,14,20,242,,,,14,,411,62,41,514,865
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,29,1,1,1,0,5,7,54,63,292,,,,1,,423,19,27,469,687
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,30,3,3,9,0,201,31,24,49,307,,,,13,,634,57,71,762,1204
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,31,1,1,0,0,22,10,1,11,71,,,,3,,118,5,11,134,204
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,32,1,1,4,0,77,3,26,6,54,,,,3,,173,12,31,216,314
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,33,1,1,1,0,44,9,37,8,144,,,,2,,245,0,12,257,358
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,34,1,1,0,0,50,7,5,3,142,,,,0,,207,12,7,226,397
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,35,2,2,4,0,131,28,42,60,421,,,,5,,691,59,66,816,1131
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,36,1,1,4,0,87,35,10,113,227,,,,0,,476,21,22,519,718
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,37,2,2,12,0,136,28,14,65,559,,,,10,,824,65,52,941,1320
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,38,2,2,1,0,103,16,23,132,352,,,,6,,633,22,32,687,896
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,39,2,2,7,0,27,42,38,32,231,,,,26,,403,75,55,533,847
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,40,2,2,10,0,82,25,15,49,398,,,,7,,586,8,31,625,892
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,41,2,2,9,0,22,23,50,116,395,,,,12,,627,64,50,741,1066
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,42,4,4,25,0,223,48,76,184,848,,,,11,,1415,51,117,1583,2008
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,43,2,2,10,0,116,52,21,50,312,,,,10,,571,16,44,631,1062
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,44,3,3,9,0,168,27,115,60,335,,,,6,,720,42,47,809,1193
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,45,2,2,3,0,37,11,44,118,347,,,,8,,568,87,68,723,1176
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1089,2,2,17,4,9,5,238,34,166,,,,,,473,0,15,488,724
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1090,4,4,85,18,6,7,583,34,504,,,,,,1237,0,62,1299,2448
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1091,2,2,35,6,2,3,204,20,209,,,,,,479,0,13,492,875
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1092,2,2,20,24,2,2,159,44,144,,,,,,395,0,6,401,622
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1093,1,1,23,8,5,7,193,17,155,,,,,,408,0,17,425,685
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1094,2,2,24,14,1,1,319,18,184,,,,,,561,1,14,576,933
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1095,2,2,28,12,1,1,291,38,162,,,,,,533,0,13,546,773
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1096,2,2,38,18,3,4,353,24,246,,,,,,686,0,32,718,1175
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1097,2,2,27,9,1,5,281,27,202,,,,,,552,0,17,569,899
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1098,2,2,46,8,3,6,250,12,263,,,,,,588,1,34,623,1115
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1099,4,4,48,20,2,9,509,60,342,,,,,,990,0,36,1026,1601
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1100,5,5,126,13,8,18,777,38,546,,,,,,1526,0,103,1629,3145
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1101,3,3,71,16,3,13,442,21,256,,,,,,822,0,30,852,1581
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1102,2,2,40,12,0,3,280,25,283,,,,,,643,0,24,667,1145
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1103,2,2,36,33,0,4,187,30,233,,,,,,523,1,22,546,927
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1104,4,4,173,21,6,17,582,39,571,,,,,,1409,0,84,1493,2936
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1105,3,3,107,13,4,8,369,14,472,,,,,,987,0,58,1045,1958
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1106,3,3,81,7,3,3,346,23,348,,,,,,811,0,26,837,1656
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1107,2,2,28,6,2,2,318,42,269,,,,,,667,0,26,693,1180
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1108,2,2,6,17,3,4,271,9,335,,,,,,645,0,35,680,972
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1109,2,2,9,2,0,2,240,12,258,,,,,,523,0,16,539,732
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1110,1,1,16,0,0,1,79,2,109,,,,,,207,0,11,218,290
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1111,1,1,3,1,0,5,228,8,167,,,,,,412,0,20,432,717
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1112,1,1,5,4,0,4,104,3,92,,,,,,212,0,8,220,332
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1113,2,2,38,6,2,8,426,4,306,,,,,,790,0,28,818,1103
