CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,11,TRINIDAD GARCIA DE LA CADENA,352,1,1,30,41,0,42,35,5,52,1,0,23,2,0,5,0,0,0,0,0,0,0,8,0,244,0,7,251,440
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,11,TRINIDAD GARCIA DE LA CADENA,353,1,1,41,31,3,38,41,8,63,2,4,54,1,0,0,1,1,0,0,0,0,0,3,0,291,0,19,310,479
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,11,TRINIDAD GARCIA DE LA CADENA,356,1,1,26,51,0,33,31,2,63,3,1,20,0,0,3,5,0,0,0,0,0,0,4,0,242,0,14,256,489
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,742,4,5,317,101,13,158,24,97,299,11,6,78,3,4,13,6,1,0,0,0,0,0,7,0,1138,0,54,1192,1605
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,743,2,2,133,40,8,80,8,24,109,3,3,26,0,0,6,0,0,0,0,0,0,0,0,0,440,0,21,461,847
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,744,2,2,56,15,1,33,8,9,65,2,2,25,0,0,3,2,0,0,0,0,0,0,2,0,223,0,17,240,884
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,745,1,1,125,51,3,58,4,9,96,2,2,18,2,0,5,1,0,0,0,0,0,0,3,0,379,0,13,392,747
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,746,1,1,78,40,1,33,7,24,79,0,0,12,0,0,10,2,0,0,0,0,0,0,7,0,293,0,8,301,530
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,747,1,1,94,29,3,64,12,23,117,1,0,38,1,0,1,0,1,0,0,0,0,0,0,0,384,0,25,409,727
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,748,1,1,102,11,4,43,8,13,76,3,1,23,0,0,4,1,0,0,0,0,0,0,2,0,291,1,11,303,603
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,749,2,2,189,19,4,79,20,23,141,1,2,23,1,0,12,1,0,1,0,0,0,0,6,0,522,0,48,570,1065
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,750,2,2,96,38,13,69,11,24,107,1,1,26,1,0,4,0,0,0,0,0,0,0,1,0,392,0,31,423,791
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,751,1,1,98,21,5,42,8,8,95,0,0,31,0,0,1,0,0,0,0,0,0,0,4,0,313,0,14,327,558
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,752,2,2,104,38,5,91,13,23,159,6,2,37,1,0,6,3,0,1,0,0,0,0,2,0,491,0,32,523,925
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,753,2,2,89,44,3,75,11,37,150,2,1,16,1,8,8,1,0,0,0,0,0,0,3,0,449,0,19,468,843
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,754,1,1,19,11,0,20,1,2,16,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,76,0,4,80,141
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,755,1,1,43,1,5,36,4,43,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,9,151,332
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,756,2,2,89,23,5,123,7,24,161,2,3,34,2,1,6,1,0,0,0,0,0,0,6,0,487,0,27,514,875
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,757,1,1,12,2,4,11,6,0,46,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,87,0,11,98,175
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,758,1,1,39,5,2,32,9,9,57,0,0,20,0,0,1,1,0,0,0,0,0,0,0,0,175,0,6,181,375
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,761,1,1,15,4,1,16,3,3,28,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,76,0,6,82,156
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,762,1,1,24,3,1,30,1,4,41,0,1,8,0,0,2,0,0,0,0,0,0,0,2,0,117,0,4,121,211
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,876,1,1,22,10,106,18,130,10,194,2,3,6,2,1,2,0,0,0,0,0,0,0,5,0,511,0,26,537,737
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,877,2,2,16,18,138,26,175,10,280,1,3,2,0,0,0,0,1,1,0,0,0,0,6,0,677,1,41,719,1077
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,878,1,1,6,3,37,24,67,1,110,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,255,0,4,259,355
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,879,1,1,3,2,24,2,56,1,50,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,145,0,3,148,164
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,880,1,1,2,3,18,4,30,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,5,111,141
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,883,1,1,2,1,21,2,25,1,30,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,89,0,3,92,124
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,906,1,1,77,11,1,42,41,1,72,0,2,4,3,1,3,1,0,0,0,0,0,0,2,0,261,0,18,279,419
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,907,1,1,83,12,2,45,19,0,54,3,0,2,6,0,1,0,0,0,0,0,0,0,2,0,229,0,11,240,473
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,908,2,2,190,28,4,181,60,11,169,5,3,4,2,1,5,2,0,0,0,0,0,0,9,0,674,0,37,711,1125
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,909,1,1,44,2,1,38,10,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,0,7,141,220
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,911,1,1,20,13,0,13,17,2,44,2,1,1,1,0,1,1,0,0,0,0,0,0,1,0,117,0,9,126,237
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,913,1,1,22,2,0,18,9,2,24,0,0,1,1,1,0,1,0,0,0,0,0,0,3,0,84,1,2,87,145
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,954,1,1,56,55,12,7,16,37,117,1,1,14,9,1,3,1,1,0,0,0,0,0,7,0,338,0,21,359,637
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,955,1,1,42,52,12,24,12,45,119,0,0,27,1,2,5,2,1,0,0,0,0,0,5,0,349,1,22,372,683
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,956,1,1,52,0,4,23,6,31,90,0,0,18,7,2,4,41,0,0,0,0,0,0,7,0,285,0,21,306,675
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,957,1,1,12,2,4,11,6,0,47,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,88,0,10,98,683
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,958,2,2,32,55,5,15,23,27,120,0,0,15,3,1,7,1,0,0,0,0,0,0,6,0,310,0,21,331,761
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,961,1,1,13,38,3,8,11,12,91,1,1,5,3,0,2,2,0,0,0,0,0,0,4,0,194,0,12,206,494
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,962,1,1,20,23,2,2,5,19,33,1,1,9,0,0,3,0,0,0,0,0,0,0,0,0,118,0,5,123,223
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,963,1,1,23,48,4,8,13,21,35,2,1,16,3,0,1,0,1,0,0,0,0,0,2,0,178,0,1,179,285
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,964,1,1,24,52,5,4,19,54,83,0,0,18,1,2,1,1,0,0,0,0,0,0,8,0,272,0,12,284,501
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1412,1,1,6,34,2,36,18,9,112,33,31,5,1,1,0,0,0,0,0,0,0,0,6,0,294,0,20,314,550
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1413,1,1,18,26,3,39,9,3,74,35,20,3,3,0,1,0,0,0,0,0,0,0,2,0,236,0,7,243,389
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1414,1,1,20,46,1,55,9,7,50,64,22,5,1,1,2,2,0,0,0,0,0,0,2,0,287,0,21,308,513
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1415,1,1,11,27,0,25,8,4,78,33,30,1,1,1,2,0,0,0,0,0,0,0,5,0,226,0,8,234,401
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1416,1,1,10,58,1,68,28,4,120,64,28,2,2,3,1,0,0,0,0,0,0,0,4,0,393,0,20,413,632
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1417,1,1,44,80,1,60,23,3,87,44,20,0,4,0,2,1,0,1,0,0,0,0,0,0,370,0,15,385,614
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1418,1,1,20,52,1,34,8,3,49,31,17,3,3,0,2,0,0,0,0,0,0,0,2,0,225,0,22,247,411
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1419,1,1,4,24,2,28,8,2,65,33,21,3,5,1,1,0,0,0,0,0,0,0,1,0,198,0,9,207,347
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1420,1,1,7,19,0,46,13,7,101,23,20,0,1,0,0,0,0,1,0,0,0,0,2,0,240,0,16,256,436
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1422,1,1,7,24,2,6,4,1,47,16,14,0,0,0,0,0,0,0,0,0,0,0,4,0,125,0,6,131,185
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1423,2,2,18,161,7,181,31,22,158,131,63,4,3,1,2,3,0,0,0,0,0,0,4,0,789,1,31,821,1245
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1425,1,1,2,20,1,14,9,1,20,8,8,0,1,0,0,0,1,0,0,0,0,0,2,0,87,0,2,89,122
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1427,1,1,4,24,0,12,2,3,33,16,18,0,1,0,0,0,0,0,0,0,0,0,1,0,114,0,13,127,195
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1428,1,1,1,8,1,2,6,1,18,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,0,12,57,119
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1429,1,1,2,12,2,11,6,0,18,8,7,0,0,0,0,0,1,0,0,0,0,0,0,0,67,0,8,75,109
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1430,2,2,9,49,3,122,14,5,106,113,44,0,0,0,0,0,1,0,0,0,0,0,3,0,469,1,31,501,792
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1431,1,1,4,18,1,2,5,2,38,10,11,1,0,0,0,0,0,0,0,0,0,0,3,0,95,0,7,102,162
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1432,1,1,6,19,5,8,6,2,47,31,19,1,0,0,1,1,0,0,0,0,0,0,1,0,147,0,15,162,235
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1465,2,2,37,79,4,201,72,22,105,28,5,8,6,0,2,1,0,1,0,0,0,0,5,0,576,0,27,603,869
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1466,1,1,36,53,1,108,53,19,49,9,4,6,6,0,5,1,1,0,0,0,0,0,0,0,351,0,15,366,544
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1467,2,2,67,79,4,183,82,25,94,35,3,5,2,0,6,1,0,0,0,0,0,0,6,0,592,0,29,621,840
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1468,2,2,55,61,4,188,67,32,97,22,5,4,8,1,5,1,1,0,0,0,0,0,6,0,557,0,24,581,883
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1475,1,1,3,35,0,30,37,4,35,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,147,0,7,154,211
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1476,1,1,5,28,0,29,17,3,26,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,115,0,5,120,160
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1478,1,1,17,17,0,96,21,9,33,5,0,0,2,2,4,0,0,0,0,0,0,0,0,0,206,0,14,220,358
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1479,1,1,40,14,2,16,9,3,17,3,1,0,0,0,1,1,0,0,0,0,0,0,2,0,109,0,4,113,163
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1480,1,1,8,7,1,50,14,3,35,0,0,1,20,0,2,1,0,0,0,0,0,0,1,0,143,0,6,149,249
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1481,1,1,22,2,3,63,15,3,38,4,0,4,11,0,0,0,0,0,0,0,0,0,1,0,166,0,9,175,270
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1484,1,1,2,2,0,71,9,0,11,0,0,2,5,0,0,0,0,2,0,0,0,0,1,0,105,0,1,106,166
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1485,3,3,78,30,11,188,40,11,195,4,7,6,14,1,13,4,0,0,0,0,0,0,17,0,619,0,31,650,1048
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1486,3,3,114,38,15,315,50,26,264,4,7,2,22,1,16,2,2,0,0,0,0,0,39,0,917,1,68,986,1659
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1487,2,2,96,27,6,136,15,7,94,6,0,5,9,0,2,3,0,0,0,0,0,0,12,0,418,0,25,443,763
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1488,1,1,24,10,0,52,10,1,22,1,4,1,7,0,4,0,0,0,0,0,0,0,9,0,145,0,5,150,235
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1489,2,2,71,25,5,166,38,13,111,7,4,3,14,0,11,1,0,1,0,0,0,0,14,0,484,0,22,506,812
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1490,1,1,58,20,43,121,16,9,60,5,5,4,10,0,12,3,0,0,0,0,0,0,5,0,371,0,14,385,595
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1491,1,1,62,34,2,121,16,12,53,4,3,1,21,0,4,2,0,0,0,0,0,0,8,0,343,0,12,355,547
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1492,2,2,68,19,0,133,15,13,75,3,4,2,18,0,11,2,1,0,0,0,0,0,7,0,371,1,23,395,773
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1493,2,2,77,41,2,175,37,15,130,8,4,3,19,3,11,9,0,0,0,0,0,0,25,0,559,0,24,583,934
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1494,2,3,87,44,6,135,28,21,144,11,4,3,15,0,13,2,3,0,0,0,0,0,7,0,523,0,31,554,479
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1495,2,2,71,29,1,157,15,14,97,12,6,3,12,0,6,1,0,0,0,0,0,0,14,0,438,0,25,463,836
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1496,1,1,27,21,3,98,16,16,72,4,4,3,13,0,8,1,0,0,0,0,0,0,6,0,292,0,10,302,513
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1497,3,3,156,42,5,306,44,37,177,17,7,3,30,1,20,1,5,0,0,0,0,0,34,0,885,0,35,920,1523
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1498,4,4,154,85,20,524,108,49,393,40,13,18,25,3,20,4,2,0,0,0,0,0,75,0,1533,1,85,1619,2641
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1499,2,2,123,31,6,289,29,112,107,11,6,11,11,9,9,1,0,0,0,0,0,0,19,0,774,0,42,816,1318
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1501,1,1,34,14,0,31,16,4,77,1,2,4,1,1,2,1,0,0,0,0,0,0,5,0,193,0,9,202,321
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1502,1,1,41,22,3,77,33,5,94,5,2,0,0,0,4,2,0,0,0,0,0,0,5,0,293,0,10,303,618
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1503,1,1,12,2,1,43,9,6,39,0,1,2,2,0,2,0,0,0,0,0,0,0,2,0,121,0,4,125,262
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1504,1,1,15,6,2,13,13,2,72,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,128,0,8,136,241
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1505,1,1,8,4,0,6,10,2,60,1,1,1,0,0,3,3,0,0,0,0,0,0,6,0,105,0,8,113,183
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1506,1,1,39,9,0,30,14,3,65,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,166,0,11,177,292
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1507,1,1,90,2,4,89,24,3,105,4,4,2,2,0,7,6,0,0,0,0,0,0,21,0,363,0,10,373,565
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1508,1,1,41,13,4,96,18,7,110,3,0,2,3,0,0,0,1,1,0,0,0,0,11,0,310,0,14,324,551
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1510,2,2,28,11,11,136,22,2,145,4,0,1,2,1,3,1,0,0,0,0,0,0,8,0,375,0,27,402,647
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1511,2,2,28,15,1,171,29,8,208,7,4,3,6,1,4,2,0,0,0,0,0,0,7,0,494,0,34,528,842
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1512,1,1,10,2,0,6,14,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,90,0,6,96,165
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1513,1,1,7,9,4,26,3,1,39,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,94,0,11,105,166
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1514,1,1,21,27,3,94,22,9,70,2,1,2,3,1,4,0,0,1,0,0,0,0,7,0,267,0,12,279,419
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1515,1,1,17,7,2,26,4,3,19,4,0,0,2,1,0,0,0,0,0,0,0,0,3,0,88,0,6,94,145
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1518,1,1,19,7,1,14,10,2,46,3,0,2,4,0,1,0,1,0,0,0,0,0,7,0,117,0,4,121,217
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1519,1,1,8,18,0,39,8,1,41,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,121,0,4,125,228
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1520,1,1,17,4,3,3,7,0,21,1,1,5,0,0,3,3,0,0,0,0,0,0,2,0,70,0,3,73,138
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1521,1,1,17,1,2,12,11,1,48,0,1,0,1,0,1,2,0,0,0,0,0,0,3,0,100,0,7,107,184
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1522,1,1,14,8,1,44,6,6,43,1,0,0,2,0,1,1,0,0,0,0,0,0,5,0,132,0,14,146,250
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1523,2,2,51,27,4,149,37,9,177,8,6,4,20,2,2,2,1,0,0,0,0,0,2,0,501,0,34,535,848
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1524,1,1,34,6,2,19,7,2,45,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,122,0,10,132,204
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,58,SANTA MARIA DE LA PAZ,1470,2,2,141,46,5,42,23,133,112,3,1,2,0,0,5,1,0,0,0,0,0,0,2,0,516,0,27,543,843
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,58,SANTA MARIA DE LA PAZ,1471,1,1,55,24,4,43,7,53,109,5,0,1,2,0,4,1,1,0,0,0,0,0,5,0,314,0,20,334,498
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,58,SANTA MARIA DE LA PAZ,1472,1,1,59,13,4,35,11,90,56,1,1,1,0,1,7,1,1,0,0,0,0,0,3,0,284,0,15,299,509
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,58,SANTA MARIA DE LA PAZ,1473,1,1,22,7,1,2,5,17,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,84,0,5,89,129
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,58,SANTA MARIA DE LA PAZ,1474,1,1,14,15,1,3,3,21,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,0,2,84,118
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,58,SANTA MARIA DE LA PAZ,1482,1,1,56,18,2,4,7,22,36,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,152,0,16,168,299
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,58,SANTA MARIA DE LA PAZ,1483,1,1,28,8,1,8,5,24,22,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,103,0,6,109,164
