CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,270,B,1,0,B,0,8,5,4,72,2,125,293,4,0,0,0,0,0,513,0,23,536,712,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,270,C,1,0,C01,0,6,3,1,100,4,77,324,8,0,1,0,0,0,524,0,20,544,712,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,0,A,10,0,VA10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,271,B,1,0,B,0,1,8,4,116,1,91,210,5,0,1,0,1,1,439,0,7,446,565,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,271,C,1,0,C01,0,7,5,2,75,3,99,235,7,0,0,0,0,0,433,0,13,446,564,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,272,B,1,0,B,0,2,7,4,122,4,168,229,3,0,1,0,1,1,542,0,27,569,712,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,273,B,1,0,B,0,9,1,4,106,3,105,239,2,0,1,0,0,1,471,0,27,498,609,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,273,C,1,0,C01,0,17,0,3,94,6,102,232,8,0,0,0,0,0,462,0,24,486,609,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,273,E,1,0,E01,0,6,0,0,110,4,48,241,3,0,0,0,3,0,415,0,11,426,492,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,274,B,1,0,B,0,5,9,6,200,3,117,241,1,0,0,0,0,0,582,0,34,616,733,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,274,E,1,0,E01,0,9,14,7,182,0,45,332,3,0,0,0,0,0,592,0,22,614,736,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,275,B,1,0,B,0,2,9,0,85,4,65,210,1,0,0,0,0,0,376,0,16,392,557,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,275,C,1,0,C01,0,2,2,118,4,64,260,7,0,1,2,0,0,0,460,0,8,468,557,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,275,E,1,0,E01,0,1,0,0,25,0,71,157,2,0,0,0,0,0,256,0,16,272,333,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,276,B,1,0,B,0,0,0,2,143,2,30,164,3,0,0,0,7,0,351,0,2,353,419,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,276,C,1,0,C01,0,1,1,1,121,4,48,154,4,0,0,0,0,0,334,0,13,347,419,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,276,E,1,0,E01,0,0,0,5,91,1,53,248,2,0,0,0,4,0,404,0,15,419,472,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,277,B,1,0,B,0,16,4,2,61,0,108,255,10,0,0,0,1,0,457,0,14,471,561,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,278,B,1,0,B,0,1,4,1,104,1,102,173,2,0,2,0,3,0,393,0,10,403,466,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,278,C,1,0,C01,0,4,0,5,92,3,114,156,1,0,0,0,0,0,375,0,17,392,465,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,279,B,1,0,B,0,4,1,0,169,4,61,346,1,0,0,0,0,0,586,0,18,604,736,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,280,B,1,0,B,0,3,3,4,100,4,160,280,4,0,0,0,0,0,558,0,0,558,688,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,281,B,1,0,B,0,0,0,1,46,0,31,154,0,0,0,0,0,0,232,0,11,243,273,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,282,B,1,0,B,0,2,1,1,82,4,48,182,3,0,0,1,5,0,329,0,18,347,432,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,282,C,1,0,C01,0,1,2,2,87,2,55,198,2,0,1,0,1,0,351,0,13,364,432,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,283,B,1,0,B,0,1,1,1,42,1,46,187,0,0,1,0,2,2,284,0,10,294,388,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,13,FELIPE CARRILLO PUERTO,5,JOSE MARIA MORELOS,283,C,1,0,C01,0,0,2,2,41,0,40,197,2,0,0,0,0,0,284,0,10,294,387,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,298,B,1,0,B,0,17,4,4,16,8,79,170,6,0,8,0,3,1,316,0,19,335,645,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,298,C,1,0,C01,0,15,12,4,23,5,77,160,13,0,6,0,3,2,320,0,16,336,645,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,299,B,1,0,B,0,11,11,4,22,9,79,148,8,0,15,2,5,2,316,0,11,327,648,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,299,C,1,0,C01,0,15,8,2,13,5,66,181,12,0,14,2,4,4,326,0,12,338,648,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,303,B,1,0,B,0,16,11,6,17,9,77,157,8,0,8,0,3,3,315,0,11,326,530,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,303,C,1,0,C01,0,16,8,3,24,9,84,148,9,0,10,0,1,1,313,0,13,326,530,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,304,B,1,0,B,0,20,6,4,26,4,71,126,7,2,5,2,1,2,276,0,15,291,520,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,304,C,1,0,C01,0,20,13,6,30,9,78,108,8,0,6,7,0,0,285,1,17,303,520,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,305,B,1,0,B,0,22,17,9,22,6,85,151,25,1,4,0,0,2,344,0,5,349,574,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,305,C,1,0,C01,0,20,12,5,21,9,75,170,13,1,8,0,3,2,339,0,10,349,574,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,306,B,1,0,B,0,25,19,5,16,7,78,138,12,3,11,1,1,0,316,0,12,328,481,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,306,C,1,0,C01,0,33,20,4,19,5,72,145,5,3,7,0,1,0,314,0,11,325,481,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,319,B,1,0,B,0,34,23,7,22,10,123,163,12,1,8,0,0,2,405,0,12,417,617,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,319,C,1,0,C01,0,38,22,7,27,8,111,158,13,1,5,0,0,1,391,0,9,400,617,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,320,B,1,0,B,0,29,12,1,24,9,84,143,12,4,14,1,2,2,337,0,10,347,535,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,320,C,1,0,C01,0,27,12,3,27,10,83,132,13,0,8,1,1,1,318,0,13,331,535,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,321,B,1,0,B,0,15,10,4,11,6,57,115,6,1,3,0,0,2,230,0,9,239,397,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,321,C,1,0,C01,0,13,8,5,19,7,54,109,7,2,6,2,6,0,238,0,17,255,397,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,322,B,1,0,B,0,15,21,4,21,12,72,131,4,0,11,0,5,0,296,0,7,303,524,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,322,C,1,0,C01,0,16,11,1,16,6,72,135,5,2,3,1,0,3,271,1,12,284,524,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,322,C,2,0,C02,0,22,15,5,25,6,53,146,7,0,0,0,1,0,280,0,18,298,524,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,323,B,1,0,B,0,15,16,0,29,4,68,120,8,1,7,0,1,1,270,1,8,279,402,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,323,C,1,0,C01,0,22,11,2,25,12,62,122,4,0,13,0,2,2,277,0,11,288,401,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,332,B,1,0,B,0,60,40,3,20,6,85,103,10,0,5,0,1,1,334,0,8,342,491,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,332,C,1,0,C01,0,61,50,3,16,6,75,106,14,3,4,0,2,5,345,0,18,363,490,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,333,B,1,0,B,0,44,43,5,31,4,75,137,9,1,16,0,2,2,369,0,19,388,541,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,333,C,1,0,C01,0,67,32,4,13,8,80,123,11,6,6,0,1,2,353,0,19,372,541,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,334,B,1,0,B,0,51,31,5,31,7,113,172,15,3,8,0,2,0,438,0,11,449,686,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,334,C,1,0,C01,0,51,18,2,28,9,100,142,13,0,10,1,1,4,379,1,17,397,686,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,334,C,2,0,C02,0,51,21,4,31,4,102,157,15,1,11,2,4,2,405,1,12,418,686,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,334,C,3,0,C03,0,40,31,5,24,5,113,164,18,2,13,0,2,1,418,0,19,437,685,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,335,B,1,0,B,0,20,7,2,19,11,76,183,11,0,8,3,1,1,342,1,14,357,566,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,335,C,1,0,C01,0,16,10,2,15,5,72,166,8,0,5,2,2,4,307,0,9,316,565,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,336,B,1,0,B,0,17,7,8,29,9,86,146,19,0,17,0,1,3,342,1,12,355,670,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,337,B,1,0,B,0,23,13,1,25,6,92,172,10,2,9,0,1,2,356,1,17,374,718,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,337,C,1,0,C01,0,33,18,5,39,6,79,169,7,1,7,1,2,0,367,0,15,382,718,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,337,C,2,0,C02,0,38,15,8,27,9,67,148,10,2,15,0,2,2,343,2,19,364,718,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,337,C,3,0,C03,0,39,16,5,35,7,92,129,12,1,13,0,3,3,355,1,20,376,718,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,337,C,4,0,C04,0,21,14,3,33,7,87,148,8,3,15,0,3,0,342,0,16,358,718,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,338,B,1,0,B,0,10,14,0,23,3,60,121,10,0,5,0,1,0,247,0,13,260,465,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,338,C,1,0,C01,0,10,9,1,22,4,73,138,9,0,6,0,0,0,272,0,16,288,465,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,339,B,1,0,B,0,12,10,8,24,8,64,99,11,0,6,0,2,1,245,0,17,262,409,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,339,C,1,0,C01,0,11,9,1,25,7,49,138,3,0,8,1,2,2,256,0,10,266,409,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,340,B,1,0,B,0,32,23,3,16,3,85,99,5,3,6,1,2,0,278,0,9,287,410,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,341,B,1,0,B,0,36,16,1,40,3,102,175,18,1,17,0,0,1,410,16,16,442,664,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,342,B,1,0,B,0,32,18,3,43,8,87,198,20,2,11,2,4,3,431,1,7,439,632,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,342,C,1,0,C01,0,30,23,7,41,7,76,173,16,0,11,0,1,1,386,0,8,394,631,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,359,B,1,0,B,0,27,11,5,20,6,81,135,3,3,7,1,2,0,301,0,14,315,506,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,359,C,1,0,C01,0,27,9,1,34,5,64,148,4,0,9,1,2,5,309,1,9,319,506,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,360,B,1,0,B,0,31,13,1,39,10,109,181,16,1,9,0,7,2,419,1,16,436,664,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,361,B,1,0,B,0,23,9,2,36,16,60,137,10,2,9,2,3,0,309,1,17,327,543,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,361,C,1,0,C01,0,29,4,2,27,4,70,143,9,0,13,0,3,0,304,0,14,318,543,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,362,B,1,0,B,0,14,4,2,26,4,52,143,5,0,6,1,1,1,259,1,14,274,461,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,362,C,1,0,C01,0,7,6,9,26,4,69,131,10,0,1,0,4,0,267,1,14,282,461,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,0,A,11,0,VA11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,3,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,363,B,1,0,B,0,23,18,7,33,7,68,172,8,1,14,1,4,1,357,0,18,375,579,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,363,C,1,0,C01,0,14,15,5,36,11,67,68,7,1,10,0,5,0,239,2,10,251,578,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,364,B,1,0,B,0,54,49,5,6,2,52,67,5,5,1,0,1,3,250,0,9,259,388,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,364,C,1,0,C01,0,57,42,5,11,9,61,77,2,1,1,0,0,0,266,0,7,273,388,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,377,B,1,0,B,0,99,72,2,20,3,84,84,18,2,3,2,1,3,393,0,14,407,641,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,377,C,1,0,C01,0,105,73,2,20,6,102,84,4,2,2,0,1,0,401,1,7,409,640,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,378,B,1,0,B,0,66,27,5,24,6,96,140,17,0,10,1,1,1,394,13,13,420,637,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,378,C,1,0,C01,0,64,36,5,39,8,95,123,11,2,9,1,1,0,394,0,7,401,636,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,7,OTHON P. BLANCO,378,C,2,0,C02,0,67,31,6,27,7,94,141,11,2,8,0,0,1,395,0,14,409,636,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,384,B,1,0,B,0,16,32,8,26,16,52,100,4,0,1,0,0,1,256,0,9,265,633,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,384,C,1,0,C01,0,22,33,11,26,14,60,98,2,0,6,0,1,0,273,0,11,284,632,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,385,B,1,0,B,0,12,27,12,34,21,18,123,0,6,1,2,2,0,258,0,11,269,519,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,385,C,1,0,C01,0,5,29,13,27,11,14,155,5,5,5,1,3,0,273,0,16,289,519,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,385,E,1,0,E01,0,8,6,3,23,8,7,135,4,0,5,0,2,0,201,0,11,212,380,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,386,B,1,0,B,0,8,9,1,40,8,55,81,21,0,1,2,1,0,227,0,21,248,414,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,387,B,1,0,B,0,11,26,3,35,6,15,90,41,0,0,0,1,0,228,0,15,243,378,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,387,C,1,0,C01,0,9,21,6,43,11,18,89,48,2,0,0,0,0,247,0,15,262,377,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,388,B,1,0,B,0,1,5,9,45,9,20,89,50,0,2,1,2,1,234,0,12,246,377,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,388,C,1,0,C01,0,4,9,9,42,6,29,65,51,0,0,1,4,1,221,0,12,233,376,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,389,B,1,0,B,0,6,2,11,44,11,43,117,120,0,2,0,2,1,359,0,28,387,559,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,389,C,1,0,C01,0,12,5,10,50,8,21,133,99,0,3,1,0,1,343,0,15,358,559,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,390,B,1,0,B,0,4,10,15,28,6,13,91,92,0,7,1,4,2,273,0,28,301,420,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,390,C,1,0,C01,0,2,7,21,22,5,18,122,61,0,0,1,2,2,263,0,21,284,419,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,391,B,1,0,B,0,16,7,2,53,18,24,156,44,1,4,2,1,0,328,0,21,349,638,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,392,B,1,0,B,0,4,10,3,95,15,21,206,7,0,5,1,1,2,370,0,12,382,671,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,392,C,1,0,C01,0,5,3,2,64,9,27,155,3,2,13,0,1,3,287,0,15,302,670,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,392,C,2,0,C02,0,16,12,2,76,11,11,184,5,1,10,0,2,0,330,0,20,350,670,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,394,B,1,0,B,0,17,13,4,22,26,69,162,10,0,6,2,2,0,333,0,10,343,579,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,394,E,1,0,E01,0,12,12,8,14,14,20,135,8,1,3,0,0,2,229,0,19,248,525,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,395,B,1,0,B,0,2,12,8,62,12,16,157,8,0,10,1,1,1,290,0,7,297,509,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,397,B,1,0,B,0,6,6,0,75,17,13,70,17,2,0,0,0,3,209,2,12,223,376,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,397,C,1,0,C01,0,3,5,1,77,17,15,88,18,1,4,2,0,1,232,0,13,245,376,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,398,B,1,0,B,0,7,12,15,98,18,27,153,39,1,5,0,5,4,384,0,16,400,744,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,399,B,1,0,B,0,2,10,1,20,4,6,55,6,0,0,0,0,1,105,0,4,109,194,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,400,B,1,0,B,0,10,81,9,26,8,32,131,12,0,3,0,1,0,313,0,28,341,671,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,401,B,1,0,B,0,5,12,2,50,14,21,192,9,1,10,1,1,3,321,0,17,338,591,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,402,B,1,0,B,0,13,38,12,56,21,16,114,20,1,2,0,1,2,296,0,17,313,514,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,402,C,1,0,C01,0,5,27,5,72,19,23,152,11,0,0,7,0,0,321,0,13,334,514,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,403,B,1,0,B,0,26,34,19,76,26,27,137,10,1,2,2,2,0,362,0,24,386,689,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,403,E,1,0,E01,0,2,8,1,30,5,11,70,3,0,2,0,3,0,135,0,7,142,254,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,403,E,2,0,E02,0,3,9,4,123,12,29,89,8,0,2,2,3,1,285,0,5,290,480,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,403,E,3,0,E03,0,5,9,5,35,3,20,104,5,0,1,2,2,1,192,0,10,202,336,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,404,B,1,0,B,0,5,15,11,40,14,24,193,6,1,2,0,3,0,314,0,13,327,623,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,404,C,1,0,C01,0,9,6,16,47,19,17,182,8,0,1,0,0,0,305,0,13,318,623,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,405,B,1,0,B,0,19,11,8,69,32,35,153,9,1,6,0,2,3,348,0,21,369,704,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,405,C,1,0,C01,0,21,10,10,65,26,32,134,4,1,7,1,1,2,314,2,15,331,703,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,405,C,2,0,C02,0,13,18,7,59,12,29,143,5,0,6,0,0,1,293,0,14,307,703,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,405,C,3,0,C03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,405,C,4,0,C04,0,17,6,1,57,20,24,142,7,0,4,0,1,0,279,0,15,294,703,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,14,CHETUMAL,10,BACALAR,405,C,5,0,C05,0,12,16,9,47,14,28,158,5,0,5,1,2,1,298,0,18,316,703,COTEJADO EN PLENO,,,
