CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,389,C,1,0,C01,0,5,113,1,29,6,9,67,37,3,0,2,0,20,3,0,0,0,2,0,0,0,0,297,0,10,307,473,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,390,B,1,0,B,0,10,138,7,14,13,3,97,34,1,0,10,0,16,1,0,0,1,1,0,1,0,0,347,0,16,363,553,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,391,B,1,0,B,0,16,195,7,34,21,11,91,50,1,1,7,1,22,3,0,2,2,0,0,0,0,0,464,0,21,485,734,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,392,B,1,0,B,0,4,31,0,1,31,0,59,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,129,0,4,133,236,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,393,B,1,0,B,0,3,86,0,8,23,3,105,13,0,0,0,0,9,0,0,0,1,0,0,0,0,0,251,0,19,270,471,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,393,E,1,0,E01,0,1,26,0,1,1,1,36,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,77,0,3,80,135,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,394,B,1,0,B,0,4,99,1,7,17,1,102,4,1,0,3,0,2,0,0,0,1,0,1,0,0,0,243,0,14,257,480,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,395,B,1,0,B,0,1,79,2,9,70,1,31,15,0,0,1,0,12,0,0,0,0,0,0,0,0,0,221,0,9,230,412,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,396,B,1,0,B,0,2,42,1,6,23,3,62,23,0,1,0,0,1,1,0,0,1,2,0,0,0,0,168,16,0,184,381,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,397,B,1,0,B,0,2,93,5,3,80,6,57,2,0,0,2,0,9,3,0,0,0,0,0,0,0,0,262,0,16,278,533,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,398,B,1,0,B,0,5,85,3,4,66,3,39,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,212,0,9,221,391,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,399,B,1,0,B,0,3,103,1,2,15,2,119,4,2,0,0,1,5,0,0,0,0,0,0,0,0,0,257,0,14,271,465,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,400,B,1,0,B,0,3,47,0,16,31,1,38,27,2,0,0,0,2,3,0,0,2,0,0,0,0,0,172,0,10,182,320,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,401,B,1,0,B,0,0,27,1,9,2,0,35,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,0,3,81,174,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,402,B,1,0,B,0,1,195,0,12,31,8,82,12,0,0,2,0,9,1,0,0,0,0,0,0,0,0,353,0,46,399,589,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,403,B,1,0,B,0,0,48,0,20,6,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102,0,7,109,245,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,404,B,1,0,B,0,4,63,1,5,14,0,26,3,1,0,1,0,8,0,0,0,0,0,0,0,0,0,126,0,4,130,255,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,405,B,1,0,B,0,1,55,8,6,71,1,39,2,1,1,2,0,4,1,0,1,1,0,0,0,0,0,194,0,11,205,345,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,406,B,1,0,B,0,4,50,0,2,7,2,143,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,217,0,6,223,332,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,407,B,1,0,B,0,3,70,0,3,11,2,183,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,276,1,11,288,414,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,408,B,1,0,B,0,1,89,0,12,35,2,159,26,0,0,0,9,0,0,0,0,0,0,0,0,0,0,333,0,15,348,512,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,408,E,1,0,E01,0,0,65,0,2,17,2,70,11,0,3,1,0,2,0,0,0,2,0,0,0,0,0,175,0,1,176,274,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,409,B,1,0,B,0,5,191,6,12,53,7,127,10,0,0,0,1,12,0,0,0,0,0,0,5,0,0,429,0,18,447,688,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,410,B,1,0,B,0,1,44,1,10,43,0,100,22,1,0,2,1,4,1,0,0,0,0,0,0,0,0,230,0,5,235,322,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,411,B,1,0,B,0,3,115,2,9,13,2,30,22,1,0,0,0,7,1,0,0,1,2,0,0,0,0,208,0,14,222,402,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,412,B,1,0,B,0,4,153,4,6,11,4,166,13,2,1,0,1,13,2,0,1,1,0,0,0,0,0,382,0,21,403,723,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,413,B,1,0,B,0,2,140,1,8,5,0,92,9,0,0,1,0,8,0,0,0,1,0,0,0,0,0,267,0,10,277,472,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,413,C,1,0,C01,0,3,139,1,3,2,4,68,9,3,0,0,0,8,2,0,1,1,0,0,1,0,0,245,0,8,253,471,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,414,B,1,0,B,0,5,174,2,15,11,3,106,26,2,0,2,1,4,0,0,0,0,0,0,1,0,0,352,0,11,363,642,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,415,B,1,0,B,0,1,74,0,11,8,2,82,6,1,1,1,0,4,2,0,0,0,0,0,0,0,0,193,0,4,197,379,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,416,B,1,0,B,0,0,53,1,2,1,0,31,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,95,0,8,103,147,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,417,B,1,0,B,0,2,14,0,7,15,1,16,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,61,0,3,64,117,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,418,B,1,0,B,0,4,19,2,3,10,1,33,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,77,0,5,82,184,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,419,B,1,0,B,0,5,55,0,6,10,3,56,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,141,0,4,145,270,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,420,B,1,0,B,0,1,21,1,1,13,2,32,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,78,0,5,83,147,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,421,B,1,0,B,0,3,70,0,18,2,0,59,20,2,0,1,0,2,0,0,0,0,1,0,0,0,0,178,0,5,183,247,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,422,B,1,0,B,0,0,31,0,0,18,1,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,0,2,72,103,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,423,B,1,0,B,0,1,44,2,1,2,0,17,3,0,0,1,0,3,0,0,1,1,0,0,0,0,0,76,0,7,83,147,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,424,B,1,0,B,0,1,47,1,5,5,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,71,0,4,75,150,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,425,B,1,0,B,0,16,169,3,6,18,2,67,8,0,0,0,0,9,0,0,1,0,0,0,1,0,0,300,0,12,312,506,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,426,B,1,0,B,0,3,73,0,3,1,2,24,4,2,0,1,0,3,0,0,1,0,0,0,0,0,0,117,0,7,124,223,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,14,GENERAL FRANCISCO R. MURGUIA,427,B,1,0,B,0,0,41,4,0,0,2,35,19,1,0,0,0,1,0,0,0,2,0,0,1,0,0,106,0,2,108,159,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,808,B,1,0,B,0,13,62,8,5,28,6,29,179,4,0,3,1,6,1,0,0,16,2,0,4,0,0,367,0,10,377,583,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,808,C,1,0,C01,0,9,69,7,6,30,0,31,194,4,1,5,1,8,0,0,0,8,3,0,1,0,0,377,0,9,386,583,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,809,B,1,0,B,0,4,25,1,1,27,0,21,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,5,160,239,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,810,B,1,0,B,0,8,50,2,9,29,4,69,117,2,1,1,0,2,0,0,0,7,3,0,2,0,0,306,0,20,326,475,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,811,B,1,0,B,0,3,80,5,5,41,3,58,129,5,0,1,0,3,0,0,0,9,1,0,3,0,0,346,0,23,369,524,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,812,B,1,0,B,0,0,13,0,0,3,0,34,33,2,0,0,0,0,0,0,0,2,2,0,1,0,0,90,0,3,93,123,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,813,B,1,0,B,0,2,18,5,0,21,4,5,142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198,0,6,204,251,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,814,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,815,B,1,0,B,0,1,18,0,7,3,0,16,89,4,0,0,0,2,0,0,0,4,0,0,2,0,0,146,0,3,149,200,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,816,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,817,B,1,0,B,0,8,82,5,5,16,0,57,167,5,0,4,0,4,0,0,0,6,0,0,1,0,0,360,0,16,376,518,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,819,B,1,0,B,0,1,21,0,5,19,1,27,96,0,0,0,0,0,0,0,0,2,2,0,1,0,0,175,0,9,184,267,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,820,B,1,0,B,0,8,57,9,8,34,2,113,120,0,3,1,0,4,1,0,0,7,4,0,2,0,0,373,0,15,388,523,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,820,C,1,0,C01,0,6,50,12,5,30,3,110,130,4,0,4,0,5,0,0,0,3,3,0,3,0,0,368,0,8,376,522,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,821,B,1,0,B,0,12,7,3,4,21,3,213,44,0,0,1,0,2,0,0,0,1,0,0,0,0,0,311,0,15,326,430,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,822,B,1,0,B,0,0,36,3,6,77,0,85,215,3,1,1,0,5,0,0,0,8,2,0,6,0,0,448,0,20,468,665,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,823,B,1,0,B,0,2,20,0,2,16,0,19,63,1,0,0,0,1,0,0,0,0,1,0,0,0,0,125,0,10,135,183,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,824,B,1,0,B,0,1,18,1,1,14,0,18,59,0,0,0,0,1,0,0,0,2,0,0,0,0,0,115,0,8,123,175,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,826,B,1,0,B,0,3,45,7,5,25,0,25,136,2,0,0,0,0,0,0,0,9,0,0,3,0,0,260,0,2,262,315,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,827,B,1,0,B,0,5,36,8,7,40,0,23,143,2,1,3,0,4,0,0,0,4,3,0,4,0,0,283,0,26,309,388,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,828,B,1,0,B,0,0,47,4,5,20,0,22,158,4,0,0,0,1,1,0,0,6,1,0,1,0,0,270,0,14,284,353,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,829,B,1,0,B,0,2,25,4,7,14,4,19,89,0,2,0,0,0,0,0,0,9,0,0,0,0,0,175,0,16,191,286,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,831,B,1,0,B,0,0,2,1,7,3,0,76,140,1,1,1,0,1,0,0,0,10,3,0,1,0,0,247,0,5,252,351,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,832,B,1,0,B,0,0,14,0,3,19,0,26,87,2,0,0,0,0,0,0,0,1,0,2,0,0,0,154,0,8,162,231,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,834,B,1,0,B,0,2,30,2,0,10,1,18,97,0,0,2,0,3,0,0,0,3,0,0,0,0,0,168,0,3,171,281,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,835,B,1,0,B,0,1,18,0,2,10,1,16,107,2,0,0,0,0,0,0,0,0,0,0,2,0,0,159,0,5,164,202,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,836,B,1,0,B,0,0,17,3,1,11,2,30,62,2,0,1,0,2,0,0,0,2,0,0,0,0,0,133,0,10,143,230,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,837,B,1,0,B,0,1,21,2,3,9,0,5,61,2,0,1,0,2,0,0,0,4,0,0,1,0,0,112,0,5,117,166,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,838,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,839,B,1,0,B,0,1,11,5,0,14,1,20,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,98,0,0,98,140,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,841,B,1,0,B,0,13,80,8,6,26,6,30,97,3,0,1,0,3,1,0,0,6,2,1,2,0,0,285,0,18,303,490,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,841,C,1,0,C01,0,7,65,6,10,47,1,40,109,0,0,2,0,7,1,1,1,2,1,0,2,0,0,302,0,14,316,489,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,842,B,1,0,B,0,1,5,0,2,12,3,28,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,81,0,12,93,131,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,843,B,1,0,B,0,3,21,2,0,9,0,14,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,75,0,7,82,137,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,844,B,1,0,B,0,5,17,1,4,14,0,14,58,1,0,2,0,0,0,0,0,0,1,0,0,0,0,117,0,12,129,224,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,845,B,1,0,B,0,4,25,3,7,19,3,16,31,0,0,2,2,1,0,0,0,2,0,0,1,0,0,116,0,16,132,208,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,846,B,1,0,B,0,0,9,1,0,3,1,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,3,91,126,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,847,B,1,0,B,0,0,16,0,1,10,0,2,41,2,0,1,0,0,0,0,0,2,1,0,1,0,0,77,0,1,78,105,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,849,B,1,0,B,0,3,2,1,1,2,0,40,43,4,0,0,0,0,0,0,0,4,0,0,0,0,0,100,0,3,103,139,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,850,B,1,0,B,0,0,6,0,2,3,0,3,106,1,0,0,0,0,0,0,0,0,0,0,1,0,0,122,0,3,125,164,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,851,B,1,0,B,0,4,23,6,11,31,1,50,120,3,0,0,0,5,0,0,0,7,7,1,2,0,0,271,0,10,281,426,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,853,B,1,0,B,0,3,14,0,6,3,0,12,178,1,0,0,0,1,0,0,0,1,0,0,0,0,0,219,0,1,220,258,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,854,B,1,0,B,0,0,17,0,1,4,0,29,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,4,107,117,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,856,B,1,0,B,0,3,13,0,1,5,0,66,13,0,1,0,0,2,0,0,0,0,0,0,0,0,0,104,0,0,104,132,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,859,B,1,0,B,0,0,3,2,4,1,0,27,181,5,0,0,2,0,0,0,1,8,2,0,5,0,0,241,0,2,243,299,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,860,B,1,0,B,0,1,13,0,3,17,1,8,58,0,0,0,0,0,0,0,0,1,0,0,2,0,0,104,0,6,110,155,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,861,B,1,0,B,0,2,15,1,2,8,1,21,84,1,0,0,0,0,0,0,0,3,1,0,1,0,0,140,0,4,144,207,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,862,B,1,0,B,0,1,3,0,3,1,1,9,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48,0,2,50,99,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,863,B,1,0,B,0,0,8,3,2,10,1,10,124,2,0,0,0,0,0,0,0,5,1,0,2,0,0,168,0,5,173,212,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,866,B,1,0,B,0,4,7,5,5,22,1,22,57,0,0,1,0,0,0,0,0,2,0,0,0,0,0,126,0,5,131,197,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,867,B,1,0,B,0,2,20,4,5,20,2,17,77,4,1,1,1,0,0,0,0,0,0,0,0,0,0,154,0,5,159,224,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,868,B,1,0,B,0,15,51,14,7,6,28,34,171,4,1,1,0,5,0,1,0,0,0,0,2,0,0,340,0,31,371,487,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,868,C,1,0,C01,0,8,59,15,8,8,36,44,151,4,0,5,1,5,0,0,0,1,1,0,1,0,0,347,0,14,361,487,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,869,B,1,0,B,0,11,28,18,5,4,29,26,145,4,1,2,0,1,0,1,0,2,0,0,1,0,0,278,0,16,294,413,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,870,B,1,0,B,0,2,18,3,2,0,2,9,38,2,0,0,0,1,0,0,0,1,0,0,0,0,0,78,0,9,87,124,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,871,B,1,0,B,0,7,25,9,10,3,20,43,188,5,0,2,0,0,0,0,0,1,1,0,0,0,0,314,0,15,329,433,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,873,B,1,0,B,0,4,51,5,6,5,19,13,60,2,2,2,0,1,0,1,0,1,1,1,2,0,0,176,0,20,196,261,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,874,B,1,0,B,0,4,21,2,2,3,19,13,20,0,0,0,0,3,0,1,0,0,0,0,0,0,0,88,0,13,101,140,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,41,EL SALVADOR,1283,B,1,0,B,0,12,23,2,3,111,5,33,40,0,1,1,0,3,2,0,0,1,0,0,0,0,0,237,0,13,250,359,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,41,EL SALVADOR,1284,B,1,0,B,0,7,30,1,3,123,6,58,21,4,2,1,0,0,0,0,0,0,0,0,0,0,0,256,0,17,273,391,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,41,EL SALVADOR,1285,B,1,0,B,0,1,21,2,0,68,3,28,24,0,0,1,0,2,0,0,0,0,0,0,0,0,0,150,0,7,157,205,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,41,EL SALVADOR,1286,B,1,0,B,0,22,23,2,10,253,9,46,38,1,0,3,0,3,0,0,0,0,1,0,0,0,0,411,0,26,437,625,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,41,EL SALVADOR,1287,B,1,0,B,0,13,14,2,8,125,2,23,27,0,0,2,0,0,1,0,0,0,0,0,0,0,0,217,0,7,224,344,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,0,A,13,0,VA13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ACTA LEVANTADA EN CONSEJO,,,
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1609,B,1,0,B,0,45,154,8,49,3,27,59,81,2,1,8,0,9,2,0,1,8,5,0,1,0,0,463,0,18,481,728,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1610,B,1,0,B,0,28,50,3,29,7,27,31,61,1,0,1,1,7,0,0,0,1,1,0,1,0,0,249,0,11,260,393,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1610,C,1,0,C01,0,28,64,5,20,4,25,41,44,5,0,5,1,5,4,0,0,6,4,0,0,0,0,261,1,13,275,393,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1611,B,1,0,B,0,24,62,10,28,7,24,45,43,4,0,4,0,7,1,1,0,4,1,1,0,0,0,266,0,11,277,436,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1611,C,1,0,C01,0,44,53,6,29,3,22,48,52,0,1,3,0,0,2,0,1,9,1,0,2,0,0,276,1,14,291,435,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,51,VILLA DE COS,1612,B,1,0,B,0,25,116,4,34,5,32,51,66,5,7,6,0,10,0,0,0,3,1,0,0,0,0,365,0,15,380,587,ACTA DE CASILLA,,,
