CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNA,PES,FPM,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,106,B,1,0,B,0,87,62,50,9,8,50,75,5,1,4,0,5,7,2,1,2,368,0,7,375,592,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,106,C,1,0,C01,0,82,45,29,4,8,40,78,5,4,6,0,8,5,0,1,1,316,0,13,329,591,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,106,C,2,0,C02,0,86,54,38,8,17,42,66,6,1,5,0,8,5,0,1,1,338,0,8,346,591,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,107,B,1,0,B,0,81,55,40,9,11,35,55,6,2,2,0,5,6,1,1,1,310,0,10,320,530,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,107,C,1,0,C01,0,43,55,32,3,12,29,71,3,2,2,0,8,5,1,0,0,266,0,12,278,529,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,107,C,2,0,C02,0,86,77,46,8,10,31,77,5,1,0,0,0,0,0,0,0,341,0,6,347,529,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,108,B,1,0,B,0,94,48,42,6,9,58,64,7,1,5,0,11,8,1,0,0,354,0,14,368,651,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,108,C,1,0,C01,0,86,37,59,5,11,78,58,13,0,3,0,6,2,2,0,1,361,0,15,376,651,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,109,B,1,0,B,0,49,66,29,3,9,37,67,7,0,2,0,9,2,1,0,0,281,0,6,287,420,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,109,C,1,0,C01,0,62,52,33,3,4,31,76,2,1,1,0,7,4,0,0,0,276,0,10,286,419,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,110,B,1,0,B,0,60,51,53,6,11,33,62,7,1,3,0,10,8,1,0,1,307,0,11,318,549,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,110,C,1,0,C01,0,59,48,66,7,10,41,71,11,1,3,0,9,2,0,1,1,330,1,12,343,548,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,111,B,1,0,B,0,67,69,49,9,13,43,71,4,3,3,0,4,5,0,0,1,341,0,9,350,609,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,111,C,1,0,C01,0,71,43,56,9,17,49,80,2,2,5,0,8,3,1,4,1,351,0,11,362,608,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,111,C,2,0,C02,0,83,37,48,11,14,42,85,2,0,6,0,6,6,2,2,1,345,0,7,352,608,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,111,C,3,0,C03,0,65,66,65,1,11,32,86,2,3,5,0,9,5,0,0,0,350,0,9,359,608,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,113,B,1,0,B,0,54,45,24,4,6,20,55,3,2,0,0,16,1,1,1,1,233,0,9,242,391,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,114,B,1,0,B,0,35,21,21,18,4,12,21,1,1,2,0,4,1,2,1,0,144,0,2,146,226,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,116,B,1,0,B,0,48,45,39,19,17,11,94,3,5,0,0,5,9,4,2,4,305,0,12,317,700,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,116,C,1,0,C01,0,63,37,54,17,16,14,72,3,1,0,0,2,6,3,4,2,294,0,20,314,699,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,117,B,1,0,B,0,30,55,85,18,11,16,91,13,9,5,0,4,3,1,2,2,345,0,23,368,425,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,117,C,1,0,C01,0,44,58,76,17,13,15,66,11,1,2,0,4,13,2,5,3,330,0,26,356,425,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,118,B,1,0,B,0,61,67,42,9,19,20,139,5,3,1,0,3,9,4,0,1,383,0,15,398,714,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,119,B,1,0,B,0,35,51,35,10,10,14,67,1,0,3,0,4,5,0,1,2,238,0,10,248,448,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,3,COQUIMATLAN,119,E,1,0,E01,0,20,6,9,4,4,2,25,1,0,2,0,1,1,1,0,0,76,0,2,78,127,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,120,B,1,0,B,0,35,104,12,7,6,9,106,11,23,0,0,8,6,2,2,0,331,0,6,337,592,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,120,C,1,0,C01,0,38,79,15,2,16,8,117,9,15,0,0,9,7,2,0,0,317,0,10,327,591,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,120,C,2,0,C02,0,37,117,6,4,7,9,123,8,19,0,0,14,5,0,0,4,353,0,11,364,591,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,120,C,3,0,C03,0,36,99,11,11,10,10,104,6,23,0,0,10,12,2,1,3,338,2,9,349,591,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,121,B,1,0,B,0,50,126,5,10,11,8,123,5,23,0,0,5,5,0,0,3,374,0,11,385,640,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,121,C,1,0,C01,0,48,131,9,8,7,5,118,12,20,0,0,10,7,0,3,1,379,0,17,396,640,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,122,B,1,0,B,0,37,102,11,6,8,6,109,3,11,0,0,4,11,2,1,0,311,0,5,316,538,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,122,C,1,0,C01,0,40,84,13,4,7,6,106,2,16,0,0,12,8,3,2,1,304,0,3,307,538,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,123,B,1,0,B,0,29,93,17,2,7,7,108,5,11,0,0,7,5,2,0,1,294,0,7,301,504,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,123,C,1,0,C01,0,20,90,20,7,10,10,105,3,7,0,0,1,9,0,0,0,282,0,6,288,503,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,123,C,2,0,C02,0,36,88,21,4,11,2,98,3,18,0,0,9,5,3,1,2,301,0,8,309,503,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,124,B,1,0,B,0,29,129,10,6,10,11,104,7,13,0,0,11,12,0,1,2,345,0,9,354,620,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,124,C,1,0,C01,0,25,118,7,4,7,6,141,6,8,0,0,13,18,2,1,3,359,0,10,369,620,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,124,C,2,0,C02,0,29,142,12,9,11,6,117,6,24,0,0,14,4,1,0,3,378,0,5,383,620,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,125,B,1,0,B,0,32,119,4,11,13,13,185,19,26,0,0,8,8,1,1,0,440,0,5,445,722,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,125,E,1,0,E01,0,13,89,4,6,10,5,150,10,25,0,0,2,11,4,0,0,329,1,9,339,605,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,125,E,2,0,E02,0,4,24,0,8,4,4,55,0,4,0,0,3,4,0,0,0,110,0,3,113,184,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,126,B,1,0,B,0,26,84,10,9,13,6,129,18,26,0,0,5,7,2,2,2,339,0,8,347,575,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,126,C,1,0,C01,0,28,57,6,5,18,11,130,15,25,0,0,5,5,3,1,0,309,0,10,319,575,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,126,C,2,0,C02,0,18,72,6,10,11,7,145,14,27,0,0,2,7,2,2,2,325,0,12,337,574,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,127,B,1,0,B,0,22,115,9,7,13,6,139,18,35,0,0,8,13,1,4,4,394,0,7,401,615,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,127,C,1,0,C01,0,27,111,2,8,12,10,150,18,40,0,0,3,7,1,0,5,394,0,4,398,615,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,128,B,1,0,B,0,17,68,2,5,9,2,123,14,28,0,0,6,5,1,0,3,283,2,8,293,425,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,128,C,1,0,C01,0,15,68,3,3,9,3,109,8,22,0,0,2,5,0,0,1,248,0,6,254,424,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,129,B,1,0,B,0,10,54,7,9,6,2,133,11,40,0,0,4,6,2,1,1,286,0,14,300,491,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,129,C,1,0,C01,0,16,58,7,9,11,4,125,19,39,0,0,3,6,3,1,0,301,0,5,306,491,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,130,B,1,0,B,0,22,94,7,10,4,6,143,19,18,0,0,3,3,4,1,0,334,0,11,345,525,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,130,C,1,0,C01,0,27,77,7,4,15,9,128,26,28,0,0,3,6,2,1,3,336,0,5,341,525,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,131,B,1,0,B,0,96,83,4,12,12,14,92,0,4,0,0,10,4,5,2,1,339,0,9,348,541,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,131,C,1,0,C01,0,80,92,2,12,13,12,83,2,6,0,0,8,6,3,6,2,327,0,14,341,541,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,131,E,1,0,E01,0,28,97,2,14,8,3,125,3,11,0,0,5,5,5,4,3,313,0,9,322,499,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,132,B,1,0,B,0,31,118,8,12,7,8,164,5,6,0,0,0,8,2,0,0,369,0,14,383,574,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,132,C,1,0,C01,0,22,92,2,5,4,5,173,4,8,0,0,4,6,0,2,1,328,0,10,338,573,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,132,C,2,0,C02,0,21,123,8,4,4,7,166,3,12,0,0,5,3,1,2,2,361,0,7,368,573,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,133,B,1,0,B,0,23,71,4,8,11,7,112,2,8,0,0,5,7,4,1,2,265,0,3,268,479,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,133,C,1,0,C01,0,19,66,3,14,10,8,96,5,5,0,0,7,10,6,1,0,250,0,7,257,478,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,134,B,1,0,B,0,32,99,9,4,3,9,116,5,26,0,0,10,7,1,4,3,328,0,12,340,611,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,134,C,1,0,C01,0,57,89,8,9,10,13,112,6,18,0,0,5,7,3,2,0,339,0,13,352,611,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,134,C,2,0,C02,0,36,100,10,8,8,12,114,2,20,0,0,5,9,2,3,0,329,0,6,335,610,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,135,B,1,0,B,0,54,107,4,7,5,14,93,6,5,0,0,8,9,0,2,1,315,0,12,327,535,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,135,C,1,0,C01,0,54,94,5,12,3,13,106,2,3,0,0,6,4,2,2,2,308,0,6,314,535,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,135,E,1,0,E01,0,33,124,9,6,10,12,178,1,13,0,0,5,4,2,0,1,398,2,12,412,648,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,136,B,1,0,B,0,11,30,7,11,26,7,152,1,19,0,0,0,5,2,5,2,278,0,13,291,479,ACTA CASILLA,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,137,B,1,0,B,0,20,113,9,7,13,2,126,5,7,0,0,4,5,3,1,3,318,0,8,326,614,ACTA DEL CONSEJO,,,
5,6,COLIMA,6,CUAUHTEMOC,4,CUAUHTEMOC,137,C,1,0,C01,0,13,113,3,4,10,2,147,2,15,0,0,5,12,2,0,1,329,0,8,337,613,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,138,B,1,0,B,0,63,85,16,6,15,52,101,12,12,5,0,8,8,2,1,1,387,0,10,397,732,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,138,C,1,0,C01,0,62,78,14,13,16,38,130,12,8,2,0,6,7,1,1,0,388,0,18,406,731,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,138,C,2,0,C02,0,70,108,12,12,4,56,106,8,12,4,0,12,7,1,1,1,414,0,8,422,731,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,138,C,3,0,C03,0,62,85,17,9,3,44,104,10,5,4,0,7,12,6,0,5,373,0,14,387,731,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,138,C,4,0,C04,0,59,70,19,8,21,40,126,11,7,3,0,6,13,3,4,0,390,0,13,403,731,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,138,C,5,0,C05,0,56,79,12,17,15,41,112,6,15,4,0,4,7,1,0,1,370,0,15,385,731,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,138,C,6,0,C06,0,66,106,12,10,10,33,104,12,8,3,0,8,4,0,1,2,379,0,12,391,731,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,138,E,1,0,E01,0,81,94,14,16,6,53,114,8,8,3,0,5,7,0,0,0,409,0,13,422,716,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,138,E,1,1,E01C01,0,62,85,24,8,10,44,97,11,8,2,0,3,13,0,0,1,368,0,11,379,715,ACTA DEL CONSEJO,,,
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,138,E,1,2,E01C02,0,67,85,13,10,12,49,100,9,8,7,0,7,13,5,0,1,386,2,10,398,715,ACTA CASILLA,,,
5,6,COLIMA,4,COMALA,5,VILLA DE ALVAREZ,138,E,1,3,E01C03,0,61,101,13,10,7,40,107,8,6,2,0,8,7,2,2,1,375,0,8,383,715,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,B,1,0,B,0,80,78,18,3,11,55,98,9,8,7,0,7,10,3,0,1,388,1,14,403,631,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,C,1,0,C01,0,81,83,8,12,8,48,104,5,8,4,0,9,9,0,0,0,379,0,6,385,631,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,C,2,0,C02,0,81,112,10,6,5,43,84,16,7,3,0,12,8,2,2,3,394,2,19,415,631,ACTA DEL CONSEJO,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,C,3,0,C03,0,70,96,8,8,14,51,96,8,7,3,0,9,7,1,2,3,383,1,14,398,631,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,C,4,0,C04,0,78,87,14,10,6,60,98,7,11,5,0,8,9,2,0,0,395,0,7,402,630,ACTA DEL CONSEJO,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,E,1,0,E01,0,99,108,15,6,8,49,90,19,8,3,0,8,6,1,0,1,421,1,11,433,641,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,E,1,1,E01C01,0,97,112,10,2,4,45,80,9,7,4,0,10,5,2,1,0,388,0,11,399,641,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,E,1,2,E01C02,0,85,103,10,6,7,47,73,9,13,5,0,8,2,1,0,0,369,0,13,382,641,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,E,1,3,E01C03,0,111,69,11,9,13,45,89,9,8,4,0,10,0,0,0,0,378,0,15,393,641,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,E,1,4,E01C04,0,114,98,13,8,3,50,71,15,11,5,0,11,7,3,0,0,409,0,13,422,640,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,E,2,0,E02,0,121,82,11,8,10,63,98,10,13,1,0,7,4,1,1,2,432,0,15,447,747,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,E,2,1,E02C01,0,92,84,12,10,8,58,110,17,8,5,0,16,7,3,0,2,432,3,11,446,747,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,E,2,2,E02C02,0,105,93,14,9,12,61,100,13,6,2,0,15,9,2,1,1,443,1,7,451,747,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,E,2,3,E02C03,0,91,95,10,10,10,63,101,9,14,2,0,14,9,3,1,2,434,0,13,447,746,ACTA DEL CONSEJO,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,139,E,2,4,E02C04,0,92,100,15,10,8,45,110,7,12,3,0,14,8,1,0,3,428,0,15,443,746,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,140,B,1,0,B,0,80,136,15,12,7,45,77,18,11,5,0,17,5,1,0,2,431,0,13,444,704,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,140,C,1,0,C01,0,76,114,18,12,5,41,100,11,12,1,0,15,6,2,2,2,417,0,12,429,703,ACTA DEL CONSEJO,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,140,C,2,0,C02,0,73,104,15,4,8,39,97,7,15,5,0,14,9,5,2,0,397,1,19,417,703,ACTA DEL CONSEJO,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,140,C,3,0,C03,0,66,128,19,8,7,38,98,11,10,4,0,10,6,4,0,3,412,2,14,428,703,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,140,C,4,0,C04,0,79,137,17,9,3,56,84,10,13,6,0,11,8,3,1,1,438,0,11,449,703,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,140,E,1,0,E01,0,75,74,8,9,12,35,86,11,5,1,0,4,3,2,0,0,325,0,7,332,530,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,140,E,1,1,E01C01,0,65,74,7,4,6,30,78,8,18,0,0,4,4,2,2,0,302,0,11,313,530,ACTA DEL CONSEJO,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,140,E,1,2,E01C02,0,73,79,9,8,5,29,91,14,9,3,0,9,4,2,1,2,338,0,13,351,530,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,141,B,1,0,B,0,107,125,17,2,4,49,97,6,4,5,0,13,3,1,0,0,433,0,6,439,631,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,141,C,1,0,C01,0,98,132,12,9,7,48,81,9,8,1,0,16,7,1,0,0,429,2,3,434,630,ACTA DEL CONSEJO,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,142,B,1,0,B,0,46,67,6,19,4,22,55,6,6,3,0,4,3,1,1,0,243,0,9,252,420,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,142,C,1,0,C01,0,77,91,9,9,8,36,103,10,12,1,0,13,10,1,1,1,382,0,10,392,419,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,143,B,1,0,B,0,44,83,6,15,15,42,100,10,5,2,0,5,11,4,2,1,345,0,9,354,599,ACTA DEL CONSEJO,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,143,C,1,0,C01,0,35,67,7,13,14,50,134,9,11,5,0,8,12,3,1,0,369,1,10,380,598,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,144,B,1,0,B,0,82,99,8,6,10,41,89,6,7,1,0,4,3,2,1,1,360,0,12,372,585,ACTA DEL CONSEJO,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,144,C,1,0,C01,0,87,51,10,10,14,36,105,15,19,3,0,14,4,0,2,3,373,0,9,382,585,ACTA CASILLA,,,
5,6,COLIMA,7,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,144,C,2,0,C02,0,77,91,9,9,8,36,103,10,12,1,0,13,10,1,1,1,382,0,10,392,584,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,B,1,0,B,0,54,100,15,10,8,43,89,9,7,2,0,10,4,0,0,1,352,0,9,361,608,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,C,1,0,C01,0,73,96,10,8,12,35,77,7,5,4,0,8,7,3,0,1,346,0,7,353,608,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,C,2,0,C02,0,54,95,19,6,5,38,80,9,4,2,0,4,7,3,1,1,328,0,6,334,608,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,C,3,0,C03,0,75,102,13,4,4,49,94,11,2,1,0,7,6,2,2,0,372,0,8,380,608,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,C,4,0,C04,0,75,92,14,7,12,45,72,14,8,1,0,14,9,2,0,1,366,2,11,379,608,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,E,1,0,E01,0,37,45,11,11,11,41,111,6,9,8,0,5,6,6,0,0,307,0,9,316,676,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,E,1,1,E01C01,0,33,53,11,6,13,39,117,3,3,1,0,6,9,3,2,1,300,0,9,309,676,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,E,1,2,E01C02,0,31,49,8,10,8,34,119,4,7,3,0,3,11,3,2,1,293,0,8,301,675,ACTA DEL CONSEJO,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,E,1,3,E01C03,0,38,48,6,9,9,42,118,3,6,0,0,4,11,4,2,1,301,0,8,309,675,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,E,1,4,E01C04,0,40,47,8,13,8,41,109,8,4,2,0,3,3,2,0,0,288,2,8,298,675,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,E,1,5,E01C05,0,46,46,9,15,5,34,128,3,4,2,0,7,5,1,1,1,307,0,12,319,675,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,E,1,6,E01C06,0,26,48,8,12,6,38,119,5,2,3,0,5,9,1,3,2,287,1,8,296,675,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,E,2,0,E02,0,58,76,11,11,4,46,77,10,6,3,0,10,3,1,1,2,319,0,13,332,605,ACTA CASILLA,,,
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,146,E,2,1,E02C01,0,79,88,8,10,5,39,78,6,3,5,0,7,9,0,0,2,339,1,7,347,604,ACTA CASILLA,,,
