CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PNA,PES,FPM,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,6,COLIMA,10,TECOMAN,10,TECOMAN,294,1,1,42,68,17,0,0,45,90,4,8,0,0,6,0,0,0,0,280,0,5,285,477
5,6,COLIMA,10,TECOMAN,10,TECOMAN,295,1,1,43,92,5,0,0,41,173,7,4,6,0,7,0,0,0,0,378,0,17,395,688
5,6,COLIMA,10,TECOMAN,10,TECOMAN,296,1,1,34,100,10,0,0,37,153,16,7,4,0,8,0,0,0,0,369,0,21,390,732
5,6,COLIMA,10,TECOMAN,10,TECOMAN,297,3,3,118,167,21,0,0,108,494,25,23,19,0,11,0,0,0,0,986,0,27,1013,1793
5,6,COLIMA,15,TECOMAN,10,TECOMAN,298,2,2,56,107,21,0,0,66,359,11,18,11,0,10,0,0,0,0,659,1,30,690,1373
5,6,COLIMA,10,TECOMAN,10,TECOMAN,299,2,2,37,83,12,0,0,39,284,15,4,6,0,8,0,0,0,0,488,0,15,503,956
5,6,COLIMA,10,TECOMAN,10,TECOMAN,300,1,1,59,135,10,0,0,56,138,4,9,3,0,11,0,0,0,0,425,0,4,429,670
5,6,COLIMA,15,TECOMAN,10,TECOMAN,301,2,2,52,112,12,0,0,73,162,10,6,3,0,12,0,0,0,0,442,1,15,458,814
5,6,COLIMA,15,TECOMAN,10,TECOMAN,302,3,3,78,249,10,0,0,88,353,32,9,4,0,10,0,0,0,0,833,0,48,881,1657
5,6,COLIMA,15,TECOMAN,10,TECOMAN,303,2,2,59,70,16,0,0,42,252,12,8,5,0,1,0,0,0,0,465,0,12,477,886
5,6,COLIMA,15,TECOMAN,10,TECOMAN,304,2,2,33,103,14,0,0,72,286,8,4,7,0,9,0,0,0,0,536,0,26,562,995
5,6,COLIMA,15,TECOMAN,10,TECOMAN,305,2,2,55,99,12,0,0,45,363,6,4,11,0,9,0,0,0,0,604,0,22,626,1139
5,6,COLIMA,15,TECOMAN,10,TECOMAN,306,1,1,38,78,18,0,0,38,167,7,15,6,0,5,0,0,0,0,372,0,12,384,648
5,6,COLIMA,15,TECOMAN,10,TECOMAN,307,2,2,53,87,17,0,0,48,192,10,3,5,0,7,0,0,0,0,422,0,16,438,821
5,6,COLIMA,15,TECOMAN,10,TECOMAN,308,2,2,21,87,21,0,0,57,304,15,4,6,0,4,0,0,0,0,519,1,29,549,1126
5,6,COLIMA,15,TECOMAN,10,TECOMAN,309,1,1,35,84,24,0,0,54,194,7,12,6,0,11,0,0,0,0,427,0,18,445,692
5,6,COLIMA,15,TECOMAN,10,TECOMAN,310,3,3,74,124,16,0,0,88,322,17,7,6,0,16,0,0,0,0,670,2,22,694,1159
5,6,COLIMA,15,TECOMAN,10,TECOMAN,311,3,3,82,134,55,0,0,133,579,23,11,12,0,13,0,0,0,0,1042,0,49,1091,2101
5,6,COLIMA,15,TECOMAN,10,TECOMAN,312,5,5,82,163,47,0,0,186,880,59,25,13,0,13,0,0,0,0,1468,3,78,1549,3417
5,6,COLIMA,15,TECOMAN,10,TECOMAN,313,2,2,46,79,24,0,0,73,229,9,3,4,0,9,0,0,0,0,476,0,19,495,928
5,6,COLIMA,15,TECOMAN,10,TECOMAN,314,2,2,62,141,23,0,0,78,377,13,7,9,0,10,0,0,0,0,720,0,28,748,1343
5,6,COLIMA,15,TECOMAN,10,TECOMAN,315,4,4,194,335,36,0,0,211,653,30,29,21,0,25,0,0,0,0,1534,0,43,1577,2758
5,6,COLIMA,15,TECOMAN,10,TECOMAN,316,6,6,124,266,51,0,0,188,822,32,17,13,0,11,0,0,0,0,1524,0,85,1609,3783
5,6,COLIMA,16,TECOMAN,10,TECOMAN,317,2,2,18,51,6,0,0,13,208,5,89,3,0,3,0,0,0,0,396,1,25,422,862
5,6,COLIMA,16,TECOMAN,10,TECOMAN,318,2,2,21,53,6,0,0,15,236,8,82,2,0,3,0,0,0,0,426,0,28,454,937
5,6,COLIMA,16,TECOMAN,10,TECOMAN,319,2,2,16,97,7,0,0,25,229,13,94,5,0,2,0,0,0,0,488,0,26,514,1068
5,6,COLIMA,16,TECOMAN,10,TECOMAN,320,2,2,26,86,3,0,0,21,259,8,19,5,0,0,0,0,0,0,427,0,20,447,827
5,6,COLIMA,16,TECOMAN,10,TECOMAN,321,2,2,19,62,56,0,0,42,394,8,83,7,0,2,0,0,0,0,673,0,40,713,1478
5,6,COLIMA,16,TECOMAN,10,TECOMAN,322,1,1,25,24,4,0,0,20,182,12,5,1,0,2,0,0,0,0,275,0,8,283,549
5,6,COLIMA,16,TECOMAN,10,TECOMAN,323,2,2,18,40,14,0,0,52,226,15,5,1,0,3,0,0,0,0,374,0,31,405,906
5,6,COLIMA,16,TECOMAN,10,TECOMAN,324,2,2,30,62,27,0,0,58,278,23,5,8,0,7,0,0,0,0,498,2,30,530,1230
5,6,COLIMA,16,TECOMAN,10,TECOMAN,325,1,1,28,33,16,0,0,35,177,8,32,0,0,0,0,0,0,0,329,0,15,344,659
5,6,COLIMA,16,TECOMAN,10,TECOMAN,326,2,2,28,62,8,0,0,42,227,13,10,4,0,4,0,0,0,0,398,2,27,427,841
5,6,COLIMA,16,TECOMAN,10,TECOMAN,327,1,1,8,31,3,0,0,20,119,3,2,1,0,2,0,0,0,0,189,0,11,200,397
5,6,COLIMA,15,TECOMAN,10,TECOMAN,328,2,2,22,62,10,0,0,44,252,6,4,2,0,8,0,0,0,0,410,2,11,423,802
5,6,COLIMA,16,TECOMAN,10,TECOMAN,329,3,3,57,114,12,0,0,138,499,23,53,9,0,7,0,0,0,0,912,0,45,957,2224
5,6,COLIMA,16,TECOMAN,10,TECOMAN,330,1,1,3,5,18,0,0,5,77,2,0,0,0,0,0,0,0,0,110,1,5,116,185
5,6,COLIMA,16,TECOMAN,10,TECOMAN,331,1,1,1,6,2,0,0,2,101,2,1,5,0,0,0,0,0,0,120,0,2,122,209
5,6,COLIMA,16,TECOMAN,10,TECOMAN,332,1,1,4,12,0,0,0,21,88,9,23,1,0,0,0,0,0,0,158,0,13,171,318
5,6,COLIMA,16,TECOMAN,10,TECOMAN,333,1,1,7,20,9,0,0,4,70,4,37,2,0,0,0,0,0,0,153,0,11,164,286
5,6,COLIMA,16,TECOMAN,10,TECOMAN,334,5,5,99,66,17,0,0,40,475,20,301,6,0,8,0,0,0,0,1032,1,78,1111,3007
5,6,COLIMA,16,TECOMAN,10,TECOMAN,335,3,3,69,45,7,0,0,32,303,6,215,12,0,4,0,0,0,0,693,1,43,737,1968
5,6,COLIMA,16,TECOMAN,10,TECOMAN,336,3,3,59,59,9,0,0,29,294,4,182,5,0,5,0,0,0,0,646,3,42,691,1657
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,337,3,3,75,141,29,22,27,122,262,16,16,15,0,17,19,0,3,2,766,0,28,794,1574
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,338,3,3,137,233,22,24,29,170,285,13,16,14,0,21,24,2,3,3,996,0,25,1021,2072
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,339,1,1,38,44,15,11,8,38,70,5,7,2,0,1,5,2,2,1,249,0,5,254,458
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,340,1,1,36,41,21,7,7,45,81,5,8,3,0,4,7,1,0,2,268,1,6,275,465
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,341,1,1,25,52,5,10,15,26,64,8,4,0,0,7,1,0,0,1,218,0,8,226,371
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,342,1,1,57,70,22,6,3,51,83,4,9,2,0,10,2,1,0,1,321,1,6,328,485
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,343,2,2,96,155,22,10,10,60,119,15,8,8,0,16,10,2,1,1,533,0,14,547,799
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,344,2,2,67,129,22,14,13,68,158,24,14,6,0,13,9,2,1,2,542,2,20,564,858
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,345,1,1,60,85,16,5,9,54,125,12,8,5,0,4,12,4,3,2,404,0,10,414,640
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,346,1,1,62,103,10,7,5,31,73,7,7,3,0,9,4,0,2,2,325,0,9,334,490
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,347,1,1,66,103,12,13,9,60,107,14,8,2,0,10,10,1,2,2,419,0,13,432,674
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,348,1,1,52,86,18,9,15,72,140,15,8,3,0,5,12,3,0,2,440,0,12,452,668
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,349,2,2,102,127,17,12,12,71,137,26,10,7,0,15,12,4,0,3,555,0,17,572,855
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,350,2,2,103,133,14,12,9,58,118,8,10,6,0,22,7,0,2,1,503,0,16,519,801
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,351,1,1,66,73,10,7,6,57,90,8,4,2,0,4,5,1,0,0,333,1,9,343,464
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,352,1,1,63,135,27,11,5,56,93,11,3,5,0,9,6,6,0,1,431,3,12,446,658
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,353,1,1,25,68,7,5,4,49,58,11,3,3,0,5,3,2,0,1,244,0,7,251,427
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,354,1,1,85,115,13,15,7,59,118,13,6,2,0,15,7,2,1,0,458,0,12,470,689
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,355,2,2,92,148,29,14,15,102,134,15,6,8,0,13,12,4,3,2,597,1,19,617,919
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,356,1,1,47,92,14,14,14,67,129,5,4,6,0,9,4,1,0,1,407,1,11,419,713
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,357,2,2,93,135,37,7,13,83,121,13,10,2,0,7,12,2,0,2,537,0,14,551,828
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,358,1,1,64,109,12,14,4,66,97,15,3,5,0,19,3,2,0,2,415,1,9,425,693
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,359,1,1,58,107,9,14,12,93,108,9,7,6,0,17,8,0,0,4,452,0,12,464,743
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,360,1,1,62,91,20,11,8,42,94,19,5,3,0,8,7,1,0,1,372,0,9,381,611
5,6,COLIMA,8,VILLA DE ALVAREZ,5,VILLA DE ALVAREZ,361,2,2,124,189,14,17,8,88,143,15,10,3,0,8,7,1,1,1,629,0,17,646,1071
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,362,2,2,60,85,12,22,21,88,199,17,11,4,0,11,17,2,2,2,553,0,16,569,1094
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,363,2,2,93,123,19,19,9,97,194,16,11,7,0,13,15,2,1,1,620,1,25,646,1152
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,364,1,1,64,74,10,6,7,54,134,8,9,2,0,4,9,4,0,2,387,0,13,400,677
5,6,COLIMA,5,COQUIMATLAN,5,VILLA DE ALVAREZ,365,1,1,35,56,14,4,5,46,117,5,4,5,0,6,6,0,2,0,305,0,8,313,560
