CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,PAN_PRI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,560,4,4,16,23,260,35,58,24,983,27,3,19,6,0,1454,2,30,1486,2299
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,561,2,2,3,10,106,23,41,17,695,18,5,5,6,0,929,0,36,965,1370
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,570,5,5,13,39,702,35,66,12,1119,24,2,13,8,0,2033,1,92,2126,3214
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,571,3,3,7,33,358,17,28,12,806,23,3,8,5,3,1303,0,35,1338,2042
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,572,3,3,10,11,211,27,30,15,739,11,2,2,5,0,1063,12,45,1120,1765
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,573,3,3,3,20,212,21,39,17,718,26,4,7,0,2,1069,0,24,1093,1825
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,574,3,3,8,17,266,14,50,17,835,32,6,6,7,0,1258,0,28,1286,2146
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,575,7,7,12,29,458,64,82,55,1882,55,7,21,15,1,2681,0,59,2740,4428
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,589,3,3,7,7,319,24,30,13,900,31,0,2,5,0,1338,0,38,1376,1992
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,592,5,5,19,71,579,37,76,17,1165,22,2,5,1,2,1996,4,81,2081,3107
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,594,4,4,7,14,322,34,58,15,1029,29,2,10,12,1,1533,0,41,1574,2448
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,600,4,4,11,17,433,58,69,29,1071,17,3,7,8,1,1724,2,49,1775,2729
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,602,3,3,6,16,291,40,37,11,818,4,0,9,0,0,1232,5,80,1317,1935
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,604,3,3,4,26,307,24,48,23,736,12,5,5,2,0,1192,0,46,1238,1897
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,605,1,1,2,7,128,16,16,7,291,11,2,7,3,0,490,0,21,511,738
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,606,4,4,9,25,295,52,63,14,896,26,1,11,13,0,1405,1,48,1454,2368
3,27,TABASCO,11,COMALCALCO,5,COMALCALCO,608,3,3,6,13,411,36,50,11,740,27,5,7,6,2,1314,0,48,1362,1957
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,618,3,3,6,27,41,47,36,35,666,15,1,4,5,1,884,14,46,944,1624
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,619,2,2,7,16,12,46,13,15,616,13,1,1,2,0,742,0,41,783,1378
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,620,3,3,5,34,33,76,26,25,749,10,1,3,0,0,962,0,72,1034,1750
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,621,2,2,12,10,42,67,29,13,725,12,4,13,2,0,929,0,37,966,1480
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,622,2,2,2,10,7,38,18,20,408,1,6,3,1,0,514,0,33,547,1042
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,624,3,3,7,34,42,69,27,24,727,15,2,5,5,0,957,0,81,1038,1681
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,626,2,2,0,12,13,21,21,14,555,7,1,8,2,0,654,0,37,691,1145
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,627,2,2,0,11,13,0,0,6,567,0,0,0,0,0,597,0,17,614,1085
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,628,2,2,6,16,16,51,17,6,732,20,0,0,0,2,866,0,284,1150,1393
3,27,TABASCO,11,COMALCALCO,6,CUNDUACAN,633,2,2,4,27,16,28,20,13,509,9,2,0,0,0,628,0,39,667,1056
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,0,0,1,0,0,2,0,0,0,5,0,1,0,0,0,8,0,0,8,11
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,516,2,2,8,16,95,20,18,30,680,23,0,8,8,0,906,0,17,923,1422
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,517,2,2,14,15,99,29,21,25,546,14,2,5,3,1,774,0,9,783,1072
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,520,1,1,7,11,65,22,12,9,253,14,1,2,0,0,396,0,7,403,599
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,522,2,2,9,16,75,12,24,15,414,16,1,3,4,0,589,0,14,603,889
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,523,3,3,18,24,139,31,40,20,817,17,3,6,5,4,1124,0,16,1140,1589
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,524,1,1,10,10,56,11,10,9,333,5,0,0,0,0,444,0,2,446,650
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,527,2,2,4,6,60,10,24,11,407,11,2,3,2,1,541,2,4,547,792
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,529,2,2,3,6,82,14,23,8,387,11,19,4,2,1,560,0,10,570,835
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,536,3,3,19,13,146,43,66,26,926,19,3,8,5,1,1275,1,27,1303,1905
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,548,3,3,2,15,298,22,18,15,553,6,2,1,2,0,934,0,36,970,1545
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,551,3,3,3,107,289,37,41,289,460,10,0,6,4,1,1247,0,73,1320,1965
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,553,2,2,1,21,154,24,31,11,575,13,0,4,5,1,840,1,35,876,1424
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,554,3,3,3,13,277,22,30,8,877,16,5,13,6,0,1270,0,46,1316,1957
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,556,2,2,8,9,163,23,20,10,505,4,2,4,8,1,757,0,29,786,1169
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,558,3,3,6,8,300,22,27,5,751,12,1,8,7,0,1147,0,38,1185,1745
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,562,3,3,5,3,168,36,52,18,780,36,3,13,8,2,1124,0,40,1164,1737
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,563,2,2,3,5,130,15,27,14,668,31,0,3,2,0,898,0,27,925,1428
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,564,2,2,1,3,76,14,18,4,487,19,1,7,3,0,633,0,17,650,1012
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,565,3,3,4,12,145,32,30,13,716,27,8,12,4,3,1006,0,26,1032,1677
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,566,2,2,4,9,109,13,22,10,615,24,2,6,5,1,820,0,8,828,1265
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,567,3,3,2,13,145,24,46,16,818,4,0,5,5,1,1079,0,22,1101,1176
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,568,3,3,5,8,214,26,40,16,861,21,2,10,4,0,1207,14,23,1244,1850
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,569,2,2,7,3,138,11,20,6,583,8,2,1,1,0,780,0,24,804,1267
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,576,4,4,3,16,432,32,71,19,1135,21,0,4,8,0,1741,0,70,1811,2532
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,577,3,3,0,11,268,27,32,12,769,15,1,5,4,0,1144,0,29,1173,1753
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,578,4,4,5,23,292,33,54,9,978,28,4,8,5,0,1439,0,41,1480,2277
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,579,2,2,4,6,172,21,23,2,478,11,4,8,4,0,733,0,18,751,1132
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,580,2,2,1,10,230,18,26,6,396,11,3,7,2,1,711,0,20,731,1040
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,581,4,4,11,23,293,40,58,20,1014,19,5,10,6,0,1499,0,56,1555,2337
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,582,3,3,6,6,194,39,39,16,710,19,6,15,9,0,1059,2,37,1098,1652
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,583,3,3,2,13,225,23,41,21,874,13,2,3,6,0,1223,0,33,1256,1931
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,584,2,2,4,16,171,6,22,17,680,11,0,3,5,0,935,0,12,947,1465
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,585,2,2,7,10,134,17,27,8,742,9,0,4,2,1,961,0,21,982,1442
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,586,3,3,4,18,260,46,38,15,789,14,4,5,7,0,1200,0,37,1237,1913
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,587,4,4,7,18,302,50,64,13,1183,25,2,16,8,0,1688,0,44,1732,2590
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,588,3,3,4,13,322,11,30,11,471,10,1,5,3,0,881,0,35,916,1548
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,590,5,5,11,31,355,51,80,19,1245,41,14,19,12,0,1878,1,50,1929,3105
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,591,3,3,10,13,247,35,49,11,740,22,7,16,8,1,1159,0,38,1197,2017
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,593,3,3,5,21,235,20,33,15,675,16,2,5,5,0,1032,0,32,1064,1687
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,595,2,2,3,25,217,28,24,14,513,13,0,8,4,0,849,0,23,872,1350
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,596,2,2,3,12,198,19,16,11,617,14,5,9,4,0,908,0,35,943,1401
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,597,2,2,2,4,167,10,10,5,532,0,0,0,0,0,730,0,48,778,1095
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,598,3,3,4,15,271,37,62,14,798,17,1,11,10,0,1240,0,61,1301,2243
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,599,2,2,3,10,161,11,19,9,437,11,2,6,5,1,675,0,28,703,1212
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,601,4,4,6,25,447,36,45,20,980,23,3,8,1,1,1595,0,84,1679,2502
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,603,4,4,4,15,213,23,28,9,735,18,3,10,4,0,1062,0,56,1118,1802
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,607,4,4,0,28,453,20,29,15,937,16,1,8,8,2,1517,0,42,1559,2371
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,1145,3,3,6,13,272,29,58,16,650,12,5,1,7,0,1069,0,21,1090,1671
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,1146,1,1,6,4,123,9,14,8,290,5,3,4,2,0,468,0,22,490,715
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,1147,4,4,8,8,320,37,63,21,1182,59,6,6,12,2,1724,0,29,1753,2903
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,1152,1,1,8,15,51,6,17,8,270,10,1,0,1,0,387,0,8,395,566
3,27,TABASCO,12,COMALCALCO,5,COMALCALCO,1153,5,5,14,38,179,46,72,44,1479,48,1,16,18,16,1971,0,34,2005,2740
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,609,5,5,31,71,123,132,51,136,1360,134,5,6,25,3,2077,2,58,2137,3236
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,610,3,3,30,40,79,71,41,97,855,34,0,8,7,8,1270,0,41,1311,1991
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,611,4,4,28,53,76,111,69,104,1013,32,6,15,8,0,1515,2,55,1572,2483
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,612,2,2,16,29,36,54,24,60,542,10,0,3,4,1,779,0,32,811,1182
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,613,3,3,26,55,97,109,59,102,980,30,8,3,3,6,1478,0,48,1526,1430
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,614,4,4,22,40,107,106,52,85,934,41,1,7,4,3,1402,0,61,1463,2329
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,615,2,2,21,27,48,48,29,41,570,0,0,0,0,0,784,0,26,810,1189
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,616,3,3,29,26,46,79,49,75,811,17,2,5,8,9,1156,0,47,1203,1911
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,617,3,3,27,36,82,51,42,113,835,27,4,5,7,3,1232,1,36,1269,1938
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,623,2,2,5,15,22,75,31,24,451,11,13,12,7,1,667,0,64,731,1305
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,625,3,3,6,5,35,67,40,40,799,18,2,5,14,0,1031,2,32,1065,1707
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,629,3,3,9,22,34,76,21,22,621,13,1,6,5,0,830,0,41,871,1637
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,630,3,3,5,17,29,81,40,25,640,38,1,3,5,1,885,0,53,938,1549
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,631,3,3,9,19,27,63,25,30,818,11,2,7,6,0,1017,0,38,1055,1805
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,632,2,2,10,20,33,43,27,33,511,9,3,3,2,0,694,0,21,715,1080
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,634,2,2,4,18,23,47,31,22,551,19,6,12,2,0,735,0,41,776,1273
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,635,4,4,10,46,51,102,59,42,862,24,7,9,4,1,1217,0,75,1292,2281
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,636,3,3,4,12,43,78,30,28,650,32,1,8,3,1,890,0,42,932,1764
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,637,2,2,9,17,26,67,38,40,547,15,3,4,3,1,770,0,35,805,1499
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,638,3,3,8,27,27,70,68,33,858,26,2,10,8,0,1137,0,50,1187,1910
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,639,3,3,32,19,27,63,41,33,807,15,4,8,6,3,1058,3,51,1112,1670
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,640,3,3,4,25,35,61,22,22,696,25,7,11,4,0,912,0,41,953,1750
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,641,4,4,15,25,44,114,56,39,1131,0,0,0,0,0,1424,0,90,1514,2677
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,642,4,4,13,39,40,92,46,40,1133,35,4,20,9,0,1471,0,41,1512,2534
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,643,2,2,2,11,18,42,27,21,589,5,0,2,2,0,719,0,42,761,1202
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,644,2,2,10,19,35,77,32,24,586,6,3,5,5,0,802,0,43,845,1436
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,645,5,5,25,33,33,80,54,30,1081,44,5,11,16,1,1413,0,41,1454,2310
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,646,2,2,6,24,27,62,36,39,590,10,3,4,4,2,807,0,35,842,1320
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,647,2,2,33,32,35,84,28,46,604,10,4,4,0,1,881,0,31,912,1414
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,648,3,3,10,18,19,46,36,32,765,20,3,6,8,0,963,0,35,998,1593
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,649,2,2,6,15,19,67,26,42,615,14,0,1,3,0,808,0,46,854,1487
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,650,2,2,11,39,31,53,11,16,489,4,1,2,3,0,660,0,47,707,1273
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,651,3,3,9,15,30,63,28,30,742,15,1,5,6,0,944,2,33,979,1477
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,652,2,2,12,27,29,73,37,33,562,7,1,7,4,2,794,0,37,831,1315
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,653,3,3,5,19,26,47,29,58,778,18,2,5,9,0,996,0,60,1056,1702
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,655,3,3,5,16,17,41,36,24,565,7,4,3,2,1,721,0,34,755,1158
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,656,4,4,9,11,52,59,30,34,1209,18,1,9,10,0,1442,0,45,1487,2315
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,657,2,2,5,25,12,51,15,26,418,2,0,3,2,0,559,0,43,602,1017
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,658,3,3,18,15,75,59,33,23,763,17,3,2,5,2,1015,0,23,1038,1593
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,659,5,5,15,18,60,144,69,51,1160,33,22,5,7,0,1584,0,92,1676,3144
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,660,1,1,5,8,14,27,12,10,323,11,0,5,0,0,415,0,10,425,662
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,661,2,2,2,13,9,80,14,22,467,21,1,4,0,0,633,0,24,657,1036
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,662,2,2,5,25,15,52,24,47,654,21,0,5,1,1,850,1,31,882,1482
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,663,5,5,16,32,57,175,73,108,1487,67,0,14,7,15,2051,0,70,2121,3490
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,664,2,2,5,14,14,53,35,24,561,10,3,11,5,0,735,2,23,760,1204
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,665,4,4,6,38,30,65,46,44,1191,42,4,10,16,1,1493,0,66,1559,2412
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,666,3,3,6,22,30,51,25,51,809,16,2,22,7,0,1041,2,56,1099,1625
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,667,2,2,6,26,18,64,18,21,503,4,0,1,1,0,662,0,33,695,1171
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,1202,3,3,23,25,46,66,45,61,858,20,1,3,6,0,1154,1,43,1198,2022
3,27,TABASCO,13,CUNDUACAN,6,CUNDUACAN,1203,2,2,6,16,24,50,20,25,533,11,4,6,1,0,696,0,42,738,1245
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,668,4,4,26,10,69,58,46,463,864,19,8,14,2,0,1579,0,24,1603,2287
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,669,2,2,7,6,28,21,22,209,392,7,1,2,1,1,697,0,14,711,1037
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,670,2,2,29,20,30,41,26,170,534,13,1,2,6,1,873,0,10,883,699
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,671,2,2,25,10,18,21,15,238,452,8,0,4,2,0,793,0,14,807,1025
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,672,3,3,8,6,28,40,55,348,841,17,1,4,6,0,1354,0,29,1383,2079
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,673,2,2,9,5,16,31,21,234,427,7,0,4,2,0,756,0,18,774,1019
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,674,6,6,22,12,32,99,66,543,1159,2,0,0,3,0,1938,0,63,2001,3669
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,675,2,2,12,5,17,22,20,167,330,5,1,2,3,0,584,0,14,598,812
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,676,2,2,10,7,18,35,20,181,467,6,2,3,9,0,758,0,18,776,1133
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,677,5,5,25,20,55,89,95,671,1423,28,3,10,7,0,2426,0,48,2474,3685
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,678,5,5,12,12,22,36,45,710,1315,23,3,2,1,0,2181,8,37,2226,3280
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,679,3,3,6,2,3,18,59,190,530,2,0,3,0,0,813,1,20,834,1026
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,680,1,1,0,0,0,6,7,48,120,1,0,0,2,0,184,0,6,190,224
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,681,2,2,5,1,4,19,23,240,391,4,0,2,2,1,692,0,13,705,849
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,682,1,1,4,3,2,20,18,145,320,3,0,5,1,0,521,0,16,537,672
3,27,TABASCO,14,EMILIANO ZAPATA,7,EMILIANO ZAPATA,683,2,2,1,6,11,41,28,196,265,4,0,8,0,0,560,0,19,579,1124
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,846,3,3,8,10,483,21,23,16,907,5,1,1,2,0,1477,0,26,1503,1958
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,847,4,4,24,20,370,19,33,27,890,8,1,3,1,0,1396,1,29,1426,1536
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,848,2,2,5,9,259,9,6,12,559,7,0,3,1,1,871,0,25,896,1163
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,849,2,2,9,9,271,12,16,13,544,8,0,1,1,1,885,4,13,902,1145
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,850,1,1,1,4,81,6,7,6,188,3,3,2,3,0,304,0,6,310,417
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,851,2,2,3,4,269,7,4,5,368,3,0,5,0,0,668,0,6,674,803
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,852,2,2,1,2,177,6,9,4,187,2,0,2,1,0,391,1,10,402,669
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,853,1,1,2,0,122,8,12,3,415,3,0,1,0,0,566,0,7,573,688
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,854,1,1,0,0,61,2,2,2,64,0,0,0,0,0,131,0,2,133,167
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,855,1,1,2,1,87,7,1,3,161,7,0,0,0,0,269,0,7,276,350
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,856,1,1,0,0,45,0,0,3,197,0,0,0,0,0,245,0,5,250,303
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,857,2,2,1,2,242,7,14,11,370,1,0,0,0,0,648,0,20,668,829
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,858,2,2,3,6,191,11,11,240,325,3,0,0,0,0,790,0,23,813,1053
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,859,3,3,0,2,303,10,15,3,615,9,2,2,0,2,963,0,22,985,1248
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,860,2,2,3,5,202,5,7,5,542,3,0,0,0,0,772,7,0,779,965
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,861,2,2,2,20,371,18,17,23,643,8,2,0,1,0,1105,0,21,1126,1395
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,862,2,2,1,5,143,12,8,11,394,3,0,1,1,1,580,0,11,591,687
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,863,2,2,2,9,338,10,13,8,605,8,2,0,1,1,997,2,23,1022,1340
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,864,1,1,1,1,47,3,1,0,266,3,3,1,2,0,328,0,3,331,391
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,865,2,2,2,5,109,14,31,20,708,0,0,0,0,0,889,0,7,896,1089
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,866,1,1,2,0,121,4,4,4,300,4,0,0,0,0,439,0,13,452,577
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,867,1,1,0,0,125,3,5,0,302,0,0,0,0,0,435,0,0,435,630
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,868,3,3,2,3,385,20,18,9,828,9,1,3,1,0,1279,0,21,1300,1737
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,869,2,2,1,1,176,8,10,3,841,14,5,2,2,0,1063,0,25,1088,1324
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,870,2,2,0,2,176,19,9,13,660,11,3,3,1,0,897,0,18,915,1185
3,27,TABASCO,14,EMILIANO ZAPATA,11,JONUTA,871,2,2,0,0,94,9,10,6,582,14,0,5,0,0,720,0,12,732,866
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,886,3,3,14,49,22,101,25,5,400,12,5,4,2,3,642,0,33,675,1474
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,887,1,1,10,4,7,18,6,6,153,0,0,0,0,0,204,0,17,221,411
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,888,1,1,1,7,17,2,3,2,142,3,0,1,0,2,180,0,4,184,320
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,889,2,2,1,10,29,33,41,12,503,37,4,11,6,0,687,0,33,720,1464
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,890,3,3,26,40,39,49,25,19,738,27,8,11,9,8,999,0,33,1032,1988
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,891,1,1,4,20,8,28,4,5,243,4,1,8,2,0,327,0,16,343,627
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,892,3,3,17,20,35,54,51,21,570,41,9,14,11,5,848,0,39,887,1940
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,893,2,2,5,8,10,54,19,17,344,32,2,7,1,0,499,0,13,512,978
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,894,1,1,3,2,0,12,8,4,157,9,2,0,0,0,197,0,4,201,676
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,895,2,2,17,16,27,66,26,25,438,27,0,7,5,2,656,0,22,678,1103
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,896,2,2,11,15,10,26,15,30,371,7,1,4,21,1,512,0,8,520,837
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,897,3,3,8,14,18,88,20,18,603,33,4,21,5,1,833,0,17,850,1582
3,27,TABASCO,14,EMILIANO ZAPATA,12,MACUSPANA,898,2,2,19,25,15,56,13,34,396,22,2,8,0,4,594,0,12,606,908
