CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,PAN_PRI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,27,TABASCO,1,CARDENAS,2,CARDENAS,161,B,1,0,B,0,3,9,19,11,7,8,360,5,1,1,3,0,427,0,6,433,674,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0161_B.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,161,C,1,0,C01,0,0,2,32,6,5,11,337,12,0,4,3,0,412,0,17,429,673,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0161_C01.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,163,B,1,0,B,0,0,5,22,13,3,4,233,4,1,7,2,0,294,0,14,308,567,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,2,CARDENAS,163,C,1,0,C01,0,1,6,15,12,8,4,254,10,0,0,0,0,310,0,2,312,567,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0163_C01.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,163,C,2,0,C02,0,0,6,21,9,8,2,219,0,13,0,0,0,278,0,15,293,567,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0163_C02.jpg
3,27,TABASCO,1,CARDENAS,2,CARDENAS,163,C,3,0,C03,0,1,2,29,12,6,5,229,8,2,1,2,1,298,0,4,302,567,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0163_C03.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,699,B,1,0,B,0,1,3,13,5,2,18,273,15,1,3,2,0,336,0,4,340,559,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0699_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,699,C,1,0,C01,0,2,0,29,3,4,11,246,15,3,4,0,1,318,0,9,327,559,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0699_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,699,C,2,0,C02,0,2,2,13,7,7,18,277,5,0,4,8,0,343,0,12,355,559,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0699_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,699,E,1,0,E01,0,3,4,21,10,10,16,217,10,10,0,0,3,304,1,13,318,476,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0699_E01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,700,B,1,0,B,0,4,8,12,10,11,19,274,17,0,4,2,1,362,1,6,369,619,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0700_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,700,C,1,0,C01,0,8,3,34,9,7,31,274,13,1,2,4,0,386,0,16,402,618,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0700_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,701,B,1,0,B,0,5,3,13,2,6,21,213,0,0,1,0,0,264,0,3,267,391,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0701_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,701,C,1,0,C01,0,4,2,13,7,4,16,190,17,1,0,0,0,254,0,5,259,391,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0701_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,702,B,1,0,B,0,10,13,38,10,5,24,335,17,0,4,1,1,458,0,9,467,712,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0702_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,702,S,1,0,S01,0,3,1,12,7,7,12,211,6,0,3,0,1,263,0,7,270,0,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0702_SMR01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,703,B,1,0,B,0,0,10,19,9,13,20,249,10,2,1,6,0,339,1,8,348,561,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0703_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,703,C,1,0,C01,0,2,2,13,1,15,16,224,18,1,1,4,0,297,0,14,311,561,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0703_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,703,C,2,0,C02,0,0,5,16,6,4,19,220,21,0,2,3,0,296,0,4,300,561,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,703,E,1,0,E01,0,0,3,3,4,2,10,77,0,0,0,0,0,99,0,3,102,144,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0703_E01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,704,B,1,0,B,0,2,2,24,9,9,21,231,7,0,6,3,0,314,0,4,318,564,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0704_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,704,C,1,0,C01,0,2,2,30,8,6,25,249,13,1,4,3,0,343,0,13,356,563,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0704_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,704,E,1,0,E01,0,1,0,19,3,6,1,205,6,2,2,0,0,245,1,6,252,407,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0704_E01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,705,B,1,0,B,0,3,2,18,15,15,15,250,7,0,0,0,0,325,0,14,339,587,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0705_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,705,C,1,0,C01,0,4,1,24,11,15,18,246,5,3,1,3,2,333,0,3,336,587,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0705_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,706,B,1,0,B,0,2,18,38,12,8,15,263,25,0,10,4,0,395,0,9,404,702,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0706_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,706,C,1,0,C01,0,3,7,41,12,6,24,204,36,0,1,4,0,338,0,19,357,702,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,706,C,2,0,C02,0,3,4,32,10,7,18,254,22,3,1,0,0,354,0,3,357,701,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,706,E,1,0,E01,0,0,0,3,3,3,3,78,4,0,2,0,0,96,0,1,97,148,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,707,B,1,0,B,0,2,6,23,3,4,23,265,5,1,1,4,0,337,0,2,339,573,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,707,C,1,0,C01,0,3,2,15,6,4,22,240,7,2,2,2,0,305,0,12,317,573,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,707,C,2,0,C02,0,3,3,38,8,4,16,243,8,2,5,0,1,331,0,7,338,573,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,707,C,3,0,C03,0,1,3,21,11,5,18,258,1,2,3,0,1,324,1,7,332,572,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,708,B,1,0,B,0,2,7,21,1,1,15,267,0,0,0,0,0,314,0,7,321,504,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0708_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,708,C,1,0,C01,0,2,8,25,5,6,8,256,7,1,0,0,0,318,0,15,333,504,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0708_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,708,C,2,0,C02,0,2,9,29,6,9,10,209,12,0,0,0,0,286,0,12,298,503,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0708_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,708,E,1,0,E01,0,0,0,9,2,4,10,154,5,1,6,1,0,192,0,1,193,290,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0708_E01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,709,B,1,0,B,0,2,8,28,9,6,4,374,5,2,0,1,3,442,0,13,455,747,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0709_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,710,B,1,0,B,0,1,2,44,3,5,17,224,3,1,2,1,0,303,0,0,303,613,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0710_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,710,C,1,0,C01,0,1,8,44,7,2,12,275,0,0,0,0,0,349,1,11,361,613,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0710_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,711,B,1,0,B,0,4,4,5,8,4,12,303,9,1,0,1,0,351,0,11,362,623,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,711,C,1,0,C01,0,2,4,8,3,6,17,283,9,0,0,0,0,332,0,12,344,622,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0711_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,712,B,1,0,B,0,1,5,21,6,7,16,265,11,2,1,3,0,338,0,14,352,565,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0712_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,712,C,1,0,C01,0,2,5,31,11,4,16,244,19,0,5,1,0,338,0,17,355,564,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0712_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,712,C,2,0,C02,0,1,8,45,9,3,10,269,10,3,2,2,0,362,0,10,372,564,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0712_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,713,B,1,0,B,0,1,2,29,11,0,19,249,11,0,0,0,0,322,0,14,336,558,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0713_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,713,C,1,0,C01,0,1,3,14,1,1,21,285,0,0,0,0,0,326,0,17,343,558,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0713_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,713,C,2,0,C02,0,1,4,12,7,13,14,263,0,0,0,0,0,314,0,7,321,558,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0713_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,714,B,1,0,B,0,0,2,22,2,6,11,287,4,0,2,2,0,338,0,9,347,581,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0714_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,714,C,1,0,C01,0,1,5,31,8,13,16,274,2,0,5,2,0,357,0,9,366,580,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0714_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,714,C,2,0,C02,0,0,2,32,4,9,17,271,7,1,1,1,0,345,0,6,351,580,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,715,B,1,0,B,0,0,0,1,3,0,0,49,0,0,0,0,0,53,0,9,62,132,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0715_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,716,B,1,0,B,0,0,10,39,10,11,10,256,2,1,0,3,0,342,0,4,346,600,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0716_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,716,C,1,0,C01,0,3,12,19,11,4,7,265,12,1,2,0,0,336,0,10,346,600,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0716_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,716,C,2,0,C02,0,1,4,39,7,5,4,268,7,0,1,1,0,337,0,24,361,599,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0716_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,717,B,1,0,B,0,0,7,28,6,2,20,172,1,1,0,2,0,239,0,12,251,480,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0717_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,717,C,1,0,C01,0,3,8,27,7,11,36,145,6,0,2,0,0,245,0,12,257,480,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0717_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,718,B,1,0,B,0,0,7,29,5,3,15,240,2,0,3,1,0,305,0,5,310,509,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0718_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,718,C,1,0,C01,0,0,2,26,5,7,29,246,0,0,0,0,0,315,0,15,330,508,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0718_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,718,C,2,0,C02,0,0,3,30,15,5,14,229,0,0,0,0,0,296,0,8,304,508,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0718_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,719,B,1,0,B,0,2,4,38,10,9,7,269,5,0,3,1,0,348,0,3,351,562,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0719_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,719,C,1,0,C01,0,0,1,44,12,10,9,234,2,0,4,0,0,316,0,8,324,561,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0719_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,719,C,2,0,C02,0,2,4,56,12,7,26,236,2,1,1,1,0,348,0,11,359,561,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0719_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,720,B,1,0,B,0,2,3,33,3,5,11,234,5,0,2,1,0,299,0,10,309,541,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0720_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,720,C,1,0,C01,0,1,1,36,8,3,7,208,10,0,3,1,0,278,0,16,294,541,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0720_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,720,C,2,0,C02,0,3,2,28,4,3,17,232,1,0,4,0,0,294,0,0,294,540,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0720_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,721,B,1,0,B,0,1,1,22,8,1,19,230,7,0,2,1,1,293,0,7,300,511,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0721_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,721,C,1,0,C01,0,0,0,23,8,3,14,230,0,0,0,0,0,278,0,24,302,510,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,721,C,2,0,C02,0,1,4,30,11,10,15,183,11,0,0,6,0,271,0,2,273,510,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0721_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,722,B,1,0,B,0,9,0,20,0,0,24,346,0,0,0,0,0,399,0,21,420,596,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0722_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,722,C,1,0,C01,0,4,2,18,9,12,30,240,4,0,2,0,0,321,0,6,327,596,Grupo de recuento,,,http://iepct.mx/computos/2024/GUB/1/acta_recuento/GRUPO01.pdf
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,722,C,2,0,C02,0,6,0,23,0,0,17,278,0,0,0,0,0,324,0,6,330,596,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0722_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,722,C,3,0,C03,0,2,3,17,7,7,29,221,10,0,2,0,0,298,0,13,311,595,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0722_C03.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,723,B,1,0,B,0,0,3,28,10,5,26,245,1,1,0,0,0,319,0,6,325,577,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0723_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,723,C,1,0,C01,0,4,5,25,3,5,26,218,3,0,0,2,0,291,0,17,308,577,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0723_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,723,C,2,0,C02,0,2,6,24,8,13,20,213,4,0,3,2,0,295,0,14,309,577,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0723_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,723,C,3,0,C03,0,4,4,33,7,5,27,213,5,4,1,0,0,303,0,15,318,576,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0723_C03.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,726,B,1,0,B,0,2,1,17,4,5,11,239,2,2,2,0,0,285,1,9,295,569,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0726_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,726,C,1,0,C01,0,1,1,11,7,2,11,262,2,1,1,1,0,300,0,5,305,569,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0726_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,726,C,2,0,C02,0,0,4,23,9,9,6,233,5,1,2,0,0,292,0,6,298,568,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0726_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,727,B,1,0,B,0,2,2,35,5,3,43,327,3,1,4,0,0,425,0,9,434,746,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0727_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,727,C,1,0,C01,0,1,3,22,7,5,37,327,0,0,2,1,0,405,0,14,419,746,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0727_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,727,C,2,0,C02,0,2,4,44,10,6,27,302,5,2,1,2,0,405,0,19,424,746,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0727_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,727,C,3,0,C03,0,2,4,33,7,4,23,313,3,0,0,3,0,392,0,11,403,745,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0727_C03.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,728,B,1,0,B,0,4,2,38,14,13,31,207,5,0,5,4,0,323,0,9,332,533,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0728_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,728,C,1,0,C01,0,4,5,54,9,3,25,224,5,2,10,2,0,343,0,7,350,533,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0728_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,728,C,2,0,C02,0,2,5,36,8,6,25,257,1,2,1,3,1,347,1,8,356,533,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0728_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,729,B,1,0,B,0,3,4,20,8,10,17,290,0,0,0,0,0,352,0,30,382,603,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0729_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,729,C,1,0,C01,0,1,8,30,8,2,27,256,7,0,2,2,0,343,0,20,363,603,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0729_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,729,C,2,0,C02,0,2,4,23,11,7,14,245,12,0,0,0,0,318,0,13,331,603,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0729_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,729,C,3,0,C03,0,2,4,35,12,10,30,233,4,0,6,1,0,337,0,17,354,603,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0729_C03.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,729,C,4,0,C04,0,2,4,15,14,0,31,275,3,0,0,0,0,344,0,7,351,602,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0729_C04.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,731,B,1,0,B,0,0,2,37,13,12,57,313,0,0,0,0,0,434,0,14,448,717,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0731_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,731,C,1,0,C01,0,2,3,31,8,8,55,298,0,0,0,0,0,405,0,22,427,717,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0731_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,731,C,2,0,C02,0,2,4,33,19,12,50,268,12,0,7,4,0,411,0,12,423,716,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0731_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,732,B,1,0,B,0,0,3,27,7,1,11,186,3,2,1,0,0,241,0,7,248,401,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0732_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,732,C,1,0,C01,0,0,3,1,9,8,13,176,1,0,0,0,0,211,0,5,216,401,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0732_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,733,B,1,0,B,0,1,4,4,8,14,30,264,4,4,0,2,0,335,0,17,352,601,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0733_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,733,C,1,0,C01,0,1,4,17,5,10,47,245,0,0,0,0,0,329,0,19,348,600,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0733_C01.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,733,C,2,0,C02,0,2,4,30,15,4,48,226,0,3,2,3,3,340,0,9,349,600,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0733_C02.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,733,C,3,0,C03,0,2,5,36,7,4,44,231,8,0,0,0,0,337,0,15,352,600,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0733_C03.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,736,B,1,0,B,0,4,0,16,9,4,37,324,3,0,0,2,0,399,0,9,408,569,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0736_B.jpg
3,27,TABASCO,1,CARDENAS,8,HUIMANGUILLO,736,C,1,0,C01,0,0,3,14,10,2,38,312,6,0,4,2,0,391,0,15,406,569,Acta casilla,,,http://iepct.mx/computos/2024/GUB/1/acta_casilla_consejo/GUB_0736_C01.jpg
