CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAY,PAN_PRI_NAY,PAN_PRI,PAN_NAY,PRI_NAY,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,31,YUCATAN,2,MERIDA,50,MERIDA,294,C,1,0,C01,0,153,15,3,14,5,20,137,0,3,5,0,0,11,0,2,2,370,0,5,375,550,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,295,B,1,0,B,0,225,14,0,7,7,14,101,0,2,1,0,0,6,0,0,2,379,0,7,386,514,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,295,C,1,0,C01,0,240,12,3,6,3,10,79,3,4,7,0,0,7,0,0,0,374,0,8,382,514,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,295,C,2,0,C02,0,213,20,2,8,5,13,90,3,1,4,1,0,4,1,0,3,368,1,9,378,514,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,296,B,1,0,B,0,452,14,1,10,3,10,84,0,3,2,0,0,6,0,2,1,588,0,9,597,742,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,297,B,1,0,B,0,216,9,2,6,2,14,94,0,3,5,0,0,10,1,2,0,364,0,6,370,484,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,297,C,1,0,C01,0,236,32,0,5,4,7,69,0,2,5,0,0,8,0,0,1,369,0,6,375,483,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,298,B,1,0,B,0,420,29,3,4,0,15,82,0,5,12,0,0,5,0,3,1,579,0,5,584,728,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,298,C,1,0,C01,0,415,29,2,10,3,18,70,0,8,4,0,0,4,0,2,0,565,0,3,568,727,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,298,C,2,0,C02,0,414,33,1,6,3,12,87,1,2,7,0,0,8,1,1,0,576,1,5,582,727,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,299,B,1,0,B,0,179,24,1,8,10,14,152,1,2,10,0,0,6,0,3,5,415,0,7,422,588,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,299,C,1,0,C01,0,234,27,1,3,3,19,125,1,3,3,0,0,7,1,0,2,429,0,8,437,587,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,299,C,2,0,C02,0,198,33,2,8,5,16,117,1,2,7,0,0,10,0,2,1,402,0,5,407,587,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,300,B,1,0,B,0,132,10,0,3,8,11,78,0,4,4,0,0,1,1,0,2,254,0,5,259,382,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,300,C,1,0,C01,0,167,13,3,6,4,7,70,1,4,2,0,1,2,1,1,2,284,0,8,292,381,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,301,B,1,0,B,0,305,15,1,1,6,2,63,2,6,6,0,0,6,0,1,1,415,0,5,420,526,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,301,C,1,0,C01,0,297,29,2,7,5,6,67,0,3,5,0,1,2,0,1,1,426,1,5,432,526,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,302,B,1,0,B,0,331,19,1,4,9,22,105,2,6,7,0,0,8,0,0,1,515,0,8,523,661,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,302,C,1,0,C01,0,389,14,1,5,4,19,72,0,6,7,1,0,4,0,1,0,523,0,8,531,661,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,302,C,2,0,C02,0,331,36,0,9,4,19,116,0,4,6,0,0,3,0,1,2,531,0,0,531,660,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,302,C,3,0,C03,0,373,30,2,3,7,12,88,1,3,2,1,0,7,1,0,2,532,0,2,534,660,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,304,B,1,0,B,0,223,27,1,5,5,16,88,1,8,2,0,0,5,2,1,1,385,0,10,395,500,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,304,C,1,0,C01,0,213,19,0,7,4,12,89,0,5,4,0,0,7,1,0,0,361,0,10,371,500,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,305,B,1,0,B,0,320,17,0,5,7,15,86,2,3,3,0,0,8,0,0,2,468,0,2,470,619,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,305,C,1,0,C01,0,299,17,1,13,5,13,96,0,4,10,0,0,2,0,1,0,461,1,10,472,618,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,306,B,1,0,B,0,387,12,0,8,0,14,59,0,5,6,0,0,5,2,0,0,498,0,5,503,605,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,307,B,1,0,B,0,273,16,0,2,1,4,25,0,1,3,0,0,2,1,1,0,329,0,0,329,406,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,307,C,1,0,C01,0,244,20,0,1,1,9,20,2,1,5,0,0,3,0,0,1,307,0,3,310,406,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,B,1,0,B,0,206,19,0,7,0,15,174,1,8,0,0,0,13,0,0,6,449,0,7,456,712,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,C,1,0,C01,0,217,18,0,5,9,31,174,0,4,4,1,0,13,2,4,2,484,0,8,492,712,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,C,2,0,C02,0,184,9,2,8,5,23,201,3,5,2,0,0,11,0,1,2,456,0,5,461,712,PUNTO DE RECUENTO,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,C,3,0,C03,0,226,17,1,6,6,17,169,0,8,5,0,0,13,1,2,2,473,0,2,475,712,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,C,4,0,C04,0,241,15,3,4,7,22,162,0,5,5,0,0,7,2,1,0,474,1,11,486,711,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,C,5,0,C05,0,229,15,3,10,9,21,149,0,2,5,0,0,10,0,0,2,455,1,2,458,711,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,C,6,0,C06,0,217,17,1,5,8,26,164,1,3,1,1,1,4,0,1,2,452,0,5,457,711,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,C,7,0,C07,0,192,24,1,6,4,24,164,3,1,9,0,0,16,4,4,0,452,0,8,460,711,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,C,8,0,C08,0,174,10,1,9,4,30,198,2,1,1,0,1,12,1,1,2,447,0,7,454,711,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,C,9,0,C09,0,214,19,3,9,11,31,152,1,4,8,1,0,19,0,2,1,475,1,5,481,711,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,C,10,0,C10,0,200,20,1,4,2,19,153,3,7,4,0,0,10,0,2,1,426,0,8,434,711,ACTA DE CASILLA,,,
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,C,11,0,C11,0,215,18,2,11,7,20,172,0,1,3,0,0,12,0,5,2,468,0,8,476,711,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,309,B,1,0,B,0,95,22,0,0,3,17,170,1,3,3,0,0,11,1,3,0,329,0,8,337,498,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,309,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,310,B,1,0,B,0,190,21,4,10,6,21,160,0,13,0,0,0,20,0,0,0,445,1,8,454,645,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,310,C,1,0,C01,0,189,21,3,8,6,21,160,0,6,7,0,0,17,2,3,0,443,1,9,453,644,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,311,B,1,0,B,0,247,26,1,12,6,18,146,2,7,6,0,0,6,0,3,0,480,0,7,487,658,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,311,C,1,0,C01,0,271,15,4,9,6,28,127,3,7,0,0,0,10,1,0,1,482,1,5,488,658,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,311,C,2,0,C02,0,255,30,2,11,3,20,149,0,3,2,0,0,8,0,1,3,487,0,7,494,657,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,311,C,3,0,C03,0,281,14,0,4,9,22,147,3,7,8,1,0,7,1,0,2,506,0,6,512,657,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,311,C,4,0,C04,0,255,23,3,4,4,27,136,1,7,9,0,0,4,0,1,0,474,1,3,478,657,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,312,B,1,0,B,0,162,14,2,8,7,19,100,0,1,1,0,0,6,0,2,1,323,0,6,329,403,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,312,C,1,0,C01,0,170,19,1,1,6,22,80,0,1,3,0,0,11,0,0,3,317,0,2,319,402,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,313,B,1,0,B,0,157,31,3,6,3,22,115,0,1,3,0,0,10,0,1,0,352,0,4,356,526,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,313,C,1,0,C01,0,171,23,1,8,6,18,123,0,5,8,0,0,5,0,3,0,371,0,9,380,526,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,314,B,1,0,B,0,160,22,1,9,9,13,222,0,2,10,0,0,5,2,1,2,458,1,14,473,521,ACTA LEVANTADA EN CONSEJO,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,314,C,1,0,C01,0,156,15,3,7,5,15,126,1,3,7,0,0,13,1,5,1,358,0,9,367,521,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,315,B,1,0,B,0,159,15,1,7,8,15,123,2,1,1,0,0,6,0,2,0,340,1,5,346,469,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,315,C,1,0,C01,0,159,15,1,7,8,15,123,2,1,1,0,0,6,0,2,0,340,1,5,346,469,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,316,B,1,0,B,0,265,19,2,2,6,12,82,0,1,5,1,0,2,0,0,1,398,0,3,401,488,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,316,C,1,0,C01,0,280,19,1,1,4,14,65,0,2,1,1,0,0,0,0,0,388,0,4,392,488,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,317,B,1,0,B,0,457,17,1,2,2,10,48,0,4,8,2,0,1,0,1,3,556,0,2,558,715,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,318,B,1,0,B,0,318,22,0,5,3,5,36,2,2,3,0,0,3,1,1,1,402,0,7,409,554,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,319,B,1,0,B,0,217,23,1,7,3,10,89,0,2,3,0,0,11,0,3,0,369,0,5,374,493,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,319,C,1,0,C01,0,213,23,3,7,3,11,89,0,1,6,0,0,7,0,2,0,365,0,3,368,493,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,320,B,1,0,B,0,141,19,2,4,7,7,115,0,2,9,0,0,4,3,4,2,319,1,4,324,456,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,320,C,1,0,C01,0,131,28,3,5,10,14,115,1,1,5,0,0,8,0,1,1,323,0,8,331,456,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,321,B,1,0,B,0,327,20,7,7,4,6,65,2,2,7,1,0,3,0,0,1,452,0,8,460,589,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,321,C,1,0,C01,0,337,20,2,5,3,7,80,1,3,3,0,0,3,0,0,0,464,1,1,466,588,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,322,B,1,0,B,0,228,14,2,12,3,15,108,0,0,4,0,0,6,1,4,3,400,0,15,415,561,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,322,C,1,0,C01,0,204,20,1,12,3,19,130,1,4,2,1,0,9,0,0,1,407,0,7,414,561,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,322,C,2,0,C02,0,198,22,3,3,6,14,134,1,7,6,0,0,2,0,0,0,396,0,11,407,560,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,323,B,1,0,B,0,235,9,0,3,4,19,101,0,3,5,0,0,9,0,0,2,390,0,4,394,504,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,323,C,1,0,C01,0,193,14,2,5,4,16,110,1,7,2,0,0,11,0,0,0,365,1,3,369,504,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,324,B,1,0,B,0,104,12,2,10,16,25,188,1,1,0,0,0,13,2,4,0,378,0,9,387,579,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,324,C,1,0,C01,0,97,15,2,9,12,24,178,1,0,1,0,0,17,1,3,4,364,1,7,372,578,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,325,B,1,0,B,0,121,9,5,15,11,14,188,0,1,2,1,0,5,2,1,1,376,0,13,389,641,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,325,C,1,0,C01,0,112,17,3,11,5,29,184,1,2,6,0,0,8,1,2,2,383,0,12,395,640,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,325,C,2,0,C02,0,133,7,3,18,4,16,192,0,1,0,0,0,14,0,7,2,397,0,12,409,640,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,325,C,3,0,C03,0,136,15,2,20,7,24,178,1,2,5,0,0,20,0,4,2,416,0,12,428,640,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,326,B,1,0,B,0,253,16,3,3,4,18,102,0,7,7,1,0,3,0,0,1,418,1,13,432,533,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,326,C,1,0,C01,0,242,23,1,4,0,17,83,2,1,12,0,0,6,0,1,3,395,0,11,406,533,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,327,B,1,0,B,0,244,16,4,12,12,23,166,2,6,5,0,0,18,0,2,1,511,0,11,522,743,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,327,C,1,0,C01,0,269,23,4,12,10,18,163,3,5,5,0,0,12,1,2,3,530,0,18,548,743,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,328,B,1,0,B,0,210,26,3,1,2,7,73,0,0,5,0,0,4,0,0,0,331,0,9,340,458,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,328,C,1,0,C01,0,195,19,0,3,2,16,85,0,2,1,1,0,7,0,0,0,331,0,8,339,457,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,329,B,1,0,B,0,234,16,0,4,3,12,77,1,4,3,0,0,2,0,1,1,358,2,1,361,462,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,329,C,1,0,C01,0,221,19,2,3,3,14,75,1,3,3,0,0,6,0,0,1,351,0,6,357,461,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,330,B,1,0,B,0,330,25,0,5,3,13,93,0,1,9,0,0,1,0,1,1,482,0,2,484,626,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,331,B,1,0,B,0,169,22,1,6,0,4,79,0,3,3,0,0,1,0,0,1,289,0,3,292,394,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,331,C,1,0,C01,0,174,15,1,6,4,8,80,0,1,3,0,0,4,0,0,0,296,0,10,306,393,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,332,B,1,0,B,0,350,18,3,5,2,12,115,0,4,6,0,0,10,0,2,1,528,0,10,538,716,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,333,B,1,0,B,0,437,21,1,7,4,14,77,2,2,9,0,0,4,0,0,1,579,0,5,584,734,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,334,B,1,0,B,0,306,25,0,5,6,10,46,1,4,6,0,0,1,0,0,1,411,0,4,415,505,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,335,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,335,S,1,0,S01,0,16,2,0,1,0,0,19,0,0,0,0,0,1,0,0,0,39,0,2,41,0,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,336,B,1,0,B,0,305,32,4,6,3,20,126,2,1,4,0,0,9,1,0,2,515,0,9,524,731,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,337,B,1,0,B,0,235,11,1,5,9,65,140,1,2,3,0,0,7,2,1,0,482,0,6,488,649,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,338,B,1,0,B,0,177,13,3,2,5,18,96,0,3,1,0,0,5,2,1,1,327,0,0,327,418,ACTA DE CASILLA,,,
3,31,YUCATAN,2,MERIDA,50,MERIDA,338,C,1,0,C01,0,174,18,1,8,5,8,85,0,1,5,0,0,2,1,0,0,308,0,8,316,417,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,339,B,1,0,B,0,240,25,3,12,14,17,114,0,5,12,0,0,0,0,1,2,445,0,5,450,632,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,340,B,1,0,B,0,139,15,0,5,5,14,82,0,3,10,1,0,5,0,1,1,281,0,5,286,397,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,340,C,1,0,C01,0,137,22,0,5,4,19,104,1,0,8,0,0,11,0,0,0,311,0,8,319,397,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,341,B,1,0,B,0,181,23,2,5,2,7,95,1,2,4,0,1,9,0,2,0,334,1,12,347,444,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,341,C,1,0,C01,0,138,30,0,5,8,17,105,0,4,7,0,0,9,0,0,1,324,0,10,334,444,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,342,B,1,0,B,0,176,33,4,6,9,11,96,0,6,2,0,0,11,0,1,1,356,1,7,364,461,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,342,C,1,0,C01,0,183,24,1,6,4,13,98,0,5,5,0,0,6,0,1,2,348,0,8,356,461,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,343,B,1,0,B,0,88,16,3,10,5,24,156,2,1,3,0,0,8,0,4,1,321,1,5,327,457,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,343,C,1,0,C01,0,96,13,2,2,9,14,131,1,3,0,0,0,11,1,1,3,287,0,11,298,457,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,344,B,1,0,B,0,149,18,0,8,9,15,158,0,4,3,0,0,5,0,1,2,372,0,4,376,493,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,344,C,1,0,C01,0,128,21,2,8,2,19,146,2,6,2,1,0,9,0,1,0,347,0,7,354,493,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,345,B,1,0,B,0,115,19,4,2,1,14,101,2,3,2,0,0,6,0,3,3,275,0,5,280,389,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,345,C,1,0,C01,0,112,17,0,2,3,11,112,1,0,2,2,0,4,0,2,2,270,1,2,273,388,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,346,B,1,0,B,0,230,27,5,7,3,19,102,3,8,6,0,0,13,0,2,2,427,0,5,432,541,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,346,C,1,0,C01,0,213,28,2,4,4,16,124,1,1,9,0,0,6,1,2,0,411,0,11,422,541,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,347,B,1,0,B,0,211,19,1,4,3,20,87,3,1,3,0,0,9,0,1,0,362,0,5,367,490,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,347,C,1,0,C01,0,211,19,1,4,3,20,87,3,1,3,0,0,9,0,1,0,362,0,5,367,489,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,348,B,1,0,B,0,151,27,1,3,2,10,98,2,4,6,1,0,4,0,1,0,310,0,5,315,384,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,348,C,1,0,C01,0,148,22,0,5,4,11,103,3,3,1,0,0,3,0,0,1,304,0,6,310,384,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,349,B,1,0,B,0,193,24,2,2,2,11,102,3,6,3,0,0,3,0,0,0,351,0,8,359,462,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,349,C,1,0,C01,0,166,25,1,7,2,15,102,0,2,6,0,0,9,0,1,1,337,0,10,347,461,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,350,B,1,0,B,0,333,28,2,9,4,23,93,4,2,5,4,0,4,0,1,0,512,0,6,518,686,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,351,B,1,0,B,0,221,17,0,0,5,19,76,0,4,4,0,0,12,0,1,0,359,0,4,363,475,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,351,C,1,0,C01,0,220,16,1,3,3,11,86,1,6,2,0,0,4,0,1,2,356,0,2,358,474,ACTA DE CASILLA,,,
3,31,YUCATAN,1,MERIDA,50,MERIDA,352,B,1,0,B,0,294,23,1,5,4,7,109,0,5,7,0,0,6,0,0,0,461,1,12,474,667,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,353,B,1,0,B,0,221,23,1,1,5,9,78,1,3,6,0,0,8,0,1,0,357,0,8,365,548,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,354,B,1,0,B,0,300,22,1,3,7,22,127,0,0,5,0,0,6,0,3,1,497,0,9,506,736,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,355,B,1,0,B,0,194,37,3,6,7,15,137,0,4,5,0,0,6,1,2,1,418,0,6,424,564,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,355,C,1,0,C01,0,170,33,1,5,6,15,131,1,0,9,0,0,11,0,0,1,383,0,6,389,563,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,356,B,1,0,B,0,173,21,4,4,10,14,117,1,0,2,0,0,10,0,0,0,356,0,6,362,505,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,356,C,1,0,C01,0,168,31,1,8,7,13,113,1,5,4,0,0,7,0,3,4,365,0,18,383,505,PUNTO DE RECUENTO,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,357,B,1,0,B,0,335,33,4,6,6,17,112,1,1,1,0,0,5,1,0,1,523,0,7,530,702,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,358,B,1,0,B,0,150,13,4,10,7,27,163,0,0,4,0,0,9,0,0,0,387,0,9,396,564,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,358,C,1,0,C01,0,148,22,3,9,8,15,166,0,2,4,0,0,11,0,2,3,393,0,7,400,564,PUNTO DE RECUENTO,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,359,B,1,0,B,0,212,23,3,17,4,23,136,1,5,5,1,0,7,0,6,3,446,0,13,459,636,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,359,C,1,0,C01,0,214,20,1,10,12,18,137,2,5,5,1,0,13,1,0,1,440,0,10,450,635,PUNTO DE RECUENTO,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,360,B,1,0,B,0,207,10,0,10,4,14,89,0,2,5,0,0,3,0,0,0,344,2,3,349,454,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,360,C,1,0,C01,0,212,21,1,10,6,11,87,0,2,4,0,0,5,2,0,0,361,0,4,365,454,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,361,B,1,0,B,0,112,10,0,14,8,14,173,0,0,6,0,0,18,0,0,0,355,0,10,365,562,ACTA DE CASILLA,,,
3,31,YUCATAN,3,MERIDA,50,MERIDA,361,C,1,0,C01,0,109,13,2,18,7,10,175,2,1,1,0,0,7,0,0,0,345,0,13,358,561,ACTA DE CASILLA,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,362,B,1,0,B,0,144,17,1,10,9,23,159,0,3,5,0,0,7,0,3,1,382,0,7,389,580,PUNTO DE RECUENTO,,,
3,31,YUCATAN,4,MERIDA,50,MERIDA,362,C,1,0,C01,0,117,21,4,5,9,21,157,2,4,5,0,0,15,0,3,2,365,0,15,380,580,ACTA DE CASILLA,,,
