CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAY,PAN_PRI_NAY,PAN_PRI,PAN_NAY,PRI_NAY,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,31,YUCATAN,13,HUNUCMA,44,KINCHIL,229,3,3,441,20,3,372,212,30,684,26,0,2,1,0,8,3,4,2,1808,0,58,1866,2118
3,31,YUCATAN,13,HUNUCMA,44,KINCHIL,230,4,4,422,26,4,439,187,49,574,32,0,2,1,1,10,7,8,2,1764,0,51,1815,2277
3,31,YUCATAN,13,HUNUCMA,44,KINCHIL,231,1,1,26,5,1,59,16,3,101,8,0,0,0,0,2,0,0,0,221,0,2,223,241
3,31,YUCATAN,12,UMAN,45,KOPOMA,232,3,3,344,259,3,14,35,25,790,13,0,3,0,0,11,0,0,2,1499,0,20,1519,1812
3,31,YUCATAN,12,UMAN,45,KOPOMA,233,1,1,26,44,1,8,6,2,200,1,2,1,0,0,5,1,1,0,298,0,11,309,351
3,31,YUCATAN,21,TICUL,46,MAMA,234,2,2,375,122,4,20,17,4,378,0,0,0,0,0,1,0,0,0,921,0,23,944,1055
3,31,YUCATAN,21,TICUL,46,MAMA,235,3,3,566,128,4,35,49,15,544,1,1,2,1,0,1,2,1,1,1351,0,38,1389,1572
3,31,YUCATAN,21,TICUL,47,MANI,236,3,3,608,28,8,25,42,16,621,0,0,2,0,0,4,0,0,0,1354,0,16,1370,1648
3,31,YUCATAN,21,TICUL,47,MANI,237,3,3,805,42,6,29,51,25,620,9,0,7,0,0,5,1,5,5,1610,0,38,1648,2042
3,31,YUCATAN,21,TICUL,47,MANI,238,2,2,322,4,3,20,28,10,330,4,1,0,0,0,4,0,3,1,730,0,15,745,844
3,31,YUCATAN,13,HUNUCMA,48,MAXCANU,239,4,4,365,38,4,454,36,29,784,24,6,3,1,0,12,0,3,2,1761,0,34,1795,2413
3,31,YUCATAN,13,HUNUCMA,48,MAXCANU,240,3,3,291,54,4,203,12,31,601,24,4,1,1,2,10,0,13,1,1252,0,12,1264,1686
3,31,YUCATAN,13,HUNUCMA,48,MAXCANU,241,2,2,223,29,4,173,15,15,448,13,2,4,1,1,5,1,12,2,948,0,20,968,1221
3,31,YUCATAN,13,HUNUCMA,48,MAXCANU,242,3,3,274,29,9,299,31,21,591,23,1,0,1,0,4,1,7,5,1296,0,25,1321,1783
3,31,YUCATAN,13,HUNUCMA,48,MAXCANU,243,3,3,257,51,2,309,32,26,704,17,0,2,1,1,9,1,9,4,1425,0,16,1441,1914
3,31,YUCATAN,13,HUNUCMA,48,MAXCANU,244,4,4,373,43,4,293,21,31,856,21,2,1,2,0,8,2,9,7,1673,0,32,1705,2299
3,31,YUCATAN,13,HUNUCMA,48,MAXCANU,245,3,3,293,9,0,447,15,7,358,11,1,1,0,0,4,0,6,0,1152,0,13,1165,1554
3,31,YUCATAN,13,HUNUCMA,48,MAXCANU,246,3,3,181,18,0,337,23,6,508,11,0,1,0,0,4,0,7,13,1109,0,22,1131,1315
3,31,YUCATAN,13,HUNUCMA,48,MAXCANU,247,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326
3,31,YUCATAN,13,HUNUCMA,48,MAXCANU,248,1,1,41,4,0,52,2,6,189,5,1,0,0,0,2,0,1,1,304,0,5,309,378
3,31,YUCATAN,13,HUNUCMA,48,MAXCANU,249,2,2,106,6,3,285,0,5,387,8,0,0,0,0,2,10,0,0,812,0,7,819,966
3,31,YUCATAN,13,HUNUCMA,48,MAXCANU,250,2,2,140,16,1,203,11,5,192,7,163,156,147,23,406,214,395,203,2282,1,19,2302,1386
3,31,YUCATAN,21,TICUL,49,MAYAPAN,252,2,2,532,115,2,9,19,6,376,4,0,1,0,0,3,0,0,0,1067,0,10,1077,1186
3,31,YUCATAN,21,TICUL,49,MAYAPAN,253,3,3,651,232,2,20,34,17,648,2,1,4,0,0,0,1,1,1,1614,0,20,1634,1806
3,31,YUCATAN,2,MERIDA,50,MERIDA,255,2,2,515,39,3,26,12,44,306,2,9,9,0,0,14,2,4,2,987,1,17,1005,1429
3,31,YUCATAN,2,MERIDA,50,MERIDA,256,5,5,2097,88,1,20,16,71,284,3,17,48,1,0,14,3,6,3,2672,2,31,2705,3377
3,31,YUCATAN,2,MERIDA,50,MERIDA,257,2,2,263,26,2,12,6,32,235,3,5,6,1,0,22,0,5,4,622,0,10,632,906
3,31,YUCATAN,2,MERIDA,50,MERIDA,258,2,2,223,28,2,20,12,32,267,0,5,9,0,0,18,1,5,3,625,1,12,638,932
3,31,YUCATAN,2,MERIDA,50,MERIDA,259,2,2,339,8,2,25,11,36,325,0,3,5,0,1,8,0,1,0,764,0,16,780,1106
3,31,YUCATAN,2,MERIDA,50,MERIDA,260,4,4,1186,66,3,33,24,49,404,3,21,23,1,0,19,0,9,8,1849,0,24,1873,2594
3,31,YUCATAN,3,MERIDA,50,MERIDA,262,2,2,941,35,0,5,7,11,94,0,9,15,0,0,5,0,0,1,1123,1,11,1135,1408
3,31,YUCATAN,3,MERIDA,50,MERIDA,263,5,5,1707,105,7,18,31,95,601,5,33,39,1,0,39,2,5,3,2691,1,31,2723,3645
3,31,YUCATAN,3,MERIDA,50,MERIDA,264,2,2,285,38,2,12,9,38,255,2,6,6,0,0,13,0,4,1,671,0,21,692,944
3,31,YUCATAN,3,MERIDA,50,MERIDA,265,14,14,4743,347,19,117,83,253,1571,31,68,91,3,0,82,0,12,20,7440,1,82,7523,9989
3,31,YUCATAN,3,MERIDA,50,MERIDA,266,8,8,2576,136,9,44,51,133,739,10,35,59,1,0,40,8,12,6,3859,0,35,3894,5359
3,31,YUCATAN,2,MERIDA,50,MERIDA,267,3,3,1189,88,2,15,12,27,257,1,13,21,1,0,17,0,1,1,1645,0,19,1664,2239
3,31,YUCATAN,2,MERIDA,50,MERIDA,268,2,2,527,31,2,21,13,35,232,7,2,17,0,0,20,1,5,3,916,1,14,931,1303
3,31,YUCATAN,2,MERIDA,50,MERIDA,270,3,3,627,62,4,22,18,60,347,5,9,15,0,0,32,2,3,7,1213,1,35,1249,1703
3,31,YUCATAN,2,MERIDA,50,MERIDA,271,3,3,422,57,3,24,12,51,399,2,10,9,3,0,17,5,10,8,1032,1,25,1058,1501
3,31,YUCATAN,2,MERIDA,50,MERIDA,272,2,2,663,45,1,23,6,13,103,1,7,6,1,0,6,0,3,2,880,0,12,892,1104
3,31,YUCATAN,2,MERIDA,50,MERIDA,273,2,2,418,16,1,5,3,19,97,0,4,10,0,0,9,0,6,1,589,0,14,603,828
3,31,YUCATAN,2,MERIDA,50,MERIDA,274,2,2,832,34,3,11,10,18,142,1,4,10,0,0,7,0,0,1,1073,0,8,1081,1322
3,31,YUCATAN,3,MERIDA,50,MERIDA,275,4,4,1677,57,3,16,16,36,218,1,21,23,1,0,10,0,0,4,2083,0,22,2105,2620
3,31,YUCATAN,3,MERIDA,50,MERIDA,276,3,3,1215,58,3,6,12,41,281,3,8,15,0,0,23,1,3,5,1674,1,21,1696,2166
3,31,YUCATAN,3,MERIDA,50,MERIDA,277,7,7,1604,92,11,45,39,87,578,3,37,26,2,0,45,4,7,10,2590,1,30,2621,3524
3,31,YUCATAN,3,MERIDA,50,MERIDA,278,10,10,2091,167,28,95,72,213,1651,19,29,48,3,0,106,5,24,24,4575,0,87,4662,6838
3,31,YUCATAN,3,MERIDA,50,MERIDA,279,2,2,624,52,2,13,6,18,169,2,12,15,0,0,11,0,0,0,924,3,15,942,1159
3,31,YUCATAN,3,MERIDA,50,MERIDA,280,2,2,601,46,1,10,6,22,139,1,7,11,0,0,7,0,2,1,854,0,13,867,1100
3,31,YUCATAN,3,MERIDA,50,MERIDA,281,2,2,454,33,2,11,8,22,164,2,1,12,0,0,12,0,1,0,722,0,6,728,912
3,31,YUCATAN,3,MERIDA,50,MERIDA,282,2,2,463,34,3,26,12,28,243,6,1,15,0,0,15,0,4,2,852,0,16,868,1277
3,31,YUCATAN,2,MERIDA,50,MERIDA,283,2,2,425,27,2,22,9,29,165,2,3,11,0,0,14,2,2,0,713,0,12,725,966
3,31,YUCATAN,2,MERIDA,50,MERIDA,284,1,1,421,24,3,1,6,4,85,1,5,9,0,0,8,0,1,1,569,0,8,577,748
3,31,YUCATAN,2,MERIDA,50,MERIDA,285,2,2,348,27,1,49,10,54,310,4,4,11,1,0,27,0,5,6,857,0,17,874,1254
3,31,YUCATAN,2,MERIDA,50,MERIDA,286,2,2,371,17,25,11,14,33,227,1,8,13,0,0,25,2,6,3,756,1,17,774,1139
3,31,YUCATAN,2,MERIDA,50,MERIDA,287,2,2,603,36,2,21,14,44,308,1,2,8,2,0,19,1,7,2,1070,1,21,1092,1486
3,31,YUCATAN,2,MERIDA,50,MERIDA,288,5,5,1413,69,8,37,34,137,634,18,30,31,0,0,52,0,9,11,2483,0,34,2517,3664
3,31,YUCATAN,2,MERIDA,50,MERIDA,289,6,6,1163,91,14,65,47,173,979,16,25,26,4,0,91,6,17,11,2728,4,51,2783,4062
3,31,YUCATAN,2,MERIDA,50,MERIDA,290,2,2,368,27,2,17,11,25,271,5,7,12,1,0,34,2,1,4,787,0,27,814,1103
3,31,YUCATAN,2,MERIDA,50,MERIDA,291,3,3,705,38,3,17,12,35,234,3,9,9,0,0,21,0,1,3,1090,1,14,1105,2163
3,31,YUCATAN,2,MERIDA,50,MERIDA,292,3,3,695,64,8,28,12,53,284,3,12,14,1,1,27,2,1,4,1209,0,13,1222,1660
3,31,YUCATAN,2,MERIDA,50,MERIDA,293,2,2,433,33,6,15,9,33,203,2,4,3,0,0,5,1,5,3,755,0,11,766,1040
3,31,YUCATAN,2,MERIDA,50,MERIDA,294,2,2,330,35,4,26,11,35,270,1,5,10,2,0,21,2,7,2,761,0,13,774,1100
3,31,YUCATAN,2,MERIDA,50,MERIDA,295,3,3,678,46,5,21,15,37,270,6,7,12,1,0,17,1,0,5,1121,1,24,1146,1542
3,31,YUCATAN,2,MERIDA,50,MERIDA,296,1,1,452,14,1,10,3,10,84,0,3,2,0,0,6,0,2,1,588,0,9,597,742
3,31,YUCATAN,2,MERIDA,50,MERIDA,297,2,2,452,41,2,11,6,21,163,0,5,10,0,0,18,1,2,1,733,0,12,745,967
3,31,YUCATAN,3,MERIDA,50,MERIDA,298,3,3,1249,91,6,20,6,45,239,1,15,23,0,0,17,1,6,1,1720,1,13,1734,2182
3,31,YUCATAN,3,MERIDA,50,MERIDA,299,3,3,611,84,4,19,18,49,394,3,7,20,0,0,23,1,5,8,1246,0,20,1266,1762
3,31,YUCATAN,3,MERIDA,50,MERIDA,300,2,2,299,23,3,9,12,18,148,1,8,6,0,1,3,2,1,4,538,0,13,551,763
3,31,YUCATAN,3,MERIDA,50,MERIDA,301,2,2,602,44,3,8,11,8,130,2,9,11,0,1,8,0,2,2,841,1,10,852,1052
3,31,YUCATAN,3,MERIDA,50,MERIDA,302,4,4,1424,99,4,21,24,72,381,3,19,22,2,0,22,1,2,5,2101,0,18,2119,2642
3,31,YUCATAN,3,MERIDA,50,MERIDA,304,2,2,436,46,1,12,9,28,177,1,13,6,0,0,12,3,1,1,746,0,20,766,1000
3,31,YUCATAN,3,MERIDA,50,MERIDA,305,2,2,619,34,1,18,12,28,182,2,7,13,0,0,10,0,1,2,929,1,12,942,1237
3,31,YUCATAN,2,MERIDA,50,MERIDA,306,1,1,387,12,0,8,0,14,59,0,5,6,0,0,5,2,0,0,498,0,5,503,605
3,31,YUCATAN,2,MERIDA,50,MERIDA,307,2,2,517,36,0,3,2,13,45,2,2,8,0,0,5,1,1,1,636,0,3,639,812
3,31,YUCATAN,8,MERIDA,50,MERIDA,308,12,12,2515,201,18,84,72,279,2032,14,49,47,3,2,140,10,23,22,5511,3,76,5590,8536
3,31,YUCATAN,1,MERIDA,50,MERIDA,309,2,2,95,22,0,0,3,17,170,1,3,3,0,0,11,1,3,0,329,0,8,337,995
3,31,YUCATAN,1,MERIDA,50,MERIDA,310,2,2,379,42,7,18,12,42,320,0,19,7,0,0,37,2,3,0,888,2,17,907,1289
3,31,YUCATAN,1,MERIDA,50,MERIDA,311,5,5,1309,108,10,40,28,115,705,9,31,25,1,0,35,2,5,6,2429,2,28,2459,3287
3,31,YUCATAN,1,MERIDA,50,MERIDA,312,2,2,332,33,3,9,13,41,180,0,2,4,0,0,17,0,2,4,640,0,8,648,805
3,31,YUCATAN,1,MERIDA,50,MERIDA,313,2,2,328,54,4,14,9,40,238,0,6,11,0,0,15,0,4,0,723,0,13,736,1052
3,31,YUCATAN,2,MERIDA,50,MERIDA,314,2,2,316,37,4,16,14,28,348,1,5,17,0,0,18,3,6,3,816,1,23,840,1042
3,31,YUCATAN,2,MERIDA,50,MERIDA,315,2,2,318,30,2,14,16,30,246,4,2,2,0,0,12,0,4,0,680,2,10,692,938
3,31,YUCATAN,2,MERIDA,50,MERIDA,316,2,2,545,38,3,3,10,26,147,0,3,6,2,0,2,0,0,1,786,0,7,793,976
3,31,YUCATAN,2,MERIDA,50,MERIDA,317,1,1,457,17,1,2,2,10,48,0,4,8,2,0,1,0,1,3,556,0,2,558,715
3,31,YUCATAN,2,MERIDA,50,MERIDA,318,1,1,318,22,0,5,3,5,36,2,2,3,0,0,3,1,1,1,402,0,7,409,554
3,31,YUCATAN,3,MERIDA,50,MERIDA,319,2,2,430,46,4,14,6,21,178,0,3,9,0,0,18,0,5,0,734,0,8,742,986
3,31,YUCATAN,3,MERIDA,50,MERIDA,320,2,2,272,47,5,9,17,21,230,1,3,14,0,0,12,3,5,3,642,1,12,655,912
3,31,YUCATAN,3,MERIDA,50,MERIDA,321,2,2,664,40,9,12,7,13,145,3,5,10,1,0,6,0,0,1,916,1,9,926,1177
3,31,YUCATAN,3,MERIDA,50,MERIDA,322,3,3,630,56,6,27,12,48,372,2,11,12,1,0,17,1,4,4,1203,0,33,1236,1682
3,31,YUCATAN,3,MERIDA,50,MERIDA,323,2,2,428,23,2,8,8,35,211,1,10,7,0,0,20,0,0,2,755,1,7,763,1008
3,31,YUCATAN,3,MERIDA,50,MERIDA,324,2,2,201,27,4,19,28,49,366,2,1,1,0,0,30,3,7,4,742,1,16,759,1157
3,31,YUCATAN,3,MERIDA,50,MERIDA,325,4,4,502,48,13,64,27,83,742,2,6,13,1,0,47,3,14,7,1572,0,49,1621,2561
3,31,YUCATAN,3,MERIDA,50,MERIDA,326,2,2,495,39,4,7,4,35,185,2,8,19,1,0,9,0,1,4,813,1,24,838,1066
3,31,YUCATAN,3,MERIDA,50,MERIDA,327,2,2,513,39,8,24,22,41,329,5,11,10,0,0,30,1,4,4,1041,0,29,1070,1486
3,31,YUCATAN,3,MERIDA,50,MERIDA,328,2,2,405,45,3,4,4,23,158,0,2,6,1,0,11,0,0,0,662,0,17,679,915
3,31,YUCATAN,3,MERIDA,50,MERIDA,329,2,2,455,35,2,7,6,26,152,2,7,6,0,0,8,0,1,2,709,2,7,718,923
3,31,YUCATAN,3,MERIDA,50,MERIDA,330,1,1,330,25,0,5,3,13,93,0,1,9,0,0,1,0,1,1,482,0,2,484,626
3,31,YUCATAN,3,MERIDA,50,MERIDA,331,2,2,343,37,2,12,4,12,159,0,4,6,0,0,5,0,0,1,585,0,13,598,787
3,31,YUCATAN,3,MERIDA,50,MERIDA,332,1,1,350,18,3,5,2,12,115,0,4,6,0,0,10,0,2,1,528,0,10,538,716
3,31,YUCATAN,2,MERIDA,50,MERIDA,333,1,1,437,21,1,7,4,14,77,2,2,9,0,0,4,0,0,1,579,0,5,584,734
3,31,YUCATAN,2,MERIDA,50,MERIDA,334,1,1,306,25,0,5,6,10,46,1,4,6,0,0,1,0,0,1,411,0,4,415,505
3,31,YUCATAN,2,MERIDA,50,MERIDA,335,2,2,16,2,0,1,0,0,19,0,0,0,0,0,1,0,0,0,39,0,2,41,739
3,31,YUCATAN,2,MERIDA,50,MERIDA,336,1,1,305,32,4,6,3,20,126,2,1,4,0,0,9,1,0,2,515,0,9,524,731
3,31,YUCATAN,2,MERIDA,50,MERIDA,337,1,1,235,11,1,5,9,65,140,1,2,3,0,0,7,2,1,0,482,0,6,488,649
3,31,YUCATAN,2,MERIDA,50,MERIDA,338,2,2,351,31,4,10,10,26,181,0,4,6,0,0,7,3,1,1,635,0,8,643,835
3,31,YUCATAN,1,MERIDA,50,MERIDA,339,1,1,240,25,3,12,14,17,114,0,5,12,0,0,0,0,1,2,445,0,5,450,632
3,31,YUCATAN,1,MERIDA,50,MERIDA,340,2,2,276,37,0,10,9,33,186,1,3,18,1,0,16,0,1,1,592,0,13,605,794
3,31,YUCATAN,1,MERIDA,50,MERIDA,341,2,2,319,53,2,10,10,24,200,1,6,11,0,1,18,0,2,1,658,1,22,681,888
3,31,YUCATAN,1,MERIDA,50,MERIDA,342,2,2,359,57,5,12,13,24,194,0,11,7,0,0,17,0,2,3,704,1,15,720,922
3,31,YUCATAN,1,MERIDA,50,MERIDA,343,2,2,184,29,5,12,14,38,287,3,4,3,0,0,19,1,5,4,608,1,16,625,914
3,31,YUCATAN,1,MERIDA,50,MERIDA,344,2,2,277,39,2,16,11,34,304,2,10,5,1,0,14,0,2,2,719,0,11,730,986
3,31,YUCATAN,1,MERIDA,50,MERIDA,345,2,2,227,36,4,4,4,25,213,3,3,4,2,0,10,0,5,5,545,1,7,553,777
3,31,YUCATAN,1,MERIDA,50,MERIDA,346,2,2,443,55,7,11,7,35,226,4,9,15,0,0,19,1,4,2,838,0,16,854,1082
3,31,YUCATAN,1,MERIDA,50,MERIDA,347,2,2,422,38,2,8,6,40,174,6,2,6,0,0,18,0,2,0,724,0,10,734,979
3,31,YUCATAN,1,MERIDA,50,MERIDA,348,2,2,299,49,1,8,6,21,201,5,7,7,1,0,7,0,1,1,614,0,11,625,768
3,31,YUCATAN,1,MERIDA,50,MERIDA,349,2,2,359,49,3,9,4,26,204,3,8,9,0,0,12,0,1,1,688,0,18,706,923
3,31,YUCATAN,1,MERIDA,50,MERIDA,350,1,1,333,28,2,9,4,23,93,4,2,5,4,0,4,0,1,0,512,0,6,518,686
3,31,YUCATAN,1,MERIDA,50,MERIDA,351,2,2,441,33,1,3,8,30,162,1,10,6,0,0,16,0,2,2,715,0,6,721,949
3,31,YUCATAN,1,MERIDA,50,MERIDA,352,1,1,294,23,1,5,4,7,109,0,5,7,0,0,6,0,0,0,461,1,12,474,667
3,31,YUCATAN,4,MERIDA,50,MERIDA,353,1,1,221,23,1,1,5,9,78,1,3,6,0,0,8,0,1,0,357,0,8,365,548
3,31,YUCATAN,4,MERIDA,50,MERIDA,354,1,1,300,22,1,3,7,22,127,0,0,5,0,0,6,0,3,1,497,0,9,506,736
3,31,YUCATAN,4,MERIDA,50,MERIDA,355,2,2,364,70,4,11,13,30,268,1,4,14,0,0,17,1,2,2,801,0,12,813,1127
3,31,YUCATAN,3,MERIDA,50,MERIDA,356,2,2,341,52,5,12,17,27,230,2,5,6,0,0,17,0,3,4,721,0,24,745,1010
3,31,YUCATAN,3,MERIDA,50,MERIDA,357,1,1,335,33,4,6,6,17,112,1,1,1,0,0,5,1,0,1,523,0,7,530,702
3,31,YUCATAN,3,MERIDA,50,MERIDA,358,2,2,298,35,7,19,15,42,329,0,2,8,0,0,20,0,2,3,780,0,16,796,1128
3,31,YUCATAN,3,MERIDA,50,MERIDA,359,2,2,426,43,4,27,16,41,273,3,10,10,2,0,20,1,6,4,886,0,23,909,1271
3,31,YUCATAN,3,MERIDA,50,MERIDA,360,2,2,419,31,1,20,10,25,176,0,4,9,0,0,8,2,0,0,705,2,7,714,908
3,31,YUCATAN,3,MERIDA,50,MERIDA,361,2,2,221,23,2,32,15,24,348,2,1,7,0,0,25,0,0,0,700,0,23,723,1123
3,31,YUCATAN,4,MERIDA,50,MERIDA,362,2,2,261,38,5,15,18,44,316,2,7,10,0,0,22,0,6,3,747,0,22,769,1160
3,31,YUCATAN,4,MERIDA,50,MERIDA,363,2,2,360,51,7,12,17,27,254,6,0,8,0,1,16,1,4,3,767,0,26,793,1166
3,31,YUCATAN,4,MERIDA,50,MERIDA,364,1,1,119,40,1,6,5,9,74,0,3,2,0,0,8,0,2,0,269,0,6,275,379
3,31,YUCATAN,1,MERIDA,50,MERIDA,365,1,1,151,23,0,6,2,10,117,0,6,5,2,0,13,0,1,1,337,0,3,340,540
3,31,YUCATAN,1,MERIDA,50,MERIDA,366,1,1,264,33,3,5,2,28,129,2,11,0,0,0,6,2,0,3,488,0,8,496,668
3,31,YUCATAN,1,MERIDA,50,MERIDA,367,3,3,425,32,8,12,10,44,163,0,6,16,0,0,7,3,3,2,731,0,12,743,902
3,31,YUCATAN,1,MERIDA,50,MERIDA,368,1,1,225,31,3,11,5,30,195,2,4,7,0,0,12,2,4,1,532,0,12,544,742
3,31,YUCATAN,1,MERIDA,50,MERIDA,369,2,2,216,34,2,9,11,19,247,1,3,5,1,1,18,0,2,4,573,3,15,591,861
3,31,YUCATAN,1,MERIDA,50,MERIDA,370,2,2,346,24,3,10,7,14,160,4,5,8,0,0,10,1,5,1,598,0,11,609,818
3,31,YUCATAN,1,MERIDA,50,MERIDA,371,2,2,380,32,1,9,9,16,157,3,2,6,0,0,11,0,3,3,632,1,9,642,824
3,31,YUCATAN,1,MERIDA,50,MERIDA,372,2,2,200,10,0,0,2,9,68,2,2,1,0,0,3,0,0,2,299,1,18,318,819
3,31,YUCATAN,1,MERIDA,50,MERIDA,373,3,3,722,69,3,26,11,54,352,9,12,6,0,0,5,2,0,0,1271,0,12,1283,1657
3,31,YUCATAN,8,MERIDA,50,MERIDA,374,2,2,64,23,3,3,9,14,154,1,3,0,0,0,7,1,5,0,287,0,6,293,893
3,31,YUCATAN,8,MERIDA,50,MERIDA,375,2,2,208,36,3,12,16,33,390,5,5,5,0,0,36,0,7,3,759,0,20,779,1237
3,31,YUCATAN,1,MERIDA,50,MERIDA,376,2,2,352,63,1,12,14,46,246,5,4,7,0,0,17,1,5,2,775,0,5,780,1080
3,31,YUCATAN,1,MERIDA,50,MERIDA,377,2,2,213,23,0,5,3,22,146,3,0,5,0,0,14,0,2,2,438,0,8,446,1186
3,31,YUCATAN,1,MERIDA,50,MERIDA,378,2,2,219,40,3,17,12,42,394,1,7,0,0,0,0,0,18,0,753,0,27,780,1199
3,31,YUCATAN,1,MERIDA,50,MERIDA,379,2,2,256,35,4,19,15,44,312,1,6,3,0,0,24,1,6,7,733,0,18,751,1044
3,31,YUCATAN,1,MERIDA,50,MERIDA,380,1,1,189,29,1,9,16,20,153,4,4,2,0,0,18,1,4,2,452,0,9,461,654
3,31,YUCATAN,7,MERIDA,50,MERIDA,381,2,2,169,46,2,3,12,27,283,1,5,3,0,0,21,2,6,3,583,0,14,597,839
3,31,YUCATAN,7,MERIDA,50,MERIDA,382,16,16,2495,267,40,124,148,479,3039,26,64,74,0,1,228,7,27,29,7048,2,141,7191,11299
3,31,YUCATAN,7,MERIDA,50,MERIDA,383,2,2,196,22,2,4,4,15,167,0,5,6,1,0,10,0,4,4,440,0,12,452,1240
3,31,YUCATAN,7,MERIDA,50,MERIDA,384,1,1,232,24,0,10,6,33,166,2,8,10,0,0,11,1,2,3,508,0,8,516,700
3,31,YUCATAN,7,MERIDA,50,MERIDA,385,1,1,183,36,4,13,6,37,156,2,1,5,0,0,1,5,1,1,451,0,19,470,629
3,31,YUCATAN,7,MERIDA,50,MERIDA,386,2,2,189,29,4,12,12,32,327,2,2,7,0,0,24,0,6,7,653,0,9,662,967
3,31,YUCATAN,1,MERIDA,50,MERIDA,387,2,2,342,33,6,23,20,38,381,7,4,9,0,1,24,1,6,7,902,1,17,920,1464
3,31,YUCATAN,1,MERIDA,50,MERIDA,388,3,3,664,50,13,18,16,65,361,1,14,14,0,0,17,0,5,0,1238,2,18,1258,1692
3,31,YUCATAN,1,MERIDA,50,MERIDA,389,3,3,266,61,4,15,10,28,236,3,4,5,0,0,17,1,2,4,656,1,18,675,827
3,31,YUCATAN,1,MERIDA,50,MERIDA,390,1,1,129,16,3,0,0,0,224,0,2,4,0,0,9,1,5,3,396,0,7,403,679
3,31,YUCATAN,1,MERIDA,50,MERIDA,391,2,2,362,32,3,12,10,36,219,5,9,13,1,0,20,1,1,4,728,0,15,743,1076
3,31,YUCATAN,1,MERIDA,50,MERIDA,392,1,1,180,34,5,13,13,19,157,2,2,7,1,0,18,0,1,1,453,0,11,464,687
3,31,YUCATAN,1,MERIDA,50,MERIDA,393,2,2,244,36,2,11,8,22,201,2,4,3,0,0,12,0,4,2,551,1,6,558,778
3,31,YUCATAN,1,MERIDA,50,MERIDA,394,1,1,141,15,1,1,4,10,101,0,2,5,0,0,8,0,5,2,295,0,6,301,426
3,31,YUCATAN,4,MERIDA,50,MERIDA,395,1,1,193,11,3,7,5,9,76,0,2,2,0,0,4,1,2,0,315,0,3,318,473
3,31,YUCATAN,4,MERIDA,50,MERIDA,396,1,1,134,8,1,4,13,9,106,0,6,4,0,0,13,0,1,2,301,0,5,306,445
3,31,YUCATAN,4,MERIDA,50,MERIDA,397,1,1,208,33,2,6,10,18,156,0,2,7,1,0,13,1,2,2,461,0,5,466,639
3,31,YUCATAN,4,MERIDA,50,MERIDA,398,1,1,192,11,3,11,8,21,202,4,0,5,0,0,19,0,4,2,482,2,4,488,727
3,31,YUCATAN,4,MERIDA,50,MERIDA,399,2,2,113,10,3,8,14,15,185,1,2,5,0,0,12,1,6,0,375,0,10,385,871
3,31,YUCATAN,4,MERIDA,50,MERIDA,400,2,2,216,33,4,20,3,21,277,1,2,5,0,0,25,0,1,2,610,0,19,629,1036
3,31,YUCATAN,4,MERIDA,50,MERIDA,401,2,2,248,25,4,27,14,34,361,3,1,7,0,0,22,0,5,5,756,0,29,785,1462
3,31,YUCATAN,4,MERIDA,50,MERIDA,402,3,3,325,36,2,32,23,67,517,5,6,4,0,0,38,1,1,3,1060,1,40,1101,1528
3,31,YUCATAN,4,MERIDA,50,MERIDA,403,3,3,303,31,7,31,19,59,616,3,6,8,0,0,36,1,5,7,1132,0,22,1154,2238
3,31,YUCATAN,4,MERIDA,50,MERIDA,404,3,3,364,20,4,24,18,49,654,3,7,4,1,0,26,0,5,1,1180,0,32,1212,1804
3,31,YUCATAN,4,MERIDA,50,MERIDA,405,2,2,252,18,3,22,27,29,352,2,5,7,1,0,27,5,4,4,758,1,19,778,1199
3,31,YUCATAN,4,MERIDA,50,MERIDA,406,3,3,413,46,7,36,18,51,401,5,11,12,2,0,36,4,4,6,1052,0,31,1083,1065
3,31,YUCATAN,4,MERIDA,50,MERIDA,407,2,2,250,38,1,19,17,26,233,0,4,7,4,0,13,1,4,3,620,0,9,629,892
3,31,YUCATAN,4,MERIDA,50,MERIDA,408,2,2,138,13,2,4,7,34,109,1,128,3,1,0,151,0,1,2,594,0,5,599,913
3,31,YUCATAN,4,MERIDA,50,MERIDA,409,2,2,217,16,2,13,15,21,183,5,10,8,0,0,21,0,0,1,512,0,15,527,774
3,31,YUCATAN,1,MERIDA,50,MERIDA,410,1,1,181,18,1,7,9,21,152,1,2,4,0,0,8,0,2,2,408,0,9,417,639
3,31,YUCATAN,1,MERIDA,50,MERIDA,411,2,2,213,33,2,13,12,33,238,1,7,5,0,0,14,2,6,1,580,0,11,591,844
3,31,YUCATAN,1,MERIDA,50,MERIDA,412,2,2,167,33,5,11,8,21,223,1,2,1,0,0,23,0,3,5,503,0,8,511,764
