CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,PNAM,MORENA,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,MC_PROGRESA,MORENA_PNAM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,929,C,3,0,C03,0,81,25,30,32,3,15,3,89,1,2,2,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,22,370,616,ACTA DEL CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,930,B,1,0,B,0,53,35,32,22,3,9,3,75,1,1,1,26,12,8,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,15,304,574,ACTA DEL CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,930,C,1,0,C01,0,66,30,31,27,5,9,2,87,1,2,3,23,4,11,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,19,325,573,ACTA DEL CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,931,B,1,0,B,0,110,25,14,23,9,38,2,161,3,2,7,12,6,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,16,438,699,ACTA LEVANTADA EN CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,931,C,1,0,C01,0,107,27,19,18,12,27,0,141,0,3,7,19,7,13,0,0,0,3,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,22,429,699,ACTA DEL CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,931,C,2,0,C02,0,120,24,14,20,7,31,6,172,0,2,5,10,8,13,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,16,454,698,ACTA DEL CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,931,C,3,0,C03,0,120,24,14,20,7,31,6,162,0,2,5,10,8,13,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,16,444,698,ACTA LEVANTADA EN CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,932,B,1,0,B,0,96,29,25,22,9,16,5,123,1,0,3,24,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,13,396,709,ACTA DEL CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,932,C,1,0,C01,0,102,32,27,18,11,20,7,114,1,2,5,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,1,18,416,709,ACTA DEL CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,932,C,2,0,C02,0,82,27,20,24,8,29,5,132,0,1,2,36,0,12,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,2,18,402,709,ACTA DEL CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,932,C,3,0,C03,0,104,34,51,17,9,23,8,104,2,2,5,26,14,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,19,426,708,ACTA DEL CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,933,B,1,0,B,0,90,27,21,21,11,26,3,128,2,1,5,19,7,11,1,1,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,16,397,627,ACTA LEVANTADA EN CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,933,C,1,0,C01,0,83,27,29,10,10,24,3,128,4,2,3,17,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,356,627,ACTA DEL CONSEJO,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,933,C,2,0,C02,0,81,28,17,13,19,17,12,146,3,0,1,21,7,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,19,392,627,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,97,B,1,0,B,0,73,18,15,21,46,30,26,90,3,2,5,2,8,7,0,0,0,3,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,20,375,646,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,97,C,1,0,C01,0,67,22,12,23,62,40,13,86,2,5,3,7,4,2,0,1,0,1,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,1,11,374,646,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,97,C,2,0,C02,0,55,14,15,21,63,34,15,97,1,7,9,4,2,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,21,370,646,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,97,C,3,0,C03,0,72,30,24,19,37,39,13,80,6,5,7,14,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,23,378,646,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,97,C,4,0,C04,0,71,22,15,18,44,57,22,89,1,9,9,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,1,15,395,646,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,97,E,1,0,E01,0,110,27,34,25,33,83,8,125,6,3,11,6,0,4,0,0,0,2,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,12,32,530,695,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,97,E,1,1,E01C01,0,79,21,29,23,25,42,8,105,7,7,6,6,0,3,3,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,1,19,391,694,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,98,B,1,0,B,0,81,25,25,13,39,35,11,88,6,4,9,8,4,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,359,567,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,98,C,1,0,C01,0,70,28,20,20,21,39,12,101,3,5,9,13,5,14,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,16,381,566,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,99,B,1,0,B,0,66,33,37,39,49,75,9,123,7,11,12,10,1,5,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,19,504,738,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,99,C,1,0,C01,0,86,22,19,34,45,55,18,134,3,9,14,10,0,4,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,19,478,738,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,99,C,2,0,C02,0,1,1,0,35,47,2,8,127,8,11,0,0,145,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,20,470,738,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,100,B,1,0,B,0,60,29,38,27,39,48,12,112,3,8,12,11,4,40,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,35,484,739,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,100,C,1,0,C01,0,53,29,21,32,41,38,15,100,8,6,11,5,5,4,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,19,393,739,ACTA DEL CONSEJO,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,100,C,2,0,C02,0,71,18,33,21,30,39,12,107,7,6,3,11,4,8,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,16,0,390,738,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,100,C,3,0,C03,0,62,25,20,25,46,51,17,108,5,7,8,7,0,5,0,0,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,19,413,738,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,101,B,1,0,B,0,76,14,20,20,25,48,17,106,16,4,13,8,1,8,1,0,0,2,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,17,404,600,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,101,C,1,0,C01,0,93,19,21,18,31,41,22,121,4,8,7,7,5,4,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,16,423,599,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,102,B,1,0,B,0,97,18,12,18,28,43,9,105,5,13,4,10,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,16,384,739,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,102,C,1,0,C01,0,85,18,11,37,27,33,10,104,2,10,6,20,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,16,388,739,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,102,C,2,0,C02,0,65,21,16,41,35,49,14,132,3,11,4,6,7,6,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,17,433,738,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,102,C,3,0,C03,0,79,22,20,27,23,41,14,108,4,12,5,7,4,3,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,16,392,738,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,102,C,4,0,C04,0,74,26,11,29,32,50,13,115,5,8,4,9,5,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,20,412,738,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,102,C,5,0,C05,0,81,20,16,26,29,27,20,132,9,6,12,9,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,12,411,738,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,102,S,1,0,S01,0,8,2,0,3,4,1,2,9,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,2,36,0,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,102,S,2,0,S02,0,6,2,2,5,2,7,3,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,3,40,0,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,103,B,1,0,B,0,105,27,18,23,37,52,25,110,2,8,11,7,6,11,0,1,1,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,20,474,713,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,103,C,1,0,C01,0,100,24,20,14,27,35,20,96,1,12,5,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,1,18,396,713,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,104,B,1,0,B,0,60,19,5,24,32,23,7,65,2,1,7,2,1,8,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,16,278,416,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,104,C,1,0,C01,0,45,13,6,8,28,31,10,59,4,8,8,5,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,9,246,415,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,105,B,1,0,B,0,52,29,12,26,43,38,14,76,2,7,20,9,2,10,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,28,372,597,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,106,B,1,0,B,0,93,36,20,20,46,38,23,77,0,6,5,13,8,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,1,10,406,609,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,106,C,1,0,C01,0,85,20,20,17,44,32,16,69,1,10,6,12,3,6,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,16,362,609,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,107,B,1,0,B,0,78,35,13,18,48,37,18,55,8,5,7,17,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,11,360,553,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,107,C,1,0,C01,0,110,18,16,21,48,19,10,65,8,4,5,8,2,5,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,13,357,553,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,108,B,1,0,B,0,50,14,14,32,50,27,15,89,2,6,7,12,6,1,1,0,0,2,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,25,358,597,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,108,C,1,0,C01,0,41,15,10,28,56,24,11,94,5,10,5,9,2,3,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,24,344,597,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,108,C,2,0,C02,0,53,15,14,19,52,32,17,100,3,7,9,13,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,12,354,596,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,B,1,0,B,0,40,18,9,32,44,33,9,82,1,4,3,11,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,27,322,645,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,1,0,C01,0,41,17,10,29,49,36,17,102,5,10,6,2,1,4,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,14,349,645,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,2,0,C02,0,51,16,14,21,64,32,16,68,3,7,8,10,3,1,0,0,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,24,346,645,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,3,0,C03,0,36,22,8,28,41,28,18,58,1,5,5,5,2,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,26,289,644,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,4,0,C04,0,44,12,9,36,54,27,9,79,4,7,11,9,4,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,312,644,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,5,0,C05,0,48,12,10,25,57,30,7,72,2,5,8,7,5,5,0,2,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,16,318,644,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,110,B,1,0,B,0,47,30,13,28,68,29,18,87,7,6,10,8,4,5,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,21,386,626,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,110,C,1,0,C01,0,52,17,13,19,46,36,9,91,4,6,9,9,3,5,0,0,0,1,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,25,352,626,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,110,C,2,0,C02,0,45,15,13,25,60,28,17,95,6,11,10,11,3,3,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,16,364,625,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,111,B,1,0,B,0,73,22,14,19,53,53,16,78,6,10,9,10,4,6,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,15,393,743,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,111,C,1,0,C01,0,71,23,18,26,52,45,23,80,5,5,10,17,8,10,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,19,417,743,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,111,C,2,0,C02,0,79,28,22,24,43,44,12,89,7,7,11,15,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,20,414,743,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,112,B,1,0,B,0,52,24,16,18,47,33,15,62,7,4,9,6,6,6,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,17,329,551,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,112,C,1,0,C01,0,60,22,17,19,38,41,24,37,10,5,7,6,7,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,30,326,551,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,112,C,2,0,C02,0,53,16,13,23,51,38,17,71,7,7,6,7,4,3,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,18,341,550,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,B,1,0,B,0,79,29,21,16,29,30,27,68,5,3,3,9,10,4,2,0,0,0,2,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,343,633,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,C,1,0,C01,0,73,23,16,21,51,32,21,68,5,2,4,6,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,14,366,633,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,C,2,0,C02,0,61,26,14,23,24,29,20,63,2,5,11,8,11,4,1,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,1,24,333,632,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,C,3,0,C03,0,51,32,11,25,36,41,32,74,4,5,6,10,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,22,368,632,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,C,4,0,C04,0,74,20,23,18,36,33,20,68,4,11,4,10,6,6,1,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,21,362,632,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,115,B,1,0,B,0,64,24,13,18,60,36,15,104,5,5,5,4,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,21,383,677,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,115,C,1,0,C01,0,63,33,14,18,57,42,10,75,4,4,14,2,2,7,1,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,19,373,676,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,116,B,1,0,B,0,66,32,14,22,70,42,31,65,5,12,14,13,4,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,29,428,669,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,116,C,1,0,C01,0,55,30,18,22,55,42,21,74,11,12,8,8,3,8,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,14,384,669,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,117,B,1,0,B,0,57,18,7,20,59,30,13,68,4,4,5,5,7,2,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,22,327,522,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,117,C,1,0,C01,0,46,29,8,16,72,29,19,68,2,8,11,7,2,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,21,345,522,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,118,B,1,0,B,0,54,17,6,24,49,31,19,57,3,6,4,5,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,2,31,317,508,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,118,C,1,0,C01,0,54,25,13,21,30,25,22,66,4,7,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,1,14,300,508,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,118,C,2,0,C02,0,61,25,13,19,41,31,31,64,0,8,5,3,2,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,9,322,507,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,119,B,1,0,B,0,63,19,12,17,65,31,23,26,69,7,12,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,23,388,596,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,119,C,1,0,C01,0,49,41,8,25,52,35,20,84,6,11,5,6,0,9,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,1,16,373,595,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,120,B,1,0,B,0,81,25,11,34,86,33,23,80,7,8,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,411,654,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,120,C,1,0,C01,0,81,13,13,21,76,32,19,68,5,4,10,10,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,366,653,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,121,B,1,0,B,0,39,17,12,14,29,26,8,49,4,2,4,4,3,5,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,22,243,407,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,121,C,1,0,C01,0,29,15,14,12,34,18,10,59,4,1,8,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,12,228,406,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,122,B,1,0,B,0,48,16,14,14,40,30,16,88,1,5,7,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,302,508,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,122,C,1,0,C01,0,41,10,16,14,43,32,15,62,3,2,2,5,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,18,281,507,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,123,B,1,0,B,0,58,28,10,22,62,29,25,76,8,3,13,1,8,6,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,23,382,622,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,123,C,1,0,C01,0,87,29,21,28,61,29,20,68,6,4,6,10,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,22,401,621,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,123,C,2,0,C02,0,65,34,18,16,64,39,33,81,6,8,11,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,15,405,621,ACTA CASILLA,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,124,B,1,0,B,0,75,23,11,19,47,30,18,82,3,8,9,7,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,21,372,574,ACTA CASILLA,,,
