CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,PNAM,MORENA,PES,MAS,PROGRESA,RSPM,PAN_PRI_PRD_RSPM,PAN_PRI_PRD,PAN_PRI_RSPM,PAN_PRD_RSPM,PRI_PRD_RSPM,PAN_PRI,PAN_PRD,PAN_RSPM,PRI_PRD,PRI_RSPM,PRD_RSPM,MC_PROGRESA,MORENA_PNAM_PES_MAS,MORENA_PNAM_PES,MORENA_PNAM_MAS,MORENA_PES_MAS,PNAM_PES_MAS,MORENA_PNAM,MORENA_PES,MORENA_MAS,PNAM_PES,PNAM_MAS,PES_MAS,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,199,5,5,396,97,60,120,43,197,42,762,11,23,14,24,15,24,0,3,4,5,9,0,1,0,0,5,18,7,2,1,0,4,4,3,0,3,0,0,0,0,1897,1,93,1991,3308
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,200,4,4,241,49,13,54,30,121,37,385,6,9,10,7,8,10,0,0,0,1,1,0,0,0,0,4,11,1,1,0,0,4,0,1,1,0,0,0,0,0,1005,0,53,1058,2341
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,201,5,5,257,60,26,88,31,121,18,359,7,8,16,8,12,13,1,0,1,1,3,1,0,0,0,2,5,0,0,1,0,1,1,1,0,0,0,0,0,0,1042,0,32,1074,1634
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,202,4,4,329,67,24,65,28,140,25,509,8,17,24,14,19,21,0,0,0,5,2,2,1,1,2,0,14,1,1,0,0,3,0,3,0,0,0,0,0,0,1325,0,65,1390,2275
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,203,3,3,204,52,14,42,27,133,23,492,3,14,10,9,10,9,1,0,0,2,1,2,0,0,0,5,16,1,2,0,0,6,3,1,1,1,0,0,0,0,1084,0,49,1133,1880
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,204,3,3,335,81,21,31,43,161,26,497,8,8,21,9,15,18,1,0,0,7,7,1,1,0,1,4,16,1,0,0,0,4,1,1,0,0,1,0,0,0,1320,0,53,1373,2112
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,205,4,4,485,104,44,58,33,216,27,620,12,10,44,24,19,35,3,0,0,7,3,3,0,0,0,8,22,2,1,0,0,4,1,1,0,0,0,0,0,0,1786,1,88,1875,2870
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,206,3,3,251,68,21,53,24,121,19,421,3,16,14,9,8,13,0,0,1,4,0,0,0,0,0,2,11,1,2,4,0,2,0,0,0,0,0,0,0,0,1068,0,48,1116,1776
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,207,4,4,529,116,30,55,28,167,29,514,6,15,25,18,10,31,1,0,0,5,0,1,0,0,0,5,10,3,0,0,2,4,0,2,0,1,0,0,0,0,1607,1,86,1694,2764
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,208,4,4,519,70,33,68,25,177,45,620,15,14,26,28,13,21,5,0,0,6,0,0,0,0,0,2,8,1,2,0,0,2,0,1,0,0,0,0,0,0,1701,0,69,1770,2861
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,210,2,2,464,66,16,15,12,68,6,200,3,9,10,10,14,24,0,0,0,5,1,0,0,1,0,2,5,0,0,0,0,0,2,0,0,0,0,0,0,0,933,4,25,962,1394
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,211,2,2,352,37,25,13,15,55,10,181,3,1,5,3,11,8,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,728,4,23,755,1102
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,212,3,3,207,77,22,37,38,108,8,278,4,4,11,17,7,15,1,2,0,3,2,1,0,2,0,3,7,2,0,0,0,0,0,0,1,0,0,0,0,0,857,2,43,902,1504
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,213,3,3,230,77,34,48,45,106,21,390,6,6,14,5,9,11,1,3,0,4,1,1,0,1,0,1,4,5,0,0,0,4,0,1,0,0,0,0,0,0,1028,0,46,1074,1865
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,214,3,3,326,96,31,35,21,119,23,421,8,6,13,17,8,19,0,0,0,5,1,0,0,0,0,2,8,2,2,1,1,2,2,0,0,0,0,0,0,0,1169,0,39,1208,1924
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,215,4,4,260,64,5,36,16,91,18,372,6,3,8,9,7,8,0,1,0,3,4,0,0,0,0,3,20,0,1,1,0,1,2,0,0,0,0,0,0,0,939,1,34,974,1477
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,216,3,3,449,55,28,41,15,92,18,282,5,7,16,19,14,22,0,2,0,2,1,2,1,1,0,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1082,4,44,1130,1713
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,217,2,2,279,45,14,21,5,47,2,122,3,3,5,14,5,16,0,0,0,2,0,0,0,0,0,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,590,0,9,599,866
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,218,2,2,212,30,16,28,14,51,4,135,4,3,7,1,4,11,2,0,0,0,0,0,0,0,0,1,3,1,1,3,0,0,0,0,0,0,1,0,0,0,532,1,21,554,853
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,219,3,3,418,61,20,39,31,129,23,362,9,19,15,9,18,18,2,1,0,6,2,1,0,0,0,0,10,1,0,0,0,3,0,1,0,1,0,0,0,0,1199,1,57,1257,1972
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,220,10,10,1213,220,76,150,110,403,53,1255,27,37,38,35,36,67,4,5,1,20,5,4,2,1,1,12,47,2,2,1,0,12,7,5,0,0,1,0,0,0,3852,7,167,4026,6893
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,221,3,3,202,54,13,47,22,73,18,392,10,10,17,11,9,5,0,0,0,8,0,0,0,0,0,4,11,0,0,0,0,2,0,0,0,3,0,0,0,0,911,0,61,972,1705
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,222,12,12,812,208,83,275,165,453,93,1963,29,45,41,50,30,40,10,2,0,17,4,0,2,0,1,5,57,8,5,1,0,14,10,2,0,1,0,0,0,0,4426,30,264,4720,8638
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,223,2,2,116,37,16,32,28,70,9,258,3,15,7,5,2,5,1,0,0,2,1,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,613,0,39,652,1103
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,224,2,2,152,42,16,35,24,59,11,243,3,6,7,8,7,9,1,0,0,3,0,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,633,0,28,661,1462
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,225,2,2,136,32,11,36,21,65,4,259,6,7,7,27,3,7,4,0,0,4,2,0,0,0,0,1,8,1,1,0,1,0,1,1,0,0,0,0,0,0,645,0,51,696,1110
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,226,2,2,128,24,14,48,26,75,8,295,5,6,9,9,7,8,0,0,0,1,0,0,0,0,0,1,8,4,0,2,0,2,0,1,0,0,0,0,0,0,681,0,36,717,1150
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,227,3,3,171,43,15,26,20,73,13,294,6,11,9,20,6,11,2,0,0,4,1,0,0,0,0,2,8,2,2,0,1,0,1,0,0,0,0,0,0,0,741,0,39,780,2050
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,228,2,2,338,51,5,12,6,48,5,116,4,4,3,1,7,15,0,1,0,3,1,1,0,0,0,0,2,1,0,0,1,0,2,1,0,0,0,0,0,0,628,0,10,638,934
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,229,2,2,280,28,12,21,12,48,8,168,0,5,7,7,6,10,1,0,0,4,1,0,0,0,0,0,14,3,1,0,0,4,1,2,0,0,0,0,0,0,643,0,19,662,939
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,230,3,3,478,74,28,44,18,122,21,317,3,14,14,12,15,20,1,0,0,4,2,0,1,0,0,3,3,1,4,1,0,2,0,1,0,0,0,0,0,0,1203,2,33,1238,1747
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,231,2,2,174,28,7,60,11,71,21,183,3,6,7,3,9,5,0,0,0,1,0,0,0,0,0,2,9,1,0,0,0,0,0,2,0,0,0,0,0,0,603,0,15,618,877
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,232,3,3,335,73,18,66,39,106,22,345,8,19,12,4,6,13,1,1,0,2,0,0,0,0,0,2,8,5,1,0,0,5,0,0,0,0,0,0,0,0,1091,0,42,1133,1667
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,233,2,2,266,45,17,12,7,70,5,175,1,2,4,9,2,10,2,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,635,0,14,649,921
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,234,2,2,347,63,15,11,11,64,6,159,2,2,7,11,5,20,0,1,0,3,1,0,0,0,0,4,5,1,1,1,0,0,1,0,0,0,0,0,0,0,741,3,20,764,1083
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,235,1,1,76,20,5,11,7,37,2,80,1,0,6,7,3,7,0,0,0,1,0,1,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,271,1,15,287,690
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,236,1,1,187,37,11,10,10,29,4,87,1,3,6,2,2,8,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,406,2,21,429,576
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,237,2,2,307,51,8,12,8,74,7,166,3,6,7,4,3,11,0,0,0,1,0,0,0,0,0,2,6,2,1,0,0,0,1,0,0,0,0,0,0,0,680,0,19,699,977
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,238,2,2,317,54,17,9,1,42,2,126,0,0,6,0,0,17,3,0,0,3,2,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,604,1,11,616,829
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,240,3,3,679,96,27,31,15,133,15,343,1,5,14,16,9,27,0,0,0,11,2,0,0,0,0,6,10,0,0,0,0,1,1,0,0,0,0,0,0,0,1442,0,43,1485,2156
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,241,3,3,225,45,76,23,36,114,17,306,4,14,13,14,11,9,0,1,0,2,3,1,0,0,0,1,8,2,2,0,1,1,1,2,1,0,0,0,0,0,933,4,47,984,1651
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,242,2,2,363,57,10,30,15,70,3,201,3,8,12,25,6,21,0,0,0,5,2,0,2,0,0,1,6,0,0,0,0,1,1,0,0,0,1,0,0,0,843,2,29,874,1410
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,243,2,2,252,56,7,14,15,56,8,185,2,5,10,7,1,15,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0,642,0,27,669,1003
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,244,2,2,361,42,22,25,13,62,9,192,4,6,6,8,5,17,0,0,0,3,1,0,0,0,0,5,2,0,1,0,0,1,1,0,0,0,1,0,0,0,787,2,23,812,1132
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,245,2,2,246,44,7,7,10,52,5,139,4,5,4,2,6,25,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,0,0,0,0,0,565,0,22,587,903
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,246,2,2,282,60,18,21,18,78,11,244,1,8,13,8,10,20,0,0,0,1,0,0,1,0,0,1,14,1,0,0,1,0,1,1,0,1,0,0,0,0,814,1,29,844,1213
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,247,2,2,141,32,7,15,13,58,4,97,1,0,5,4,2,10,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,395,0,2,397,1172
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,248,2,2,445,93,16,24,15,81,8,243,3,3,14,5,11,17,0,0,0,10,1,1,0,0,0,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,999,0,19,1018,1461
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,249,1,1,151,26,10,13,5,39,6,91,0,1,2,1,2,7,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,10,369,498
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,250,2,2,439,60,12,22,8,62,5,156,2,2,2,4,7,15,1,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,803,0,16,819,1145
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,251,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,252,2,2,312,57,28,30,16,84,7,247,4,4,5,10,15,3,0,0,0,3,1,0,0,0,0,9,11,0,0,0,0,3,0,0,0,0,0,0,0,0,849,0,36,885,1331
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,253,2,2,121,26,25,34,22,80,9,223,4,9,11,28,4,10,0,0,0,9,1,1,0,0,0,2,7,0,0,0,1,1,1,1,0,0,0,0,0,0,630,0,44,674,1123
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,254,3,3,117,26,12,26,10,63,9,264,0,7,6,24,5,12,1,0,0,1,0,2,0,0,0,2,8,2,0,0,0,4,1,0,0,0,0,0,0,0,602,1,20,623,1544
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,255,4,4,407,63,19,44,27,147,16,429,6,9,15,23,18,16,0,0,0,5,1,3,1,0,1,2,4,0,1,1,1,1,1,0,0,0,0,0,0,0,1261,1,52,1314,2271
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,256,3,3,310,79,31,47,62,144,21,436,6,15,16,11,17,23,1,0,0,3,0,1,1,0,1,2,13,1,2,0,0,6,2,1,0,0,0,0,0,0,1252,0,58,1310,2116
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,257,10,10,811,218,70,170,109,461,55,1380,16,29,41,33,27,49,5,2,0,16,2,2,0,0,0,14,45,5,4,1,0,11,5,1,1,0,0,0,0,0,3583,3,182,3768,7016
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,258,1,1,97,31,8,15,11,78,8,139,0,4,7,5,4,8,0,0,0,3,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,424,0,16,440,671
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,259,1,1,95,30,7,15,8,51,9,123,1,5,6,3,2,7,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,367,0,10,377,545
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,260,2,2,126,38,5,27,11,59,12,168,3,7,7,4,10,7,1,0,1,3,2,0,1,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0,0,501,0,14,515,772
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,261,1,1,105,18,2,7,3,45,2,144,1,1,5,3,5,1,1,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,351,0,20,371,559
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,262,2,2,406,53,12,17,10,45,6,132,3,1,5,11,1,15,0,1,0,3,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,729,1,8,738,1018
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,263,2,2,468,74,14,14,2,50,10,116,1,4,7,5,0,17,0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,794,1,15,810,1151
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,264,2,2,315,46,8,10,8,50,6,99,3,5,1,0,11,7,0,0,0,9,3,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,585,0,17,602,819
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,265,1,1,289,37,9,5,1,22,5,67,2,1,4,4,0,13,0,0,0,7,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,470,0,6,476,667
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,266,1,1,315,30,9,8,5,29,0,86,3,5,5,2,4,8,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,515,0,7,522,688
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,267,3,3,323,72,26,27,18,95,17,353,5,5,12,13,19,11,0,0,0,1,0,0,0,0,0,1,20,2,0,0,0,3,3,1,0,0,0,0,0,0,1027,0,35,1062,1577
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,268,2,2,215,64,13,24,15,86,12,265,3,4,13,10,3,8,0,0,0,0,1,1,0,0,0,2,8,0,2,0,0,2,0,0,0,0,0,0,0,0,751,0,28,779,1106
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,269,2,2,292,70,17,26,15,102,9,205,1,4,8,6,20,8,0,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,794,0,17,811,1152
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,270,1,1,142,34,5,9,5,23,14,102,3,2,6,7,12,7,0,0,0,1,0,0,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,379,0,15,394,581
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,271,2,2,264,43,15,20,14,65,13,165,8,4,8,2,4,18,0,0,0,4,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,22,682,969
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,272,3,3,298,49,40,79,32,125,20,487,4,13,21,45,7,14,0,0,0,2,3,3,0,0,0,4,8,2,0,0,0,1,3,1,0,0,0,0,0,0,1261,1,56,1318,2235
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,273,2,2,242,45,15,27,21,73,13,248,3,16,10,14,10,9,1,0,1,3,1,1,0,1,0,1,7,2,0,1,0,1,0,0,0,0,0,0,0,0,766,1,40,807,1343
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,274,2,2,214,57,18,20,23,103,21,295,5,7,9,8,10,10,2,1,0,2,0,0,0,0,0,1,10,0,2,0,1,2,0,0,0,0,0,0,0,0,821,0,35,856,1344
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,275,2,2,269,56,14,16,11,57,11,166,2,10,4,5,6,15,1,0,0,6,1,0,0,0,0,3,5,0,0,1,0,3,0,1,0,1,0,0,0,0,664,2,26,692,972
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,276,2,2,188,48,14,9,7,71,10,179,0,7,5,11,9,15,1,0,0,0,1,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,584,1,16,601,873
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,277,1,1,149,33,9,9,7,32,4,89,0,3,5,3,5,6,1,0,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,17,379,554
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,278,2,2,224,50,20,13,9,52,8,151,2,4,2,1,0,14,0,0,0,6,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,561,0,17,578,782
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,279,2,2,386,54,18,26,17,90,11,269,3,3,9,13,3,8,1,0,0,2,0,0,0,0,0,6,10,1,0,0,0,2,0,0,0,0,0,0,0,0,932,0,34,966,1480
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,280,1,1,125,15,2,7,5,18,2,46,0,2,1,0,2,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,236,0,7,243,340
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,281,2,2,454,68,14,16,9,63,3,126,2,1,2,3,6,22,0,0,0,6,0,0,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,803,1,12,816,1117
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,282,3,3,208,60,16,53,26,129,16,406,5,7,18,14,11,15,2,0,0,4,3,1,0,0,0,3,12,3,2,0,0,0,0,0,0,0,1,0,0,0,1015,1,44,1060,1637
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,283,3,3,244,65,18,41,31,118,17,393,2,3,13,8,10,14,0,0,1,2,1,2,0,0,0,2,10,3,1,2,1,1,1,2,1,0,0,0,0,0,1007,0,48,1055,1639
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,284,3,3,224,67,22,46,44,132,11,481,6,9,19,17,9,5,0,1,0,4,1,0,0,0,0,5,14,3,2,0,0,2,2,0,0,0,0,0,0,0,1126,0,51,1177,1799
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,285,2,2,215,58,11,39,24,98,16,357,3,6,8,18,7,15,1,0,0,1,2,1,1,0,0,2,6,0,1,0,0,4,1,0,0,0,0,0,0,0,895,2,34,931,1373
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,286,2,2,183,68,21,40,39,118,15,324,0,7,9,6,2,9,0,0,0,5,1,0,0,0,0,4,11,0,1,0,1,4,1,0,0,0,0,0,0,0,869,0,56,925,1456
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,287,2,2,140,43,13,35,24,109,17,346,3,3,15,10,5,6,2,0,0,4,0,2,0,0,0,1,11,1,0,1,0,1,0,0,0,0,0,0,0,0,792,0,31,823,1252
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,288,3,3,229,72,21,44,44,134,21,489,7,12,22,11,11,15,1,0,0,4,2,1,0,0,0,6,11,1,3,1,0,2,1,0,0,0,0,0,0,0,1165,0,46,1211,1924
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,289,1,1,227,40,12,18,4,36,8,123,0,2,5,3,1,8,0,0,0,5,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,498,0,13,511,693
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,290,3,3,395,72,17,28,16,121,17,333,8,4,8,11,12,24,0,0,0,5,1,0,1,0,0,2,8,1,0,0,0,4,3,1,0,0,0,0,0,0,1092,0,43,1135,1820
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,291,2,2,226,34,6,14,10,55,3,139,2,7,3,2,5,8,0,0,0,3,2,1,0,0,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,527,0,10,537,760
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,292,3,3,314,51,17,47,92,128,14,409,4,16,10,15,12,9,1,0,0,6,1,1,0,0,0,4,13,0,0,1,0,3,0,2,0,0,0,0,0,0,1170,0,47,1217,2104
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,293,1,1,144,21,3,10,10,23,3,87,1,4,3,1,0,6,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,321,0,13,334,487
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,294,2,2,150,41,22,24,10,65,9,175,7,6,7,6,5,7,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,543,0,21,564,849
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,295,1,1,121,42,7,12,9,50,8,143,0,2,11,5,1,10,0,0,0,2,2,1,0,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,432,2,14,448,657
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,296,2,2,102,39,11,15,17,68,7,185,1,9,8,4,2,6,0,0,0,3,0,1,1,1,0,1,6,0,1,1,0,1,1,0,0,0,0,0,0,0,491,0,16,507,803
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,297,2,2,94,31,8,23,16,73,15,195,1,2,9,11,5,6,0,0,0,3,1,0,0,0,1,2,10,1,0,0,0,1,0,1,0,0,0,0,0,0,509,1,35,545,895
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,298,1,1,106,23,17,17,15,59,8,154,1,8,5,5,2,11,1,0,0,5,3,0,0,0,0,4,3,0,0,2,0,2,0,0,0,0,0,0,0,0,451,0,22,473,706
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,299,1,1,61,19,3,15,2,28,2,70,1,4,4,4,4,2,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,225,0,12,237,363
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,300,2,2,185,49,24,16,10,38,3,156,3,2,5,7,5,12,0,0,0,0,2,0,0,0,0,1,4,1,1,0,0,2,0,0,0,0,0,0,0,0,526,0,15,541,862
4,17,MORELOS,1,CUERNAVACA,7,CUERNAVACA,301,2,2,189,50,8,19,40,82,11,206,3,7,6,12,3,15,1,0,0,6,0,1,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,666,0,46,712,1076
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,302,5,5,121,43,23,38,520,81,18,615,7,8,9,8,7,10,0,0,1,3,0,0,1,0,0,0,16,1,0,0,0,1,3,1,0,0,0,0,0,0,1535,1,119,1655,3545
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,303,4,4,330,70,31,38,62,169,19,596,10,12,19,11,8,25,0,1,0,5,1,0,0,0,0,3,23,2,0,1,0,1,1,0,0,0,0,0,0,0,1438,1,62,1501,2372
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,304,2,2,249,61,23,28,18,84,10,297,4,5,11,7,8,25,0,0,0,2,0,0,2,0,0,3,5,2,0,0,0,3,0,1,0,0,0,0,0,0,848,2,38,888,1413
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,305,4,4,421,90,30,43,40,133,13,442,8,9,8,13,18,27,2,0,0,8,2,1,0,0,0,2,18,0,0,2,1,7,2,0,0,0,0,0,0,0,1340,3,66,1409,2336
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,306,3,3,181,40,16,40,20,127,14,400,8,4,12,10,10,7,0,2,0,2,0,0,0,0,0,3,9,1,1,2,0,1,0,0,0,1,0,0,0,0,911,2,51,964,1663
4,17,MORELOS,2,CUERNAVACA,7,CUERNAVACA,307,2,2,211,70,17,23,21,112,9,299,6,2,10,9,5,5,1,0,0,1,0,0,0,0,0,1,7,1,0,1,1,0,0,1,0,0,0,0,0,0,813,0,35,848,1179
