CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,VIDA_NL,ESO,LIBERAL,PESNL,JUSTICIALISTA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1469,3,3,64,173,1,31,20,383,136,185,17,0,0,1,10,5,0,0,3,0,1029,0,48,1077,2068
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1470,4,4,49,217,2,28,22,431,145,233,19,0,0,1,5,2,0,0,3,0,1157,0,52,1209,2319
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1471,3,3,60,161,5,33,26,422,156,196,21,0,0,5,7,6,0,1,3,0,1102,0,43,1145,1892
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1472,3,3,28,184,7,23,25,281,130,89,15,0,0,1,6,1,0,0,5,0,795,0,45,840,1801
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1473,3,3,23,203,5,33,42,292,164,102,8,0,0,0,7,4,0,2,7,0,892,1,49,942,2218
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1474,3,3,14,141,3,26,39,266,113,105,19,0,0,0,2,3,1,2,2,0,736,0,46,782,1851
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1475,3,3,17,132,2,23,27,226,122,93,8,0,0,1,2,2,0,0,12,0,667,0,52,719,1625
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1476,3,3,22,164,5,32,38,228,101,86,8,0,0,0,9,9,1,1,8,0,712,0,70,782,1903
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1477,3,3,31,157,4,24,48,272,101,139,17,0,0,1,6,4,0,0,4,0,808,0,55,863,1642
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1478,3,3,35,153,3,25,26,254,130,134,8,0,0,3,8,1,2,0,3,0,785,0,48,833,1583
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1479,3,3,63,189,5,17,22,377,134,187,19,0,0,4,10,7,0,0,1,0,1035,1,55,1091,1939
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1480,4,4,87,187,6,25,25,528,191,295,15,0,0,2,17,7,0,1,5,0,1391,0,73,1464,2572
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1481,3,3,62,152,3,28,21,333,155,144,16,0,0,1,8,7,0,0,6,0,936,0,48,984,1889
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1482,3,3,48,184,2,24,23,288,135,147,24,0,0,1,7,4,0,0,3,0,890,0,43,933,1726
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1483,3,3,34,278,1,53,24,297,124,171,14,0,0,1,6,6,0,5,7,0,1021,1,81,1103,2096
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1484,3,3,55,163,5,30,25,319,188,158,19,0,0,1,8,2,0,1,11,0,985,0,59,1044,2101
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1485,2,2,28,114,5,32,18,237,109,125,8,0,0,2,3,3,0,0,4,0,688,0,45,733,1495
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1486,3,3,51,165,9,27,24,332,167,160,20,0,0,1,7,5,0,0,9,0,977,0,68,1045,2018
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1487,5,5,121,224,5,37,26,649,203,344,36,0,0,2,13,9,1,0,6,0,1676,0,71,1747,3583
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1488,5,5,315,276,4,25,25,594,170,312,34,0,0,3,18,5,0,0,8,0,1789,1,212,2002,3291
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1489,4,4,100,209,4,26,19,570,189,281,33,0,0,1,11,9,0,0,4,0,1456,0,68,1524,2557
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1490,3,3,51,205,1,25,23,250,134,147,12,0,0,2,2,4,0,0,5,0,861,0,47,908,1794
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1491,3,3,36,237,4,46,20,283,131,101,10,0,0,1,11,5,0,1,4,0,890,0,73,963,1876
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1492,5,5,332,302,19,24,21,838,215,474,52,0,0,6,40,11,1,0,12,0,2347,0,51,2398,3657
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1493,2,2,50,103,3,18,13,221,104,108,8,0,0,0,2,5,0,0,2,0,637,0,33,670,1145
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1494,2,2,35,85,1,13,25,245,92,117,21,0,0,1,8,4,2,0,3,0,652,0,36,688,1118
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1495,3,3,55,271,4,15,31,349,127,168,14,0,0,1,9,7,0,0,11,0,1062,0,44,1106,1988
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1496,2,2,38,143,1,14,20,245,98,134,27,0,0,0,8,3,0,1,1,0,733,0,32,765,1435
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1497,3,3,27,196,3,14,45,273,127,145,16,0,0,2,7,4,0,1,3,0,863,0,75,938,1918
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1498,3,3,34,196,2,21,49,328,98,122,12,0,0,1,11,8,1,2,8,0,893,1,88,982,2047
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1499,3,3,47,235,3,14,30,401,130,102,18,0,0,1,12,7,0,1,2,0,1003,0,77,1080,2062
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1500,3,3,58,113,4,26,26,252,149,168,9,0,0,0,16,4,0,0,3,0,828,0,45,873,1665
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1501,2,2,69,139,1,25,3,231,71,124,23,0,0,2,14,4,0,0,3,0,709,0,17,726,1160
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1502,2,2,83,120,2,10,14,221,89,134,20,0,0,3,9,10,0,1,4,0,720,0,31,751,1134
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1503,2,2,76,118,3,10,5,236,69,137,20,0,0,3,13,4,1,0,3,0,698,0,21,719,1018
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1504,6,6,411,410,11,33,21,1071,198,490,49,0,0,6,48,9,1,0,10,0,2768,1,46,2815,4059
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1505,3,3,88,177,7,21,20,441,139,284,28,0,0,2,13,5,1,0,5,0,1231,0,54,1285,2077
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1506,9,9,1381,773,22,24,20,1490,263,629,63,0,0,6,127,32,0,0,11,0,4841,1,52,4894,6726
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1508,2,2,70,142,4,15,14,252,94,171,11,0,0,2,15,7,0,0,4,0,801,0,47,848,1445
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1509,3,3,51,187,6,17,7,258,124,141,20,0,0,0,16,3,0,2,4,0,836,0,39,875,1520
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1510,3,3,63,23,1,4,4,117,35,67,8,0,0,0,0,1,0,0,0,0,323,0,1,324,1725
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1511,2,2,88,151,4,12,10,303,115,160,17,0,0,0,15,9,0,0,2,0,886,0,28,914,1456
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1512,3,3,118,161,8,24,20,321,109,177,28,0,0,0,17,11,0,0,4,0,998,0,53,1051,1545
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1513,5,5,210,270,9,35,41,594,227,353,46,0,0,4,28,9,1,1,4,0,1832,0,67,1899,3287
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1514,3,3,115,150,3,20,10,345,100,164,37,0,0,2,16,9,2,1,2,0,976,0,26,1002,1509
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1515,2,2,90,146,3,9,7,237,79,116,18,0,0,0,12,5,0,2,3,0,727,0,25,752,1099
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1516,2,2,92,149,4,21,14,278,94,161,28,0,0,1,15,7,0,0,2,0,866,0,30,896,1344
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1517,3,3,54,143,2,24,29,291,131,176,23,0,0,1,9,4,0,0,8,0,895,0,72,967,1779
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1518,4,4,48,171,9,43,57,421,207,114,10,0,0,0,8,8,2,3,2,0,1103,0,99,1202,2352
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1519,3,3,25,177,3,30,69,310,129,134,21,0,0,0,5,1,0,1,4,0,909,0,69,978,2117
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1520,4,4,43,189,3,10,258,293,117,191,22,0,0,0,12,8,0,3,4,0,1153,0,70,1223,2641
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1521,4,4,37,162,6,22,122,458,163,135,16,0,0,1,11,3,0,0,6,0,1142,0,77,1219,2744
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1522,3,3,33,230,2,19,177,274,106,141,8,0,0,1,3,0,0,0,3,0,997,0,73,1070,2126
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1523,3,3,54,136,2,21,51,315,163,204,11,0,0,0,8,3,0,0,9,0,977,0,62,1039,1808
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1524,3,3,41,115,1,15,21,302,139,175,13,0,0,0,9,5,0,0,5,0,841,0,64,905,1743
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1525,3,3,48,120,1,24,24,323,96,156,13,0,0,1,3,9,0,0,5,0,823,0,48,871,1647
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1526,2,2,98,143,1,15,14,254,93,157,24,0,0,1,17,6,0,0,8,0,831,0,14,845,1224
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1527,3,3,111,158,7,12,11,352,119,233,33,0,0,3,28,7,0,0,6,0,1080,1,52,1133,1584
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1528,2,2,144,130,3,14,15,286,118,183,31,0,0,1,17,7,0,0,9,0,958,0,35,993,1489
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1529,2,2,57,92,3,20,6,289,99,117,19,0,0,1,5,2,0,1,4,0,715,0,30,745,1339
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1530,2,2,62,150,6,14,3,242,115,167,15,0,0,3,16,3,0,0,8,0,804,0,45,849,1459
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1531,3,3,110,135,4,18,6,327,136,202,39,0,0,1,10,6,4,0,7,0,1005,0,52,1057,1811
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1532,4,4,439,330,7,29,16,639,160,299,33,0,0,2,41,16,1,0,1,0,2013,0,35,2048,2772
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1533,3,3,171,177,2,14,18,457,166,196,13,0,0,1,35,8,0,0,6,0,1264,0,23,1287,2080
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1534,3,3,89,116,5,18,8,377,148,224,34,0,0,3,10,3,1,0,6,0,1042,0,58,1100,1654
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1535,4,4,137,158,4,31,19,383,243,198,18,0,0,6,14,10,8,2,7,0,1238,0,51,1289,2036
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1536,2,2,39,94,5,14,23,256,96,138,12,0,0,0,5,2,0,0,3,0,687,0,53,740,1325
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1537,2,2,33,76,4,24,7,241,84,130,15,0,0,0,3,1,0,1,2,0,621,0,45,666,1293
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1538,2,2,132,102,7,7,11,276,84,159,35,0,0,0,16,3,1,1,2,0,836,1,17,854,1273
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1539,2,2,79,77,1,18,5,249,97,133,17,0,0,1,8,7,0,0,8,0,700,0,28,728,1215
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1540,2,2,108,124,5,14,13,303,102,191,20,0,0,2,13,8,0,1,3,0,907,0,31,938,1407
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1541,3,3,58,125,4,19,13,238,124,171,15,0,0,1,13,2,0,1,3,0,787,0,38,825,1553
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1542,2,2,88,105,3,5,12,228,73,89,17,0,0,1,8,1,0,0,4,0,634,0,23,657,1022
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1543,2,2,89,93,4,11,10,225,71,139,16,0,0,0,16,5,0,0,2,0,681,0,15,696,1121
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1544,3,3,42,141,0,21,21,329,150,174,10,0,0,1,8,3,0,0,3,0,903,0,56,959,1607
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1545,3,3,61,127,1,31,25,345,134,163,22,0,0,1,7,4,0,0,6,0,927,0,42,969,1809
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1546,3,3,15,78,0,19,32,429,87,223,16,0,0,0,88,5,0,0,53,0,1045,0,71,1116,1896
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1547,3,3,25,132,4,31,62,350,112,157,15,0,0,3,8,3,0,0,3,0,905,0,49,954,1748
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1548,3,3,25,209,1,22,74,369,140,128,16,0,0,2,3,4,0,2,2,0,997,0,74,1071,2219
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1549,3,3,24,147,0,25,89,201,90,115,11,0,0,1,5,1,0,0,0,0,709,0,35,744,1686
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1550,3,3,28,156,0,11,242,162,62,88,7,0,0,0,7,2,1,0,2,0,768,0,52,820,1754
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1551,4,4,32,178,3,12,201,248,121,124,6,0,0,4,2,4,0,0,5,0,940,0,68,1008,2335
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1552,3,3,34,214,6,14,158,289,133,143,14,0,0,2,10,2,0,3,3,0,1025,1,71,1097,2212
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1553,3,3,40,140,2,19,38,374,115,183,12,0,0,2,5,5,0,2,6,0,943,1,61,1005,2032
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1554,2,2,43,152,3,15,29,211,109,126,8,0,0,0,2,3,0,1,4,0,706,0,41,747,1464
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1555,3,3,40,162,5,27,29,276,138,175,17,0,0,1,7,1,0,0,6,0,884,0,39,923,1785
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1556,2,2,51,118,2,18,20,238,87,150,8,0,0,0,8,1,0,0,3,0,704,0,32,736,1358
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1557,1,1,62,79,1,5,4,108,44,73,7,0,0,2,6,1,0,0,3,0,395,0,9,404,607
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1558,1,1,56,71,3,8,1,118,30,66,1,0,0,2,2,2,0,0,3,0,363,0,20,383,584
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1559,2,2,115,131,1,14,8,261,76,163,23,0,0,3,15,6,0,0,3,0,819,0,25,844,1306
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1560,3,3,137,171,6,15,14,342,118,173,21,0,0,2,12,8,1,0,9,0,1029,0,34,1063,1648
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1561,4,4,34,287,4,15,165,245,101,112,12,0,0,1,11,8,0,3,3,0,1001,0,69,1070,2464
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1562,2,2,92,119,2,4,67,265,97,141,15,0,0,0,13,1,0,0,3,0,819,0,41,860,1498
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1563,3,3,102,140,2,14,20,308,143,233,14,0,0,1,13,5,0,1,8,0,1004,0,33,1037,1752
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1564,3,3,50,125,2,18,20,285,155,153,11,0,0,3,9,4,1,1,2,0,839,0,44,883,1664
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1565,2,2,56,130,2,15,21,224,94,158,28,0,0,2,7,5,1,0,3,0,746,0,29,775,1493
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1566,2,2,94,112,6,17,19,281,98,134,27,0,0,0,7,0,0,0,3,0,798,0,25,823,1241
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1567,2,2,108,126,4,20,10,242,85,141,15,0,0,1,18,5,0,0,3,0,778,0,13,791,1235
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1568,2,2,128,139,5,15,10,314,108,125,17,0,0,0,12,5,0,1,3,0,882,0,28,910,1362
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1569,2,2,122,118,3,16,12,293,88,170,18,0,0,0,15,8,1,0,3,0,867,0,33,900,1296
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1570,2,2,56,75,1,12,8,266,77,147,13,0,0,0,8,5,1,0,2,0,671,0,37,708,1096
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1571,3,3,93,112,1,29,12,475,125,197,13,0,0,0,8,3,0,0,6,0,1074,0,49,1123,1705
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1572,2,2,104,113,3,13,14,283,142,166,19,0,0,1,11,9,0,0,4,0,882,0,42,924,1461
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1573,3,3,105,138,3,19,20,347,124,178,16,0,0,0,19,14,0,0,8,0,991,0,31,1022,1740
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1574,9,9,1966,944,16,18,8,1083,127,327,24,0,0,1,125,46,9,0,3,0,4697,3,34,4734,6078
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1575,5,5,1060,540,6,7,2,541,64,149,17,0,0,3,80,10,0,0,3,0,2482,0,9,2491,3076
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1576,4,4,891,481,12,2,3,369,74,107,18,0,0,0,58,26,0,0,2,0,2043,0,11,2054,2637
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1577,2,2,255,192,4,6,4,159,31,44,6,0,0,1,25,6,0,0,2,0,735,0,6,741,928
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1578,3,3,578,262,12,4,1,388,58,121,22,0,0,1,45,6,0,0,3,0,1501,2,15,1518,1996
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1579,2,2,127,180,2,9,8,282,97,158,26,0,0,1,21,6,1,1,3,0,922,1,20,943,1353
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1580,2,2,199,171,5,12,6,263,91,141,14,0,0,0,32,7,0,0,2,0,943,0,19,962,1351
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1581,3,3,101,141,3,18,15,287,126,221,46,0,0,1,16,8,0,0,1,0,984,0,50,1034,1647
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1582,2,2,110,125,5,6,7,286,100,166,22,0,0,2,12,4,0,0,8,0,853,2,28,883,1303
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1583,2,2,161,172,5,16,8,282,79,132,14,0,0,2,20,2,0,1,5,0,899,0,29,928,1285
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1584,3,3,185,174,5,10,13,316,92,168,20,0,0,2,35,15,0,1,3,0,1039,0,26,1065,1502
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1585,5,5,201,366,10,30,116,622,179,316,36,0,0,6,47,7,1,2,7,0,1946,0,71,2017,3652
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1586,3,3,88,170,2,15,29,287,128,176,24,0,0,3,7,5,0,0,7,0,941,0,54,995,1757
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1587,3,3,76,180,4,18,21,435,118,237,26,0,0,1,16,4,0,0,5,0,1141,0,44,1185,2078
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1588,4,4,67,151,4,13,27,341,133,190,17,0,0,2,9,3,0,0,6,0,963,0,48,1011,1815
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1589,3,3,100,162,4,17,28,323,102,168,15,0,0,2,23,13,1,2,4,0,964,1,155,1120,1677
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1590,3,3,19,89,2,11,105,168,62,129,6,0,0,1,1,0,0,0,0,0,593,0,39,632,1992
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1591,3,3,29,94,4,8,383,221,68,140,7,0,0,2,5,1,0,0,1,0,963,0,45,1008,2163
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1592,3,3,49,177,6,11,131,219,86,157,10,0,0,1,9,4,0,0,3,0,863,0,42,905,1605
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1593,3,3,77,132,1,22,29,321,96,222,24,0,0,1,13,3,0,1,3,0,945,0,34,979,1592
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1594,3,3,60,135,5,23,18,285,103,160,18,0,0,1,5,6,0,1,5,0,825,2,42,869,1615
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1595,5,5,233,297,6,21,22,671,176,367,35,0,0,4,32,10,0,0,3,0,1877,0,27,1904,3159
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1596,2,2,110,139,3,17,4,324,92,162,19,0,0,1,18,6,0,1,5,0,901,0,31,932,1454
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1597,2,2,93,118,4,14,11,253,115,146,23,0,0,1,5,1,0,0,5,0,789,0,36,825,1279
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1598,3,3,173,162,0,19,9,304,91,173,24,0,0,1,29,6,1,0,5,0,997,0,37,1034,1514
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1599,3,3,226,190,8,19,18,417,152,183,18,0,0,1,22,5,0,1,3,0,1263,0,51,1314,2152
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1600,3,3,170,161,2,24,16,332,156,131,26,0,0,1,22,4,0,0,8,0,1053,0,36,1089,1930
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1601,3,3,600,330,3,9,6,344,71,103,20,0,0,2,27,17,1,1,4,0,1538,0,16,1554,2031
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1602,3,3,509,278,2,5,3,316,50,79,16,0,0,2,33,9,0,1,1,0,1304,0,15,1319,1710
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1603,3,3,87,173,5,27,30,339,152,160,30,0,0,2,8,7,0,0,6,0,1026,0,63,1089,2031
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1604,3,3,197,242,8,9,13,364,82,157,22,0,0,5,27,6,0,0,0,0,1132,0,30,1162,1777
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1605,3,3,107,148,3,13,11,383,98,176,31,0,0,2,19,7,0,0,4,0,1002,0,40,1042,1544
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1606,1,1,22,30,0,12,4,71,44,33,10,0,0,0,5,0,0,0,1,0,232,0,15,247,440
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1607,2,2,84,111,1,11,10,204,89,129,27,0,0,0,16,3,0,0,4,0,689,3,23,715,1187
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1608,2,2,139,138,1,18,17,272,117,201,31,0,0,1,10,5,0,0,2,0,952,0,29,981,1452
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1609,2,2,78,109,0,10,10,205,74,131,18,0,0,1,14,3,1,1,3,0,658,1,17,676,1071
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1610,2,2,71,91,4,11,13,242,95,102,16,0,0,2,8,7,1,0,3,0,666,0,30,696,1108
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1611,2,2,50,66,1,3,12,155,69,82,13,0,0,0,8,2,0,0,0,0,461,0,23,484,841
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1612,3,3,28,106,3,8,19,120,89,108,6,0,0,1,2,0,0,0,3,0,493,0,44,537,1684
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1613,3,3,46,123,3,19,45,299,159,155,20,0,0,0,10,5,1,0,3,0,888,0,51,939,1764
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1614,2,2,33,80,1,9,26,114,51,84,3,0,0,0,7,3,0,0,0,0,411,0,23,434,818
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1615,3,3,32,156,2,12,153,185,85,121,4,0,0,2,1,0,0,1,0,0,754,0,50,804,1878
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1616,3,3,30,114,5,23,97,203,119,132,12,0,0,0,7,0,0,0,2,0,744,0,58,802,1882
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1617,3,3,29,137,5,18,117,205,97,142,5,0,0,1,4,2,0,0,1,0,763,0,29,792,1668
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1618,3,3,27,153,5,19,267,198,99,210,2,0,0,1,3,3,0,1,2,0,990,0,71,1061,1983
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1619,3,3,42,101,2,22,122,225,109,147,4,0,0,1,9,2,0,1,3,0,790,0,61,851,1676
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1620,3,3,53,171,6,12,43,249,114,151,6,0,0,0,3,1,2,1,1,0,813,0,32,845,1542
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1621,2,2,23,31,2,5,8,74,37,39,2,0,0,0,3,2,0,0,3,0,229,0,13,242,803
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1622,3,3,126,133,0,20,23,326,137,130,8,0,0,0,13,7,0,0,4,0,927,0,33,960,1550
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1623,3,3,121,192,3,13,42,306,111,178,8,0,0,2,18,8,1,0,4,0,1007,0,59,1066,1799
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1624,3,3,36,131,7,7,166,228,115,170,6,0,0,2,5,1,0,1,4,0,879,0,55,934,1806
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1625,3,3,36,171,3,16,96,302,109,160,6,0,0,3,8,3,0,1,1,0,915,0,59,974,1915
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1626,3,3,38,139,2,11,80,298,83,150,8,0,0,1,7,3,0,0,4,0,824,0,53,877,1592
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1627,2,2,46,99,3,14,57,250,106,180,10,0,0,0,7,8,0,1,14,0,795,0,27,822,1444
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1628,2,2,30,87,4,17,20,214,121,205,7,0,0,1,3,4,0,0,1,0,714,0,38,752,1389
