CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAH,C_PAN_PRI_PRD,C_MORENA_NAH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1468,C,1,0,C01,0,0,0,0,40,46,18,0,0,44,190,338,0,16,354,547,Grupo de recuento,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1469,B,1,0,B,0,0,0,0,17,28,19,0,0,48,223,335,0,12,347,506,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1470,B,1,0,B,0,0,0,0,21,17,17,0,0,24,102,181,2,12,195,306,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1472,B,1,0,B,0,0,0,0,33,30,23,0,0,32,177,295,0,20,315,519,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1472,C,1,0,C01,0,0,0,0,37,30,29,0,0,34,171,301,0,13,314,519,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1472,C,2,0,C02,0,0,0,0,43,29,26,0,0,42,168,308,0,19,327,519,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1473,B,1,0,B,0,0,0,0,30,26,26,0,0,25,177,284,0,10,294,467,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1473,C,1,0,C01,0,0,0,0,29,27,28,0,0,44,158,286,0,11,297,467,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1474,B,1,0,B,0,0,0,0,36,37,60,0,0,61,156,350,0,24,374,608,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1474,C,1,0,C01,0,0,0,0,35,34,73,0,0,45,183,370,0,11,381,608,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1474,C,2,0,C02,0,0,0,0,31,37,114,0,0,68,121,371,0,8,379,608,Grupo de recuento,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1474,C,3,0,C03,0,0,0,0,29,32,81,0,0,41,166,349,0,15,364,607,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1475,B,1,0,B,0,0,0,0,28,35,32,0,0,50,180,325,0,25,350,545,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1476,B,1,0,B,0,0,0,0,78,35,34,0,0,77,183,407,0,22,429,714,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1476,C,1,0,C01,0,0,0,0,69,34,44,0,0,72,206,425,3,17,445,714,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1476,C,2,0,C02,0,0,0,0,90,41,41,0,0,85,181,438,1,19,458,714,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1476,C,3,0,C03,0,0,0,0,85,31,48,0,0,81,201,446,0,8,454,714,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1477,B,1,0,B,0,0,0,0,56,55,31,0,0,51,170,363,1,12,376,629,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1477,C,1,0,C01,0,0,0,0,64,42,32,0,0,44,213,395,0,28,423,629,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1477,C,2,0,C02,0,0,0,0,77,38,39,0,0,53,161,368,0,21,389,629,Grupo de recuento,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1477,C,3,0,C03,0,0,0,0,64,48,25,0,0,44,209,390,0,16,406,629,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1478,B,1,0,B,0,0,0,0,52,46,29,0,0,77,202,406,0,11,417,648,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1478,C,1,0,C01,0,0,0,0,44,43,33,0,0,77,170,367,3,24,394,648,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1478,C,2,0,C02,0,0,0,0,55,39,35,0,0,88,177,394,0,20,414,648,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1478,C,3,0,C03,0,0,0,0,48,39,42,0,0,84,197,410,0,21,431,648,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1478,C,4,0,C04,0,0,0,0,45,51,35,0,0,59,205,395,0,15,410,647,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1479,B,1,0,B,0,0,0,0,35,28,0,0,0,54,183,300,0,6,306,549,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1479,C,1,0,C01,0,0,0,0,27,41,27,0,0,60,189,344,0,16,360,548,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1479,C,2,0,C02,0,0,0,0,40,37,22,0,0,72,178,349,0,13,362,548,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1480,B,1,0,B,0,0,0,0,53,73,53,0,0,79,222,480,0,16,496,739,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1480,C,1,0,C01,0,0,0,0,63,71,49,0,0,69,219,471,0,25,496,739,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1480,C,2,0,C02,0,0,0,0,59,85,44,0,0,75,211,474,0,20,494,739,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1480,C,3,0,C03,0,0,0,0,42,81,51,0,0,88,214,476,3,26,505,739,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1480,C,4,0,C04,0,0,0,0,67,81,48,0,0,74,217,487,0,17,504,738,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1481,B,1,0,B,0,0,0,0,44,28,16,0,0,50,229,367,1,15,383,555,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1481,C,1,0,C01,0,0,0,0,75,27,25,0,0,39,208,374,0,13,387,554,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1481,C,2,0,C02,0,0,0,0,61,25,21,0,0,46,241,394,0,18,412,554,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1482,B,1,0,B,0,0,0,0,53,25,47,0,0,55,240,420,0,22,442,696,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1482,C,1,0,C01,0,0,0,0,49,48,50,0,0,82,207,436,0,22,458,696,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1483,B,1,0,B,0,0,0,0,22,43,28,0,0,57,172,322,0,21,343,659,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1483,C,1,0,C01,0,0,0,0,41,33,30,0,0,56,169,329,0,18,347,658,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1484,B,1,0,B,0,0,0,0,50,28,13,0,0,43,161,295,0,14,309,502,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1484,C,1,0,C01,0,0,0,0,52,28,24,0,0,30,155,289,0,15,304,502,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1484,C,2,0,C02,0,0,0,0,55,25,16,0,0,43,155,294,0,14,308,502,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1485,B,1,0,B,0,0,0,0,58,25,41,0,0,50,213,387,0,12,399,669,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1485,C,1,0,C01,0,0,0,0,66,22,32,0,0,59,183,362,0,20,382,669,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1485,C,2,0,C02,0,0,0,0,50,23,38,0,0,61,205,377,0,10,387,669,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1485,C,3,0,C03,0,0,0,0,68,23,31,0,0,56,203,381,0,16,397,669,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1485,C,4,0,C04,0,0,0,0,54,19,27,0,0,68,199,367,0,14,381,668,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1485,C,5,0,C05,0,0,0,0,50,25,38,0,0,63,200,376,0,8,384,668,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1485,C,6,0,C06,0,0,0,0,70,30,27,0,0,63,204,394,0,8,402,668,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1485,C,7,0,C07,0,0,0,0,68,24,43,0,0,55,192,382,0,26,408,668,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1486,B,1,0,B,0,0,0,0,81,32,28,0,0,143,170,454,3,9,466,654,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1486,C,1,0,C01,0,0,0,0,64,37,42,0,0,140,168,451,0,16,467,653,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1487,B,1,0,B,0,0,0,0,70,27,33,0,0,82,215,427,0,31,458,700,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1487,C,1,0,C01,0,0,0,0,65,44,39,0,0,95,207,450,0,20,470,700,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1488,B,1,0,B,0,0,0,0,99,29,20,0,0,96,202,446,1,16,463,664,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1488,C,1,0,C01,0,0,0,0,90,24,20,0,0,128,169,431,1,17,449,663,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1488,C,2,0,C02,0,0,0,0,107,33,28,0,0,125,172,465,0,23,488,663,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1489,B,1,0,B,0,0,0,0,61,34,24,0,0,39,149,307,0,13,320,465,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1489,C,1,0,C01,0,0,0,0,44,29,18,0,0,27,193,311,0,16,327,464,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1490,B,1,0,B,0,0,0,0,13,17,12,0,0,52,50,144,0,5,149,216,Grupo de recuento,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1491,B,1,0,B,0,0,0,0,87,43,37,0,0,48,188,403,0,15,418,620,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1491,C,1,0,C01,0,0,0,0,101,49,29,0,0,33,191,403,0,14,417,619,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1491,C,2,0,C02,0,0,0,0,98,33,23,0,0,45,199,398,0,13,411,619,Grupo de recuento,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1492,B,1,0,B,0,0,0,0,182,25,24,0,0,47,167,445,0,9,454,711,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1492,C,1,0,C01,0,0,0,0,161,24,26,0,0,46,187,444,0,22,466,711,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1492,C,2,0,C02,0,0,0,0,165,21,20,0,0,55,170,431,0,12,443,711,Grupo de recuento,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1492,C,3,0,C03,0,0,0,0,182,31,23,0,0,42,131,409,0,11,420,711,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1492,C,4,0,C04,0,0,0,0,156,26,26,0,0,45,161,414,0,9,423,710,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1493,B,1,0,B,0,0,0,0,211,20,32,0,0,50,133,446,0,22,468,680,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1493,C,1,0,C01,0,0,0,0,214,24,32,0,0,54,147,471,1,24,496,680,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1493,C,2,0,C02,0,0,0,0,264,22,25,0,0,29,136,476,0,25,501,680,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1493,C,3,0,C03,0,0,0,0,266,27,21,0,0,40,109,463,0,13,476,679,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1493,C,4,0,C04,0,0,0,0,247,18,30,0,0,19,139,453,0,25,478,679,Grupo de recuento,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1494,B,1,0,B,0,0,0,0,191,25,21,0,0,93,93,423,4,14,441,582,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1494,C,1,0,C01,0,0,0,0,180,37,7,0,0,90,112,426,0,9,435,582,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1494,C,2,0,C02,0,0,0,0,181,27,22,0,0,111,104,445,0,12,457,582,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1495,B,1,0,B,0,0,0,0,232,22,23,0,0,33,115,425,0,16,441,644,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1495,C,1,0,C01,0,0,0,0,211,29,16,0,0,43,130,429,0,13,442,643,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1495,C,2,0,C02,0,0,0,0,210,24,20,0,0,52,112,418,0,19,437,643,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1496,B,1,0,B,0,0,0,0,159,21,17,0,0,50,77,324,0,13,337,434,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1496,C,1,0,C01,0,0,0,0,135,20,18,0,0,68,96,337,0,3,340,434,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1497,B,1,0,B,0,0,0,0,187,29,12,0,0,33,128,389,0,11,400,656,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1497,C,1,0,C01,0,0,0,0,203,32,17,0,0,34,123,409,0,16,425,655,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1497,C,2,0,C02,0,0,0,0,191,22,16,0,0,43,129,401,0,16,417,655,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1497,C,3,0,C03,0,0,0,0,248,17,24,0,0,46,107,442,0,11,453,655,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1498,B,1,0,B,0,0,0,0,229,24,13,0,0,47,124,437,0,7,444,611,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1498,C,1,0,C01,0,0,0,0,196,37,13,0,0,52,112,410,0,13,423,611,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1498,C,2,0,C02,0,0,0,0,176,33,13,0,0,64,121,407,0,21,428,610,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1498,C,3,0,C03,0,0,0,0,181,32,14,0,0,59,122,408,1,17,426,610,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1498,C,4,0,C04,0,0,0,0,173,22,12,0,0,54,139,400,0,21,421,610,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1499,B,1,0,B,0,0,0,0,52,16,15,0,0,19,137,239,0,3,242,380,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1499,C,1,0,C01,0,0,0,0,51,21,25,0,0,23,127,247,0,13,260,380,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1500,B,1,0,B,0,0,0,0,119,26,22,0,0,35,152,354,0,16,370,610,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1500,C,1,0,C01,0,0,0,0,91,38,19,0,0,48,163,359,1,18,378,610,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1500,C,2,0,C02,0,0,0,0,111,31,19,0,0,50,154,365,2,12,379,609,Acta casilla,,,
4,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1501,B,1,0,B,0,0,0,0,26,7,9,0,0,10,49,101,0,6,107,159,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,206,B,1,0,B,0,0,0,0,47,50,64,0,0,53,275,489,4,14,507,722,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,206,C,1,0,C01,0,0,0,0,58,49,75,0,0,55,283,520,0,28,548,722,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,206,C,2,0,C02,0,0,0,0,49,56,66,0,0,57,283,511,1,23,535,722,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,207,B,1,0,B,0,0,0,0,37,27,62,0,0,53,190,369,1,22,392,548,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,207,C,1,0,C01,0,0,0,0,60,52,47,0,0,59,188,406,0,13,419,548,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,207,C,2,0,C02,0,0,0,0,49,46,54,0,0,75,181,405,0,19,424,548,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,208,B,1,0,B,0,0,0,0,67,39,62,0,0,56,234,458,1,30,489,682,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,208,C,1,0,C01,0,0,0,0,69,52,64,0,0,40,229,454,1,35,490,681,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,208,C,2,0,C02,0,0,0,0,74,47,64,0,0,55,231,471,0,16,487,681,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,209,B,1,0,B,0,0,0,0,76,33,59,0,0,18,292,478,0,17,495,648,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,209,C,1,0,C01,0,0,0,0,82,36,53,0,0,36,294,501,0,21,522,648,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,209,C,2,0,C02,0,0,0,0,68,43,50,0,0,50,276,487,0,22,509,647,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,209,C,3,0,C03,0,0,0,0,64,30,37,0,0,31,331,493,0,20,513,647,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,210,B,1,0,B,0,0,0,0,39,29,45,0,0,29,185,327,0,18,345,454,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,210,C,1,0,C01,0,0,0,0,33,33,46,0,0,23,181,316,0,13,329,454,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,211,B,1,0,B,0,0,0,0,24,57,49,0,0,30,172,332,0,17,349,520,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,211,C,1,0,C01,0,0,0,0,33,67,44,0,0,40,169,353,0,30,383,520,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,211,C,2,0,C02,0,0,0,0,34,57,37,0,0,35,176,339,0,30,369,519,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,212,B,1,0,B,0,0,0,0,41,30,56,0,0,25,241,393,1,25,419,571,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,212,C,1,0,C01,0,0,0,0,31,36,41,0,0,33,267,408,1,14,423,570,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,213,B,1,0,B,0,0,0,0,30,21,66,0,0,27,249,393,0,16,409,522,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,213,C,1,0,C01,0,0,0,0,43,28,71,0,0,39,219,400,1,22,423,522,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,214,B,1,0,B,0,0,0,0,54,39,51,0,0,30,180,354,1,16,371,501,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,214,C,1,0,C01,0,0,0,0,40,30,56,0,0,31,195,352,0,22,374,501,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,214,C,2,0,C02,0,0,0,0,56,39,48,0,0,39,197,379,0,8,387,500,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,215,B,1,0,B,0,0,0,0,32,67,74,0,0,45,275,493,0,34,527,740,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,215,C,1,0,C01,0,0,0,0,51,83,87,0,0,60,239,520,0,29,549,739,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,215,C,2,0,C02,0,0,0,0,36,64,93,0,0,46,267,506,0,20,526,739,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,216,B,1,0,B,0,0,0,0,54,60,58,0,0,68,223,463,3,16,482,672,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,216,C,1,0,C01,0,0,0,0,57,58,57,0,0,53,196,421,1,22,444,672,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,216,C,2,0,C02,0,0,0,0,44,60,65,0,0,42,260,471,0,24,495,672,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,216,C,3,0,C03,0,0,0,0,53,60,62,0,0,38,215,428,0,21,449,671,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,216,C,4,0,C04,0,0,0,0,61,93,62,0,0,44,201,461,0,18,479,671,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,216,C,5,0,C05,0,0,0,0,59,79,82,0,0,73,160,453,0,22,475,671,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,217,B,1,0,B,0,0,0,0,30,66,30,0,0,18,221,365,0,22,387,538,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,218,B,1,0,B,0,0,0,0,16,35,23,0,0,15,177,266,0,19,285,381,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,218,C,1,0,C01,0,0,0,0,11,40,25,0,0,21,191,288,0,8,296,380,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,219,B,1,0,B,0,0,0,0,26,15,55,0,0,6,113,215,0,11,226,314,Acta casilla,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,220,B,1,0,B,0,0,0,0,12,41,70,0,0,60,161,344,0,24,368,740,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,220,C,1,0,C01,0,0,0,0,24,50,67,0,0,53,186,380,0,32,412,740,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,220,C,2,0,C02,0,0,0,0,19,45,74,0,0,60,155,353,0,25,378,740,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,220,C,3,0,C03,0,0,0,0,16,41,55,0,0,56,184,352,0,26,378,740,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,220,C,4,0,C04,0,0,0,0,22,49,70,0,0,58,199,398,0,23,421,739,Grupo de recuento,,,
4,13,HIDALGO,15,TEPEJI DEL RIO DE OCAMPO,12,ATOTONILCO DE TULA,222,B,1,0,B,0,0,0,0,41,43,39,0,0,65,171,359,0,24,383,539,Acta casilla,,,
