CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_ELECCION,NOMBRE_PARTICIPANTE,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
2,19,NUEVO LEON,,,4,ALLENDE,,,REG_RP,PVEM_MORENA,1,ESTHELA GUADALUPE ESPRONCEDA ALANIS,2,,,MORENA
2,19,NUEVO LEON,,,4,ALLENDE,,,REG_RP,PRI,1,EMILIA ALANIS GUERRERO,2,,,PRI
2,19,NUEVO LEON,,,5,ANAHUAC,,,REG_RP,MC,1,ALEJANDRO MARTINEZ MARTINEZ,1,,,MC
2,19,NUEVO LEON,,,5,ANAHUAC,,,REG_RP,MC,1,MARIA DOLORES CANTU MARTINEZ,2,,,MC
2,19,NUEVO LEON,,,5,ANAHUAC,,,REG_RP,MORENA,1,ELIZABETH CRISTINA RANGEL ABUNDIS,2,,,MORENA
2,19,NUEVO LEON,,,6,APODACA,,,REG_RP,MORENA,1,REYNALDO RAMIREZ RODRIGUEZ,1,,,MORENA
2,19,NUEVO LEON,,,6,APODACA,,,REG_RP,MC,1,MAYRA MAGALY GARCIA LOPEZ,2,,,MC
2,19,NUEVO LEON,,,6,APODACA,,,REG_RP,MORENA,1,MELISA MARTINEZ BENITEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,19,NUEVO LEON,,,6,APODACA,,,REG_RP,MORENA,1,SABINO MALDONADO GARCIA,1,,,MORENA
2,19,NUEVO LEON,,,6,APODACA,,,REG_RP,MC,1,KEVIN RODRIGO GARCIA ZAMBRANO,1,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,19,NUEVO LEON,,,6,APODACA,,,REG_RP,MC,1,MARICELA SALAZAR REYES,2,,,MC
2,19,NUEVO LEON,,,7,ARAMBERRI,,,REG_RP,PRI,1,JUAN JOSE ORTIZ VAZQUEZ,1,,,PRI
2,19,NUEVO LEON,,,7,ARAMBERRI,,,REG_RP,PRI,1,FATIMA SLEIRA MONTSERRAT SILLER OLVERA,2,CANDIDATURAS DE PERSONAS JOVENES,,PRI
2,19,NUEVO LEON,,,7,ARAMBERRI,,,REG_RP,PRI,1,LUCIA EDITH VAZQUEZ CASTILLO,2,,,PRI
2,19,NUEVO LEON,,,8,BUSTAMANTE,,,REG_RP,MC,1,MARIA ISABEL LIMON ZAPATA,2,,,MC
2,19,NUEVO LEON,,,8,BUSTAMANTE,,,REG_RP,MC,1,ALFREDO GUADALUPE GARZA ESPINOZA,1,,,MC
2,19,NUEVO LEON,,,9,CADEREYTA JIMENEZ,,,REG_RP,PVEM,1,MARINA ELIZABETH GARZA RODRIGUEZ,2,,,PVEM
2,19,NUEVO LEON,,,9,CADEREYTA JIMENEZ,,,REG_RP,MORENA,1,ABELARDO ALEXANDER GUZMAN GONZALEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,19,NUEVO LEON,,,9,CADEREYTA JIMENEZ,,,REG_RP,PAN_PRI_PRD,1,DIANA LUZ BUENFIL SAGASTEGUI,2,,,PAN
2,19,NUEVO LEON,,,9,CADEREYTA JIMENEZ,,,REG_RP,PAN_PRI_PRD,1,SAMANTA CONCEPCION CANTU TAMEZ,2,,,PRI
2,19,NUEVO LEON,,,10,EL CARMEN,,,REG_RP,PT,1,EZNITA SERNA ARRIAGA,2,CANDIDATURAS DE PERSONAS JOVENES,,PT
2,19,NUEVO LEON,,,10,EL CARMEN,,,REG_RP,LIBERAL,1,VERONICA LETICIA ZAPATA ALVAREZ,2,CANDIDATURAS DE DISCAPACIDAD,,LIBERAL
2,19,NUEVO LEON,,,10,EL CARMEN,,,REG_RP,LIBERAL,1,ISIDRO GARZA DIAZ,1,,,LIBERAL
2,19,NUEVO LEON,,,10,EL CARMEN,,,REG_RP,PT,1,OTILIA MARISCAL GONZALEZ,2,,,PT
2,19,NUEVO LEON,,,11,CERRALVO,,,REG_RP,PAN_PRI_PRD,1,VELIA ISABEL ESPINOZA MARTINEZ,2,,,PAN
2,19,NUEVO LEON,,,11,CERRALVO,,,REG_RP,PAN_PRI_PRD,1,DARIO RAMOS GAYTAN,1,,,PAN
2,19,NUEVO LEON,,,12,CIENEGA DE FLORES,,,REG_RP,PAN_PRI_PRD,1,GIOVANNA MARISOL HERNANDEZ ZERTUCHE,2,CANDIDATURAS DE PERSONAS JOVENES,,PAN
2,19,NUEVO LEON,,,12,CIENEGA DE FLORES,,,REG_RP,PAN_PRI_PRD,1,OSVALDO MARTINEZ TAMEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,PAN
2,19,NUEVO LEON,,,12,CIENEGA DE FLORES,,,REG_RP,MC,1,XIMENA ALEJANDRA GONZALEZ DE LOS SANTOS,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,19,NUEVO LEON,,,13,CHINA,,,REG_RP,MC,1,JESUS FELIPE GONZALEZ DE LEON,1,,,MC
2,19,NUEVO LEON,,,13,CHINA,,,REG_RP,MC,1,YESICA IRASEMA SOLIS CANTU,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,19,NUEVO LEON,,,14,DR. ARROYO,,,REG_RP,MORENA,1,AURELIA SEGUNDO LUCIO,2,,,MORENA
2,19,NUEVO LEON,,,14,DR. ARROYO,,,REG_RP,MORENA,1,TOMASA MORALES PEREZ,2,,,MORENA
2,19,NUEVO LEON,,,14,DR. ARROYO,,,REG_RP,MC,1,JESUS LARA CERVANTES,1,,,MC
2,19,NUEVO LEON,,,15,DR. COSS,,,REG_RP,PVEM,1,SOFIA ALVEAR LARA,2,,,PVEM
2,19,NUEVO LEON,,,15,DR. COSS,,,REG_RP,PT,1,MARIA GUADALUPE VELA GARCIA,2,,,PT
2,19,NUEVO LEON,,,16,DR. GONZALEZ,,,REG_RP,MC,1,JUAN ANGEL GONZALEZ GONZALEZ,1,,,MC
2,19,NUEVO LEON,,,16,DR. GONZALEZ,,,REG_RP,PVEM_MORENA,1,KARLA YAZMIN LOPEZ CUELLAR,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,19,NUEVO LEON,,,17,GALEANA,,,REG_RP,MC,1,LINDA FATIMA VILLAGOMEZ LUNA,2,,,MC
2,19,NUEVO LEON,,,17,GALEANA,,,REG_RP,MORENA,1,FRANCISCA CORONADO COVARRUBIAS,2,,,MORENA
2,19,NUEVO LEON,,,17,GALEANA,,,REG_RP,MC,1,MIGUEL ANTONIO MENDOZA NAVEJAR,1,,,MC
2,19,NUEVO LEON,,,18,GARCIA,,,REG_RP,PAN_PRI_PRD,1,RENE GARCIA BELTRAN,1,CANDIDATURAS DE PERSONAS JOVENES,,PAN
2,19,NUEVO LEON,,,18,GARCIA,,,REG_RP,PVEM,1,TERESA MICHELL MARTINEZ MONTEJANO,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
2,19,NUEVO LEON,,,18,GARCIA,,,REG_RP,MC,1,IRMA PENELOPE LOPEZ RANGEL,2,,,MC
2,19,NUEVO LEON,,,18,GARCIA,,,REG_RP,VIDA_NL,1,DIANA LUISA ADAME CASTILLO,2,,,VIDA_NL
2,19,NUEVO LEON,,,19,SAN PEDRO GARZA GARCIA,,,REG_RP,CAND_IND1,1,ALEJANDRO CAMELO SCHWARZ,1,,,CAND_IND1
2,19,NUEVO LEON,,,19,SAN PEDRO GARZA GARCIA,,,REG_RP,CAND_IND1,1,NORA ELENA ANDRADE ROSADO,2,,,CAND_IND1
2,19,NUEVO LEON,,,19,SAN PEDRO GARZA GARCIA,,,REG_RP,MC,1,ERICKA TERESA MONTER GONZALEZ,2,,,MC
2,19,NUEVO LEON,,,19,SAN PEDRO GARZA GARCIA,,,REG_RP,MORENA,1,SOFIA FERNANDA LOZANO FANTINI,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,19,NUEVO LEON,,,20,GRAL. BRAVO,,,REG_RP,PT,1,RIGOBERTO GALLEGOS SALINAS,1,,,PT
2,19,NUEVO LEON,,,20,GRAL. BRAVO,,,REG_RP,PRI,1,CLAUDIA YESENIA SALINAS SALINAS,2,,,PRI
2,19,NUEVO LEON,,,21,GRAL. ESCOBEDO,,,REG_RP,MC,1,DAVID MANUEL MARTINEZ ORTEGA,1,,,MC
2,19,NUEVO LEON,,,21,GRAL. ESCOBEDO,,,REG_RP,PAN_PRI_PRD,1,NICOLAS MIGUEL GAYTAN HERNANDEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,PAN
2,19,NUEVO LEON,,,21,GRAL. ESCOBEDO,,,REG_RP,PAN_PRI_PRD,1,LORENZA GOMEZ GARCIA,2,,,PRI
2,19,NUEVO LEON,,,21,GRAL. ESCOBEDO,,,REG_RP,PT,1,JOSEFINA MENDOZA SALDAÑA,2,,,PT
2,19,NUEVO LEON,,,21,GRAL. ESCOBEDO,,,REG_RP,MC,1,KARINA GUADALUPE BENITEZ RIVERA,2,,,MC
2,19,NUEVO LEON,,,22,GRAL. TERAN,,,REG_RP,PAN_PRI_PRD,1,PATRICIA GUADALUPE GARZA VILLEGAS,2,,,PRI
2,19,NUEVO LEON,,,22,GRAL. TERAN,,,REG_RP,PAN_PRI_PRD,1,JOSE FRANCISCO REYES HERRERA,1,,,PRI
2,19,NUEVO LEON,,,22,GRAL. TERAN,,,REG_RP,MORENA,1,ROSALINDA MONTES REYES,2,,,MORENA
2,19,NUEVO LEON,,,23,GRAL. TREVIÑO,,,REG_RP,MC,1,JUAN ANTONIO TORRES RODRIGUEZ,1,,,MC
2,19,NUEVO LEON,,,23,GRAL. TREVIÑO,,,REG_RP,MC,1,ANTONIA ESTHELA HERNANDEZ GONZALEZ,2,,,MC
2,19,NUEVO LEON,,,24,GRAL. ZARAGOZA,,,REG_RP,MC,1,GUSTAVO MEDELLIN COMPEAN,1,,,MC
2,19,NUEVO LEON,,,24,GRAL. ZARAGOZA,,,REG_RP,MC,1,HERMELINDA SANCHEZ RUBIO,2,,,MC
2,19,NUEVO LEON,,,25,GRAL. ZUAZUA,,,REG_RP,MC,1,MARIO ALBERTO ESCOTO GARCIA,1,,,MC
2,19,NUEVO LEON,,,25,GRAL. ZUAZUA,,,REG_RP,PAN_PRI_PRD,1,PEDRO ANGEL MARTINEZ MARTINEZ,1,,,PAN
2,19,NUEVO LEON,,,25,GRAL. ZUAZUA,,,REG_RP,VIDA_NL,1,BERTHA ALICIA PARRA SALAZAR,2,,,VIDA_NL
2,19,NUEVO LEON,,,25,GRAL. ZUAZUA,,,REG_RP,PVEM,1,MARICELA MARTINEZ GALLEGOS,2,,,PVEM
2,19,NUEVO LEON,,,26,GUADALUPE,,,REG_RP,PAN_PRI_PRD,1,JUANY MARLEN ZAVALA MENDOZA,2,CANDIDATURAS DE PERSONAS JOVENES,,PAN
2,19,NUEVO LEON,,,26,GUADALUPE,,,REG_RP,PAN_PRI_PRD,1,JULIO CESAR SANTOS LARA,1,,,PAN
2,19,NUEVO LEON,,,26,GUADALUPE,,,REG_RP,PAN_PRI_PRD,1,DIANA BERENICE VILLANUEVA BRIBIESCA,2,CANDIDATURAS DE PERSONAS JOVENES,,PRI
2,19,NUEVO LEON,,,26,GUADALUPE,,,REG_RP,PVEM_MORENA,1,BLANCA NATHALY VERA GRIMALDO,2,,,PVEM
2,19,NUEVO LEON,,,26,GUADALUPE,,,REG_RP,PVEM_MORENA,1,MIRIAM MARICELA BARRIENTOS CAVAZOS,2,,,MORENA
2,19,NUEVO LEON,,,26,GUADALUPE,,,REG_RP,PVEM_MORENA,1,JESUS MARIA ELIZONDO GARCIA,1,,,MORENA
2,19,NUEVO LEON,,,27,LOS HERRERAS,,,REG_RP,PAN_PRI_PRD,1,GUADALUPE ORTIZ MORALES,1,,,PRI
2,19,NUEVO LEON,,,27,LOS HERRERAS,,,REG_RP,PVEM,1,HERLINDA ESPINOZA CARRANZA,2,,,PVEM
2,19,NUEVO LEON,,,28,HIDALGO,,,REG_RP,MC,1,GUADALUPE JESUS RODRIGUEZ LOZANO,1,,,MC
2,19,NUEVO LEON,,,28,HIDALGO,,,REG_RP,MORENA,1,MAYRA BELINDA VILLARREAL ROMERO,2,,,MORENA
2,19,NUEVO LEON,,,28,HIDALGO,,,REG_RP,PAN,1,JUAN DE JESUS VILLARREAL LOZANO,1,,,PAN
2,19,NUEVO LEON,,,29,HIGUERAS,,,REG_RP,ESO,1,ALMA LETICIA TORRES ROBLEDO,2,CANDIDATURAS DE PERSONAS JOVENES,,ESO
2,19,NUEVO LEON,,,29,HIGUERAS,,,REG_RP,MC,1,JOEL ALBERTO GARZA MORENO,1,,,MC
2,19,NUEVO LEON,,,30,HUALAHUISES,,,REG_RP,MC,1,MARIA CRISTINA ZAMORA CONTRERAS,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,19,NUEVO LEON,,,30,HUALAHUISES,,,REG_RP,MC,1,JESUS JAVIER GARCIA REYNA,1,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,19,NUEVO LEON,,,31,ITURBIDE,,,REG_RP,PVEM_MORENA,1,EVA NOEMI CRUZ ROBLES,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,19,NUEVO LEON,,,31,ITURBIDE,,,REG_RP,PVEM_MORENA,1,HERMINIO MARTINEZ MARTINEZ,1,,,MORENA
2,19,NUEVO LEON,,,32,JUAREZ,,,REG_RP,PAN_PRI_PRD,1,GEOVANI LEAL HERNANDEZ,2,,,PRI
2,19,NUEVO LEON,,,32,JUAREZ,,,REG_RP,PVEM_MORENA,1,NOE GERARDO CHAVEZ MONTEMAYOR,1,,,MORENA
2,19,NUEVO LEON,,,32,JUAREZ,,,REG_RP,PAN_PRI_PRD,1,JESUS FERNANDO GARZA ALCALA,1,,,PAN
2,19,NUEVO LEON,,,32,JUAREZ,,,REG_RP,PAN_PRI_PRD,1,LUCIA GUADALUPE GONZALEZ GARCIA,2,,,PRI
2,19,NUEVO LEON,,,32,JUAREZ,,,REG_RP,PVEM_MORENA,1,STEPHANIE RUBI GARCIA GARCIA,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,19,NUEVO LEON,,,33,LAMPAZOS DE NARANJO,,,REG_RP,MC,1,JOSE MIGUEL BRISEÑO CRUZ,1,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,19,NUEVO LEON,,,33,LAMPAZOS DE NARANJO,,,REG_RP,MC,1,MARYCELA DEL REFUGIO SAMANIEGO LOZANO,2,,,MC
2,19,NUEVO LEON,,,34,LINARES,,,REG_RP,PAN_PRI_PRD,1,BERENICE GUADALUPE GARZA YADO,2,,,PAN
2,19,NUEVO LEON,,,34,LINARES,,,REG_RP,MC,1,JOSE ALBERTO ALATORRE LOZA,1,,,MC
2,19,NUEVO LEON,,,34,LINARES,,,REG_RP,PAN_PRI_PRD,1,BLANCA ESTHELA ARMENDARIZ RODRIGUEZ,2,,,PRI
2,19,NUEVO LEON,,,35,MARIN,,,REG_RP,MC,1,LILIA MORALES SAUCEDO,2,,,MC
2,19,NUEVO LEON,,,35,MARIN,,,REG_RP,MC,1,EDGAR GUSTAVO SANCHEZ RODRIGUEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,19,NUEVO LEON,,,36,MELCHOR OCAMPO,,,REG_RP,ESO,1,YULISSA YAMILETH PEREZ GALVAN,2,CANDIDATURAS DE PERSONAS JOVENES,,ESO
2,19,NUEVO LEON,,,36,MELCHOR OCAMPO,,,REG_RP,MC,1,KEVIN ABIEL GONZALEZ ESCAMILLA,1,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,19,NUEVO LEON,,,37,MIER Y NORIEGA,,,REG_RP,MC,1,JOSE ALFREDO MORALES SANCHEZ,1,,,MC
2,19,NUEVO LEON,,,37,MIER Y NORIEGA,,,REG_RP,PAN,1,AMELIA ZUÑIGA ESPINOZA,2,,,PAN
2,19,NUEVO LEON,,,38,MINA,,,REG_RP,PAN_PRI_PRD,1,MARIA ESTHELA SEPULVEDA GUTIERREZ,2,,,PRI
2,19,NUEVO LEON,,,38,MINA,,,REG_RP,PAN_PRI_PRD,1,JESUS ADRIAN MONREAL PADILLA,1,CANDIDATURAS DE PERSONAS JOVENES,,PAN
2,19,NUEVO LEON,,,39,MONTEMORELOS,,,REG_RP,PT,1,LILIANA MARIBEL PUGA DE ALEJANDRO,2,,,PT
2,19,NUEVO LEON,,,39,MONTEMORELOS,,,REG_RP,MC,1,DAVID ARMANDO GONZALEZ PATRON,1,,,MC
2,19,NUEVO LEON,,,39,MONTEMORELOS,,,REG_RP,PVEM_MORENA,1,MELISA LUCERO ALCOCER VASQUEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,19,NUEVO LEON,,,40,MONTERREY,,,REG_RP,MC,1,ROBERTO ALFONSO GALLARDO GALINDO,1,,,MC
2,19,NUEVO LEON,,,40,MONTERREY,,,REG_RP,MC,1,MARTHA LAURA MONTEMAYOR FLORES,2,,,MC
2,19,NUEVO LEON,,,40,MONTERREY,,,REG_RP,MC,1,JOSE ANTONIO CHAVEZ CONTRERAS,1,,,MC
2,19,NUEVO LEON,,,40,MONTERREY,,,REG_RP,MC,1,ANABEL MOLINA GARCIA,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,19,NUEVO LEON,,,40,MONTERREY,,,REG_RP,PVEM_MORENA,1,MAYELA CORTES GONZALEZ,2,,,MORENA
2,19,NUEVO LEON,,,40,MONTERREY,,,REG_RP,PVEM_MORENA,1,GIBRAN OLAGER ORNELAS BUSTOS,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,19,NUEVO LEON,,,40,MONTERREY,,,REG_RP,PVEM_MORENA,1,AUREA VIRIDIANA TOVAR TORRES,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,19,NUEVO LEON,,,40,MONTERREY,,,REG_RP,VIDA_NL,1,ZALLY EMMANUELLE ALANIS IZAGUIRRE,2,,,VIDA_NL
2,19,NUEVO LEON,,,40,MONTERREY,,,REG_RP,VIDA_NL,1,DANIEL RAMIRO VILLARREAL ZAMBRANO,1,CANDIDATURAS DE PERSONAS JOVENES,,VIDA_NL
2,19,NUEVO LEON,,,40,MONTERREY,,,REG_RP,VIDA_NL,1,NAYRA NELLY GONZALEZ GARZA,2,,,VIDA_NL
2,19,NUEVO LEON,,,41,PARAS,,,REG_RP,MC,1,JOSE ARMANDO GUTIERREZ GALVAN,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MC
2,19,NUEVO LEON,,,41,PARAS,,,REG_RP,MC,1,ESMERALDA ABREGO LOPEZ,2,,,MC
2,19,NUEVO LEON,,,42,PESQUERIA,,,REG_RP,PAN,1,SARA IDALIA MARTINEZ TOVAR,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PAN
2,19,NUEVO LEON,,,42,PESQUERIA,,,REG_RP,MORENA,1,RAMIRO GARCIA COBOS,1,,,MORENA
2,19,NUEVO LEON,,,42,PESQUERIA,,,REG_RP,PAN,1,MARIA CONCEPCION DE LA CRUZ PEREZ,2,CANDIDATURAS INDIGENAS,,PAN
2,19,NUEVO LEON,,,42,PESQUERIA,,,REG_RP,MORENA,1,LEONOR ALEJANDRA CAMPOS FLORES,2,,,MORENA
2,19,NUEVO LEON,,,43,LOS RAMONES,,,REG_RP,PT,1,MARIBEL CASTILLO VELIZ,2,,,PT
2,19,NUEVO LEON,,,43,LOS RAMONES,,,REG_RP,VIDA_NL,1,DIANA ISELDA GONZALEZ GUAJARDO,2,,,VIDA_NL
2,19,NUEVO LEON,,,44,RAYONES,,,REG_RP,MC,1,ABEL CASAS ORTIZ,1,,,MC
2,19,NUEVO LEON,,,44,RAYONES,,,REG_RP,PVEM_MORENA,1,ADRIANA LORENA DE LA FUENTE GARCIA,2,,,MORENA
2,19,NUEVO LEON,,,45,SABINAS HIDALGO,,,REG_RP,MC,1,EDUARDO TREVIÑO GONZALEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,19,NUEVO LEON,,,45,SABINAS HIDALGO,,,REG_RP,PVEM_MORENA,1,LAURA ANGELICA NAVARRO MARTINEZ,2,,,PVEM
2,19,NUEVO LEON,,,45,SABINAS HIDALGO,,,REG_RP,PVEM_MORENA,1,OLGA ALICIA GUAJARDO PERALES,2,,,MORENA
2,19,NUEVO LEON,,,46,SALINAS VICTORIA,,,REG_RP,PVEM_MORENA,1,JUAN DE DIOS DE LA GARZA VILLARREAL,1,,,MORENA
2,19,NUEVO LEON,,,46,SALINAS VICTORIA,,,REG_RP,PVEM_MORENA,1,REYNA ROCIO PUENTE PINEDA,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
2,19,NUEVO LEON,,,46,SALINAS VICTORIA,,,REG_RP,PAN_PRI_PRD,1,DANIELA MIRTHALA BOTELLO GARZA,2,,,PAN
2,19,NUEVO LEON,,,47,SAN NICOLAS DE LOS GARZA,,,REG_RP,MC,1,EUGENIO EVARISTO ARREOLA GUERRA,1,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,19,NUEVO LEON,,,47,SAN NICOLAS DE LOS GARZA,,,REG_RP,MORENA,1,MARIA SANJUANA CERDA FRANCO,2,,,MORENA
2,19,NUEVO LEON,,,47,SAN NICOLAS DE LOS GARZA,,,REG_RP,PRI,1,REYMUNDO DE LOS REYES ALEMAN,1,,,PRI
2,19,NUEVO LEON,,,47,SAN NICOLAS DE LOS GARZA,,,REG_RP,MC,1,ANAHI DIAZ OLMOS,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
2,19,NUEVO LEON,,,47,SAN NICOLAS DE LOS GARZA,,,REG_RP,MORENA,1,LAURA MOYEDA ZERTUCHE,2,,,MORENA
2,19,NUEVO LEON,,,48,SANTA CATARINA,,,REG_RP,PAN_PRI_PRD,1,MARIA ANTONIETA NIÑO CASTRO,2,,,PAN
2,19,NUEVO LEON,,,48,SANTA CATARINA,,,REG_RP,MORENA,1,JULIA MELENDEZ ALVAREZ,2,,,MORENA
2,19,NUEVO LEON,,,48,SANTA CATARINA,,,REG_RP,PAN_PRI_PRD,1,HECTOR LEOBARDO ESQUIVEL FAZ,1,,,PRI
2,19,NUEVO LEON,,,48,SANTA CATARINA,,,REG_RP,PAN_PRI_PRD,1,VERONICA ALFARO BUSTOS,2,,,PAN
2,19,NUEVO LEON,,,49,SANTIAGO,,,REG_RP,MORENA,1,NAZARIO MARROQUIN VARGAS,1,,,MORENA
2,19,NUEVO LEON,,,49,SANTIAGO,,,REG_RP,MC,1,VERONICA DE JESUS VALDES MARTINEZ,2,,,MC
2,19,NUEVO LEON,,,49,SANTIAGO,,,REG_RP,MORENA,1,ANGELICA PEÑA SOLIS,2,,,MORENA
2,19,NUEVO LEON,,,50,VALLECILLO,,,REG_RP,PAN_PRI_PRD,1,EMMA ISABEL GARZA MIRELES,2,,,PRI
2,19,NUEVO LEON,,,50,VALLECILLO,,,REG_RP,PAN_PRI_PRD,1,FLAVIO VAZQUEZ VERA,1,CANDIDATURAS DE PERSONAS JOVENES,,PAN
2,19,NUEVO LEON,,,51,VILLALDAMA,,,REG_RP,PVEM,1,ARGELIA REYNA CONTRERAS,2,,,PVEM
2,19,NUEVO LEON,,,51,VILLALDAMA,,,REG_RP,PVEM,1,LUIS ANTONIO VILLARREAL MENDEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
