CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAS,PES,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1335,B,1,0,B,0,49,49,7,0,0,46,0,0,0,5,6,0,1,1,0,108,0,0,0,0,0,0,272,0,3,275,604,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1335,C,1,0,C01,0,56,56,5,0,0,39,0,0,0,5,7,1,0,0,0,110,0,0,0,0,0,0,279,0,9,288,603,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1335,C,2,0,C02,0,50,39,13,0,0,57,0,0,0,6,6,2,0,1,0,116,0,0,0,0,0,0,290,0,2,292,603,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1336,B,1,0,B,0,53,52,9,0,0,42,0,0,0,9,5,0,0,0,0,97,0,0,0,0,0,0,267,0,6,273,582,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1336,C,1,0,C01,0,55,48,10,0,0,52,0,0,0,3,7,2,0,0,0,103,0,0,0,0,0,0,280,0,2,282,581,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1336,C,2,0,C02,0,46,60,4,0,0,45,0,0,0,3,5,1,0,0,0,110,0,0,0,0,0,0,274,1,8,283,581,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1337,B,1,0,B,0,2,22,3,0,0,43,0,0,0,4,5,0,0,0,0,140,0,0,0,0,0,0,219,0,9,228,709,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1337,C,1,0,C01,0,29,25,7,0,0,44,0,0,0,2,3,0,0,1,0,157,0,0,0,0,0,0,268,0,3,271,708,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1338,B,1,0,B,0,31,28,11,0,0,47,0,0,0,5,6,0,0,0,0,108,0,0,0,0,0,0,236,0,5,241,599,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1338,C,1,0,C01,0,31,42,6,0,0,43,0,0,0,5,2,1,0,0,0,115,0,0,0,0,0,0,245,1,5,251,599,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1338,C,2,0,C02,0,26,21,11,0,0,34,0,0,0,10,7,0,0,0,0,120,0,0,0,0,0,0,229,0,8,237,598,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1339,B,1,0,B,0,26,42,6,0,0,45,0,0,0,9,5,1,0,0,0,140,0,0,0,0,0,0,274,1,6,281,604,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1339,C,1,0,C01,0,33,32,7,0,0,28,0,0,0,5,5,0,0,0,0,155,0,0,0,0,0,0,265,1,3,269,603,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1339,C,2,0,C02,0,23,37,5,0,0,44,0,0,0,3,2,0,0,0,0,128,0,0,0,0,0,0,242,0,8,250,603,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1340,B,1,0,B,0,31,34,4,0,0,51,0,0,0,5,2,0,0,0,0,105,0,0,0,0,0,0,232,0,6,238,535,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1340,C,1,0,C01,0,37,32,1,0,0,27,0,0,0,7,1,2,0,0,0,127,0,0,0,0,0,0,234,0,9,243,534,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1340,C,2,0,C02,0,33,29,3,0,0,32,0,0,0,4,0,9,0,0,0,111,0,0,0,0,0,0,221,0,6,227,534,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1341,B,1,0,B,0,40,61,10,0,0,53,0,0,0,3,5,1,0,0,0,133,0,0,0,0,0,0,306,0,8,314,654,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1341,C,1,0,C01,0,61,48,11,0,0,41,0,0,0,13,7,1,0,0,0,130,0,0,0,0,0,0,312,1,7,320,654,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1342,B,1,0,B,0,66,66,4,0,0,49,0,0,0,7,10,1,0,0,0,126,0,0,0,0,0,0,329,3,5,337,675,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1342,C,1,0,C01,0,49,63,7,0,0,57,0,0,0,9,8,1,0,0,0,141,0,0,0,0,0,0,335,0,7,342,674,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1343,B,1,0,B,0,64,64,10,0,0,39,0,0,0,12,8,3,0,0,0,97,0,0,0,0,0,0,297,0,10,307,613,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1343,C,1,0,C01,0,64,63,6,0,0,48,0,0,0,10,4,1,0,0,0,109,0,0,0,0,0,0,305,0,2,307,613,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1343,C,2,0,C02,0,61,60,10,0,0,51,0,0,0,8,7,0,0,0,0,119,0,0,0,0,0,0,316,0,4,320,613,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1343,C,3,0,C03,0,66,56,9,0,0,47,0,0,0,8,5,1,0,0,0,111,0,0,0,0,0,0,303,0,8,311,613,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1343,C,4,0,C04,0,58,45,9,0,0,49,0,0,0,5,15,2,0,0,0,111,0,0,0,0,0,0,294,0,3,297,613,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1344,B,1,0,B,0,63,61,9,0,0,43,0,0,0,10,9,3,0,0,0,149,0,0,0,0,0,0,347,0,14,361,686,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1344,C,1,0,C01,0,59,88,14,0,0,44,0,0,0,9,6,2,0,1,0,135,0,0,0,0,0,0,358,0,3,361,686,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1345,B,1,0,B,0,49,45,7,0,0,51,0,0,0,11,10,0,0,0,0,114,0,0,0,0,0,0,287,0,9,296,596,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1345,C,1,0,C01,0,43,49,10,0,0,46,0,0,0,6,10,0,1,0,0,130,0,0,0,0,0,0,295,0,2,297,596,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1346,B,1,0,B,0,53,72,9,0,0,67,0,0,0,11,11,3,0,0,0,132,0,0,0,0,0,0,358,1,9,368,728,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1346,C,1,0,C01,0,79,92,7,0,0,47,0,0,0,10,6,2,0,1,0,140,0,0,0,0,0,0,384,0,10,394,728,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1346,C,2,0,C02,0,61,73,7,0,0,56,0,0,0,12,11,4,0,0,0,162,0,0,0,0,0,0,386,0,5,391,727,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1347,B,1,0,B,0,26,42,4,0,0,40,0,0,0,6,4,0,0,0,0,96,0,0,0,0,0,0,218,0,7,225,540,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1347,C,1,0,C01,0,34,34,5,0,0,25,0,0,0,9,7,1,0,0,0,109,0,0,0,0,0,0,224,1,7,232,539,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1348,B,1,0,B,0,36,32,5,0,0,35,0,0,0,5,5,1,2,1,0,114,0,0,0,0,0,0,236,0,11,247,658,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1348,C,1,0,C01,0,25,43,7,0,0,31,0,0,0,8,3,0,0,0,0,124,0,0,0,0,0,0,241,0,6,247,657,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1349,B,1,0,B,0,31,48,8,0,0,45,0,0,0,3,11,2,0,0,0,95,0,0,0,0,0,0,243,0,9,252,617,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1349,C,1,0,C01,0,48,57,9,0,0,33,0,0,0,7,3,1,0,0,0,111,0,0,0,0,0,0,269,0,5,274,617,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1350,B,1,0,B,0,28,22,3,0,0,43,0,0,0,6,6,1,0,0,0,136,0,0,0,0,0,0,245,0,11,256,624,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1350,C,1,0,C01,0,34,33,11,0,0,29,0,0,0,7,3,0,0,0,0,126,0,0,0,0,0,0,243,0,15,258,623,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1351,B,1,0,B,0,25,31,7,0,0,35,0,0,0,5,2,2,0,0,0,119,0,0,0,0,0,0,226,0,11,237,610,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1351,C,1,0,C01,0,36,31,8,0,0,44,0,0,0,10,0,0,0,0,0,131,0,0,0,0,0,0,260,1,10,271,610,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1352,B,1,0,B,0,53,36,4,0,0,41,0,0,0,8,6,0,0,0,0,122,0,0,0,0,0,0,270,1,18,289,726,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1352,C,1,0,C01,0,45,33,7,0,0,36,0,0,0,7,0,0,0,0,0,144,0,0,0,0,0,0,272,0,1,273,725,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1353,B,1,0,B,0,51,28,12,0,0,36,0,0,0,10,5,1,1,0,0,129,0,0,0,0,0,0,273,0,10,283,696,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1353,C,1,0,C01,0,55,37,10,0,0,45,0,0,0,4,10,0,0,0,0,145,0,0,0,0,0,0,306,0,5,311,695,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1354,B,1,0,B,0,42,27,11,0,0,41,0,0,0,5,4,1,0,0,0,137,0,0,0,0,0,0,268,2,9,279,736,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1354,C,1,0,C01,0,49,35,9,0,0,31,0,0,0,6,8,5,0,0,0,145,0,0,0,0,0,0,288,0,13,301,736,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1355,B,1,0,B,0,31,45,5,0,0,37,0,0,0,6,3,2,0,1,0,114,0,0,0,0,0,0,244,0,4,248,554,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1355,C,1,0,C01,0,32,38,11,0,0,39,0,0,0,7,6,3,1,0,0,105,0,0,0,0,0,0,242,0,4,246,553,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1355,C,2,0,C02,0,51,34,8,0,0,33,0,0,0,7,0,2,0,0,0,101,0,0,0,0,0,0,236,0,6,242,553,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1445,B,1,0,B,0,17,20,2,0,0,26,0,0,0,4,2,0,0,0,0,94,0,0,0,0,0,0,165,0,0,165,451,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1446,B,1,0,B,0,19,24,4,0,0,32,0,0,0,7,2,1,1,0,0,96,0,0,0,0,0,0,186,0,11,197,590,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1447,B,1,0,B,0,17,10,4,0,0,21,0,0,0,3,1,0,0,0,0,92,0,0,0,0,0,0,148,0,5,153,472,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1448,B,1,0,B,0,24,19,9,0,0,31,0,0,0,7,2,0,0,0,0,118,0,0,0,0,0,0,210,0,9,219,547,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1449,B,1,0,B,0,18,16,1,0,0,28,0,0,0,7,2,0,0,0,0,88,0,0,0,0,0,0,160,0,4,164,372,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1450,B,1,0,B,0,13,14,4,0,0,16,0,0,0,1,3,0,0,0,0,62,0,0,0,0,0,0,113,0,2,115,210,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1598,B,1,0,B,0,15,21,2,0,0,32,0,0,0,3,2,1,0,0,0,71,0,0,0,0,0,0,147,0,1,148,530,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1598,C,1,0,C01,0,19,22,5,0,0,16,0,0,0,2,5,0,0,0,0,87,0,0,0,0,0,0,156,1,4,161,529,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1598,C,2,0,C02,0,20,18,1,0,0,26,0,0,0,6,3,0,0,0,0,85,0,0,0,0,0,0,159,0,6,165,529,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1599,B,1,0,B,0,32,27,6,0,0,35,0,0,0,3,4,0,0,0,0,110,0,0,0,0,0,0,217,0,4,221,678,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1599,C,1,0,C01,0,27,39,10,0,0,40,0,0,0,4,3,2,0,0,0,106,0,0,0,0,0,0,231,1,8,240,678,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1599,C,2,0,C02,0,22,25,8,0,0,45,0,0,0,7,4,1,0,0,0,98,0,0,0,0,0,0,210,0,4,214,677,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1600,B,1,0,B,0,26,27,5,0,0,33,0,0,0,8,0,0,0,0,0,123,0,0,0,0,0,0,222,0,0,222,746,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1600,C,1,0,C01,0,26,19,7,0,0,34,0,0,0,1,1,0,0,0,0,83,0,0,0,0,0,0,171,0,8,179,746,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1600,C,2,0,C02,0,27,28,9,0,0,39,0,0,0,4,6,0,1,0,0,104,0,0,0,0,0,0,218,0,0,218,745,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1601,B,1,0,B,0,36,37,2,0,0,30,0,0,0,3,11,3,1,0,0,139,0,0,0,0,0,0,262,0,6,268,731,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1601,C,1,0,C01,0,40,31,1,0,0,29,0,0,0,2,12,4,1,0,0,75,0,0,0,0,0,0,195,0,7,202,731,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1601,C,2,0,C02,0,47,38,4,0,0,22,0,0,0,4,6,2,0,0,0,112,0,0,0,0,0,0,235,1,5,241,730,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1602,B,1,0,B,0,30,24,5,0,0,33,0,0,0,2,3,0,0,0,0,95,0,0,0,0,0,0,192,0,2,194,627,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1602,C,1,0,C01,0,27,21,3,0,0,20,0,0,0,4,2,0,0,0,0,117,0,0,0,0,0,0,194,0,4,198,627,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1602,C,2,0,C02,0,18,25,3,0,0,31,0,0,0,5,3,0,0,0,0,75,0,0,0,0,0,0,160,0,7,167,626,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1602,C,3,0,C03,0,25,28,2,0,0,30,0,0,0,2,1,0,0,0,0,91,0,0,0,0,0,0,179,0,5,184,626,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1603,B,1,0,B,0,48,23,8,0,0,26,0,0,0,2,3,0,0,0,0,71,0,0,0,0,0,0,181,0,8,189,721,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1603,C,1,0,C01,0,31,29,3,0,0,31,0,0,0,4,1,0,0,0,0,120,0,0,0,0,0,0,219,0,0,219,721,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1603,C,2,0,C02,0,23,31,2,0,0,27,0,0,0,5,4,1,0,0,0,94,0,0,0,0,0,0,187,0,9,196,721,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1604,B,1,0,B,0,19,23,6,0,0,22,0,0,0,6,5,1,0,0,0,87,0,0,0,0,0,0,169,0,5,174,677,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1604,C,1,0,C01,0,21,23,5,0,0,23,0,0,0,3,5,0,0,0,0,97,0,0,0,0,0,0,177,0,10,187,677,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1604,C,2,0,C02,0,21,27,3,0,0,28,0,0,0,7,4,0,0,1,0,99,0,0,0,0,0,0,190,0,6,196,677,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1604,C,3,0,C03,0,18,22,7,0,0,18,0,0,0,2,7,2,0,0,0,87,0,0,0,0,0,0,163,0,7,170,677,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1605,B,1,0,B,0,19,22,4,0,0,25,0,0,0,10,0,2,1,0,0,99,0,0,0,0,0,0,182,2,4,188,625,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1605,C,1,0,C01,0,39,26,3,0,0,25,0,0,0,0,4,0,0,0,0,102,0,0,0,0,0,0,199,0,6,205,624,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1605,C,2,0,C02,0,22,16,3,0,0,23,0,0,0,4,4,0,0,0,0,113,0,0,0,0,0,0,185,0,8,193,624,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1605,C,3,0,C03,0,24,19,7,0,0,25,0,0,0,3,0,0,0,0,0,101,0,0,0,0,0,0,179,0,6,185,624,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1606,B,1,0,B,0,28,35,5,0,0,37,0,0,0,8,2,0,0,0,0,119,0,0,0,0,0,0,234,0,5,239,688,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1606,C,1,0,C01,0,44,33,6,0,0,37,0,0,0,4,0,0,0,0,0,86,0,0,0,0,0,0,210,0,3,213,688,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1606,C,2,0,C02,0,35,28,5,0,0,33,0,0,0,3,2,3,0,0,0,100,0,0,0,0,0,0,209,0,3,212,687,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1607,B,1,0,B,0,95,68,8,0,0,30,0,0,0,3,8,2,0,0,0,121,0,0,0,0,0,0,335,0,7,342,571,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1607,C,1,0,C01,0,110,72,12,0,0,47,0,0,0,7,18,0,0,1,0,103,0,0,0,0,0,0,370,2,2,374,570,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1608,B,1,0,B,0,43,36,7,0,0,59,0,0,0,5,5,0,0,0,0,137,0,0,0,0,0,0,292,1,4,297,723,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1608,C,1,0,C01,0,44,41,6,0,0,54,0,0,0,5,3,0,0,1,0,136,0,0,0,0,0,0,290,0,8,298,722,GRUPO DE RECUENTO,MODIFICADA,RQ-SP-13-2024,https://www.teesonora.org.mx/docs/resoluciones/2024/07/RQ-SP-13-2024.pdf
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1609,B,1,0,B,0,22,21,1,0,0,28,0,0,0,6,4,1,0,0,0,67,0,0,0,0,0,0,150,0,2,152,437,GRUPO DE RECUENTO,,,
1,26,SONORA,12,HERMOSILLO,49,HERMOSILLO,1609,C,1,0,C01,0,16,25,6,0,0,27,0,0,0,5,1,0,0,2,0,68,0,0,0,0,0,0,150,0,3,153,436,GRUPO DE RECUENTO,,,
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,0,A,15,0,VA15,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,12,11,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1024,B,1,0,B,0,75,90,10,0,0,31,0,0,0,10,12,0,0,0,0,96,0,0,0,0,0,0,324,1,6,331,491,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1024,C,1,0,C01,0,91,63,5,0,0,30,0,0,0,4,12,1,0,0,0,87,0,0,0,0,0,0,293,0,2,295,491,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1025,B,1,0,B,0,67,70,15,0,0,36,0,0,0,26,5,2,1,0,0,185,0,0,0,0,0,0,407,0,5,412,639,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1026,B,1,0,B,0,38,68,9,0,0,26,0,0,0,7,4,0,0,0,0,201,0,0,0,0,0,0,353,0,6,359,726,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
1,26,SONORA,13,GUAYMAS,61,GUAYMAS,1027,B,1,0,B,0,62,89,12,0,0,29,0,0,0,22,0,0,0,0,0,211,0,0,0,0,0,0,425,0,3,428,749,GRUPO DE RECUENTO,,SG-JRC-0196-2024,https://www.te.gob.mx/media/SentenciasN/pdf/guadalajara/SG-JRC-0196-2024.pdf 
