CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAS,PES,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,558,8,8,598,614,65,,,391,,,,81,90,19,0,0,,1132,,,,,,,2990,3,45,3038,5280
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,559,2,2,122,143,16,,,104,,,,26,18,7,0,0,,270,,,,,,,706,0,30,736,1363
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,560,2,2,68,70,10,,,49,,,,10,6,2,1,0,,239,,,,,,,455,0,16,471,932
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,563,2,2,44,55,5,,,78,,,,5,1,2,0,0,,218,,,,,,,408,0,13,421,882
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1396,1,1,104,80,6,,,46,,,,7,15,4,0,0,,119,,,,,,,381,0,6,387,594
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1397,2,2,229,173,16,,,98,,,,32,11,4,0,0,,222,,,,,,,785,0,8,793,1098
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1398,3,3,300,324,36,,,156,,,,26,35,6,1,1,,350,,,,,,,1235,0,28,1263,1846
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1399,1,1,99,114,9,,,42,,,,10,14,3,0,1,,123,,,,,,,415,0,6,421,674
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1400,3,3,295,323,22,,,161,,,,41,43,5,0,0,,404,,,,,,,1294,0,19,1313,2123
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1401,1,1,47,68,10,,,47,,,,7,5,0,2,0,,120,,,,,,,306,0,7,313,630
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1402,2,2,92,74,18,,,75,,,,17,16,4,1,0,,206,,,,,,,503,1,5,509,1095
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1403,3,3,164,154,20,,,127,,,,25,21,4,2,0,,395,,,,,,,912,0,12,924,2186
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1404,3,3,138,142,15,,,113,,,,11,21,2,0,0,,408,,,,,,,850,0,24,874,1879
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1405,4,4,134,143,14,,,121,,,,21,11,2,0,0,,519,,,,,,,965,0,30,995,2429
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1508,1,1,153,110,3,,,22,,,,0,16,6,0,0,,71,,,,,,,381,0,3,384,530
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1510,2,2,454,163,12,,,36,,,,6,48,14,2,1,,155,,,,,,,891,1,3,895,1354
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1511,1,1,204,125,6,,,16,,,,4,11,6,0,0,,64,,,,,,,436,0,3,439,594
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,1512,1,1,191,109,6,,,9,,,,1,31,7,0,0,,37,,,,,,,391,0,4,395,487
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,561,2,2,70,69,10,,,79,,,,11,7,3,0,0,,241,,,,,,,490,0,16,506,925
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,562,2,2,95,81,11,,,73,,,,11,5,2,4,0,,283,,,,,,,565,0,19,584,1346
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,564,15,15,1011,835,129,,,862,,,,141,134,23,2,3,,2106,,,,,,,5246,6,95,5347,10689
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,565,3,3,202,206,24,,,166,,,,34,27,4,0,0,,441,,,,,,,1104,1,25,1130,2161
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,566,2,2,50,63,6,,,88,,,,12,5,2,1,0,,209,,,,,,,436,0,11,447,861
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,567,2,2,99,73,14,,,102,,,,20,9,2,0,0,,388,,,,,,,707,3,21,731,1481
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,568,4,4,106,113,28,,,131,,,,17,7,6,0,1,,532,,,,,,,941,1,42,984,2453
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,569,13,13,382,335,105,,,494,,,,94,41,8,1,6,,1866,,,,,,,3332,5,141,3478,9320
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,570,3,3,108,64,15,,,118,,,,14,7,2,1,0,,391,,,,,,,720,2,33,755,1993
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,571,21,21,823,771,145,,,901,,,,175,72,14,2,4,,2781,,,,,,,5688,6,128,5822,14609
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,572,2,2,52,51,6,,,53,,,,12,5,0,0,1,,247,,,,,,,427,0,12,439,954
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,573,2,2,54,68,7,,,66,,,,21,9,0,0,0,,200,,,,,,,425,0,14,439,801
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,574,2,2,79,87,15,,,74,,,,22,7,7,0,1,,246,,,,,,,538,1,10,549,974
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,575,2,2,104,147,13,,,134,,,,35,11,3,0,0,,389,,,,,,,836,1,28,865,1500
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,576,2,2,117,96,6,,,99,,,,26,11,3,0,0,,202,,,,,,,560,0,16,576,959
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,577,6,6,149,143,29,,,177,,,,38,16,5,2,2,,613,,,,,,,1174,1,21,1196,4001
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,578,2,2,75,71,13,,,93,,,,3,10,2,2,0,,213,,,,,,,482,1,14,497,827
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,579,2,2,108,165,23,,,99,,,,29,24,4,0,0,,355,,,,,,,807,1,20,828,1412
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,581,3,3,88,95,14,,,129,,,,22,8,7,0,0,,413,,,,,,,776,0,11,787,1516
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,582,2,2,83,87,15,,,83,,,,15,14,2,0,0,,332,,,,,,,631,1,22,654,1421
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,584,3,3,142,148,28,,,168,,,,63,12,1,0,0,,479,,,,,,,1041,0,23,1064,1999
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,593,2,2,66,68,9,,,31,,,,6,3,1,0,0,,220,,,,,,,404,0,18,422,956
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,606,1,1,11,32,1,,,27,,,,1,5,1,1,0,,145,,,,,,,224,1,12,237,709
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,609,1,1,18,21,3,,,19,,,,0,0,0,0,0,,169,,,,,,,230,0,12,242,530
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,610,1,1,3,3,1,,,1,,,,1,0,0,0,0,,39,,,,,,,48,0,1,49,237
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,611,1,1,2,5,0,,,7,,,,1,0,0,1,0,,18,,,,,,,34,0,0,34,185
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,614,1,1,16,31,2,,,9,,,,0,0,2,0,1,,111,,,,,,,172,0,4,176,430
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,615,1,1,11,31,5,,,13,,,,6,4,0,0,0,,193,,,,,,,263,0,12,275,654
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1406,4,4,152,147,21,,,110,,,,18,16,5,8,0,,380,,,,,,,857,2,25,884,2483
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1407,1,1,37,47,5,,,17,,,,4,4,2,0,0,,86,,,,,,,202,0,0,202,470
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1529,2,2,58,69,14,,,79,,,,15,9,1,0,0,,196,,,,,,,441,0,15,456,822
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1530,2,2,81,78,11,,,73,,,,26,8,0,0,0,,251,,,,,,,528,0,8,536,1110
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1531,2,2,75,72,11,,,59,,,,19,7,1,0,0,,174,,,,,,,418,1,3,422,762
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1532,2,2,70,68,18,,,98,,,,23,13,1,1,0,,242,,,,,,,534,0,7,541,1058
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1533,2,2,67,72,8,,,101,,,,17,7,3,0,0,,217,,,,,,,492,1,4,497,998
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1534,2,2,80,73,15,,,93,,,,15,6,3,0,0,,230,,,,,,,515,0,6,521,1043
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1535,2,2,69,65,53,,,82,,,,21,11,1,0,0,,192,,,,,,,494,1,11,506,960
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1536,2,2,87,87,12,,,90,,,,27,14,2,0,1,,217,,,,,,,537,0,15,552,1136
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1537,2,2,170,126,22,,,116,,,,20,14,0,0,0,,258,,,,,,,726,0,14,740,1294
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1538,2,2,81,91,19,,,108,,,,18,5,1,0,1,,268,,,,,,,592,0,10,602,1201
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1539,3,3,110,95,28,,,93,,,,19,12,5,0,0,,356,,,,,,,718,0,27,745,1548
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1540,2,2,57,73,13,,,61,,,,13,5,4,0,0,,189,,,,,,,415,0,6,421,777
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1541,2,2,62,45,12,,,93,,,,23,5,2,0,0,,229,,,,,,,471,0,6,477,1173
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1542,3,3,40,77,13,,,82,,,,10,12,3,0,0,,318,,,,,,,555,0,14,569,1563
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1543,2,2,58,68,16,,,102,,,,24,6,0,0,0,,250,,,,,,,524,0,2,526,1245
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1544,2,2,59,48,7,,,81,,,,13,6,3,0,4,,242,,,,,,,463,0,9,472,1145
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1545,3,3,53,69,20,,,98,,,,18,6,1,0,0,,309,,,,,,,574,0,25,599,1682
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1546,2,2,37,44,8,,,66,,,,16,2,0,0,0,,189,,,,,,,362,0,7,369,1011
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1547,2,2,49,54,16,,,62,,,,17,6,4,0,0,,251,,,,,,,459,0,17,476,1115
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1548,3,3,81,106,18,,,117,,,,18,8,2,0,0,,422,,,,,,,772,1,19,792,2058
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1549,2,2,43,72,13,,,66,,,,16,10,2,0,1,,251,,,,,,,474,2,20,496,1269
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1550,3,3,97,117,32,,,135,,,,30,12,3,1,0,,462,,,,,,,889,0,18,907,1984
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1551,4,4,122,129,25,,,133,,,,23,7,5,0,0,,412,,,,,,,856,0,23,879,2494
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1552,3,3,94,88,29,,,108,,,,39,18,1,0,1,,377,,,,,,,755,0,21,776,1853
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1553,2,2,74,72,18,,,88,,,,21,4,1,0,0,,260,,,,,,,538,0,11,549,1337
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1554,3,3,90,93,26,,,127,,,,25,15,5,0,1,,405,,,,,,,787,0,29,816,1875
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1555,5,5,125,132,34,,,191,,,,33,17,1,0,0,,619,,,,,,,1152,2,22,1176,3209
1,26,SONORA,9,HERMOSILLO,49,HERMOSILLO,1556,3,3,70,70,18,,,101,,,,18,11,0,0,0,,330,,,,,,,618,0,13,631,1653
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,343,8,8,774,546,57,,,344,,,,47,82,18,2,0,,1008,,,,,,,2878,2,53,2933,5771
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,344,10,10,2201,1330,105,,,238,,,,42,244,55,3,1,,741,,,,,,,4960,4,38,5002,7313
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,345,5,5,356,331,50,,,237,,,,38,52,9,1,2,,675,,,,,,,1751,0,51,1802,3234
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,346,2,2,72,63,14,,,85,,,,8,6,1,0,0,,265,,,,,,,514,0,10,524,1086
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,358,3,3,117,108,24,,,91,,,,10,22,6,2,0,,400,,,,,,,780,0,25,805,1569
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,359,6,6,1026,714,51,,,225,,,,42,122,39,2,2,,656,,,,,,,2879,3,38,2920,4489
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,360,3,3,225,208,29,,,145,,,,15,32,7,1,2,,388,,,,,,,1052,1,31,1084,1957
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,361,2,2,67,84,9,,,77,,,,20,9,6,0,0,,254,,,,,,,526,0,23,549,996
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,372,2,2,85,80,28,,,92,,,,9,23,2,0,0,,286,,,,,,,605,1,20,626,1140
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,380,2,2,225,201,20,,,87,,,,14,38,5,1,0,,251,,,,,,,842,0,12,854,1416
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,381,2,2,107,115,15,,,95,,,,18,10,2,0,0,,261,,,,,,,623,0,23,646,1115
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,390,3,3,170,144,20,,,140,,,,26,28,5,0,1,,370,,,,,,,904,1,36,941,1729
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,392,3,3,371,290,30,,,92,,,,14,53,14,1,1,,282,,,,,,,1148,2,14,1164,1706
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,393,3,3,380,318,16,,,118,,,,25,43,15,2,0,,322,,,,,,,1239,1,19,1259,1814
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,394,2,2,211,264,28,,,98,,,,21,22,4,1,0,,286,,,,,,,935,0,21,956,1448
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,395,2,2,91,80,11,,,74,,,,10,12,4,2,0,,208,,,,,,,492,0,19,511,863
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,407,2,2,99,94,12,,,71,,,,14,12,0,0,0,,210,,,,,,,512,0,18,530,927
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,408,2,2,130,95,13,,,80,,,,12,17,4,0,0,,237,,,,,,,588,0,15,603,1005
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,409,2,2,97,83,12,,,39,,,,15,18,4,0,1,,136,,,,,,,405,0,12,417,1267
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,410,2,2,212,184,19,,,95,,,,19,36,6,0,1,,268,,,,,,,840,0,18,858,1391
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,411,2,2,150,135,10,,,72,,,,24,25,8,0,0,,294,,,,,,,718,3,20,741,1265
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,412,2,2,198,149,11,,,74,,,,18,21,9,0,0,,214,,,,,,,694,1,11,706,1475
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,413,4,4,809,450,27,,,68,,,,17,66,21,3,0,,294,,,,,,,1755,0,10,1765,2537
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,414,3,3,91,114,21,,,128,,,,18,6,2,1,1,,367,,,,,,,749,0,39,788,1850
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,415,7,7,265,284,39,,,241,,,,43,23,6,1,1,,919,,,,,,,1822,1,88,1911,4570
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,416,2,2,74,83,10,,,80,,,,8,7,8,0,0,,241,,,,,,,511,0,31,542,1106
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,417,2,2,325,193,9,,,23,,,,3,31,7,0,0,,85,,,,,,,676,0,1,677,858
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,418,2,2,372,297,14,,,32,,,,7,33,9,2,0,,103,,,,,,,869,1,9,879,1218
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,419,2,2,216,192,8,,,38,,,,8,46,12,0,0,,197,,,,,,,717,0,8,725,1045
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,420,2,2,301,148,11,,,37,,,,5,28,7,1,0,,182,,,,,,,720,0,11,731,1075
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,421,2,2,158,132,11,,,76,,,,19,22,8,1,0,,196,,,,,,,623,0,7,630,1077
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,438,2,2,147,156,19,,,68,,,,20,20,7,1,0,,280,,,,,,,718,2,13,733,1132
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,439,5,5,738,612,20,,,34,,,,5,84,39,0,1,,340,,,,,,,1873,1,23,1897,1528
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,440,2,2,261,169,11,,,37,,,,5,28,10,0,0,,128,,,,,,,649,0,7,656,932
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,441,2,2,201,131,10,,,31,,,,6,21,9,0,1,,123,,,,,,,533,0,7,540,798
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,442,2,2,166,129,15,,,98,,,,11,15,8,0,0,,177,,,,,,,619,0,14,633,1045
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,443,2,2,160,130,13,,,53,,,,12,23,7,0,2,,176,,,,,,,576,0,10,586,933
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,456,2,2,365,224,22,,,65,,,,11,28,5,1,1,,209,,,,,,,931,1,7,939,1461
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,457,1,1,87,68,13,,,40,,,,5,18,4,0,0,,110,,,,,,,345,2,4,351,550
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,458,1,1,124,90,11,,,43,,,,5,13,10,2,0,,122,,,,,,,420,0,4,424,680
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,459,2,2,185,144,9,,,34,,,,11,26,2,0,0,,180,,,,,,,591,1,13,605,886
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,460,2,2,138,134,9,,,58,,,,11,20,2,0,2,,193,,,,,,,567,0,8,575,906
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,469,1,1,0,0,0,,,0,,,,0,0,0,0,0,,0,,,,,,,0,0,0,0,418
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,470,1,1,89,67,5,,,36,,,,10,12,4,0,0,,92,,,,,,,315,0,6,321,515
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,478,1,1,83,77,7,,,32,,,,10,10,1,0,0,,123,,,,,,,343,0,5,348,595
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,479,1,1,87,88,4,,,24,,,,11,9,3,0,0,,76,,,,,,,302,1,5,308,470
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,480,1,1,61,74,1,,,26,,,,7,12,1,0,0,,86,,,,,,,268,1,7,276,451
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,481,1,1,78,94,9,,,46,,,,8,12,2,0,0,,137,,,,,,,386,1,8,395,651
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,482,2,2,87,83,7,,,52,,,,14,10,1,1,1,,149,,,,,,,405,0,16,421,765
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,483,1,1,96,86,4,,,44,,,,10,11,0,0,1,,120,,,,,,,372,0,6,378,628
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,484,3,3,145,130,17,,,58,,,,9,19,8,0,0,,308,,,,,,,694,2,321,1017,1513
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,485,2,2,77,62,9,,,57,,,,20,9,3,1,1,,274,,,,,,,513,0,14,527,1075
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,486,2,2,70,99,9,,,86,,,,8,9,4,0,0,,357,,,,,,,642,1,25,668,1450
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,487,2,2,72,80,20,,,62,,,,13,4,3,0,0,,344,,,,,,,598,0,33,631,1285
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,488,2,2,89,107,10,,,46,,,,10,11,3,0,0,,208,,,,,,,484,0,13,497,930
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,489,1,1,48,46,3,,,29,,,,5,9,2,1,1,,130,,,,,,,274,0,9,283,676
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,490,2,2,73,85,8,,,61,,,,6,8,4,0,2,,264,,,,,,,511,1,20,532,1104
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,491,1,1,87,66,10,,,32,,,,16,12,2,1,0,,164,,,,,,,390,1,12,403,686
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,492,1,1,96,72,10,,,31,,,,6,6,2,1,0,,113,,,,,,,337,0,8,345,673
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,493,1,1,75,105,4,,,45,,,,3,7,1,1,0,,156,,,,,,,397,0,9,406,644
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,494,1,1,103,72,3,,,28,,,,6,18,2,0,0,,112,,,,,,,344,0,11,355,658
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,495,2,2,97,104,9,,,58,,,,12,11,6,0,0,,213,,,,,,,510,1,13,524,991
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,496,2,2,95,80,13,,,90,,,,13,12,2,1,0,,312,,,,,,,618,0,22,640,1417
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,586,2,2,52,76,11,,,59,,,,12,7,1,0,0,,374,,,,,,,592,0,28,620,1415
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,587,3,3,82,75,17,,,45,,,,6,11,5,0,0,,320,,,,,,,561,0,32,593,1351
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,588,1,1,7,15,7,,,10,,,,1,4,2,0,0,,69,,,,,,,115,0,6,121,283
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,589,6,6,329,305,39,,,185,,,,31,36,11,2,2,,882,,,,,,,1822,1,73,1896,4319
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,592,7,7,597,410,71,,,188,,,,33,49,15,1,1,,998,,,,,,,2363,0,65,2428,4821
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1578,4,4,318,364,54,,,222,,,,46,42,11,3,2,,499,,,,,,,1561,2,39,1602,2808
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1579,3,3,157,153,23,,,114,,,,15,31,9,0,3,,448,,,,,,,953,0,25,978,2088
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1610,3,3,279,225,14,,,179,,,,40,31,10,0,0,,322,,,,,,,1100,0,11,1111,1906
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1611,2,2,171,108,12,,,86,,,,7,16,0,0,0,,228,,,,,,,628,0,19,647,1255
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1612,3,3,461,318,22,,,97,,,,20,49,12,0,1,,238,,,,,,,1218,1,16,1235,1946
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1613,3,3,355,276,40,,,132,,,,32,46,10,0,0,,314,,,,,,,1205,1,17,1223,1933
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1614,4,4,267,204,29,,,173,,,,32,37,10,0,0,,454,,,,,,,1206,0,27,1233,2362
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1615,3,3,283,273,32,,,160,,,,36,39,10,1,0,,349,,,,,,,1183,2,25,1210,2078
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1616,3,3,228,208,21,,,132,,,,24,25,9,0,0,,413,,,,,,,1060,1,23,1084,2117
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1617,4,4,281,278,40,,,234,,,,47,33,10,0,0,,558,,,,,,,1481,1,38,1520,2767
1,26,SONORA,10,HERMOSILLO,49,HERMOSILLO,1618,3,3,146,126,20,,,143,,,,15,22,4,1,1,,408,,,,,,,886,2,30,918,1888
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,590,15,15,2406,1553,125,,,446,,,,82,253,67,4,2,,1575,,,,,,,6513,3,98,6614,9345
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,591,1,1,11,6,1,,,5,,,,0,1,0,0,0,,34,,,,,,,58,0,1,59,261
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,597,1,1,2,6,2,,,1,,,,0,2,0,0,0,,38,,,,,,,51,0,5,56,250
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,598,7,7,309,230,17,,,78,,,,72,16,15,3,1,,1211,,,,,,,1952,1,74,2027,4584
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,599,3,3,35,67,9,,,28,,,,1,2,4,1,0,,300,,,,,,,447,0,28,475,1800
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,600,1,1,24,15,1,,,25,,,,4,2,10,1,1,,106,,,,,,,189,0,10,199,610
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,601,17,17,353,519,62,,,292,,,,32,105,20,3,0,,2057,,,,,,,3443,0,209,3652,12092
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,602,3,3,107,84,15,,,50,,,,2,8,3,1,0,,372,,,,,,,642,0,32,674,1722
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,603,4,4,115,135,19,,,82,,,,9,12,6,0,2,,516,,,,,,,896,0,54,950,2392
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,604,4,4,130,204,12,,,59,,,,7,7,5,1,1,,536,,,,,,,962,0,47,1009,2891
1,26,SONORA,11,HERMOSILLO,49,HERMOSILLO,605,7,7,174,190,24,,,151,,,,12,9,8,1,1,,973,,,,,,,1543,2,93,1638,5151
