CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,PAN_PRI,MORENA_RSP_PANALT,MORENA_PANALT,MORENA_RSP,RSP_PANALT,CAND_IND01,CAND_IND02,CAND_IND03,CAND_IND04,CAND_IND05,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,URNA_ELECTRONICA,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,195,C,2,0,C02,15,42,3,21,63,48,0,108,50,0,30,6,0,0,0,0,0,0,0,0,0,1,386,16,403,0,592,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,195,C,3,0,C03,11,32,3,25,67,51,0,119,48,0,24,1,0,0,0,0,0,0,0,0,0,0,381,9,390,0,592,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,196,B,1,0,B,13,23,3,24,29,135,1,81,82,0,21,0,0,0,0,0,0,0,0,0,0,0,412,29,441,0,636,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,196,C,1,0,C01,12,18,1,9,54,128,3,109,54,0,26,2,0,0,0,0,0,0,0,0,0,0,416,33,449,0,636,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,199,B,1,0,B,20,22,0,6,78,85,1,75,7,0,14,1,0,0,0,0,0,0,0,0,0,0,309,15,324,0,405,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,199,C,1,0,C01,11,28,2,14,81,84,0,79,17,0,6,0,0,0,0,0,0,0,0,0,0,0,322,12,334,0,405,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,200,B,1,0,B,50,31,4,20,48,53,3,130,48,0,14,3,0,0,0,0,0,0,0,0,0,0,404,16,420,0,525,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,200,C,1,0,C01,59,50,2,20,70,55,1,114,25,0,8,4,0,0,0,0,0,0,0,0,0,0,408,4,412,0,525,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,200,C,2,0,C02,27,26,3,14,55,71,2,145,26,0,10,0,0,0,0,0,0,0,0,0,0,0,379,16,395,0,524,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,205,B,1,0,B,14,12,1,2,75,48,0,70,21,0,4,1,0,0,0,0,0,0,0,0,0,0,248,5,253,0,308,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,206,B,1,0,B,28,96,0,3,146,61,0,110,27,0,33,3,0,0,0,0,0,0,0,0,0,0,507,18,525,0,643,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,206,C,1,0,C01,12,78,1,5,160,55,0,108,26,0,23,2,0,0,0,0,0,0,0,0,0,0,470,9,479,0,643,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,207,B,1,0,B,21,59,0,7,115,23,1,55,18,0,9,1,0,0,0,0,0,0,0,0,0,0,309,9,318,0,415,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,207,C,1,0,C01,12,49,1,5,103,29,1,48,26,0,13,1,0,0,0,0,0,0,0,0,0,0,288,11,299,0,414,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,208,B,1,0,B,44,65,6,12,155,49,1,60,50,0,34,0,0,0,0,0,0,0,0,0,0,0,476,27,503,0,688,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,208,E,1,0,E01,6,18,0,17,70,22,2,58,18,0,3,2,0,0,0,0,0,0,0,0,0,0,216,1,217,0,246,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,209,B,1,0,B,17,16,0,15,148,21,3,86,33,0,7,2,0,0,0,0,0,0,0,0,0,0,348,11,359,0,440,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,209,C,1,0,C01,12,18,5,19,148,27,3,90,14,0,10,0,0,0,0,0,0,0,0,0,0,0,346,12,358,0,440,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,210,B,1,0,B,4,30,0,0,71,19,3,27,14,0,11,1,0,0,0,0,0,0,0,0,0,0,180,8,188,0,285,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,211,B,1,0,B,23,25,2,10,136,46,2,85,17,0,32,4,0,0,0,0,0,0,0,0,0,0,382,20,402,0,536,ACTA CASILLA,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,211,C,1,0,C01,14,39,1,3,146,72,3,62,24,0,14,0,0,0,0,0,0,0,0,0,0,0,378,17,395,0,536,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,213,B,1,0,B,20,52,2,9,119,42,7,97,52,0,34,1,0,0,0,0,0,0,0,0,0,1,435,17,453,0,659,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,213,C,1,0,C01,25,54,2,8,114,25,3,95,29,0,32,3,0,0,0,0,0,0,0,0,0,0,390,20,410,0,658,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,213,C,2,0,C02,18,50,1,11,118,30,3,89,31,0,22,0,0,0,0,0,0,0,0,0,0,0,373,18,391,0,658,ACTA CASILLA,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,213,C,3,0,C03,14,35,1,13,104,31,3,113,40,0,23,3,0,0,0,0,0,0,0,0,0,1,380,29,410,0,658,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,213,C,4,0,C04,18,58,3,13,95,28,1,91,41,0,30,5,0,0,0,0,0,0,0,0,0,0,383,23,406,0,658,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,214,B,1,0,B,21,43,2,10,108,24,3,91,54,0,40,1,0,0,0,0,0,0,0,0,0,0,397,25,422,0,624,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,214,C,1,0,C01,23,53,1,11,144,31,3,69,62,0,36,2,0,0,0,0,0,0,0,0,0,1,435,17,453,0,624,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,214,C,2,0,C02,20,61,2,11,101,27,2,78,60,0,43,1,0,0,0,0,0,0,0,0,0,0,406,24,430,0,624,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,214,C,3,0,C03,12,43,0,15,132,24,0,73,40,0,40,3,0,0,0,0,0,0,0,0,0,0,382,21,403,0,623,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,215,B,1,0,B,14,12,1,8,80,35,1,49,55,0,18,1,0,0,0,0,0,0,0,0,0,0,274,7,281,0,361,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,216,B,1,0,B,61,21,2,6,62,14,0,105,22,0,12,2,0,0,0,0,0,0,0,0,0,0,307,26,333,0,544,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,216,C,1,0,C01,60,24,4,12,73,12,0,118,17,0,17,2,0,0,0,0,0,0,0,0,0,0,339,24,363,0,543,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,217,B,1,0,B,16,29,2,9,98,33,2,75,68,0,22,0,0,0,0,0,0,0,0,0,0,0,354,15,369,0,563,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,217,C,1,0,C01,13,29,1,13,123,33,3,91,72,0,25,3,0,0,0,0,0,0,0,0,0,0,406,11,417,0,563,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,218,B,1,0,B,18,18,0,6,84,23,4,61,45,0,12,2,0,0,0,0,0,0,0,0,0,0,273,15,288,0,376,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,218,C,1,0,C01,18,22,2,4,92,11,4,57,44,0,7,0,0,0,0,0,0,0,0,0,0,0,261,12,273,0,375,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,219,B,1,0,B,18,32,4,16,73,29,0,62,42,0,24,3,0,0,0,0,0,0,0,0,0,0,303,15,318,0,497,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,219,C,1,0,C01,19,38,2,11,60,30,0,73,65,0,15,1,0,0,0,0,0,0,0,0,0,0,314,9,323,0,497,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,180,B,1,0,B,32,66,2,27,126,60,9,81,42,0,17,4,0,0,0,0,0,0,0,0,0,2,466,10,478,0,706,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,180,C,1,0,C01,28,38,1,22,91,82,11,85,73,0,24,1,0,0,0,0,0,0,0,0,0,0,456,20,476,0,706,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,180,C,2,0,C02,23,53,4,21,115,83,5,99,44,0,19,3,0,0,0,0,0,0,0,0,0,0,469,2,471,0,705,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,180,C,3,0,C03,32,53,5,20,120,81,5,95,62,0,20,2,0,0,0,0,0,0,0,0,0,0,495,7,502,0,705,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,180,C,4,0,C04,36,62,0,17,119,75,4,80,68,0,19,4,0,0,0,0,0,0,0,0,0,0,484,11,495,0,705,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,180,C,5,0,C05,24,55,4,24,121,69,5,84,45,0,21,2,0,0,0,0,0,0,0,0,0,0,454,15,469,0,705,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,181,B,1,0,B,27,47,3,15,111,41,3,99,67,0,29,8,0,0,0,0,0,0,0,0,0,2,450,17,469,0,739,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,181,C,1,0,C01,37,46,2,27,105,50,6,103,96,0,27,5,0,0,0,0,0,0,0,0,0,0,504,19,523,0,739,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,181,C,2,0,C02,46,58,6,19,98,30,1,110,92,0,22,7,0,0,0,0,0,0,0,0,0,1,489,23,513,0,739,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,187,B,1,0,B,30,48,2,19,106,33,4,97,86,0,21,8,0,0,0,0,0,0,0,0,0,0,454,15,469,0,665,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,187,C,1,0,C01,38,46,2,29,112,38,2,76,66,0,28,5,0,0,0,0,0,0,0,0,0,1,442,12,455,0,665,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,187,C,2,0,C02,30,53,5,32,76,23,4,93,87,0,20,8,0,0,0,0,0,0,0,0,0,0,431,10,441,0,665,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,B,1,0,B,23,54,5,17,100,38,6,90,64,0,24,6,0,0,0,0,0,0,0,0,0,0,427,8,435,0,683,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,C,1,0,C01,31,51,2,11,88,42,1,64,66,0,34,2,0,0,0,0,0,0,0,0,0,0,392,26,418,0,683,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,C,2,0,C02,35,56,5,11,95,42,4,69,57,0,29,7,0,0,0,0,0,0,0,0,0,1,410,18,429,0,683,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,C,3,0,C03,35,56,5,11,95,42,4,69,57,0,29,7,0,0,0,0,0,0,0,0,0,1,410,18,429,0,683,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,C,4,0,C04,26,51,3,18,109,32,3,71,68,0,21,3,0,0,0,0,0,0,0,0,0,0,405,16,421,0,683,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,C,5,0,C05,29,40,4,13,111,34,2,106,63,0,40,3,0,0,0,0,0,0,0,0,0,0,445,13,458,0,683,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,188,C,6,0,C06,21,43,5,15,103,30,1,73,62,0,51,9,0,0,0,0,0,0,0,0,0,0,413,21,434,0,683,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,197,B,1,0,B,2,25,2,11,46,48,1,31,40,0,4,1,0,0,0,0,0,0,0,0,0,0,211,11,222,0,278,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,198,B,1,0,B,31,37,1,9,104,100,6,61,39,0,39,1,0,0,0,0,0,0,0,0,0,0,428,21,449,0,655,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,201,B,1,0,B,17,26,2,21,124,46,5,115,40,0,23,2,0,0,0,0,0,0,0,0,0,0,421,30,451,0,680,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,201,C,1,0,C01,20,33,1,14,108,82,2,95,28,0,27,3,0,0,0,0,0,0,0,0,0,0,413,28,441,0,680,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,201,C,2,0,C02,18,40,3,20,116,74,1,109,26,0,35,1,0,0,0,0,0,0,0,0,0,0,443,30,473,0,680,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,201,C,3,0,C03,12,41,1,13,120,77,4,98,33,0,47,2,0,0,0,0,0,0,0,0,0,0,448,25,473,0,679,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,201,C,4,0,C04,22,46,1,16,130,79,2,95,34,0,22,1,0,0,0,0,0,0,0,0,0,0,448,25,473,0,679,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,201,C,5,0,C05,19,40,1,14,108,80,2,92,39,0,22,1,0,0,0,0,0,0,0,0,0,0,418,27,445,0,679,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,202,B,1,0,B,26,36,3,26,126,95,1,78,55,0,13,3,0,0,0,0,0,0,0,0,0,0,462,10,472,0,624,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,203,B,1,0,B,23,67,4,23,68,22,1,152,49,0,35,2,0,0,0,0,0,0,0,0,0,0,446,31,477,0,738,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,203,C,1,0,C01,27,65,0,40,107,26,2,155,45,0,23,3,0,0,0,0,0,0,0,0,0,1,493,20,514,0,738,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,203,C,2,0,C02,18,62,1,28,81,47,2,146,64,0,18,2,0,0,0,0,0,0,0,0,0,0,469,28,497,0,737,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,204,B,1,0,B,21,41,2,31,70,57,0,147,30,0,18,1,0,0,0,0,0,0,0,0,0,0,418,33,451,0,706,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,204,C,1,0,C01,17,41,1,32,89,37,1,132,41,0,34,3,0,0,0,0,0,0,0,0,0,0,428,24,452,0,706,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,204,C,2,0,C02,10,45,0,34,74,41,0,159,33,0,23,3,0,0,0,0,0,0,0,0,0,0,422,14,436,0,706,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,204,C,3,0,C03,30,49,1,38,48,51,1,121,51,0,26,3,0,0,0,0,0,0,0,0,0,0,419,17,436,0,706,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,212,B,1,0,B,14,30,2,9,92,70,0,105,24,0,21,0,0,0,0,0,0,0,0,0,0,0,367,8,375,0,587,ACTA CASILLA,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,220,B,1,0,B,4,119,0,0,17,50,2,93,0,0,114,10,0,0,0,0,0,0,0,0,0,1,409,17,427,0,590,ACTA CASILLA,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,220,C,1,0,C01,4,87,0,2,8,62,1,118,0,0,96,7,0,0,0,0,0,0,0,0,0,0,385,13,398,0,590,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,220,C,2,0,C02,7,90,0,1,10,55,2,126,0,0,76,13,0,0,0,0,0,0,0,0,0,0,380,21,401,0,590,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,220,C,3,0,C03,2,100,0,4,22,65,3,104,0,0,94,6,0,0,0,0,0,0,0,0,0,0,400,14,414,0,590,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,221,B,1,0,B,12,94,0,0,23,50,3,83,0,0,112,9,0,0,0,0,0,0,0,0,0,0,386,10,396,0,566,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,221,C,1,0,C01,7,95,0,2,17,63,1,91,0,0,92,7,0,0,0,0,0,0,0,0,0,0,375,19,394,0,566,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,221,C,2,0,C02,6,102,0,2,15,73,1,96,0,0,96,8,0,0,0,0,0,0,0,0,0,0,399,11,410,0,566,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,221,C,3,0,C03,7,73,0,0,30,67,0,98,0,0,97,8,0,0,0,0,0,0,0,0,0,0,380,11,391,0,565,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,222,B,1,0,B,6,92,0,4,30,138,0,123,0,0,43,8,0,0,0,0,0,0,0,0,0,0,444,18,462,0,648,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,222,C,1,0,C01,7,76,0,2,24,167,0,108,0,0,43,6,0,0,0,0,0,0,0,0,0,0,433,24,457,0,648,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,223,B,1,0,B,6,67,0,4,21,47,3,64,0,0,40,5,0,0,0,0,0,0,0,0,0,0,257,20,277,0,407,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,224,B,1,0,B,4,106,0,8,9,44,1,73,0,0,24,4,0,0,0,0,0,0,0,0,0,0,273,23,296,0,397,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,224,C,1,0,C01,6,83,0,15,11,71,2,61,0,0,34,2,0,0,0,0,0,0,0,0,0,0,285,11,296,0,396,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,225,B,1,0,B,3,49,0,0,15,78,0,81,0,0,15,3,0,0,0,0,0,0,0,0,0,0,244,10,254,0,317,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,226,B,1,0,B,5,112,0,2,32,83,2,123,0,0,26,7,0,0,0,0,0,0,0,0,0,0,392,21,413,0,586,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,227,B,1,0,B,27,107,0,5,21,104,5,129,0,0,61,6,0,0,0,0,0,0,0,0,0,0,465,13,478,0,671,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,228,B,1,0,B,3,50,0,2,8,233,2,87,0,0,17,8,0,0,0,0,0,0,0,0,0,0,410,22,432,0,634,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,228,C,1,0,C01,5,65,0,1,5,275,1,68,0,0,16,1,0,0,0,0,0,0,0,0,0,0,437,15,452,0,634,ACTA CASILLA,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,228,C,2,0,C02,8,41,0,3,6,270,0,67,0,0,12,0,0,0,0,0,0,0,0,0,0,0,407,28,435,0,633,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,228,C,3,0,C03,2,52,0,1,7,265,0,79,0,0,17,0,0,0,0,0,0,0,0,0,0,0,423,19,442,0,633,ACTA CASILLA,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,229,B,1,0,B,0,24,0,0,16,32,0,27,0,0,27,1,0,0,0,0,0,0,0,0,0,0,127,6,133,0,172,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,230,B,1,0,B,7,96,0,3,59,15,2,220,0,0,31,4,0,0,0,0,0,0,0,0,0,0,437,16,453,0,585,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,14,HUEYOTLIPAN,231,B,1,0,B,1,19,0,3,16,75,5,38,0,0,24,1,0,0,0,0,0,0,0,0,0,0,182,12,194,0,279,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,232,B,1,0,B,8,21,3,41,77,12,5,93,5,84,15,0,0,0,0,0,0,0,5,0,0,0,369,19,388,0,599,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,232,C,1,0,C01,2,26,3,34,55,21,6,85,11,59,23,0,0,0,0,0,0,0,6,0,0,0,331,0,331,0,599,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,232,C,2,0,C02,1,24,2,38,54,27,8,84,12,55,22,0,0,0,0,0,0,0,12,0,0,0,339,21,360,0,599,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,232,C,3,0,C03,5,21,0,48,69,19,7,88,4,92,30,0,0,0,0,0,0,0,9,0,0,0,392,19,411,0,598,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,233,B,1,0,B,6,23,9,51,68,20,10,89,13,111,30,0,0,0,0,0,0,0,7,0,0,0,437,14,451,0,656,ACTA CASILLA,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,233,C,1,0,C01,5,29,0,41,72,18,8,102,15,101,14,0,0,0,0,0,0,0,12,0,0,0,417,19,436,0,656,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,233,C,2,0,C02,6,23,2,55,67,29,8,83,13,97,33,0,0,0,0,0,0,0,11,0,0,0,427,21,448,0,655,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,234,B,1,0,B,9,25,7,52,44,28,7,108,24,150,19,0,0,0,0,0,0,0,8,0,0,0,481,17,498,0,719,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,234,C,1,0,C01,5,29,12,33,65,10,4,102,9,144,23,0,0,0,0,0,0,0,0,0,0,19,436,23,478,0,719,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,235,B,1,0,B,7,11,0,23,28,9,1,33,4,17,21,0,0,0,0,0,0,0,6,0,0,0,160,10,170,0,224,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,236,B,1,0,B,9,11,4,6,50,4,2,39,3,8,18,0,0,0,0,0,0,0,13,0,0,0,167,15,182,0,300,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,237,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,ACTA CASILLA,,,
