CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION,DEMARCACION,SECCION,CASILLAS,ACTA_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_CAN_NREG,NUMERO_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN ,284,SANTA URSULA ZIMATEPEC,642,2,2,75,17,16,245,0,144,219,147,0,75,0,0,0,0,0,0,938,34,972,1496
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN ,284,SANTA URSULA ZIMATEPEC,643,3,3,169,31,27,126,0,164,168,298,0,46,0,0,0,0,0,1,1029,47,1077,1782
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN ,284,SANTA URSULA ZIMATEPEC,644,3,3,169,22,23,242,0,140,212,366,0,87,0,0,0,0,0,1,1261,44,1306,2086
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN ,285,SAN BENITO XALTOCAN,583,5,5,202,143,254,139,0,181,300,543,110,15,41,0,0,0,0,0,1928,73,2001,3414
4,29,TLAXCALA,2,TLAXCO DE MORELOS,43,YAUHQUEMEHCAN ,286,BARRIO DE HUACALTZINGO,584,3,3,205,22,52,98,0,44,24,436,0,16,0,0,0,0,0,2,897,47,946,1609
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,287,1A SECCION TLATLACOLA,588,2,2,16,34,52,89,184,47,95,215,51,0,73,0,0,0,0,0,856,44,900,1140
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,287,1A SECCION TLATLACOLA,589,4,4,79,109,166,122,90,174,245,384,133,0,136,0,0,0,0,1,1638,94,1733,2416
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,287,1A SECCION TLATLACOLA,590,6,6,218,80,141,258,112,250,415,724,217,0,243,0,0,0,0,0,2658,141,2799,3855
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,287,1A SECCION TLATLACOLA,591,4,4,37,31,59,33,77,48,133,201,37,0,263,0,0,0,0,1,919,40,960,1044
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,287,1A SECCION TLATLACOLA,593,4,4,0,2,0,2,1,3,5,3,1,0,1,0,0,0,0,0,18,1,19,60
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,287,1A SECCION TLATLACOLA,594,4,4,63,35,24,81,51,35,186,240,53,0,54,0,0,0,0,2,822,59,883,1280
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,288,2DA. SECCION,588,2,2,0,12,3,10,9,7,11,48,26,3,15,0,0,0,0,0,144,9,153,234
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,288,2DA. SECCION,591,4,4,0,100,6,114,76,39,84,376,115,16,183,0,0,0,0,12,1109,48,1169,1638
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,288,2DA. SECCION,592,6,6,0,128,19,411,135,155,321,820,305,67,395,0,0,0,0,21,2756,164,2941,4029
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,288,2DA. SECCION,593,4,4,0,80,1,111,119,92,243,425,156,33,409,0,0,0,0,16,1669,72,1757,2427
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,288,2DA. SECCION,594,4,4,0,6,1,11,7,15,24,16,7,3,7,0,0,0,0,2,97,9,108,165
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,288,2DA. SECCION,595,4,4,0,39,4,35,56,22,68,191,37,22,44,0,0,0,0,0,518,24,542,739
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,289,BARRIO DE EXQUITLA,594,4,4,0,25,0,135,20,45,123,228,163,0,23,0,0,0,0,1,762,32,795,1077
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,289,BARRIO DE EXQUITLA,595,4,4,0,34,0,232,56,45,170,315,316,0,42,0,0,0,0,0,1210,53,1263,1646
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,290,3A SECCION BARRIO DE XOCHICALCO,596,2,2,123,187,39,73,60,0,112,165,178,0,93,0,0,0,0,1,1030,57,1088,1377
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,290,7a SECCION BARRIO DE XOCHICALCO,597,3,3,56,349,22,152,88,0,176,184,242,0,139,0,0,0,0,2,1408,56,1466,1875
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,291,4A SECCION BARRIO DE MANANTIALES,598,4,4,0,52,269,94,129,256,169,333,238,57,66,0,0,0,0,0,1663,68,1731,2358
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,291,4A SECCION BARRIO DE MANANTIALES,599,4,4,0,99,119,138,103,249,147,291,473,123,122,0,0,0,0,1,1864,83,1948,2693
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,292,5A SECCION BARRIO DE XITOTOTLA,599,4,4,0,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,8,2,10,34
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,292,5A SECCION BARRIO DE XITOTOTLA,601,4,4,0,105,0,220,61,0,344,1031,33,141,174,0,0,0,0,0,2109,59,2168,2893
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,293,3A SECCION DE BARRIO DE GUARDIA,600,5,5,0,143,0,514,77,0,476,1022,384,0,100,0,0,0,0,3,2716,103,2822,3650
4,29,TLAXCALA,14,SAN FRANCISCO PAPALOTLA,46,SANTA CRUZ QUILEHTLA,294,SANTA CRUZ QULIEHTLA,313,3,3,0,0,379,0,0,0,0,439,361,0,297,0,0,0,0,20,1476,59,1555,2043
4,29,TLAXCALA,14,SAN FRANCISCO PAPALOTLA,46,SANTA CRUZ QUILEHTLA,294,SANTA CRUZ QULIEHTLA,314,3,3,0,0,328,0,0,0,0,489,364,0,241,0,0,0,0,0,1422,63,1485,2022
4,29,TLAXCALA,14,SAN FRANCISCO PAPALOTLA,46,SANTA CRUZ QUILEHTLA,295,SANTIAGO AYOMETITLA,315,3,3,0,0,413,785,0,0,0,36,15,0,3,0,0,0,0,0,1252,29,1281,1647
4,29,TLAXCALA,14,SAN FRANCISCO PAPALOTLA,48,SANTA CATARINA AYOMETLA,296,BARRIO DE TLAXCALTECATLA,602,3,3,61,0,290,324,0,261,297,61,364,0,0,0,0,0,0,1,1658,29,1688,2084
4,29,TLAXCALA,14,SAN FRANCISCO PAPALOTLA,48,SANTA CATARINA AYOMETLA,297,COLONIA ESTOCAPA,603,2,2,9,0,393,0,11,50,0,123,175,0,353,0,0,0,0,0,1114,70,1184,1460
4,29,TLAXCALA,14,SAN FRANCISCO PAPALOTLA,48,SANTA CATARINA AYOMETLA,298,BARRIO DE TLAPAYATLA,605,2,2,10,0,163,0,288,92,31,162,239,0,2,0,0,0,0,0,987,30,1017,1255
4,29,TLAXCALA,3,SANTIAGO TETLA,54,EMILIANO ZAPATA,299,COLONIA GUSTAVO DIAZ ORDAZ,400,1,1,0,6,0,0,6,60,1,17,0,0,0,0,0,0,0,0,90,3,93,112
4,29,TLAXCALA,3,SANTIAGO TETLA,54,EMILIANO ZAPATA,299,COLONIA GUSTAVO DIAZ ORDAZ,608,2,2,0,133,0,0,58,310,17,157,0,0,0,0,0,0,0,2,675,13,690,842
