CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION,DEMARCACION,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,PAC,MORENA,PANALT,RSP,FXM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_CAN_NREG,NUMERO_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,161,BARRIO DE SAN NICOLAS,352,C,1,0,C01,0,35,5,64,2,134,46,4,126,0,28,0,0,0,0,0,0,444,23,467,712,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,161,BARRIO DE SAN NICOLAS,352,C,2,0,C02,0,47,5,74,4,138,59,2,135,0,35,0,0,0,0,0,0,499,21,520,712,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,161,BARRIO DE SAN NICOLAS,352,C,3,0,C03,0,37,3,81,5,142,53,4,119,0,25,0,0,0,0,0,0,469,17,486,712,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,162,BARRIO DE LA SANTISIMA,353,B,1,0,B,0,104,13,74,51,65,0,4,106,6,3,13,0,0,0,0,0,439,14,453,636,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,162,BARRIO DE LA SANTISIMA,353,C,1,0,C01,0,92,11,61,42,65,0,7,95,2,4,21,0,0,0,0,0,400,20,420,636,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,162,BARRIO DE LA SANTISIMA,353,C,2,0,C02,0,86,5,58,45,87,0,6,123,0,1,12,0,0,0,0,0,423,14,437,636,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,162,BARRIO DE LA SANTISIMA,353,C,3,0,C03,0,67,5,83,58,84,0,2,100,2,1,28,0,0,0,0,0,430,19,449,636,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,162,BARRIO DE LA SANTISIMA,353,C,4,0,C04,0,60,5,87,67,69,0,4,114,3,0,22,0,0,0,0,1,431,16,448,635,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,162,BARRIO DE LA SANTISIMA,353,C,5,0,C05,0,90,4,87,61,109,0,1,80,0,2,15,0,0,0,0,0,449,8,457,635,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,163,BARRIO DE SAN MIGUEL,354,B,1,0,B,0,97,95,1,3,9,92,36,100,1,36,32,0,0,0,0,1,502,18,521,710,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,163,BARRIO DE SAN MIGUEL,354,C,1,0,C01,0,106,138,0,1,18,100,26,52,1,39,24,0,0,0,0,2,505,19,526,710,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,163,BARRIO DE SAN MIGUEL,354,C,2,0,C02,0,106,97,0,1,15,90,24,67,1,61,29,0,0,0,0,0,491,20,511,710,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,163,BARRIO DE SAN MIGUEL,354,C,3,0,C03,0,131,143,0,0,11,69,41,70,1,35,26,0,0,0,0,0,527,11,538,709,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,163,BARRIO DE SAN MIGUEL,354,C,4,0,C04,0,122,123,1,5,15,71,35,69,1,50,28,0,0,0,0,0,520,17,537,709,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,164,BARRIO DE JESUS,355,B,1,0,B,0,54,72,20,57,146,0,0,88,53,3,3,0,0,0,0,0,496,15,511,720,ACTA CASILLA,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,164,BARRIO DE JESUS,355,C,1,0,C01,0,49,79,28,24,95,0,0,91,46,0,4,0,0,0,0,0,416,15,431,720,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,164,BARRIO DE JESUS,355,C,2,0,C02,0,43,85,31,86,118,0,0,93,56,1,8,0,0,0,0,0,521,19,540,719,ACTA CASILLA,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,164,BARRIO DE JESUS,355,C,3,0,C03,0,52,123,23,92,120,0,0,82,57,3,4,0,0,0,0,0,556,9,565,719,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,165,BARRIO DE SAN SEBASTIAN,356,B,1,0,B,0,6,97,5,96,35,60,13,73,4,1,96,0,0,0,0,0,486,21,507,698,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,165,BARRIO DE SAN SEBASTIAN,356,C,1,0,C01,0,7,81,4,89,54,65,9,77,3,1,100,0,0,0,0,0,490,17,507,697,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,165,BARRIO DE SAN SEBASTIAN,356,C,2,0,C02,0,6,65,7,93,45,91,11,64,13,1,100,0,0,0,0,0,496,18,514,697,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,165,BARRIO DE SAN SEBASTIAN,356,C,3,0,C03,0,4,68,7,103,44,73,4,71,3,4,85,0,0,0,0,0,466,14,480,697,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,165,BARRIO DE SAN SEBASTIAN,356,C,4,0,C04,0,6,67,6,67,26,101,12,61,6,0,133,0,0,0,0,0,485,24,509,697,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,165,BARRIO DE SAN SEBASTIAN,356,C,5,0,C05,0,10,75,5,87,33,73,8,62,1,2,150,0,0,0,0,0,506,15,521,697,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,166,BARRIO DE SAN BARTOLOME,357,B,1,0,B,0,36,60,70,55,89,27,29,82,30,1,23,0,0,0,0,0,502,23,525,741,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,166,BARRIO DE SAN BARTOLOME,357,C,1,0,C01,0,37,67,52,75,72,34,24,103,25,1,10,0,0,0,0,1,500,17,518,741,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,166,BARRIO DE SAN BARTOLOME,357,C,2,0,C02,0,38,66,70,67,99,27,36,81,28,4,18,0,0,0,0,0,534,11,545,741,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,166,BARRIO DE SAN BARTOLOME,357,C,3,0,C03,0,37,49,59,75,85,24,58,75,36,2,15,0,0,0,0,0,515,26,541,741,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,166,BARRIO DE SAN BARTOLOME,358,B,1,0,B,0,51,50,55,46,105,42,45,75,51,2,17,0,0,0,0,0,539,15,554,745,ACTA CASILLA,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,166,BARRIO DE SAN BARTOLOME,358,C,1,0,C01,0,38,27,77,26,112,27,26,73,29,0,16,0,0,0,0,2,451,23,476,745,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,166,BARRIO DE SAN BARTOLOME,358,C,2,0,C02,0,35,46,89,41,87,41,40,83,44,1,7,0,0,0,0,0,514,23,537,745,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,166,BARRIO DE SAN BARTOLOME,358,C,3,0,C03,0,37,55,69,30,87,29,60,88,34,1,21,0,0,0,0,0,511,12,523,744,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,166,BARRIO DE SAN BARTOLOME,358,C,4,0,C04,0,54,34,75,29,71,21,51,98,65,7,23,0,0,0,0,0,528,11,539,744,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,167,BARRIO DE SAN PEDRO,359,B,1,0,B,0,86,98,73,20,70,0,0,69,7,18,15,0,0,0,0,0,456,28,484,681,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,167,BARRIO DE SAN PEDRO,359,C,1,0,C01,0,106,91,48,10,87,0,0,63,5,14,17,0,0,0,0,0,441,39,480,681,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,167,BARRIO DE SAN PEDRO,359,C,2,0,C02,0,92,89,71,10,79,0,0,56,1,14,15,0,0,0,0,6,427,29,462,681,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,167,BARRIO DE SAN PEDRO,359,C,3,0,C03,0,92,48,65,14,62,0,0,40,4,21,18,0,0,0,0,0,364,19,383,680,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,167,BARRIO DE SAN PEDRO,360,B,1,0,B,0,105,117,51,10,64,0,0,51,3,7,7,0,0,0,0,1,415,25,441,635,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,167,BARRIO DE SAN PEDRO,360,C,1,0,C01,0,140,66,36,7,77,0,0,40,5,5,19,0,0,0,0,0,395,26,421,635,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,167,BARRIO DE SAN PEDRO,360,C,2,0,C02,0,132,81,33,17,50,0,0,62,2,6,23,0,0,0,0,0,406,14,420,635,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,167,BARRIO DE SAN PEDRO,360,C,3,0,C03,0,137,78,41,24,51,0,0,55,2,12,13,0,0,0,0,1,413,15,429,634,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,361,B,1,0,B,0,15,121,9,38,73,37,1,68,102,1,1,0,0,0,0,0,466,9,475,672,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,361,C,1,0,C01,0,14,120,3,54,56,28,1,62,115,1,5,0,0,0,0,0,459,18,477,672,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,361,C,2,0,C02,0,14,103,1,46,47,15,2,102,116,2,1,0,0,0,0,0,449,13,462,672,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,361,C,3,0,C03,0,15,114,0,50,80,9,1,79,121,0,1,0,0,0,0,0,470,22,492,672,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,361,C,4,0,C04,0,11,113,3,59,60,16,2,59,152,2,6,0,0,0,0,0,483,16,499,671,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,622,B,1,0,B,0,8,83,2,73,62,18,1,66,110,1,4,0,0,0,0,0,428,11,439,621,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,622,C,1,0,C01,0,2,82,1,52,64,9,1,74,102,1,2,0,0,0,0,0,390,17,407,621,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,622,C,2,0,C02,0,0,67,0,64,44,15,3,49,135,1,1,0,0,0,0,0,379,20,399,621,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,622,C,3,0,C03,0,7,53,3,69,52,1,2,45,112,0,1,0,0,0,0,0,345,26,371,620,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,623,B,1,0,B,0,9,33,3,47,56,16,2,52,107,3,3,0,0,0,0,2,331,33,366,619,ACTA CASILLA,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,623,C,1,0,C01,0,13,52,5,63,60,16,3,72,108,1,3,0,0,0,0,1,396,12,409,619,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,623,C,2,0,C02,0,14,57,3,60,72,15,1,62,76,3,4,0,0,0,0,1,367,17,385,618,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,168,BARRIO DE TLALTEPANGO,623,C,3,0,C03,0,13,60,2,62,68,19,3,62,108,3,2,0,0,0,0,4,402,18,424,618,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,363,B,1,0,B,0,108,64,0,21,117,0,26,0,0,0,0,0,0,0,0,0,336,42,378,720,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,363,C,1,0,C01,0,63,48,1,30,114,0,13,93,0,4,0,0,0,0,0,0,366,37,403,720,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,363,C,2,0,C02,0,55,60,4,26,102,0,17,107,0,3,0,0,0,0,0,0,374,22,396,720,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,363,C,3,0,C03,0,71,44,4,13,136,0,10,94,0,5,0,0,0,0,0,0,377,28,405,719,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,363,C,4,0,C04,0,72,45,5,38,134,0,12,95,0,6,0,0,0,0,0,0,407,44,451,719,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,363,C,5,0,C05,0,81,56,2,29,130,0,12,80,0,8,0,0,0,0,0,0,398,30,428,719,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,363,C,6,0,C06,0,82,41,0,32,125,0,13,94,0,4,0,0,0,0,0,0,391,34,425,719,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,364,B,1,0,B,0,58,55,5,25,206,0,9,66,0,0,0,0,0,0,0,0,424,25,449,739,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,364,C,1,0,C01,0,77,45,5,28,175,0,20,72,0,5,0,0,0,0,0,0,427,23,450,738,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,364,C,2,0,C02,0,60,48,3,41,174,0,15,86,0,6,0,0,0,0,0,0,433,31,464,738,ACTA CASILLA,,,
4,29,TLAXCALA,15,VICENTE GUERRERO,25,SAN PABLO DEL MONTE,169,BARRIO DE SAN ISIDRO BUENSUCESO,364,C,3,0,C03,0,60,40,1,26,177,0,32,85,0,2,0,0,0,0,0,2,423,32,457,738,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,365,B,1,0,B,0,45,9,43,0,19,29,12,114,21,32,17,0,0,0,0,0,341,14,355,602,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,365,C,1,0,C01,0,45,23,68,0,17,22,9,112,20,41,5,0,0,0,0,0,362,20,382,602,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,365,C,2,0,C02,0,37,8,84,0,13,28,15,103,18,12,11,0,0,0,0,0,329,16,345,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,365,C,3,0,C03,0,23,9,73,0,17,28,10,115,13,18,18,0,0,0,0,0,324,28,352,601,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,365,E,1,0,E01,0,44,22,19,0,29,41,14,134,16,19,7,0,0,0,0,0,345,22,367,695,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,366,B,1,0,B,0,23,32,15,0,11,5,22,126,29,125,20,0,0,0,0,1,408,22,431,633,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,366,C,1,0,C01,0,36,48,30,0,16,49,6,99,25,140,21,0,0,0,0,0,470,17,487,633,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,366,C,2,0,C02,0,23,22,42,0,20,54,24,121,16,90,26,0,0,0,0,0,438,13,451,632,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,366,C,3,0,C03,0,21,34,23,0,10,35,19,109,19,131,35,0,0,0,0,0,436,15,451,632,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,4,APIZACO,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,609,B,1,0,B,0,21,5,5,0,23,15,7,65,4,17,7,0,0,0,0,0,169,20,189,391,ACTA CASILLA,,,
4,29,TLAXCALA,4,APIZACO,26,SANTA CRUZ TLAXCALA,170,SAN MIGUEL CONTLA,609,C,1,0,C01,0,21,6,11,0,22,18,7,65,3,13,9,0,0,0,0,2,175,11,188,391,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,171,SAN LUCAS TLACOCHCALCO,369,B,1,0,B,0,26,56,19,0,16,0,28,57,63,137,0,0,0,0,0,1,402,18,421,633,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,171,SAN LUCAS TLACOCHCALCO,369,C,1,0,C01,0,38,31,30,0,8,0,41,30,108,166,0,0,0,0,0,0,452,21,473,632,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,171,SAN LUCAS TLACOCHCALCO,369,C,2,0,C02,0,69,43,15,0,10,0,42,30,60,165,0,0,0,0,0,0,434,18,452,632,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,171,SAN LUCAS TLACOCHCALCO,369,C,3,0,C03,0,30,35,16,0,15,0,51,36,84,159,0,0,0,0,0,0,426,18,444,632,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,172,JESUS HUIZNAHUAC,370,B,1,0,B,0,121,94,20,0,27,8,5,67,85,37,2,0,0,0,0,2,466,16,484,614,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,172,JESUS HUIZNAHUAC,370,C,1,0,C01,0,131,81,34,0,42,3,9,61,76,25,3,0,0,0,0,0,465,11,476,613,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,173,GUADALUPE TLACHCO,371,B,1,0,B,0,88,73,53,0,14,0,13,85,23,138,0,0,0,0,0,1,487,16,504,734,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,173,GUADALUPE TLACHCO,371,C,1,0,C01,0,71,80,92,0,9,0,23,82,31,148,0,0,0,0,0,0,536,14,550,734,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,173,GUADALUPE TLACHCO,371,C,2,0,C02,0,61,86,75,0,15,0,24,68,31,159,0,0,0,0,0,0,519,17,536,734,ACTA CASILLA,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,173,GUADALUPE TLACHCO,371,C,3,0,C03,0,76,57,75,0,8,0,16,92,20,139,0,0,0,0,0,3,483,31,517,734,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,174,SECCION 1A TECAHUALOYA,378,B,1,0,B,0,30,46,0,137,45,0,24,176,27,0,0,0,0,0,0,0,485,11,496,645,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,174,SECCION 1A TECAHUALOYA,378,C,1,0,C01,0,34,45,0,127,24,0,29,187,31,0,0,0,0,0,0,0,477,11,488,644,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,174,SECCION 1A TECAHUALOYA,378,C,2,0,C02,0,33,53,0,155,31,0,39,152,25,0,0,0,0,0,0,0,488,12,500,644,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,174,SECCION 1A TECAHUALOYA,384,B,1,0,B,0,29,77,0,179,33,0,8,110,39,0,0,0,0,0,0,0,475,24,499,663,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,174,SECCION 1A TECAHUALOYA,384,C,1,0,C01,0,53,51,0,184,13,0,9,119,62,0,0,0,0,0,0,0,491,14,505,662,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,174,SECCION 1A TECAHUALOYA,384,C,2,0,C02,0,54,68,0,201,22,0,13,114,35,0,0,0,0,0,0,1,507,19,527,662,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,175,SECCION 2A TEOLOCHOLCO,379,B,1,0,B,0,99,0,19,88,105,0,0,137,43,0,0,0,0,0,0,2,491,18,511,671,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,175,SECCION 2A TEOLOCHOLCO,379,C,1,0,C01,0,86,0,17,77,102,0,0,150,58,0,0,0,0,0,0,0,490,20,510,671,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,175,SECCION 2A TEOLOCHOLCO,379,C,2,0,C02,0,95,0,22,69,103,0,0,132,55,0,0,0,0,0,0,0,476,21,497,670,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,175,SECCION 2A TEOLOCHOLCO,379,C,3,0,C03,0,81,0,22,91,121,0,0,140,45,0,0,0,0,0,0,0,500,13,513,670,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,176,SECCION 3A BARRIO DE CONTLA,624,B,1,0,B,0,65,17,35,101,65,0,17,207,18,0,0,0,0,0,0,0,525,20,545,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,176,SECCION 3A BARRIO DE CONTLA,624,C,1,0,C01,0,57,36,46,97,56,0,24,209,10,0,0,0,0,0,0,0,535,15,550,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,176,SECCION 3A BARRIO DE CONTLA,624,C,2,0,C02,0,59,21,47,93,85,0,23,177,15,0,0,0,0,0,0,0,520,27,547,732,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,176,SECCION 3A BARRIO DE CONTLA,625,B,1,0,B,0,56,6,15,83,68,0,33,130,11,0,0,0,0,0,0,0,402,12,414,594,GRUPO DE RECUENTO,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,176,SECCION 3A BARRIO DE CONTLA,625,C,1,0,C01,0,41,11,28,78,52,0,51,128,24,0,0,0,0,0,0,0,413,14,427,594,ACTA CASILLA,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,TEOLOCHOLCO,176,SECCION 3A BARRIO DE CONTLA,625,C,2,0,C02,0,55,9,33,91,67,0,29,119,6,0,0,0,0,0,0,0,409,14,423,594,GRUPO DE RECUENTO,,,
