CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESC,CL,EDC,MLC,CAND_IND1,CAND_IND2,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,459,2,2,5,12,1,16,15,114,169,1,68,0,0,18,,0,10,1,3,0,433,0,23,456,751
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,460,2,2,23,19,0,3,0,91,8,2,68,0,2,23,,0,153,0,0,0,392,0,14,406,628
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,461,2,2,30,37,3,21,21,151,268,4,144,0,13,10,,0,5,3,3,1,714,1,46,761,1284
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,462,2,2,11,25,3,20,15,148,155,5,97,0,1,23,,1,6,4,4,3,521,0,24,545,1055
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,463,2,2,14,30,2,25,26,205,238,7,114,0,1,9,,0,1,1,1,1,675,0,58,733,1277
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,464,3,3,31,49,6,37,24,371,295,9,127,1,4,24,,0,10,8,3,5,1004,0,61,1065,2128
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,465,1,1,5,5,3,14,8,28,111,1,48,1,0,0,,0,4,1,4,0,233,0,8,241,387
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,466,2,2,5,12,2,12,6,79,104,0,37,3,1,5,,0,3,3,1,3,276,0,17,293,504
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,469,2,2,15,10,3,27,12,115,107,6,65,1,5,2,,0,16,4,3,1,392,0,25,417,764
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,471,2,2,14,21,4,51,35,121,309,11,132,8,4,5,,1,15,4,3,2,740,0,42,782,1348
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,475,2,2,14,20,6,16,8,168,126,4,85,1,1,4,,0,9,1,1,0,464,0,24,488,991
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,476,2,2,25,24,1,28,11,133,118,2,68,0,2,0,,0,13,1,1,0,427,0,14,441,845
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,477,2,2,48,52,4,33,23,148,158,4,66,1,2,5,,1,5,4,3,7,564,0,44,608,1265
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,480,2,2,26,30,3,38,17,126,185,2,109,4,1,4,,0,3,2,0,1,551,0,44,595,950
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,481,2,2,30,45,6,20,17,90,319,1,178,4,2,1,,0,19,5,2,1,740,1,37,778,1329
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,482,1,1,12,33,0,14,22,57,197,0,60,2,4,0,,1,19,5,1,3,430,0,18,448,707
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,485,2,2,12,12,4,33,13,70,214,1,50,1,7,3,,0,16,5,5,2,448,2,22,472,776
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,489,4,4,25,66,3,33,22,300,332,8,186,1,2,19,,0,20,9,4,1,1031,0,66,1097,2262
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,274,2,2,159,8,2,28,21,237,227,2,1,0,1,,,0,15,3,1,2,707,0,35,742,1147
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,275,2,2,45,5,3,17,15,116,144,2,0,0,0,,,0,11,4,1,1,364,0,11,375,570
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,276,1,1,55,1,1,1,0,49,104,0,0,0,0,,,0,0,0,0,0,211,0,12,223,389
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,277,3,3,226,28,0,35,27,365,427,1,3,0,0,,,0,30,11,5,6,1164,0,62,1226,1896
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,4,4,318,13,3,41,14,360,422,2,0,1,1,,,0,32,3,5,2,1217,0,62,1279,2312
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,280,3,3,289,17,3,21,11,302,316,2,0,0,0,,,0,28,4,7,3,1003,0,40,1043,1903
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,281,2,2,216,10,1,27,6,201,284,0,0,2,3,,,1,18,5,10,5,789,0,35,824,1445
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,282,2,2,167,5,0,33,16,154,255,0,0,1,3,,,0,8,2,1,3,648,0,28,676,1176
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,4,4,327,15,10,32,14,373,384,1,1,2,3,,,1,33,6,4,4,1210,0,59,1269,2251
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,285,2,2,88,0,2,14,12,38,128,2,0,0,0,,,0,16,0,4,4,308,0,14,322,868
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,286,1,1,10,2,0,10,6,45,100,0,0,0,0,,,0,6,0,1,0,180,0,3,183,325
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,287,1,1,20,0,0,19,6,100,71,0,0,0,0,,,0,0,0,0,0,216,0,14,230,328
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,288,1,1,68,4,1,8,6,41,77,0,1,0,0,,,1,7,1,1,0,216,0,14,230,424
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,289,2,2,135,5,0,13,13,130,143,0,0,0,2,,,0,24,6,2,1,474,0,12,486,781
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,290,1,1,13,2,1,5,1,17,19,0,0,0,0,,,0,9,1,0,0,68,0,2,70,137
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,291,2,2,92,8,3,30,21,247,244,2,0,0,0,,,0,15,2,1,0,665,0,38,703,1181
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,292,1,1,78,2,1,15,5,167,107,1,0,0,0,,,0,4,2,1,0,383,0,19,402,623
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,293,2,2,124,6,0,20,10,202,267,1,0,0,1,,,0,16,4,2,2,655,0,30,685,1034
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,294,1,1,8,1,1,0,0,31,0,0,0,0,0,,,0,32,0,0,0,73,0,2,75,151
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,4,4,242,17,4,76,47,465,386,10,2,2,0,,,0,33,2,6,2,1294,0,65,1359,2180
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,296,2,2,93,4,0,23,18,97,179,2,0,0,3,,,0,5,0,6,0,430,0,26,456,773
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,297,1,1,52,0,2,24,10,179,183,1,0,0,0,,,0,15,6,1,1,474,0,20,494,747
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,298,2,2,39,8,4,31,19,219,243,1,0,0,0,,,0,15,5,3,4,591,0,34,625,969
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,299,2,2,74,4,2,18,17,244,292,0,0,0,2,,,0,25,2,2,0,682,0,25,707,1160
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,300,1,1,18,3,0,0,0,123,131,2,0,0,0,,,0,0,0,0,0,277,0,12,289,456
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,301,3,3,220,4,1,47,39,510,475,1,0,0,0,,,0,0,0,0,0,1297,0,70,1367,2217
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,302,1,1,42,1,1,20,10,51,59,1,0,0,1,,,0,9,2,2,0,199,0,9,208,317
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,490,2,2,10,2,0,4,8,81,106,1,0,0,0,,,0,10,1,2,5,230,3,6,239,313
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,531,2,2,160,6,2,21,17,194,141,3,0,0,0,,,0,4,1,0,1,550,0,25,575,955
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,532,3,3,185,8,1,32,20,244,316,2,0,0,0,,,0,8,0,0,0,816,0,13,829,1513
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,533,3,3,160,5,0,0,0,293,339,0,3,0,1,,,0,40,0,0,29,870,0,22,892,1706
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,534,1,1,40,0,1,11,14,44,82,2,1,1,1,,,0,15,0,0,3,215,0,7,222,341
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,535,1,1,54,0,0,0,0,100,145,0,0,0,0,,,0,0,0,0,0,299,0,11,310,447
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,536,4,4,288,11,1,66,38,305,496,4,3,0,4,,,0,52,17,12,7,1304,0,81,1385,2407
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,537,1,1,75,3,2,16,13,103,138,0,0,0,0,,,0,4,3,1,2,360,7,9,376,574
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,303,2,2,28,129,1,4,21,99,206,1,7,0,0,,,2,7,2,2,3,512,0,22,534,811
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,304,2,2,51,83,0,7,24,99,200,4,5,2,1,,,1,9,1,3,4,494,0,14,508,784
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,305,2,2,86,84,2,18,16,159,293,3,10,4,0,,,1,19,0,2,2,699,2,33,734,1181
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,306,3,3,108,84,1,26,23,208,464,1,11,8,3,,,2,23,5,5,6,978,2,30,1010,1592
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,307,2,2,49,77,3,12,7,162,204,2,21,1,0,,,0,12,0,2,1,553,1,15,569,827
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,308,1,1,26,66,1,5,1,73,107,3,4,0,1,,,4,3,1,4,0,299,0,4,303,434
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,309,1,1,36,66,2,9,6,97,187,2,5,0,1,,,0,6,1,4,2,424,1,9,434,624
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,310,2,2,47,115,1,21,12,124,285,1,7,0,0,,,0,14,0,1,1,629,0,25,654,951
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,311,1,1,30,57,2,8,4,154,160,2,4,2,1,,,0,8,1,3,1,437,0,21,458,709
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,312,4,4,110,125,5,48,41,292,490,4,29,5,6,,,0,19,3,6,2,1185,2,42,1229,2267
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,313,3,3,69,84,3,20,29,208,355,1,26,3,1,,,1,4,4,4,2,814,0,44,858,1435
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,314,2,2,45,70,2,19,20,175,273,2,8,2,3,,,1,6,0,3,0,629,0,25,654,1093
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,315,2,2,21,40,2,13,7,96,165,2,6,1,1,,,1,11,2,4,1,373,1,16,390,1418
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,316,3,3,72,81,3,34,24,234,422,4,16,3,6,,,0,25,9,7,2,942,1,26,969,1731
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,317,4,4,75,106,5,30,38,314,456,8,48,11,7,,,1,30,5,5,1,1140,2,64,1206,2338
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,318,3,3,80,94,4,29,21,267,419,2,10,7,8,,,1,23,3,0,0,968,2,36,1006,1735
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,319,10,10,292,272,13,127,68,730,1418,17,65,10,9,,,0,89,15,22,12,3159,3,130,3292,6729
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,335,2,2,39,31,1,22,19,95,199,1,10,29,3,,,0,16,6,1,3,475,5,26,506,801
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,337,2,2,30,35,4,29,14,91,221,9,16,0,0,,,1,16,0,0,0,466,0,24,490,891
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,338,1,1,8,3,0,8,6,71,60,1,4,0,1,,,0,2,1,1,0,166,3,9,178,251
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,341,2,2,117,54,5,27,24,247,320,2,8,1,7,,,0,22,2,2,1,839,0,32,871,1402
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,344,1,1,18,34,1,29,12,113,230,3,4,1,9,,,0,12,2,3,1,472,0,26,498,741
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,345,2,2,48,15,4,27,18,135,199,1,12,0,0,,,0,6,3,5,5,478,0,29,507,944
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,346,2,2,96,8,4,18,22,125,278,1,7,2,3,,,0,20,7,3,7,601,0,27,628,1119
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,349,2,2,17,71,5,54,24,240,339,4,9,5,5,,,0,27,13,10,3,826,0,33,859,1279
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,329,2,2,122,127,2,19,23,75,228,1,0,1,0,,,3,11,8,1,9,630,1,29,660,920
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,330,2,2,420,27,4,6,9,92,215,3,1,0,4,,,0,12,6,0,3,802,0,26,828,1123
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,332,1,1,78,27,2,7,9,40,143,2,7,0,0,,,0,7,0,0,0,322,0,0,322,509
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,333,2,2,118,41,4,29,27,141,355,4,6,4,12,,,1,7,4,1,3,757,0,42,799,1238
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,334,4,4,241,33,6,29,31,140,297,3,8,1,3,,,0,14,2,2,1,811,0,31,842,1211
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,336,2,2,31,45,5,34,27,141,243,3,13,0,1,,,1,21,1,3,8,577,0,26,603,957
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,339,1,1,42,14,2,11,23,107,146,2,12,1,0,,,0,11,1,2,4,378,1,18,397,642
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,340,4,4,160,83,9,71,56,159,610,10,12,1,11,,,0,51,7,4,7,1251,0,80,1331,2355
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,342,2,2,164,185,5,16,14,105,336,4,8,0,4,,,2,6,1,1,3,854,0,43,897,1301
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,343,2,2,141,176,4,22,14,67,267,2,8,0,5,,,1,8,1,0,1,717,0,29,746,1141
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,347,3,3,246,35,8,39,31,112,297,7,70,4,1,,,0,6,3,1,1,861,0,45,906,1491
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,348,2,2,39,37,2,24,20,105,181,3,17,2,4,,,0,15,6,3,2,460,0,33,493,841
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,350,3,3,84,196,7,33,29,264,348,8,6,4,6,,,2,14,8,3,3,1015,1,45,1061,1683
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,351,1,1,75,26,2,59,10,111,110,2,5,1,3,,,0,3,0,2,2,411,0,14,425,540
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,352,1,1,40,24,3,22,15,122,168,1,19,4,1,,,0,7,4,0,2,432,0,21,453,705
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,353,1,1,25,20,0,17,4,52,124,3,18,2,3,,,0,2,1,2,3,276,0,10,286,431
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,354,2,2,200,24,6,20,25,74,219,4,4,1,1,,,0,6,7,2,3,596,0,19,615,838
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,355,1,1,19,8,2,12,5,43,93,1,17,0,1,,,0,1,0,0,0,202,0,19,221,295
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,528,1,1,34,8,4,15,18,87,131,1,2,2,1,,,0,9,0,3,2,317,0,20,337,733
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,529,2,2,8,16,1,13,6,69,89,0,5,0,1,,,0,7,2,0,0,217,0,15,232,928
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,530,1,1,34,16,0,14,9,27,70,1,1,0,1,,,0,2,3,0,1,179,0,13,192,295
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,538,5,5,245,57,17,95,57,130,804,15,2,0,14,,,1,25,14,13,6,1495,5,85,1585,3254
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,539,2,2,393,16,3,14,13,96,310,0,0,1,3,,,0,5,2,2,3,861,0,24,885,1139
3,4,CAMPECHE,16,SEYBAPLAYA,13,SEYBAPLAYA,320,3,3,46,519,39,27,37,70,488,8,18,0,1,,42,6,11,7,6,5,1330,0,29,1359,1878
3,4,CAMPECHE,16,SEYBAPLAYA,13,SEYBAPLAYA,321,2,2,29,245,24,15,10,16,214,0,0,0,0,,17,8,12,1,0,3,594,0,15,609,774
3,4,CAMPECHE,16,SEYBAPLAYA,13,SEYBAPLAYA,322,2,2,36,290,18,19,16,20,369,1,5,0,0,,28,15,14,3,3,2,839,0,29,868,1214
3,4,CAMPECHE,16,SEYBAPLAYA,13,SEYBAPLAYA,323,2,2,58,292,14,35,16,17,267,1,3,0,0,,30,10,9,1,3,2,758,0,17,775,994
3,4,CAMPECHE,16,SEYBAPLAYA,13,SEYBAPLAYA,324,2,2,26,258,21,31,27,22,401,1,4,0,0,,26,12,17,5,1,0,852,0,22,874,1148
3,4,CAMPECHE,16,SEYBAPLAYA,13,SEYBAPLAYA,325,3,3,47,501,16,29,20,36,472,4,9,0,0,,47,11,21,8,4,0,1225,0,41,1266,1630
3,4,CAMPECHE,16,SEYBAPLAYA,13,SEYBAPLAYA,326,2,2,41,238,4,39,21,32,190,1,2,0,0,,42,3,7,2,3,0,625,0,12,637,873
3,4,CAMPECHE,16,SEYBAPLAYA,13,SEYBAPLAYA,327,3,3,94,557,14,33,28,77,445,3,6,0,4,,74,3,9,4,2,0,1353,0,43,1396,1863
3,4,CAMPECHE,16,SEYBAPLAYA,13,SEYBAPLAYA,328,3,3,76,436,6,27,17,64,409,1,3,0,0,,51,5,12,1,4,3,1115,0,36,1151,1642
3,4,CAMPECHE,17,CALKINI,2,CALKINI,147,3,3,62,33,6,35,38,681,452,4,38,5,3,,,0,17,3,5,4,1386,1,39,1426,1963
3,4,CAMPECHE,17,CALKINI,2,CALKINI,148,2,2,45,42,2,17,21,429,247,0,19,1,0,,,1,13,1,5,0,843,0,30,873,1175
3,4,CAMPECHE,17,CALKINI,2,CALKINI,149,2,2,42,29,0,32,25,460,212,1,19,2,6,,,1,11,2,0,2,844,0,20,864,1160
3,4,CAMPECHE,17,CALKINI,2,CALKINI,150,2,2,24,33,3,6,10,305,193,2,13,1,1,,,1,11,0,5,3,611,0,7,618,787
3,4,CAMPECHE,17,CALKINI,2,CALKINI,151,2,2,17,40,3,3,10,359,150,5,26,2,0,,,2,8,2,1,2,630,1,18,649,823
3,4,CAMPECHE,17,CALKINI,2,CALKINI,152,2,2,27,18,1,17,17,394,286,2,17,1,1,,,1,9,10,1,0,802,0,17,819,1075
3,4,CAMPECHE,17,CALKINI,2,CALKINI,153,2,2,30,13,1,15,14,457,220,1,23,1,3,,,1,12,3,2,4,800,0,17,817,1067
3,4,CAMPECHE,17,CALKINI,2,CALKINI,154,4,4,14,54,8,34,52,686,466,1,35,5,4,,,0,11,2,1,1,1374,1,31,1406,1985
3,4,CAMPECHE,17,CALKINI,2,CALKINI,155,2,2,28,45,4,26,29,489,337,4,11,2,4,,,0,10,6,6,4,1005,1,24,1030,1435
3,4,CAMPECHE,17,CALKINI,2,CALKINI,156,2,2,14,27,2,14,29,345,249,4,27,4,4,,,1,11,3,2,5,741,1,26,768,1083
3,4,CAMPECHE,17,CALKINI,2,CALKINI,157,2,2,3,41,0,30,12,254,267,2,9,1,0,,,0,6,5,1,0,631,0,13,644,812
3,4,CAMPECHE,17,CALKINI,2,CALKINI,158,2,2,7,26,0,22,31,395,271,1,5,1,2,,,0,7,0,3,0,771,0,17,788,905
3,4,CAMPECHE,17,CALKINI,2,CALKINI,159,2,2,5,45,7,17,11,244,222,0,20,6,1,,,1,5,3,3,1,591,0,15,606,865
3,4,CAMPECHE,17,CALKINI,2,CALKINI,160,2,2,8,30,6,20,20,225,249,2,24,2,1,,,0,13,2,1,2,605,0,18,623,863
3,4,CAMPECHE,17,CALKINI,2,CALKINI,161,2,2,17,39,2,7,11,234,208,1,27,4,1,,,1,13,2,4,1,572,0,22,594,826
3,4,CAMPECHE,17,CALKINI,2,CALKINI,162,2,2,23,44,0,12,18,305,286,3,37,4,3,,,0,6,3,2,2,748,0,13,761,1084
3,4,CAMPECHE,17,CALKINI,2,CALKINI,163,2,2,15,23,2,11,13,315,207,1,35,0,0,,,0,9,4,2,0,637,0,17,654,850
3,4,CAMPECHE,17,CALKINI,2,CALKINI,164,2,2,17,31,1,15,10,263,230,2,44,5,0,,,0,18,1,2,1,640,0,18,658,894
3,4,CAMPECHE,17,CALKINI,2,CALKINI,165,1,1,0,2,6,3,24,204,44,0,0,1,0,,,0,1,0,0,0,285,0,11,296,304
3,4,CAMPECHE,17,CALKINI,2,CALKINI,166,3,3,46,270,0,45,31,529,712,3,3,1,2,,,2,8,4,4,2,1662,0,28,1690,2245
3,4,CAMPECHE,17,CALKINI,2,CALKINI,167,2,2,32,184,0,26,27,278,442,1,5,1,3,,,2,9,3,2,0,1015,0,10,1025,1254
3,4,CAMPECHE,17,CALKINI,2,CALKINI,168,2,2,57,235,0,20,22,385,354,4,6,4,2,,,1,11,2,1,2,1106,0,14,1120,1411
3,4,CAMPECHE,17,CALKINI,2,CALKINI,169,3,3,12,24,2,22,40,563,538,4,7,1,3,,,0,35,6,4,4,1265,0,37,1302,1634
3,4,CAMPECHE,17,CALKINI,2,CALKINI,170,2,2,2,43,3,27,29,404,355,0,3,18,10,,,0,11,2,1,0,908,0,18,926,1041
3,4,CAMPECHE,17,CALKINI,2,CALKINI,171,1,1,8,21,0,22,19,328,236,1,3,1,5,,,0,1,0,0,0,645,0,1,646,748
3,4,CAMPECHE,17,CALKINI,2,CALKINI,172,3,3,7,13,3,30,29,429,416,2,2,1,0,,,1,4,4,3,0,944,0,28,972,1608
3,4,CAMPECHE,17,CALKINI,2,CALKINI,178,1,1,5,3,2,14,9,127,121,1,0,0,0,,,0,0,0,0,0,282,0,5,287,333
3,4,CAMPECHE,17,CALKINI,2,CALKINI,179,3,3,6,16,1,41,46,643,452,5,1,1,8,,,0,4,3,2,2,1231,0,39,1270,1562
3,4,CAMPECHE,17,CALKINI,2,CALKINI,181,2,2,14,6,2,37,5,210,165,0,0,0,1,,,0,0,1,1,0,442,0,5,447,568
3,4,CAMPECHE,17,CALKINI,2,CALKINI,182,1,1,6,18,1,2,3,97,33,0,0,2,1,,,0,0,0,0,0,163,0,6,169,191
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,381,3,3,38,738,24,28,49,82,345,2,0,3,4,,,7,20,4,3,1,1348,1,35,1384,2079
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,382,5,5,28,860,17,19,78,142,465,2,1,1,0,,,12,17,4,4,3,1653,1,49,1703,3546
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,383,2,2,13,512,8,8,27,25,174,1,0,0,1,,,9,6,7,3,2,796,2,22,820,1050
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,384,2,2,5,482,2,15,25,49,175,0,0,2,4,,,2,8,1,3,1,774,0,15,789,1046
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,385,1,1,3,139,1,7,3,24,182,4,1,3,3,,,0,1,0,0,0,371,0,4,375,409
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,386,1,1,3,76,0,3,20,8,82,14,0,0,0,,,0,1,0,0,0,207,0,11,218,413
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,387,1,1,0,18,1,8,2,27,87,4,0,0,1,,,0,0,0,1,0,149,0,3,152,331
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,388,4,4,12,561,23,54,55,123,653,85,1,1,8,,,1,20,7,5,4,1613,0,71,1684,2376
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,389,2,2,16,290,3,18,17,66,316,17,0,0,0,,,0,10,3,0,2,758,0,23,781,1170
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,390,1,1,0,163,1,3,38,5,134,0,0,0,0,,,2,2,0,0,1,349,0,10,359,390
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,391,1,1,1,86,0,17,27,28,101,1,0,0,0,,,0,4,4,1,1,271,0,13,284,339
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,392,1,1,0,119,1,2,12,1,72,0,0,0,1,,,0,1,0,0,0,209,0,1,210,225
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,393,1,1,0,34,1,3,5,10,67,0,0,1,1,,,0,1,3,2,0,128,0,4,132,164
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,394,2,2,1,376,8,16,17,41,187,3,0,1,2,,,0,4,2,0,0,658,0,17,675,791
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,395,2,2,7,258,6,22,30,72,305,1,0,0,0,,,2,15,3,4,6,731,0,14,745,968
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,396,1,1,3,272,0,8,16,30,122,0,2,0,2,,,5,1,2,1,0,464,0,9,473,569
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,397,1,1,9,195,5,18,21,42,190,6,0,0,1,,,3,3,6,4,1,504,0,14,518,663
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,398,2,2,0,326,14,22,44,60,154,2,0,4,0,,,0,6,2,0,2,636,0,31,667,863
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,399,1,1,0,147,4,16,34,48,120,1,0,0,3,,,0,0,0,0,6,379,0,7,386,512
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,400,2,2,2,638,3,14,12,114,389,1,1,1,5,,,3,5,1,1,1,1191,0,33,1224,1437
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,401,2,2,0,515,2,23,16,54,535,2,0,0,3,,,1,3,0,2,0,1156,0,33,1189,1363
