CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESC,CL,EDC,MLC,CAND_IND1,CAND_IND2,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,267,C,1,0,C01,0,3,16,8,18,8,88,262,1,4,56,3,,,0,7,1,2,3,480,0,28,508,746,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0267C1-CIPR.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,267,C,2,0,C02,0,0,12,3,23,13,107,214,4,5,59,1,,,0,5,4,3,0,453,0,33,486,746,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0267C2-CIPR.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,267,C,3,0,C03,0,2,9,5,11,9,101,262,1,5,42,1,,,0,3,3,1,1,456,0,25,481,746,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0267C3-CIPR.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,267,C,4,0,C04,0,3,14,3,20,9,83,233,0,6,55,1,,,0,8,2,2,1,440,0,28,468,746,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0267C4-CIPR.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,268,B,1,0,B,0,3,13,0,10,5,94,201,3,2,9,2,,,0,5,1,0,0,348,0,14,362,569,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0268B-CIPR.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,268,C,1,0,C01,0,3,21,2,8,9,123,177,0,2,15,3,,,0,2,1,1,4,371,0,19,390,569,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0268C1-AEC.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,268,C,2,0,C02,0,0,20,1,7,10,127,177,1,4,19,0,,,0,2,2,1,1,372,0,16,388,568,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0268C2-AEC.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,268,C,3,0,C03,0,2,22,0,6,4,108,210,1,2,16,0,,,0,8,1,1,0,381,1,9,391,568,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0268C3-AEC.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,269,B,1,0,B,0,1,2,0,8,5,51,186,0,0,2,0,,,0,12,3,3,0,273,0,12,285,459,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0269B-CIPR.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,269,C,1,0,C01,0,2,4,0,9,6,59,196,4,0,4,0,,,0,16,2,3,0,305,0,10,315,458,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0269C1-CIPR.pdf
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,270,B,1,0,B,0,0,3,1,3,4,21,139,0,2,0,0,,,0,3,1,0,0,177,0,5,182,281,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0270B-CIPR.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,271,B,1,0,B,0,1,6,2,4,8,55,115,0,0,0,2,,,1,3,0,3,3,203,0,13,216,381,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0271B-CIPR.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,271,C,1,0,C01,0,1,1,0,1,9,54,108,0,0,0,0,,,0,6,0,1,2,183,0,9,192,380,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0271C1-ACGT.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,272,B,1,0,B,0,1,1,2,2,1,1,22,23,0,0,0,,,0,0,0,0,0,53,0,2,55,200,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0272B-ACGT.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,274,B,1,0,B,0,80,5,1,12,10,107,111,0,0,0,1,,,0,7,3,1,2,340,0,24,364,574,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0274B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,274,C,1,0,C01,0,79,3,1,16,11,130,116,2,1,0,0,,,0,8,0,0,0,367,0,11,378,573,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0274C1-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,275,B,1,0,B,0,30,5,1,9,7,77,64,0,0,0,0,,,0,5,4,1,1,204,0,9,213,324,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0275B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,275,E,1,0,E01,0,15,0,2,8,8,39,80,2,0,0,0,,,0,6,0,0,0,160,0,2,162,246,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0275E1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,276,B,1,0,B,0,55,1,1,1,0,49,104,0,0,0,0,,,0,0,0,0,0,211,0,12,223,389,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0276B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,277,B,1,0,B,0,65,12,0,9,12,112,148,0,1,0,0,,,0,13,8,0,6,386,0,23,409,632,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0277B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,277,C,1,0,C01,0,77,9,0,14,8,123,140,0,0,0,0,,,0,8,1,2,0,382,0,24,406,632,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0277C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,277,C,2,0,C02,0,84,7,0,12,7,130,139,1,2,0,0,,,0,9,2,3,0,396,0,15,411,632,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0277C2-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,B,1,0,B,0,98,2,0,6,4,98,94,1,0,0,0,,,0,6,2,0,0,311,0,16,327,578,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0279B-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,C,1,0,C01,0,18,3,1,11,0,87,123,0,0,0,0,,,0,15,1,2,0,261,0,14,275,578,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0279C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,C,2,0,C02,0,109,2,2,15,4,92,99,0,0,1,1,,,0,6,0,2,1,334,0,13,347,578,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0279C2-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,279,C,3,0,C03,0,93,6,0,9,6,83,106,1,0,0,0,,,0,5,0,1,1,311,0,19,330,578,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0279C3-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,280,B,1,0,B,0,77,2,2,8,3,92,115,1,0,0,0,,,0,10,1,3,1,315,0,10,325,635,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0280B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,280,C,1,0,C01,0,114,9,1,8,6,100,93,1,0,0,0,,,0,10,3,2,1,348,0,15,363,634,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0280C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,280,C,2,0,C02,0,98,6,0,5,2,110,108,0,0,0,0,,,0,8,0,2,1,340,0,15,355,634,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0280C2-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,281,B,1,0,B,0,95,8,0,14,3,113,143,0,0,1,0,,,0,9,3,3,2,394,0,21,415,723,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0281B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,281,C,1,0,C01,0,121,2,1,13,3,88,141,0,0,1,3,,,1,9,2,7,3,395,0,14,409,722,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0281C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,282,B,1,0,B,0,84,2,0,19,5,85,121,0,0,0,0,,,0,1,0,1,0,318,0,12,330,588,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0282B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,282,C,1,0,C01,0,83,3,0,14,11,69,134,0,0,1,3,,,0,7,2,0,3,330,0,16,346,588,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0282C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,B,1,0,B,0,83,5,1,17,2,92,86,1,0,0,0,,,0,1,4,0,1,293,0,11,304,563,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0283B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,C,1,0,C01,0,83,5,8,2,4,86,112,0,1,0,0,,,0,10,0,1,0,312,0,15,327,563,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0283C1-ACL.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,C,2,0,C02,0,87,2,0,8,5,101,88,0,0,0,0,,,0,10,1,2,2,306,0,16,322,563,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0283C2-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,283,C,3,0,C03,0,74,3,1,5,3,94,98,0,0,2,3,,,1,12,1,1,1,299,0,17,316,562,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0283C3-AEC.pdf
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,284,B,1,0,B,0,8,3,1,1,9,16,90,1,0,0,0,,,0,1,0,0,1,131,0,5,136,288,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Carmen_0284B-CIPR.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,285,B,1,0,B,0,44,0,1,7,6,19,64,1,0,0,0,,,0,8,0,2,2,154,0,7,161,569,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0285B-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,285,E,1,0,E01,0,44,0,1,7,6,19,64,1,0,0,0,,,0,8,0,2,2,154,0,7,161,299,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0285E1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,286,B,1,0,B,0,10,2,0,10,6,45,100,0,0,0,0,,,0,6,0,1,0,180,0,3,183,325,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0286B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,287,B,1,0,B,0,20,0,0,19,6,100,71,0,0,0,0,,,0,0,0,0,0,216,0,14,230,328,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0287B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,288,B,1,0,B,0,68,4,1,8,6,41,77,0,1,0,0,,,1,7,1,1,0,216,0,14,230,424,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0288B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,289,B,1,0,B,0,118,5,0,13,11,113,117,0,0,0,2,,,0,21,6,2,1,409,0,9,418,667,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0289B-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,289,E,1,0,E01,0,17,0,0,0,2,17,26,0,0,0,0,,,0,3,0,0,0,65,0,3,68,114,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0289E1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,290,B,1,0,B,0,13,2,1,5,1,17,19,0,0,0,0,,,0,9,1,0,0,68,0,2,70,137,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0290B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,291,B,1,0,B,0,55,6,2,15,15,130,127,2,0,0,0,,,0,9,0,0,0,361,0,18,379,591,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0291B-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,291,C,1,0,C01,0,37,2,1,15,6,117,117,0,0,0,0,,,0,6,2,1,0,304,0,20,324,590,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0291C1-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,292,B,1,0,B,0,78,2,1,15,5,167,107,1,0,0,0,,,0,4,2,1,0,383,0,19,402,623,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0292B-ACL.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,293,B,1,0,B,0,23,5,0,12,7,109,130,1,0,0,0,,,0,6,1,1,0,295,0,20,315,427,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0293B-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,293,E,1,0,E01,0,101,1,0,8,3,93,137,0,0,0,1,,,0,10,3,1,2,360,0,10,370,607,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0293E1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,294,B,1,0,B,0,8,1,1,0,0,31,0,0,0,0,0,,,0,32,0,0,0,73,0,2,75,151,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0294B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,B,1,0,B,0,43,2,1,20,5,115,81,0,0,0,0,,,0,0,0,0,0,267,0,6,273,467,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0295B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,E,1,0,E01,0,65,5,1,24,11,119,114,8,1,1,0,,,0,12,2,0,1,364,0,21,385,571,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0295E1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,E,1,1,E01C01,0,81,7,2,10,16,110,86,2,1,1,0,,,0,7,0,6,1,330,0,21,351,571,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0295E1C1-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,295,E,1,2,E01C02,0,53,3,0,22,15,121,105,0,0,0,0,,,0,14,0,0,0,333,0,17,350,571,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0295E1C2-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,296,B,1,0,B,0,51,3,0,13,13,53,87,2,0,0,3,,,0,5,0,0,0,230,0,12,242,387,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0296B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,296,C,1,0,C01,0,42,1,0,10,5,44,92,0,0,0,0,,,0,0,0,6,0,200,0,14,214,386,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0296C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,297,B,1,0,B,0,52,0,2,24,10,179,183,1,0,0,0,,,0,15,6,1,1,474,0,20,494,747,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0297B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,298,B,1,0,B,0,23,5,0,12,7,109,130,1,0,0,0,,,0,6,1,1,1,296,0,20,316,485,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0298B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,298,C,1,0,C01,0,16,3,4,19,12,110,113,0,0,0,0,,,0,9,4,2,3,295,0,14,309,484,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0298C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,299,B,1,0,B,0,46,1,2,13,9,132,141,0,0,0,2,,,0,8,0,2,0,356,0,9,365,580,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0299B-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,299,C,1,0,C01,0,28,3,0,5,8,112,151,0,0,0,0,,,0,17,2,0,0,326,0,16,342,580,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0299C1-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,300,B,1,0,B,0,18,3,0,0,0,123,131,2,0,0,0,,,0,0,0,0,0,277,0,12,289,456,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0300B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,301,B,1,0,B,0,81,1,1,29,18,181,137,0,0,0,0,,,0,0,0,0,0,448,0,24,472,739,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0301B-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,301,C,1,0,C01,0,53,3,0,18,21,180,148,1,0,0,0,,,0,0,0,0,0,424,0,20,444,739,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0301C1-AC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,301,C,2,0,C02,0,86,0,0,0,0,149,190,0,0,0,0,,,0,0,0,0,0,425,0,26,451,739,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0301C2-AEC.pdf
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,302,B,1,0,B,0,42,1,1,20,10,51,59,1,0,0,1,,,0,9,2,2,0,199,0,9,208,317,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Candelaria_0302B-AEC.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,303,B,1,0,B,0,11,59,1,2,8,59,94,0,1,0,0,,,1,2,1,1,1,241,0,13,254,406,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0303B-AEC.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,303,C,1,0,C01,0,17,70,0,2,13,40,112,1,6,0,0,,,1,5,1,1,2,271,0,9,280,405,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0303C1-AEC.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,304,B,1,0,B,0,33,43,0,1,7,47,101,2,3,1,0,,,1,5,0,1,0,245,0,5,250,392,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0304B-AEC.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,304,C,1,0,C01,0,18,40,0,6,17,52,99,2,2,1,1,,,0,4,1,2,4,249,0,9,258,392,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0304C1-AEC.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,305,B,1,0,B,0,40,43,2,10,7,70,146,1,6,2,0,,,0,8,0,2,2,339,2,19,360,591,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0305B-AEC.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,305,C,1,0,C01,0,46,41,0,8,9,89,147,2,4,2,0,,,1,11,0,0,0,360,0,14,374,590,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0305C1-CIPR.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,306,B,1,0,B,0,34,25,0,11,8,66,162,0,4,1,2,,,1,3,4,0,2,323,0,18,341,531,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0306B-AEC.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,306,C,1,0,C01,0,39,30,0,4,8,69,147,0,7,3,1,,,0,14,0,2,3,327,2,10,339,531,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0306C1-AC.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,306,C,2,0,C02,0,35,29,1,11,7,73,155,1,0,4,0,,,1,6,1,3,1,328,0,2,330,530,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0306C2-CIPR.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,307,B,1,0,B,0,19,41,3,5,2,86,104,1,11,0,0,,,0,6,0,0,1,279,1,7,287,414,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0307B-AEC.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,307,C,1,0,C01,0,30,36,0,7,5,76,100,1,10,1,0,,,0,6,0,2,0,274,0,8,282,413,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0307C1-CIPR.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,308,B,1,0,B,0,26,66,1,5,1,73,107,3,4,0,1,,,4,3,1,4,0,299,0,4,303,434,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0308B-CIPR.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,309,B,1,0,B,0,36,66,2,9,6,97,187,2,5,0,1,,,0,6,1,4,2,424,1,9,434,624,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0309B-CIPR.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,310,B,1,0,B,0,26,61,0,11,6,61,145,1,4,0,0,,,0,10,0,0,0,325,0,14,339,476,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0310B-CIPR.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,310,C,1,0,C01,0,21,54,1,10,6,63,140,0,3,0,0,,,0,4,0,1,1,304,0,11,315,475,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0310C1-CIPR.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,311,B,1,0,B,0,30,57,2,8,4,154,160,2,4,2,1,,,0,8,1,3,1,437,0,21,458,709,Acta del consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0311B-AC.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,0,A,12,0,VA12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0312VA1-AC.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,312,B,1,0,B,0,27,36,1,6,8,76,135,1,5,2,1,,,0,9,0,0,0,307,0,13,320,567,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0312B-CIPR.pdf
3,4,CAMPECHE,15,CHAMPOTON,4,CHAMPOTON,312,C,1,0,C01,0,26,27,2,15,12,69,100,0,10,1,1,,,0,2,0,0,2,267,1,18,286,567,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/A_Champoton_0312C1-AEC.pdf
